step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86
5000	-254.161401411612815	-263.212244792064155	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993667864761756	0	1	6	4	6	7	8	9	11	9	8	8	10	8	10	9	17	13	10	10	9	13	11	10	10	11	11	11	15	13	11	14	12	12	16	10	14	11	13	13	12	12	16	13	14	15	13	11	9	13	17	14	16	12	13	15	15	16	14	16	13	14	16	14	19	18	15	16	17	18	17	18	14	19	15	19	18	18	19	17	17	18	15	17	26	28	0	1	4	2	4	4	5	7	36	14	5	5	10	5	11	4	38	25	16	14	11	26	21	14	16	5	16	12	39	42	7	42	36	12	29	11	42	49	36	9	48	15	37	26	30	40	24	21	7	9	60	39	47	25	26	55	12	57	54	73	48	42	83	26	71	32	44	29	55	63	68	43	19	83	62	69	43	68	22	50	52	68	28	59	63	85	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
5500	-259.819368691727504	-268.870212072178845	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991098423399247	0	2	7	3	5	7	8	10	9	10	12	8	9	8	9	9	16	14	10	10	10	9	9	11	11	11	11	11	13	14	11	11	12	13	15	10	12	12	13	15	14	13	17	12	14	12	13	13	14	14	17	17	18	14	12	13	15	15	14	16	14	14	17	15	18	16	15	14	18	18	14	16	19	17	19	20	16	18	19	18	18	16	18	20	23	27	0	1	5	2	2	5	6	7	6	13	8	3	6	6	7	3	41	31	16	16	15	12	6	22	19	5	19	9	11	11	13	36	21	55	54	12	28	15	16	29	38	9	60	32	32	12	12	25	16	55	58	38	82	31	25	55	55	24	29	71	44	39	35	50	52	68	8	31	52	34	34	18	51	72	80	73	48	11	77	60	62	8	43	70	64	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6000	-278.187586908114326	-287.238430288565667	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.984793298203148	0	2	7	5	5	8	8	9	12	6	12	8	10	7	7	8	14	12	10	7	11	11	8	10	10	10	7	10	14	11	12	12	11	13	15	12	10	13	11	14	13	12	14	11	14	13	11	14	13	13	16	12	14	12	14	16	15	10	14	17	15	14	16	14	19	18	14	18	16	18	17	17	18	16	17	19	19	19	15	19	17	16	18	20	23	27	0	1	4	1	2	4	15	6	19	2	39	5	6	10	5	5	50	19	23	10	26	7	4	27	8	3	4	6	7	20	19	28	8	21	46	58	3	13	27	38	37	20	36	8	37	30	28	54	13	44	17	58	52	33	54	36	30	5	9	48	31	32	53	31	72	48	26	81	38	25	79	18	69	29	21	66	64	75	49	81	62	67	63	83	84	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6500	-268.569967366124331	-277.620810746575671	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.972942998812979	0	1	7	6	5	8	8	9	11	10	12	9	10	8	10	9	10	13	10	11	11	13	9	10	8	10	11	9	11	12	11	14	11	13	16	11	8	13	14	15	14	13	13	13	12	14	13	14	12	13	17	17	18	12	14	13	15	11	13	17	13	11	18	16	18	18	16	16	17	18	17	18	19	17	16	20	17	18	15	18	16	17	17	20	25	27	0	1	5	2	2	4	4	3	15	23	9	7	28	4	8	14	16	27	23	6	14	27	6	8	5	12	16	37	8	12	15	9	23	11	47	19	4	29	20	54	11	27	31	24	37	15	31	33	9	21	40	40	64	10	43	45	38	7	27	79	28	24	45	39	75	69	39	19	22	35	34	22	63	34	41	51	64	40	24	52	24	32	47	78	60	85	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7000	-243.779107979024843	-252.829951359476183	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.990349036664857	0	2	5	6	4	8	7	8	10	7	10	6	10	8	8	9	14	12	11	9	11	12	10	9	10	9	10	11	15	14	10	13	12	12	14	11	13	13	13	12	13	11	16	12	13	13	15	12	12	13	17	17	16	14	14	15	17	16	14	16	13	15	18	17	20	17	16	19	14	18	17	14	17	18	18	14	16	19	18	16	18	20	19	20	25	30	0	1	2	5	2	12	12	12	14	3	26	3	14	12	10	8	19	13	20	7	26	26	4	14	20	15	8	20	37	40	15	21	9	9	22	27	21	18	36	6	22	15	39	21	48	27	41	19	27	26	38	43	69	49	61	37	80	21	48	59	48	35	72	56	70	36	39	58	36	43	72	22	69	30	53	61	47	81	80	41	41	80	47	83	84	85	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7500	-265.290423876704097	-274.341267257155437	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999270913767564	-1	2	4	4	6	8	8	7	10	10	12	7	10	9	10	10	16	14	10	10	12	12	10	5	9	8	11	11	14	15	9	12	11	13	16	11	13	13	14	14	12	10	17	12	14	15	12	13	13	14	16	17	17	13	14	16	15	16	13	15	10	14	18	15	17	17	16	18	16	18	13	16	18	19	15	18	18	17	18	19	19	18	15	18	26	26	0	1	2	2	3	5	12	3	26	6	16	3	24	5	31	26	75	22	8	7	61	9	31	3	8	5	31	16	41	19	8	15	20	13	71	10	41	15	25	41	20	3	32	20	28	48	36	32	14	11	39	35	57	36	41	57	34	30	33	42	7	38	17	38	60	49	62	37	32	57	16	62	35	75	71	60	39	55	64	63	33	72	71	51	77	76	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
8000	-278.674698320324580	-287.725541700775921	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.985894730165871	-1	1	6	4	5	8	7	9	7	8	12	9	7	8	9	10	15	11	11	9	10	8	10	9	10	10	10	10	13	13	11	13	12	13	13	11	12	11	12	15	13	11	9	12	12	13	15	13	14	13	17	17	13	15	15	15	15	9	14	17	15	14	16	16	19	17	15	18	18	16	14	15	13	19	17	20	17	17	18	15	18	18	19	16	26	27	0	1	2	2	1	3	5	9	3	3	21	14	2	3	22	15	50	25	12	9	6	13	14	13	24	22	13	10	36	16	21	39	26	31	11	26	28	24	20	32	28	23	5	25	10	25	44	19	34	21	45	56	31	38	35	34	34	14	44	57	42	32	17	48	27	17	37	59	66	47	73	35	26	40	56	65	56	67	60	32	64	60	44	57	72	75	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
8500	-267.891777141963189	-276.942620522414529	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994436098531383	0	2	6	5	4	7	7	9	12	10	10	9	7	8	10	9	15	13	10	10	8	11	10	9	10	11	11	7	15	14	12	14	9	14	16	12	12	11	13	14	13	13	14	12	9	14	13	14	13	14	12	14	16	13	14	16	14	15	14	17	14	15	11	15	17	18	15	18	17	16	18	16	19	19	19	17	16	15	18	13	18	20	16	19	25	22	0	1	2	5	2	4	5	21	26	16	13	14	4	13	28	21	8	38	14	24	6	23	28	21	33	25	24	5	18	54	8	63	21	47	67	13	16	10	38	9	51	19	49	38	3	11	12	26	20	36	14	36	43	19	18	52	38	44	22	56	33	32	12	37	64	70	36	77	62	34	76	55	83	77	35	29	30	61	78	44	65	69	40	43	84	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
9000	-269.529109188655241	-278.579952569106581	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999097671129633	0	1	5	6	5	3	8	10	10	9	9	9	8	9	8	7	16	12	10	9	12	12	11	11	10	10	8	11	13	14	12	14	11	13	15	12	13	11	13	14	13	11	11	13	13	13	14	14	14	10	17	17	17	13	14	15	15	12	12	13	14	14	10	17	16	13	14	9	14	18	16	16	15	19	17	18	17	18	16	18	18	18	18	21	26	30	0	1	6	3	6	1	4	11	20	16	13	15	3	15	3	4	49	11	4	27	38	68	50	27	14	14	4	12	21	16	24	22	63	59	37	63	38	15	24	66	18	13	11	42	58	21	34	50	41	16	32	61	62	31	34	31	60	42	63	18	38	66	15	48	35	14	37	16	37	65	41	57	34	49	32	51	73	51	57	67	60	52	52	64	84	85	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
9500	-278.841663735110046	-287.892507115561386	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998522773067115	-1	1	6	3	5	7	8	5	11	10	9	6	9	8	9	10	17	14	9	7	12	12	10	10	11	2	10	12	14	9	9	14	12	14	15	11	13	12	12	15	12	11	16	12	13	15	14	11	13	13	12	17	18	14	14	16	16	17	14	18	14	15	17	13	19	15	13	18	18	15	13	15	18	20	16	17	18	18	15	18	18	20	16	15	25	28	0	1	8	26	1	8	20	4	11	15	20	26	12	20	20	30	70	38	3	12	19	16	8	30	19	2	4	25	37	14	20	9	48	48	64	15	42	36	10	32	15	7	29	14	21	18	49	15	39	23	7	32	32	64	22	47	51	23	71	84	27	37	40	33	56	22	31	64	35	41	9	64	79	68	72	28	55	58	32	58	47	43	16	36	80	85	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10000	-266.104092676570701	-275.154936057022041	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995970172227737	1	2	7	6	5	6	7	8	12	9	12	7	8	9	10	9	16	14	10	11	9	11	11	11	11	11	10	12	15	15	10	14	10	13	14	11	12	12	14	14	13	8	14	13	13	14	15	12	13	11	17	17	16	12	15	15	15	13	12	15	13	15	18	15	14	14	13	14	15	18	17	17	18	18	17	17	19	19	15	16	18	21	18	20	26	30	0	1	6	5	2	5	6	4	50	13	50	6	7	12	3	3	11	49	4	42	12	15	42	33	7	14	42	21	32	34	13	67	42	31	25	10	16	20	44	11	38	7	34	48	19	59	66	31	54	14	62	30	39	24	41	34	41	48	42	54	16	18	40	12	25	34	23	27	68	52	17	53	75	47	23	46	18	52	59	23	57	47	51	51	77	85	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10500	-274.508162895756698	-283.559006276208038	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.979939785692688	1	2	6	6	4	7	7	9	11	6	10	8	10	8	8	10	16	13	10	10	11	12	11	8	10	9	11	8	14	14	12	14	8	14	15	12	13	13	12	13	12	13	17	13	13	15	15	14	10	12	17	15	16	14	15	16	16	13	14	17	12	16	17	14	19	17	15	19	14	18	18	16	18	19	15	18	19	18	16	17	18	20	19	20	17	16	0	1	5	5	2	2	3	24	25	2	14	3	8	3	10	26	35	21	3	26	28	21	3	6	3	14	16	10	27	61	12	50	3	12	29	19	61	22	16	36	11	21	56	19	31	21	44	22	33	33	8	50	35	36	69	29	58	25	39	30	15	34	79	18	70	55	14	73	49	66	47	18	16	63	29	18	46	85	67	35	46	74	9	71	79	69	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11000	-260.224219169488038	-269.275062549939378	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996952649971921	-1	1	6	3	5	8	7	10	11	10	12	6	9	8	9	8	14	14	11	11	11	13	10	9	10	11	10	12	14	13	12	12	11	13	15	12	14	12	13	13	13	11	16	9	13	15	14	14	13	14	17	16	17	15	15	15	16	17	12	18	14	16	18	16	15	11	15	19	19	15	15	16	18	18	17	10	18	14	18	15	19	21	18	20	26	27	0	1	4	2	2	3	3	13	23	14	25	5	7	3	7	3	66	36	25	44	5	25	16	6	16	15	24	24	11	9	42	44	7	59	33	8	19	44	59	38	42	10	28	16	32	49	33	66	66	49	55	37	70	34	11	40	48	62	27	50	39	48	40	65	38	24	48	75	80	48	21	61	26	56	80	24	65	24	19	50	63	62	51	53	69	85	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11500	-268.530757887258062	-277.581601267709402	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998376876219767	1	2	7	6	6	6	5	9	10	9	12	7	9	7	9	7	15	14	10	10	12	12	8	8	9	11	8	9	13	14	9	14	12	12	15	12	12	11	14	15	12	12	15	12	11	11	14	13	14	14	17	18	15	15	14	15	15	16	13	18	11	13	18	17	18	17	15	19	17	17	17	14	17	16	18	19	17	17	17	18	17	18	16	20	24	28	0	1	7	7	7	7	1	23	8	3	20	4	3	4	16	5	59	26	31	6	20	46	3	5	24	23	16	7	44	13	23	44	20	19	36	38	3	23	11	30	38	13	59	25	16	28	14	22	59	45	58	70	49	26	42	41	61	41	9	44	23	31	72	40	79	35	55	50	35	53	83	33	53	67	78	52	43	58	40	71	43	70	30	53	75	52	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12000	-258.653122474911413	-267.703965855362753	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999745245816251	1	2	7	4	5	7	7	10	12	8	10	7	9	8	8	9	14	12	9	11	10	11	10	11	9	10	9	12	14	13	12	14	12	12	15	9	14	9	11	14	12	12	13	13	13	13	11	13	13	13	17	16	16	14	14	16	15	17	13	15	12	14	18	16	19	16	15	18	19	17	18	18	15	18	17	20	16	18	15	19	17	21	17	20	23	21	0	1	2	2	4	2	5	14	38	3	19	5	7	3	6	15	24	14	10	23	15	23	14	36	15	19	3	47	50	7	27	20	26	26	28	14	9	7	36	43	8	20	9	39	18	41	26	47	20	61	66	9	61	33	31	30	37	54	20	39	15	22	75	60	68	17	18	46	66	60	64	57	41	56	35	63	29	75	44	70	79	65	55	80	70	29	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12500	-269.891089708522202	-278.941933088973542	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998643429630603	-1	2	6	5	6	8	4	10	11	9	12	9	8	7	7	7	16	13	9	10	10	10	11	10	10	10	10	11	14	15	11	13	8	10	16	12	13	11	11	9	12	12	16	11	14	14	13	13	14	12	18	16	15	15	14	13	17	13	12	15	14	15	14	17	19	15	14	15	17	19	14	16	18	17	17	18	17	19	15	18	16	19	18	21	20	23	0	1	4	7	7	3	2	6	33	5	24	3	5	5	1	3	63	9	14	40	16	6	27	33	13	10	10	22	31	9	20	34	16	19	30	15	28	10	40	6	27	24	46	33	25	11	44	39	50	21	53	63	45	36	41	44	58	36	31	29	11	46	50	49	69	37	56	67	24	32	21	49	66	18	35	79	81	75	37	29	45	76	61	73	52	84	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13000	-271.284613978238440	-280.335457358689780	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995137003616539	0	2	7	6	4	8	7	10	11	8	11	7	9	6	10	10	14	13	11	11	9	12	10	11	10	10	11	9	13	12	12	13	12	13	15	9	13	12	13	14	14	7	17	12	14	12	15	14	9	12	16	14	17	14	13	10	15	15	14	16	13	14	17	16	19	17	15	16	14	17	16	12	19	18	19	15	17	17	18	18	18	16	19	18	22	17	0	1	5	5	2	42	14	6	26	7	10	14	14	5	49	49	30	31	56	49	14	16	3	15	13	12	7	42	4	26	36	50	9	27	44	14	56	25	9	49	27	5	68	23	36	28	29	32	7	23	41	22	58	27	25	10	32	32	46	40	50	33	39	69	76	51	40	29	32	45	29	24	68	64	68	52	45	68	70	63	70	57	86	64	75	16	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13500	-260.059590372600553	-269.110433753051893	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992474746651305	1	2	7	4	6	8	8	9	11	9	11	8	6	8	8	9	16	13	10	10	11	12	10	9	10	7	10	11	12	14	10	14	11	13	14	11	14	11	13	14	11	11	17	13	14	13	15	13	13	13	15	17	17	15	14	16	16	14	15	18	15	16	17	15	18	15	15	18	19	18	18	16	18	20	18	16	16	19	17	19	17	19	19	14	20	30	0	1	5	2	4	3	13	5	15	13	14	26	4	13	13	6	22	22	7	12	24	11	26	14	16	4	12	7	9	27	7	39	8	9	44	31	50	8	36	25	14	15	24	9	24	41	37	11	9	38	46	61	17	50	46	49	29	46	22	54	49	32	56	20	63	28	49	76	31	53	76	46	49	78	81	44	35	53	30	70	18	62	62	7	75	69	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14000	-264.402214188262121	-273.453057568713461	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.983922192443775	1	2	6	6	3	8	7	10	10	9	11	8	9	7	10	10	14	13	8	11	12	11	11	11	10	8	8	12	13	13	12	14	12	11	12	10	13	11	12	14	14	12	16	13	11	15	14	13	13	14	15	17	15	14	13	15	16	13	14	17	11	12	17	15	18	18	16	17	16	10	18	16	17	19	18	14	18	16	19	19	13	20	18	14	27	29	0	1	5	5	1	4	4	27	13	6	6	7	7	4	19	6	62	22	7	10	70	27	10	12	12	14	3	9	62	16	70	29	61	12	23	19	23	36	34	62	48	16	36	38	26	44	35	20	11	55	81	43	42	16	28	33	54	33	21	39	26	16	31	28	51	56	30	29	84	14	60	30	32	71	64	42	73	49	60	83	33	74	57	10	65	85	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14500	-266.379861789223867	-275.430705169675207	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995128810615326	-1	1	4	6	6	8	7	10	12	9	11	9	9	8	7	7	17	13	9	8	11	13	10	10	9	9	10	12	13	13	11	13	12	12	15	11	14	14	14	15	14	13	16	13	9	14	13	11	9	14	16	18	18	14	14	15	16	15	11	16	11	12	15	12	16	18	14	15	17	19	10	18	18	15	18	18	19	18	17	15	19	20	18	21	24	29	0	1	2	3	3	7	4	14	31	15	16	3	7	5	5	4	35	33	16	15	27	19	45	15	16	14	19	27	48	24	15	11	25	8	37	8	33	18	28	54	64	28	68	28	16	9	23	13	4	34	38	56	9	59	64	62	58	29	19	56	20	27	18	10	11	51	64	54	37	43	12	43	57	41	69	57	52	80	39	9	58	43	60	69	52	76	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
15000	-256.932967789545557	-265.983811169996898	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.951599231649282	1	2	7	3	5	6	8	8	11	10	11	8	9	8	7	10	15	14	11	9	12	13	10	9	10	11	11	12	11	14	11	13	9	13	15	11	10	13	13	14	9	12	16	10	13	14	15	13	14	14	16	17	18	13	13	16	17	16	15	18	10	13	17	16	20	17	13	16	17	17	15	16	16	19	17	19	18	18	19	15	15	19	17	21	24	25	0	1	5	1	4	5	6	6	5	7	24	6	6	6	5	8	11	20	41	15	29	16	8	7	15	7	37	27	13	9	16	9	12	19	32	13	15	61	8	28	7	44	22	14	16	32	18	19	21	25	30	71	58	31	11	42	80	49	48	50	33	11	72	55	53	81	42	9	56	64	38	17	50	69	42	53	17	29	63	54	42	60	71	74	83	85	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
