step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98
24500	-577.442173613530144	-575.661605720618923	-1.780567892911227	0.000093330914822	0.000016917825939	0.181267117883274	0.587691442786990	0	1	5	5	8	7	9	11	10	13	12	13	14	15	17	16	17	15	17	16	15	18	18	17	18	20	20	20	21	22	20	20	20	22	20	23	22	20	23	22	23	22	23	23	23	24	25	26	26	26	25	26	24	24	25	25	26	26	25	25	28	28	27	31	26	29	29	27	30	29	28	29	29	27	31	30	31	30	30	32	33	32	33	31	32	33	34	36	35	36	35	38	38	40	41	39	41	42	0	1	2	1	2	0	2	9	6	8	8	8	8	8	11	18	12	13	13	13	9	14	20	12	19	16	22	8	35	15	16	23	25	31	20	40	28	16	28	32	42	38	29	37	32	39	43	44	39	26	43	28	45	44	32	43	44	46	44	44	60	28	57	56	39	63	65	57	58	58	52	65	47	56	67	49	48	63	70	51	65	84	55	71	79	84	65	85	79	83	85	90	87	91	90	91	91	94	1	1	2	2	3	1	4	1	2	1	1	1	2	2	3	1	2	1	1	1	2	2	1	2	1	2	1	5	1	2	2	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	2	2	2	4	1	3	1	1	3	1	2	1	1	1	1	4	1	4	2	1	2	1	1	2	1	2	3	1	1	2	2	2	1	4	4	1	4	2	1	1	4	2	3	1	1	1	2	3	2	2	2	1
25000	-546.547980792411977	-544.951264391316158	-1.596716401095863	0.000098915982119	0.000023883865038	0.241456077436181	0.655619284144430	1	2	5	5	9	7	9	10	11	13	12	13	14	14	17	15	15	16	16	16	16	18	19	17	18	20	17	19	20	21	20	21	20	21	21	21	22	23	23	22	23	22	23	22	24	25	24	27	25	26	24	26	26	25	27	25	26	27	26	27	28	28	27	31	27	28	29	29	30	29	29	29	31	28	31	31	31	31	31	32	32	31	32	32	34	33	34	34	37	36	36	38	36	40	39	40	41	40	0	1	2	1	3	0	3	6	8	8	8	8	8	8	13	10	12	13	14	13	16	12	20	17	19	16	17	20	23	17	16	28	25	16	29	28	28	42	32	20	31	26	14	28	32	45	29	44	32	38	35	44	32	44	53	51	44	46	44	44	59	55	54	74	45	63	65	48	70	58	66	65	47	56	62	62	63	60	70	43	62	66	75	66	79	82	83	79	79	87	88	87	83	89	90	91	89	89	1	1	2	2	2	1	2	2	1	2	1	1	1	2	2	1	1	1	1	1	1	3	2	1	1	2	1	1	1	2	2	1	2	4	1	1	2	1	2	3	2	1	3	1	2	1	2	2	2	2	2	3	1	2	1	1	2	1	2	2	1	1	1	2	1	1	1	1	1	1	1	1	4	2	1	1	2	2	1	4	2	1	1	1	2	1	1	2	2	1	1	1	2	1	2	2	2	2
25500	-611.204306068561777	-609.464533949081329	-1.739772119480397	0.000114209941196	0.000021918576050	0.191914782725624	0.597706990760286	0	2	5	5	6	7	9	11	10	12	13	12	14	14	17	16	15	16	15	17	15	17	18	18	18	19	19	19	19	21	20	21	19	21	21	23	22	22	23	22	23	23	23	22	24	23	24	26	25	26	24	26	26	24	25	26	26	26	27	26	26	27	27	30	28	28	29	29	30	29	28	28	30	30	31	31	30	30	32	31	33	32	33	32	33	33	34	36	36	36	37	38	37	39	40	41	42	42	0	1	2	1	2	0	5	9	6	8	8	9	8	8	10	21	12	13	13	13	14	17	12	17	19	16	22	20	14	24	26	28	19	23	29	23	28	26	37	32	38	31	35	28	32	23	43	44	32	42	43	37	39	44	40	51	44	46	57	37	44	55	48	43	55	57	49	48	58	46	57	36	29	56	67	49	63	63	70	51	53	44	62	63	70	82	83	79	79	87	89	87	83	91	90	89	89	94	1	1	2	3	1	1	1	1	1	1	1	1	2	2	3	1	2	1	1	1	1	2	2	2	2	1	1	1	2	1	1	1	2	2	1	2	2	2	1	1	1	2	1	2	2	2	1	2	3	2	1	3	2	1	1	1	2	1	1	2	2	1	1	3	2	2	2	1	2	4	1	2	4	2	2	3	2	2	2	2	3	3	4	2	3	1	1	2	3	1	1	2	2	2	1	2	3	2
26000	-626.825367649416989	-625.333043941439314	-1.492323707977649	0.000094357589443	0.000028319993948	0.300134775755746	0.542857364098953	-1	1	5	4	8	7	9	10	11	12	13	12	14	13	16	17	16	16	16	16	15	18	18	16	17	20	20	19	19	22	19	19	19	22	21	21	22	23	23	21	23	23	23	23	22	25	24	25	26	27	24	27	23	25	25	26	26	28	26	27	28	29	27	30	28	29	28	27	31	29	28	29	30	29	29	30	29	29	31	30	32	31	32	32	34	32	34	35	38	36	36	38	38	38	41	40	41	42	0	1	4	1	3	0	5	6	8	8	8	8	9	9	11	21	13	9	13	10	9	18	18	13	12	25	14	23	23	27	16	13	19	18	25	28	29	16	40	28	31	31	35	37	32	32	25	44	32	42	43	44	28	44	40	47	44	46	48	37	48	55	44	56	53	48	55	48	58	46	48	65	47	47	49	55	57	63	46	56	55	78	55	63	58	77	83	85	88	87	85	81	76	91	92	89	88	85	1	1	1	3	2	1	1	2	1	2	2	1	1	1	2	1	1	3	1	2	2	1	1	1	3	2	3	1	1	1	1	3	2	3	2	1	1	3	2	1	2	2	1	1	2	3	4	2	3	2	1	2	2	1	2	1	2	2	1	2	1	2	2	1	3	2	1	1	2	3	2	1	5	3	2	3	2	1	3	2	3	1	3	2	2	2	1	1	3	1	1	3	5	1	2	2	3	4
26500	-623.481537376519555	-621.932819132195164	-1.548718244324381	0.000094842053571	0.000025114855644	0.264807168320814	0.513397964352517	1	2	5	6	9	7	9	10	11	12	11	12	14	14	16	16	17	16	17	16	14	18	19	15	17	20	18	19	19	21	21	18	20	22	21	23	22	22	23	21	24	22	22	24	23	25	25	27	25	26	25	24	26	26	26	26	26	26	25	26	27	28	26	29	28	29	30	28	30	28	28	29	29	28	31	31	30	31	31	30	31	32	33	32	33	34	34	37	38	36	37	37	38	39	42	40	41	40	0	1	2	1	3	0	3	6	6	8	8	9	10	10	9	21	12	13	14	14	12	24	20	11	13	16	24	8	18	13	26	20	13	16	29	32	28	31	40	23	38	16	29	28	32	40	43	52	39	31	43	28	39	52	32	43	44	46	52	52	52	53	44	74	28	63	39	52	46	58	52	65	51	56	45	62	60	71	70	35	62	71	36	71	79	63	81	85	85	87	85	83	92	88	87	91	91	94	1	1	2	2	2	1	1	2	3	1	1	1	1	1	3	1	2	1	1	1	1	2	3	2	2	2	1	5	1	3	1	1	4	2	2	3	2	1	1	1	1	2	1	3	3	2	2	1	1	2	2	2	3	1	3	2	2	1	1	2	2	1	1	1	4	2	4	1	2	2	2	1	2	1	3	2	2	2	1	4	2	3	5	2	1	3	1	2	2	1	2	2	1	1	3	1	1	1
27000	-569.984794074241790	-568.450817357011601	-1.533976717230207	0.000102373715697	0.000027953730160	0.273055734757679	0.630976772469770	0	2	5	5	8	8	9	11	9	12	12	13	14	14	17	16	14	16	15	16	15	17	18	17	17	19	19	19	19	22	20	20	20	22	20	23	22	24	23	22	22	23	23	23	23	24	24	27	25	26	24	26	24	25	26	26	26	26	27	25	27	27	26	31	28	28	29	28	30	29	28	28	29	28	31	29	30	30	31	31	33	32	33	32	33	34	35	35	37	37	36	37	37	39	42	41	40	42	0	1	2	1	2	0	3	9	6	8	9	10	8	8	13	21	12	13	9	14	13	17	20	10	9	21	17	13	20	25	26	28	13	18	29	32	28	41	32	32	31	31	29	37	32	40	29	44	45	38	29	44	36	44	53	43	44	46	57	37	63	55	44	56	45	63	65	57	58	46	52	62	47	56	62	39	63	66	69	73	65	77	65	71	70	78	65	79	88	87	85	83	83	89	90	69	89	88	1	1	2	2	4	1	3	1	1	1	1	1	1	2	2	1	1	1	3	1	1	2	1	2	4	2	2	2	1	2	1	1	2	3	1	1	2	1	2	2	2	2	2	1	2	1	2	2	1	1	2	2	1	1	1	2	2	1	1	1	1	1	2	3	2	1	1	1	2	3	1	1	2	1	2	3	2	2	1	1	3	1	2	2	3	2	5	2	1	1	1	2	2	1	2	5	2	2
27500	-576.537236375138377	-574.896468636741588	-1.640767738396803	0.000105515476588	0.000023595376500	0.223620053310643	0.558709353799353	1	2	4	5	7	7	9	8	10	12	13	13	14	14	16	16	14	15	15	16	14	19	18	18	18	20	20	19	21	22	20	20	20	22	20	21	21	23	23	22	21	22	22	23	24	24	25	26	25	24	24	26	25	26	26	26	26	26	26	27	27	27	26	30	29	28	29	28	30	28	29	30	30	29	31	30	31	31	30	32	32	33	33	31	34	32	34	35	38	37	37	39	37	41	40	40	41	40	0	1	2	1	3	0	5	6	8	9	10	10	8	8	17	13	8	17	14	14	10	17	13	12	19	21	25	17	35	33	14	17	12	25	13	25	32	42	40	32	31	41	29	37	40	32	43	44	39	42	43	44	45	44	45	51	44	46	44	57	44	55	44	56	55	52	36	52	58	46	63	55	29	56	62	62	66	52	70	73	45	84	75	71	70	48	75	79	79	87	79	87	83	98	90	89	91	91	1	1	1	2	2	1	1	1	1	1	1	1	3	3	1	1	3	1	1	1	1	2	2	2	2	3	1	2	1	1	2	2	4	2	2	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	1	1	1	1	2	1	1	1	2	1	2	4	1	2	3	1	2	2	2	1	4	1	2	2	2	3	1	1	4	1	1	1	3	3	1	2	4	1	3	3	2	1	1	1	2	1
28000	-581.096931350479508	-579.520527439273451	-1.576403911206024	0.000090576654869	0.000022712771359	0.250757453909481	0.553007790084501	-1	1	6	3	8	7	9	9	11	12	13	13	14	15	16	17	17	16	16	16	16	18	18	17	19	21	19	19	21	21	21	21	17	21	20	22	22	21	24	22	23	22	23	23	23	24	24	25	26	27	24	26	25	24	27	26	26	27	26	27	27	28	27	30	28	28	29	28	30	28	28	28	29	28	31	31	29	30	32	31	32	31	33	32	33	33	34	36	37	36	37	38	37	39	39	38	41	42	0	1	2	1	3	0	3	6	8	8	9	10	8	12	13	21	19	13	10	14	13	20	13	20	33	16	24	13	35	24	19	20	14	16	20	32	28	16	45	20	26	16	35	37	32	32	43	44	39	26	43	44	32	44	45	47	44	46	48	57	57	40	44	74	32	63	62	52	70	46	57	53	51	56	55	55	37	66	58	73	75	63	65	78	69	84	83	79	58	87	85	90	65	88	90	91	89	91	1	1	3	2	2	1	2	1	2	2	1	1	2	2	1	1	1	1	2	1	1	2	3	1	2	2	1	3	1	2	2	2	1	2	2	1	2	2	1	3	1	2	1	1	1	2	1	1	1	3	1	2	2	1	2	1	2	2	1	1	1	4	2	1	4	1	1	1	1	3	1	2	2	1	2	2	3	1	3	1	1	2	2	1	2	1	1	2	4	1	2	1	4	1	1	1	2	3
28500	-610.409421837416289	-608.711340460398560	-1.698081377017766	0.000102027602513	0.000020824810834	0.204109577417821	0.565260314722163	1	2	6	4	8	8	10	11	11	10	13	12	14	14	16	16	16	15	17	16	15	18	17	17	18	18	20	17	21	20	20	19	21	22	19	20	22	23	23	21	23	22	23	23	23	24	24	26	25	26	25	26	25	25	25	26	25	27	26	26	28	27	27	30	28	29	29	29	30	29	28	27	30	28	31	31	30	30	31	31	32	32	32	32	34	34	34	35	38	37	37	39	37	40	41	40	40	42	0	1	2	1	3	0	3	10	10	6	8	10	9	8	11	21	12	8	14	8	8	24	13	12	19	18	24	14	20	13	26	28	8	26	28	28	28	31	33	32	31	31	18	37	40	40	35	44	39	38	47	44	45	44	43	43	44	43	44	37	60	53	44	74	62	63	53	52	58	46	63	45	51	56	53	62	57	48	46	43	65	57	76	78	70	77	83	79	88	81	85	90	87	91	92	88	89	91	1	1	2	1	2	1	2	1	1	2	1	1	1	2	2	1	2	2	1	3	2	1	1	2	1	2	2	2	2	3	1	2	3	1	1	2	3	2	1	2	1	2	5	1	1	2	2	2	1	2	1	2	2	1	1	3	1	2	1	2	1	1	2	1	1	2	1	1	2	2	1	2	1	1	3	2	2	2	3	3	2	4	1	1	2	2	1	2	2	2	2	2	2	1	1	3	1	3
29000	-602.944844415554599	-600.853664616662059	-2.091179798892533	0.000121859764609	0.000015327222507	0.125777548938080	0.582208366522647	1	2	4	5	8	7	9	10	11	12	13	12	14	14	16	17	15	16	17	17	14	19	18	17	17	20	20	19	21	21	20	20	19	22	18	23	22	24	23	21	24	22	23	24	24	23	24	23	25	25	23	27	26	26	26	26	26	26	27	26	27	28	27	29	28	28	30	28	31	29	28	29	30	30	32	30	29	30	31	31	30	33	34	30	34	33	35	36	37	37	38	39	36	40	41	41	42	41	0	1	2	1	3	0	5	6	8	8	10	8	10	11	11	21	12	8	12	8	10	14	8	17	14	16	25	18	35	18	16	28	14	23	20	28	28	42	40	32	42	31	35	48	32	40	35	37	39	34	35	48	36	48	46	29	48	46	57	44	37	55	44	51	55	63	62	57	55	58	44	62	47	51	81	62	66	77	70	51	53	68	45	52	79	52	83	79	79	87	88	93	75	91	90	88	91	85	1	1	1	2	2	1	1	2	1	2	1	1	1	1	2	2	1	3	2	2	1	2	3	1	2	2	2	1	2	2	2	1	3	2	1	2	2	1	1	1	1	1	2	1	2	1	2	1	1	2	2	2	2	2	1	2	2	1	1	1	2	2	1	3	1	1	1	1	3	1	1	1	2	4	2	2	1	1	1	5	1	3	4	2	2	2	1	3	3	1	1	1	2	1	2	2	2	2
29500	-614.269007191565720	-612.695304098735505	-1.573703092830220	0.000093736589099	0.000023626695515	0.252054141737431	0.542185121646112	1	2	5	2	7	7	8	10	11	13	12	12	14	15	17	17	17	16	16	16	15	19	18	16	17	19	19	20	19	22	19	19	20	22	20	22	22	23	23	21	24	22	24	24	24	23	24	23	24	27	24	27	23	25	26	25	26	27	26	27	28	27	27	30	28	28	30	28	28	30	27	29	29	29	29	27	30	31	31	32	33	32	33	32	33	34	35	37	35	36	38	38	37	39	41	38	41	42	0	1	2	1	2	0	5	6	8	8	8	8	9	8	11	14	12	12	14	12	13	24	13	13	19	16	9	17	18	17	16	20	19	26	20	32	28	31	32	29	42	31	29	48	40	32	20	37	32	38	36	48	36	48	53	29	37	46	44	59	57	45	44	56	76	63	45	54	39	58	57	76	47	56	76	55	60	63	58	73	76	68	75	63	46	59	83	85	69	83	89	93	83	88	90	88	88	94	1	1	2	1	2	1	1	2	1	2	1	2	2	3	2	1	2	2	1	2	1	1	2	2	1	1	3	1	2	3	1	2	2	1	1	2	1	2	3	1	1	2	3	1	2	2	4	1	2	2	1	2	1	1	1	3	2	2	1	1	1	2	2	2	1	1	3	2	2	2	1	1	2	2	1	1	3	2	2	2	3	2	2	2	5	3	1	2	3	1	2	1	2	1	3	1	2	2
30000	-579.948284842012981	-578.195633726556025	-1.752651115456989	0.000115700191455	0.000021801104138	0.188427554558898	0.559949612595525	0	1	5	6	8	5	9	9	10	13	12	12	14	14	15	16	16	17	16	16	15	18	19	16	18	20	20	19	19	22	19	21	19	19	21	22	22	22	24	22	24	23	24	23	23	25	24	27	25	26	24	26	25	25	26	26	27	28	27	25	26	27	27	30	28	28	29	27	30	29	28	30	28	28	32	29	30	31	31	31	32	31	33	32	33	33	34	37	37	36	37	38	36	39	39	40	40	40	0	1	2	3	3	0	5	6	8	9	8	8	9	12	10	21	14	12	14	14	12	12	20	12	19	18	24	14	20	22	16	23	19	16	29	23	23	26	40	28	38	31	35	37	32	24	29	44	39	38	35	44	45	44	53	43	44	46	60	44	44	55	60	56	62	63	53	60	58	46	48	55	43	56	62	40	66	63	69	43	62	63	81	63	79	82	83	85	79	87	85	75	83	88	87	91	85	85	1	1	2	1	1	1	1	2	1	2	1	1	1	1	1	1	1	3	1	1	1	3	2	2	1	2	2	2	1	2	1	1	2	1	2	1	2	1	1	2	1	2	2	1	1	5	2	2	1	2	1	2	2	1	1	1	2	2	1	2	2	1	1	4	1	1	2	1	1	2	1	3	2	1	2	3	2	2	1	3	2	2	1	3	1	1	1	2	3	1	2	3	1	1	2	2	2	2
30500	-586.617387211152163	-584.962372016888139	-1.655015194264071	0.000110296298791	0.000024091460669	0.218424923889636	0.546359008317206	1	2	5	5	8	7	9	9	10	11	12	12	14	13	16	16	16	15	17	16	15	18	18	17	18	21	20	19	19	22	20	20	20	22	21	22	22	23	23	21	23	22	23	23	24	24	25	27	25	27	25	25	26	25	26	26	26	27	26	25	26	28	27	30	28	28	27	28	30	29	28	30	30	29	32	30	30	30	31	31	31	32	32	32	34	34	34	35	37	35	38	39	37	40	41	41	40	42	0	1	2	1	3	0	5	6	8	8	9	9	10	10	13	13	10	9	10	14	12	17	20	10	9	16	20	23	20	24	16	24	10	16	25	23	14	31	32	29	31	16	29	32	37	36	19	52	40	38	37	44	45	44	45	51	44	46	44	44	44	45	52	43	55	57	40	44	70	58	57	55	51	51	76	65	68	66	69	51	76	77	81	66	79	77	83	70	85	87	85	87	83	85	92	91	91	91	1	1	2	2	2	1	1	1	1	1	1	1	2	2	1	1	3	2	3	1	1	1	1	2	4	2	2	1	2	2	2	1	3	3	2	3	4	1	1	1	1	3	2	2	1	1	4	1	2	1	2	2	1	1	1	1	2	1	2	1	1	2	1	3	1	1	2	2	1	2	1	1	3	1	2	1	1	1	1	2	1	1	1	2	2	2	2	3	2	1	1	2	2	3	2	1	1	2
31000	-578.316132122400404	-576.711351666157725	-1.604780456242642	0.000099057612711	0.000023572518297	0.237967760906206	0.638064555893288	0	1	5	5	7	8	9	10	11	12	12	13	15	14	17	16	15	16	16	16	16	18	17	17	18	19	19	18	20	22	21	20	19	21	20	22	21	23	22	21	23	23	22	23	23	24	24	26	24	26	25	25	25	25	26	24	26	27	26	27	27	27	28	31	27	27	29	27	30	29	28	29	30	27	32	29	31	30	31	32	31	32	33	31	34	34	34	36	36	35	36	39	36	40	41	39	41	39	0	1	1	1	3	0	5	6	6	8	8	8	14	10	17	8	12	9	13	14	10	17	20	12	19	21	18	20	20	24	26	28	19	21	23	28	28	31	40	32	31	31	35	37	40	32	43	44	39	41	43	44	32	44	32	29	44	53	52	57	37	55	66	74	46	54	45	52	58	53	52	45	43	56	62	62	59	66	69	73	62	78	65	66	79	82	83	79	85	87	85	87	81	98	90	88	89	85	1	1	3	2	1	1	1	1	2	2	1	1	1	1	1	2	2	3	1	1	2	1	1	2	1	2	1	1	2	2	1	1	2	2	2	2	2	1	1	1	1	2	1	1	1	3	2	3	1	1	1	2	2	2	3	2	2	2	1	1	2	1	1	2	2	1	2	1	2	3	2	3	4	1	2	1	2	1	1	1	3	1	2	2	2	1	1	2	1	1	1	3	2	1	3	1	3	2
31500	-623.663443560075962	-622.129372730995783	-1.534070829080165	0.000104135731620	0.000028429175636	0.273001161019242	0.502211924740425	-1	2	5	5	8	6	9	11	10	12	13	12	13	14	17	16	16	16	17	16	16	19	18	15	18	20	19	19	20	22	18	20	21	22	20	22	21	22	23	21	23	21	23	23	23	23	24	26	24	27	24	25	25	24	27	24	26	27	26	26	26	28	27	30	28	28	26	28	29	30	28	29	31	28	32	30	29	30	31	32	33	31	33	33	33	33	34	36	38	36	35	38	37	40	41	41	40	41	0	1	2	1	3	0	5	6	6	8	9	9	10	10	11	8	8	14	13	13	14	19	14	8	14	17	13	20	28	14	17	17	17	24	20	40	28	31	32	32	42	31	33	37	32	40	35	44	40	34	29	44	28	44	32	29	44	32	44	52	52	45	52	74	67	63	47	59	58	46	57	45	47	56	76	72	63	66	55	51	76	48	75	82	79	63	83	79	79	87	79	87	87	79	90	97	88	88	1	2	2	3	1	1	1	2	2	1	2	2	1	1	2	2	4	1	2	1	1	1	2	2	2	3	3	2	1	3	1	3	2	2	2	1	1	2	2	1	1	2	2	1	1	1	3	2	1	2	2	1	5	1	3	2	2	3	2	1	1	2	1	1	1	1	1	1	1	4	1	2	4	1	1	1	2	1	2	3	2	2	1	1	2	3	1	2	3	1	2	2	2	5	3	1	3	3
32000	-571.680301470203403	-569.986189831541537	-1.694111638661863	0.000105256545275	0.000021614454224	0.205350215201875	0.587594537620569	1	2	6	5	7	6	9	8	11	12	11	13	14	14	15	17	15	15	15	16	15	18	19	17	17	20	20	19	20	22	21	21	20	22	21	23	23	22	23	20	23	23	23	23	23	25	21	25	24	26	25	26	25	25	26	26	26	27	25	27	27	27	27	30	29	28	29	28	29	29	28	29	29	29	31	31	31	29	31	31	33	32	32	32	33	33	34	37	37	37	36	38	38	40	42	40	41	41	0	1	2	1	3	0	3	6	8	8	8	9	11	10	11	14	12	13	10	14	10	19	20	17	17	21	22	20	20	33	16	40	10	26	23	28	23	26	32	28	31	26	35	47	40	45	20	44	36	41	43	44	45	44	32	51	48	46	44	59	37	45	48	56	62	63	45	48	58	39	57	62	47	56	62	62	63	61	58	51	65	66	53	66	58	77	83	58	69	83	85	87	87	91	90	88	91	91	1	1	2	2	1	1	2	1	2	2	1	1	1	1	2	2	1	1	3	1	2	1	1	1	1	3	1	1	1	1	2	1	3	1	1	2	2	1	1	1	1	1	1	1	1	1	3	1	1	2	2	2	1	1	3	1	1	1	2	1	2	2	1	2	1	1	3	1	1	3	1	1	4	2	2	2	2	1	2	3	2	2	4	2	3	1	1	4	4	2	1	2	2	2	2	2	2	2
32500	-595.808779526374792	-594.261521005270197	-1.547258521104608	0.000100192054008	0.000026610819669	0.265598104878436	0.545093290140364	1	2	4	5	9	6	9	11	10	13	13	12	14	14	17	16	17	16	16	16	15	17	18	16	18	19	20	19	20	21	20	20	20	22	20	23	21	24	24	22	23	22	24	22	22	24	24	26	26	26	23	26	26	24	27	26	24	28	26	27	28	27	27	30	29	28	28	28	31	29	28	29	31	30	31	30	31	31	31	31	31	33	33	31	34	32	34	37	38	36	37	39	38	40	41	40	40	42	0	1	2	1	2	0	2	9	6	8	8	8	8	8	11	21	14	14	14	14	10	14	20	13	13	16	17	23	25	17	16	28	19	17	23	28	28	26	40	32	31	31	51	28	32	40	51	44	39	26	29	44	45	44	53	51	44	46	44	57	48	57	48	56	62	63	40	48	58	46	60	62	51	56	62	28	63	63	70	51	55	78	65	63	69	63	55	79	88	87	58	87	87	69	90	91	88	97	1	1	1	2	3	1	3	1	3	1	1	1	1	2	2	1	1	1	1	1	1	2	1	1	2	2	1	1	1	2	1	1	2	3	1	2	1	3	1	2	2	1	1	1	1	1	1	2	1	4	1	2	2	1	1	1	2	2	2	2	2	2	1	1	1	1	2	1	2	2	1	1	3	2	2	4	2	2	1	3	2	1	1	2	3	3	3	3	1	1	3	4	2	6	3	2	2	1
33000	-593.359391131087818	-591.792467685187944	-1.566923445899822	0.000103733190055	0.000026490969349	0.255376021262890	0.572380830444134	0	2	5	6	8	8	9	11	10	12	13	12	14	14	16	16	15	15	15	16	15	17	17	17	17	20	18	18	20	22	20	19	19	22	20	22	22	23	23	21	24	21	22	23	24	25	25	26	24	25	24	25	25	25	26	25	26	27	26	26	27	27	28	29	27	28	28	28	31	30	28	29	31	29	31	29	31	30	31	31	32	33	33	31	34	33	34	36	37	37	38	38	37	41	40	38	38	41	0	1	2	3	2	0	2	9	6	9	10	9	8	10	17	14	12	10	10	14	14	17	10	10	19	16	13	24	13	33	16	28	19	26	23	28	28	42	36	32	42	16	29	32	28	39	43	52	39	42	23	44	37	37	53	29	52	46	37	52	54	53	44	51	39	48	65	48	58	58	59	65	29	56	67	62	66	66	70	51	67	77	76	48	79	63	65	79	88	83	79	87	87	97	90	88	85	91	1	1	2	1	3	1	4	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	3	2	1	2	2	1	3	2	3	1	2	1	1	2	2	2	1	1	2	2	1	3	3	1	2	1	1	2	3	1	2	2	1	2	1	1	1	1	1	1	2	3	2	1	1	1	2	1	2	1	6	2	1	1	2	1	1	4	2	1	2	2	2	2	3	3	1	1	2	1	2	2	2	1	2	1
