step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101
24500	-507.612400376501228	-514.467888327460628	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.654143235498987	0	1	3	5	3	5	7	7	5	8	6	6	7	8	6	8	7	10	11	9	10	10	8	10	10	10	11	9	10	10	10	12	8	12	10	12	11	11	12	12	11	14	11	12	13	13	12	14	13	13	12	11	12	13	14	14	16	15	16	13	16	14	14	12	15	14	15	16	16	17	17	18	16	16	19	20	18	18	21	20	21	21	24	22	23	23	24	25	28	29	29	32	35	34	37	38	39	39	41	41	42	0	1	2	5	1	1	3	4	5	12	5	9	4	11	9	4	12	16	7	17	15	17	11	23	14	28	30	10	28	0	0	16	9	17	10	26	33	29	18	38	24	8	20	43	35	36	30	53	41	37	8	14	35	38	30	49	66	45	24	38	65	43	34	35	49	34	49	35	66	73	34	38	37	56	59	0	71	58	71	74	80	74	75	82	81	81	80	85	83	88	85	85	90	90	93	93	95	95	93	98	93	1	1	1	1	2	3	2	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	3	2	1	1	1	1	1	1	1	3	2	1	1	2	1	1	1	2	2	1	1	1	1	1	2	1	2	1	1	4	4	2	1	1	1	1	1	2	2	1	3	3	1	1	1	2	1	2	2	3	5	2	2	1	1	1	1	3	2	4
25000	-510.561233361290761	-517.416721312250161	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.706167252359268	0	1	3	3	2	7	7	7	5	7	7	7	6	9	7	5	9	9	10	9	10	10	8	10	9	11	10	11	10	11	10	11	11	12	9	11	11	12	11	12	8	13	12	11	12	13	10	13	13	14	13	12	13	13	13	13	16	13	15	13	15	13	14	15	14	15	14	16	16	18	16	18	16	15	19	19	19	20	19	20	19	21	23	21	22	24	26	25	27	30	28	33	35	36	37	38	38	39	40	40	41	0	1	5	1	2	16	13	5	3	16	16	16	16	13	9	3	10	15	23	6	15	17	13	41	23	24	10	24	23	0	0	27	18	19	13	47	11	29	35	26	13	26	47	41	47	28	23	37	36	31	47	29	33	30	24	44	66	32	53	44	62	24	49	46	55	34	45	51	49	40	34	24	34	56	64	0	64	61	70	74	56	56	82	56	80	83	80	85	87	87	85	90	92	93	94	93	93	94	97	92	96	1	1	1	1	1	1	1	2	1	1	1	2	1	1	2	1	1	2	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	3	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	2	3	3	3	2	1	3	1	3	2	1	3	3	3	1	3	2	1	3	2	1	2	3	2	1	1	1	2	1	2	1	3	1
25500	-515.060939979968680	-521.916427930928080	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.590418909887552	0	2	2	3	4	6	6	7	5	7	8	7	6	8	7	7	7	9	10	8	9	11	8	9	9	10	9	10	9	9	9	10	11	11	11	11	10	10	12	13	10	13	13	11	12	12	13	13	12	14	12	12	14	12	14	13	16	13	16	13	16	12	14	14	15	15	15	15	16	16	15	18	17	17	18	19	17	19	19	20	21	21	23	22	23	23	25	26	28	29	29	33	36	36	38	38	37	39	40	39	42	0	1	1	1	3	3	5	5	3	13	9	13	3	6	9	13	5	7	14	1	15	28	9	11	17	25	17	29	17	0	0	23	41	27	18	41	20	29	32	22	29	41	44	29	27	24	44	51	33	52	32	38	42	25	36	49	58	46	51	44	22	6	27	39	55	35	55	51	50	45	34	50	45	56	61	0	71	50	62	74	61	49	77	74	80	57	85	87	88	89	87	74	89	91	97	93	94	93	95	93	97	1	1	1	1	1	2	1	2	2	1	1	1	2	1	1	1	1	1	2	3	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	2	2	2	3	2	1	1	2	1	2	1	2	2	2	2	2	1	1	2	2	4	1	2	4	2	2	2	4	1	1	1	1	2	8	4	2	1	2	1	1	1	1	2
26000	-586.490312793090652	-593.345800744050052	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.639230538021293	1	2	3	4	3	7	7	6	5	5	7	7	6	8	7	6	8	9	9	8	9	10	8	10	9	11	10	10	10	9	10	12	11	10	11	11	11	11	12	12	12	13	12	11	12	13	12	14	12	15	12	12	13	14	14	13	14	15	14	14	14	14	15	15	14	15	15	16	16	18	17	17	15	15	17	20	19	18	20	19	20	21	24	22	23	24	26	27	28	29	29	33	36	37	37	39	36	39	41	41	42	0	1	1	2	1	1	8	9	3	5	3	1	3	6	10	9	6	7	20	8	15	4	15	19	16	34	21	7	13	0	0	34	19	14	21	29	31	29	18	34	28	33	44	29	28	26	24	46	29	33	25	22	33	31	35	49	24	15	40	53	31	43	51	39	49	11	41	51	43	65	52	41	48	56	58	0	71	20	73	74	80	56	78	81	80	79	86	87	86	88	86	88	90	92	97	95	87	94	96	98	92	1	1	1	1	1	2	1	1	1	1	2	4	2	1	1	1	1	1	1	1	1	3	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	1	2	4	1	1	2	1	1	1	1	3	2	3	1	3	3	3	1	1	1	1	1	4	2	2	1	5	2	1	2	1	1	1	1	1	2	6	5	1	1	1	5	1	1	1	5
26500	-609.238347249972549	-616.093835200931949	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.673269500764231	0	1	3	4	3	7	6	8	7	6	7	6	7	8	7	5	8	9	10	7	9	10	8	10	10	11	9	8	10	10	11	10	9	10	9	11	10	11	12	9	10	13	12	11	12	13	12	13	11	14	13	12	13	12	13	13	16	15	16	12	15	12	14	14	13	15	14	15	15	17	16	19	16	16	19	19	19	18	19	20	20	22	22	22	23	25	25	26	27	29	29	32	36	36	37	38	38	40	40	40	41	0	1	2	2	2	4	3	5	16	3	12	4	12	15	16	3	10	23	23	12	15	6	15	35	35	27	20	10	18	0	0	10	9	27	12	9	13	35	25	17	33	21	35	40	12	37	31	18	20	49	54	25	37	29	39	49	34	52	46	22	45	38	43	60	22	26	48	48	12	67	20	63	56	26	59	0	22	61	66	56	74	56	79	81	81	72	85	85	88	87	82	90	90	92	93	94	93	93	97	97	97	1	1	1	2	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	3	3	2	1	1	2	1	1	1	3	2	2	1	1	1	1	2	1	2	1	1	4	2	5	2	1	1	1	1	4	1	2	3	1	4	2	1	2	3	1	2	1	3	2	1	4	1	1	1	1	2	1	1	1
27000	-440.858881417131329	-447.714369368090729	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.838277618060726	0	2	2	4	4	6	7	7	6	8	8	6	7	9	8	6	8	10	9	8	10	10	8	10	9	10	11	10	9	11	10	11	11	13	10	10	9	11	13	12	12	13	12	11	12	14	13	14	12	15	13	12	13	12	13	14	15	13	14	13	14	14	14	15	16	16	15	14	16	17	15	18	15	18	20	20	19	20	19	21	20	22	24	21	23	23	24	26	27	30	28	31	36	37	38	38	39	39	40	40	42	0	1	1	3	2	2	16	4	3	12	7	5	4	20	4	4	12	11	8	9	23	8	13	11	23	11	19	37	13	0	0	18	19	26	23	20	8	29	25	22	44	28	29	29	24	40	30	40	29	41	35	20	38	28	38	49	34	27	38	29	36	43	42	34	48	57	42	51	59	67	53	59	60	56	64	0	32	70	70	81	74	84	84	81	81	76	85	87	88	89	88	90	92	93	94	94	96	93	98	98	98	1	1	1	1	1	1	1	1	2	1	1	1	3	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	2	3	1	5	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	2	1	1	1
27500	-534.816259258512105	-541.671747209471505	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.649734920790929	0	2	2	4	3	5	6	6	6	7	6	6	6	8	8	8	8	9	11	9	9	11	7	9	9	10	10	10	11	11	11	10	10	12	10	11	10	12	12	12	12	13	12	11	11	14	13	13	9	14	13	12	13	13	13	13	16	15	15	12	16	14	15	13	15	15	16	15	16	18	16	17	14	16	19	20	19	19	20	21	21	20	25	21	23	24	25	26	28	29	29	31	36	36	37	38	38	40	39	41	43	0	1	1	2	1	2	5	3	3	3	5	3	4	9	9	3	12	23	24	23	9	49	6	6	12	7	4	24	49	0	0	7	15	32	9	49	15	10	10	26	28	19	44	35	5	25	34	32	6	53	45	15	22	41	18	49	34	28	29	26	53	43	43	19	38	26	52	51	54	40	35	40	43	56	61	0	42	51	22	53	82	74	79	82	82	51	85	87	85	89	87	90	92	90	93	93	93	97	94	95	100	1	1	1	1	2	1	1	3	2	3	1	1	1	1	1	2	1	1	1	1	1	1	1	3	2	2	2	1	1	1	1	2	1	1	2	1	1	2	3	1	1	1	1	1	4	2	1	2	2	1	1	2	1	1	1	2	2	2	1	1	2	1	1	1	2	2	2	1	2	4	2	2	1	1	2	1	3	2	5	4	1	2	2	1	2	5	1	1	2	1	2	1	2	2	1	1	1	1	2	1	1
28000	-514.018516635754281	-520.874004586713681	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.769158445644114	-1	1	3	4	3	7	6	8	6	8	5	7	7	9	7	7	9	10	10	8	9	10	8	11	10	9	9	11	11	9	10	11	10	12	11	12	11	11	11	12	11	13	12	9	12	12	12	13	13	14	12	12	12	13	12	13	17	14	14	13	15	13	15	15	15	15	15	15	14	16	16	18	14	16	20	19	18	19	20	20	21	21	24	22	23	25	25	27	27	29	30	31	36	34	37	36	38	38	40	41	41	0	1	2	5	2	11	11	16	4	9	4	9	3	15	11	11	11	8	6	12	5	23	9	30	20	6	10	44	27	0	0	17	9	19	44	38	25	20	10	24	44	43	44	13	37	39	38	51	35	40	37	18	7	39	22	36	66	56	33	29	34	29	54	55	27	34	52	54	37	46	52	69	48	52	76	0	71	19	77	56	80	74	72	80	82	85	85	87	87	86	88	90	92	92	93	92	93	94	96	98	98	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	3	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	3	1	1	1	1	3	2	2	1	2	1	1	1	5	1	3	1	2	3	1	1	1	1	1	1	1	2	1	2	1	1	2	1	2	2	2	1
28500	-513.620268758872157	-520.475756709831558	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.796361848880916	1	2	2	4	4	6	5	6	6	7	7	7	7	9	8	6	8	9	9	8	9	9	8	10	10	11	11	10	11	10	10	11	10	11	11	10	9	11	12	9	11	13	13	11	12	13	13	14	13	15	11	11	13	12	13	14	14	13	15	11	15	13	15	14	16	15	16	13	16	17	16	19	16	17	18	18	19	18	20	21	21	22	25	22	23	24	25	27	27	30	26	33	36	35	36	39	37	39	38	41	43	0	1	1	3	3	4	5	5	3	4	6	9	8	6	9	3	8	11	20	9	6	10	13	4	22	14	15	13	28	0	0	25	17	19	14	12	20	10	37	12	33	29	44	10	30	34	18	51	29	49	6	22	38	30	44	29	18	27	42	23	47	44	55	54	46	27	66	51	64	47	52	53	39	56	59	0	19	43	78	74	74	80	85	80	80	84	85	87	87	89	87	88	92	92	92	97	94	97	93	98	100	1	1	1	2	1	1	1	1	2	3	1	1	1	1	1	2	1	1	1	1	2	1	1	2	1	1	2	2	1	1	1	1	1	1	1	1	1	2	3	1	1	2	1	2	1	1	2	2	1	1	3	1	1	1	1	2	2	1	1	2	1	1	1	2	1	2	1	1	1	1	3	3	1	1	1	1	4	3	1	1	3	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1
29000	-545.160393531128989	-552.015881482088389	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.677059844057416	0	1	2	5	4	6	5	8	6	7	4	6	7	9	6	7	8	9	10	8	8	11	9	10	7	10	11	10	9	10	10	11	11	9	10	11	11	12	12	12	11	13	13	11	11	13	12	13	13	14	12	13	13	12	14	12	15	14	15	14	15	13	14	14	14	15	16	15	16	17	17	18	16	17	19	18	18	19	20	20	20	22	25	21	24	24	25	27	27	29	29	33	36	36	38	39	38	39	40	40	42	0	1	2	11	1	3	11	9	5	7	3	11	7	21	5	3	9	10	10	12	4	19	8	21	11	16	14	29	13	0	0	35	30	4	21	29	21	41	25	45	28	37	44	29	31	16	14	51	17	52	8	31	35	20	22	27	34	32	64	22	45	14	8	31	54	19	58	58	63	73	57	50	42	49	77	0	17	68	76	74	56	80	86	74	82	82	85	87	87	89	89	90	92	92	93	92	93	95	95	98	100	1	1	1	1	2	2	1	2	1	1	1	1	2	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	2	2	1	3	1	2	1	1	1	2	1	4	1	1	2	2	1	3	2	1	3	1	1	1	1	1	2	1	2	1	1	5	2	1	1	3	1	1	2	1	1	1	1	1	2	1	2	1	1	1	3	1	1	1	1	1
29500	-499.324726943059886	-506.180214894019286	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.649109514040974	0	2	2	4	4	6	6	5	6	8	8	6	6	8	8	7	7	8	10	9	9	9	9	9	9	10	8	9	10	10	9	11	11	13	9	11	11	12	13	12	12	14	12	11	12	12	12	14	13	13	13	13	13	14	12	14	15	12	15	13	15	14	14	15	15	16	15	15	16	17	16	18	17	17	19	17	19	20	21	19	21	21	23	22	23	25	23	26	27	29	30	32	36	36	38	39	38	39	41	41	42	0	1	1	2	3	5	8	4	4	9	6	4	3	16	9	8	13	6	23	13	8	16	16	17	18	15	12	13	28	0	0	23	22	47	2	17	21	44	33	35	44	43	44	29	17	32	32	18	41	38	24	16	10	47	19	49	37	28	29	29	39	43	53	41	22	22	36	51	61	53	52	29	69	56	34	0	57	72	80	74	80	80	81	74	82	84	50	85	79	88	89	90	90	92	93	93	94	93	97	98	98	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	2	1	1	1	1	2	1	1	4	1	1	2	4	3	1	1	1	2	2	2	2	1	1	1	2	3	3	1	2	1	2	1	5	1	1	3	1	2	1	1	1	1	1	1	2	1	1	4	2	3	2	2	2	2	2	1	2	1	2	1	1	1
30000	-508.287828261602954	-515.143316212562354	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.780010967136754	0	1	1	3	4	6	6	7	6	6	8	6	5	7	7	7	9	9	10	9	10	9	7	10	9	9	10	10	9	10	10	12	11	12	10	11	10	11	12	12	12	13	13	11	12	13	13	13	11	14	12	13	13	13	13	13	16	13	15	14	15	14	15	14	15	15	15	15	16	17	16	17	15	17	20	19	19	19	20	19	21	20	25	21	21	24	26	27	27	28	29	32	35	34	37	37	39	39	40	40	43	0	1	1	3	1	5	13	9	5	4	23	13	4	5	10	5	8	15	7	10	15	7	13	23	23	14	20	29	23	0	0	33	24	27	12	8	8	29	37	31	35	28	44	28	21	49	51	33	35	39	24	51	39	27	40	49	33	40	25	28	42	43	47	39	46	34	38	54	63	67	32	38	45	54	77	0	65	72	71	74	80	74	76	46	82	84	56	85	83	88	88	90	88	92	94	94	96	95	96	98	96	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2	1	1	1	2	1	2	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	3	1	1	1	1	1	1	1	2	1	1	1	1	3	2	2	1	1	2	1	2	1	1	2	3	4	1	2	8	3	1	1	1	1	3	1	1	2	1	1	1	1	3
30500	-507.579511095169664	-514.434999046129064	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.742358814858454	0	1	3	4	1	6	6	8	6	4	7	7	7	8	7	7	8	9	10	9	9	9	9	11	9	10	11	10	11	10	11	12	11	13	9	11	8	12	13	12	11	13	12	11	12	13	12	11	13	14	12	12	13	12	11	14	16	14	16	13	15	14	14	15	13	14	15	16	14	17	16	18	16	18	19	19	19	19	20	20	22	21	23	20	23	24	26	27	27	28	29	32	36	36	37	38	38	38	40	40	41	0	1	2	1	1	3	4	4	3	2	3	7	6	4	9	3	15	13	7	15	15	14	6	3	16	21	25	12	23	0	0	33	28	37	12	28	16	23	27	22	28	29	29	17	30	23	26	20	36	60	27	44	48	19	30	38	34	47	33	44	50	43	40	60	24	34	62	51	34	41	33	38	50	56	73	0	61	57	72	74	80	80	74	74	80	82	85	85	82	88	85	89	92	92	94	93	93	95	98	98	94	1	1	1	3	1	1	2	1	2	2	2	1	1	2	1	2	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	3	1	1	1	1	1	1	1	1	2	1	2	2	3	1	3	1	1	3	1	1	1	1	1	3	1	2	1	2	2	3	1	3	2	2	2	1	1	1	1	1	1	2
31000	-520.838752377469291	-527.694240328428691	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.752689216983943	-1	1	3	4	3	6	6	8	6	7	6	5	6	8	8	7	8	9	8	8	10	9	8	10	9	10	10	9	11	9	10	12	11	12	10	12	10	11	12	12	12	14	12	12	12	13	12	12	12	15	13	12	13	13	13	13	16	14	15	13	15	12	15	14	15	15	15	16	16	16	14	18	14	18	19	20	18	18	20	20	21	22	25	22	23	24	26	26	27	29	30	32	36	34	36	37	38	38	40	40	41	0	1	1	2	2	4	3	11	4	7	3	4	3	9	9	6	12	9	7	6	20	10	10	6	10	28	18	6	28	0	0	35	23	17	15	18	15	28	8	21	28	36	29	28	28	62	25	4	13	46	27	14	31	29	36	49	17	62	29	38	54	17	49	27	46	22	40	51	34	38	22	41	43	56	46	0	71	45	74	74	80	74	84	79	82	72	85	82	84	87	90	90	92	92	94	94	95	95	97	98	98	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	2	1	1	2	3	1	1	1	1	1	1	1	4	1	2	1	1	1	1	1	1	2	2	2	2	2	2	3	1	3	2	1	2	4	1	2	1	1	1	1	1	2	2	1	2	2	1	1	2	1	1	1	1	1	1	2	1
31500	-506.280852822311203	-513.136340773270604	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.726495577196501	0	1	3	5	2	5	6	7	6	7	8	5	6	7	8	8	8	9	11	8	10	10	8	10	10	10	10	11	10	9	10	11	11	12	11	10	10	12	12	11	9	14	12	12	12	12	12	13	11	15	12	12	14	12	13	13	16	13	15	13	15	14	14	13	15	13	15	16	17	17	17	17	15	14	16	19	19	19	21	20	22	21	24	21	22	24	24	26	27	30	27	32	36	36	37	38	38	39	39	40	41	0	1	2	3	2	5	4	1	6	4	6	1	6	7	9	3	12	6	21	5	20	41	10	10	8	20	23	41	41	0	0	25	17	32	41	7	41	29	25	16	20	38	29	37	33	31	26	8	37	64	10	10	44	22	22	49	34	44	55	41	40	43	19	24	60	27	37	51	74	45	32	38	8	36	74	0	71	29	72	69	80	80	81	75	84	81	85	87	86	88	88	90	92	92	94	92	93	95	93	98	95	1	1	1	1	1	2	1	2	1	1	1	2	1	1	1	2	2	2	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	3	1	1	3	1	1	1	1	1	2	1	1	2	1	1	1	2	1	2	3	3	2	2	2	2	2	2	1	1	1	5	1	1	1	1	1	3	1	1	1	1	1	2	1	1	2	1	1	2	1	1	2	1	2
32000	-558.887377224623492	-565.742865175582892	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.761936758264621	1	2	3	4	3	5	6	8	6	7	7	6	6	8	8	8	8	9	10	7	9	9	9	11	10	10	10	10	10	11	10	10	11	12	9	11	10	11	13	12	9	14	13	11	12	14	12	14	12	13	12	12	13	13	12	14	15	14	15	13	15	14	15	14	14	13	15	15	16	16	15	17	16	17	20	20	16	20	20	19	21	21	24	22	23	24	26	25	24	30	28	32	36	35	37	39	38	39	41	41	42	0	1	1	1	1	5	4	1	3	6	3	4	4	11	6	11	13	7	7	5	20	14	12	8	17	15	23	41	41	0	0	12	27	27	10	22	16	29	10	22	17	28	29	29	28	34	41	51	35	30	32	32	45	51	18	49	34	49	50	38	32	43	28	55	24	19	43	56	45	38	22	38	59	65	53	0	34	80	72	74	80	80	82	74	82	81	88	85	74	91	85	90	94	92	94	93	93	95	96	98	98	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	2	1	2	1	1	1	2	1	1	1	1	1	2	1	2	1	1	2	1	1	2	3	2	5	1	2	3	1	1	1	2	1	1	1	1	3	2	1	1	2	3	1	3	2	1	1	1	1	1	1	1	1	2
32500	-509.876309804586185	-516.731797755545585	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.647943295986986	0	2	2	5	4	7	6	7	6	5	5	7	7	8	8	8	8	7	11	8	9	10	8	9	10	9	9	10	10	9	7	11	12	12	10	11	10	12	13	13	9	14	11	11	13	12	12	13	12	14	13	12	14	13	12	14	15	13	13	12	15	12	15	14	15	16	16	15	16	18	17	16	16	18	17	20	19	19	20	20	22	21	24	22	23	24	25	27	27	29	28	33	36	35	37	37	39	38	39	40	41	0	1	1	2	2	10	11	9	10	3	3	11	4	6	9	4	6	7	23	31	6	26	8	20	4	10	13	41	41	0	0	16	3	11	23	26	20	44	25	34	13	48	12	41	18	25	44	6	36	38	25	6	43	46	12	49	32	36	22	6	25	43	49	55	58	19	53	51	40	72	52	41	56	56	57	0	34	71	74	74	82	64	84	79	79	81	85	87	83	89	85	90	92	92	94	93	96	95	95	98	100	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	4	4	1	1	1	1	2	1	2	1	3	1	3	1	1	3	1	1	1	3	1	1	1	1	2	1	1	2	3	1	2	1	1	2	1	1	2	1	3	2	1	2	1	1	3	1	1	1	1	3	1	2	2	1	1	1	1	1	2	2	1	1	1	1	1	1	1	2	1
33000	-544.434048419402416	-551.289536370361816	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.677937043466311	0	2	2	5	3	5	7	6	7	7	7	6	6	8	7	4	9	10	9	8	9	10	7	10	9	8	11	11	10	10	9	11	10	11	9	12	10	11	12	12	9	14	11	12	12	14	11	14	11	13	10	12	13	12	14	14	14	14	15	12	15	12	15	13	14	16	13	15	15	17	16	17	16	18	19	20	19	20	19	20	22	19	24	21	24	25	25	27	28	29	29	32	36	36	38	38	39	39	41	39	41	0	1	1	3	1	5	4	4	8	13	3	3	4	1	6	3	13	4	7	12	20	20	6	31	23	11	24	41	41	0	0	13	13	19	11	22	26	29	37	27	12	53	22	29	33	24	15	20	41	37	35	26	43	22	11	49	37	45	42	32	51	43	67	52	15	67	52	26	37	49	61	44	65	50	74	0	73	69	72	74	82	56	81	74	74	81	81	87	86	86	88	90	92	92	92	93	96	94	97	95	93	1	1	1	1	1	1	1	1	1	1	2	1	1	4	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	1	1	1	1	1	1	1	1	2	2	3	1	1	1	1	1	1	4	2	2	1	1	1	2	1	1	1	4	2	1	4	3	2	1	2	2	3	1	1	1	2	1	1	2	3	1	2	2	1	1	2	1	2	1	1	1	2	2	1	1	2	1	1	2
