step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93
5000	-501.999486867143332	-511.050330247594673	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.989261682953236	-3	14	19	25	24	26	22	26	44	31	19	43	38	64	31	39	36	34	38	46	45	34	36	40	37	44	44	36	45	42	39	41	53	40	34	43	52	38	35	44	42	37	52	46	47	44	50	36	48	38	35	44	50	51	49	50	52	47	46	54	46	45	43	41	45	50	54	44	43	47	52	64	47	57	41	53	56	55	56	60	62	66	68	55	50	58	63	60	58	70	56	60	63	0	1	2	11	7	7	11	11	13	5	2	42	15	37	6	39	15	6	6	34	34	15	5	22	15	28	31	10	41	51	22	51	20	18	8	28	70	15	10	24	13	35	70	28	9	31	50	6	48	51	18	23	38	29	52	28	27	69	30	56	46	50	19	39	32	29	58	64	17	24	44	33	17	42	25	68	57	53	53	67	60	80	92	37	44	58	43	78	77	77	20	43	79	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
5500	-496.692486546955763	-505.743329927407103	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991580473992846	-2	11	22	25	23	32	23	32	46	30	15	36	37	66	41	37	32	40	41	41	47	36	43	35	46	36	41	34	45	43	31	41	51	33	50	37	55	45	39	33	41	48	63	41	43	44	48	41	47	46	51	44	49	55	47	47	58	49	48	51	54	46	38	43	54	29	47	50	46	58	37	61	51	53	49	56	58	63	59	57	58	65	69	56	56	58	65	63	56	72	65	67	54	0	1	11	3	2	4	11	4	44	7	2	8	8	43	40	7	4	8	40	24	46	6	63	66	44	34	34	8	8	8	4	26	69	31	27	66	47	39	22	10	13	48	75	10	41	19	16	26	45	24	45	48	63	68	44	34	67	69	17	62	73	39	8	63	64	7	18	9	18	42	31	81	36	25	27	21	76	79	35	73	49	68	57	27	53	68	37	53	42	87	67	81	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6000	-482.216509221101148	-491.267352601552489	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.971716257206120	1	11	21	25	25	32	25	30	37	35	38	45	38	66	33	37	28	38	37	41	45	35	41	40	40	42	44	48	47	44	42	36	48	41	48	36	54	41	44	41	50	42	63	47	48	44	35	40	49	37	54	47	46	50	50	48	52	49	49	50	47	53	42	46	50	45	42	45	48	59	42	58	52	54	52	56	58	68	58	50	59	62	74	53	58	63	54	62	60	69	55	62	54	0	1	2	3	3	17	3	4	8	4	22	31	10	79	17	15	3	15	6	13	50	17	36	17	36	50	25	9	71	15	10	8	25	13	20	5	26	36	19	9	28	13	37	13	21	20	17	6	24	36	56	26	67	12	29	27	68	44	11	34	38	39	6	3	27	19	9	71	34	62	13	84	38	57	26	25	84	85	27	38	37	12	14	25	28	72	28	29	73	86	54	37	27	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6500	-500.875775793640742	-509.926619174092082	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999175890057573	-1	11	23	17	20	27	25	30	37	29	34	46	38	62	41	36	34	36	40	35	41	34	39	43	45	42	30	49	40	39	45	36	48	35	48	45	52	42	41	40	51	39	48	46	47	42	41	40	39	42	42	48	46	54	43	43	42	50	45	49	49	52	48	48	51	49	52	47	33	53	41	60	37	52	52	56	59	58	58	56	53	60	67	57	59	58	56	61	58	63	50	60	66	0	1	5	2	4	3	5	7	27	2	8	69	18	84	34	3	8	27	18	6	34	3	10	71	22	20	3	56	34	27	29	8	15	10	38	13	60	20	8	49	19	34	55	26	13	32	73	32	69	13	9	21	9	25	23	71	19	46	19	15	39	68	25	48	35	45	18	48	5	31	9	80	10	49	60	64	12	50	44	35	52	29	88	53	68	41	68	87	70	80	48	81	72	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7000	-482.308836973884070	-491.359680354335410	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996040473758218	1	16	22	18	21	31	14	27	42	30	38	42	42	57	38	41	31	36	41	44	40	39	43	35	39	38	43	48	42	42	43	35	44	34	51	38	58	41	38	32	45	42	55	39	44	47	47	37	44	48	52	51	49	45	48	45	51	36	47	52	52	52	47	45	57	43	50	49	47	46	50	49	51	54	54	54	56	64	57	49	61	52	72	57	60	60	52	62	60	73	57	66	65	0	1	2	2	7	5	1	4	34	3	6	15	15	53	34	11	8	40	34	24	58	34	48	10	10	58	26	44	22	44	21	10	19	8	28	34	63	11	40	3	22	39	48	24	15	18	29	10	34	42	69	38	45	12	25	42	23	10	16	27	64	63	31	36	30	32	13	15	31	38	70	9	12	35	70	68	28	85	62	15	82	20	81	75	60	59	29	91	60	93	61	37	91	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7500	-493.945917656437700	-502.996761036889040	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999060512903687	1	9	17	20	23	36	18	29	46	35	33	42	40	57	39	28	33	31	40	43	32	39	42	40	45	34	39	45	35	48	44	44	50	39	46	39	52	40	42	40	48	43	50	33	39	47	48	46	47	44	49	44	49	46	50	45	58	47	48	47	54	52	45	45	52	52	46	49	52	56	54	61	33	56	45	56	48	63	61	58	54	48	74	45	53	60	63	62	56	69	59	60	62	0	1	2	2	7	44	2	5	40	18	16	21	44	62	11	5	8	7	11	16	8	21	73	44	26	8	29	12	18	6	38	40	11	29	42	44	25	17	29	10	36	29	48	5	26	23	22	42	26	27	84	23	52	27	20	27	55	32	19	13	46	52	42	40	22	9	13	19	64	84	41	14	8	52	6	33	36	77	76	51	64	15	72	29	63	58	69	62	59	80	30	74	32	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
8000	-470.932151416956970	-479.982994797408310	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.989297097809553	0	8	15	23	24	30	20	25	45	32	32	43	37	55	31	36	34	34	36	39	43	31	40	40	47	39	43	51	45	39	39	43	55	45	48	44	43	40	41	43	42	46	56	46	44	40	47	39	51	37	49	45	41	54	49	47	57	50	49	52	47	51	43	47	45	52	55	47	45	52	46	57	51	55	51	58	49	58	58	56	63	60	72	56	53	67	54	67	62	75	64	63	60	0	1	1	3	7	5	3	7	38	8	8	50	6	36	7	6	6	15	15	17	39	4	50	22	19	18	26	45	16	4	50	31	49	53	13	39	46	6	18	16	15	13	51	30	26	18	32	10	36	6	10	24	19	35	29	38	25	42	13	29	13	41	16	65	48	71	58	18	26	21	46	77	24	68	69	70	16	70	67	73	14	28	81	62	36	93	71	91	43	92	79	87	28	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
8500	-484.235765821200403	-493.286609201651743	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.959252899504870	3	14	22	25	21	31	23	33	40	29	31	44	31	57	37	38	35	40	38	41	42	41	39	42	48	32	40	43	39	45	40	34	42	45	42	36	53	38	43	38	47	41	59	45	36	44	47	40	53	44	43	49	46	52	45	49	44	45	49	48	51	49	46	50	52	51	40	44	48	55	51	60	54	54	54	49	54	49	62	57	56	65	72	59	53	66	53	61	63	67	63	68	59	0	1	1	5	2	4	5	10	26	5	3	23	5	71	4	10	10	8	13	45	36	6	6	19	7	4	6	29	32	28	8	4	45	67	36	10	12	11	17	10	29	6	85	38	11	24	67	10	12	24	48	45	23	23	16	28	9	20	15	20	35	34	9	32	47	35	17	15	34	76	57	74	64	76	62	55	56	50	75	18	49	80	72	75	78	72	51	14	75	79	52	89	52	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
9000	-497.982247418901693	-507.033090799353033	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999012833879245	0	12	22	20	14	34	22	30	43	35	28	29	31	57	37	35	37	31	44	43	36	39	42	41	46	37	40	42	35	40	40	43	47	36	40	46	53	37	41	35	45	42	50	41	38	29	47	44	48	47	43	46	51	51	35	41	58	47	45	48	49	47	44	49	55	45	49	49	46	54	39	57	51	53	44	61	53	64	55	58	59	61	65	60	56	58	64	63	64	71	65	65	60	0	1	5	2	1	8	5	2	21	12	7	3	4	53	12	11	46	4	21	46	12	6	26	13	38	12	40	26	3	29	10	26	9	8	13	56	60	12	38	46	26	71	25	6	18	4	6	17	44	20	31	24	45	75	46	13	75	9	31	56	22	31	18	38	62	32	51	9	28	49	21	32	32	67	30	77	75	43	60	49	45	60	93	33	61	79	36	80	82	85	93	70	62	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
9500	-492.234980034267323	-501.285823414718664	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.981972002471339	-5	5	19	22	15	31	27	28	45	27	35	37	40	66	34	34	26	37	37	42	49	40	35	36	32	44	41	47	39	46	43	32	44	45	42	39	55	40	38	41	48	44	61	39	50	44	38	43	47	46	48	44	49	52	51	44	44	47	50	51	43	48	46	48	55	49	44	46	39	52	54	62	54	43	44	59	57	65	58	54	64	63	73	55	53	64	59	68	61	72	63	60	66	0	1	5	5	2	17	3	4	24	5	3	15	32	81	4	7	3	6	25	15	29	15	8	17	7	12	39	42	16	24	8	17	40	44	11	25	68	24	17	18	38	29	80	6	26	36	23	47	38	61	33	44	32	58	27	36	40	36	26	9	18	42	69	35	30	40	18	56	10	59	63	45	63	47	47	59	28	43	45	67	65	84	62	53	64	66	26	79	70	37	66	85	64	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10000	-499.391078158235246	-508.441921538686586	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.988257005859515	-3	17	20	25	12	31	23	32	43	27	37	47	36	55	39	40	32	33	37	42	46	37	39	42	43	44	42	46	39	49	43	36	48	44	47	35	51	40	42	40	42	43	58	45	49	40	45	35	46	46	49	49	45	49	48	37	59	48	49	43	39	53	44	37	54	43	45	46	48	58	52	57	55	52	37	53	57	66	62	52	53	62	64	55	51	64	60	59	51	75	51	70	65	0	5	5	2	1	3	2	4	75	7	17	31	18	58	36	48	10	3	7	32	15	13	6	19	61	29	61	11	7	24	38	10	27	11	67	8	36	6	17	8	6	23	54	56	9	2	11	8	29	31	41	24	22	61	22	18	84	41	24	38	10	33	19	8	63	11	22	64	46	14	40	9	75	75	6	32	71	65	60	63	91	74	37	58	68	65	72	81	46	93	39	82	43	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10500	-498.413735217167641	-507.464578597618981	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994209843431440	-1	9	20	24	14	33	27	33	45	30	31	43	40	66	38	35	35	25	41	47	41	37	43	37	40	42	36	48	46	40	41	40	47	44	46	38	58	47	36	38	44	44	56	44	46	37	41	42	47	37	49	47	45	43	48	41	54	37	44	45	48	52	49	46	52	45	48	45	50	57	51	54	51	46	50	53	57	62	61	54	62	56	66	53	27	67	59	66	57	72	63	68	52	0	1	5	2	2	18	4	18	40	3	85	8	6	61	27	85	6	5	46	21	17	11	15	11	22	22	85	39	26	17	17	8	58	30	12	16	76	39	7	6	56	48	48	16	13	18	39	15	44	11	45	27	15	13	47	27	71	8	27	36	44	59	34	19	64	21	31	17	29	68	35	38	28	6	21	68	25	89	70	23	49	26	81	39	3	77	34	80	75	89	77	78	55	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11000	-497.260036374121512	-506.310879754572852	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997439370757528	0	14	22	19	21	31	26	26	32	36	36	38	38	62	35	34	34	40	39	42	46	29	39	36	46	41	32	44	47	46	35	46	46	45	48	41	45	38	40	40	50	47	60	41	49	40	41	36	34	46	50	48	38	49	38	40	52	50	49	45	50	47	47	49	52	49	52	45	36	59	41	61	55	49	49	58	44	68	61	54	60	59	64	55	50	67	56	56	63	73	61	65	59	0	1	4	2	2	4	4	3	3	17	16	9	10	65	3	4	4	53	49	38	27	4	17	9	53	27	8	53	44	11	6	40	40	12	71	31	16	6	49	11	42	20	45	10	42	49	17	8	8	40	11	34	10	36	48	11	35	21	11	24	23	46	13	39	52	46	63	71	9	80	49	57	42	32	69	62	39	91	59	42	41	75	57	61	40	70	35	51	43	83	61	68	29	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11500	-471.626123157502263	-480.676966537953604	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.985072403836347	2	17	22	22	25	28	24	28	33	33	39	38	39	64	42	35	34	37	42	38	46	40	37	31	44	34	37	45	46	35	45	38	44	41	45	44	55	41	39	39	50	41	53	44	44	39	47	38	52	48	45	46	44	48	44	45	49	46	49	50	50	50	49	45	53	51	51	43	50	54	43	57	50	54	52	54	50	59	54	56	59	63	74	57	55	62	60	61	61	68	66	64	58	0	1	2	2	3	5	2	3	6	5	10	30	24	79	18	5	6	7	26	26	39	32	8	4	48	6	16	42	23	8	20	30	48	46	13	30	33	30	16	6	31	16	29	20	27	10	55	16	68	36	71	42	16	53	46	11	55	39	55	57	71	25	42	11	64	28	47	20	20	58	23	45	64	13	52	31	71	41	53	45	73	49	90	69	69	77	70	84	79	92	70	65	85	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12000	-461.329054427228868	-470.379897807680209	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999053937346795	-3	11	15	19	23	31	24	31	44	34	34	38	39	66	35	35	30	29	41	41	41	38	37	36	41	41	37	46	45	50	41	40	50	41	45	42	49	42	42	42	47	42	59	37	46	44	48	40	51	40	49	49	47	50	50	50	58	50	48	48	46	50	46	42	49	47	51	47	50	60	46	57	55	55	47	53	46	59	58	54	60	58	68	53	59	66	58	65	56	72	65	69	63	0	1	2	3	4	5	3	18	44	17	17	15	24	79	8	6	4	5	27	6	10	17	8	11	24	16	18	19	11	53	16	44	28	10	19	16	21	6	12	22	48	23	71	8	16	5	61	17	32	16	24	38	44	40	9	50	54	71	48	34	15	36	40	44	40	44	20	13	68	58	25	68	54	38	19	26	34	80	52	62	56	52	70	26	58	82	62	87	67	88	76	93	60	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12500	-485.802985620396157	-494.853829000847497	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995559015264991	4	11	19	25	22	31	25	29	46	32	32	39	36	48	39	37	32	32	41	44	48	36	44	38	43	43	33	47	40	49	44	43	51	46	42	46	57	40	36	38	47	35	53	44	42	41	39	37	50	47	50	45	44	43	42	50	56	47	46	49	52	53	45	46	51	47	53	50	39	59	40	58	48	48	54	43	58	65	46	55	56	62	66	64	54	62	60	65	65	77	60	61	64	0	1	2	3	2	4	3	3	47	4	4	11	18	10	22	10	5	4	48	19	26	10	71	27	35	18	5	13	11	31	47	47	26	12	22	19	34	22	8	10	20	6	58	71	16	48	27	8	55	20	24	29	40	69	48	32	19	45	6	52	59	73	38	45	79	48	51	18	6	34	18	23	31	53	42	39	56	37	25	32	21	85	86	91	74	85	79	62	75	86	49	56	81	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13000	-501.083793084485933	-510.134636464937273	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997530492496405	2	16	18	13	23	34	20	32	43	29	32	41	29	60	40	31	32	27	34	37	43	31	37	41	37	39	40	45	37	49	37	42	44	45	46	39	50	38	38	39	51	40	60	39	42	47	41	32	46	46	53	51	50	46	50	41	51	46	45	50	45	42	46	52	51	49	53	48	39	58	44	51	54	56	44	53	58	65	60	46	48	62	67	54	47	53	65	59	56	66	60	70	64	0	4	1	1	2	48	2	10	48	5	7	18	2	49	38	13	5	3	18	8	69	4	18	6	8	22	25	36	11	49	48	16	25	25	27	17	34	8	22	18	45	6	33	17	22	69	36	18	56	25	44	45	63	25	71	16	32	42	8	26	23	6	39	66	63	63	71	34	19	73	6	28	27	51	56	58	72	53	86	69	28	57	88	54	31	46	70	51	41	79	73	43	89	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13500	-493.983057888881035	-503.033901269332375	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.988597936511922	2	9	12	26	14	31	21	25	37	35	36	46	33	64	30	38	31	40	40	46	44	31	42	35	47	38	35	49	47	36	42	35	51	40	47	40	55	42	42	43	51	40	58	40	43	46	50	38	51	47	48	47	49	54	45	29	54	39	44	44	47	48	47	40	55	49	45	46	46	62	42	58	54	47	50	50	58	59	55	57	55	59	58	55	55	64	65	64	63	64	55	66	57	0	1	2	5	2	56	5	7	6	17	17	32	8	79	8	24	4	26	6	26	42	8	48	5	31	4	15	35	59	15	36	15	48	27	38	9	47	11	11	58	64	6	51	56	9	42	74	11	45	44	64	31	18	61	27	7	50	27	48	11	26	44	18	22	63	71	19	45	42	37	9	29	45	44	36	21	54	93	24	18	66	49	29	66	69	79	49	33	81	57	33	80	12	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14000	-494.169312746322589	-503.220156126773929	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.986364870931871	-1	9	12	23	21	31	23	31	32	31	37	46	33	63	36	39	37	37	42	44	39	36	37	28	46	39	36	39	42	41	41	37	53	40	50	45	52	45	34	44	42	46	59	50	50	44	43	42	49	32	48	45	48	51	47	41	58	48	48	49	50	53	48	48	55	52	47	38	47	53	51	60	46	54	47	53	55	54	51	43	63	58	67	58	55	52	55	67	52	69	50	66	66	0	1	1	5	2	7	3	4	5	4	8	28	7	37	8	10	39	6	11	18	8	24	9	5	15	27	8	39	15	26	22	10	56	50	12	56	63	9	6	23	68	13	31	67	25	22	68	28	31	24	29	32	31	52	46	27	61	39	47	20	52	41	56	20	64	55	41	5	68	16	46	58	16	49	34	63	25	21	80	17	66	44	65	33	71	53	12	87	40	14	52	87	87	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
