step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103
23500	-681.116595106027717	-679.544115157398096	-1.572479948629661	0.000095074535178	0.000024020230227	0.252646307261733	0.594939165715872	-2	0	2	3	2	3	4	4	5	5	5	7	7	10	10	10	12	11	11	10	12	12	13	13	13	15	14	15	15	17	16	18	16	17	17	17	19	18	17	21	21	20	20	19	20	22	23	22	24	25	22	25	24	22	26	25	25	26	26	26	26	29	26	26	27	27	29	30	30	28	29	28	31	30	31	36	34	32	33	34	33	33	32	34	36	35	36	37	35	34	35	35	36	36	37	36	37	39	36	36	38	38	40	0	1	0	1	2	2	2	5	1	8	4	11	9	12	9	13	20	7	14	11	12	15	20	19	21	24	21	24	23	19	18	33	24	28	31	31	24	26	24	35	35	30	32	35	30	38	18	45	45	51	23	37	0	0	46	28	48	44	48	43	32	65	47	53	32	52	58	64	72	60	52	64	64	52	69	70	72	68	68	83	74	74	69	72	73	84	79	91	82	65	73	75	78	81	80	75	89	89	78	78	93	69	101	1	1	1	2	1	2	2	1	3	1	1	1	1	1	2	2	1	3	1	2	2	1	1	1	1	1	1	1	1	4	2	2	1	2	1	1	3	1	3	1	2	2	1	1	2	2	7	1	3	2	4	3	1	1	2	5	2	3	2	2	5	2	1	1	4	1	2	2	1	2	2	2	2	2	1	4	4	1	2	1	2	1	1	3	1	1	1	1	1	3	2	2	2	1	2	4	1	2	2	2	1	4	1
24000	-645.950158532585078	-644.185880911522304	-1.764277621062734	0.000113753853802	0.000021087869912	0.185381586707291	0.549357629849453	1	2	2	2	3	5	3	4	5	5	6	6	8	10	9	10	13	11	11	10	12	11	13	15	14	13	13	15	14	16	16	17	17	17	18	17	18	19	20	21	21	17	19	20	20	24	23	24	24	24	23	25	24	25	26	24	24	24	27	25	25	28	27	26	26	29	28	29	28	29	31	30	31	32	31	35	34	33	32	34	33	33	32	34	33	37	35	36	34	35	36	35	38	37	36	34	37	37	37	37	39	40	41	0	1	0	1	2	4	4	5	7	5	7	7	11	7	11	13	22	12	15	9	15	15	18	18	21	14	15	18	23	26	24	12	30	26	31	31	24	28	37	35	35	30	33	35	35	47	43	35	44	30	39	51	0	0	46	39	40	44	44	33	33	56	47	53	50	51	59	69	64	65	66	64	68	71	64	70	72	75	72	68	74	71	68	79	68	78	80	83	82	50	79	83	84	82	87	73	66	89	77	78	72	93	99	1	1	1	1	1	1	1	1	1	1	1	2	1	3	1	1	1	2	2	3	2	1	1	2	1	1	2	2	1	2	1	3	1	2	1	1	2	2	1	2	2	1	1	1	1	1	2	4	2	4	2	1	1	1	1	2	2	2	3	5	3	2	2	2	1	3	1	1	2	2	1	2	2	1	2	4	2	2	2	3	1	1	2	1	2	2	1	2	1	4	2	2	2	2	1	1	2	1	2	2	5	1	2
24500	-655.186425563239027	-653.456186344391199	-1.730239218847790	0.000124841100133	0.000024291169935	0.194576705177674	0.512613300649257	-1	1	1	2	2	4	3	3	5	5	5	7	8	10	10	9	12	12	12	11	13	11	13	14	12	14	14	17	15	17	15	17	16	16	18	17	18	19	19	21	19	19	19	20	20	23	23	23	25	24	22	24	24	24	27	24	24	26	28	27	26	28	26	27	26	28	30	30	30	29	29	29	31	31	30	35	35	32	32	35	32	33	34	34	34	34	35	35	35	34	34	33	38	37	37	36	37	38	36	35	38	40	41	0	1	0	1	2	4	1	5	4	5	7	11	12	4	2	12	22	14	9	12	22	12	13	18	20	18	21	29	23	23	18	29	24	24	24	31	28	26	33	35	31	24	24	35	35	38	34	40	35	46	30	26	0	0	50	51	45	45	58	56	39	52	56	53	43	47	49	64	64	39	60	64	64	66	64	60	86	72	69	85	74	74	72	72	73	78	79	79	82	70	68	73	100	89	80	79	89	89	78	84	100	101	102	1	1	1	2	1	1	2	1	2	1	1	1	1	3	4	2	1	1	4	2	1	2	3	2	1	2	1	1	2	2	2	2	1	2	2	1	1	2	2	2	2	2	2	2	1	2	4	1	3	1	2	4	1	1	3	1	2	3	1	2	4	2	2	1	4	3	2	2	1	4	1	1	2	1	2	4	1	2	1	1	1	1	3	2	2	1	2	1	1	2	1	1	2	1	1	2	1	2	3	1	2	1	1
25000	-638.291144036521018	-636.288991618991986	-2.002152417529061	0.000122742095757	0.000016977921847	0.138321915906543	0.549378887629896	0	2	0	2	3	5	3	5	5	5	5	8	6	11	10	11	12	11	12	12	11	12	13	13	13	15	12	16	15	14	16	17	18	18	18	18	19	20	18	20	20	19	20	20	21	23	23	22	24	24	23	24	24	25	27	23	25	27	27	27	25	28	26	27	27	28	29	29	28	29	30	30	31	31	30	34	34	32	32	33	33	32	33	33	35	37	35	36	35	33	36	36	36	37	38	36	37	39	36	36	38	40	40	0	1	0	1	2	4	4	5	7	5	4	11	11	13	12	15	13	13	12	12	15	12	18	18	27	30	14	24	18	24	23	28	32	23	31	30	32	42	23	35	35	26	32	35	41	42	33	44	41	38	32	56	0	0	52	33	45	45	49	51	56	63	56	53	47	61	49	64	64	60	66	64	68	66	68	56	72	72	73	69	66	61	75	72	75	93	79	80	74	70	87	85	78	74	73	80	89	89	84	72	93	84	99	1	1	1	1	1	2	1	1	1	1	2	1	1	2	1	1	3	2	2	2	1	2	2	1	1	1	1	1	2	1	1	1	1	3	1	1	2	1	2	1	1	2	1	1	1	2	2	1	3	2	3	1	1	1	2	2	2	3	2	2	1	1	2	2	2	2	3	1	1	2	1	1	1	2	1	5	2	2	1	3	2	4	2	2	2	1	1	2	1	2	1	1	2	3	4	2	1	2	1	3	2	3	2
25500	-628.947971917055611	-627.350663887240330	-1.597308029815287	0.000109230920586	0.000026346105274	0.241196404209448	0.604743692023318	0	1	1	2	2	4	4	4	5	6	6	6	9	9	10	10	12	11	12	11	13	11	13	15	13	15	13	17	15	16	16	17	17	18	18	17	18	19	19	20	20	19	20	20	21	22	23	23	23	23	23	24	23	23	27	25	24	26	27	26	24	28	26	26	28	29	29	29	29	30	30	29	32	31	30	35	34	31	32	35	34	34	34	34	35	36	35	35	35	34	35	36	38	37	37	35	37	37	36	36	39	40	41	0	1	0	1	2	4	4	5	6	9	9	4	11	7	11	11	14	12	11	13	12	11	14	18	12	18	13	24	18	24	26	26	24	26	31	31	32	30	29	35	35	30	32	35	40	32	30	41	44	39	43	32	0	0	47	47	48	49	41	43	24	63	52	53	60	61	59	64	64	65	66	64	75	66	69	70	78	72	75	73	74	74	75	72	75	84	79	73	82	70	79	69	78	81	87	78	89	89	84	77	99	77	101	1	1	1	1	1	2	1	1	1	1	1	3	2	3	2	2	1	2	2	1	3	2	2	2	4	2	2	1	3	1	1	1	1	2	1	1	1	2	2	1	2	2	1	1	1	2	3	2	2	2	2	4	1	1	3	1	1	2	5	2	5	1	1	2	1	2	1	2	1	1	1	1	2	1	1	3	2	2	1	2	2	2	2	2	3	1	2	1	1	2	2	3	3	1	2	2	1	1	2	2	2	3	2
26000	-636.214880272163668	-634.309079717205464	-1.905800554958164	0.000123866977822	0.000019138608209	0.154509365977938	0.622315588405809	0	2	1	3	2	4	3	3	5	5	5	7	7	10	10	10	13	12	12	10	11	11	14	16	13	14	13	16	16	16	17	18	17	18	16	18	18	19	20	20	21	18	19	20	21	22	23	23	24	25	21	24	24	23	25	26	25	25	26	26	25	28	26	26	28	28	29	28	29	30	30	30	32	32	31	35	35	32	32	33	33	34	33	35	32	36	33	36	35	35	36	35	37	36	36	35	36	38	36	36	39	39	41	0	1	0	1	1	4	1	5	7	8	4	11	4	7	13	12	20	16	11	12	12	15	18	18	20	18	21	26	23	26	35	28	28	24	26	35	24	30	28	36	35	24	34	35	44	38	33	45	44	38	33	46	0	0	42	55	49	41	49	51	51	47	39	53	50	52	59	64	64	65	66	64	68	71	68	70	72	72	68	68	74	81	75	78	68	72	68	73	74	65	79	68	78	81	80	85	89	89	69	87	86	96	101	1	1	1	2	2	1	1	1	1	2	1	1	2	5	2	2	2	1	4	2	2	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	1	2	3	1	2	3	2	1	1	1	3	1	1	1	1	3	3	3	3	2	1	2	2	1	1	2	1	2	2	1	1	3	2	1	2	1	1	1	1	3	2	3	3	3	1	2	2	3	2	2	1	2	1	2	4	2	2	2	2
26500	-639.169379073524055	-637.420614832532920	-1.748764240991158	0.000128043029949	0.000024259950790	0.189467172089688	0.584021782619687	0	1	0	2	3	4	3	4	6	5	5	7	8	10	10	9	12	12	12	10	12	9	13	15	13	14	10	16	14	16	16	17	17	18	18	18	19	19	19	21	20	19	21	20	19	24	22	23	23	24	24	24	24	24	26	25	24	27	26	26	26	28	25	26	26	28	29	29	28	30	31	30	32	32	32	36	34	33	31	34	33	33	34	34	35	35	35	37	35	34	35	35	37	37	37	37	38	39	37	35	38	36	42	0	1	0	1	2	4	4	5	11	5	7	11	12	13	11	11	20	16	20	12	27	11	18	26	16	18	22	18	18	26	26	23	29	30	16	31	18	30	24	31	31	30	37	35	35	38	33	45	44	38	37	24	0	0	35	34	44	40	40	28	37	35	32	53	56	61	59	69	64	65	66	69	68	71	68	90	78	75	68	69	71	74	73	73	68	78	64	85	82	70	80	73	69	82	85	84	89	89	92	75	86	100	102	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	3	1	1	1	1	2	1	1	1	2	1	1	2	1	2	1	3	1	1	4	1	3	1	2	3	1	2	1	1	1	2	3	2	2	2	2	4	1	1	5	3	2	3	2	5	2	6	3	2	1	1	2	1	1	2	2	2	2	1	2	1	1	1	1	3	1	1	1	2	2	1	4	1	1	2	1	2	3	1	1	1	2	2	1	2	2	1	3
27000	-666.172909706236283	-664.634327132124099	-1.538582574112191	0.000098289959049	0.000026579044119	0.270414642314281	0.595882284439203	0	1	1	3	3	5	1	5	5	5	5	6	9	10	10	8	11	12	12	11	12	11	14	15	14	13	13	16	16	16	15	16	16	18	17	16	18	20	19	20	21	19	21	20	21	23	23	22	24	24	22	25	24	24	26	24	24	23	27	26	25	29	26	25	28	28	29	29	27	29	29	31	32	31	30	36	34	32	32	34	33	33	35	35	33	36	36	37	35	34	35	35	38	37	37	35	36	36	37	34	37	40	41	0	1	0	7	2	7	1	5	7	5	7	7	16	12	11	11	14	11	16	13	17	14	18	26	27	18	21	18	23	26	26	23	24	28	18	26	33	30	32	35	35	28	39	35	35	26	39	41	40	42	18	47	0	0	42	39	45	40	49	28	39	63	51	53	30	61	49	64	64	60	51	68	68	66	64	90	78	69	75	78	74	74	78	73	64	84	79	79	74	70	73	80	77	82	92	72	82	89	100	72	77	69	99	1	1	1	1	1	2	1	2	2	1	2	3	1	2	2	1	1	2	2	1	1	1	1	1	1	1	1	2	1	2	2	1	1	1	3	1	1	2	1	2	2	1	1	1	2	4	2	1	2	2	5	1	1	1	5	3	2	2	1	4	3	1	2	1	6	2	2	3	1	1	3	2	2	2	2	1	1	3	1	1	1	1	1	3	3	1	2	3	3	2	2	1	2	2	1	2	2	1	3	1	1	5	2
27500	-630.024784596074937	-628.269811213861203	-1.754973382213755	0.000119986548995	0.000022534864520	0.187811589788389	0.595387375880036	0	2	0	2	3	4	3	4	5	5	6	5	9	7	9	10	12	10	12	9	12	10	14	14	14	13	12	15	16	16	16	17	17	18	17	17	19	20	19	21	20	18	20	19	20	22	22	22	25	22	23	24	24	24	26	25	25	26	28	27	24	29	27	26	28	28	29	30	30	30	31	31	31	32	32	36	35	33	32	34	33	34	34	35	36	37	35	35	36	33	33	35	37	37	38	36	37	38	35	35	38	38	41	0	1	0	1	2	4	4	5	7	5	12	4	12	12	11	12	15	20	11	7	22	11	18	18	20	18	13	24	18	26	26	28	23	23	31	30	28	30	30	41	35	30	32	35	31	31	43	41	40	42	33	46	0	0	50	51	48	40	40	52	46	56	56	53	51	60	59	64	64	39	66	68	64	66	68	90	78	72	69	75	71	81	68	72	64	84	79	91	71	60	79	73	78	82	75	80	89	97	78	72	85	69	100	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	2	2	1	2	3	2	2	2	3	2	1	2	1	2	2	2	1	2	2	1	1	1	2	2	1	2	1	2	2	2	3	1	1	2	1	3	2	1	1	2	1	2	3	3	2	1	2	2	1	3	1	1	1	2	5	2	1	2	2	1	1	2	1	1	2	1	1	2	2	4	2	2	1	2	3	1	2	2	2	2	1	1	1	1	2	1	4	3
28000	-612.513766843976441	-610.700561426000490	-1.813205417975964	0.000098678786800	0.000017122490713	0.173517442481949	0.571579139086901	1	2	2	3	3	5	2	5	5	5	6	8	9	10	10	8	12	12	11	11	12	10	14	15	14	14	14	16	15	17	16	16	17	18	17	18	19	19	19	18	21	19	21	19	20	24	23	24	23	24	22	24	22	24	26	26	24	25	26	25	26	28	27	25	28	28	29	29	29	28	29	30	30	31	32	35	35	33	32	34	34	34	34	33	35	36	34	36	35	33	35	36	37	35	36	36	36	37	36	36	38	39	41	0	1	0	7	2	7	1	5	7	5	7	4	11	11	16	11	22	16	11	15	22	11	18	23	17	18	21	18	18	26	26	18	26	28	31	31	32	26	30	35	35	30	32	40	40	42	51	45	44	38	39	51	0	0	51	43	45	44	49	50	52	63	56	53	60	39	59	64	64	43	61	69	64	71	73	90	72	72	69	64	66	74	75	72	69	80	68	79	74	70	80	85	78	82	75	87	89	89	78	84	85	101	99	1	1	1	1	1	2	1	2	2	1	2	3	2	1	1	1	1	2	3	1	1	2	2	1	1	2	1	2	1	2	1	2	2	1	1	1	1	3	2	1	2	1	3	1	1	2	1	2	2	2	1	1	1	1	2	2	3	2	2	1	1	1	1	2	2	4	2	2	2	3	2	1	2	1	1	1	2	1	2	5	3	1	1	2	3	1	3	3	2	2	1	1	2	1	2	1	1	1	2	2	2	1	2
28500	-614.054955352741217	-612.304819481512141	-1.750135871229110	0.000101609352567	0.000019214232847	0.189099057922296	0.506729752563775	0	2	2	2	3	4	4	4	6	6	5	8	9	9	9	10	11	11	12	12	12	11	13	14	13	14	13	16	16	16	16	18	17	17	17	18	19	18	20	20	21	20	21	19	21	22	22	23	24	24	22	24	24	24	26	25	24	26	28	26	26	29	26	26	26	28	29	29	29	30	31	31	31	31	31	35	34	33	32	35	34	34	33	35	36	37	35	36	35	35	36	35	35	37	37	37	38	39	37	36	37	39	41	0	1	0	1	4	4	4	5	7	8	4	11	11	11	7	14	14	14	16	7	22	12	18	18	21	18	21	24	24	26	26	23	28	24	31	31	33	30	28	44	35	38	37	35	44	42	33	45	44	26	33	39	0	0	46	51	48	40	44	51	51	61	47	53	52	52	49	64	64	65	52	69	64	66	64	70	78	69	68	64	74	74	75	72	79	84	75	79	71	70	68	83	72	82	69	85	89	89	72	69	72	84	101	1	1	1	2	1	1	1	1	1	1	2	2	3	2	3	1	1	1	1	3	1	2	1	2	1	1	1	1	1	1	1	3	1	1	1	1	1	1	2	1	2	1	1	1	1	2	3	1	2	4	3	2	1	1	2	1	1	5	5	2	3	2	3	1	1	2	2	2	2	2	4	1	3	2	2	2	1	3	2	3	1	1	1	2	2	1	3	2	3	2	3	1	2	1	4	1	2	2	3	5	2	2	1
29000	-660.243230206903831	-658.370676033815016	-1.872554173088768	0.000121798077966	0.000019595439324	0.160884635056586	0.489510854862395	0	1	1	2	3	4	4	2	6	6	5	8	7	9	10	11	12	11	13	11	12	11	13	15	13	14	14	14	15	17	15	16	18	16	17	17	18	19	20	21	20	19	20	19	21	23	23	24	24	24	23	24	24	24	26	26	25	25	26	25	25	29	25	27	28	29	29	28	28	29	31	30	31	32	31	35	34	32	33	32	33	34	31	35	34	36	35	37	34	34	34	35	37	37	37	35	37	39	37	36	37	40	40	0	1	0	1	8	4	4	2	6	8	7	11	11	11	11	12	20	11	11	13	20	7	18	26	21	18	17	18	23	34	18	28	26	23	31	31	28	30	28	35	35	30	28	35	35	38	39	45	44	24	19	24	0	0	51	47	48	49	45	39	51	63	47	53	46	61	58	64	64	60	65	68	68	71	69	70	78	72	64	68	74	74	68	72	68	84	64	73	74	70	80	80	72	81	84	79	89	94	78	77	77	85	78	1	1	1	1	1	1	1	1	1	2	1	2	1	2	2	1	1	2	4	2	1	4	1	1	1	2	1	1	1	1	2	2	2	2	1	1	2	2	2	2	2	1	2	1	2	3	1	2	3	5	6	3	1	1	2	2	1	1	3	2	1	2	1	2	3	2	2	1	1	3	2	1	2	1	2	2	1	2	3	2	1	1	1	3	2	1	3	3	1	2	1	2	2	2	1	2	2	1	3	1	2	2	3
29500	-679.247749039627706	-677.321422698519314	-1.926326341108443	0.000126852055984	0.000019128362811	0.150792690449827	0.524818615911242	-1	0	1	3	2	5	1	5	6	6	5	8	7	9	8	10	12	9	12	10	12	12	14	15	13	15	13	17	15	16	16	17	17	18	18	17	18	18	20	20	20	19	20	20	21	23	24	24	24	24	23	25	23	24	27	25	22	27	27	26	26	29	26	27	27	27	27	30	29	30	31	30	30	30	32	35	34	31	32	32	34	33	33	35	34	35	35	34	36	35	36	34	36	37	36	36	37	38	36	37	38	39	41	0	1	0	7	2	7	1	5	4	8	1	7	11	4	4	9	16	11	4	9	15	20	16	23	20	18	11	19	18	26	18	29	23	18	31	31	28	26	32	31	26	26	33	34	19	26	32	57	44	42	26	32	0	0	52	47	40	44	44	46	39	34	56	53	47	47	49	64	64	47	66	64	64	66	73	70	78	64	78	73	74	71	73	72	73	72	79	79	81	70	92	68	85	82	80	83	89	89	84	72	95	86	102	1	1	1	1	1	2	1	2	3	1	3	3	1	3	2	2	2	2	6	2	2	1	3	1	2	3	3	3	3	1	3	1	1	5	1	1	1	2	2	2	2	3	1	1	4	4	2	1	2	2	5	4	1	1	1	1	1	4	3	1	3	9	1	2	2	2	2	2	1	3	3	1	1	1	1	2	1	2	1	1	1	1	1	1	2	3	1	1	1	2	1	2	1	2	2	1	1	1	1	2	1	2	1
30000	-602.100370451552408	-600.417359674543832	-1.683010777008568	0.000131279260475	0.000027424269821	0.208900246100155	0.704160280209593	0	1	1	3	2	4	2	3	5	5	5	7	9	10	11	10	11	11	11	11	11	12	14	15	14	13	13	17	16	15	15	18	16	18	17	17	19	19	19	19	18	19	20	19	20	24	23	23	24	24	24	25	24	24	26	25	24	26	28	26	25	28	27	27	26	29	29	28	29	30	31	30	32	31	31	34	33	32	32	33	34	33	34	35	34	35	35	36	35	34	33	35	38	36	37	36	37	37	36	35	39	39	41	0	1	0	7	2	7	2	5	4	8	7	7	12	12	9	12	14	12	14	12	16	11	16	26	17	11	21	33	30	18	18	28	23	28	31	31	23	24	18	35	35	30	28	41	40	34	32	45	44	18	38	47	0	0	46	47	45	44	58	52	47	63	56	53	47	61	58	64	68	65	66	69	64	66	64	70	78	72	68	64	74	74	73	72	69	78	79	91	82	70	79	75	99	74	96	80	89	89	84	78	93	72	102	1	1	1	1	1	1	1	1	2	1	2	2	1	1	3	2	1	2	1	2	1	2	2	1	2	3	1	1	1	2	1	1	1	1	1	2	3	2	5	1	1	2	2	1	1	2	2	1	2	4	3	1	1	1	1	1	2	2	1	1	1	1	1	1	2	2	2	1	1	2	1	1	2	1	2	2	1	1	2	2	1	1	1	2	3	2	2	1	1	2	1	2	1	2	1	1	1	1	1	2	1	4	1
30500	-592.398168295988171	-590.545506929892895	-1.852661366095250	0.000103984056135	0.000017149912111	0.164928285627561	0.679147902061783	0	1	1	1	3	4	3	2	5	4	5	7	9	9	10	11	11	12	13	10	11	10	13	15	13	15	13	16	15	17	15	17	18	18	17	17	18	19	19	19	21	19	20	19	20	23	22	24	25	23	23	24	24	25	26	22	25	26	27	26	25	29	24	26	28	27	30	29	29	30	30	30	31	31	32	34	34	33	32	34	34	34	34	34	35	37	35	35	35	35	35	36	37	35	36	36	37	38	36	36	39	38	40	0	1	0	1	8	4	4	2	7	8	7	11	11	11	12	20	12	17	12	12	22	7	18	18	21	23	21	18	23	26	18	28	28	32	31	31	28	26	32	35	35	24	28	35	40	24	32	45	44	38	32	47	0	0	46	39	48	41	40	47	52	56	56	53	51	61	59	64	64	60	66	69	64	66	64	65	78	72	68	78	74	74	73	72	80	75	79	68	74	76	73	80	72	82	80	84	89	94	84	78	93	99	101	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	3	1	2	2	1	3	1	1	1	1	1	2	2	2	2	1	1	1	1	1	2	2	1	1	2	2	2	1	1	4	2	2	2	2	3	1	1	1	2	1	1	2	5	2	1	3	1	1	2	1	2	2	2	2	1	1	2	2	2	3	1	2	1	1	2	1	1	2	1	2	1	2	2	1	1	1	3	1	1	1	1	1	1	2	1	2	1
31000	-635.731799947834133	-633.968329852170655	-1.763470095663485	0.000130232922851	0.000024169944504	0.185590125561593	0.619438181029335	0	1	1	2	3	3	3	2	6	5	6	7	8	10	10	9	12	12	12	11	10	11	13	16	14	14	13	17	15	15	15	18	16	18	17	16	19	19	19	19	21	20	21	19	20	24	24	23	25	24	21	25	23	24	27	23	24	27	27	27	26	28	25	26	25	28	29	30	30	28	30	29	31	31	31	33	34	32	32	35	33	33	33	35	34	36	35	36	35	36	35	35	37	37	37	36	38	38	36	35	38	40	41	0	1	0	1	8	4	4	2	7	1	4	7	12	13	7	11	14	15	14	14	11	12	13	26	27	18	17	18	18	18	15	28	30	18	31	15	23	34	28	31	35	30	39	35	44	32	51	41	44	39	28	39	0	0	50	28	40	57	44	65	56	56	56	53	51	61	58	64	64	46	66	64	64	71	64	70	78	68	68	83	74	74	69	78	72	72	79	91	82	76	73	73	78	82	80	83	89	89	83	69	78	92	101	1	1	1	1	1	1	1	1	2	3	2	2	1	1	5	1	1	1	1	1	2	2	3	1	1	1	1	2	1	2	1	1	1	3	1	2	3	1	2	2	2	2	1	1	1	3	2	1	2	2	2	3	1	1	1	2	4	2	3	1	2	2	1	1	2	1	1	2	3	2	1	2	3	1	2	2	1	1	1	1	1	1	1	2	3	4	2	1	1	1	1	2	3	2	2	1	1	1	1	2	2	2	1
31500	-614.645864901622076	-612.915887305654337	-1.729977595967703	0.000118141850363	0.000022996401266	0.194650762583143	0.649540383934047	-1	1	0	1	3	3	3	2	5	5	6	8	8	10	10	10	12	12	12	11	13	11	13	14	13	13	13	15	15	16	16	16	18	17	17	18	19	19	19	21	21	18	20	19	21	24	21	22	25	23	23	24	25	25	26	23	24	26	27	26	26	29	26	27	27	28	27	29	30	28	30	30	32	31	30	35	34	32	32	34	34	34	33	34	35	36	35	37	35	36	35	35	37	38	37	36	36	38	36	36	38	39	41	0	1	0	1	8	4	4	2	7	8	9	11	11	11	12	13	15	15	14	12	22	12	18	17	17	18	12	18	23	26	26	23	23	29	31	31	33	31	32	35	35	26	28	35	35	51	39	40	40	41	43	56	0	0	50	32	48	40	49	51	52	63	56	53	51	61	49	64	64	47	66	68	64	71	64	70	69	68	68	78	74	74	75	72	84	84	79	87	82	76	69	69	84	81	69	91	82	89	72	84	100	100	102	1	1	1	1	1	1	1	1	2	2	1	1	1	2	1	1	2	2	2	1	1	2	1	2	1	1	2	2	1	1	1	1	2	1	1	1	1	1	1	2	2	2	2	1	2	1	2	1	2	2	1	1	1	1	1	3	2	2	1	2	1	2	2	1	2	1	1	2	3	3	1	1	2	1	2	3	2	1	2	2	1	2	2	1	1	1	1	1	1	1	2	2	1	3	3	1	1	2	3	1	1	2	1
