step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95
5000	-550.032062532282225	-556.887550483241625	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.577375738624562	0	3	5	7	6	8	9	9	10	10	12	13	11	10	12	13	13	15	14	13	16	14	13	15	17	17	19	16	16	18	17	21	17	15	21	19	21	18	21	23	22	23	26	28	28	29	28	30	31	32	33	30	31	31	33	33	33	34	35	36	35	34	35	35	33	33	33	34	35	37	39	36	36	35	39	37	38	38	38	37	37	39	38	39	39	42	38	40	40	42	43	44	42	43	44	0	1	2	2	3	5	3	5	6	6	8	10	8	6	9	10	9	13	13	14	15	12	9	17	18	14	34	17	24	21	18	27	17	15	27	28	24	15	30	35	39	39	40	40	42	45	39	46	45	43	48	45	43	48	45	48	54	47	52	56	57	48	66	54	52	43	44	56	65	69	60	53	67	47	64	68	57	74	65	73	44	83	70	81	74	88	64	82	79	75	78	87	64	90	69	1	1	1	2	1	1	1	2	1	1	1	2	1	1	1	2	2	3	2	1	2	1	2	1	1	4	2	2	1	1	1	1	2	2	1	1	3	2	1	1	1	2	2	4	2	1	3	1	1	3	1	1	2	1	2	1	1	3	2	2	1	2	1	2	1	3	2	1	1	1	2	3	2	3	2	2	2	2	3	1	4	1	1	1	1	1	2	1	1	2	2	3	3	1	4
5500	-545.161231420519471	-552.016719371478871	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.568147090706427	0	3	5	6	5	7	8	8	10	10	12	14	11	11	13	14	12	13	14	14	15	15	14	15	16	17	17	15	17	17	18	20	19	17	21	17	20	19	22	23	23	23	25	27	28	29	30	31	32	31	33	29	31	32	34	33	33	35	35	35	32	34	35	35	31	34	33	34	36	38	38	37	37	36	38	37	37	38	39	38	37	39	39	41	38	41	40	41	40	41	43	43	43	45	44	0	1	2	2	2	5	3	6	6	6	6	10	8	6	9	10	9	13	14	14	15	16	17	23	13	14	15	23	24	15	20	27	36	21	38	23	29	30	38	38	35	38	40	40	40	40	52	47	53	52	61	44	45	44	56	42	61	51	45	46	50	54	54	54	43	54	53	54	65	74	60	54	56	46	64	68	65	69	77	73	53	69	74	89	59	70	75	82	58	75	58	87	72	90	74	1	1	1	1	1	2	2	1	2	2	2	2	2	2	2	2	1	1	2	2	2	1	1	1	2	3	2	1	1	1	3	2	1	1	2	1	2	1	2	2	2	2	1	2	3	3	1	1	1	1	1	1	2	3	1	4	1	1	3	2	1	1	1	2	2	1	1	1	2	1	2	2	1	4	2	2	2	1	1	1	3	2	2	1	2	2	1	1	2	2	4	1	4	2	4
6000	-534.310141377894979	-541.165629328854379	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.596532790361441	1	4	6	6	6	8	9	9	9	10	12	13	12	10	12	13	11	14	15	14	14	14	14	15	17	16	18	15	18	18	18	20	19	17	20	20	22	18	22	22	23	24	26	28	29	30	29	30	31	32	33	30	31	32	33	34	33	35	34	35	34	34	34	35	33	33	35	35	36	37	39	36	36	36	37	37	37	38	39	38	37	38	39	40	38	42	40	39	41	42	44	44	42	45	44	0	1	2	2	2	5	5	6	6	8	14	10	14	6	9	10	9	11	20	5	15	16	17	17	8	28	21	17	28	21	26	27	23	21	38	33	29	20	35	38	40	35	39	43	43	44	41	43	45	44	39	43	46	47	45	57	48	65	50	51	53	46	50	53	46	48	57	43	52	74	60	64	62	47	64	50	58	77	78	51	74	81	81	78	74	74	75	81	59	75	79	87	75	93	88	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	4	1	1	2	2	5	1	2	2	2	2	1	1	2	2	1	1	3	1	1	2	1	2	2	1	2	1	2	2	1	2	4	2	1	1	2	1	2	1	1	1	2	2	1	2	1	2	1	4	2	1	2	1	1	2	1	3	1	1	1	2	1	1	1	2	1	3	1	1	3	2	2	1	2	2	2
6500	-523.097903731134693	-529.953391682094093	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.668005276640662	1	3	4	7	6	9	9	7	10	10	11	13	12	9	12	14	11	14	14	14	15	15	15	16	16	16	18	15	18	17	18	21	18	17	20	19	21	21	21	24	22	23	26	27	28	29	29	31	30	31	34	30	30	33	33	33	33	34	35	35	34	35	35	35	35	33	35	35	36	36	38	36	37	37	38	37	37	37	39	37	37	40	39	41	39	42	40	40	40	40	43	42	44	42	44	0	1	2	2	3	8	3	5	8	8	14	10	6	8	9	13	14	8	13	12	15	13	17	17	19	18	21	17	24	21	18	21	23	21	27	29	29	35	35	39	35	35	38	35	40	45	43	46	45	47	57	45	45	53	48	48	53	57	57	43	48	66	55	57	58	42	66	56	65	50	68	64	67	59	64	56	58	69	69	67	43	74	70	65	74	74	75	74	81	64	81	87	94	90	77	1	1	1	2	1	2	2	1	2	1	1	2	1	1	1	1	1	3	1	1	1	1	2	2	1	1	2	1	1	1	2	3	2	1	1	1	1	1	1	2	1	1	2	3	2	1	2	2	1	2	1	2	1	2	1	1	2	1	1	5	1	1	1	1	1	5	1	2	1	2	1	1	1	1	2	2	2	1	2	1	5	2	1	2	1	2	1	2	2	3	3	1	1	1	3
7000	-603.977656376936011	-610.833144327895411	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.470832392261168	0	3	5	8	5	7	10	8	9	9	11	11	13	10	12	15	11	15	15	14	15	15	15	16	15	17	17	15	17	18	18	21	18	18	20	19	22	21	22	23	22	23	26	27	29	30	30	29	31	31	34	31	30	33	33	34	33	35	34	35	35	31	34	37	33	34	34	35	35	37	38	37	38	35	38	38	37	39	38	37	38	39	38	41	40	41	39	39	40	41	43	43	44	45	44	0	1	2	2	2	5	5	6	6	8	8	10	14	8	9	12	9	13	20	8	15	12	17	23	14	13	21	17	24	27	25	35	23	21	15	33	29	35	35	35	35	38	42	38	43	42	38	42	45	53	53	48	43	43	46	46	62	53	49	45	53	48	44	46	53	52	48	56	65	59	48	61	80	48	72	56	65	58	69	50	50	70	47	63	82	79	75	50	77	75	81	87	90	93	89	1	2	1	3	1	2	2	1	1	1	1	1	2	1	2	2	1	1	1	4	2	2	2	1	2	2	1	2	1	1	2	1	1	2	3	1	3	1	2	2	1	1	1	2	3	4	3	4	1	1	2	1	2	3	2	2	1	2	2	2	2	1	4	4	2	1	2	1	2	1	5	1	1	4	1	2	2	2	2	2	3	1	3	4	1	1	1	4	1	2	2	2	1	1	2
7500	-555.706824200248320	-562.562312151207720	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.642406729937643	0	3	5	8	6	9	9	7	8	11	12	13	13	11	13	13	12	15	14	12	15	14	14	15	17	16	19	16	18	19	18	20	18	18	20	19	20	21	21	23	22	24	25	27	29	29	29	30	30	31	33	31	30	32	34	33	34	34	33	34	33	34	35	36	35	34	34	35	35	37	39	37	35	35	39	38	37	38	37	37	37	39	38	40	39	42	41	40	40	42	43	42	43	45	45	0	1	2	2	3	3	3	2	5	6	6	10	10	9	9	10	9	13	13	6	15	16	14	23	20	6	15	23	26	21	19	34	28	21	34	33	17	35	35	35	27	35	38	39	40	40	38	40	44	46	50	46	43	46	54	45	61	50	52	48	53	45	56	57	50	47	48	61	56	65	48	64	67	52	54	68	59	54	50	67	74	74	74	78	81	77	46	81	58	75	84	71	90	93	91	1	2	1	2	1	2	2	2	1	2	2	1	1	2	2	1	2	1	1	2	1	1	1	1	2	3	2	1	1	2	2	1	1	2	1	1	3	1	1	1	1	2	2	2	4	3	4	4	1	1	1	1	2	2	1	2	1	1	2	2	1	2	1	1	2	2	2	1	1	1	6	1	1	1	3	2	2	3	4	2	1	2	1	2	1	2	3	2	3	2	1	2	1	1	1
8000	-584.280988584546549	-591.136476535505949	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.599521842152222	0	4	5	7	6	7	8	9	9	11	11	13	13	11	11	15	12	14	13	15	15	14	15	15	15	16	19	15	17	19	19	19	19	16	19	17	20	20	21	24	20	23	24	26	29	29	28	29	30	31	34	31	31	33	34	34	33	32	35	36	34	35	34	36	33	34	34	35	36	37	38	35	36	37	37	37	37	37	38	38	35	40	39	40	39	40	41	40	41	42	43	43	43	44	44	0	1	2	2	3	2	3	6	6	8	6	10	11	6	9	22	9	14	8	6	15	14	14	17	13	23	15	17	24	21	18	21	36	21	21	17	17	35	38	39	35	39	38	42	42	40	38	40	40	49	57	46	46	53	57	65	45	50	52	47	53	45	45	54	58	44	57	56	66	81	48	46	67	81	66	68	65	81	58	73	48	83	74	57	74	81	75	81	69	75	78	87	90	90	46	1	2	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	2	1	3	2	2	2	1	1	1	3	2	1	2	3	2	1	1	2	1	4	1	1	2	1	1	2	2	3	3	3	4	2	1	1	1	2	1	1	1	1	1	2	5	3	2	2	2	1	5	1	1	2	1	3	2	1	1	2	2	2	1	2	1	3	1	1	3	1	2	2	2	3	2	3	2	1	1	7
8500	-567.196288317768676	-574.051776268728077	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.557170546920710	1	2	6	6	6	7	9	9	8	10	11	14	12	11	13	12	11	15	15	13	15	14	15	14	16	15	18	16	17	17	19	20	18	18	21	19	22	20	21	23	23	24	25	28	28	29	28	30	31	32	32	30	31	33	34	32	33	33	34	36	34	35	35	36	34	34	34	34	35	36	39	35	37	36	38	36	36	38	37	38	38	39	39	41	38	41	41	39	40	41	43	43	42	42	44	0	1	2	2	2	3	3	6	3	6	6	14	10	8	9	10	9	6	20	8	15	16	17	17	20	8	21	24	24	21	20	27	23	30	30	28	36	27	38	38	35	39	39	39	43	44	41	46	47	53	53	47	48	46	54	45	45	45	50	54	53	48	46	72	50	45	47	56	50	45	60	47	67	59	54	68	65	56	65	73	74	74	81	50	74	85	75	69	78	57	78	87	90	90	77	1	1	2	2	2	1	1	1	1	2	1	1	1	1	3	1	2	3	1	2	1	2	2	2	1	2	2	1	2	1	3	1	2	1	1	2	2	2	1	2	1	2	2	2	2	1	3	1	2	1	1	2	1	3	1	2	3	2	1	2	2	2	3	1	1	3	3	1	2	3	2	3	2	1	3	2	1	3	1	1	2	2	1	5	1	1	1	2	1	3	2	1	1	1	4
9000	-586.907083430285752	-593.762571381245152	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.578984451632199	-1	4	6	6	6	9	7	8	10	9	10	13	11	11	12	12	13	13	15	13	15	14	14	15	15	16	17	16	17	17	19	19	18	17	21	18	20	20	20	24	23	24	26	27	28	28	28	29	32	32	33	30	32	30	31	34	33	34	34	35	35	34	34	36	35	35	33	36	35	37	38	37	37	36	39	37	38	37	37	38	38	37	37	40	38	41	40	40	40	42	43	43	41	43	43	0	1	2	2	2	8	2	5	6	8	5	10	8	6	9	10	9	6	18	14	15	16	9	17	18	20	21	23	28	21	6	21	28	21	38	9	29	32	27	35	39	38	35	40	35	44	42	35	42	54	43	45	54	47	46	47	54	50	45	43	62	57	57	58	53	58	48	60	58	51	56	53	62	61	64	60	79	65	58	57	52	74	74	76	74	77	64	70	47	64	79	87	75	90	58	1	2	1	1	1	1	1	1	1	1	3	2	2	1	1	2	2	2	1	1	1	1	2	1	1	2	2	1	1	1	4	2	1	1	1	3	2	1	2	1	2	2	3	2	2	1	2	4	4	1	3	1	1	1	1	3	2	2	2	5	1	1	1	1	2	1	2	1	1	1	2	2	2	1	2	2	1	2	1	3	4	1	1	1	1	2	2	1	6	3	3	1	1	1	3
9500	-534.606907583209136	-541.462395534168536	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.643107300207784	0	3	5	8	6	8	9	7	9	11	12	14	12	11	12	13	11	15	13	13	14	12	14	14	16	15	17	15	17	16	18	21	18	17	19	18	21	20	22	24	22	23	25	27	27	29	29	30	31	32	33	30	31	32	33	34	33	34	32	35	33	34	35	36	33	34	35	36	36	37	39	35	38	35	38	38	36	36	38	37	37	38	39	40	39	40	39	40	40	41	44	43	44	43	44	0	1	1	5	2	8	3	3	5	8	6	10	6	6	9	10	9	13	14	14	15	10	17	17	13	20	21	17	28	21	18	21	23	21	21	24	23	35	38	39	35	38	39	42	42	44	45	46	47	52	46	40	46	43	46	52	53	50	43	56	48	53	55	61	46	59	61	56	58	74	56	61	80	65	64	56	58	55	58	67	74	74	81	82	81	82	64	85	56	72	77	87	72	90	69	1	1	1	1	2	1	1	1	1	2	2	1	1	2	1	1	1	2	1	1	1	1	2	2	2	1	1	2	1	1	2	2	2	2	3	2	4	1	1	1	2	2	2	2	2	1	1	1	1	1	2	3	1	3	2	2	1	1	3	1	2	1	2	1	3	1	1	1	1	1	2	1	1	2	1	2	1	2	2	1	1	2	1	1	1	1	1	1	3	3	4	1	4	2	4
10000	-532.895164552934943	-539.750652503894344	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.590005591557836	-1	3	6	7	5	7	10	8	9	10	12	12	12	12	12	15	12	13	14	14	14	14	15	14	15	16	18	16	17	17	18	20	18	17	20	18	22	19	20	24	22	24	25	27	28	29	29	30	32	32	33	30	30	32	32	34	33	34	34	35	35	33	33	36	34	34	35	35	34	37	38	37	38	36	39	38	37	38	37	37	37	40	39	40	38	39	40	39	40	43	43	44	43	44	44	0	1	2	2	2	5	5	6	8	6	9	10	8	8	9	22	9	4	14	14	15	12	17	17	18	20	21	17	24	21	28	21	29	21	38	28	29	30	38	35	39	38	39	42	43	45	43	46	47	52	48	40	45	53	46	47	48	62	50	56	53	44	55	69	50	52	45	57	50	74	60	45	80	58	64	68	69	79	50	57	74	81	74	69	74	81	72	81	75	72	78	87	75	93	58	1	2	2	2	1	1	2	1	1	2	1	2	2	1	1	1	1	3	1	1	1	1	2	1	1	2	2	2	2	2	1	2	1	2	1	1	3	1	1	2	1	2	2	2	2	1	2	1	2	1	2	2	1	1	1	2	3	1	1	1	2	3	1	1	1	2	3	1	1	1	2	4	1	1	2	1	2	1	2	2	1	2	1	3	1	1	2	1	1	3	1	2	2	1	4
10500	-567.281731638722476	-574.137219589681877	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.602057956349414	-1	4	2	8	3	9	9	7	8	10	11	13	13	11	11	13	12	15	15	14	15	14	14	15	14	16	19	15	17	19	18	21	18	17	21	18	20	19	21	23	22	22	25	26	29	27	29	31	30	32	32	30	32	33	34	32	33	35	34	35	35	34	35	36	35	32	35	34	35	37	39	36	38	36	38	37	37	39	38	36	37	39	39	39	39	42	40	40	41	42	43	44	42	44	44	0	3	1	2	3	8	2	5	8	8	10	10	14	6	9	10	10	13	20	14	15	16	17	23	13	9	34	23	24	34	18	30	29	15	38	23	36	34	38	35	39	38	35	40	44	43	46	46	45	52	52	43	46	43	45	44	45	50	52	44	46	45	52	57	57	52	59	51	50	56	76	54	80	60	64	68	50	50	65	54	74	59	74	69	74	81	75	81	65	77	58	87	75	93	79	1	1	1	1	1	1	2	2	1	2	1	2	1	1	2	2	1	2	1	2	2	1	1	1	1	5	2	1	2	1	1	1	1	2	1	2	1	1	1	1	1	2	2	1	2	1	1	1	1	1	1	3	2	4	1	4	2	2	3	4	3	2	3	2	1	1	1	1	1	2	1	2	1	1	1	2	2	3	2	1	1	3	2	2	2	4	1	2	2	4	3	1	2	1	3
11000	-558.448872914769709	-565.304360865729109	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.643822928401442	1	3	6	7	6	8	9	9	10	10	12	14	12	11	13	13	12	13	15	12	15	15	15	14	16	16	19	15	17	18	18	20	17	18	20	19	21	18	22	24	23	23	25	27	27	29	27	30	31	32	33	29	31	33	32	31	34	33	35	35	34	34	34	35	35	35	35	35	35	37	39	37	38	37	37	36	36	37	39	37	38	39	39	39	39	41	40	39	39	39	43	43	41	45	42	0	1	2	2	2	5	2	6	6	6	14	10	8	6	9	10	5	9	18	14	15	16	17	9	17	8	21	8	23	21	8	30	28	21	38	33	29	21	35	35	35	35	41	35	38	45	43	46	48	48	48	47	46	53	45	44	52	52	44	57	53	53	55	45	55	58	45	56	50	52	60	64	80	59	64	53	50	58	50	67	74	74	74	77	81	83	77	81	59	64	95	87	90	90	70	1	1	1	3	2	1	3	1	1	1	1	2	2	2	1	1	3	1	1	1	1	1	1	2	1	4	2	3	1	2	3	1	1	1	1	1	2	2	1	2	2	2	1	3	5	1	1	1	1	1	1	1	1	2	2	2	3	3	4	1	2	1	1	2	1	1	3	2	2	4	2	1	1	1	1	3	2	1	4	1	1	2	1	1	1	1	2	1	2	2	1	2	1	3	2
11500	-546.577722018388727	-553.433209969348127	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.573579710758898	1	3	4	5	6	9	9	7	10	9	12	13	12	11	12	15	12	15	14	13	14	13	13	15	16	16	19	15	14	18	19	20	16	17	20	19	22	20	22	23	22	23	25	27	27	30	29	31	32	32	33	30	31	31	33	33	34	33	34	35	33	34	34	36	34	34	34	36	35	38	39	36	38	35	39	38	37	39	37	36	37	40	37	40	39	42	41	41	40	42	42	43	43	45	44	0	1	2	2	3	8	3	5	8	8	14	10	14	6	9	22	9	20	8	14	15	10	17	29	13	13	21	23	23	21	20	27	17	21	34	33	29	21	35	39	38	39	35	39	42	44	42	43	44	44	44	47	44	44	48	46	54	50	52	56	45	54	48	51	58	56	53	55	65	74	60	61	80	51	64	68	46	77	66	61	74	81	74	65	81	77	62	81	61	75	78	75	90	93	68	1	1	1	1	1	1	2	1	1	2	1	2	1	1	1	1	2	1	3	1	1	1	1	1	2	2	3	2	1	2	3	1	2	1	2	2	3	4	1	1	1	1	2	2	2	2	2	3	2	1	3	1	2	1	1	2	1	1	2	1	3	2	2	2	1	1	2	2	1	2	2	2	1	1	2	1	3	1	1	1	1	2	1	3	1	2	3	2	3	1	2	1	1	1	4
12000	-555.582108705910741	-562.437596656870141	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.599890845239913	0	3	6	7	5	7	8	8	9	10	12	13	12	9	11	15	13	14	14	13	14	14	15	16	16	15	17	12	17	18	18	20	18	17	21	20	21	20	21	24	23	23	25	27	28	28	29	31	31	31	34	30	31	32	33	31	32	33	34	36	33	34	33	36	35	34	34	36	34	38	39	35	38	36	38	37	37	38	38	36	38	39	39	40	38	41	40	39	40	42	43	43	44	44	45	0	1	2	2	2	5	3	3	8	8	8	10	6	6	9	12	28	12	13	6	15	8	28	17	26	14	21	9	28	21	20	21	23	21	38	33	23	30	38	39	39	35	39	39	40	42	44	52	52	35	58	44	52	53	53	45	52	52	47	56	53	57	50	54	46	44	54	56	40	74	60	57	80	69	64	61	58	59	51	67	65	74	85	79	74	74	75	74	76	75	78	87	90	90	61	1	1	1	3	1	1	1	1	1	1	2	2	2	2	1	1	1	1	2	2	2	3	2	2	1	3	2	1	2	1	2	3	2	1	1	1	3	1	1	2	1	1	2	3	2	3	1	1	1	4	1	2	1	1	1	1	1	1	2	4	1	1	1	2	3	3	1	2	5	1	2	2	1	1	2	2	1	2	2	1	2	2	1	1	1	3	1	2	2	2	2	2	2	1	4
12500	-549.615277571262595	-556.470765522221996	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.520874066471295	0	4	6	8	5	8	8	8	9	10	11	13	13	10	13	15	12	13	15	14	15	14	14	15	16	17	19	15	18	18	18	19	18	16	20	19	21	19	22	24	23	23	26	27	28	28	28	30	31	31	33	31	30	32	32	33	33	35	33	35	34	35	34	36	33	33	34	33	35	37	38	37	38	35	39	37	37	37	38	36	38	38	40	39	40	42	40	41	40	42	40	43	43	44	45	0	1	2	2	2	3	3	5	6	6	8	10	14	8	9	22	9	14	18	17	15	12	17	23	18	20	21	23	24	21	20	21	23	21	38	29	24	21	35	35	38	35	39	42	38	40	40	42	44	42	53	47	43	53	42	45	43	65	47	68	54	56	51	57	50	47	45	49	65	74	60	64	80	59	72	57	51	69	54	67	74	70	74	81	74	85	64	82	84	72	81	87	75	93	78	1	3	1	2	1	2	1	2	1	1	2	1	3	1	2	1	2	1	2	1	1	1	1	1	2	2	2	1	2	2	2	2	2	1	1	1	3	2	2	2	1	2	3	2	5	2	2	2	2	3	2	2	2	1	5	2	4	1	2	1	1	1	1	2	1	2	2	1	1	1	2	1	1	1	1	3	2	1	4	1	2	1	2	1	3	1	2	2	1	3	2	2	3	1	3
13000	-539.076739964493754	-545.932227915453154	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.679189748180582	1	3	5	5	6	7	9	9	9	10	12	13	12	11	13	11	11	14	14	13	15	14	14	16	16	15	19	13	17	19	18	20	18	17	21	19	21	19	21	24	23	24	26	28	28	28	30	31	31	32	31	30	30	32	33	32	33	34	34	35	34	34	33	35	35	33	34	36	36	37	38	36	38	36	38	38	38	38	38	37	36	39	38	40	38	41	39	40	37	40	43	43	43	45	44	0	1	2	2	3	5	3	6	5	8	9	14	8	6	9	10	9	13	13	8	15	16	17	17	13	20	21	17	17	21	26	30	23	21	38	23	28	21	38	35	35	38	40	40	40	42	39	46	42	51	53	45	46	53	46	51	54	50	52	56	40	54	51	54	63	51	47	56	58	55	60	64	80	47	64	61	65	69	58	67	65	81	81	76	81	70	75	82	55	75	78	87	75	93	65	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	1	1	1	2	2	1	1	2	2	2	2	2	1	3	2	2	1	2	1	1	2	3	2	2	1	2	2	2	2	1	2	4	1	3	1	1	1	1	1	3	1	1	1	2	1	4	1	2	1	1	1	1	2	1	2	2	1	1	3	2	2	1	1	2	1	1	1	1	1	1	2	1	1	2	1	2	1	1	1	3
13500	-548.974862383673781	-555.830350334633181	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.572202447492891	1	4	6	6	6	7	10	8	10	10	12	13	12	11	13	14	11	15	14	14	14	15	15	15	15	15	19	15	18	19	17	20	18	17	20	20	20	18	21	23	22	24	26	27	27	29	29	31	31	32	34	29	31	32	31	33	34	33	34	35	35	34	34	36	35	34	34	35	35	38	38	37	37	36	38	37	38	39	38	36	37	40	38	40	39	42	40	39	40	43	43	42	43	44	45	0	1	2	2	2	5	3	6	6	6	10	10	14	6	9	10	9	13	8	8	15	12	17	17	14	20	34	17	17	21	20	27	17	21	38	23	29	21	38	35	35	40	35	42	40	42	35	46	45	39	44	45	52	53	47	45	54	48	52	56	57	50	50	50	58	46	46	56	58	65	60	64	80	50	64	56	65	65	58	53	74	83	81	77	70	70	64	74	45	75	58	87	75	93	78	1	1	1	1	2	1	2	1	2	2	1	2	1	2	1	2	1	1	2	2	1	1	2	2	2	1	2	2	2	2	1	1	3	1	2	2	1	3	2	1	1	1	2	1	2	3	5	1	3	5	3	1	1	1	1	2	1	1	2	1	1	1	1	1	1	3	2	1	2	1	2	1	1	2	2	2	2	2	2	2	1	2	1	1	1	1	1	1	8	2	4	1	2	1	3
14000	-551.858276003573337	-558.713763954532737	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.507594616549778	0	4	6	8	6	8	9	8	10	10	12	12	12	11	13	15	12	14	14	13	15	14	14	14	16	15	18	16	17	19	17	21	18	17	18	19	20	21	21	23	23	24	23	27	29	29	30	30	31	30	32	31	30	32	34	34	34	33	34	35	33	34	35	35	32	34	33	33	35	38	37	37	37	36	39	37	37	39	38	36	37	40	40	40	39	41	41	40	40	42	43	43	43	45	44	0	1	2	3	2	3	3	5	8	8	8	6	8	8	9	10	10	13	8	6	15	10	17	17	18	20	21	17	24	15	18	30	23	21	21	28	29	35	35	35	38	39	39	39	43	42	42	43	50	42	50	38	46	53	68	48	53	54	50	68	53	54	47	46	46	50	50	54	58	47	60	64	80	61	64	68	69	77	69	67	74	74	70	77	74	70	75	85	69	72	69	87	90	93	77	1	1	1	1	2	1	1	1	1	2	2	1	1	2	2	2	1	1	2	2	1	2	1	1	1	1	2	2	2	4	2	1	2	2	2	1	2	2	1	3	1	2	1	4	3	2	3	3	1	3	1	4	1	1	1	2	2	1	2	1	2	1	3	2	2	2	1	1	1	3	2	2	1	2	2	2	1	1	2	2	1	2	1	2	2	2	1	1	2	1	3	1	1	2	3
