step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11
53000	-33.622546639451251	-40.478034590410623	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.795015527825537	1	3	5	5	6	8	7	7	9	12	14	0	1	2	1	2	3	4	3	8	9	10	1	1	1	2	1	2	1	1	1	1	1
53500	-43.545119058396260	-50.400607009355632	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.828316310916187	2	4	4	6	6	7	8	7	10	11	14	0	1	1	1	2	2	1	1	8	8	10	1	1	1	1	2	2	3	1	1	1	1
54000	-34.409899446850773	-41.265387397810144	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.862037478767209	1	3	5	5	6	7	7	8	10	12	14	0	1	2	2	4	1	1	3	8	9	10	1	1	1	1	1	3	2	1	1	1	1
54500	-45.449307601049348	-52.304795552008720	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.648340790812074	1	4	5	6	7	7	6	8	10	12	14	0	1	2	3	2	7	2	7	8	8	8	1	2	1	1	2	1	1	1	1	1	3
55000	-44.652788598852915	-51.508276549812287	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.833797757514211	1	2	5	7	6	8	7	6	8	13	14	0	1	2	3	3	7	3	1	7	8	10	1	1	1	1	1	1	1	3	1	2	1
55500	-29.887628497994577	-36.743116448953948	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.816705314990209	1	3	4	6	6	8	7	6	10	11	13	0	1	1	2	3	4	8	3	8	5	10	1	1	2	1	1	1	1	1	2	2	1
56000	-34.761583554964474	-41.617071505923846	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.894148762089680	0	2	4	6	6	6	7	8	10	12	14	0	1	2	2	3	2	5	7	8	9	10	1	1	1	1	1	2	1	1	1	1	1
56500	-44.958219251362578	-51.813707202321950	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.894646309213623	1	3	5	7	6	5	7	7	9	12	13	0	1	2	2	6	2	6	3	8	1	10	1	1	1	1	1	1	1	1	1	5	1
57000	-41.360600258810308	-48.216088209769680	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.485712458438713	1	2	5	5	7	9	7	8	10	11	12	0	1	1	1	4	5	3	1	7	9	10	1	1	2	2	1	1	1	4	2	1	1
57500	-35.398297701954718	-42.253785652914090	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.838146256584823	1	3	5	6	6	8	6	6	10	13	14	0	1	2	2	3	7	1	3	8	9	10	1	1	1	1	1	1	2	1	2	1	1
58000	-33.949804879423553	-40.805292830382925	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.953222884316371	1	3	4	7	7	7	6	7	11	12	14	0	1	1	3	7	3	3	3	8	9	9	1	1	1	2	1	1	1	1	2	1	1
58500	-37.616071191402320	-44.471559142361691	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.544716020308294	2	4	4	6	7	8	8	7	11	12	13	0	1	1	2	3	2	1	1	1	9	10	1	1	1	1	1	2	3	2	5	1	1
59000	-42.076275883302557	-48.931763834261929	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.604208597241195	1	4	5	7	6	8	7	7	8	12	14	0	1	1	3	1	8	1	3	3	8	10	1	2	1	2	2	1	3	1	1	3	1
59500	-43.852659865425913	-50.708147816385285	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.875482941151432	0	3	5	6	6	9	8	7	9	10	14	0	1	2	1	2	5	5	2	8	7	10	1	1	1	2	1	1	1	1	1	1	2
60000	-34.897269549450762	-41.752757500410134	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.529190806980795	2	4	4	6	6	8	8	7	10	12	14	0	1	1	3	2	5	4	3	7	3	10	1	2	1	1	1	1	1	2	1	4	1
60500	-49.765186947670436	-56.620674898629808	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.623382298148472	2	3	5	6	6	8	8	8	8	13	14	0	1	2	1	1	3	5	1	5	3	10	1	1	2	2	3	1	1	5	1	4	1
61000	-41.422547606571356	-48.278035557530728	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.751492235125789	2	3	5	6	7	9	7	7	10	12	14	0	1	2	1	4	5	3	3	3	3	10	1	1	1	2	1	1	1	1	2	2	1
61500	-42.358082736289376	-49.213570687248748	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.564310306685621	1	3	3	5	5	7	7	7	10	12	14	0	1	1	2	2	5	3	2	5	1	9	1	1	1	1	1	1	2	2	2	5	2
62000	-45.174934497755643	-52.030422448715015	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.510838162181722	1	3	5	5	5	9	6	7	11	12	13	0	1	2	1	1	3	5	7	5	3	1	1	1	1	2	2	1	1	1	3	4	5
62500	-39.838566271353400	-46.694054222312772	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.199434418404510	1	3	4	7	6	8	8	7	10	11	14	0	1	1	1	1	3	5	1	5	5	5	1	1	2	4	2	1	1	3	2	3	5
63000	-47.162701897007018	-54.018189847966390	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.829819641524251	2	4	5	7	7	8	6	5	10	13	12	0	1	1	1	8	3	2	1	6	11	7	1	1	1	3	1	2	1	1	1	1	2
63500	-47.788435683160884	-54.643923634120256	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.733593799560097	1	2	5	6	7	9	7	6	10	12	15	0	1	2	2	4	5	3	1	3	3	10	1	1	2	2	1	1	1	2	3	2	2
64000	-40.665658686358498	-47.521146637317869	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.793841672196893	2	3	4	4	5	7	6	6	10	12	15	0	1	1	1	4	8	3	1	3	1	10	1	1	1	1	1	1	1	2	3	4	1
64500	-45.796650617623257	-52.652138568582629	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.556196755839449	2	3	5	6	6	9	7	7	9	12	12	0	1	2	1	1	2	1	3	7	1	5	1	1	1	2	2	3	3	1	2	3	2
65000	-33.403443027766677	-40.258930978726049	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.601009696271429	2	3	4	6	6	9	6	7	10	13	15	0	1	1	3	3	1	3	3	8	8	10	1	1	1	1	1	4	1	2	2	2	1
65500	-43.927334457032508	-50.782822407991880	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.619417687983460	1	3	4	7	5	8	7	7	11	12	15	0	1	2	3	1	1	1	5	8	8	10	1	1	1	1	1	5	2	1	2	3	2
66000	-23.874880466567987	-30.730368417527359	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.790064978191824	2	3	4	5	6	8	7	8	10	12	14	0	1	1	2	3	5	5	5	8	8	10	1	1	1	1	1	1	1	1	1	1	1
66500	-38.038952836244093	-44.894440787203465	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.589101372770013	1	3	4	5	7	8	7	6	9	11	13	0	1	2	1	3	4	1	3	8	9	10	1	1	1	2	1	1	3	1	2	1	1
67000	-44.548989444047400	-51.404477395006772	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.607256411978782	1	3	5	5	6	8	7	7	9	13	15	0	1	2	1	3	5	1	1	1	8	10	1	2	1	1	1	1	4	3	3	3	1
67500	-39.690533161906203	-46.546021112865574	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.607958183248267	1	4	5	5	7	7	8	7	8	12	14	0	1	1	2	2	3	3	3	1	3	10	1	1	2	1	2	1	1	1	5	3	1
68000	-40.449879248385656	-47.305367199345028	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.567430987412702	1	3	4	5	7	9	7	6	8	12	13	0	1	1	1	2	5	3	3	8	5	10	1	1	1	2	2	2	1	1	1	2	1
68500	-46.771449670585397	-53.626937621544769	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.639993548177186	2	4	5	5	7	8	8	7	10	10	13	0	1	2	2	4	5	1	1	5	7	8	1	1	1	1	1	1	3	2	2	2	2
69000	-40.079524113880126	-46.935012064839498	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.639216995194772	1	4	5	6	6	8	7	6	10	12	14	0	1	2	1	2	4	1	3	1	9	7	1	2	1	2	1	1	3	1	4	1	3
69500	-38.170758459283910	-45.026246410243282	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.714082865507802	2	3	4	6	6	8	7	8	7	13	14	0	1	1	1	3	2	3	7	3	5	10	1	1	1	2	1	3	2	1	2	3	1
70000	-37.761867539836011	-44.617355490795383	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.702406775007350	1	2	4	6	5	8	7	7	10	12	13	0	1	1	1	2	4	3	5	8	8	10	1	1	2	2	1	1	2	1	2	2	1
70500	-45.128397951418442	-51.983885902377814	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.902577656215079	1	3	4	4	7	8	8	6	10	11	12	0	1	1	1	4	3	5	1	7	8	9	1	1	1	1	1	1	1	2	1	1	1
71000	-45.689236615912080	-52.544724566871452	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.854560093241870	1	2	5	4	7	8	7	7	9	12	15	0	1	4	1	3	3	1	3	5	5	10	1	1	1	1	1	2	4	1	1	2	1
71500	-35.348381535222892	-42.203869486182263	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.739956723749398	2	4	4	5	6	8	6	5	10	12	14	0	1	1	2	2	3	1	1	5	9	10	1	1	1	1	1	1	2	2	2	1	1
72000	-39.464683152195619	-46.320171103154991	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.670545931246057	2	3	4	7	6	8	7	7	10	13	15	0	1	1	3	1	4	1	3	1	1	10	1	1	1	1	2	1	1	1	4	4	1
72500	-40.277861564783983	-47.133349515743355	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.820813207113100	2	4	4	7	6	7	6	7	9	10	13	0	1	1	5	2	5	3	1	7	5	10	1	1	1	1	1	1	1	2	1	2	1
73000	-25.752532251565682	-32.608020202525054	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.900885977834105	1	3	5	6	6	7	7	7	10	13	14	0	1	1	3	3	3	3	3	8	9	10	1	1	1	1	1	1	1	1	1	1	1
73500	-29.147903575593354	-36.003391526552726	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.919964734815887	1	3	4	6	5	8	6	6	10	13	14	0	1	1	3	3	5	3	3	3	9	10	1	1	1	1	1	2	1	1	2	1	1
74000	-39.448537481567683	-46.304025432527055	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.603848266093658	1	2	4	6	6	8	7	7	9	12	13	0	1	2	1	3	1	1	1	8	6	10	1	1	1	3	1	4	4	3	1	2	1
74500	-38.482252594206415	-45.337740545165786	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.369324962440454	1	3	5	6	6	7	7	7	10	12	14	0	1	2	1	1	1	1	1	5	9	7	1	1	1	2	3	3	3	3	2	1	2
75000	-35.796111512431672	-42.651599463391044	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.647553683748403	2	4	5	7	7	7	8	8	9	13	15	0	1	1	3	3	3	1	1	8	5	10	1	1	1	1	1	1	3	3	1	2	1
75500	-48.790708311071484	-55.646196262030855	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.571303801670437	2	3	4	4	7	7	8	6	9	12	11	0	1	1	2	1	3	3	1	8	9	1	1	1	1	1	2	2	1	2	1	2	5
76000	-36.197318849470264	-43.052806800429636	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.559187685560611	2	4	4	6	6	8	7	8	9	11	12	0	1	1	1	2	5	1	1	3	8	10	1	1	1	2	1	1	3	3	2	1	1
76500	-32.308448428383493	-39.163936379342864	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.821715383974799	2	4	4	6	5	8	7	7	10	12	14	0	1	1	1	3	5	2	5	7	9	10	1	1	1	1	1	2	2	1	1	1	1
77000	-37.911513133672024	-44.767001084631396	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.923562643324420	1	3	4	6	6	8	8	6	11	12	14	0	1	2	1	3	4	5	1	7	7	10	1	1	1	2	1	1	1	2	2	2	1
77500	-33.648714566050202	-40.504202517009574	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.910530689962540	2	3	4	6	6	9	6	7	9	10	13	0	1	1	1	3	5	1	7	8	8	10	1	1	1	2	1	1	1	1	1	1	1
78000	-42.174627229077664	-49.030115180037036	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.490079948677614	1	4	5	7	7	8	8	6	10	12	14	0	1	2	3	8	1	1	1	3	9	10	1	1	1	1	1	2	3	2	3	1	1
78500	-34.003538263587942	-40.859026214547313	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.710486743031840	1	3	4	7	6	8	7	8	10	11	13	0	1	1	1	3	5	5	5	5	5	6	1	1	1	3	1	1	1	1	2	2	2
79000	-43.165402066073817	-50.020890017033189	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.678041067951722	2	3	5	5	5	7	8	8	9	9	14	0	1	1	1	1	1	5	3	5	8	10	1	1	1	1	2	3	1	1	2	1	3
79500	-37.345067637806778	-44.200555588766150	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.452074583976385	1	4	4	6	7	8	6	7	11	12	15	0	1	1	3	7	7	3	3	8	8	3	1	1	2	1	1	1	1	2	2	2	5
80000	-38.531752507630401	-45.387240458589773	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.574353477920856	2	4	5	7	6	8	8	7	9	12	14	0	1	1	1	2	4	3	3	4	5	10	1	1	2	3	1	1	1	1	1	2	1
80500	-42.862643459531100	-49.718131410490471	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.660840182829083	1	2	4	6	6	8	7	6	9	12	14	0	1	2	2	3	2	2	1	7	1	10	1	1	1	1	1	2	2	2	1	4	1
81000	-37.900118607393985	-44.755606558353357	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.536821486214892	1	3	3	6	6	9	6	7	11	12	14	0	1	1	3	1	5	3	1	6	5	10	1	1	1	3	3	2	1	3	1	3	1
81500	-42.948397291311167	-49.803885242270539	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.783293405648400	1	3	5	7	7	7	7	5	8	12	14	0	1	2	2	3	8	8	2	8	8	10	1	1	1	2	1	1	1	1	2	2	1
82000	-33.129659896251233	-39.985147847210605	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.866827308388343	1	3	4	6	5	9	8	8	10	12	15	0	1	2	3	1	4	5	5	8	9	10	1	1	1	1	2	1	1	2	1	1	1
82500	-50.751175859791473	-57.606663810750845	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.419214411830145	1	3	5	4	7	7	6	6	11	12	14	0	1	4	2	2	1	1	1	1	1	9	1	2	1	1	3	4	2	2	5	5	2
83000	-33.482834982137831	-40.338322933097203	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.966722236344334	1	3	5	5	6	7	8	8	9	12	14	0	1	2	1	2	3	5	5	8	8	10	1	1	1	1	1	1	1	1	1	1	1
83500	-38.096146389428384	-44.951634340387756	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.828832895145770	1	4	5	6	7	8	6	8	10	12	14	0	1	2	2	3	3	3	7	8	8	9	1	1	1	1	1	1	1	1	1	1	2
84000	-50.134849256841449	-56.990337207800820	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.529507029566488	1	3	4	3	4	9	6	7	10	12	15	0	1	1	1	1	8	1	1	2	8	5	1	1	1	1	1	1	2	2	3	3	5
84500	-45.046099504520882	-51.901587455480254	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.849718120146188	1	3	5	6	6	7	8	7	10	12	15	0	1	2	2	3	5	6	4	8	1	10	1	1	1	2	1	1	1	1	2	4	2
85000	-39.285925419816316	-46.141413370775687	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.536480756066041	2	3	4	6	6	9	7	8	10	13	14	0	1	1	1	3	7	3	1	7	3	1	1	1	1	2	1	1	1	2	2	3	6
85500	-36.515199728456075	-43.370687679415447	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.685592722099392	2	3	5	6	6	9	7	7	9	12	14	0	1	2	1	1	7	1	1	7	7	10	1	1	1	2	2	1	3	2	1	2	1
86000	-27.838684007795038	-34.694171958754410	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.896631434203876	2	3	4	6	6	8	7	8	10	12	14	0	1	1	1	3	7	4	5	5	9	10	1	1	1	2	1	1	1	1	2	1	1
86500	-39.413652541209814	-46.269140492169186	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.550273700231174	2	3	4	6	6	8	8	7	10	13	14	0	1	2	3	1	4	5	3	1	9	1	1	1	1	1	2	1	1	1	4	1	4
87000	-36.466323414675237	-43.321811365634609	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.769427407664071	2	3	5	6	5	6	7	7	11	12	14	0	1	1	2	2	5	3	3	8	9	3	1	1	2	1	1	1	1	1	2	1	4
87500	-49.959207525330889	-56.814695476290261	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.623490169235303	2	3	4	4	7	9	7	8	11	13	14	0	1	2	1	2	5	3	7	3	8	10	1	1	1	1	1	1	2	1	3	4	1
88000	-42.546728793042398	-49.402216744001770	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.960213647749538	1	3	4	5	6	9	8	7	8	12	11	0	1	2	2	3	7	8	2	8	11	7	1	1	1	1	1	1	1	1	1	1	1
88500	-42.675708487251988	-49.531196438211360	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.599754069449834	2	3	5	5	6	8	7	8	10	12	14	0	1	2	2	1	3	1	1	5	7	5	1	1	1	1	2	1	1	4	2	3	3
89000	-46.114450861373456	-52.969938812332828	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.581408147287991	2	4	4	3	6	7	7	6	10	12	13	0	1	1	1	2	4	1	1	6	7	6	1	1	1	1	1	2	2	1	1	2	3
89500	-33.892535198597500	-40.748023149556872	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.960140963092857	2	3	5	6	6	8	7	8	10	12	14	0	1	2	3	2	4	2	5	8	8	10	1	1	1	1	1	1	2	1	1	1	1
90000	-40.191972626822896	-47.047460577782267	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.558293538478539	1	3	3	5	6	8	7	6	10	12	14	0	1	1	1	1	3	3	3	6	8	8	1	1	1	2	2	2	2	1	1	2	3
90500	-35.630971789169749	-42.486459740129121	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.528229960011878	2	3	5	6	6	8	8	7	9	12	13	0	1	1	1	1	3	3	1	8	3	5	1	1	1	2	2	1	1	3	1	3	3
91000	-34.659855292813852	-41.515343243773223	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.437858161730581	1	3	5	6	6	9	8	7	10	12	14	0	1	1	3	1	3	1	3	8	5	10	1	1	2	1	2	3	4	1	2	2	1
91500	-33.188781489534009	-40.044269440493380	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.804827705491052	2	4	4	6	7	9	7	6	11	12	14	0	1	1	2	4	7	3	3	6	7	10	1	1	1	1	1	1	2	1	1	2	1
92000	-48.355568061373994	-55.211056012333366	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.550442362088994	1	3	4	5	6	9	8	7	11	11	12	0	1	1	1	1	2	5	1	4	8	8	1	1	1	2	2	2	1	2	3	2	1
92500	-38.959136811389598	-45.814624762348970	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.321467231598254	2	4	4	7	6	8	7	7	11	12	14	0	1	1	1	2	1	5	1	1	3	1	1	1	1	3	1	2	1	3	4	4	6
93000	-47.599933747777506	-54.455421698736878	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.500753212446638	1	3	5	3	6	7	8	7	10	11	14	0	1	4	1	2	3	1	1	7	1	9	1	1	1	1	2	1	3	4	2	4	3
93500	-35.558755577298840	-42.414243528258211	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.886922886041847	2	3	4	5	5	8	6	7	11	11	14	0	1	1	3	1	5	3	3	1	8	10	1	1	1	1	1	1	1	1	3	2	1
94000	-26.752540175877186	-33.608028126836558	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.789802639450801	1	3	5	6	6	8	7	7	9	12	14	0	1	1	2	3	5	5	3	3	5	10	1	1	1	1	1	1	1	1	2	2	1
94500	-29.187889952860665	-36.043377903820037	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.862501449412111	2	3	4	6	5	8	8	7	10	12	14	0	1	1	3	2	4	8	4	3	9	10	1	1	1	1	1	1	1	1	2	1	1
95000	-31.520169897944520	-38.375657848903892	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.709076266287157	2	3	4	6	6	8	6	8	10	12	15	0	1	1	3	3	5	3	3	5	5	10	1	1	1	1	1	1	2	1	1	3	1
95500	-28.305899862542319	-35.161387813501690	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.954367136601903	2	4	4	6	7	8	5	8	10	12	14	0	1	1	3	2	4	1	7	8	8	10	1	1	1	1	1	1	1	1	1	1	1
96000	-41.561246722854300	-48.416734673813671	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.863825590961600	1	3	4	5	6	9	7	7	11	13	14	0	1	1	3	3	7	3	4	7	8	10	1	1	1	1	2	1	1	1	1	3	1
96500	-43.062188905238571	-49.917676856197943	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.592568445941676	1	3	4	6	6	8	6	7	9	10	11	0	1	1	2	3	3	1	7	8	5	7	1	1	1	1	1	2	2	1	2	2	2
97000	-38.027670191842176	-44.883158142801548	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.465540312844196	2	3	4	6	7	8	8	8	10	13	13	0	1	1	3	4	4	3	1	7	7	1	1	1	1	1	1	1	3	3	1	2	5
97500	-39.657173182085984	-46.512661133045356	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.618725516962940	1	3	4	6	6	9	7	8	10	12	14	0	1	1	1	3	4	1	3	5	1	9	1	1	2	2	1	2	4	2	2	6	2
98000	-42.416523761418198	-49.272011712377569	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.715190243106523	1	3	5	5	6	9	7	8	10	12	14	0	1	1	1	2	3	3	5	5	5	10	1	1	1	2	1	2	1	1	3	3	1
98500	-34.076301783693225	-40.931789734652597	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.836242775205897	1	3	4	5	7	7	7	7	10	12	14	0	1	2	2	3	4	4	1	7	9	10	1	1	1	1	2	1	1	2	1	1	1
99000	-45.164305458044765	-52.019793409004137	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.454513286490231	2	3	5	6	6	9	8	6	9	11	15	0	1	2	1	3	3	4	1	5	6	10	1	1	1	2	1	2	1	3	2	1	3
99500	-45.728884643546195	-52.584372594505567	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.588576586129185	1	3	5	6	7	9	6	7	9	13	14	0	1	1	1	7	1	1	1	7	7	10	1	1	2	3	1	3	2	4	1	4	1
100000	-50.648361225717828	-57.503849176677200	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.588607417147299	2	4	4	7	6	7	8	6	8	13	14	0	1	1	3	2	3	3	3	3	3	1	1	2	2	3	1	1	2	1	1	6	6
