step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98
24500	-527.529116938323341	-536.579960318774738	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999175386933736	-7	3	3	-2	7	6	1	6	6	11	9	3	11	18	11	7	6	14	18	10	19	11	18	6	16	15	10	22	10	15	18	22	16	16	18	11	26	16	22	21	18	22	19	15	27	13	15	17	15	13	23	30	22	22	26	27	34	22	19	20	24	26	31	29	23	25	29	20	28	36	18	29	18	29	21	32	31	32	31	22	28	25	32	35	32	28	36	23	34	37	32	30	31	29	20	22	37	39	0	7	1	1	2	1	1	3	2	16	1	4	3	47	5	4	7	15	10	2	33	16	5	12	20	9	6	35	6	22	18	21	10	16	15	4	49	29	43	30	50	14	15	22	65	24	20	10	9	17	47	65	33	16	73	54	67	13	36	11	26	65	86	55	23	28	21	14	95	77	33	75	22	36	38	37	31	82	56	30	53	19	47	62	39	35	54	59	92	52	54	54	60	96	48	43	83	62	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
25000	-499.878277531614174	-508.929120912065514	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.967895425288583	-5	8	2	2	9	10	-1	8	14	1	10	7	14	19	14	12	6	12	20	15	19	17	16	10	14	22	16	21	20	14	20	23	17	16	23	16	17	16	27	22	19	21	23	18	33	13	20	27	22	18	20	29	21	26	24	23	22	26	25	22	20	26	32	29	27	31	25	22	23	31	25	19	26	30	31	30	32	31	28	21	29	25	22	33	34	31	33	27	18	35	38	33	42	35	36	44	34	41	0	1	1	1	4	4	1	1	17	1	10	3	4	24	11	2	4	12	18	24	16	46	24	4	5	34	17	44	30	5	25	22	16	8	21	3	16	6	31	15	46	22	41	23	79	12	46	43	16	30	15	32	20	51	14	37	37	72	43	21	25	38	26	59	26	35	68	9	16	26	21	8	41	56	43	22	15	62	26	37	38	27	30	32	76	60	39	42	9	49	29	26	76	26	42	90	35	90	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
25500	-509.961725309910491	-519.012568690361832	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999682644809688	-7	6	0	4	9	9	0	9	14	11	11	-1	9	9	14	9	17	11	25	17	14	18	18	14	14	21	18	18	17	15	22	22	25	20	23	22	27	15	25	25	17	23	24	12	34	16	15	21	20	28	19	20	15	28	18	24	28	17	28	22	26	31	31	22	33	31	29	28	24	36	28	20	26	28	30	17	32	28	24	25	27	14	28	39	37	32	32	30	34	26	40	24	37	39	29	42	35	35	0	12	1	3	7	3	1	2	2	4	3	1	3	7	14	7	5	13	48	6	14	18	16	16	14	38	13	14	9	18	24	21	15	20	52	51	25	11	32	32	5	11	46	5	71	13	7	58	25	32	6	25	10	81	6	41	52	44	76	20	47	73	79	76	92	64	80	29	55	33	69	14	31	48	19	11	60	56	17	36	34	8	55	79	65	61	68	56	54	16	88	31	92	77	43	97	78	29	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
26000	-503.967839642569345	-513.018683023020685	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.983163251566325	-5	3	-2	-1	7	6	-1	6	15	4	11	6	13	12	13	11	12	12	16	5	14	12	19	9	13	24	18	20	21	16	17	24	17	14	23	17	26	16	33	20	14	26	13	20	33	21	22	15	19	20	20	24	19	21	19	29	27	24	24	24	23	22	29	28	19	31	28	28	22	24	27	31	26	22	22	25	34	22	25	23	33	29	29	33	30	29	38	25	35	36	43	25	28	32	26	37	32	36	0	4	1	1	7	3	1	4	10	7	12	4	6	6	12	8	6	20	18	3	8	7	22	3	20	30	16	17	19	15	14	31	5	10	13	5	23	18	71	43	16	44	11	43	67	33	49	6	2	6	17	18	31	38	9	95	35	44	27	23	40	65	29	75	19	69	19	58	48	22	46	42	60	22	43	28	26	55	22	22	79	35	58	71	32	58	42	23	73	97	81	80	59	75	49	83	88	86	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
26500	-515.793749107103963	-524.844592487555360	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.985129355757289	-7	9	3	-4	3	9	1	8	13	9	4	9	19	12	12	14	16	11	23	15	17	12	17	5	16	14	14	19	13	22	23	25	26	6	23	20	27	18	31	15	11	22	19	11	28	15	20	23	14	27	22	31	23	23	26	22	27	17	29	24	19	31	31	27	25	32	24	29	26	32	18	34	29	18	26	28	34	25	24	25	34	31	9	39	34	24	30	28	31	29	38	31	31	32	28	29	29	41	0	34	1	1	1	7	4	3	12	24	7	3	9	11	1	4	22	11	17	6	2	2	29	4	18	2	83	44	8	44	71	22	58	7	15	16	71	14	42	41	11	3	29	11	28	41	40	20	14	58	40	31	15	20	47	21	38	2	23	44	21	37	32	31	74	80	20	19	30	35	83	33	33	18	21	38	57	40	23	71	93	47	24	92	55	43	86	35	23	32	97	74	79	69	28	67	61	54	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
27000	-506.791597574829495	-515.842440955280836	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992765664981560	-8	5	2	1	5	1	-4	8	17	9	4	2	13	15	11	9	13	10	22	19	8	13	9	13	15	16	19	22	22	19	15	17	23	14	12	22	25	14	31	17	14	18	16	19	34	18	20	22	21	27	19	28	23	18	18	30	21	14	27	26	16	29	26	31	31	28	24	28	23	38	27	27	21	26	27	29	33	23	29	25	31	14	24	33	34	32	38	23	26	31	32	34	32	32	31	38	39	40	0	12	7	7	3	7	1	3	31	11	6	7	21	5	11	11	2	12	46	16	4	18	12	10	11	15	18	40	41	16	11	58	10	18	2	30	49	15	44	24	21	31	35	82	62	82	9	25	51	24	31	78	46	22	31	51	24	23	57	88	6	83	73	33	33	54	14	51	20	89	88	44	58	30	44	57	63	46	74	33	89	10	14	71	71	76	53	17	20	30	69	67	51	32	83	95	33	45	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
27500	-502.859193344375853	-511.910036724827194	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999774203577823	-4	0	1	3	8	9	6	0	10	14	9	5	16	12	5	8	13	16	21	16	16	12	17	15	14	12	17	16	16	20	20	23	25	18	21	15	23	15	32	27	20	12	21	23	30	16	20	24	21	25	24	18	27	20	24	22	30	26	26	22	21	24	31	24	32	30	21	25	23	28	20	31	27	24	28	27	33	28	30	25	34	31	18	23	21	25	37	28	26	35	43	31	41	38	32	36	34	47	0	1	1	1	2	2	8	1	2	3	7	3	11	6	1	1	6	26	52	6	26	4	10	15	5	5	14	5	7	21	26	26	24	26	12	9	54	9	85	51	38	5	26	31	37	16	26	43	36	85	41	9	46	18	23	27	34	34	35	10	26	49	62	23	69	52	9	47	22	47	15	85	54	52	32	29	62	30	64	24	61	78	38	6	21	30	60	50	71	88	57	53	39	73	43	69	78	79	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
28000	-505.089241278124121	-514.140084658575461	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993291708662279	-6	2	-3	0	3	11	6	11	11	12	6	4	14	18	9	12	16	15	19	17	16	14	3	11	17	17	13	16	17	22	25	21	27	17	16	17	23	10	25	23	15	17	22	16	32	16	16	22	10	25	22	29	17	29	26	25	34	25	21	25	21	23	25	25	29	32	29	18	23	34	24	20	30	27	28	32	35	30	27	23	30	27	32	38	35	29	39	33	33	33	29	31	30	32	27	43	37	43	0	3	1	1	3	7	3	23	7	5	3	1	16	49	7	23	11	5	8	16	7	23	1	5	2	15	15	12	16	18	44	13	10	7	6	9	14	12	6	20	10	15	22	38	79	22	23	26	11	72	22	64	8	58	21	61	45	20	42	22	22	42	44	44	39	28	72	24	20	58	72	16	58	18	17	82	47	64	37	29	43	20	30	45	30	21	61	37	81	75	51	55	32	32	69	57	93	87	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
28500	-497.644299320922187	-506.695142701373527	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.987896922297455	-6	3	0	4	4	8	2	9	15	8	4	-4	12	17	9	11	10	14	17	14	16	8	15	12	13	18	15	21	15	22	22	24	25	20	24	18	27	8	28	26	19	17	17	15	31	18	10	14	22	24	21	23	26	27	23	32	23	26	28	27	24	28	32	32	31	30	25	29	17	33	26	33	24	26	29	29	35	31	29	20	25	20	32	39	33	27	34	35	29	30	41	34	44	31	25	37	36	45	0	12	1	1	12	2	1	7	4	11	12	1	11	23	5	5	2	4	20	17	22	2	16	38	22	47	16	13	10	13	9	25	41	9	51	13	28	3	43	29	14	25	23	16	50	29	5	16	69	20	13	46	41	29	19	68	23	31	30	30	23	52	57	30	37	34	42	34	4	31	43	82	9	30	74	61	76	50	95	44	15	27	50	40	23	52	61	75	37	33	87	94	87	51	34	48	87	96	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
29000	-507.702812251195894	-516.753655631647234	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.988337438920780	-4	8	2	2	5	2	6	4	13	10	6	4	11	18	5	10	10	14	25	14	17	14	16	15	17	22	14	18	19	25	10	24	26	13	24	22	24	13	27	20	22	14	20	19	32	11	15	20	20	25	20	27	26	24	18	31	22	22	17	30	26	29	30	19	33	34	29	27	19	38	14	32	19	28	27	32	27	29	25	27	27	30	32	30	34	26	40	23	32	35	40	23	36	25	29	44	24	38	0	12	1	1	1	1	3	3	3	3	1	1	15	38	1	15	5	4	36	46	22	6	31	11	20	27	10	46	25	55	6	23	28	3	47	14	58	5	47	9	24	5	24	38	67	11	6	25	71	20	22	69	20	57	7	61	21	21	2	61	58	27	26	11	68	37	40	69	18	76	31	33	27	50	88	59	73	59	46	36	88	57	79	43	39	71	45	18	77	62	72	28	74	23	14	87	64	61	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
29500	-508.849812326467998	-517.900655706919338	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999692414996715	-6	4	2	1	6	7	-3	8	8	13	4	7	13	17	2	13	9	16	25	16	17	11	8	12	9	23	15	23	18	19	23	21	17	16	24	20	28	11	28	20	11	20	19	11	20	17	20	27	13	24	21	26	19	24	14	31	29	14	25	24	21	28	24	29	28	31	23	25	14	24	21	34	29	27	28	31	22	32	25	21	30	29	31	36	36	24	36	22	25	36	36	31	38	30	36	40	27	42	0	7	7	1	4	11	1	15	3	6	1	7	8	8	7	9	23	5	88	38	16	15	11	2	4	40	16	21	10	17	47	36	16	25	21	6	45	9	70	10	2	55	17	7	49	41	8	47	5	33	29	88	41	40	22	88	80	15	53	88	27	61	42	32	16	74	22	71	12	77	20	52	88	14	60	97	41	89	21	24	74	80	55	97	65	42	37	14	53	73	39	68	92	71	94	67	61	85	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
30000	-517.403800799411897	-526.454644179863294	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.987025014386909	-7	5	-2	4	6	6	6	4	6	11	9	0	19	18	10	10	12	10	24	19	17	15	14	10	9	23	13	20	11	15	14	24	25	20	20	21	25	10	34	16	14	23	20	24	29	19	6	14	18	18	10	22	17	26	22	34	29	20	21	27	18	21	30	26	25	30	25	27	19	27	28	28	28	23	32	30	30	29	22	27	24	28	22	35	33	18	19	25	36	30	29	28	29	35	25	26	36	44	0	12	1	12	3	12	1	3	1	5	5	1	25	4	8	12	47	8	21	27	31	18	9	7	4	21	47	11	2	5	6	28	30	16	23	18	13	4	75	10	25	50	16	49	62	16	12	25	10	7	9	31	16	74	14	52	88	38	11	28	51	41	32	34	17	74	13	28	48	13	30	36	74	41	64	88	37	20	24	59	61	26	13	90	78	25	41	58	60	37	70	14	19	76	49	16	54	94	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
30500	-504.453353574068103	-513.504196954519443	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.973575644753108	-3	6	1	4	9	7	5	8	9	10	3	0	14	15	10	13	11	11	24	13	20	13	15	12	15	18	15	17	22	20	21	17	17	14	25	19	19	14	31	24	21	19	17	17	32	12	19	21	18	23	8	23	17	17	19	31	31	20	26	27	23	30	32	26	34	23	26	26	19	29	28	33	29	28	27	27	30	27	19	24	31	27	33	39	38	30	34	36	34	28	18	30	35	31	34	25	36	42	0	1	1	1	12	3	3	1	12	12	1	1	15	10	4	5	11	4	69	8	26	15	17	6	10	23	8	4	20	27	47	13	15	9	49	23	15	18	91	16	91	33	9	24	78	4	27	23	17	15	3	53	51	7	16	74	59	43	16	61	79	21	96	44	96	14	29	40	22	43	66	60	44	49	48	38	32	36	23	36	59	21	90	60	95	21	50	57	73	42	46	61	71	71	75	48	69	85	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
31000	-505.974269936056373	-515.025113316507714	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996956495635802	-6	8	4	-1	5	6	4	6	17	11	0	4	12	12	6	10	15	14	19	16	15	17	15	10	14	19	20	22	15	20	20	19	18	15	23	24	21	8	23	28	16	21	24	19	28	19	11	19	16	20	22	28	24	26	19	33	32	21	28	25	23	14	25	24	27	31	26	17	24	29	24	32	20	28	24	31	35	18	31	26	32	32	19	35	30	26	40	25	30	35	38	35	37	36	27	38	29	45	0	8	4	1	11	7	4	4	25	7	1	4	8	7	7	12	47	38	62	3	24	25	24	6	38	18	20	34	24	41	41	14	3	16	23	21	25	11	62	25	5	49	18	34	51	23	38	38	62	33	55	68	68	27	62	27	37	29	43	51	34	3	73	26	43	45	44	14	32	55	22	28	47	83	16	31	60	29	32	9	70	52	24	57	26	51	35	33	26	40	94	75	40	97	37	76	61	84	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
31500	-493.932065005563857	-502.982908386015197	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991690548871249	-6	7	-2	-1	10	10	1	8	16	12	5	6	20	16	11	10	12	15	14	12	13	16	9	15	16	15	15	20	18	23	23	17	25	19	20	18	20	15	33	24	22	20	23	20	34	21	17	22	16	27	19	21	24	27	22	27	30	18	27	26	24	29	29	26	26	28	23	19	21	27	26	25	22	24	28	32	29	31	32	23	23	27	28	34	27	33	37	30	27	26	38	36	35	33	32	38	34	37	0	7	1	1	11	11	3	4	15	2	4	7	18	5	8	7	3	5	12	1	6	8	11	5	6	23	12	32	11	34	22	17	15	27	26	17	18	20	53	69	49	27	14	29	56	25	4	32	20	48	20	21	32	37	21	68	55	20	13	30	20	13	37	49	14	24	13	16	38	20	15	37	51	18	61	54	30	61	90	26	36	13	51	63	72	50	57	69	81	55	70	70	75	57	70	79	83	45	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
32000	-528.576106901401772	-537.626950281853169	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.967011826497137	-9	3	1	-2	5	8	-2	11	10	10	7	5	16	5	7	13	16	16	20	16	20	11	17	12	10	21	17	13	12	23	23	21	23	21	10	17	17	17	28	17	13	21	8	13	19	2	17	19	16	25	22	29	25	23	20	25	30	20	25	26	24	27	31	12	12	33	24	28	25	22	19	32	30	25	29	31	31	28	28	21	28	31	19	33	37	25	37	23	23	32	38	35	42	29	25	40	34	47	0	1	1	1	1	3	1	46	12	5	46	3	28	1	7	46	11	44	10	43	20	46	10	11	43	13	25	15	2	64	11	17	49	28	11	35	14	44	42	10	10	8	46	10	22	7	64	6	11	27	44	61	89	25	18	64	26	18	17	9	37	54	83	4	6	26	25	19	33	64	28	70	54	34	56	32	55	19	31	16	42	69	47	86	86	42	63	29	28	74	76	86	90	67	32	76	94	85	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
32500	-505.262784414704640	-514.313627795155980	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.985340408654792	-5	7	0	0	5	9	1	9	9	14	1	-2	17	17	9	6	4	15	25	12	14	12	16	4	16	20	14	13	15	18	20	21	25	20	25	17	26	6	28	22	15	19	22	21	27	11	17	21	19	23	23	27	18	22	17	29	19	23	26	24	18	28	32	30	32	28	29	30	19	32	28	34	26	24	29	33	36	26	29	23	33	21	23	37	29	32	37	25	22	34	42	34	38	37	33	27	40	40	0	12	1	1	7	3	12	12	7	8	1	1	9	10	17	7	1	9	14	24	1	2	6	3	2	29	46	3	17	15	29	41	55	10	32	10	49	7	48	22	17	3	47	29	47	24	24	23	15	25	23	48	21	30	18	33	24	61	14	42	9	25	62	82	45	52	58	31	18	19	40	43	83	42	57	45	80	34	82	48	64	41	10	81	54	45	88	53	25	80	78	73	75	96	68	23	72	65	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
33000	-501.742641176063046	-510.793484556514386	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995175885761026	-4	-2	3	3	8	4	-1	11	12	12	11	5	20	15	11	11	16	13	19	10	16	9	14	6	13	23	17	19	20	22	10	23	27	18	21	23	24	17	33	22	15	24	21	22	31	20	18	11	14	23	18	30	16	29	20	23	27	23	26	32	22	28	32	24	25	28	26	21	25	34	24	34	25	28	25	31	27	28	28	27	30	29	31	35	39	25	35	32	34	30	35	32	38	33	32	33	28	37	0	1	1	2	6	4	1	6	4	4	24	2	41	12	12	7	11	8	49	12	8	6	5	7	4	10	49	25	23	49	12	43	58	18	47	10	21	22	32	16	20	21	20	47	14	17	16	2	4	53	41	74	12	65	27	31	64	38	9	57	25	68	73	19	27	19	61	11	10	79	28	50	41	43	17	58	58	44	40	68	69	21	65	92	70	13	33	55	82	65	59	36	94	68	40	35	38	60	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
