step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107
5000	-420.113230843578492	-418.202561407566179	-1.910669436012334	0.000011959842248	0.000025276415196	2.113440518010404	0.581475034439326	2	0	4	4	4	5	3	4	4	7	6	6	6	7	9	8	9	8	8	8	10	8	8	9	9	9	10	12	11	12	11	11	12	12	10	14	13	12	13	13	14	13	15	15	15	14	13	14	16	15	16	18	16	17	16	17	17	17	18	19	19	19	17	22	22	20	20	19	20	21	22	20	20	20	21	20	21	21	22	22	22	23	24	24	23	23	24	22	22	26	26	26	26	27	27	27	25	26	27	28	30	33	33	35	38	41	43	2	0	1	7	7	5	2	1	7	7	5	8	7	4	18	12	2	11	7	5	23	11	12	5	8	20	24	31	22	21	22	11	18	21	24	40	28	21	0	38	30	24	16	34	47	40	15	11	39	48	30	16	44	44	40	48	37	38	54	55	0	43	25	73	0	40	68	63	59	74	54	50	59	56	69	45	72	68	57	60	67	68	74	88	69	88	56	56	72	65	41	79	6	75	65	90	65	43	0	73	95	99	90	103	104	0	0	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	4	1	3	2	1	1	2	2	2	1	1	1	1	1	1	2	2	1	1	1	1	2	1	1	1	2	3	1	1	1	1	3	2	1	3	5	1	1	2	1	2	1	1	1	1	1	3	1	1	2	1	1	1	1	3	2	1	2	1	2	1	1	4	2	1	2	2	1	1	1	4	3	1	1	6	2	11	2	3	1	1	7	1	4	2	2	4	1	1	1	1
5500	-429.564356868730499	-427.601479996261389	-1.962876872469084	0.000013644144532	0.000030644345252	2.245970436602913	0.583721663898656	2	1	3	4	5	4	5	6	4	8	5	6	5	6	8	8	9	9	8	8	11	8	9	11	11	10	10	12	12	10	11	10	13	11	9	10	14	14	11	13	13	12	14	15	13	13	13	14	17	15	15	18	16	18	15	17	17	18	17	18	19	19	19	23	21	20	20	19	18	21	21	21	22	21	20	20	22	21	22	22	21	22	23	23	23	24	24	24	24	26	26	24	23	26	26	27	25	26	27	29	32	31	33	35	39	42	44	2	0	1	1	3	1	6	13	1	1	3	3	3	6	12	13	12	6	11	8	22	3	9	35	15	10	22	32	32	12	27	23	36	16	5	19	36	21	0	8	36	36	17	37	30	25	18	28	44	47	40	43	23	15	34	37	44	46	39	44	0	8	16	72	0	61	56	57	51	44	69	37	76	54	52	55	75	50	54	66	52	58	65	49	81	93	54	82	63	86	87	73	41	87	97	91	64	69	0	91	61	94	101	103	64	0	0	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	2	1	1	1	3	3	1	1	1	1	1	1	2	1	1	1	2	2	1	2	2	1	3	1	1	2	1	2	2	2	1	1	1	1	2	4	4	2	1	1	2	2	1	1	7	4	1	1	1	1	1	1	2	2	3	1	1	1	3	1	2	2	1	1	2	1	2	1	1	4	1	1	1	2	1	5	1	1	1	1	7	1	2	7	2	1	1	7	1	1
6000	-451.067717029107769	-449.606472860258350	-1.461244168849392	0.000018056877040	0.000018014810635	0.997670338807680	0.700549027126727	2	1	3	3	4	4	5	6	4	7	6	7	5	6	7	7	9	10	7	7	10	8	7	11	11	10	10	11	12	11	12	11	11	13	11	14	13	14	12	13	13	13	14	16	15	14	12	15	16	14	15	19	17	18	16	16	17	17	18	18	18	19	18	23	22	16	20	19	18	20	22	21	21	20	21	19	23	22	19	22	20	21	25	23	23	23	25	24	24	25	26	25	24	27	26	28	26	23	27	30	30	31	33	35	39	41	44	2	0	2	2	2	1	9	3	1	7	9	5	9	4	13	14	20	22	13	9	13	6	13	16	20	12	14	16	16	17	18	23	17	31	17	21	1	31	0	33	30	22	24	16	33	22	17	28	48	24	24	58	29	31	43	32	38	27	50	45	0	60	22	70	0	30	69	66	57	45	56	29	70	54	60	53	74	61	63	81	66	53	77	67	73	46	81	79	73	86	93	88	50	80	64	83	92	46	0	96	96	90	100	100	102	0	0	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	2	2	3	1	1	2	1	1	1	2	5	1	1	1	2	4	2	3	2	2	2	2	1	1	2	1	3	4	1	3	1	2	2	1	1	1	6	1	1	3	1	2	1	3	2	4	1	1	1	2	1	1	1	1	2	1	1	1	1	4	3	2	2	1	1	1	6	2	1	1	1	3	1	1	1	2	1	2	4	1	1
6500	-428.607730610916178	-426.307880928222858	-2.299849682693312	0.000026675769270	0.000084290860154	3.159828655743532	0.626694376203278	2	1	3	4	3	4	4	6	4	7	3	5	6	8	9	7	9	9	9	7	10	7	9	11	9	10	10	12	10	12	12	10	12	12	11	10	14	13	14	12	10	14	15	16	14	12	13	14	16	15	15	20	16	17	17	15	16	18	18	19	18	20	18	24	21	19	21	18	16	19	23	21	21	20	20	20	21	21	22	22	22	22	25	23	23	24	24	23	23	23	24	27	26	26	26	28	25	26	27	30	31	32	33	34	38	41	45	2	0	1	5	2	3	1	6	5	5	1	11	6	16	22	2	9	7	14	9	23	11	14	41	16	22	20	35	8	29	21	5	41	21	9	16	21	22	0	19	16	40	46	42	35	21	29	30	21	48	47	31	31	56	53	29	16	44	56	69	0	29	46	72	0	68	51	44	35	54	65	70	62	53	69	42	60	18	62	62	52	52	80	59	52	80	80	72	78	82	84	82	80	89	88	97	90	27	0	96	92	99	102	103	104	0	0	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	3	2	1	1	1	2	1	1	1	2	1	1	2	1	1	3	1	1	3	1	2	3	1	1	1	1	1	1	1	1	2	1	3	1	1	4	2	1	1	3	4	1	2	2	1	4	3	1	1	1	2	1	2	1	2	1	1	2	2	2	2	4	1	1	1	1	2	3	2	1	1	1	1	1	1	2	1	1	3	1	1	8	1	1	2	2	1	1	2	1	1
7000	-422.957928067220166	-420.516236198286492	-2.441691868933685	0.000052351314216	0.000187415010349	3.579948529595830	0.563993506301962	3	1	3	2	4	5	6	4	5	7	5	6	6	7	7	9	8	9	8	7	10	8	7	11	10	9	9	12	12	11	11	10	11	12	11	14	14	13	14	13	13	13	14	14	15	15	14	15	17	16	15	20	16	17	16	16	17	17	19	18	19	18	16	23	22	19	21	19	19	19	20	22	22	21	20	20	23	21	21	22	22	22	24	21	22	23	24	24	23	25	26	27	26	25	26	26	25	25	27	31	29	32	33	35	38	42	43	2	0	2	2	3	1	4	4	2	13	3	11	11	2	7	5	13	7	7	9	22	23	8	27	15	2	13	9	27	15	9	23	27	15	14	29	25	5	0	18	31	13	38	28	37	29	28	30	39	39	33	34	36	45	37	47	28	36	37	55	0	36	24	61	0	56	69	42	58	49	50	69	76	68	69	40	80	68	52	51	57	49	85	59	59	84	89	78	75	10	37	73	19	67	64	97	43	16	0	96	86	77	102	103	104	0	0	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	2	1	2	1	1	1	1	2	2	1	3	2	4	2	2	3	2	1	2	2	1	2	3	1	2	1	3	1	1	1	1	1	1	1	1	2	6	1	1	1	1	2	1	2	1	1	1	2	2	1	2	1	3	1	1	2	1	1	1	1	3	1	1	1	4	2	2	1	1	2	1	1	2	1	9	7	3	6	2	2	1	5	8	1	3	2	3	1	1	1	1	1
7500	-371.883459940932369	-369.742063068868219	-2.141396872064139	0.000191579926589	0.000022896646425	0.119514851232744	0.650130650410054	3	2	3	3	4	4	5	5	4	5	5	7	6	7	7	9	8	9	8	7	9	8	8	10	9	10	10	11	11	12	11	9	12	11	11	12	13	14	14	14	13	13	15	15	15	14	14	13	16	14	15	19	15	16	16	17	18	18	18	19	18	18	18	23	22	19	21	20	20	21	22	21	21	19	21	19	23	21	20	22	21	22	23	23	22	24	23	24	22	24	25	26	25	26	26	27	25	26	27	30	31	32	34	35	39	42	44	2	0	2	2	1	2	5	4	2	2	6	11	11	5	7	15	9	22	11	7	17	15	7	12	17	3	25	23	24	26	16	19	21	14	11	24	35	35	0	33	16	22	17	34	28	48	35	31	38	21	42	34	48	47	44	44	56	39	47	43	0	47	21	78	0	63	60	63	57	66	69	66	62	63	57	41	82	74	57	68	52	60	75	59	57	89	68	65	69	72	72	86	71	88	91	91	60	38	0	99	99	95	99	102	103	0	0	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	4	1	2	1	1	1	1	1	1	3	1	1	2	1	1	1	2	2	3	2	1	1	1	1	2	1	4	1	1	1	1	1	2	2	2	1	2	4	1	1	1	1	1	1	1	1	2	1	1	2	2	1	1	1	1	1	2	1	2	2	1	1	1	1	2	2	2	1	1	1	1	2	5	1	1	2	3	4	1	3	1	1
8000	-425.428743221394086	-424.062391985549539	-1.366351235844563	0.000179895404855	0.000089886380984	0.499659127238149	0.612739018647589	2	1	4	3	5	5	6	6	4	5	6	6	6	6	9	8	8	9	7	7	11	8	8	9	8	9	10	12	11	11	12	11	13	11	11	13	11	13	14	13	13	13	14	16	15	13	12	12	17	15	15	19	14	17	16	17	17	17	19	18	19	19	18	23	22	19	18	18	18	20	21	22	21	21	20	21	20	21	23	22	22	23	24	22	23	24	24	24	24	25	24	25	25	27	26	26	24	26	26	30	31	33	33	35	39	41	44	2	0	2	2	1	4	3	5	2	9	10	9	3	6	11	8	20	20	4	6	12	13	11	3	7	25	16	15	25	14	17	19	28	27	7	19	23	11	0	12	34	35	31	47	42	24	24	29	18	47	40	14	21	42	20	50	43	40	67	43	0	12	35	78	0	54	51	56	35	63	75	61	66	77	56	68	68	68	81	58	73	58	67	52	71	75	81	52	57	83	79	86	50	99	89	78	74	60	0	94	82	101	99	102	102	0	0	1	1	2	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	1	1	1	3	1	3	2	1	1	1	2	3	2	3	1	4	1	1	1	2	1	2	2	1	3	2	1	4	1	3	4	1	2	3	1	2	1	7	4	1	1	1	2	1	3	1	1	1	1	1	2	2	1	2	1	2	1	2	3	1	1	2	1	3	2	1	1	1	4	1	1	2	2	3	1	1	4	1	5	1	2	1	1
8500	-422.144932793505461	-420.449863893007034	-1.695068900498434	0.000180728737063	0.000286145429603	1.583286832258135	0.584211908346253	3	2	4	4	4	5	5	4	4	8	5	6	6	7	9	7	9	8	8	7	9	7	9	10	10	9	10	12	11	11	12	12	12	12	11	13	12	13	13	13	14	13	15	15	13	14	13	13	16	15	16	19	16	17	15	17	16	17	18	17	19	19	18	23	22	19	20	19	19	20	21	21	22	20	20	20	22	19	20	22	23	22	25	23	22	24	24	23	22	25	25	26	26	27	26	26	23	27	26	30	30	29	34	35	39	42	43	2	0	1	2	1	5	2	1	1	11	8	4	9	1	22	9	1	6	16	8	6	8	10	15	19	22	21	9	27	26	16	30	15	25	26	31	15	22	0	33	19	20	40	23	34	36	27	30	43	33	13	30	35	8	32	42	15	25	55	36	0	38	31	79	0	54	30	41	59	53	36	76	58	57	63	44	71	50	32	67	79	68	88	73	79	73	70	77	39	64	72	90	74	71	84	73	80	57	0	92	94	89	102	101	101	0	0	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	4	1	1	1	2	1	1	1	1	1	1	5	1	1	2	1	2	1	1	1	1	2	1	1	2	3	1	3	1	1	1	1	1	1	4	4	2	5	2	2	4	4	1	1	1	3	4	1	1	1	5	2	1	2	3	1	3	2	1	3	1	1	4	1	1	1	1	1	1	1	1	1	3	1	2	1	2	4	2	2	1	4	1	2	1	2	2	2	3	1	1
9000	-398.230347183047172	-396.811794689026556	-1.418552494020606	0.000231573017552	0.000086287776404	0.372615848409191	0.719041994192814	2	1	3	3	5	5	6	6	5	7	4	4	7	8	8	9	8	8	9	8	10	8	8	11	10	9	10	11	10	11	12	12	12	13	10	12	13	14	14	14	13	10	12	15	15	13	13	14	17	15	16	18	16	14	17	16	17	17	18	19	18	19	18	23	22	18	20	18	20	21	20	20	21	20	21	20	21	21	22	23	22	21	22	22	23	25	24	24	23	26	25	26	25	25	26	27	24	27	27	30	31	32	32	35	39	42	43	2	0	2	2	2	4	2	3	12	8	1	4	12	13	9	20	9	11	15	10	17	5	4	14	22	8	22	16	10	27	18	23	30	25	18	25	22	32	0	19	24	7	29	20	29	43	26	36	50	22	47	49	50	13	45	34	44	38	51	57	0	38	38	76	0	53	51	31	53	62	55	68	56	61	63	38	62	76	59	51	78	76	75	62	83	78	62	83	60	71	80	97	79	78	77	86	79	80	0	93	99	101	101	102	104	0	0	1	1	1	1	2	1	2	2	1	1	1	1	1	1	2	1	2	2	1	1	1	1	2	1	1	1	1	1	2	1	2	2	1	1	1	1	2	1	1	3	1	2	1	2	2	1	1	1	1	2	1	1	1	3	1	1	1	1	1	1	1	2	3	2	1	1	1	3	2	1	1	1	2	1	2	3	1	1	1	4	1	1	1	1	1	1	3	1	1	2	1	1	2	2	1	1	1	2	1	2	2	1	1	1	3	1	1
9500	-404.558198532260803	-403.091129999994791	-1.467068532266018	0.000159816515529	0.000051179629960	0.320239931338677	0.608963061838596	3	1	3	3	5	4	5	5	4	8	5	6	7	7	8	9	9	7	8	8	10	9	9	10	11	10	11	11	11	12	12	11	11	12	10	13	13	13	14	14	14	13	13	15	14	14	14	14	15	16	15	18	16	16	15	17	18	14	19	19	18	18	18	23	21	18	21	20	20	21	23	21	21	19	21	20	22	19	22	23	22	22	23	24	23	24	24	24	23	25	24	24	27	26	26	26	25	26	27	30	31	33	33	34	38	40	43	2	0	2	2	4	3	6	1	3	1	3	4	6	1	5	13	6	8	5	18	19	13	20	10	17	23	22	14	16	21	13	15	10	29	17	27	17	29	0	31	32	30	29	38	28	34	27	22	21	46	36	55	26	27	39	51	53	22	62	54	0	29	30	70	0	54	38	55	52	74	81	52	68	54	60	57	75	55	78	82	70	61	75	51	45	76	71	38	67	89	73	65	74	87	92	82	75	62	0	65	100	101	101	101	103	0	0	1	1	1	1	1	1	1	1	1	3	1	1	2	2	1	1	3	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	1	1	1	3	1	1	1	1	1	1	1	2	1	1	2	3	1	2	1	3	4	1	1	1	2	1	1	1	3	3	2	1	1	3	1	1	1	1	2	1	1	1	1	1	2	1	1	1	2	1	4	3	2	1	5	1	1	1	1	5	1	1	2	2	3	1	4	1	1	1	1	2	1	1
10000	-369.429833722560772	-368.053525819061463	-1.376307903499308	0.000190191813719	0.000135023195050	0.709931686381464	0.743387330804520	3	1	2	4	4	4	5	5	5	8	5	5	6	8	9	7	9	9	8	8	10	6	6	11	11	9	10	12	11	11	12	11	13	13	10	12	12	12	13	13	13	14	14	15	12	14	14	14	15	16	15	19	16	17	16	17	17	16	17	18	18	19	18	24	23	17	20	20	19	19	22	22	21	21	19	19	21	23	21	23	22	23	24	23	24	25	24	22	22	25	25	26	25	26	27	27	26	26	27	30	30	32	34	35	38	40	44	2	0	2	1	1	3	1	5	6	23	1	6	7	13	14	23	14	20	7	13	13	6	11	19	14	16	20	21	35	15	21	27	23	24	22	17	35	24	0	38	35	7	45	24	26	37	24	31	41	39	38	47	38	30	40	39	42	15	42	57	0	60	55	82	0	42	60	70	46	31	74	77	67	44	24	56	52	74	70	60	68	75	88	72	82	81	54	68	70	89	70	83	74	84	91	94	85	25	0	95	87	101	102	102	104	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	2	4	1	3	1	1	1	1	1	1	1	2	2	2	1	2	1	3	1	1	1	1	1	1	1	1	1	1	2	3	1	1	1	3	3	1	1	1	1	2	1	2	1	1	1	1	2	1	1	1	3	1	3	1	1	1	1	6	1	1	2	1	1	1	1	1	1
10500	-438.931045134022270	-437.570114467205258	-1.360930666816986	0.000192506112316	0.000111628882410	0.579871885969885	0.566142954482767	2	1	3	3	4	5	5	6	4	7	5	6	6	6	8	8	7	9	7	7	10	8	8	9	9	9	9	11	11	10	11	10	12	12	10	11	13	11	14	13	13	14	15	16	14	15	12	14	16	16	16	20	14	16	17	15	17	18	17	17	19	20	19	22	22	18	18	20	20	21	22	21	20	20	21	18	22	22	22	22	22	22	24	24	24	25	25	24	24	25	26	27	27	26	24	28	25	26	26	29	32	33	33	35	38	42	43	2	0	2	1	4	9	9	7	2	12	9	11	4	9	19	11	9	20	14	14	18	14	12	16	10	7	20	18	26	25	18	13	22	35	7	8	38	23	0	36	36	7	34	46	36	47	25	47	56	45	34	46	38	33	56	48	21	33	21	34	0	60	46	74	0	8	59	57	49	63	41	50	57	58	58	49	66	62	58	66	45	73	80	81	71	88	88	77	55	78	74	64	62	90	69	52	83	8	0	98	68	98	99	103	102	0	0	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	3	1	2	1	1	1	1	1	1	3	2	1	1	2	1	1	1	1	2	3	2	2	1	1	2	2	3	3	1	2	1	1	1	6	1	1	2	1	5	2	2	1	1	1	2	1	2	2	3	1	1	1	1	1	1	1	4	1	4	4	3	1	2	4	1	5	1	2	7	4	4	1	3	1	1
11000	-437.339756951407537	-435.225573583693574	-2.114183367713981	0.000815407600447	0.000100167165520	0.122843060899723	0.687916042341353	2	0	3	4	5	4	5	4	5	7	5	7	6	8	8	9	7	10	9	7	9	9	9	10	11	8	11	11	11	11	10	12	10	12	9	13	14	13	14	13	13	12	14	15	15	15	12	14	15	16	15	19	17	18	15	15	16	17	17	18	19	18	18	24	22	20	20	18	17	18	23	19	20	21	20	21	21	22	21	22	22	22	24	24	22	24	23	24	23	25	25	26	26	27	26	27	25	25	27	29	31	32	33	36	37	42	44	2	0	2	1	4	3	3	1	4	13	4	5	6	13	9	9	5	26	20	6	12	10	15	21	31	12	10	35	8	6	26	21	14	24	17	19	29	29	0	25	33	21	22	36	42	29	28	42	41	44	40	51	12	21	26	18	48	56	46	57	0	23	14	85	0	60	52	39	39	44	73	47	68	72	60	59	69	61	28	74	61	52	70	67	48	75	72	80	66	77	89	90	49	83	71	86	88	23	0	93	87	100	97	103	104	0	0	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	3	3	1	2	1	1	2	2	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	5	3	2	1	1	1	1	1	3	4	1	1	1	1	3	1	2	2	3	1	2	1	2	3	2	6	1	1	2	2	2	3	3	2	1	2	1	1	1	4	2	1	1	1	5	1	1	4	2	4	1	1	1	1
11500	-387.210515663190279	-385.847887304207120	-1.362628358983149	0.000138082971135	0.000084798435138	0.614112185164616	0.575326730899926	2	1	2	3	5	4	5	5	4	7	4	6	6	6	7	8	9	7	9	8	10	9	7	11	10	10	10	11	11	11	12	12	12	11	10	12	13	12	11	14	11	13	14	15	15	13	14	14	17	15	16	17	17	17	15	16	16	17	18	18	19	19	18	22	22	19	19	19	19	20	22	21	21	20	20	21	21	22	21	22	23	22	25	23	23	24	23	25	22	25	26	26	25	26	26	27	25	26	27	30	31	32	32	35	37	41	43	2	0	2	1	2	3	9	1	1	7	1	5	3	1	5	14	13	8	18	12	20	14	9	19	20	16	12	20	5	16	30	25	35	25	17	27	31	21	0	38	11	27	19	41	26	34	27	22	47	38	46	50	35	51	30	35	36	51	36	17	0	28	41	73	0	51	54	52	53	61	46	67	51	51	63	67	60	69	51	70	66	72	64	77	73	64	72	56	66	70	84	53	89	93	86	97	87	47	0	90	90	101	100	102	103	0	0	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	3	2	3	1	1	1	1	1	1	1	1	1	1	1	4	2	1	2	3	1	2	2	2	1	2	2	3	1	2	2	2	1	3	4	1	5	3	1	1	2	1	1	1	1	5	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	4	1	3	2	4	2	1	1	1	1	5	1	2	2	1	1	2	2	1	1
12000	-390.554647476523201	-389.169892476203302	-1.384755000319893	0.000437148875564	0.000327404018534	0.748953129780889	0.581616503942137	2	1	4	3	4	5	5	5	4	7	6	7	5	7	8	8	9	9	8	7	11	8	8	10	10	9	11	11	12	10	12	11	11	12	10	14	14	13	14	14	14	10	13	15	15	14	13	13	16	15	14	17	16	16	16	16	18	17	18	18	17	19	18	23	23	19	21	19	18	20	21	21	22	19	20	19	23	22	21	22	22	23	24	23	23	22	24	25	22	26	25	26	26	25	23	26	25	26	27	30	31	32	32	36	39	40	44	2	0	1	1	2	5	2	2	2	8	1	3	4	6	2	20	19	22	14	1	23	14	3	12	23	20	42	20	30	19	8	8	26	32	26	32	33	28	0	48	27	19	21	40	38	31	14	20	31	38	31	43	12	38	37	32	43	28	50	41	0	59	40	70	0	39	76	50	45	58	48	60	63	49	59	40	89	76	66	54	63	57	86	71	86	70	73	64	72	78	86	87	80	95	70	66	73	44	0	92	99	101	100	102	104	0	0	1	1	1	1	2	1	3	2	1	1	2	1	1	1	4	1	1	1	1	2	1	1	2	1	1	1	1	2	1	1	3	3	1	1	1	2	2	1	1	1	1	1	1	1	1	1	3	2	2	1	1	2	4	1	1	3	3	3	1	1	1	1	2	2	1	1	1	2	1	2	3	2	2	2	1	2	1	1	1	2	2	3	1	1	1	2	1	1	1	2	1	1	1	1	2	3	2	4	1	2	2	1	1	2	1	1	1
12500	-447.098119605657246	-445.686017264469569	-1.412102341187697	0.000081922916655	0.000031280797733	0.381832080817554	0.613783148534401	3	1	3	3	5	4	5	6	4	7	5	6	7	7	9	9	8	9	7	8	11	9	8	10	9	10	11	12	10	11	11	11	12	13	12	14	13	13	14	11	13	13	14	14	15	14	14	15	15	13	13	20	16	17	16	16	18	16	18	18	18	17	19	23	22	20	21	19	19	20	22	21	21	21	21	19	21	22	21	22	23	22	24	23	23	25	24	24	24	25	24	25	26	25	26	27	25	25	25	28	31	31	32	36	38	40	44	2	0	2	2	2	4	1	6	3	5	9	4	11	6	10	3	11	9	1	7	16	11	19	13	23	20	25	29	13	18	15	19	25	35	21	27	33	30	0	15	31	31	28	16	18	26	14	38	46	17	40	60	33	19	36	36	36	36	38	48	0	44	51	74	0	62	69	62	45	61	49	45	60	58	53	45	58	74	59	56	61	60	85	70	77	64	82	68	64	77	55	47	83	71	91	90	84	49	0	91	77	64	93	103	101	0	0	1	1	1	1	3	1	1	1	1	1	1	2	1	2	1	3	1	2	2	2	1	1	1	1	1	1	1	1	2	1	1	2	3	1	1	2	1	2	1	1	1	1	1	3	2	2	4	1	1	2	2	2	3	3	1	1	2	1	3	3	1	2	3	1	1	2	1	1	4	1	4	2	2	3	2	2	3	1	2	3	1	2	1	2	1	1	1	1	1	2	3	5	1	1	1	1	1	4	1	2	4	4	3	2	3	1	1
