step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83
5000	-538.983551881504582	-537.618825584885371	-1.364726296619222	0.000019786201740	0.000012588703630	0.636236494278310	0.310385555626627	1	2	3	4	2	3	5	7	5	5	5	6	7	8	7	6	8	6	6	7	8	11	10	8	9	9	10	10	11	11	11	11	12	12	12	14	11	13	14	15	15	15	14	14	17	17	16	16	16	18	16	17	18	19	16	19	20	20	19	21	22	19	23	23	23	24	24	24	28	27	29	25	29	28	32	33	33	31	32	34	33	37	39	0	1	5	1	1	1	5	3	1	1	5	5	11	5	18	5	19	1	5	5	16	5	5	5	1	3	1	9	14	5	13	26	1	1	5	35	1	5	1	31	21	1	35	30	36	38	1	30	44	35	17	7	42	11	40	1	30	45	37	35	1	1	1	56	33	62	56	61	56	1	67	65	69	66	78	78	67	62	73	65	78	79	81	1	1	1	1	1	1	2	2	2	2	1	2	1	5	1	1	1	3	3	2	1	4	5	3	4	3	4	3	3	6	2	2	6	5	5	1	4	5	6	2	3	8	1	1	2	2	10	2	1	3	4	6	2	8	1	9	4	2	5	3	8	4	13	3	4	3	2	1	6	7	2	1	1	2	1	1	6	6	1	6	1	3	4
5500	-524.291080865571644	-522.810327821668466	-1.480753043903188	0.000034119705959	0.000010540282849	0.308920682415011	0.347050572811253	0	2	3	3	2	4	5	7	4	4	5	7	6	8	7	7	7	7	6	7	9	11	9	6	9	9	10	10	10	10	11	8	12	11	11	15	12	15	13	16	15	14	14	15	17	16	16	17	13	17	17	19	17	17	19	18	19	20	20	19	22	23	21	22	25	24	27	23	27	27	28	27	28	27	31	33	32	32	32	32	34	35	37	0	1	1	5	1	1	1	9	5	5	1	1	6	5	9	3	13	5	1	5	8	1	8	1	5	16	5	14	1	12	16	1	25	5	1	39	1	25	13	39	30	34	30	49	36	38	1	41	37	36	35	50	42	32	41	5	5	45	5	48	39	56	5	57	38	64	62	57	62	32	64	63	67	62	69	69	70	69	71	73	78	80	80	1	1	2	1	1	2	2	2	1	1	2	4	1	5	2	2	1	3	2	3	2	5	1	2	3	1	2	1	4	3	2	5	1	4	6	1	6	4	4	1	3	2	1	2	1	1	5	1	1	1	3	1	2	6	2	8	9	2	7	1	5	3	11	2	5	1	2	2	2	15	4	4	1	2	2	4	3	2	2	2	1	2	3
6000	-490.857994345331406	-489.252322032570135	-1.605672312761266	0.000053902423146	0.000012806601581	0.237588606101783	0.324483280942071	1	2	3	3	3	2	4	8	5	5	6	6	6	9	7	6	7	5	8	7	8	11	9	7	8	8	11	10	12	11	10	12	12	12	13	15	12	13	12	16	15	13	15	15	17	18	17	17	17	17	17	19	19	18	18	19	19	20	20	20	22	22	24	21	24	24	27	23	28	27	29	27	30	28	31	32	33	31	33	33	33	36	38	0	1	1	1	1	1	1	1	4	1	1	1	18	1	11	1	13	1	1	1	16	5	9	1	1	1	1	6	28	8	26	28	26	23	1	39	28	5	8	34	12	1	27	35	36	36	34	30	43	31	28	22	28	43	11	1	1	8	41	48	58	64	8	56	46	57	66	64	67	1	64	61	69	68	69	78	70	70	64	76	78	75	69	1	1	1	1	1	1	2	4	1	2	3	2	1	4	1	2	1	4	4	3	1	4	2	4	4	5	4	4	1	2	1	1	3	2	6	2	1	7	2	2	4	7	2	1	1	2	4	3	1	4	3	4	6	2	6	9	11	3	4	2	1	1	9	1	3	3	2	1	1	12	4	3	1	3	2	1	3	3	5	1	1	2	4
6500	-487.871170610119123	-486.009187924630794	-1.861982685488301	0.000153921934257	0.000025090972717	0.163011027883680	0.392146157700543	1	2	4	3	2	3	4	8	5	5	4	7	6	9	7	6	8	6	7	6	8	10	9	8	9	10	10	11	11	11	11	10	11	11	13	14	13	14	13	14	14	15	14	16	16	17	14	16	15	18	18	19	19	17	18	19	20	19	20	20	21	22	23	21	24	23	26	25	27	27	29	27	29	28	31	32	33	32	32	34	31	36	38	0	1	1	1	1	1	5	7	4	5	5	1	1	1	18	5	20	5	1	1	3	17	1	18	12	1	13	25	22	8	23	1	21	1	13	25	1	13	28	19	6	5	28	1	40	38	34	1	30	31	8	19	47	42	7	1	1	45	36	49	43	64	46	13	52	64	62	65	62	55	74	68	65	66	73	75	78	81	61	78	69	78	82	1	1	2	1	1	1	1	2	1	1	1	3	2	4	1	2	1	2	2	3	2	1	5	2	1	4	2	1	1	1	1	3	2	3	4	3	4	3	2	4	5	8	1	7	1	2	1	7	3	3	4	6	4	1	6	9	8	2	3	2	3	1	3	3	3	1	2	1	2	4	1	1	2	4	1	1	1	1	5	1	2	2	1
7000	-572.144305091908109	-569.814762744922632	-2.329542346985438	0.000260856310489	0.000026090702989	0.100019443423398	0.330173822039824	0	1	3	2	3	2	5	7	4	4	4	5	5	8	7	7	7	6	6	6	8	11	10	8	9	8	9	11	10	11	11	11	10	12	13	15	11	14	13	16	15	15	13	15	16	17	17	18	15	19	16	18	18	18	18	19	20	20	20	19	20	23	23	22	24	23	25	24	26	26	28	28	30	28	30	31	32	32	33	34	33	36	39	0	1	2	1	4	1	1	7	1	1	1	5	1	1	5	20	2	1	11	6	2	3	1	1	11	1	1	29	15	17	23	6	21	13	15	28	1	16	17	10	12	22	1	17	25	25	18	3	12	31	28	12	38	2	36	1	1	37	17	25	30	52	61	22	63	50	52	53	66	50	69	36	60	54	69	71	75	74	71	81	75	75	78	1	1	1	1	1	1	2	1	3	2	3	2	2	4	2	1	3	2	1	2	3	5	5	3	3	3	4	1	2	2	1	5	1	3	3	2	3	3	4	5	7	2	7	4	5	4	4	7	5	5	2	6	2	8	1	9	8	5	6	4	4	3	1	6	1	2	4	4	1	4	1	6	5	4	2	1	1	1	2	1	1	3	3
7500	-523.922461552892514	-522.189525514376328	-1.732936038516219	0.000241076196865	0.000046724538787	0.193816475431165	0.425159086416905	1	2	3	4	3	4	4	8	4	4	5	6	7	7	6	6	8	6	7	7	8	9	10	9	9	10	9	10	11	11	10	11	12	11	12	14	12	14	13	15	14	16	14	14	16	17	16	18	16	19	17	17	18	17	18	18	20	20	20	21	21	23	22	21	21	25	27	23	28	24	29	28	30	29	30	31	32	33	31	35	33	35	38	0	1	1	1	1	2	5	11	5	1	1	5	15	1	6	5	7	1	1	11	2	1	1	19	1	14	5	19	17	16	9	22	1	25	1	39	30	28	17	36	33	35	27	39	5	17	34	46	37	56	23	29	41	33	15	23	31	5	49	33	49	60	58	52	27	58	58	47	62	52	69	64	66	62	62	71	74	76	71	77	76	78	76	1	1	1	2	1	1	1	1	1	2	2	2	1	3	1	2	2	3	3	1	3	3	5	1	4	2	3	2	2	2	4	1	5	1	5	1	1	2	3	1	2	2	3	1	8	4	3	1	2	1	3	3	2	2	6	4	6	8	1	4	2	1	1	2	5	2	4	3	3	4	1	3	2	4	3	1	3	1	1	1	1	1	3
8000	-561.373023851803509	-559.427491040952987	-1.945532810850541	0.000185290775670	0.000027321952932	0.147454468970624	0.347952550195500	0	2	3	2	2	2	4	6	4	5	5	6	7	9	4	6	8	6	7	7	7	10	10	8	9	10	10	9	12	9	11	12	11	12	11	14	13	14	13	15	15	15	15	15	16	17	16	17	15	19	17	18	18	19	17	20	20	20	20	21	21	22	24	19	25	25	27	24	27	26	29	27	29	28	31	31	33	32	33	35	34	37	38	0	1	1	1	1	1	5	10	1	1	15	2	9	8	5	1	4	4	1	1	1	21	1	8	8	10	17	8	28	15	19	15	5	13	5	9	35	37	15	18	26	13	27	16	5	8	1	43	27	31	44	42	55	42	7	20	1	37	13	1	46	8	58	55	43	64	70	43	66	66	69	48	70	60	69	71	78	69	78	59	78	76	76	1	1	2	1	1	1	1	1	2	3	1	1	1	1	1	3	2	2	3	3	4	1	5	1	2	2	2	3	2	3	2	3	4	2	5	5	2	1	4	5	2	5	2	5	7	5	6	1	3	3	1	2	1	1	7	8	10	5	6	10	2	8	2	1	7	3	1	6	2	1	2	4	1	4	2	2	1	2	1	6	2	3	3
8500	-541.584682280654647	-540.009983905144168	-1.574698375510474	0.000135139801932	0.000033997737080	0.251574566441014	0.380442712290448	0	2	4	2	2	3	2	8	4	4	5	6	7	7	6	6	6	5	8	8	8	9	10	7	10	10	11	11	10	12	11	11	10	11	12	15	13	15	11	15	15	14	15	15	15	17	16	18	17	17	17	18	19	19	18	18	20	20	17	19	21	23	24	22	24	24	26	25	27	25	27	28	30	28	32	33	32	33	32	34	33	37	37	0	1	1	1	1	1	1	9	1	5	5	2	18	1	10	1	3	4	5	1	3	5	8	1	3	1	12	18	1	26	22	16	16	1	20	21	12	17	16	32	33	9	16	29	5	40	42	37	25	26	42	50	42	40	51	28	1	52	41	40	38	45	40	56	36	56	70	48	70	66	67	70	62	70	74	75	67	77	68	76	75	76	80	1	1	2	1	1	1	1	2	2	1	2	2	1	4	1	3	2	1	3	3	2	3	2	3	3	5	2	4	5	1	1	3	2	5	2	4	5	4	2	2	2	4	6	2	6	1	1	1	5	6	2	1	3	2	1	3	7	1	1	2	4	4	5	2	4	2	1	3	1	1	1	2	3	2	2	1	4	1	2	1	1	2	3
9000	-554.853908774768001	-553.273322548030706	-1.580586226737345	0.000263113408779	0.000065456931298	0.248778394083826	0.348503539135326	1	2	3	3	2	4	5	8	3	5	5	5	6	8	7	5	8	6	6	7	6	10	9	7	10	8	10	10	10	12	11	10	11	9	12	13	13	13	13	15	13	15	14	13	14	15	15	18	17	18	16	18	19	18	19	19	20	19	20	19	20	22	23	23	23	25	26	25	27	27	29	26	27	29	31	32	32	32	32	33	34	36	37	0	1	5	1	1	5	1	13	5	1	1	5	4	1	16	1	12	5	5	6	5	12	5	5	12	1	23	20	16	1	23	1	1	18	12	5	5	29	18	44	30	5	23	31	1	7	1	46	27	36	30	51	25	43	44	37	32	31	49	49	47	41	31	51	48	64	66	61	67	67	67	64	61	70	67	67	61	74	73	76	67	77	70	1	1	1	1	1	1	2	1	1	2	2	2	2	2	1	2	2	2	3	1	3	2	3	2	2	3	1	2	2	5	1	5	6	1	3	6	5	2	4	1	1	5	3	1	5	5	6	2	3	4	2	1	4	2	3	3	5	5	2	1	3	5	7	3	2	1	1	4	1	1	1	1	4	2	3	3	5	2	2	1	4	2	3
9500	-548.162145227512951	-546.218560496036957	-1.943584731475938	0.000216821136996	0.000032043380624	0.147787162578994	0.427946147883544	1	2	2	3	3	3	4	7	4	5	5	6	4	8	5	7	6	4	7	7	8	10	10	9	9	8	10	10	12	10	12	10	10	11	11	14	13	13	14	15	14	15	15	16	16	17	17	14	17	18	17	19	18	17	19	19	21	21	20	20	22	22	24	22	23	25	24	23	26	26	28	27	29	29	29	32	31	31	32	34	33	36	39	0	1	1	1	3	1	1	18	1	1	1	5	4	1	6	12	3	1	10	1	3	17	21	26	1	1	11	26	28	26	22	16	16	11	30	1	5	1	14	48	23	13	14	48	41	42	23	30	44	37	22	54	23	39	54	36	38	32	30	1	54	56	52	56	50	56	64	55	62	64	67	36	64	67	62	74	70	67	74	72	69	69	82	1	1	1	1	1	1	1	2	2	2	2	1	1	3	1	1	2	1	1	3	4	2	1	1	4	3	3	1	1	1	1	2	2	4	1	5	5	6	3	1	2	6	3	2	1	1	3	2	1	2	5	2	3	1	1	3	6	7	5	7	4	1	2	1	2	4	2	2	2	3	2	7	4	3	3	2	3	3	1	3	2	4	2
10000	-536.168563011489255	-534.412214490762608	-1.756348520726670	0.000137270104730	0.000025731095242	0.187448645812691	0.400767202931045	1	2	4	3	2	4	5	8	4	6	6	6	6	8	7	6	7	6	8	7	8	11	9	7	8	9	11	10	10	10	11	11	10	10	12	14	14	15	14	15	16	14	15	14	16	17	16	18	16	18	16	18	18	18	18	19	20	21	20	19	22	23	24	21	24	24	26	25	27	26	28	28	28	29	31	32	32	30	33	32	34	36	37	0	1	5	1	1	2	5	17	1	1	1	2	7	15	5	1	16	1	4	6	1	5	1	1	1	5	26	26	1	10	13	15	7	23	28	15	22	15	22	44	43	10	35	6	39	43	34	39	26	41	20	33	42	47	39	11	1	39	48	54	15	64	48	56	58	64	64	59	62	64	66	65	70	67	69	73	62	62	77	78	75	68	76	1	1	1	2	1	2	1	1	2	3	2	3	1	1	2	2	1	3	4	2	4	4	4	2	3	4	1	1	4	2	2	1	2	1	1	2	1	3	1	1	1	3	2	4	1	1	4	2	4	1	4	4	3	1	2	4	7	4	1	1	6	2	5	1	2	2	2	3	2	2	2	2	1	1	2	2	3	2	1	1	1	5	3
10500	-598.978994074886486	-597.127232601383639	-1.851761473502859	0.000277168855351	0.000045764883656	0.165115534346913	0.341512378904458	0	2	3	2	3	3	4	7	4	5	5	6	5	8	6	7	8	6	6	8	7	10	9	8	9	8	10	10	12	11	12	11	12	11	12	14	13	13	13	16	14	15	15	14	14	17	16	18	17	19	18	17	17	17	19	20	20	20	19	20	22	20	24	22	25	25	26	23	27	23	28	28	29	29	31	32	33	31	31	34	34	36	38	0	1	1	1	1	1	1	12	4	1	1	1	9	3	4	13	9	1	4	1	1	7	7	1	5	15	11	14	13	26	23	8	15	15	14	11	31	16	13	17	34	1	15	37	13	34	25	26	44	24	47	47	39	44	37	38	1	33	28	13	49	51	39	62	11	54	64	58	64	62	64	50	65	64	70	73	76	50	63	35	76	67	76	1	2	1	1	2	1	2	1	1	2	3	2	1	1	2	1	2	3	2	4	3	3	3	3	3	1	3	1	4	2	1	2	3	3	2	4	1	3	4	3	2	7	5	1	4	3	4	5	2	6	1	1	2	2	3	6	11	4	4	7	3	1	5	2	9	4	2	1	3	2	3	3	2	2	3	1	1	3	3	10	1	6	3
11000	-563.147320129061086	-561.147434113274585	-1.999886015786447	0.000214537634547	0.000029749647041	0.138668663444885	0.350329222487811	0	2	2	3	3	3	5	7	3	5	5	5	6	9	5	5	6	7	7	7	9	11	9	9	9	10	8	11	11	11	11	11	12	11	12	13	14	13	13	15	15	15	15	15	15	18	16	18	13	18	17	18	17	18	19	20	20	20	20	19	23	22	23	23	24	24	27	24	27	26	28	27	30	28	32	32	33	32	32	34	33	36	38	0	1	1	1	1	1	1	10	1	1	1	3	4	11	2	3	12	1	1	1	17	5	18	8	13	21	1	23	17	17	23	13	1	23	6	25	27	21	5	28	29	39	21	36	21	43	19	38	22	29	14	34	4	28	28	7	6	32	30	43	37	54	48	62	43	62	64	60	64	54	64	65	70	55	67	69	67	70	42	76	73	81	76	1	1	1	1	1	3	3	2	2	1	2	1	1	3	1	2	1	4	3	3	2	5	1	1	1	1	3	1	2	3	1	4	6	1	4	2	2	2	5	2	2	1	3	1	2	1	5	3	1	3	4	4	7	4	3	6	8	5	6	1	4	1	2	1	3	1	2	3	3	3	3	1	2	5	3	3	3	3	10	1	2	2	2
11500	-533.602542248262466	-531.577738282764471	-2.024803965498036	0.000228096313112	0.000030778378223	0.134935886526461	0.342309804133690	1	2	4	4	2	4	5	8	4	6	5	6	5	8	7	7	8	4	7	8	8	10	8	8	9	9	10	9	11	11	11	11	12	12	12	13	13	14	13	16	14	14	14	15	17	14	17	17	15	19	17	19	17	18	16	19	19	21	20	21	22	21	23	23	23	23	26	25	28	26	28	27	26	27	32	33	30	30	32	35	33	36	36	0	1	2	2	1	5	5	6	5	9	5	5	6	1	11	1	2	5	5	6	19	1	1	1	5	1	21	1	5	8	17	21	17	1	5	29	19	15	32	28	1	28	34	17	36	29	1	36	5	5	38	24	40	49	41	5	26	46	49	1	33	1	62	38	55	51	60	36	50	55	66	53	62	67	78	78	71	69	56	78	75	75	76	1	1	1	2	1	1	1	2	1	1	1	2	1	2	1	4	2	1	3	2	1	5	3	3	3	4	1	4	5	3	2	2	2	5	5	1	2	5	1	3	5	2	1	3	2	1	7	2	3	7	1	4	1	1	1	9	6	3	3	10	5	8	1	6	4	2	2	8	3	4	2	6	3	1	1	1	1	1	9	3	1	2	2
12000	-550.419662811645139	-548.375992743069219	-2.043670068575944	0.000256521440384	0.000033917649186	0.132221498270251	0.408608164713506	1	2	4	3	3	3	6	5	3	5	5	5	6	8	7	6	6	6	6	8	7	11	9	7	8	9	10	10	11	11	12	10	11	9	13	14	13	14	14	16	12	15	15	15	17	17	17	17	16	19	18	17	19	17	18	20	20	19	19	21	23	23	23	21	24	25	26	24	27	27	28	27	29	27	31	33	33	33	31	33	34	35	38	0	1	5	1	1	1	1	3	1	5	1	5	3	2	6	1	3	1	5	5	5	1	5	1	17	15	13	14	15	27	33	7	5	8	41	14	29	31	1	35	30	39	37	37	30	29	17	1	5	54	48	43	31	17	46	41	31	43	46	16	44	54	36	14	7	62	62	45	66	66	49	52	68	60	67	70	75	62	74	71	69	76	75	1	1	1	1	1	1	2	1	1	1	2	1	1	4	2	3	1	3	2	3	2	4	3	3	1	1	3	1	3	1	1	2	3	3	1	4	1	1	6	2	1	1	1	1	5	3	5	7	8	1	1	1	4	5	1	4	2	2	1	6	5	2	4	5	7	1	1	2	1	1	7	4	3	3	3	3	1	6	2	2	2	1	3
12500	-525.949332915327545	-524.077399638160728	-1.871933277166763	0.000202370775607	0.000032583343634	0.161008147228825	0.414533759870562	1	2	3	3	3	3	5	7	4	4	5	7	5	9	6	6	8	6	7	7	8	10	9	8	10	10	11	11	12	10	10	11	11	11	13	13	12	15	14	16	14	14	15	15	15	15	16	17	16	19	16	19	17	19	17	20	21	21	17	20	22	23	23	22	23	25	26	24	28	27	28	27	29	29	31	33	33	32	32	34	32	36	38	0	1	1	1	1	2	1	13	4	1	1	1	9	1	3	7	20	1	4	5	16	15	9	15	16	17	5	14	3	5	20	16	1	23	27	29	31	35	8	38	26	9	27	37	36	35	34	41	33	44	19	53	41	34	38	50	50	49	25	45	44	56	38	56	25	57	64	57	67	56	56	57	52	66	57	68	81	56	67	75	71	77	76	1	1	1	1	1	1	2	1	1	2	2	2	1	2	2	1	1	2	2	2	1	1	3	1	2	1	3	1	4	3	2	2	4	1	1	1	1	1	4	1	3	5	2	1	2	1	3	2	2	3	6	1	1	3	1	1	1	2	3	3	3	2	4	1	9	2	2	1	1	3	3	4	4	3	7	3	1	6	3	1	2	2	2
13000	-493.100023147348622	-490.862440114959554	-2.237583032389052	0.000149807943270	0.000016307185889	0.108853946812515	0.386772063823773	1	2	4	3	2	3	4	7	5	6	6	5	7	8	5	7	7	7	8	7	9	10	10	8	9	9	10	11	10	11	12	11	9	12	12	14	13	13	14	15	13	15	15	15	16	17	16	18	16	18	16	18	18	18	17	18	18	19	20	19	22	22	22	23	23	23	26	24	26	27	27	28	28	28	31	33	33	30	32	34	32	36	39	0	1	5	1	1	1	1	5	5	1	12	3	12	1	4	15	12	1	5	5	13	5	9	10	17	5	3	27	5	1	7	33	15	1	5	33	13	13	28	41	30	23	5	37	31	36	34	44	5	32	22	33	23	21	17	1	49	51	60	25	60	57	46	57	35	62	57	29	66	57	64	51	51	62	69	79	64	67	78	73	78	80	81	1	1	1	1	1	1	2	3	1	3	1	1	1	3	2	1	1	3	2	3	1	4	3	1	1	5	3	1	4	4	3	1	2	4	5	3	3	3	1	1	1	2	6	1	2	1	2	2	8	3	3	3	3	4	6	9	1	2	1	4	1	2	3	3	5	1	4	6	1	6	1	5	5	2	2	1	4	2	1	2	1	1	3
13500	-560.566377752088215	-558.862514733490229	-1.703863018598029	0.000169494237785	0.000034293584095	0.202328908303988	0.430396123906887	0	2	4	4	3	2	5	8	5	5	5	7	5	8	6	5	7	7	5	6	7	10	8	7	7	10	11	10	11	11	12	11	11	12	12	15	12	14	14	15	16	14	13	15	16	17	16	17	16	17	16	18	18	18	17	19	19	19	20	20	23	22	24	22	25	25	27	23	26	25	28	27	28	28	31	31	32	32	33	34	33	36	36	0	1	1	5	2	1	1	12	1	1	1	7	6	13	11	1	4	3	1	11	2	1	10	1	7	13	17	12	8	13	33	5	8	11	25	31	30	33	31	39	21	34	35	1	39	45	42	39	37	29	4	27	47	45	45	44	36	45	43	49	36	56	40	50	54	62	66	54	57	62	62	49	58	70	71	74	75	67	63	75	76	76	76	1	1	2	1	1	1	1	1	3	3	3	2	2	2	1	2	1	1	3	1	2	6	2	2	1	2	1	1	2	2	1	4	1	3	2	1	1	2	2	1	5	2	1	6	1	1	1	2	2	2	5	4	1	1	1	2	2	2	4	2	5	2	5	5	3	2	1	2	3	1	3	4	5	2	2	2	1	2	5	1	1	2	3
14000	-500.621031250445810	-498.116398877326162	-2.504632373119672	0.000135993968596	0.000011699060526	0.086026319007966	0.553975697508387	0	1	3	4	2	3	5	7	4	6	4	7	7	8	6	7	6	5	8	7	9	11	10	8	8	10	11	10	12	11	12	11	10	11	12	15	14	13	14	15	15	15	13	15	16	17	17	18	16	18	17	18	19	19	18	19	20	21	20	19	22	22	23	21	24	23	26	25	28	26	29	27	29	27	30	30	32	32	32	33	33	36	37	0	1	5	1	1	2	5	15	5	1	1	1	15	1	9	15	1	1	5	1	1	25	9	15	7	12	25	6	5	5	32	14	5	1	26	39	35	29	30	27	34	28	30	37	39	12	34	46	37	39	41	41	42	47	21	29	50	48	51	50	55	56	38	57	51	57	57	61	67	62	70	68	65	67	70	69	69	75	61	64	76	76	78	1	1	1	2	1	1	2	1	2	3	2	3	1	4	1	1	2	2	2	2	6	1	3	1	2	2	1	3	7	3	1	2	4	5	1	1	1	1	1	2	2	4	1	1	1	4	2	1	1	2	1	1	2	1	4	2	2	1	1	1	2	2	7	1	3	2	3	1	1	1	2	1	3	1	3	1	1	1	4	6	2	3	2
14500	-570.014880905114524	-568.156564329758680	-1.858316575355802	0.000212355055707	0.000034775322656	0.163760276579299	0.286021934737764	0	2	4	3	2	4	5	8	4	6	4	5	7	8	6	7	7	6	6	7	8	10	9	7	9	9	10	9	10	10	12	10	11	11	12	15	12	14	13	15	14	15	15	14	17	17	17	16	16	18	17	18	17	17	17	20	21	20	20	20	22	22	23	21	25	23	26	24	28	27	29	27	29	29	31	32	31	32	30	34	33	36	37	0	1	1	1	1	5	1	10	5	1	5	5	6	5	7	1	9	5	4	5	5	1	1	1	10	1	1	19	5	5	26	5	2	4	27	29	5	3	25	39	20	5	13	32	14	16	40	35	12	21	32	49	34	7	38	48	40	49	31	45	58	52	25	31	33	40	66	57	65	65	67	37	45	62	70	71	73	74	63	72	75	75	76	1	1	2	1	1	1	2	1	1	4	1	3	2	4	1	4	2	2	1	2	3	5	4	4	2	4	4	1	4	5	2	4	4	4	1	2	4	4	2	1	4	5	4	2	3	6	1	3	4	5	3	1	4	8	1	2	4	2	3	2	1	2	6	4	9	3	2	2	3	2	2	7	5	4	2	1	1	2	3	3	1	2	3
15000	-518.895911335843039	-517.161565266273328	-1.734346069569672	0.000113623480931	0.000021977197432	0.193421265143290	0.417760337188994	0	2	2	3	2	3	5	6	5	5	6	7	6	9	5	6	8	7	6	8	9	10	10	8	7	9	10	10	8	12	11	11	11	11	12	15	14	14	13	15	16	16	15	15	17	17	16	14	16	17	16	17	17	19	18	19	19	20	20	21	22	22	22	23	24	24	26	22	28	27	27	28	29	27	29	32	32	32	33	35	33	35	39	0	1	1	1	1	5	2	4	1	5	1	1	7	7	4	1	15	1	1	5	5	17	5	18	1	1	5	17	5	5	21	2	21	5	27	21	27	28	27	19	39	34	35	5	38	41	23	17	48	40	1	11	32	43	47	17	5	36	41	45	35	56	46	57	28	56	66	52	67	67	64	62	72	67	66	75	75	69	73	75	69	79	81	1	1	1	2	1	1	2	1	2	1	3	4	1	2	1	3	2	5	3	4	3	1	4	1	4	5	4	1	2	5	1	5	1	4	1	4	2	2	2	4	2	4	2	4	2	1	3	3	1	1	6	5	3	2	1	7	5	2	3	1	5	2	2	3	6	2	2	2	1	1	2	3	1	1	1	2	1	2	2	3	3	1	4
15500	-529.850513447078015	-528.142840663375523	-1.707672783702536	0.000187192973621	0.000037658014663	0.201172159053299	0.439056197290340	1	2	4	3	3	3	5	7	5	5	5	5	7	8	6	5	7	5	6	7	9	10	9	9	8	9	10	10	12	11	10	11	12	11	12	14	13	14	13	15	13	15	14	16	17	18	16	16	15	19	17	18	17	18	19	19	20	20	19	21	22	21	23	22	23	24	27	22	28	26	27	26	30	28	31	32	32	33	33	34	34	37	39	0	1	1	1	1	1	1	11	4	1	1	3	4	5	3	5	15	1	1	12	1	21	4	1	2	16	5	24	5	1	10	17	1	21	5	17	21	32	28	41	30	27	5	11	48	40	13	33	8	42	35	44	40	48	53	1	8	45	32	26	58	31	36	51	46	64	51	56	64	64	66	66	69	71	70	70	73	77	64	79	78	76	69	1	1	1	1	1	1	2	1	2	2	2	1	2	2	1	1	1	1	2	1	3	1	2	4	3	2	4	1	4	4	3	2	5	2	4	4	3	2	2	2	1	3	4	5	1	1	2	2	3	2	3	1	1	1	1	9	6	2	3	6	1	6	5	2	2	1	5	2	4	2	1	1	1	1	3	3	1	1	5	1	1	2	3
