step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108
23500	-581.579945758770464	-588.435433709729864	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.556433806974001	0	2	2	2	1	3	4	1	3	3	5	3	4	4	3	4	6	6	4	2	6	5	7	6	4	6	5	5	6	5	6	7	7	7	7	7	6	7	7	8	9	8	8	8	8	7	8	8	9	9	9	9	8	9	10	9	9	9	9	10	11	10	10	11	13	9	11	9	9	12	10	11	13	12	12	12	13	12	13	12	13	13	14	15	16	14	17	16	14	14	16	14	15	16	15	12	13	15	14	15	15	16	18	17	18	19	19	20	0	8	1	8	1	1	12	1	5	4	19	20	4	9	5	5	7	15	20	8	7	20	17	14	6	15	14	15	11	12	6	21	7	24	27	27	22	29	22	29	33	33	7	18	36	37	38	39	32	35	33	40	27	46	57	47	47	47	38	22	48	56	56	57	59	47	59	40	27	54	39	66	50	58	54	71	76	67	69	69	59	72	77	50	73	80	77	73	82	97	100	82	89	76	77	0	96	99	97	75	92	93	101	79	101	105	73	0	1	1	1	1	1	2	1	1	2	1	1	1	2	1	2	2	1	2	2	1	1	1	1	2	1	2	1	1	1	2	2	1	2	1	2	2	1	1	1	2	2	1	4	2	1	1	1	1	2	1	1	1	2	2	1	1	1	1	2	2	2	1	1	1	3	1	2	1	2	2	2	2	4	3	2	2	1	1	3	3	2	1	1	2	3	2	3	3	1	1	1	1	1	3	2	1	1	1	1	2	1	1	2	1	2	1	5	1
24000	-534.281250782615189	-541.136738733574589	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.630002819125516	0	2	2	2	1	3	4	1	3	2	5	4	4	4	4	4	3	5	5	4	7	6	6	6	5	7	6	6	6	6	6	8	7	7	7	7	9	7	7	8	9	8	8	8	7	7	8	8	9	9	9	9	9	9	10	9	9	9	9	10	12	10	10	11	11	9	13	11	11	13	11	11	13	12	12	12	13	10	13	13	13	13	14	14	17	14	17	16	14	14	16	14	15	15	15	12	13	15	16	15	15	16	18	17	17	19	21	21	0	8	8	1	1	3	17	1	5	5	17	17	8	9	9	9	8	15	17	17	17	17	13	18	16	24	14	18	11	12	25	22	7	24	27	24	40	29	30	19	32	30	22	35	27	29	38	30	32	36	30	21	27	46	59	47	47	47	47	42	51	56	56	58	58	47	64	40	36	46	48	66	69	59	54	22	21	66	69	45	65	78	61	79	84	73	95	79	82	97	100	82	92	77	76	0	96	90	97	75	92	93	101	80	92	103	21	0	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	4	3	2	1	1	1	2	1	1	2	1	2	3	1	1	1	1	1	1	2	1	1	2	1	1	1	1	2	1	1	2	1	2	2	1	1	1	1	1	2	1	1	1	2	1	1	2	2	2	4	3	2	2	3	2	3	4	1	2	4	2	3	2	1	2	1	1	2	1	1	1	1	1	1	3	1	1	1	2	2	1	1	2	2	3	1	10	1
24500	-546.085002517337557	-552.940490468296957	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.675939169918536	0	2	1	1	2	3	3	1	3	3	5	4	3	4	4	4	5	5	4	5	5	6	7	6	5	7	5	6	5	6	6	8	7	7	7	7	8	7	7	8	9	8	8	7	8	8	8	8	8	9	9	9	9	9	10	8	9	9	9	10	12	10	10	10	10	9	13	11	11	13	10	11	13	12	11	11	13	12	11	13	13	13	13	15	16	14	16	16	14	14	15	14	16	15	15	12	13	15	16	14	16	15	18	18	17	19	21	21	0	8	1	1	1	5	2	1	5	5	19	7	2	9	9	9	7	9	7	12	12	11	13	14	16	16	14	15	19	21	25	7	21	16	27	27	19	11	30	19	43	33	20	27	36	38	38	23	22	27	39	40	45	40	58	38	47	38	47	42	76	56	58	57	59	47	59	40	36	54	48	66	50	65	46	71	76	66	24	44	74	78	76	80	84	73	76	84	82	97	75	82	82	77	77	0	96	90	97	75	92	89	101	84	92	105	99	0	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	2	1	2	2	2	2	2	1	3	1	1	1	2	1	1	1	1	2	2	2	1	1	1	1	1	1	2	1	2	1	2	1	1	1	1	2	1	3	3	1	1	3	2	2	1	2	2	2	2	1	1	2	2	1	1	2	1	1	1	2	1	1	2	1	1	1	1	2	2	1	1	2	3	3	1	4	1
25000	-587.341734514456107	-594.197222465415507	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.610224321239832	0	2	2	1	1	3	3	1	3	3	5	4	4	4	4	4	5	6	5	5	7	4	7	6	4	6	5	5	6	6	6	8	6	7	7	7	9	7	7	7	9	8	8	8	8	8	8	8	9	9	9	9	9	9	9	8	9	9	9	10	12	10	10	10	10	9	13	10	11	13	11	11	13	12	11	12	13	12	11	13	13	13	14	15	16	14	17	16	14	14	15	15	16	16	15	12	13	15	16	16	16	15	18	18	18	19	21	21	0	8	1	1	1	1	8	1	5	5	22	6	2	9	7	9	22	15	7	13	20	8	13	28	9	28	9	15	11	20	25	21	7	16	9	27	29	29	30	29	42	33	33	24	35	29	38	39	32	28	21	29	44	46	47	38	47	47	38	41	48	56	56	57	59	47	74	52	36	46	48	66	35	65	46	71	76	66	50	69	65	78	76	73	84	73	83	35	82	97	75	72	102	71	71	0	96	90	90	75	92	82	101	84	82	89	62	0	1	1	1	1	1	2	2	1	1	2	1	1	2	1	1	1	1	1	2	1	2	1	2	1	1	1	1	1	1	1	1	1	3	2	2	1	2	1	1	1	1	2	1	2	1	2	1	1	1	2	1	2	1	1	1	1	1	1	2	1	3	2	2	1	1	1	1	1	2	2	3	2	4	2	2	1	1	3	1	1	2	1	2	2	1	1	3	5	1	1	2	3	1	4	2	1	1	1	1	3	1	1	2	2	4	3	6	1
25500	-623.335246339300056	-630.190734290259456	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.651292688009276	0	2	2	2	2	2	4	1	3	3	5	4	4	4	4	3	6	6	5	5	7	6	7	5	5	7	6	6	6	6	6	8	6	7	7	7	8	7	6	8	9	8	8	8	8	5	8	8	9	9	9	9	9	9	9	7	9	9	6	9	11	10	8	11	10	9	13	11	11	12	10	11	11	12	11	12	13	12	13	13	13	13	14	15	16	14	17	16	14	14	16	15	16	16	14	12	13	15	16	16	16	14	18	17	17	18	21	21	0	8	1	1	8	8	3	1	5	5	12	8	2	9	9	5	12	16	13	13	22	20	13	14	5	28	24	5	11	7	25	21	12	18	27	27	11	19	13	11	33	33	33	35	36	12	59	39	12	36	20	19	18	40	38	11	40	47	11	33	48	63	56	57	57	59	78	40	36	54	43	65	50	65	54	48	61	72	45	69	65	72	77	73	84	73	83	79	82	97	70	82	102	76	61	0	96	90	90	75	92	82	101	84	101	101	52	0	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	3	1	1	1	1	2	1	2	1	1	3	1	2	1	1	2	1	1	1	2	2	2	3	3	1	1	1	1	1	1	2	4	2	3	2	2	1	1	2	1	1	1	2	2	1	1	2	1	2	1	2	2	2	1	1	1	2	2	2	2	1	3	2	3	1	1	2	1	2	3	3	1	1	3	2	2	1	1	1	1	1	2	4	1	1	2	1	1	2	5	1
26000	-560.060759598579125	-566.916247549538525	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.556127633737006	0	2	2	2	2	3	3	3	3	3	5	4	4	4	4	4	6	5	4	5	7	6	6	6	5	5	6	6	6	6	6	8	6	7	7	7	9	7	7	8	7	8	5	8	8	6	7	7	9	9	6	9	9	9	10	8	9	9	9	10	12	10	10	11	10	10	13	8	11	13	11	11	12	12	12	12	13	12	13	13	13	13	14	15	16	13	17	15	14	14	16	15	16	16	15	12	13	15	16	16	16	14	18	17	18	19	20	19	0	1	1	1	1	2	2	3	5	5	7	7	2	9	9	9	20	15	7	12	20	19	13	14	16	16	10	18	11	20	25	21	2	26	24	28	40	23	3	19	12	41	12	35	36	12	29	22	21	36	20	29	45	46	57	47	47	47	47	42	48	58	56	57	59	59	59	29	35	46	48	66	50	65	54	21	71	66	69	69	65	78	77	73	73	69	95	79	82	97	75	82	102	83	77	0	96	90	90	75	92	82	101	84	101	105	33	0	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	1	2	1	1	1	1	1	3	2	1	1	1	1	2	2	2	1	1	1	1	2	1	1	2	2	1	2	1	3	1	1	2	2	2	2	3	1	2	2	1	1	3	2	3	5	2	1	1	2	2	2	1	2	2	1	3	1	1	2	2	1	2	2	1	1	3	1	2	2	2	1	1	1	2	4	1	1	1	2	2	1	7	1
26500	-552.757212880290126	-559.612700831249526	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.546396298525423	0	2	1	1	2	3	4	3	3	3	5	4	4	4	4	4	6	6	5	5	7	6	6	5	5	7	5	6	6	6	6	8	7	7	7	6	9	6	7	8	9	8	8	8	8	7	7	8	9	8	9	9	9	9	9	8	9	8	9	10	12	10	10	11	10	10	11	11	11	13	11	11	13	12	12	12	13	12	13	12	13	13	13	15	17	14	17	16	14	14	16	14	15	15	14	12	13	15	16	16	15	15	18	18	18	19	21	21	0	1	1	1	3	3	2	2	5	5	7	8	8	9	9	9	7	24	7	12	12	12	13	14	16	28	14	15	11	12	25	21	12	5	27	27	22	11	17	17	33	33	22	36	27	29	19	22	32	36	39	40	50	46	47	47	58	47	47	20	48	56	56	58	59	38	66	29	14	54	30	66	50	65	54	39	71	66	69	44	65	66	71	80	80	69	77	50	82	97	75	82	92	71	83	0	96	90	97	75	92	82	101	84	101	105	60	0	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	2	1	1	1	1	2	1	2	1	1	2	4	2	1	1	1	1	1	2	1	1	2	2	1	1	1	1	2	1	1	1	2	1	1	1	1	2	4	2	2	2	3	1	2	1	3	3	3	4	1	4	2	2	3	2	1	2	4	3	2	2	1	2	2	3	5	1	1	2	1	1	3	1	1	1	1	2	2	1	2	3	2	2	1	6	1
27000	-532.745756110368461	-539.601244061327861	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.640000029272049	0	2	1	2	2	2	4	3	3	3	4	4	4	4	4	4	5	5	5	5	7	5	6	5	5	6	6	5	6	6	6	8	7	7	7	6	8	7	7	8	9	8	7	8	8	8	8	8	9	9	9	9	8	9	9	8	8	9	9	10	12	10	10	10	13	11	12	10	11	12	11	11	13	10	11	12	13	11	13	13	13	13	13	15	16	14	17	16	14	14	16	15	16	15	15	12	13	15	15	14	14	14	17	17	18	19	20	21	0	1	1	1	3	1	3	2	5	5	8	8	8	9	9	5	8	15	11	12	30	12	13	14	16	16	18	14	19	12	28	23	20	26	27	24	17	19	30	29	42	33	7	36	35	19	29	39	32	27	39	40	27	46	47	38	19	57	38	42	48	56	56	47	66	47	66	40	45	54	48	59	69	59	46	71	76	47	50	69	72	72	76	80	84	73	77	35	82	97	75	101	102	83	77	0	96	97	90	75	82	82	101	84	101	105	88	0	1	2	1	1	1	1	3	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2	1	1	2	1	1	1	2	1	2	2	1	1	1	2	2	1	1	1	1	2	1	1	2	2	1	1	2	1	1	2	1	1	1	2	1	2	2	3	2	2	1	2	2	1	2	2	2	2	2	2	1	2	1	1	2	2	2	2	2	1	2	1	1	4	6	1	1	2	1	1	2	2	1	1	1	1	3	1	1	2	2	3	1	3	1
27500	-556.642049905066528	-563.497537856025929	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.589872140858967	0	2	1	2	1	2	4	3	2	2	5	4	4	4	4	4	6	5	5	5	7	5	7	6	5	6	6	5	6	6	6	8	6	7	7	5	9	7	7	7	9	8	7	8	8	8	8	8	9	9	9	9	8	9	10	8	9	9	9	7	9	10	10	10	13	9	13	10	11	13	11	11	13	11	12	11	12	12	13	13	13	13	14	15	17	14	14	14	14	14	15	14	16	16	15	12	13	15	16	16	16	16	18	18	18	19	21	21	0	3	1	1	1	3	8	2	5	5	8	2	8	9	9	9	22	15	7	12	7	12	2	28	16	16	36	16	19	11	25	7	12	26	27	14	32	29	30	29	42	22	7	35	27	23	38	33	32	45	39	40	36	46	38	38	47	47	38	33	48	56	56	47	74	38	78	21	35	54	21	66	69	55	46	61	76	66	69	53	72	78	51	69	84	73	77	69	82	97	75	82	89	76	77	0	96	90	98	91	92	89	89	85	92	103	84	0	1	1	1	2	1	1	1	1	1	1	2	1	1	2	1	2	1	1	1	1	3	1	3	1	1	1	1	1	1	1	1	4	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	1	1	1	2	2	3	1	3	1	1	1	2	1	1	2	1	2	2	1	1	2	4	3	2	2	2	1	3	1	1	2	2	3	2	1	5	3	1	1	2	3	1	1	2	1	2	2	2	1	1	1	1	1	2	1	1	1	2	1	4	1
28000	-545.089767067018215	-551.945255017977615	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.613884847699452	0	2	1	2	2	3	3	1	3	3	5	4	3	4	4	4	5	6	5	5	7	6	6	6	5	7	6	6	6	6	5	8	7	7	7	7	9	7	5	8	9	8	8	7	8	8	7	8	8	9	9	9	9	9	10	8	8	9	8	10	12	10	10	11	13	10	13	11	8	13	11	11	13	11	12	12	13	12	13	13	13	13	14	15	17	14	16	16	14	14	14	15	16	16	15	12	13	15	16	16	16	16	18	18	17	18	21	21	0	8	1	8	3	1	2	1	5	5	7	7	2	9	9	9	13	9	7	12	12	12	17	14	16	24	9	15	11	39	16	30	12	18	24	28	38	29	12	29	42	22	22	27	27	11	19	21	21	35	21	40	45	46	57	47	47	57	47	42	71	47	56	55	74	57	55	40	36	46	22	66	36	59	37	71	76	72	50	27	74	66	76	73	73	80	77	79	82	97	75	82	92	95	77	0	96	97	98	91	92	82	101	84	92	101	104	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	2	1	2	2	1	2	1	1	3	2	1	1	1	2	2	1	1	1	2	1	1	2	1	1	2	1	1	2	2	1	1	1	1	1	1	1	2	1	1	1	1	2	1	3	2	1	2	1	2	1	1	2	3	1	5	2	2	1	1	1	1	6	2	1	2	2	2	1	3	2	1	1	2	2	1	1	2	1	1	2	1	2	1	3	2	3	2	2	2	1
28500	-549.014794986476886	-555.870282937436286	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.597971983756135	0	2	2	2	2	3	3	1	3	3	5	4	4	4	4	4	4	5	4	3	7	6	7	6	5	5	6	5	6	5	6	8	6	7	7	7	9	7	7	8	8	8	7	8	8	8	6	8	9	9	9	9	9	9	10	8	8	9	9	10	9	10	10	11	12	10	13	11	11	13	11	11	12	11	12	12	13	12	13	13	13	13	14	15	14	14	17	16	14	14	15	15	16	16	15	12	13	15	16	14	16	15	18	17	17	18	18	21	0	8	1	1	1	3	2	1	5	5	19	20	2	9	9	5	7	15	7	2	17	20	28	9	16	5	14	9	19	12	28	30	12	26	28	27	19	19	20	21	33	21	33	27	36	47	19	22	32	36	39	40	35	46	37	38	47	57	38	33	48	56	56	63	74	59	72	52	35	54	61	66	50	58	54	61	76	72	73	53	65	78	76	73	69	73	77	69	82	97	75	82	102	95	77	0	96	97	90	75	92	82	101	84	101	101	80	0	1	1	2	2	2	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	3	2	2	2	1	1	2	2	2	1	1	3	1	2	2	1	3	3	2	1	2	1	1	2	1	1	2	1	1	2	1	1	1	1	1	1	2	1	1	2	1	2	2	1	1	1	1	2	3	2	2	1	2	2	1	1	1	1	1	3	1	1	2	2	2	2	2	2	1	1	2	1	1	1	1	1	1	2	1	2	1	1	2	1	1	2	2	1
29000	-572.626004564778896	-579.481492515738296	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.604054988771756	0	2	1	2	1	3	3	1	3	3	5	4	4	4	4	3	6	5	4	5	7	6	6	6	5	7	5	5	6	6	6	7	7	6	7	7	9	6	7	8	9	8	8	8	8	8	7	8	9	9	9	9	9	9	10	8	8	8	8	9	12	10	10	10	13	9	12	9	11	10	11	11	13	11	12	12	13	11	12	13	13	13	14	14	17	14	16	16	14	14	13	15	16	16	15	12	13	15	16	16	16	15	18	17	18	19	21	20	0	8	1	5	1	1	2	1	5	5	19	7	8	10	9	5	19	10	8	12	12	12	18	9	9	24	9	15	11	20	18	17	22	18	27	27	57	11	22	19	21	33	21	35	36	17	38	39	32	27	21	40	45	46	56	38	38	47	47	33	71	56	56	38	74	47	59	40	35	54	21	66	36	38	70	48	71	66	69	35	55	72	76	73	84	80	83	79	82	97	75	89	102	95	71	0	96	97	90	75	92	82	92	84	101	103	99	0	1	1	1	1	1	2	1	1	1	2	1	1	2	1	1	2	2	2	1	1	2	2	1	3	2	1	2	1	1	1	1	1	1	1	2	2	1	1	1	4	1	1	1	1	1	2	1	1	1	4	2	1	1	1	2	1	2	1	1	2	1	2	2	2	2	2	2	1	3	1	2	2	2	2	2	2	2	2	1	4	3	2	2	1	2	1	2	3	1	1	1	1	1	1	4	1	1	2	2	3	1	2	3	3	2	1	4	1
29500	-534.416453056178057	-541.271941007137457	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.678577993097778	0	2	2	2	2	3	3	1	3	3	5	4	4	4	4	4	6	6	4	5	7	6	7	6	4	6	6	6	6	6	6	8	7	6	7	5	9	7	7	8	9	8	8	8	8	7	7	8	9	9	9	9	8	9	9	8	9	9	9	9	10	10	10	11	13	9	13	10	11	13	11	10	12	12	12	12	13	12	10	10	13	13	14	15	16	14	17	15	14	14	14	15	16	16	15	12	13	15	16	16	16	16	18	17	18	19	21	21	0	8	1	1	8	4	8	1	5	5	19	7	3	9	9	9	12	15	7	12	30	20	1	36	9	16	36	9	11	12	25	22	22	14	36	14	47	11	30	29	33	33	21	36	27	19	11	21	32	36	21	40	35	46	38	47	47	47	38	33	22	56	56	47	74	38	59	40	80	46	48	66	69	59	54	71	76	66	44	50	74	78	76	73	73	50	83	50	82	97	75	82	92	83	76	0	96	97	90	91	92	82	101	85	101	103	70	0	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	3	1	1	2	1	3	1	1	2	2	1	1	2	1	2	2	1	2	2	1	1	2	2	2	2	1	1	3	2	1	1	2	2	1	2	2	2	2	2	1	2	3	1	2	1	1	1	4	2	1	1	2	2	1	1	1	2	1	1	1	2	3	1	3	2	2	1	1	1	2	1	1	2	1	1	2	1	2	1	2	2	1	1	1	4	1
30000	-585.790569945917014	-592.646057896876414	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.570972521754864	-1	2	0	2	1	1	4	1	2	3	5	4	4	3	4	4	6	5	4	5	7	6	7	6	5	7	6	6	6	6	5	8	7	7	7	5	9	6	7	8	9	8	8	8	7	8	7	8	9	9	9	9	8	9	9	8	9	9	9	10	11	10	10	11	11	10	13	11	11	13	11	11	13	12	12	12	13	12	13	13	13	13	14	15	17	14	17	16	14	14	14	15	16	15	15	12	13	15	16	16	16	14	18	18	18	19	20	20	0	8	1	3	3	3	6	3	5	5	19	4	8	5	10	9	11	16	14	12	20	12	13	9	16	14	15	5	19	20	16	17	22	28	36	14	21	19	30	29	42	33	30	35	9	11	38	30	23	27	30	40	45	46	47	19	47	47	38	41	48	56	57	57	55	59	57	52	53	57	48	66	69	65	54	61	76	72	50	69	74	78	61	69	73	69	77	73	82	97	75	82	82	71	77	0	96	90	97	91	92	82	101	84	101	103	79	0	1	1	1	2	1	1	3	1	1	2	1	2	2	2	1	2	1	1	1	1	2	2	2	2	1	2	2	4	2	1	1	1	1	1	1	2	1	2	1	2	1	1	2	1	3	2	1	1	2	2	1	1	1	1	2	2	2	2	2	1	3	2	1	1	2	1	3	2	1	3	3	1	1	1	2	1	1	1	4	2	1	1	3	2	3	2	2	2	1	1	2	2	2	2	2	1	1	1	2	2	1	1	2	2	2	1	4	1
30500	-563.608558844191521	-570.464046795150921	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.610417541968178	0	2	1	2	2	3	4	3	2	3	5	4	4	4	4	4	6	6	3	5	7	6	7	6	5	7	6	5	6	5	6	8	7	7	7	7	9	7	6	8	9	8	7	8	8	7	8	8	9	9	9	9	9	9	9	8	8	9	9	10	12	10	10	10	10	9	13	10	9	13	11	11	11	12	12	10	13	12	13	13	12	13	14	15	16	14	16	14	14	14	15	15	16	16	15	12	13	15	15	16	16	16	18	16	18	19	19	21	0	1	1	3	3	3	2	2	3	5	19	2	2	9	9	9	7	9	2	13	39	20	13	14	15	28	14	15	19	12	25	21	20	14	27	24	40	7	30	11	33	12	22	36	36	29	19	12	32	36	39	40	45	46	57	38	38	57	57	21	48	56	56	57	59	57	65	40	44	54	76	66	50	65	54	17	61	72	50	69	65	72	71	50	73	69	77	50	82	97	75	67	92	95	77	0	96	90	97	91	92	82	101	84	101	105	23	0	1	1	1	1	1	1	2	1	1	1	2	2	2	2	2	2	2	2	1	1	1	1	2	2	1	2	2	1	2	1	1	1	2	2	1	1	1	2	1	2	1	2	1	1	1	1	3	3	1	2	2	1	1	2	1	1	1	1	1	3	2	2	2	2	1	1	3	2	1	3	1	2	2	2	2	3	1	1	3	1	2	2	2	2	2	4	2	3	1	1	2	2	1	1	2	1	1	1	2	1	1	2	2	1	2	1	5	1
31000	-601.683366761111415	-608.538854712070815	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.647588552464418	0	2	2	1	2	3	4	3	3	3	3	3	4	4	4	4	6	6	5	5	7	6	7	5	5	5	6	6	6	6	6	8	7	7	7	7	6	6	7	8	8	8	7	8	5	7	7	7	9	9	9	9	9	9	8	8	9	9	9	10	11	10	9	11	10	10	13	8	11	11	11	11	13	12	12	9	12	11	12	13	13	13	14	15	14	13	16	15	14	14	16	15	16	16	15	12	13	15	16	14	16	15	18	18	18	19	21	21	0	1	1	1	1	2	3	2	5	3	2	2	3	9	9	9	7	26	11	12	12	12	13	14	16	16	14	15	11	12	25	22	22	26	27	45	11	19	30	13	33	33	20	27	5	37	22	29	32	36	20	37	36	46	47	29	47	47	47	42	29	56	56	58	59	59	59	29	36	46	76	66	50	65	54	23	71	59	50	69	65	66	71	80	69	69	77	73	78	97	75	82	102	95	77	0	96	97	90	75	92	82	101	80	101	105	88	0	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	2	3	1	1	1	2	1	3	2	1	2	1	1	1	1	2	1	1	3	1	1	1	1	1	1	1	1	1	2	2	2	2	2	1	1	2	1	2	2	2	2	1	2	1	1	1	1	2	2	2	1	3	2	2	2	1	1	2	2	2	2	2	2	2	1	3	2	2	1	3	1	1	1	3	1	1	1	2	2	1	2	2	4	2	1	5	1
