"","type","n","prop.ances.ok","msup.ances","merr.date","prop.imp.ok","mu1.ok","mu2.ok","merr.pi"
"379e5a3f1c","zuper",88,0.482758620689655,0.475790229885057,1.06569602272727,NA,0,1,0.010723301480091
