step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84
5000	-474.210714990958138	-481.066202941917538	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.629316042699051	-2	-1	2	2	3	1	2	3	5	5	6	4	5	5	7	5	8	8	7	7	6	6	6	9	7	9	10	9	9	8	9	9	8	10	9	11	11	11	11	13	11	14	15	16	17	17	14	17	18	20	19	19	20	18	19	20	19	20	21	22	22	20	21	21	23	23	23	24	23	22	22	25	24	26	26	26	27	26	26	28	31	32	30	36	0	1	1	1	4	1	1	3	8	4	8	7	8	5	3	8	16	23	16	8	12	12	14	14	13	9	15	30	18	3	20	30	21	20	19	30	26	14	32	38	33	41	26	37	41	0	0	43	47	55	54	48	54	42	45	55	45	54	48	51	58	54	55	57	49	56	51	62	63	64	55	68	52	66	58	68	69	72	57	68	80	0	65	82	1	1	2	2	1	2	1	1	1	2	1	1	1	1	2	1	2	1	1	2	1	1	1	2	1	2	1	1	1	3	1	1	1	1	1	1	1	3	1	1	1	2	3	3	2	1	1	1	2	1	1	1	2	2	2	1	1	1	3	2	1	1	1	1	3	1	2	2	1	1	1	1	2	2	3	1	2	1	3	2	2	1	4	2
5500	-506.784498776634564	-513.639986727593964	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.688666115094184	-1	0	1	2	3	3	4	5	5	5	5	5	5	5	8	8	6	9	7	6	6	7	6	9	6	8	9	10	10	8	10	8	9	10	10	11	11	11	11	13	12	14	15	14	18	16	15	17	20	17	20	18	19	18	19	19	20	21	21	21	22	21	21	21	23	23	24	23	23	21	23	25	25	28	26	28	26	27	26	29	31	32	31	36	0	1	1	3	2	3	4	7	6	6	3	6	6	5	4	8	8	23	6	6	11	12	14	14	11	9	15	17	18	25	17	17	21	15	32	16	26	23	15	24	16	33	37	37	33	0	0	37	47	42	42	48	54	22	45	54	54	54	52	42	58	53	45	45	47	56	58	62	63	45	55	68	52	56	58	78	69	72	70	76	80	0	65	83	1	1	1	1	2	1	1	1	2	1	2	1	1	1	3	2	1	2	2	1	1	2	1	2	1	1	1	2	1	1	2	1	2	1	1	2	1	2	1	1	2	3	2	2	3	1	1	3	2	2	3	1	1	6	1	1	1	1	2	3	1	1	1	2	4	2	2	1	1	2	2	1	3	4	2	1	2	1	2	1	2	1	4	2
6000	-544.293461715131002	-551.148949666090402	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.575058665669813	-2	0	1	2	5	2	3	5	6	5	4	6	4	4	7	7	7	8	8	6	8	8	6	9	8	10	8	9	9	7	9	9	7	10	10	11	9	11	11	12	11	14	15	13	17	17	16	18	20	20	19	19	19	16	19	20	18	21	21	22	21	21	21	21	22	23	23	23	24	23	23	23	25	26	27	28	26	26	27	27	30	31	33	37	0	1	1	1	2	3	1	7	11	11	6	11	4	6	3	6	8	23	13	13	33	12	14	23	8	25	15	16	18	8	16	30	7	16	6	25	8	23	32	38	22	41	26	9	41	0	0	43	47	54	45	48	45	25	42	42	42	51	52	51	51	53	55	57	49	55	58	62	63	64	55	55	52	66	67	78	55	72	64	78	80	0	49	83	1	1	2	2	2	1	3	1	1	1	2	1	1	1	5	3	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	4	2	1	3	1	1	1	2	2	4	3	1	1	2	2	2	1	1	1	3	3	3	2	1	2	1	2	1	1	1	1	2	2	1	1	2	1	3	3	1	2	1	3	1	2	1	2	1	7	2
6500	-509.627000511847200	-516.482488462806600	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.518936485945375	0	1	3	3	4	2	4	4	4	5	4	6	5	5	8	6	6	8	8	5	7	8	7	9	6	9	9	9	9	7	8	9	9	11	11	11	10	11	11	11	11	14	15	15	18	16	16	17	19	19	19	20	20	17	19	19	20	21	22	21	21	21	21	21	22	23	24	23	24	22	23	24	23	27	27	27	26	27	27	28	31	32	32	37	0	1	1	1	2	1	3	1	6	4	6	7	3	5	13	8	11	23	9	6	12	12	14	14	1	13	15	11	18	7	8	13	21	10	28	25	26	24	8	24	12	33	26	37	54	0	0	44	47	42	54	48	45	33	54	54	42	51	52	51	51	45	50	57	47	56	58	54	63	64	50	62	48	66	58	68	69	72	70	76	76	0	49	83	1	1	1	1	1	1	1	3	1	2	1	1	1	1	2	1	1	1	2	2	1	1	2	3	2	1	1	3	1	1	2	1	1	4	1	2	1	1	3	1	3	3	2	2	1	1	1	2	2	2	1	2	1	4	1	1	3	1	1	1	1	2	2	1	3	2	2	3	2	1	2	2	4	2	3	2	1	2	2	1	2	1	6	3
7000	-519.043578635839708	-525.899066586799108	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.560084311283121	-1	0	1	1	4	3	5	5	6	5	2	6	5	5	8	7	6	7	7	7	7	8	7	8	7	9	10	8	10	8	9	9	8	8	9	11	11	11	11	12	11	15	15	16	17	16	16	17	19	21	19	18	20	18	19	19	19	19	22	21	21	19	21	21	23	23	23	24	23	23	23	25	25	27	25	26	25	27	26	28	31	31	33	35	0	1	1	1	2	1	4	3	10	4	1	13	1	5	8	13	11	14	13	8	7	25	14	23	4	9	1	7	18	10	17	8	4	20	13	17	26	24	32	38	21	21	37	37	33	0	0	44	47	54	45	48	62	21	45	42	45	45	52	51	51	45	55	57	49	56	54	45	63	57	55	54	52	56	58	68	69	72	64	76	80	0	49	82	1	1	2	1	2	2	3	2	1	2	2	1	2	1	1	1	3	2	1	1	1	1	1	1	3	2	5	2	2	1	1	2	3	1	2	2	1	2	1	1	2	4	2	3	4	1	1	1	2	1	1	1	1	4	1	2	1	1	2	1	1	1	1	1	2	2	3	4	1	3	2	3	3	4	2	1	1	1	3	1	2	1	7	2
7500	-543.576907172245342	-550.432395123204742	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.507868546245770	0	1	3	2	2	2	4	5	5	5	5	4	5	5	7	7	7	7	7	7	8	6	7	7	7	8	9	10	9	5	9	8	9	11	10	11	11	11	10	13	11	14	15	15	17	16	16	17	20	19	19	20	21	17	20	19	21	19	22	21	21	20	22	22	23	22	23	23	22	23	22	25	24	27	25	27	27	25	26	29	31	30	31	37	0	1	1	1	2	1	1	3	1	3	1	4	12	5	7	8	11	14	12	9	7	11	14	14	30	8	15	17	18	6	16	7	21	19	19	25	26	23	30	24	21	8	42	37	33	0	0	44	47	54	45	48	62	33	50	54	50	42	44	51	51	54	55	54	49	56	58	42	55	54	55	62	52	66	67	72	70	68	70	72	76	0	49	82	1	1	1	1	1	1	2	1	3	1	2	1	1	1	2	1	1	2	1	1	2	1	1	2	1	2	1	2	1	1	1	2	1	2	2	3	2	3	2	3	2	4	1	2	2	1	1	1	2	1	1	2	1	4	1	1	1	3	3	1	1	1	1	2	1	2	2	4	1	5	1	2	2	2	1	2	3	1	1	2	2	1	5	3
8000	-517.784593092315163	-524.640081043274563	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.572560276891176	0	1	2	2	3	3	4	3	5	5	5	5	6	6	7	8	7	8	8	6	6	7	7	8	4	8	9	9	10	9	9	10	9	10	9	12	11	11	9	11	11	14	14	16	17	16	16	17	19	20	19	19	19	18	19	20	20	20	22	21	21	19	21	22	23	24	23	22	24	21	23	24	25	28	25	26	26	27	25	28	30	32	33	36	0	1	1	1	2	1	1	3	25	6	4	4	7	6	9	13	25	14	3	9	10	12	14	14	1	7	10	6	18	25	17	19	12	13	7	17	26	14	17	14	33	41	37	37	21	0	0	44	47	54	45	48	42	17	45	45	45	54	52	54	45	33	55	70	49	56	58	54	63	57	55	68	59	66	58	72	69	72	45	76	80	0	49	83	1	1	1	1	1	2	1	1	1	2	1	1	1	2	1	1	1	1	2	1	1	2	1	1	2	2	2	3	1	1	1	1	2	2	3	3	1	3	1	2	1	2	2	2	5	1	1	1	2	2	1	1	3	5	1	2	2	1	2	1	2	5	1	1	2	2	2	2	2	1	2	1	2	2	2	1	1	2	3	1	1	1	6	2
8500	-546.323396969244300	-553.178884920203700	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.530393873533099	0	1	2	3	4	3	4	4	6	6	5	5	5	5	7	8	6	8	9	6	8	8	7	9	8	9	9	10	10	8	8	9	8	11	8	10	9	11	10	13	11	14	13	15	17	17	15	17	19	18	19	19	18	16	18	19	20	19	22	22	21	21	21	22	22	24	24	23	23	21	24	24	25	27	25	27	26	27	26	28	31	31	32	36	0	1	1	1	2	1	3	1	11	8	8	6	8	5	8	9	3	14	9	6	12	8	14	14	11	8	15	21	18	13	20	13	17	17	20	17	17	23	17	24	33	41	37	26	41	0	0	43	47	45	42	48	41	41	54	50	50	42	52	51	53	53	54	70	49	56	58	63	53	57	53	53	52	66	58	62	63	62	64	76	80	0	49	82	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	2	1	2	2	1	2	1	2	2	3	1	1	1	2	1	1	1	2	1	2	1	3	2	2	2	2	2	4	2	1	1	2	2	1	2	1	3	3	1	1	1	2	2	2	1	2	3	1	2	3	2	1	3	1	4	2	2	1	3	3	2	3	1	1	2	1	7	2
9000	-526.752605906906524	-533.608093857865924	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.615508702728956	-1	1	2	3	3	2	5	4	6	5	4	4	5	6	7	7	7	8	8	6	7	7	5	8	6	10	8	9	9	9	10	9	8	11	10	12	11	11	12	12	11	15	15	15	17	14	15	16	19	20	19	17	20	17	20	19	19	21	20	21	21	20	21	21	21	23	24	22	23	22	23	24	24	27	26	27	25	27	26	28	29	32	32	36	0	1	1	6	3	1	3	2	7	8	3	4	4	23	25	8	8	14	11	11	3	12	5	23	3	20	13	25	18	25	10	17	22	7	16	30	26	23	32	23	33	41	37	37	16	0	0	44	47	42	42	43	41	41	45	45	45	51	52	51	51	42	55	57	49	50	58	62	63	64	45	68	52	66	58	68	69	68	70	68	76	0	49	82	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	3	1	2	2	2	2	2	2	2	1	1	2	3	1	1	3	1	1	1	2	1	4	1	2	2	2	5	1	1	1	3	3	2	1	5	2	2	1	2	1	2	2	2	2	1	1	1	2	2	1	2	1	3	1	5	2	2	2	1	4	3	3	1	1	5	1
9500	-546.397490713250932	-553.252978664210332	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.531004089146373	-1	1	3	2	4	3	5	4	5	4	6	5	5	5	7	7	7	8	8	6	6	7	7	9	7	9	9	8	10	8	9	9	9	11	10	9	11	11	10	12	9	15	16	15	17	15	16	17	19	20	18	19	21	18	19	19	20	20	22	21	19	19	22	21	22	23	23	23	24	23	23	24	26	27	27	26	26	27	25	28	31	31	30	36	0	1	1	1	6	1	1	1	6	4	4	3	1	4	7	9	8	14	6	6	7	12	14	14	9	16	15	7	18	11	16	19	7	19	25	6	33	18	10	24	21	21	37	37	41	0	0	44	47	62	42	44	45	41	54	45	62	54	52	61	51	21	50	62	49	56	58	53	54	64	55	62	59	66	58	72	69	68	62	45	76	0	49	82	1	1	2	2	1	2	3	2	1	1	3	1	2	2	1	1	1	2	2	2	1	1	2	2	2	1	1	1	2	1	1	1	2	2	2	3	1	2	4	2	1	4	2	3	3	1	1	1	2	1	2	2	2	5	1	1	1	1	2	1	1	6	1	1	1	1	2	1	4	2	3	2	2	2	3	1	1	1	3	4	2	1	7	2
10000	-539.136650883269681	-545.992138834229081	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.623633721601109	-1	1	3	3	5	3	5	4	4	5	3	6	5	5	7	7	7	8	9	7	7	7	7	8	7	10	9	9	9	9	9	9	8	11	10	11	11	11	11	13	12	15	16	14	17	16	16	17	20	19	19	19	20	17	18	20	20	21	21	21	21	20	22	20	21	23	24	24	23	22	21	23	25	25	26	26	26	27	27	28	31	31	33	35	0	1	1	1	3	1	9	11	11	6	1	9	11	6	8	13	7	23	7	3	6	4	14	14	7	6	4	20	18	25	6	16	21	17	19	4	26	14	3	38	12	41	37	37	42	0	0	44	47	45	54	48	54	42	42	50	54	54	52	54	51	54	55	54	47	56	58	72	55	64	42	62	52	56	58	68	69	53	70	76	80	0	49	82	1	1	2	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	2	1	1	3	3	1	1	1	2	1	1	2	1	4	1	3	3	1	2	1	2	2	1	1	1	1	2	1	1	1	1	1	1	1	2	2	1	2	2	1	2	1	2	2	2	1	2	2	2	2	2	2	2	1	1	3	2	1	2	1	7	2
10500	-528.258112471884601	-535.113600422844002	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.585919882147860	-1	1	3	2	5	1	4	4	5	6	6	4	5	6	8	7	7	7	9	6	7	6	7	9	6	10	9	10	9	8	10	8	8	11	10	10	8	11	10	13	11	14	15	15	17	16	16	17	19	20	19	19	18	17	18	19	20	20	20	21	21	19	22	22	20	24	23	24	23	23	23	24	25	28	24	27	25	26	26	28	31	32	33	36	0	1	1	6	6	1	6	1	7	6	4	4	6	5	17	1	9	5	17	6	13	8	14	23	7	11	15	11	18	3	30	13	21	17	16	25	16	24	17	24	21	41	26	11	44	0	0	44	47	42	42	48	54	42	54	45	42	51	48	51	51	42	55	50	47	50	51	62	55	64	55	62	52	66	58	68	69	72	64	76	68	0	65	82	1	1	2	1	3	1	1	3	1	2	3	1	2	1	1	4	2	1	1	3	1	1	1	1	1	2	1	1	1	3	1	3	1	2	1	3	1	1	2	2	2	2	3	6	1	1	1	1	2	3	2	1	1	2	1	1	3	1	2	2	1	2	1	1	2	2	2	3	2	1	2	2	3	2	2	1	1	1	2	1	3	1	9	3
11000	-541.763712701084955	-548.619200652044356	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.683165185792592	-1	1	2	3	2	1	3	4	3	6	4	5	4	6	8	8	6	8	7	6	7	7	7	9	7	9	9	9	10	9	9	6	9	11	10	12	11	10	10	13	11	14	14	16	17	14	16	18	20	21	19	19	20	17	19	19	18	19	22	22	21	19	22	20	22	22	23	23	24	23	24	25	25	27	26	25	25	27	25	27	30	32	32	35	0	1	6	6	2	1	3	3	3	6	3	4	3	5	9	13	1	14	20	11	10	9	14	23	3	13	15	9	18	25	19	9	19	8	17	25	26	24	16	38	21	33	37	26	42	0	0	37	47	55	45	48	42	33	54	57	42	45	52	51	51	45	45	57	49	56	58	62	54	64	55	68	52	56	58	54	69	72	70	76	80	0	49	83	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	2	1	1	1	1	2	1	1	2	1	1	2	1	1	1	1	1	3	2	2	1	1	1	1	1	2	2	4	1	1	1	2	2	1	1	1	2	3	1	1	3	1	2	1	1	1	1	1	1	1	2	2	4	2	2	1	2	4	4	4	1	2	1	1	2	1	5	2
11500	-529.558106129192652	-536.413594080152052	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.620187036525286	-1	1	1	2	4	2	3	5	3	5	5	5	5	6	7	7	7	7	8	7	8	7	7	8	7	9	9	9	8	8	10	9	6	11	9	10	9	10	12	12	10	15	14	14	17	16	16	17	19	21	19	19	19	18	18	20	20	20	19	22	21	20	21	21	21	23	21	22	23	22	24	24	24	27	27	27	26	26	25	28	30	31	32	35	0	1	1	1	2	1	3	9	3	3	1	9	9	11	3	6	13	14	11	10	12	12	14	14	13	8	15	11	18	7	30	11	6	36	16	8	9	23	16	24	21	26	26	37	41	0	0	44	47	57	45	48	45	41	42	55	42	42	48	61	51	45	55	57	47	56	58	62	55	64	55	68	59	50	58	72	69	72	57	78	72	0	65	82	1	1	1	1	1	2	1	1	1	3	3	1	1	1	3	2	1	1	1	1	2	1	1	1	1	2	1	2	1	1	1	2	3	1	1	2	2	1	3	2	1	2	3	1	3	1	1	2	2	1	1	1	1	3	2	1	2	2	1	1	2	2	1	1	2	2	1	1	2	1	2	1	3	4	4	2	2	1	2	1	3	1	5	2
12000	-535.479380438715793	-542.334868389675194	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.628222635818768	-1	0	2	3	5	2	4	4	4	5	6	4	6	6	7	7	7	8	8	4	7	8	7	9	5	10	10	9	10	8	9	9	8	11	11	11	9	10	10	11	12	15	15	15	17	17	16	17	19	20	18	18	21	19	20	19	20	20	22	22	21	20	21	21	23	21	23	22	23	22	22	24	24	26	26	27	26	25	25	28	31	32	33	36	0	1	1	6	2	1	3	6	4	2	25	4	7	7	7	10	13	14	20	1	12	12	14	23	6	19	15	9	18	25	19	17	11	17	19	7	10	14	33	18	17	33	37	37	21	0	0	43	47	42	45	48	50	45	45	45	42	45	52	58	51	42	55	57	49	56	61	62	63	64	50	68	52	66	67	68	69	72	64	76	80	0	49	83	1	1	1	1	2	1	2	2	1	2	1	1	1	1	2	1	1	2	1	2	2	2	1	1	2	1	2	3	1	2	1	1	2	1	2	2	2	2	1	1	2	3	3	2	4	1	1	1	2	3	1	1	1	1	1	1	2	2	2	1	2	2	1	1	1	2	1	1	1	1	1	1	3	3	2	4	1	1	3	1	2	1	7	1
12500	-522.501904650751840	-529.357392601711240	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.613544935609926	-1	1	1	2	4	3	5	4	5	6	3	5	4	6	7	7	7	9	7	5	8	6	7	8	8	9	8	9	10	7	9	10	8	12	10	11	10	11	11	12	10	14	15	15	17	16	16	17	19	20	18	18	20	17	19	20	18	19	21	21	21	19	21	21	22	23	23	23	23	22	23	23	24	27	27	26	26	25	25	27	30	32	32	35	0	1	1	3	2	2	6	3	11	13	3	6	3	5	7	12	7	23	11	13	12	12	14	14	10	19	15	7	18	7	6	25	16	9	30	28	7	14	7	14	33	41	26	16	42	0	0	44	47	54	42	48	54	34	54	54	54	51	52	45	51	42	55	57	49	56	58	62	63	57	55	53	59	66	58	72	63	72	70	68	76	0	49	82	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	2	1	1	1	2	1	1	3	1	1	3	1	1	5	2	1	3	2	3	3	1	2	3	4	2	1	1	1	2	1	2	1	2	3	1	1	1	1	2	3	2	3	2	3	2	1	2	2	1	2	2	1	2	2	3	1	2	1	2	2	2	1	6	2
13000	-532.344124845705096	-539.199612796664496	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.567524233506667	-1	0	1	2	3	3	4	3	5	6	5	6	5	6	7	7	7	8	5	6	8	8	7	8	6	10	10	9	10	8	8	9	9	12	11	10	11	8	10	11	10	14	16	15	18	16	16	17	19	19	19	20	21	18	20	20	20	20	22	21	22	21	21	20	21	23	22	24	24	21	22	23	25	28	26	27	27	25	25	26	30	30	31	35	0	1	1	1	2	1	1	1	7	1	1	7	4	5	10	9	13	14	7	7	13	11	14	14	7	10	15	11	18	25	6	31	12	16	31	25	41	14	31	24	12	41	37	37	42	0	0	44	47	54	54	48	45	42	42	45	50	45	52	51	51	42	45	41	49	56	51	62	63	57	55	62	48	66	58	78	69	72	64	68	80	0	49	83	1	1	2	2	1	2	2	2	1	3	3	1	1	2	1	1	1	1	1	1	1	1	1	2	1	2	2	2	1	1	3	1	1	2	1	2	1	2	1	2	3	2	2	2	3	1	1	1	2	1	1	1	1	2	2	2	1	1	2	1	2	3	2	6	1	2	2	1	1	1	1	1	4	3	2	1	1	1	2	1	2	1	4	3
13500	-530.300367080135857	-537.155855031095257	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.562881349752894	-1	0	0	2	4	2	4	5	4	5	4	4	6	5	7	6	8	8	8	7	8	8	7	8	8	8	9	9	9	6	9	9	8	10	10	10	10	12	12	13	12	13	16	16	17	16	14	17	17	19	19	18	20	18	19	19	20	20	21	22	22	19	22	21	21	23	23	23	23	22	24	24	25	27	26	27	27	26	25	28	30	31	32	36	0	1	1	1	2	3	4	6	1	11	6	6	3	5	9	11	16	23	6	6	12	12	14	14	30	16	15	8	18	7	19	9	8	25	9	25	26	23	25	38	8	21	37	21	42	0	0	43	47	45	45	48	9	45	45	54	54	54	52	53	51	41	55	45	47	53	58	45	63	57	63	62	52	66	67	72	69	62	70	62	80	0	65	82	1	1	1	1	2	1	1	2	3	1	1	1	2	1	1	1	1	1	4	2	3	2	2	1	1	1	2	2	1	1	1	2	2	1	3	1	1	2	1	1	3	3	3	4	2	1	1	1	2	1	1	1	7	1	2	1	1	1	2	1	2	3	2	2	4	2	2	4	1	1	1	2	3	3	2	1	2	3	1	4	1	1	7	2
14000	-513.320688679785917	-520.176176630745317	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.503066548179850	0	1	2	3	4	2	4	4	5	6	6	5	5	5	7	7	8	9	9	4	7	6	7	8	8	9	10	10	10	7	9	8	8	11	10	12	11	12	12	10	12	13	15	15	17	17	16	17	19	19	19	20	20	17	19	19	20	21	21	21	22	20	22	21	20	22	24	22	23	22	23	23	25	25	26	27	26	26	26	29	29	31	33	36	0	1	1	3	2	1	1	1	3	8	8	4	4	2	13	9	16	23	16	3	13	12	14	23	30	13	15	19	18	6	13	8	12	16	17	25	26	24	19	24	21	21	37	37	8	0	0	43	47	54	54	44	54	33	42	54	45	51	48	42	51	54	55	45	47	45	58	62	63	57	55	62	48	66	58	72	63	68	64	62	76	0	65	82	1	1	1	1	2	1	2	1	2	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	2	2	1	1	2	2	2	2	2	1	2	1	2	1	1	2	3	2	2	7	1	1	1	2	1	1	3	2	4	3	1	1	1	2	3	2	2	2	2	3	4	2	1	1	1	2	2	4	2	3	2	2	2	3	5	1	1	6	2
14500	-561.715581044957958	-568.571068995917358	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.567602904430411	-1	1	3	3	4	2	3	4	3	5	5	6	5	5	7	7	7	7	8	7	7	8	7	8	5	9	9	10	10	6	10	8	9	11	10	10	11	12	11	12	12	13	14	15	17	15	17	16	20	21	19	20	21	18	20	19	19	20	21	22	22	20	21	21	23	22	23	22	24	23	23	23	25	26	26	27	26	24	23	28	30	32	33	35	0	1	6	6	2	1	1	6	1	7	3	8	8	1	8	11	3	14	8	5	12	12	14	23	3	11	17	1	18	25	19	16	16	8	19	8	26	23	32	24	33	41	37	37	42	0	0	44	47	54	41	48	62	42	54	41	45	45	48	51	42	45	55	42	47	56	58	62	63	57	63	62	48	66	61	68	69	62	57	41	76	0	65	82	1	1	1	1	2	2	1	1	2	1	1	1	1	2	1	1	2	1	3	1	1	1	1	1	1	2	1	5	2	1	1	1	1	4	1	2	1	3	2	2	1	1	2	2	2	1	1	1	2	2	3	2	1	2	1	3	1	2	2	1	3	2	1	3	2	2	2	1	1	2	1	1	5	2	2	3	1	2	2	8	2	1	7	1
15000	-553.342147579481775	-560.197635530441175	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.520182782702643	-1	0	2	3	4	2	4	4	5	5	5	5	4	4	8	7	7	7	8	6	7	8	6	9	7	9	9	8	9	8	9	10	9	11	10	10	10	11	11	12	11	14	14	13	17	16	16	17	19	21	20	19	20	17	19	19	20	19	21	21	21	20	20	21	22	23	23	23	23	23	24	25	25	28	27	27	25	27	25	28	31	32	33	37	0	1	1	6	3	1	6	1	6	13	7	8	6	2	3	11	7	14	9	7	12	12	5	14	7	17	15	9	18	17	30	19	21	30	20	8	8	23	4	38	11	12	37	26	21	0	0	37	47	56	42	48	54	42	45	45	45	45	48	58	58	42	55	54	49	56	45	54	63	64	55	68	52	66	58	68	69	72	70	68	76	0	49	82	1	1	2	1	1	1	1	3	1	1	1	1	1	3	2	1	2	2	1	1	1	1	1	3	1	1	1	2	2	1	1	1	1	2	3	2	2	3	2	1	3	3	4	1	5	1	1	4	2	2	3	1	2	2	1	1	1	1	3	1	1	3	1	3	1	2	4	3	2	2	2	2	4	2	4	2	1	1	1	3	1	1	6	2
