"","type","n","prop.ances.ok","msup.ances","msup.kappa","merr.date","prop.imp.ok","mu.ok","mu1.ok","mu2.ok","merr.pi","time"
"eee3af2b33","mu1-0-fixedMu",69,0.153846153846154,0.1125,0.8875,0.849275362318841,0,1,1,1,0.122305847635395,319
