step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84
5000	-346.171177268451515	-353.026665219410916	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.520458862407161	-1	1	7	5	8	7	9	9	8	7	7	10	10	10	10	10	10	11	8	12	11	11	9	11	10	12	11	13	13	11	10	13	12	13	16	13	12	13	12	11	11	14	14	13	14	15	15	12	14	13	13	15	13	14	15	14	16	13	13	14	14	15	16	15	16	15	16	16	16	18	15	19	16	18	18	19	19	19	19	21	22	23	21	23	0	1	1	2	11	1	6	11	10	4	4	9	6	5	11	7	2	6	4	7	3	23	6	8	9	17	9	24	41	3	8	40	12	21	18	27	31	26	13	5	7	26	34	31	23	51	45	12	44	3	41	29	9	6	15	41	29	23	15	37	41	37	71	7	48	7	45	18	18	39	27	32	9	35	6	71	48	57	63	53	58	34	43	66	1	1	4	2	1	5	1	1	1	1	1	1	2	1	1	1	5	2	2	2	1	1	2	1	1	1	1	1	1	2	1	1	1	1	3	1	1	1	1	2	1	1	1	1	3	1	1	1	1	3	1	1	2	4	3	2	2	1	2	1	3	2	1	2	2	3	1	3	2	3	2	3	3	1	4	2	4	3	2	4	4	4	4	4
5500	-375.097471711057381	-381.952959662016781	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.708125624645813	-1	2	6	5	7	7	9	8	5	9	7	10	11	9	10	12	9	10	10	9	11	8	11	11	10	11	12	11	11	12	12	14	13	11	14	13	12	13	13	12	12	13	13	15	14	17	14	13	15	14	14	15	15	15	15	15	15	15	15	14	15	14	17	17	15	17	16	15	17	19	16	18	16	17	17	18	18	19	18	22	22	22	23	24	0	1	9	1	9	9	3	3	2	11	4	7	14	6	22	6	11	9	14	6	20	3	4	17	20	20	34	14	17	6	15	37	34	10	4	40	19	29	21	19	28	25	11	33	41	40	16	13	16	7	36	45	38	23	47	39	43	26	41	40	28	43	40	24	38	53	48	36	62	64	43	55	50	65	45	65	60	74	49	35	40	59	58	81	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	3	1	2	1	1	1	1	2	1	1	1	1	1	1	3	1	1	1	1	3	1	1	1	1	1	1	3	4	1	1	2	1	1	1	2	1	1	1	2	1	1	1	2	1	1	2	1	2	3	1	1	1	2	1	2	2	2	1	1	2	1	1	1	2	4	4	3	4	1
6000	-374.425673820145278	-381.281161771104678	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.586931253413200	0	1	6	5	7	8	8	9	6	9	8	9	9	11	8	11	11	10	9	11	11	10	10	13	8	12	10	13	12	12	11	14	12	13	14	12	13	12	12	13	11	13	12	14	13	16	15	13	15	15	14	15	14	13	15	15	16	15	14	14	14	14	15	16	16	17	17	17	16	18	17	17	19	19	17	17	19	18	18	21	21	21	22	24	0	1	4	2	9	9	3	9	4	5	9	5	4	19	3	2	4	5	3	7	6	6	3	30	3	12	8	43	20	16	4	40	27	41	3	16	16	12	25	19	12	41	13	38	17	40	48	20	35	37	26	53	14	8	48	53	36	17	29	45	34	42	60	22	31	43	59	36	32	53	48	47	56	63	47	64	70	67	68	58	60	76	39	83	1	1	1	2	1	1	1	2	1	1	1	1	2	1	1	5	3	1	2	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	2	1	1	2	2	2	1	2	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	1	1	1	1	1	2	3	1	1	4	1	2	2	1	1	2	1	1	1	1	1	4	4	3	5	1
6500	-358.069543155249619	-364.925031106209019	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.615763280539719	-1	1	6	4	7	7	9	8	8	8	8	9	10	11	10	10	10	11	9	12	12	11	10	13	10	12	11	13	11	11	11	13	12	13	15	12	13	14	12	13	13	12	13	14	15	15	15	14	15	14	14	16	15	13	14	14	16	16	15	15	14	14	16	16	15	16	17	13	16	17	15	18	19	17	16	18	18	19	18	21	23	21	22	23	0	1	4	2	2	4	5	4	3	4	3	11	5	16	11	11	6	11	11	25	29	5	5	17	11	13	11	13	3	7	6	30	31	23	39	16	23	42	22	13	30	23	12	30	38	36	17	7	40	11	41	19	61	8	27	24	24	24	33	40	7	27	51	30	54	24	43	27	51	26	33	62	75	18	22	26	75	77	64	73	8	52	47	80	1	1	1	2	2	1	1	1	1	2	1	1	2	1	1	1	1	2	1	1	1	2	2	1	1	1	2	1	2	1	2	1	1	1	2	1	2	1	1	2	1	1	2	2	1	1	3	3	1	3	1	3	1	2	2	1	3	2	1	1	2	1	1	2	1	2	2	1	1	2	1	2	2	3	2	2	1	1	1	1	6	2	3	1
7000	-379.045009527341961	-385.900497478301361	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.662522932347285	0	2	6	5	7	8	8	7	6	8	7	9	10	10	10	11	9	10	9	12	10	11	10	12	8	13	12	14	11	12	12	13	10	13	15	13	14	13	11	11	11	15	12	15	14	16	16	12	14	15	14	13	15	14	15	13	15	15	12	14	15	15	15	16	14	17	17	16	16	17	16	19	18	18	18	17	19	18	19	22	21	23	22	24	0	1	2	1	1	8	4	4	4	8	2	6	25	25	8	9	5	17	11	12	10	12	11	17	9	23	18	7	15	8	23	59	12	43	39	59	33	25	6	21	3	34	13	22	24	59	28	29	29	7	16	24	37	33	49	24	32	34	7	30	56	27	11	12	24	25	50	28	13	55	45	22	35	53	60	55	47	45	67	72	50	30	44	80	1	1	2	2	3	1	1	1	1	1	2	1	1	1	2	2	1	1	1	1	1	1	1	2	1	2	1	2	1	2	1	1	1	1	1	1	2	1	1	1	3	1	1	2	1	2	1	1	1	3	2	1	1	2	1	1	1	1	1	1	1	1	4	2	1	4	1	1	3	1	1	5	1	1	2	1	2	2	1	1	2	6	2	1
7500	-355.294121893756483	-362.149609844715883	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.692288844881441	-1	1	6	4	7	7	9	9	8	7	6	9	10	10	8	11	10	10	10	11	10	10	8	11	10	12	11	13	11	11	11	12	13	13	14	12	12	13	12	11	11	14	11	14	15	16	14	13	14	14	13	15	13	14	15	13	16	15	13	15	14	14	17	14	16	18	18	16	16	18	13	17	18	18	16	18	20	20	19	20	20	22	22	24	0	1	2	2	11	3	3	5	3	2	2	3	11	6	3	6	6	23	7	7	23	9	6	17	15	5	25	16	15	5	12	14	30	20	25	12	31	20	5	25	23	40	14	20	48	56	18	40	51	27	43	56	27	11	56	16	8	56	24	31	32	22	36	26	34	65	75	61	28	22	37	50	58	55	28	46	79	76	67	33	45	78	51	73	1	1	3	1	1	1	1	1	1	3	2	1	2	2	1	1	2	1	1	1	1	1	1	1	1	3	1	1	2	2	1	1	1	1	2	1	1	1	3	1	1	1	1	1	1	1	2	1	1	2	1	1	1	4	1	1	2	1	1	2	1	1	2	2	2	2	1	1	1	4	1	2	1	1	2	1	1	1	1	3	2	1	5	2
8000	-320.972746456479797	-327.828234407439197	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.621525957872777	-1	1	6	5	7	8	7	8	7	9	8	10	10	10	9	10	10	10	10	12	11	10	10	13	10	12	11	11	11	11	11	13	12	12	14	12	13	13	11	12	13	13	14	13	14	15	14	14	15	15	15	15	15	13	15	14	15	14	15	14	14	13	16	17	16	18	17	14	16	19	15	19	18	16	17	18	19	17	18	22	22	21	21	24	0	1	4	2	4	4	3	3	4	11	5	8	8	11	11	7	3	11	5	8	14	4	6	20	11	12	3	14	18	11	13	28	13	25	34	6	21	31	25	5	20	18	34	29	14	20	12	26	17	42	35	15	12	8	62	12	7	20	14	42	18	28	52	22	49	8	71	2	29	75	11	45	55	58	3	57	50	43	32	24	70	37	14	80	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	3	1	3	1	1	1	1	3	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	2	3	2	2	2	2	1	1	3	2	2	1	2	4	1	2	1	2	1	1	4	1	4	1	4	1	1	5	3	1	1	6	1	2	1	2	5	2	2	3	1
8500	-354.193812495994734	-361.049300446954135	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.606695582234696	0	2	6	5	8	6	9	8	5	7	7	9	11	10	8	11	9	10	8	12	10	10	11	13	11	12	12	13	11	11	11	14	13	14	15	13	13	14	13	11	13	13	12	15	14	17	14	14	14	14	14	15	14	14	15	11	16	16	14	14	12	14	16	16	15	17	18	16	17	16	16	19	19	18	18	19	19	20	19	21	21	22	21	24	0	1	4	1	10	9	11	9	2	9	4	3	11	12	2	7	11	8	2	5	15	5	11	12	7	7	10	19	21	19	7	17	7	14	25	56	30	21	13	15	19	56	22	24	20	64	27	22	16	26	24	61	21	13	39	7	7	47	33	33	5	43	20	31	50	23	10	11	51	65	62	13	47	14	7	65	28	72	46	66	43	11	58	63	1	1	1	2	1	1	1	2	2	1	1	1	2	1	2	1	1	1	4	2	1	1	2	1	1	1	3	3	1	2	2	2	1	2	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	5	1	1	1	2	2	2	3	1	3	5	3	1	1	1	4	3	3	3	1	4	1	1	2	5	5	2	3
9000	-363.251033204240969	-370.106521155200369	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.576591686568030	-2	1	5	6	7	8	9	9	7	9	6	10	10	10	9	12	10	8	10	9	11	10	10	13	10	12	12	14	13	12	11	14	11	13	15	13	12	14	12	13	13	14	11	13	13	16	14	13	15	13	14	15	14	14	14	12	15	15	14	14	14	13	16	16	15	18	17	16	17	17	17	18	19	20	19	17	18	19	15	21	21	21	21	23	0	1	2	3	4	9	6	4	4	18	3	4	3	4	3	6	11	5	5	5	13	7	8	11	5	21	7	11	39	11	8	24	25	43	18	20	17	41	6	56	39	25	15	19	21	27	30	16	24	13	18	56	14	45	13	22	8	34	16	27	56	3	17	31	59	31	63	26	53	36	3	36	67	66	33	51	67	70	36	31	45	67	4	78	1	2	2	1	1	1	1	1	1	1	1	1	3	2	3	2	2	1	1	2	1	1	1	3	1	1	1	3	1	4	1	1	1	1	2	3	1	1	2	1	1	2	1	1	1	1	1	1	1	2	3	1	2	1	2	1	4	1	1	1	1	3	2	2	1	5	1	2	1	3	8	2	1	1	3	1	1	1	1	5	3	2	7	2
9500	-337.439532298970505	-344.295020249929905	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.633759649290348	-2	1	6	5	7	8	7	7	8	8	7	9	11	10	9	11	11	11	9	11	9	10	10	12	10	13	11	11	12	9	11	13	12	12	15	12	13	13	12	12	12	14	13	15	15	17	15	12	13	13	14	15	14	14	15	15	15	15	14	15	15	14	15	16	16	16	15	16	15	18	17	19	17	19	18	18	19	18	17	21	22	22	22	24	0	1	4	2	4	2	4	3	7	5	2	6	21	9	5	12	12	12	3	12	11	15	6	19	5	23	4	10	10	11	12	40	23	22	4	19	27	36	25	27	25	15	17	32	38	64	51	15	17	7	36	30	18	39	34	6	5	51	48	53	20	14	59	41	22	69	32	21	36	51	69	62	40	76	4	65	46	66	35	74	76	47	69	81	1	2	1	2	1	4	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	1	2	1	1	1	1	1	2	1	1	1	1	1	1	3	1	1	1	1	1	1	1	2	1	3	1	1	2	4	4	1	1	1	2	2	1	2	3	1	1	2	1	2	1	3	3	1	5	1	1	1	1	1	4	5	3	1
10000	-311.417502989826517	-318.272990940785917	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.704187612304572	-1	1	5	5	7	7	9	9	8	7	8	9	10	11	9	11	11	11	8	11	10	10	10	10	9	11	12	14	12	11	11	12	12	13	15	12	13	14	13	11	11	12	13	14	14	17	15	14	13	13	14	15	15	14	15	14	15	16	14	12	15	12	16	16	15	17	16	16	16	18	15	17	18	20	18	17	18	19	19	21	21	21	22	22	0	1	2	2	4	4	9	11	3	3	6	4	11	7	5	6	6	21	4	12	15	19	12	6	6	7	12	27	19	12	23	7	25	20	18	8	31	31	32	11	11	40	27	14	32	71	44	49	32	13	37	39	39	31	32	5	24	32	40	16	28	8	24	11	39	37	49	6	13	58	39	33	66	61	61	57	63	66	63	46	26	6	74	68	1	1	1	2	1	1	1	1	2	1	1	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	2	3	1	1	1	1	1	3	2	1	2	2	3	2	1	1	2	1	2	2	1	1	1	2	2	4	4	1	3
10500	-335.344794698710132	-342.200282649669532	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.625765435241924	-1	1	5	6	8	6	9	8	7	8	8	10	10	10	10	8	11	8	7	11	12	10	10	12	10	12	12	14	13	11	11	13	13	13	15	12	13	14	12	12	11	14	13	14	14	16	16	13	14	14	14	15	14	12	16	13	15	15	15	13	15	14	17	17	16	18	18	17	16	18	17	17	17	20	18	17	17	19	18	21	22	21	21	24	0	1	2	2	4	2	19	6	6	9	4	19	5	18	11	3	18	4	3	10	20	16	18	7	5	15	13	26	30	18	23	14	31	7	43	14	23	34	20	15	14	19	39	22	21	53	28	18	39	36	48	51	54	12	59	26	37	38	48	20	24	11	47	58	44	41	73	21	59	29	11	41	57	66	28	37	51	79	76	57	32	77	7	79	1	1	1	2	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	2	1	2	1	2	2	1	1	1	1	1	1	4	1	3	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	4	1	2	1	3	1	3	1	3	4	3	1	1	2	2	2	1	1	3	3	2	5	2
11000	-344.930801435431476	-351.786289386390877	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.700119203158057	0	2	7	5	7	8	9	6	7	8	7	9	10	9	9	11	10	11	9	11	11	11	10	12	10	12	12	13	12	11	11	14	12	13	16	12	13	14	10	12	13	15	13	15	15	16	16	14	13	12	12	15	15	15	16	13	13	16	14	14	14	15	16	16	14	17	17	16	16	18	16	19	19	19	19	18	18	18	18	22	22	21	20	23	0	1	4	2	4	9	9	4	4	5	8	6	5	9	3	6	11	6	3	2	9	3	6	39	11	16	30	18	17	4	17	21	3	30	45	21	51	40	19	23	16	29	20	57	33	44	52	20	31	3	16	33	56	25	40	11	11	50	37	33	56	36	41	59	31	42	55	60	38	55	61	76	71	43	60	32	63	67	71	74	45	22	17	67	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	2	1	2	1	3	2	2	2	1	1	1	1	1	1	2	1	2	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	2	2	2	5	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	2	1	1	1	2	3	4	4	3
11500	-320.962164140328071	-327.817652091287471	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.648219770235029	0	2	7	5	8	7	9	9	7	7	8	10	10	11	10	11	11	9	9	12	12	10	10	13	11	12	11	14	12	12	12	13	11	13	16	12	14	12	12	13	11	14	13	14	14	15	16	13	12	14	15	15	14	15	16	14	16	16	14	12	14	11	16	16	16	17	17	16	16	18	16	17	19	19	19	19	17	19	18	22	22	21	21	24	0	1	4	2	10	2	2	5	4	1	3	19	3	8	11	5	19	6	3	22	23	11	7	49	22	19	19	25	22	4	12	26	13	39	53	41	21	9	23	17	22	11	41	30	33	29	29	25	33	33	36	16	4	13	42	36	24	37	43	41	31	6	22	26	42	33	61	41	51	54	29	51	68	44	69	79	68	77	32	47	51	27	77	83	1	1	1	1	1	2	3	1	1	4	1	1	2	1	2	2	1	1	1	1	1	1	1	1	1	2	1	2	1	3	1	1	1	1	2	1	1	3	1	1	1	2	1	1	1	2	2	1	1	2	1	2	3	2	1	1	1	1	1	1	1	1	4	2	1	2	2	3	1	1	2	1	1	2	2	1	1	1	2	3	4	5	2	2
12000	-290.144066356216172	-296.999554307175572	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.778282595488328	-1	2	7	5	8	6	8	9	7	9	8	9	9	10	9	11	9	10	8	12	11	10	11	12	10	12	12	13	11	12	11	13	13	14	13	12	13	13	13	13	11	15	14	14	14	16	16	12	14	15	14	15	15	14	16	15	16	16	14	12	13	14	16	15	15	16	17	16	16	17	16	18	18	18	18	18	20	18	18	22	22	22	22	24	0	1	4	2	9	1	3	9	4	9	3	6	7	11	4	9	4	12	3	14	19	13	11	41	8	12	21	23	12	14	14	48	41	37	6	12	21	36	31	12	10	32	38	22	40	25	60	29	20	18	21	59	28	27	32	61	44	27	41	16	16	12	44	7	39	40	49	14	33	64	29	48	38	71	63	68	76	59	51	72	26	79	55	83	1	1	1	2	1	3	1	1	1	1	1	2	1	1	2	2	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	2	1	1	1	2	1	2	1	1	1	2	1	1	1	1	1	1	1	2	2	1	1	2	1	3	1	2	1	3	2	1	2	2	2	1	1	1	1	2	2	2	3	2	2	1
12500	-349.932811707548183	-356.788299658507583	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.629642855954342	-1	1	7	5	8	6	8	8	8	9	7	10	11	9	9	11	11	9	9	11	11	10	10	12	11	12	10	13	13	11	10	13	10	13	15	13	13	11	13	12	13	15	14	14	15	15	13	13	14	14	12	15	15	14	15	14	16	15	15	14	13	14	15	14	15	14	17	15	17	18	16	18	18	17	19	16	17	18	19	21	19	22	22	24	0	1	4	1	6	4	2	6	6	8	6	11	22	3	8	7	7	11	11	5	10	3	3	33	8	22	9	19	38	6	19	18	9	16	49	15	25	6	17	15	15	41	30	28	36	8	17	19	16	25	13	36	29	38	20	3	24	37	38	17	24	5	64	12	37	24	42	7	63	49	53	51	42	52	76	27	7	77	55	81	64	25	3	70	1	2	1	2	1	1	3	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	3	1	1	2	1	1	1	1	3	1	2	2	1	1	1	1	1	2	4	3	1	2	2	1	3	1	2	1	2	1	4	1	3	1	3	1	1	2	2	3	1	2	1	2	4	4	3
13000	-377.252622960668191	-384.108110911627591	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.660264381883625	-1	1	7	6	8	8	9	9	5	7	7	10	10	11	8	11	9	10	9	10	11	9	9	13	11	13	12	14	12	11	10	13	11	13	15	11	12	14	11	12	11	13	14	14	14	16	15	12	15	14	15	13	14	14	14	13	15	15	13	14	15	13	16	17	14	18	17	16	16	18	16	18	18	19	18	18	19	19	17	19	22	23	21	24	0	1	4	9	3	4	10	10	1	1	2	10	11	7	10	20	6	22	2	9	13	4	2	3	19	3	23	27	18	17	5	23	20	36	12	17	3	27	31	12	6	13	42	37	42	43	65	36	29	21	60	21	31	8	31	41	18	60	21	39	42	21	44	68	24	65	68	11	50	38	59	13	69	55	49	33	79	55	41	64	65	63	53	71	1	1	1	1	1	1	1	1	3	4	3	2	1	1	1	1	1	1	4	1	1	1	4	3	1	3	2	1	1	2	1	2	1	2	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	3	1	1	2	1	2	2	1	1	3	1	6	1	1	2	4	1	2	2	3	1	3	3	1	4	4	3	4
13500	-357.821195713086581	-364.676683664045981	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.509971917525016	-1	1	6	5	7	8	8	9	7	8	8	9	11	11	10	12	10	11	10	11	10	11	11	12	10	10	12	13	12	11	11	14	13	14	15	13	14	14	12	11	12	15	13	14	14	15	16	12	13	13	14	16	14	14	15	15	15	14	13	14	14	14	16	16	15	16	17	16	16	19	16	18	18	17	18	17	19	20	19	21	22	22	23	24	0	1	4	2	4	9	4	10	4	5	4	5	5	25	7	6	11	11	12	2	10	4	12	17	10	10	15	23	22	8	17	50	6	12	41	14	14	16	21	8	6	50	16	48	48	43	42	23	25	20	27	38	13	12	51	59	29	41	9	49	24	5	57	7	4	3	54	34	34	64	60	18	10	54	41	18	71	77	63	72	11	48	30	67	1	1	1	2	2	1	1	1	1	1	1	1	2	1	1	2	1	2	1	5	1	2	1	1	1	1	1	1	1	1	1	1	3	2	2	1	2	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	5	1	1	2	1	4	1	1	3	1	4	6	5	1	1	1	1	2	4	6	2	2	3	1	1	1	1	8	4	6	3
14000	-344.190314870561679	-351.045802821521079	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.609693711861220	-1	1	5	6	8	6	7	8	8	8	8	10	10	9	9	10	11	10	9	11	11	11	10	13	8	12	11	13	12	11	9	14	13	14	15	12	13	13	13	11	12	15	13	15	15	15	15	14	14	15	14	16	14	14	15	13	15	16	14	14	13	12	17	16	14	16	18	16	16	18	17	18	16	19	19	19	19	19	19	22	21	21	21	22	0	1	2	3	3	1	3	2	7	3	4	7	3	11	25	3	11	11	25	14	31	5	5	27	3	13	11	41	30	14	7	15	21	62	15	9	21	13	20	15	30	59	26	60	54	28	62	21	29	21	30	65	16	26	54	40	31	61	14	20	10	5	65	59	62	48	55	33	40	45	45	8	38	54	8	43	67	59	59	81	47	48	11	58	1	1	3	1	1	4	1	2	1	2	1	1	3	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	2	1	1	2	1	1	1	1	1	1	1	2	1	1	2	1	1	2	2	1	1	2	1	2	1	2	2	2	1	1	1	1	2	3	2	2	4	1	3	4	3	1	2	2	1	4	5	7	4
14500	-357.552638076678988	-364.408126027638389	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.583489455393598	-1	1	7	5	7	8	9	8	7	9	6	9	10	11	10	11	7	10	8	9	10	10	11	13	10	12	12	13	13	12	11	13	11	14	16	13	14	12	12	12	13	13	13	14	15	17	16	13	14	14	13	15	15	12	16	14	14	14	14	15	14	14	16	17	15	17	17	16	16	18	16	17	18	20	19	18	18	19	17	21	22	22	22	24	0	1	11	2	11	5	5	17	4	11	4	5	7	11	3	11	4	19	4	6	12	12	12	6	8	18	20	40	14	22	10	23	20	27	24	16	14	21	21	12	33	10	14	30	48	21	28	3	10	39	31	48	61	2	53	24	6	38	21	51	36	31	56	51	12	26	54	34	21	40	37	11	37	64	45	69	34	79	35	65	53	67	65	77	1	1	1	2	1	1	1	1	1	1	1	1	1	2	3	2	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	3	1	3	2	2	1	1	1	3	1	1	2	1	3	1	1	2	1	3	2	3	2	1	3	3	1	5	2	2	2	1	2	1	1	3	3	3	5	3
15000	-327.957092835432150	-334.812580786391550	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.601939842142929	-1	2	7	5	6	8	9	9	7	8	8	9	11	11	9	11	10	11	8	10	11	11	11	13	10	12	11	13	12	11	11	13	13	12	15	11	13	13	13	12	12	14	12	14	13	16	16	12	14	15	13	15	14	14	16	14	15	15	14	14	14	14	15	14	14	17	17	17	16	17	17	17	18	19	19	16	19	17	18	21	23	22	22	24	0	1	4	1	4	4	1	3	4	4	5	9	3	25	3	25	11	11	5	6	7	11	8	11	11	15	17	7	17	17	7	22	20	10	7	12	34	14	30	18	17	21	19	34	4	21	53	17	26	26	21	54	18	7	56	22	32	8	29	4	22	51	29	24	33	40	54	12	44	63	36	6	47	57	37	42	78	60	69	75	51	4	76	82	1	2	1	3	1	3	4	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2	1	1	2	1	1	1	1	1	1	3	1	1	1	1	1	1	1	2	1	3	3	1	2	1	2	1	1	1	2	1	1	1	3	1	4	2	1	1	1	1	2	1	3	1	1	2	3	1	2	3	1	1	2	1	1	4	6	3	2
