step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100
24000	-601.392806441080438	-608.248294392039838	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.536990548132790	0	3	6	8	10	10	9	7	12	10	12	14	13	13	17	18	16	17	18	18	20	18	19	19	20	20	22	22	22	24	22	24	22	24	23	24	23	23	24	24	24	26	24	26	27	28	26	27	28	27	29	26	27	29	30	28	30	30	31	30	31	35	32	31	33	34	33	34	32	35	33	34	33	34	34	35	36	37	37	39	41	40	41	39	42	44	43	42	44	45	46	48	48	50	50	50	50	51	53	52	0	1	0	3	4	4	8	3	3	8	10	9	5	11	14	12	11	17	18	12	23	18	15	16	16	20	15	21	25	31	21	25	25	24	21	33	33	33	33	25	15	23	27	41	38	52	33	28	44	52	49	35	41	23	56	53	29	54	49	47	56	55	57	57	41	69	64	63	48	65	42	63	29	0	60	68	59	70	69	71	71	76	80	26	35	88	80	84	88	84	88	91	90	88	91	93	93	93	94	93	1	1	1	1	1	1	1	1	3	2	1	1	1	1	3	2	2	1	1	2	1	1	2	1	1	1	3	1	2	1	2	2	1	2	1	1	1	1	1	2	3	4	1	1	2	1	2	2	1	1	1	2	2	5	1	1	4	1	2	1	1	2	1	1	5	1	1	1	2	1	3	1	5	1	1	1	3	1	2	3	5	3	1	5	10	1	2	1	1	3	1	1	1	4	1	1	1	2	1	2
24500	-596.742204607590793	-603.597692558550193	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.499623410227578	-1	2	5	6	10	10	9	9	11	9	10	13	14	14	16	17	17	16	18	20	21	20	19	21	21	19	21	22	22	23	22	25	22	23	24	23	24	23	24	24	24	27	26	25	25	26	24	27	27	28	28	25	29	29	30	28	30	30	29	31	29	35	33	32	34	34	33	32	32	33	32	34	34	35	35	36	36	36	38	38	41	40	41	41	43	43	43	44	43	46	46	49	48	51	50	51	49	50	53	52	0	1	0	3	7	4	4	3	5	4	10	6	8	11	13	9	15	13	18	12	13	19	15	16	20	12	18	22	20	21	23	25	20	15	23	29	33	33	36	20	21	34	39	41	38	39	29	28	41	52	43	34	49	22	49	40	36	54	42	38	28	64	46	47	41	68	54	43	57	53	42	64	69	0	66	69	62	62	76	58	71	79	80	80	57	81	80	86	66	88	88	81	88	91	88	86	86	93	94	93	1	2	1	1	1	2	2	2	1	2	1	2	2	2	1	2	1	1	1	3	6	1	3	2	1	2	2	1	1	1	2	2	1	4	4	1	1	1	1	3	2	2	1	1	1	1	1	2	2	2	1	2	1	4	1	3	4	1	1	4	3	2	5	5	4	1	2	3	1	2	2	1	1	1	1	2	1	1	1	3	6	1	1	2	6	2	2	1	4	1	2	3	2	2	2	4	2	1	1	2
25000	-610.374196462845248	-617.229684413804648	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.548349175038783	0	2	6	8	9	9	9	8	11	10	11	14	14	13	17	16	18	16	18	19	21	19	19	20	21	20	22	22	21	23	22	23	23	23	24	25	23	24	25	25	25	26	25	26	27	27	26	28	27	28	29	28	29	30	30	27	30	31	32	31	30	34	33	33	34	34	34	33	32	35	34	35	34	34	35	36	37	36	37	38	42	40	41	41	42	44	43	41	44	45	45	47	47	48	51	50	48	50	54	52	0	1	0	3	4	4	4	3	8	4	10	4	1	11	11	12	14	14	12	16	17	18	14	19	20	9	18	15	19	31	17	25	29	23	23	32	20	33	29	25	35	34	21	41	38	47	38	28	41	42	52	42	49	40	53	30	36	42	41	61	27	42	36	46	41	69	69	69	57	74	58	57	69	0	64	73	76	62	76	71	54	80	80	80	55	84	58	78	85	84	84	90	91	91	94	94	88	97	100	96	1	1	1	1	1	1	1	1	1	1	1	2	6	1	3	2	3	2	1	2	1	2	3	1	1	3	3	3	2	1	2	1	1	3	2	1	1	1	2	3	1	2	1	1	1	1	1	3	1	1	1	1	1	2	1	2	2	2	3	1	6	4	4	3	8	1	1	1	2	1	2	3	1	1	1	1	1	1	1	2	9	1	1	2	6	2	4	2	1	3	1	1	1	1	1	1	2	2	1	1
25500	-616.488036250272216	-623.343524201231617	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.489122404205539	0	3	6	8	10	9	9	8	12	9	13	14	14	12	16	17	16	17	18	19	21	20	18	21	20	21	22	22	22	23	22	24	23	23	23	25	24	24	25	25	24	24	26	26	28	26	26	26	27	26	29	27	28	29	31	28	29	30	32	30	31	34	34	33	33	32	34	32	32	35	34	34	35	35	34	35	36	36	36	38	40	40	40	40	43	43	44	44	44	45	46	47	47	50	50	51	49	49	52	53	0	1	0	3	8	8	4	3	4	4	14	7	6	8	14	12	14	15	15	9	23	19	17	12	16	16	22	26	12	26	23	25	29	27	23	33	29	33	29	20	35	21	38	41	38	21	41	38	41	31	19	42	41	40	41	24	43	52	41	36	50	54	60	32	53	36	68	57	29	62	58	68	68	0	66	66	61	67	60	71	51	79	80	77	70	84	80	61	84	84	86	90	86	86	86	98	86	91	80	96	1	1	1	1	1	1	1	1	2	1	1	2	2	1	3	1	3	1	2	3	1	1	1	3	2	1	1	1	4	1	2	3	1	1	2	1	1	1	2	3	1	1	1	1	2	3	1	1	2	1	5	2	2	2	3	3	2	2	4	2	2	1	2	5	2	2	1	2	5	1	2	1	1	1	1	2	3	1	2	1	5	2	1	3	4	1	4	7	2	2	2	1	3	3	6	1	4	2	7	1
26000	-663.177427798930921	-670.032915749890321	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.499650013174355	1	4	6	8	9	10	10	8	12	9	12	15	15	14	14	16	17	16	18	19	19	20	19	20	21	20	22	21	22	21	22	24	24	24	22	24	24	21	23	21	24	26	25	26	28	26	24	26	26	27	28	24	27	27	31	29	30	30	31	31	29	33	33	32	34	32	31	32	31	33	34	33	34	34	35	37	37	37	37	37	41	42	40	42	41	43	43	44	43	45	44	49	48	49	51	50	50	48	53	52	0	1	0	3	8	8	4	3	7	8	10	6	10	11	11	9	15	15	7	16	15	18	18	16	26	19	22	21	20	23	30	25	29	35	26	29	38	19	25	12	35	21	20	41	48	28	35	39	41	52	50	28	41	48	53	28	29	51	51	45	44	55	29	39	49	57	31	39	25	59	58	57	68	0	68	73	62	66	73	71	58	73	80	80	43	84	81	80	75	84	86	93	90	91	98	98	98	91	97	94	1	2	1	1	1	1	1	1	1	1	2	2	3	1	1	2	2	1	3	1	3	2	2	3	1	1	1	1	2	1	1	1	1	1	1	1	2	2	1	2	1	4	3	1	1	2	1	2	1	2	1	3	2	1	4	3	4	1	2	1	2	1	5	3	4	2	3	5	4	1	2	2	1	1	1	2	2	2	1	3	5	4	1	3	8	1	1	7	5	2	1	1	3	2	2	2	1	2	2	2
26500	-556.422320854733698	-563.277808805693098	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.565234286002568	1	3	5	7	9	11	9	9	11	11	12	14	14	14	17	17	16	18	19	19	19	20	20	19	20	21	21	22	22	24	21	23	23	24	23	24	23	24	24	25	24	26	25	25	26	28	26	28	28	26	29	28	28	30	31	29	27	31	29	29	31	35	32	33	34	34	33	34	32	33	35	34	34	34	36	37	36	36	38	38	39	42	41	42	43	43	43	43	43	45	46	46	48	51	51	49	49	50	53	52	0	1	0	3	4	8	4	4	5	8	10	5	6	11	14	12	11	17	15	12	15	18	21	9	24	24	19	25	25	31	17	25	29	24	21	25	16	37	29	20	35	35	35	41	38	42	35	39	41	30	48	23	41	49	53	52	26	46	53	38	53	72	32	57	59	57	48	60	60	52	52	69	69	0	63	73	63	65	63	71	80	83	80	81	80	84	80	81	83	88	84	90	84	93	96	91	84	89	92	94	1	1	1	1	1	1	1	1	2	1	1	2	2	1	2	2	3	1	1	2	1	1	1	4	1	1	1	2	2	2	2	2	1	2	2	2	3	1	2	4	1	2	2	1	2	1	1	2	2	1	1	4	3	1	3	1	3	1	1	2	1	1	4	3	3	4	2	3	1	2	3	1	2	1	2	2	2	1	3	2	1	1	2	1	2	1	2	2	1	1	2	1	3	1	1	1	3	3	2	1
27000	-558.657365446430958	-565.512853397390359	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.647630918857095	0	3	5	8	9	11	9	10	12	10	12	13	15	14	16	16	17	17	19	19	18	19	20	19	20	19	22	22	22	24	22	25	24	22	23	24	24	21	24	21	24	27	25	25	26	27	26	27	28	27	28	26	28	30	31	27	28	29	30	30	29	35	30	32	33	35	34	34	30	34	33	34	34	35	34	36	36	36	36	37	40	41	41	41	42	43	43	43	44	45	47	48	46	50	49	49	48	51	52	52	0	1	0	3	4	3	4	4	5	4	10	9	9	11	11	12	14	15	18	16	17	18	21	16	20	15	26	25	25	31	23	25	25	23	34	28	13	25	29	20	35	23	38	41	29	36	32	52	41	19	46	23	41	49	59	45	29	42	53	43	53	71	36	69	53	57	60	64	32	60	42	69	63	0	46	67	70	71	73	62	80	70	80	81	84	84	80	84	86	85	88	90	81	95	91	86	88	95	94	93	1	1	1	1	1	3	1	1	2	1	1	1	1	1	2	2	2	1	1	1	1	1	1	2	1	2	2	1	2	1	1	2	1	1	1	1	3	1	1	1	1	2	2	1	2	1	1	1	3	3	1	3	2	1	1	1	2	1	1	2	1	1	4	1	2	4	1	1	2	2	3	2	2	1	3	1	1	2	1	1	1	3	2	1	1	1	3	1	1	2	2	2	3	1	2	3	2	1	1	3
27500	-791.560776123706660	-798.416264074666060	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.560425132215210	-1	3	7	9	10	11	8	6	12	11	12	14	15	13	16	15	18	16	18	19	19	19	20	21	21	21	21	21	22	23	23	23	23	23	23	24	24	24	25	24	25	26	26	24	28	27	25	27	28	27	27	25	28	29	31	29	30	30	32	31	30	34	32	31	33	35	33	33	32	33	34	34	33	35	35	35	35	36	37	38	41	39	41	41	41	40	42	44	43	45	46	49	48	51	51	51	50	50	52	52	0	1	0	7	4	3	3	2	3	4	10	5	14	11	11	9	15	11	4	12	13	18	21	12	16	22	22	17	20	21	13	25	29	25	11	29	33	20	36	32	15	17	27	35	33	31	34	47	44	52	36	31	44	12	49	48	39	52	55	38	45	68	60	38	54	72	55	63	29	55	58	63	63	0	69	73	55	63	73	62	42	66	80	71	79	42	80	84	78	84	80	91	89	88	90	97	89	91	98	91	1	2	1	1	1	2	1	2	2	1	1	2	1	1	2	1	1	1	3	3	2	1	1	2	4	1	1	1	1	2	3	1	1	1	7	1	1	3	1	1	6	3	2	1	2	2	1	1	2	1	1	1	3	7	2	1	2	2	1	3	1	1	1	4	2	1	1	1	3	1	2	1	1	1	2	1	3	1	2	2	8	2	1	3	2	3	1	2	2	2	2	1	3	3	2	1	3	2	1	4
28000	-562.541497036305941	-569.396984987265341	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.647791675946167	1	3	6	8	10	10	10	9	12	10	12	14	14	13	16	16	17	18	17	19	20	19	19	19	19	20	21	21	22	23	22	23	24	22	21	24	23	23	24	24	24	26	24	26	27	27	27	27	26	27	28	28	28	28	30	27	29	30	31	31	30	34	33	32	33	34	33	32	32	35	35	34	34	35	33	35	37	36	37	38	41	41	42	41	43	43	43	43	44	45	47	48	46	49	51	49	50	51	53	52	0	1	0	3	4	8	4	3	5	4	8	9	11	9	13	12	14	17	16	12	23	18	17	12	19	13	22	17	20	26	26	25	34	26	23	12	25	25	32	34	35	23	10	41	38	30	33	40	41	42	22	42	41	44	49	34	39	52	49	48	51	52	56	57	59	68	68	57	60	73	42	68	57	0	47	69	73	76	78	71	71	74	80	71	79	80	81	81	86	86	86	93	88	89	94	91	86	96	95	97	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	3	1	4	2	1	2	1	1	2	1	1	1	6	3	1	1	1	1	3	6	1	2	2	1	1	1	1	5	1	3	1	2	2	2	1	2	2	1	2	4	2	1	1	1	1	1	1	5	1	3	1	2	2	1	1	1	1	2	3	2	4	3	3	1	1	1	1	2	1	2	2	1	1	3	1	1	1
28500	-587.322642647728458	-594.178130598687858	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.600554504557844	0	1	7	8	10	9	10	9	12	10	12	14	15	13	15	18	16	17	18	20	19	20	17	20	20	21	20	22	22	22	23	25	24	24	23	25	24	23	24	23	24	26	24	26	27	28	25	28	26	28	27	26	28	30	31	28	30	29	30	31	30	35	33	31	33	34	33	33	32	34	35	33	34	33	34	35	37	34	36	37	41	39	42	40	41	43	44	44	44	45	46	48	47	49	49	48	49	50	52	52	0	1	0	3	4	4	4	4	5	6	8	5	14	11	11	12	15	17	12	12	23	18	15	16	16	27	19	27	20	23	23	25	38	27	21	29	38	25	29	25	35	23	29	41	33	49	33	40	41	52	43	31	49	39	51	33	39	42	49	56	56	48	57	56	53	61	54	36	64	60	42	48	69	0	63	72	60	58	73	71	84	80	71	71	70	81	82	81	66	88	81	88	91	90	93	88	91	97	98	93	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	1	1	2	2	1	2	1	1	1	1	1	1	1	1	3	2	1	1	2	2	1	1	2	1	1	5	1	1	1	1	1	2	1	1	2	2	1	5	3	3	2	1	2	2	1	2	2	2	2	2	1	4	1	2	6	2	1	1	1	2	3	3	2	1	1	1	3	2	3	1	2	2	4	1	2	2	1	2	1	2	2	1	1	2
29000	-601.185755352674846	-608.041243303634246	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.571759115940731	0	4	5	7	10	8	10	10	11	11	13	15	14	14	17	16	18	17	18	19	21	19	17	18	21	20	21	22	22	23	23	23	23	22	22	24	23	23	23	25	23	26	24	26	27	28	26	25	28	27	28	27	28	29	31	28	31	30	30	31	30	34	33	32	34	34	33	33	32	34	34	35	34	33	35	37	36	37	36	39	42	40	41	41	41	43	43	44	43	46	46	47	48	48	50	50	50	47	51	53	0	1	0	3	6	4	6	6	5	4	10	9	11	11	14	7	11	14	10	16	23	18	13	12	24	17	19	21	16	19	28	25	25	27	23	29	29	34	25	25	35	21	41	41	33	21	43	28	41	26	42	28	41	49	41	35	38	52	49	29	56	60	40	36	49	69	50	36	60	67	58	45	69	0	57	79	72	72	63	71	84	72	71	80	55	84	83	81	83	88	88	90	98	91	93	94	84	88	87	99	1	2	1	1	1	1	1	1	1	2	2	2	1	1	1	2	2	2	3	2	2	1	2	2	1	1	2	1	3	3	1	1	1	1	3	1	1	1	1	2	1	2	1	2	2	3	1	1	2	2	1	2	2	1	5	4	4	2	1	4	1	2	5	4	2	1	3	3	1	1	2	6	1	1	2	1	1	1	1	4	1	2	2	1	6	1	1	1	1	1	1	1	1	1	1	1	2	1	3	1
29500	-588.712994369503235	-595.568482320462635	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.643429947796464	0	2	6	7	10	9	9	10	11	10	12	14	15	13	16	17	18	17	16	18	20	19	18	21	20	20	21	21	21	23	22	25	23	23	22	25	23	24	24	23	24	25	25	26	27	27	24	27	27	27	27	27	29	30	30	28	31	30	31	30	30	35	33	31	33	35	34	33	33	34	35	34	34	34	36	36	36	36	38	38	42	40	38	41	42	44	43	43	43	45	45	48	48	48	50	51	49	51	53	52	0	1	0	3	6	4	4	6	5	4	8	5	8	11	13	12	19	14	8	12	23	18	15	20	20	20	18	22	20	31	21	25	29	28	23	33	29	33	29	25	35	23	35	41	47	32	35	41	41	42	42	23	42	32	49	32	32	52	61	36	56	63	32	46	41	68	64	61	46	61	58	29	38	0	70	70	74	73	76	71	84	62	71	83	79	81	80	84	82	88	88	90	88	88	93	90	93	97	98	95	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	2	3	2	2	1	1	2	1	1	1	1	2	1	1	2	1	1	2	1	1	1	1	1	1	4	2	1	1	1	1	2	2	1	1	3	3	2	1	1	2	2	1	2	1	1	4	1	5	1	1	1	2	1	2	7	5	1	1	1	1	1	2	2	1	2	1	1	2	1	2	1	1	2	1	1	2	3	1	3	1	1	1	1
30000	-590.862480156335209	-597.717968107294610	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.622868787317343	1	4	6	8	9	10	9	9	11	10	12	14	14	13	14	17	17	17	19	19	20	19	19	20	21	19	21	23	20	24	19	23	23	22	22	24	23	23	24	23	23	26	25	25	27	27	26	28	27	27	25	27	28	26	30	29	29	30	31	30	29	34	34	33	34	34	32	32	32	34	34	34	35	33	36	36	36	36	36	39	42	41	40	40	42	43	43	44	41	46	47	47	48	49	50	51	49	50	51	51	0	1	0	3	4	4	4	4	5	4	6	9	14	11	11	12	13	15	17	8	23	18	15	16	20	16	22	27	16	21	18	26	20	23	23	16	29	25	20	29	35	23	41	41	38	51	39	50	43	23	41	21	28	37	49	28	47	50	41	54	54	69	60	57	55	68	61	60	60	67	58	57	68	0	72	69	62	69	60	52	84	65	71	80	77	84	83	81	80	88	81	86	81	86	94	91	92	93	94	97	1	2	1	1	1	2	1	1	2	1	1	2	1	1	1	2	1	2	1	4	1	1	2	2	1	1	1	1	2	2	1	2	2	1	2	5	3	1	3	1	1	2	1	1	2	1	1	1	1	4	1	3	3	1	1	3	2	1	3	2	1	1	2	3	3	2	1	1	1	1	2	3	2	1	1	2	1	2	3	6	1	2	3	1	2	1	2	1	1	1	3	1	2	2	1	2	2	1	1	1
30500	-535.515169539570138	-542.370657490529538	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.731614095273799	1	3	6	8	9	10	9	9	12	11	13	14	14	12	16	17	17	17	19	19	20	19	18	20	20	21	21	22	22	22	23	23	23	24	22	24	24	23	22	24	25	25	23	26	28	28	26	26	27	27	28	27	28	30	31	27	30	29	30	32	29	34	34	33	33	35	34	34	30	34	32	35	34	35	36	36	36	36	38	38	42	40	42	41	43	43	41	43	44	45	47	47	49	50	49	51	49	50	53	50	0	1	0	3	4	4	4	3	8	8	14	9	14	10	13	9	11	15	18	16	23	18	15	16	20	24	19	15	20	21	30	25	29	25	21	29	33	39	26	25	35	35	20	41	36	49	27	34	41	43	43	42	44	56	53	36	56	21	49	57	52	64	57	51	58	73	71	54	56	71	58	60	69	0	63	73	73	72	77	67	82	80	70	82	83	84	80	84	83	84	88	90	91	97	85	100	91	95	93	93	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	2	1	2	1	1	2	2	1	1	2	2	1	1	3	2	2	1	1	4	3	3	1	1	2	2	1	2	2	3	1	1	1	1	1	1	2	1	1	4	1	1	1	1	1	1	2	2	1	1	1	2	1	1	1	2	1
31000	-620.259392568250519	-627.114880519209919	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.570701666802277	0	4	5	8	9	9	10	10	12	11	13	14	15	12	16	16	16	18	18	19	20	19	18	20	19	20	21	21	22	23	22	22	24	21	23	24	22	24	25	24	24	27	25	25	27	26	26	27	27	26	28	26	29	27	31	29	30	30	30	31	29	34	33	33	34	35	32	34	32	34	35	34	34	34	35	36	36	36	38	38	40	41	41	42	42	43	43	44	43	44	46	48	48	49	50	49	50	48	51	53	0	1	0	3	4	3	3	4	5	6	14	5	9	7	11	8	4	13	5	13	23	18	17	19	16	22	13	12	20	21	23	25	20	19	23	29	25	32	36	28	35	23	27	41	33	43	34	47	41	21	41	26	41	50	59	48	29	35	61	45	47	55	69	36	59	63	51	39	57	24	58	38	69	0	64	69	60	65	73	71	80	78	48	81	76	83	83	84	82	86	86	90	88	86	93	88	82	88	94	93	1	2	1	1	1	2	3	1	2	1	1	2	2	1	2	3	4	2	4	2	2	1	1	1	2	1	2	3	2	2	1	2	3	2	3	1	2	1	1	1	1	7	2	1	2	1	3	1	2	2	2	4	2	1	1	1	2	3	1	3	1	1	1	4	2	1	2	4	1	6	2	4	1	1	1	2	3	1	2	2	1	2	5	1	3	1	1	1	1	1	1	2	2	4	1	2	4	2	1	3
31500	-592.136909193606016	-598.992397144565416	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.586749026431045	-2	3	6	8	9	10	9	8	11	10	11	14	15	14	16	16	17	18	17	18	21	19	19	18	20	20	21	23	21	23	22	24	23	24	23	24	23	22	25	24	24	26	25	25	28	27	25	28	27	27	28	28	28	28	31	28	30	30	31	31	28	34	33	30	33	34	33	34	32	34	34	34	34	34	36	35	36	37	37	38	41	42	42	41	42	43	44	43	43	46	45	49	49	50	47	50	49	50	53	51	0	1	0	3	4	8	8	3	8	8	10	5	14	11	14	12	13	15	15	16	23	18	15	12	24	19	22	19	25	31	21	25	38	38	23	29	38	25	29	25	17	21	32	41	29	43	41	40	44	47	35	50	49	41	54	46	36	42	61	45	32	58	60	25	44	60	52	60	60	50	58	60	69	0	68	69	64	39	73	78	71	76	58	80	80	84	83	80	81	84	88	90	95	95	91	93	86	95	97	94	1	3	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	1	1	1	1	1	1	2	1	1	1	3	1	1	1	2	1	2	2	2	1	1	1	2	5	2	1	1	3	1	1	2	1	1	3	1	1	2	2	1	3	2	2	2	2	1	1	6	4	2	3	1	1	3	2	2	1	1	2	2	4	6	1	1	3	4	8	2	2	1	1	2	1	2	1	1	1	2	1	1	3	1	2	1
32000	-630.127974970557375	-636.983462921516775	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.545140729970819	0	2	7	8	10	11	10	9	11	10	12	14	15	14	16	16	18	17	18	19	20	19	19	20	21	19	21	22	22	24	22	25	23	23	23	24	24	23	25	23	25	26	25	26	27	27	26	27	27	27	29	27	29	29	29	28	29	30	31	32	31	34	32	32	34	34	32	31	32	32	32	35	34	33	34	34	35	36	37	39	42	42	42	40	42	44	44	44	44	46	46	48	49	48	49	51	50	50	53	51	0	1	0	3	4	8	8	4	5	4	10	5	6	11	11	12	15	11	16	16	19	18	15	16	20	18	18	24	6	31	23	38	25	25	26	25	25	25	34	25	35	31	29	41	36	47	27	43	41	21	42	35	41	38	41	37	34	52	49	57	51	71	43	47	53	63	59	57	29	55	58	29	68	0	60	46	70	57	76	58	84	80	70	80	80	84	83	81	83	85	84	90	91	81	91	95	93	86	100	95	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	3	1	2	1	1	2	2	2	1	2	1	5	1	2	1	1	1	1	2	2	2	1	1	1	1	1	1	2	1	2	1	1	2	1	2	2	3	2	2	3	1	2	2	1	1	2	4	3	1	1	1	5	2	1	7	1	1	1	2	1	3	1	6	1	2	7	1	2	2	1	1	1	1	2	1	2	4	1	1	1	3	1	1
32500	-793.811109041029795	-800.666596991989195	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.441607342295397	1	3	5	7	9	10	10	8	11	10	13	14	12	14	16	17	18	17	18	19	20	19	19	20	20	21	21	22	21	23	22	24	24	23	22	24	23	23	23	24	24	26	23	26	26	28	26	28	27	27	29	28	28	29	30	28	31	30	31	31	30	35	32	32	33	33	33	34	31	34	34	34	34	33	35	36	37	35	37	39	42	41	39	40	41	41	44	43	43	44	46	49	47	50	49	51	48	50	53	52	0	1	0	3	4	8	3	2	4	4	10	9	10	11	11	12	11	11	15	13	19	15	15	16	16	20	19	23	25	31	21	29	38	29	17	25	20	29	29	24	23	21	24	41	38	33	36	24	41	42	45	50	41	25	49	40	36	56	53	25	48	67	36	54	55	47	40	20	26	66	56	36	60	0	69	73	74	66	70	51	84	77	53	62	80	42	89	85	85	81	88	93	81	97	88	94	81	93	95	91	1	1	1	1	1	1	3	2	3	2	2	2	1	1	2	1	3	1	1	3	1	1	2	2	1	1	1	1	1	1	1	2	1	1	2	3	3	1	1	2	3	3	1	1	2	3	1	3	2	1	2	1	2	4	1	1	4	1	2	5	1	1	4	2	1	3	5	7	5	1	3	5	2	1	2	1	2	1	1	5	2	2	4	2	1	6	1	2	1	1	2	1	3	1	3	1	2	1	2	3
