"","type","n","prop.ances.ok","msup.ances","merr.date","prop.imp.ok","mu1.ok","mu2.ok","merr.pi"
"78b5e8d72e","zuper",94,0.537634408602151,0.518212365591398,3.56582446808511,NA,1,1,0.0108942070037689
