step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95
5000	-485.831644052570084	-492.687132003529484	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.698263998900232	0	4	2	4	4	5	5	7	5	7	6	9	7	8	7	9	9	8	7	8	8	10	9	9	7	11	9	9	11	11	10	11	9	10	10	11	11	11	12	11	10	10	12	12	12	12	12	13	13	13	11	12	11	12	13	12	14	13	13	13	11	13	14	14	15	14	15	13	12	15	15	15	14	14	16	15	14	15	15	15	16	16	15	15	16	18	17	17	16	18	17	15	17	17	20	0	1	1	1	3	4	3	9	2	5	7	21	5	7	5	19	13	5	9	15	13	19	15	18	4	23	8	18	13	13	16	14	2	19	16	33	17	14	42	33	15	13	51	32	5	42	51	28	40	40	12	37	16	61	26	35	59	38	14	45	25	29	62	53	73	29	58	23	36	55	58	24	37	30	67	29	17	59	38	45	76	63	73	18	48	61	75	92	77	80	51	58	76	58	47	1	1	1	2	1	1	1	1	1	1	1	1	2	2	1	1	2	2	2	1	1	2	1	1	1	2	1	1	2	1	1	2	2	2	1	1	1	1	1	1	2	1	1	1	3	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	3	2	1	1	2	4	1	2	1	1	1	1	3	1	3	1	1	2	1	3	1	1	3	3
5500	-433.869610773448983	-440.725098724408383	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.652918520993130	0	2	2	5	4	6	4	7	6	8	6	8	7	9	7	9	6	10	9	8	10	10	8	9	8	11	10	9	11	9	10	12	10	9	10	11	11	9	11	12	10	10	11	11	12	12	11	14	12	13	9	11	13	13	14	13	13	14	13	11	12	14	14	13	15	15	15	14	14	14	14	16	16	15	15	15	14	15	14	16	17	15	16	17	16	18	18	16	18	18	18	16	18	17	21	0	1	1	2	3	1	3	5	7	6	7	4	17	9	2	25	7	25	6	9	51	25	9	4	6	31	17	13	34	6	23	21	34	8	19	16	33	5	19	41	16	23	42	21	47	42	19	30	27	44	8	20	28	38	59	28	38	32	52	30	44	46	42	21	45	63	58	27	37	34	32	43	70	36	55	46	7	14	21	55	36	63	58	69	48	61	61	63	83	77	82	79	83	71	76	1	1	1	2	1	3	1	1	1	1	1	2	1	1	3	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	2	1	1	1	1	2	2	1	2	2	1	1	1	1	1	2	2	1	1	1	2	2	2	1	3	1	2	1	2	6	3	2	1	2	1	1	1	1	3	3	1	1	2	2	1	1	1	2
6000	-442.109525474079703	-448.965013425039103	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.751370570759841	0	4	2	5	4	6	5	7	6	8	6	9	8	10	8	9	9	9	8	8	10	8	9	10	7	10	9	10	11	11	8	12	11	10	10	10	10	11	11	13	10	10	11	12	11	12	11	13	12	14	11	11	12	12	14	13	13	14	13	12	11	15	15	13	14	14	13	15	12	14	13	15	15	16	15	13	13	14	13	16	18	17	16	16	15	18	14	17	16	17	16	17	19	19	21	0	3	1	3	3	2	2	9	7	6	5	2	3	23	4	19	8	5	6	9	19	7	8	9	11	22	25	17	42	16	9	35	13	23	9	23	15	22	34	31	22	13	35	5	17	42	34	34	38	13	24	22	13	61	27	16	51	64	61	39	35	29	29	32	60	51	44	44	24	12	29	15	60	87	43	47	43	37	51	50	63	63	85	47	48	74	20	91	77	66	43	79	91	89	62	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	3	1	1	1	1	1	3	1	1	2	1	1	2	1	1	2	1	1	2	2	1	1	1	1	1	1	2	1	4	1	1	2	1	1	3	1	1	2	1	1	3	1	1	2	1	2	2	2	3	2	1	4
6500	-445.379829957423681	-452.235317908383081	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.788047532368256	0	4	2	6	4	5	5	6	7	7	6	9	7	10	6	9	8	9	8	8	10	8	9	9	8	11	10	9	10	11	9	12	10	9	11	12	10	8	11	13	10	11	11	13	12	13	10	14	14	12	12	12	11	11	13	13	14	13	13	13	13	14	15	13	14	13	15	12	14	14	14	15	15	15	15	16	14	15	13	15	17	14	16	17	17	18	16	16	18	18	17	18	18	18	20	0	3	1	5	3	2	2	5	3	4	2	11	7	13	2	25	8	38	11	11	13	8	10	20	7	12	25	10	31	17	13	26	15	25	24	54	28	8	16	51	9	20	15	68	14	29	17	24	30	21	13	21	5	24	37	32	51	28	29	42	32	30	46	25	45	47	58	14	21	79	44	48	66	61	31	62	39	79	50	58	63	46	63	80	16	74	30	79	39	83	82	47	65	88	83	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	2	2	2	1	1	1	1	2	1	1	1	2	1	2	1	1	1	1	2	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	5	1	2	1	4	1	2	3	1	1	1
7000	-481.290541955631909	-488.146029906591309	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.774228011061472	0	3	2	6	4	5	5	5	6	8	7	8	7	8	7	9	9	7	8	9	9	10	8	9	8	11	9	9	11	11	9	12	10	9	10	11	12	10	11	12	11	10	10	12	12	12	11	13	11	13	12	12	12	13	14	11	12	13	14	12	13	15	14	14	15	14	15	13	14	13	14	14	15	15	16	16	12	15	15	16	18	16	16	15	17	18	15	15	18	17	18	17	18	17	21	0	3	1	6	2	2	2	5	8	11	6	5	8	7	5	2	8	6	6	18	7	25	8	25	4	31	8	10	22	31	15	35	12	23	15	24	31	23	16	25	31	34	15	38	38	29	31	34	20	38	29	20	22	32	77	24	38	44	44	35	32	21	46	53	68	10	50	47	16	32	42	22	70	54	69	62	7	11	58	77	76	71	64	46	49	74	61	32	94	65	82	79	85	71	71	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	3	2	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	3	1	1	1	4	1	2	2	1	1	1	2	1	1	1	2	4	1	1	1	1	1	1	4	2	1	1	1	2	1	1	1	1	4
7500	-449.632265967038336	-456.487753917997736	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.769479604128645	-1	3	2	6	4	5	6	7	5	7	6	9	8	10	8	9	8	8	8	8	9	11	10	9	8	11	9	9	9	9	8	11	10	9	10	12	12	10	12	10	10	10	11	12	11	13	11	14	14	11	11	12	11	12	13	13	13	13	12	13	11	15	12	13	13	12	16	15	11	14	15	15	14	15	13	16	15	15	14	17	16	15	16	15	17	17	18	16	18	16	17	17	18	19	21	0	3	1	3	3	2	2	2	3	6	5	31	4	28	11	20	7	6	4	7	15	12	17	11	11	24	31	15	5	4	11	30	29	31	25	31	42	29	14	6	24	13	12	20	4	32	35	38	26	27	27	14	13	61	66	25	14	66	45	32	20	33	41	53	42	23	68	75	30	8	39	24	51	60	66	63	56	60	55	84	63	41	48	59	72	35	86	62	67	66	82	84	79	89	81	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	2	3	1	1	1	1	1	1	1	3	2	3	1	1	1	2	2	1	1	1	2	3	1	1	2	3	1	1	1	1	1	1	2	1	3
8000	-445.810368500105881	-452.665856451065281	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.728542631137110	-1	3	1	6	5	5	5	5	7	7	7	8	7	9	8	9	7	9	7	9	7	10	10	10	8	9	9	9	10	11	10	11	11	10	11	11	12	9	12	12	7	11	10	12	13	11	12	14	13	12	12	11	13	12	14	13	12	13	14	13	11	15	14	12	15	15	16	14	13	15	15	16	15	15	16	16	13	15	14	17	17	14	15	16	15	19	17	16	18	18	17	18	18	19	22	0	3	1	5	3	2	3	2	7	6	5	11	8	11	3	13	8	10	6	12	8	25	10	9	4	17	21	11	41	22	11	12	43	38	9	29	43	11	27	21	4	11	26	32	40	38	24	22	30	17	43	38	25	38	64	28	43	43	60	31	16	29	40	11	59	20	68	47	24	79	51	15	59	61	44	63	24	58	47	63	62	20	58	74	35	60	83	82	67	67	82	70	87	89	42	1	1	1	1	2	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	2	1	2	1	2	1	1	1	2	1	2	1	3	1	1	3	2	1	2	1	1	1	2	1	2	1	2	1	2	1	1	1	1	1	4	1	2	3	1	1	1	1	1	1	2	1	1	1	3	1	1	1	1	1	2	1	1	5
8500	-468.111368970807519	-474.966856921766919	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.618390294999520	0	3	2	6	5	4	5	6	6	7	6	8	8	9	8	9	8	9	8	8	9	10	8	9	8	10	10	8	10	10	9	9	10	10	10	10	11	11	11	12	11	11	11	10	12	12	11	13	14	13	11	13	12	12	14	13	13	11	13	13	13	15	14	13	14	13	16	14	14	15	16	15	15	15	14	16	15	15	14	16	18	16	17	15	15	18	14	16	18	17	18	17	18	19	22	0	3	1	6	3	3	2	3	6	5	7	8	7	5	4	9	8	10	4	11	6	20	4	7	5	17	17	4	24	10	10	12	23	4	32	28	15	4	24	30	32	29	18	32	43	20	44	15	57	13	27	39	36	25	41	40	20	34	38	39	22	57	39	53	54	26	60	54	32	60	51	32	66	61	22	75	44	57	22	35	62	46	88	18	35	55	41	49	43	87	82	78	82	88	62	1	1	1	1	1	1	1	2	1	1	1	2	1	2	1	2	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	1	1	1	1	1	2	1	2	1	2	1	2	1	2	2	1	3	1	2	1	2	1	2	1	2	2	2	1	2	2	2	2	1	1	2	1	3	1	2	2	2	3	1	3	2	1	2	2	2	1	1	1	1	1	2
9000	-446.200530148059499	-453.056018099018900	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.694954803493459	-1	3	1	6	4	5	5	6	6	7	7	9	8	10	7	8	8	9	8	8	10	10	9	9	7	10	10	9	8	9	9	12	10	9	11	12	12	8	12	12	11	10	12	12	12	12	11	14	13	11	10	12	12	12	12	13	11	13	14	12	12	14	15	14	13	14	16	14	13	15	15	15	15	15	15	13	14	16	13	16	18	16	16	15	15	17	14	16	18	17	17	17	19	18	20	0	3	1	2	3	2	2	7	3	6	5	25	8	13	5	7	8	10	6	8	18	25	10	11	8	13	20	10	4	8	4	17	4	8	17	30	38	1	18	22	18	29	22	25	12	42	22	34	23	31	12	51	12	33	47	20	28	43	61	21	33	24	66	53	50	22	68	54	43	43	37	4	36	61	60	47	54	69	44	56	42	70	66	77	41	66	20	74	67	88	82	71	74	67	76	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	2	3	2	1	1	1	1	4	3	1	1	3	2	2	1	1	2	2	1	3	1	1	1	1	1	2	1	1	1	2	1	1	1	1	2	4	2	1	2	1	1	1	1	1	3	1	1	1	2	1	2	1	1	1	1	1	1	1	3
9500	-476.193308925425868	-483.048796876385268	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.736453063686032	0	3	2	5	5	5	4	5	6	7	6	8	7	9	7	10	7	9	8	9	8	10	9	9	8	10	8	10	11	10	9	11	11	9	11	10	11	10	9	11	10	10	10	13	12	12	11	15	13	13	11	12	12	12	12	13	11	13	12	13	13	13	15	12	15	14	16	14	13	14	15	15	15	14	16	15	14	13	14	17	16	14	16	16	15	19	17	17	17	17	16	16	17	18	19	0	3	1	7	7	2	3	3	7	4	3	5	5	25	6	7	8	10	11	17	8	12	9	12	8	17	11	14	34	23	6	17	11	17	41	19	41	31	12	14	24	25	12	32	16	40	17	33	47	36	26	35	47	37	16	40	31	24	41	12	54	46	46	16	50	52	77	22	31	26	52	15	22	55	68	29	22	59	52	68	20	29	39	74	15	71	68	74	41	76	34	79	42	67	80	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	1	1	1	1	1	1	1	1	1	2	1	3	1	1	2	1	1	1	1	2	2	1	2	4	2	2	1	1	2	1	1	1	2	1	3	1	3	2	2	1	2	1	3	1	3	1	1
10000	-451.456172956410853	-458.311660907370253	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.763845347388945	0	3	2	6	3	4	5	7	6	8	7	9	7	8	7	10	8	10	6	9	9	10	9	8	8	8	9	8	10	10	10	10	11	10	10	12	11	10	11	11	11	10	12	12	12	12	11	14	14	13	12	12	12	12	14	13	12	13	14	10	12	14	14	13	14	14	16	15	14	14	15	15	15	15	15	13	14	16	14	15	17	16	16	15	16	19	18	16	18	18	18	16	17	18	21	0	1	1	2	1	1	6	4	5	4	6	11	7	9	5	20	2	25	6	6	17	24	13	9	4	4	17	15	13	17	24	27	9	25	24	38	11	26	20	21	31	25	31	41	60	29	29	41	36	38	35	14	60	20	51	51	22	40	43	25	24	40	76	32	50	50	65	50	9	43	66	16	70	61	7	21	25	55	52	29	46	63	44	66	51	89	65	43	25	92	82	69	69	67	81	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	2	1	1	3	1	1	1	1	3	1	1	3	1	1	5	2	3	1	1	2	3	1	1	1	2	1	1	2	4	1	1	1	1	1	2
10500	-466.571425324763652	-473.426913275723052	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.871883477145629	-1	3	2	4	5	5	5	6	6	8	7	9	7	10	7	9	8	9	9	8	9	10	10	9	9	10	10	10	11	9	8	11	9	10	11	11	12	10	12	13	10	9	12	13	12	13	12	14	13	13	11	11	12	12	12	12	12	13	13	12	12	15	14	13	14	15	16	14	13	15	15	16	15	14	16	12	15	16	14	15	17	15	15	15	15	15	18	17	19	17	17	17	18	18	21	0	1	1	3	2	2	4	4	4	15	6	13	6	25	2	31	8	5	10	15	11	30	24	10	17	16	17	8	33	13	9	16	11	31	19	42	20	20	41	25	15	20	38	54	22	38	15	37	34	39	19	9	25	34	21	38	28	76	37	23	35	50	30	53	55	40	77	35	35	76	45	48	59	40	79	13	44	71	52	50	63	47	55	29	39	47	65	71	67	46	82	23	70	77	50	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	3	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	3	1	1	2	2	1	3	1	2	3
11000	-462.944241230209684	-469.799729181169084	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.794314791928718	0	4	3	5	5	6	5	6	7	8	6	8	7	10	7	9	8	8	8	8	9	9	8	9	9	10	10	10	11	10	10	11	11	8	11	12	11	10	11	10	11	9	11	9	12	12	11	15	14	13	10	12	11	12	14	13	14	14	14	12	12	13	14	13	15	13	16	13	14	14	15	15	15	16	14	14	14	14	14	16	17	16	16	17	16	18	18	17	18	17	18	16	17	18	21	0	1	1	2	3	2	3	7	7	11	3	4	4	9	5	13	8	6	5	4	20	9	15	13	4	17	17	17	34	17	12	34	26	8	21	37	25	21	17	19	42	9	22	19	31	38	17	56	45	41	19	40	16	20	61	34	33	61	40	41	4	38	37	31	55	36	77	25	13	52	56	59	68	66	61	34	21	38	66	70	63	29	79	79	25	74	74	52	75	63	82	7	48	68	47	1	2	1	1	2	1	1	1	1	1	1	2	2	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	3	1	1	2	1	3	1	1	2	1	1	1	2	2	1	1	1	1	2	1	3	3	1	1	1	1	2	1	1	4	1	1	2	2	2	1	4	1	3	4
11500	-439.965876857803380	-446.821364808762780	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.733145034031745	0	2	2	4	4	4	5	6	7	7	6	8	6	9	7	9	7	9	8	8	8	10	9	8	8	10	10	7	9	11	9	11	10	10	11	10	11	9	12	13	11	10	12	12	12	13	11	12	13	12	12	12	12	13	12	12	12	12	13	12	13	13	14	13	15	14	15	14	14	15	15	14	13	15	15	16	14	14	13	16	18	16	16	15	17	19	17	16	19	16	18	18	19	17	21	0	1	1	2	2	2	4	5	7	6	4	7	3	9	13	11	4	19	5	17	13	19	19	15	5	38	17	7	13	23	6	16	9	25	16	21	24	12	27	33	31	29	33	32	17	25	38	36	41	30	14	14	21	30	34	22	36	22	14	37	20	42	39	53	61	56	77	40	16	47	73	41	51	61	57	55	19	43	43	66	76	62	77	61	90	74	40	48	65	61	82	88	75	67	76	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	2	1	2	1	1	1	1	2	2	1	1	2	1	1	1	1	2	3	1	1	1	1	1	2	2	1	2	2	1	1	1	1	2	2	1	1	1	1	1	1	2	2	1	2	1	1	1	2	2	1	1	1	2	2	1	1	1	2	2	2	2	1	1	1	2	1	4
12000	-480.448282437729347	-487.303770388688747	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.681633520917424	-1	4	2	5	4	6	5	6	6	7	7	8	5	9	7	8	7	9	9	8	9	11	9	8	8	9	9	9	9	11	10	11	10	9	10	11	11	10	12	13	9	9	12	10	12	11	12	15	13	12	9	12	12	13	13	13	11	13	14	12	12	14	12	13	13	14	14	15	14	14	15	15	15	13	16	15	14	16	14	16	17	15	16	17	16	18	15	16	18	17	17	16	15	18	21	0	3	1	2	3	5	5	2	2	2	9	7	5	7	2	9	4	10	2	4	10	28	15	11	2	17	25	8	5	29	17	16	17	6	4	34	16	23	26	11	12	2	51	5	41	29	30	55	11	6	12	23	35	61	31	33	12	44	29	38	16	30	31	43	36	63	32	54	52	40	65	60	49	37	77	33	44	55	65	55	21	43	22	68	21	54	65	82	67	66	82	30	43	71	88	1	1	2	1	1	1	1	1	1	2	1	2	1	2	2	2	1	2	3	1	1	1	1	1	2	1	1	1	2	1	2	2	2	1	3	1	1	1	1	3	1	3	1	3	1	1	1	1	4	3	1	1	1	1	1	2	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	3	1	1	1	4	1	2	1	3	2	1	1	1	1	1	2	1	2	2
12500	-471.128231788403298	-477.983719739362698	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.654222167322743	-1	3	3	5	5	4	5	7	7	7	5	7	7	9	7	9	9	10	9	8	8	10	9	10	8	10	8	10	10	9	9	12	10	8	10	12	11	9	11	11	10	10	11	12	11	12	12	13	11	13	12	12	11	12	10	13	13	14	13	13	11	14	14	11	13	13	16	14	14	14	16	13	15	16	15	16	14	15	14	16	18	15	16	15	16	19	18	16	18	18	17	16	18	17	21	0	1	1	2	3	3	3	3	4	6	6	11	7	9	4	5	8	10	10	11	5	13	12	15	12	20	5	25	4	8	8	33	12	11	13	30	29	10	18	18	12	34	14	22	17	42	14	13	22	46	55	16	41	16	25	23	22	36	27	53	34	30	46	20	43	17	59	5	52	36	70	35	22	65	59	46	60	69	22	58	88	56	68	65	70	43	55	82	67	94	83	69	80	84	76	1	2	2	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	2	1	3	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	2	3	1	1	1	1	1	2	1	3	1	1	2	1	1	2	1	2	2	2	2	5	1	1	1	2	3	2	1	2	1	1	2	1	1	1	1	1	1	4	5	1	1	1	1	1	1	2	2
13000	-433.998270101636137	-440.853758052595538	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.767765677754271	0	3	2	5	4	5	4	6	7	7	6	7	6	9	7	7	8	10	8	8	9	8	9	8	9	10	7	10	11	10	9	11	11	9	10	11	12	10	11	12	10	10	12	11	12	13	11	14	13	12	11	13	12	13	14	12	13	13	13	10	13	15	14	13	13	15	14	15	13	14	16	15	14	16	16	16	14	14	14	15	14	15	16	15	16	18	17	15	19	16	17	16	18	18	21	0	1	1	2	3	2	2	5	4	6	7	13	7	13	6	2	27	11	10	3	19	16	16	15	3	9	13	20	42	17	17	19	31	19	19	31	28	21	30	34	16	23	30	13	17	42	9	28	21	44	14	47	47	25	50	47	9	51	39	17	50	21	39	53	29	67	40	44	30	49	55	10	52	54	79	46	57	28	69	65	47	81	47	59	84	74	84	45	68	77	82	79	88	55	71	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	2	1	4	1	1	1	1	3	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	2	2	1	2	2	1	1	1	1	1	1	1	1	3	1	1	1	1	2	1	1	1	1	1	2	1	1	1	4	1	1	1	1	1	2	1	1	2	1	2	1	1	1	1	1	2	1	1	1	1	2	2
13500	-462.203612594515164	-469.059100545474564	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.748306511172355	0	2	2	5	4	5	5	7	6	7	4	8	7	10	8	9	8	9	8	8	9	11	10	9	8	11	10	9	10	10	9	11	10	9	11	12	11	9	10	13	11	10	9	12	12	13	11	14	13	13	10	12	13	13	14	13	13	12	14	12	11	12	13	14	14	14	16	15	14	15	16	16	16	15	13	16	14	15	13	16	16	15	17	16	16	19	15	16	19	18	17	16	17	19	20	0	1	1	3	2	2	3	7	11	7	3	9	6	9	13	20	9	2	13	10	8	43	20	8	13	38	43	8	21	12	17	20	15	17	20	13	20	13	5	14	16	5	12	43	38	31	31	15	23	42	24	30	60	35	58	31	12	35	58	9	38	29	29	53	46	25	65	75	79	56	79	33	66	75	41	36	30	47	16	59	36	46	48	57	41	40	24	66	67	81	82	22	76	71	50	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	3	1	1	3	1	2	2	2	1	3	1	2	1	1	1	1	1	2	3	1	1	2	1	1	1	1	1	2	1	1	1	1	2	2	1	1	2	1	1	2	2	1	2	1	2	1	2	3	4	1	2	1	1	3	1	1	3
14000	-444.688033753098182	-451.543521704057582	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.719783029738700	0	3	2	5	4	5	5	7	7	8	6	8	7	7	5	10	7	10	9	8	9	10	7	9	9	9	9	7	10	10	9	11	10	9	11	11	11	11	11	13	11	11	11	10	10	12	11	14	13	12	12	12	13	12	13	13	14	14	14	13	11	13	14	14	15	14	15	14	13	14	14	15	16	16	14	15	14	15	14	17	16	15	16	16	15	18	18	16	18	16	17	18	17	19	20	0	1	1	5	3	2	2	7	7	28	5	23	15	3	5	24	4	20	28	7	14	25	1	28	13	17	17	6	20	9	13	23	23	14	26	44	25	20	34	32	33	29	24	25	20	29	16	23	43	36	19	24	24	61	29	11	51	60	38	10	30	29	34	53	75	32	77	32	30	51	27	16	41	33	25	63	34	79	60	65	47	62	29	45	48	75	33	78	32	75	82	78	82	43	81	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	4	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	2	1	3	1	1	3	1	1	1	3	1	2	2	1	1	2	1	1	2	1	2	2	1	2	2	1	2	1	1	1	2	1	2	3	1	2	4	1	3	1	1	2	1	3	2
