step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24
31500	-153.520478784660213	-160.375966735619585	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.755941774786030	1	6	5	3	4	5	7	7	10	8	10	12	14	15	15	14	17	17	21	25	23	26	25	28	0	5	0	1	4	4	2	0	10	8	6	9	9	12	9	10	16	16	0	19	19	19	17	22	1	1	1	1	1	1	1	1	2	1	3	1	2	2	2	3	1	1	1	2	1	2	3	1
32000	-144.267956351557274	-151.123444302516646	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.644770758122738	2	6	5	4	5	6	7	7	9	8	10	11	13	13	15	13	15	17	22	25	24	27	25	29	0	5	0	1	4	4	5	0	10	8	6	10	9	12	9	12	16	16	0	19	19	20	17	22	1	1	1	1	1	1	1	1	1	1	3	2	2	1	3	1	1	2	1	1	1	1	5	1
32500	-146.538034881989091	-153.393522832948463	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.619911772204171	2	6	6	4	5	6	8	7	10	9	9	11	14	14	17	14	16	17	22	25	24	28	23	28	0	5	0	1	4	4	5	0	10	8	6	10	9	12	9	10	16	16	0	19	19	20	16	20	1	1	1	2	1	1	2	1	1	1	1	1	2	1	2	3	1	2	1	2	1	1	4	1
33000	-149.555686867543585	-156.411174818502957	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.739577734977968	1	4	6	3	6	7	8	8	10	9	10	11	13	15	16	14	17	17	22	24	24	27	25	28	0	4	0	1	2	4	5	0	10	8	6	10	9	12	9	10	16	16	0	19	19	19	17	19	1	1	1	1	1	2	2	1	1	1	1	1	2	2	3	2	1	1	1	1	1	2	3	2
33500	-157.162902774613372	-164.018390725572743	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.834360669166736	2	5	6	4	6	6	8	8	10	9	10	11	11	14	13	13	16	17	21	25	23	27	24	28	0	4	0	1	2	4	5	0	10	8	6	9	9	12	9	10	16	16	0	19	19	19	17	20	1	1	1	1	1	1	2	1	1	1	2	1	1	2	1	1	1	2	1	2	1	2	4	2
34000	-148.909464819712980	-155.764952770672352	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.666178288811807	3	6	6	4	5	6	8	8	10	9	9	11	13	14	16	13	16	17	22	25	23	28	24	28	0	5	0	1	4	4	2	0	10	8	6	10	9	12	13	10	16	16	0	19	19	19	17	20	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	2	2	1	2	1	2	4	2
34500	-156.434260985840893	-163.289748936800265	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.735887830621327	2	6	6	3	5	6	8	7	10	9	10	11	13	14	16	15	17	17	22	24	24	25	25	27	0	5	0	1	4	4	5	0	10	8	6	10	9	12	13	10	16	16	0	19	19	19	17	22	1	1	1	1	2	2	1	1	1	1	2	1	2	1	2	2	1	1	1	2	2	2	2	1
35000	-146.488948800500452	-153.344436751459824	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.586504787089817	2	6	5	4	5	7	7	8	10	9	10	11	13	14	16	14	16	17	23	26	24	26	24	28	0	5	0	1	4	2	2	0	10	8	6	10	9	12	9	10	16	16	0	19	19	19	17	22	1	1	1	1	1	1	1	1	1	1	2	2	1	2	3	2	2	1	1	2	1	2	4	1
35500	-155.249278360864963	-162.104766311824335	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.562044343198654	2	6	6	4	5	6	8	6	10	8	11	10	13	14	17	15	17	18	21	24	23	26	25	28	0	5	0	1	4	4	5	0	10	8	6	10	9	12	13	10	16	16	0	19	19	19	17	20	1	1	1	1	1	1	2	1	1	1	3	1	2	3	2	3	1	1	1	2	1	2	5	1
36000	-147.449663678223629	-154.305151629183001	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.785113652736148	3	5	7	4	6	6	8	7	10	9	10	11	13	13	16	14	16	18	23	26	24	27	24	28	0	4	0	1	2	4	5	0	10	8	6	10	9	10	13	10	16	16	0	19	19	19	17	20	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	3	2	2	1	2	1	2	3	1
36500	-159.218883521725530	-166.074371472684902	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.564475264668958	1	6	7	4	5	7	7	8	10	9	8	12	13	15	16	11	17	17	21	25	23	26	25	29	0	5	0	1	4	4	5	0	10	8	6	10	9	12	9	10	14	16	0	19	19	19	17	20	1	1	1	1	1	2	1	1	1	1	1	1	2	3	3	1	1	3	1	2	1	2	4	2
37000	-151.237708893929323	-158.093196844888695	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.587496803347151	1	6	7	3	4	7	7	8	10	9	11	12	13	14	15	14	17	18	22	25	24	27	25	29	0	5	0	1	4	4	5	0	10	8	6	10	9	12	9	12	16	16	0	19	19	19	17	22	1	1	1	1	1	2	2	1	1	1	3	2	2	1	3	1	2	2	1	2	1	3	5	1
37500	-152.243588492116942	-159.099076443076314	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.695321576878085	3	6	7	4	5	6	7	8	10	9	10	11	11	12	17	15	16	18	21	25	23	26	24	28	0	5	0	1	4	4	5	0	10	8	6	10	9	12	9	10	16	16	0	19	19	19	17	20	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	3	1	2	1	2	1	2	5	2
38000	-144.747832892224125	-151.603320843183496	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.550475758181027	2	6	6	4	5	7	8	7	10	9	10	11	13	14	15	14	16	17	22	26	24	26	25	28	0	5	0	1	4	4	2	0	10	8	6	10	9	12	9	10	16	16	0	19	19	19	17	19	1	1	1	1	1	2	1	1	1	1	2	1	2	2	2	2	1	2	1	2	1	2	4	2
38500	-149.485998669793531	-156.341486620752903	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.672064894408736	2	6	5	3	5	6	7	8	10	9	10	11	13	14	15	12	17	16	23	26	24	26	25	28	0	5	0	1	4	4	5	0	10	8	6	10	9	12	9	10	18	16	0	19	19	19	17	22	1	1	1	1	1	1	1	1	1	1	2	1	2	1	3	2	1	3	1	2	1	2	3	1
39000	-154.280965082070082	-161.136453033029454	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.692330955608696	1	6	7	4	5	7	7	7	9	8	9	12	14	15	16	13	15	17	22	26	24	26	25	28	0	5	0	1	4	4	5	0	10	8	6	10	9	12	9	10	16	16	0	19	19	19	18	22	1	1	1	1	1	2	1	1	1	1	1	2	3	2	2	2	1	2	1	2	1	2	4	1
39500	-149.691182981354018	-156.546670932313390	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.576288914841061	2	6	7	4	5	6	8	7	10	9	10	11	12	14	16	15	16	17	21	25	24	27	25	29	0	5	0	1	4	4	2	0	10	8	6	10	9	12	9	10	10	16	0	19	19	19	17	20	1	1	1	1	1	1	1	1	1	1	3	1	2	2	3	2	3	1	1	2	2	4	3	2
40000	-146.524896305506644	-153.380384256466016	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.630879383359829	3	6	6	4	5	6	8	7	10	9	10	11	12	13	16	14	17	17	22	25	23	27	24	28	0	5	0	1	4	4	5	0	10	8	6	10	9	12	13	10	16	16	0	19	19	19	17	19	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	2	2	1	1	2	1	2	2	4
40500	-137.923030622538505	-144.778518573497877	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.724903158839246	2	5	6	4	6	6	6	8	10	9	10	11	13	14	15	14	17	16	22	25	23	27	25	28	0	4	0	1	2	4	2	0	10	8	6	10	9	12	13	10	16	16	0	19	19	19	17	20	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	2	2	1	1	2	1	2	3	2
41000	-149.776954073599825	-156.632442024559197	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.623508121520246	2	5	6	4	6	6	7	8	10	9	9	11	13	13	15	14	17	18	21	25	23	26	24	28	0	4	0	1	2	4	2	0	10	8	6	10	9	12	9	10	16	16	0	19	19	19	17	22	1	1	1	1	1	1	1	1	1	1	2	1	2	1	4	1	1	2	1	2	1	3	2	1
41500	-149.511771648274475	-156.367259599233847	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.581135290496875	2	5	6	4	6	6	7	7	10	9	10	12	13	14	16	14	16	17	21	25	23	27	25	28	0	4	0	1	2	4	2	0	10	8	6	10	9	12	13	10	16	16	0	19	19	20	17	22	1	1	1	1	1	2	1	1	1	1	2	2	1	2	2	3	1	2	1	2	1	2	5	1
42000	-148.215803088142650	-155.071291039102022	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.728036519763751	2	5	6	4	6	6	8	7	10	9	8	10	12	13	16	15	17	16	22	25	23	28	23	29	0	4	0	1	2	4	5	0	10	8	6	10	9	12	13	10	16	16	0	19	19	20	17	20	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	2	1	1	1	2	1	2	2	2
42500	-143.621998930956721	-150.477486881916093	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.713714290803481	2	5	7	4	6	6	8	8	10	9	11	12	13	14	15	15	17	17	22	25	23	25	25	28	0	4	0	1	2	4	5	0	10	8	6	10	9	12	13	10	16	16	0	19	19	19	17	19	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	1	1	1	2	1	2	3	3
43000	-144.148970197080615	-151.004458148039987	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.514393329401116	2	5	6	4	6	6	8	6	10	9	10	11	12	14	17	14	16	17	21	24	23	26	25	28	0	4	0	1	2	4	5	0	10	8	6	10	9	12	9	10	16	16	0	19	19	19	17	20	1	1	1	1	1	1	1	1	1	2	2	1	1	2	3	3	1	2	1	2	2	2	4	2
43500	-156.059512498095017	-162.915000449054389	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.648321872284075	1	3	7	4	5	6	7	8	10	9	10	10	14	14	17	15	16	17	21	25	24	27	26	28	0	1	0	2	2	2	5	0	10	8	6	10	9	12	13	10	10	16	0	19	19	19	17	19	1	2	1	1	1	2	1	1	1	1	2	1	2	2	1	2	3	1	1	2	2	3	5	4
44000	-164.540070567379615	-171.395558518338987	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.650318741470699	3	4	6	5	6	6	8	8	10	9	9	12	13	15	17	15	17	18	23	26	24	25	26	28	0	1	0	2	2	4	5	0	10	8	6	10	9	12	9	12	16	16	0	19	19	19	16	22	1	1	1	1	1	1	1	1	1	1	2	2	2	1	5	2	1	2	1	2	1	1	3	3
44500	-146.264911819323288	-153.120399770282660	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.722355394396674	3	5	6	6	6	7	7	8	10	9	11	12	13	14	15	13	16	16	22	26	24	27	24	27	0	1	0	2	2	4	5	0	10	8	6	10	9	12	9	10	16	16	0	19	19	19	17	20	1	1	1	1	1	1	1	1	1	1	2	2	2	1	2	2	2	2	1	2	1	3	3	1
45000	-162.818305226492782	-169.673793177452154	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.469502120705707	2	3	6	4	6	6	6	7	10	8	8	11	13	13	16	15	17	17	23	25	24	28	24	28	0	1	0	2	4	4	2	0	10	8	6	10	9	12	13	10	16	16	0	19	19	19	16	20	1	1	1	1	1	2	2	1	1	1	1	2	2	1	3	3	1	1	1	2	1	2	4	2
45500	-148.423038109267765	-155.278526060227136	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.669757856570687	2	3	6	6	5	7	7	8	10	9	10	11	14	14	17	14	15	16	22	25	24	27	24	27	0	1	0	2	2	4	5	0	10	8	6	10	9	12	13	10	10	17	0	19	19	20	17	20	1	1	1	2	1	1	1	1	1	1	2	2	2	1	2	3	3	1	1	2	1	1	5	1
46000	-154.115416589432215	-160.970904540391587	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.715962470007222	3	4	7	6	5	7	7	7	10	9	10	12	12	14	17	14	14	16	22	25	23	27	24	28	0	1	0	2	2	4	5	0	10	8	6	10	9	12	9	12	10	16	0	19	19	19	17	22	1	1	1	1	1	1	2	1	1	1	2	2	1	1	2	1	2	2	1	2	1	2	5	1
46500	-149.719460467785098	-156.574948418744469	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.694927528388447	1	3	6	5	6	7	8	8	10	9	9	11	14	13	17	13	16	17	22	25	23	27	26	27	0	1	0	2	2	4	2	0	10	8	6	10	9	12	9	10	16	16	0	19	19	19	17	20	1	1	1	1	1	1	2	1	1	1	1	2	2	1	3	2	2	2	1	2	1	3	4	1
47000	-153.465219510404125	-160.320707461363497	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.633863830480817	2	5	7	4	6	7	8	5	9	8	10	11	13	15	16	13	16	18	22	25	23	27	24	29	0	4	0	1	2	5	5	0	10	8	6	10	9	12	13	10	16	16	0	19	19	21	17	20	1	1	1	1	1	1	2	1	1	2	1	1	2	2	1	2	1	2	1	2	1	3	4	2
47500	-149.802230694307383	-156.657718645266755	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.728510021048036	3	5	7	4	6	6	7	8	10	9	7	11	13	13	16	14	16	17	22	26	24	26	23	29	0	4	0	1	2	4	5	0	10	8	6	10	9	12	9	10	16	16	0	19	19	19	18	20	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	1	2	1	2	1	2	3	2
48000	-152.855938633236406	-159.711426584195777	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.509837528376870	0	6	6	4	5	6	7	7	10	9	10	12	14	14	16	13	16	17	22	26	24	28	26	29	0	5	0	1	4	4	4	0	10	8	6	10	9	12	9	10	16	16	0	19	19	20	18	20	1	1	1	2	1	1	2	1	1	1	2	1	2	1	2	3	1	2	1	2	1	2	4	1
48500	-149.761959641411266	-156.617447592370638	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.685721024171466	2	5	5	4	6	6	7	7	10	8	9	11	13	15	16	15	17	17	22	26	24	28	25	28	0	4	0	1	2	4	2	0	10	8	6	10	9	12	13	12	16	16	0	19	19	19	17	21	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	1	1	1	2	2	2	3	2
49000	-152.180929706098652	-159.036417657058024	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.648341101160289	2	4	4	3	5	5	8	8	10	9	10	11	13	14	16	14	17	16	22	25	24	27	25	27	0	4	0	1	2	4	5	0	10	8	6	10	9	12	9	10	16	16	0	19	19	19	17	20	1	1	1	1	1	2	2	1	1	1	2	1	1	2	3	2	1	1	1	2	1	2	2	1
49500	-150.156113461610516	-157.011601412569888	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.610359929229688	2	6	7	4	5	6	7	7	10	9	11	12	13	14	16	14	14	17	22	25	24	26	25	29	0	5	0	1	4	4	5	0	10	8	6	10	9	12	13	10	10	17	0	19	19	19	16	22	1	1	1	1	1	1	1	1	1	1	2	2	2	1	2	4	2	1	1	2	1	2	5	2
50000	-144.471780414646815	-151.327268365606187	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.758659606987768	2	5	7	4	6	6	7	7	10	9	9	11	14	14	16	14	16	18	22	26	23	27	23	28	0	4	0	1	2	4	2	0	10	8	6	10	9	12	13	10	16	16	0	19	19	19	17	22	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	3	1	2	1	3	1	2	3	1
50500	-148.704843595307636	-155.560331546267008	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.717519075757286	3	5	7	4	6	6	7	7	10	8	10	11	13	14	15	13	16	17	22	25	23	27	24	29	0	4	0	1	2	4	2	0	10	8	6	10	9	12	9	10	16	16	0	19	19	19	17	19	1	1	1	1	1	1	1	1	1	1	2	2	1	2	3	2	2	2	1	2	1	2	4	4
51000	-155.020303966571618	-161.875791917530989	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.641930630413091	2	5	6	3	4	6	7	8	10	9	10	11	14	15	13	14	16	18	21	25	23	26	26	28	0	5	0	1	4	4	2	0	10	8	6	10	9	12	9	10	16	16	0	19	19	19	17	22	1	1	1	1	1	2	1	1	1	1	2	1	3	2	2	2	1	3	1	2	2	2	4	1
51500	-150.480015880055362	-157.335503831014734	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.630109863135582	1	5	7	3	6	7	7	7	10	9	10	11	12	15	17	13	16	16	22	25	24	28	25	28	0	4	0	1	2	4	5	0	10	8	6	10	9	12	9	10	16	16	0	19	19	19	17	20	1	1	1	1	1	2	1	1	1	1	2	1	2	2	2	2	2	1	1	2	1	2	4	1
52000	-151.978150503320137	-158.833638454279509	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.574777089815083	2	5	7	3	6	7	7	7	10	9	11	11	14	15	17	14	16	18	22	25	23	26	25	28	0	4	0	1	2	4	5	0	10	8	6	10	9	12	9	10	10	16	0	19	19	19	17	22	1	2	1	1	1	1	1	1	1	1	2	1	2	2	3	3	3	2	1	2	1	2	3	1
52500	-144.869874028684819	-151.725361979644191	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.491517466542890	2	5	6	4	6	6	7	8	10	9	10	11	14	14	15	14	16	17	22	25	23	28	26	29	0	4	0	1	2	4	2	0	10	8	6	10	9	12	9	10	16	16	0	19	19	19	17	20	1	1	1	1	1	1	1	1	1	1	2	2	2	1	2	3	2	1	1	2	1	3	5	2
53000	-150.774440632469577	-157.629928583428949	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.665152480355797	2	6	6	3	5	6	7	7	10	9	10	11	14	15	17	14	16	17	22	24	23	27	24	29	0	5	0	1	4	4	5	0	10	8	6	10	9	12	9	10	16	16	0	19	19	19	17	19	1	1	1	1	1	2	1	1	1	1	2	2	2	2	3	3	1	1	1	1	1	2	4	2
53500	-146.094514447472704	-152.950002398432076	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.678303914501926	3	6	7	4	5	6	7	8	10	9	10	11	12	14	16	14	16	16	22	25	24	28	25	28	0	5	0	1	4	4	5	0	10	8	6	10	9	12	9	10	16	16	0	19	19	19	16	20	1	1	1	1	1	1	2	1	1	1	2	1	1	1	2	2	1	1	1	2	1	3	6	2
54000	-149.736497622941584	-156.591985573900956	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.588299478685556	3	5	6	4	6	7	7	7	10	9	11	11	13	15	16	15	17	17	21	25	23	26	25	28	0	4	0	1	2	4	2	0	10	8	6	10	9	12	9	10	16	16	0	19	19	19	17	20	1	1	1	1	1	2	2	1	1	1	2	1	2	2	3	3	1	1	1	2	2	2	4	1
54500	-146.779961834921295	-153.635449785880667	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.632943977277235	1	6	5	4	5	5	8	7	10	9	10	12	13	15	15	14	16	16	23	25	24	27	25	29	0	5	0	1	4	4	2	0	10	8	6	10	9	12	9	10	16	16	0	19	19	20	17	22	1	1	1	1	1	1	2	1	1	1	2	1	2	2	2	2	1	1	1	1	1	1	4	1
55000	-148.957561809617886	-155.813049760577258	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.607119609392235	1	6	5	3	5	6	7	8	10	9	10	11	12	13	16	13	15	16	22	26	24	26	24	29	0	5	0	1	4	4	5	0	10	8	6	10	9	12	9	10	16	16	0	19	19	19	17	22	1	1	1	1	1	2	1	1	1	1	2	2	1	1	3	2	1	1	1	2	1	2	4	2
55500	-151.722792315401705	-158.578280266361077	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.570272761763073	3	6	6	4	5	7	7	8	10	9	10	11	14	14	17	13	16	17	22	25	24	28	25	26	0	5	0	1	4	4	5	0	10	8	6	10	9	12	13	10	16	16	0	19	19	20	16	20	1	1	1	1	1	2	1	1	1	1	2	2	2	2	2	2	2	2	1	1	1	2	5	1
56000	-147.239249350636982	-154.094737301596354	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.534334079385932	1	5	6	4	6	6	8	8	10	9	10	11	13	14	14	14	16	16	22	25	24	26	24	28	0	4	0	1	2	4	5	0	10	8	6	10	9	12	9	10	16	16	0	19	19	20	16	22	1	1	1	2	1	1	1	1	1	1	2	2	2	1	2	2	1	1	1	2	2	1	5	1
56500	-147.040246814261195	-153.895734765220567	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.596853506724869	2	5	5	3	6	6	8	8	10	9	10	11	14	13	17	14	16	17	22	26	23	27	22	28	0	4	0	1	2	4	2	0	10	8	6	10	9	12	9	10	16	16	0	19	19	19	17	20	1	1	1	1	1	2	2	1	1	1	2	1	2	1	3	2	1	2	1	2	1	2	3	1
57000	-159.421400822325438	-166.276888773284810	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.675891413868490	2	5	7	3	5	5	7	7	10	9	8	11	13	15	17	14	17	17	22	26	23	26	26	29	0	4	0	1	4	4	4	0	10	8	6	10	9	16	9	10	16	16	0	19	19	19	17	20	1	1	1	1	1	1	2	1	1	2	2	1	2	1	2	3	1	1	1	2	1	2	4	2
57500	-144.732240982904557	-151.587728933863929	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.810685402168047	2	5	6	4	6	6	8	7	10	9	9	11	14	15	16	14	15	17	22	25	23	27	25	28	0	4	0	1	2	4	5	0	10	8	6	10	9	12	13	10	16	16	0	19	19	20	17	20	1	1	1	1	1	1	1	1	1	1	2	1	2	3	1	2	1	2	1	2	1	1	5	1
58000	-137.571299974775314	-144.426787925734686	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.766967555086376	2	5	6	4	6	6	8	8	10	9	10	12	14	15	16	13	16	17	23	25	24	27	25	28	0	4	0	1	2	4	5	0	10	8	6	10	9	12	13	10	16	16	0	19	19	19	17	22	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	2	2	2	1	1	1	2	4	1
58500	-151.104148928544816	-157.959636879504188	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.696288480299777	3	5	6	4	6	7	7	7	10	9	10	11	14	13	16	13	16	17	22	24	23	27	23	29	0	4	0	1	2	4	2	0	10	8	6	10	9	12	13	10	16	16	0	19	19	19	17	20	1	1	1	1	1	1	1	1	1	1	1	1	4	1	1	3	1	2	1	1	1	2	3	3
59000	-145.197938690779409	-152.053426641738781	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.842845287749659	2	6	6	4	5	6	7	7	10	9	10	10	13	14	16	13	16	17	23	25	24	27	22	28	0	5	0	1	4	4	2	0	10	8	6	10	9	12	9	10	16	16	0	19	19	19	17	22	1	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	1	2	1	1	1	1	2	1
59500	-151.153656205544706	-158.009144156504078	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.492053528210796	2	5	6	6	4	6	8	8	10	9	10	11	13	15	16	14	16	18	22	26	24	27	24	28	0	5	0	2	1	2	5	0	10	8	6	10	9	12	9	10	10	16	0	19	19	19	17	20	1	1	1	1	1	1	2	1	1	1	2	2	2	2	3	2	3	2	1	3	1	2	4	2
60000	-146.644816353100879	-153.500304304060251	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.693470160627378	2	6	6	5	4	7	7	7	10	9	10	12	13	14	15	14	17	18	22	25	24	26	24	27	0	5	0	5	1	4	5	0	10	8	6	10	9	12	9	10	16	16	0	19	19	19	17	22	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	1	2	1	2	2	2	3	1
60500	-154.512714445483454	-161.368202396442825	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.478832132239154	1	5	6	5	4	7	7	8	10	9	11	12	13	15	16	15	17	17	21	25	23	27	26	28	0	5	0	5	1	4	5	0	10	8	6	10	9	12	9	10	16	16	0	19	19	21	17	20	1	1	1	1	2	2	2	1	1	1	2	1	2	1	3	2	2	1	1	2	2	2	5	2
61000	-147.285333054306790	-154.140821005266162	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.767879143531933	2	5	7	6	4	7	8	7	10	9	10	11	14	14	16	15	17	18	23	24	24	27	25	29	0	5	0	2	1	4	5	0	10	8	6	10	9	12	9	10	16	16	0	19	19	19	17	22	1	1	1	1	1	1	1	1	1	1	2	1	2	1	3	2	1	1	1	1	1	2	4	1
61500	-153.758050752571080	-160.613538703530452	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.624717771091838	2	5	6	5	3	6	5	7	10	8	10	12	14	14	13	13	16	17	22	25	23	28	25	29	0	5	0	5	1	4	5	0	10	8	6	10	9	12	9	10	16	17	0	19	19	20	17	20	1	1	1	1	1	1	1	1	1	1	2	2	2	1	2	2	2	1	1	2	1	2	6	2
62000	-152.627616930335790	-159.483104881295162	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.722136655417657	1	5	7	5	3	6	7	7	10	9	8	11	13	14	15	13	17	16	21	25	23	27	23	28	0	5	0	5	1	4	5	0	10	8	6	10	9	12	9	10	18	16	0	19	19	19	17	20	1	1	1	1	1	1	2	1	1	1	1	1	2	1	3	2	1	2	1	2	1	2	4	1
62500	-149.726756148046690	-156.582244099006061	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.719670921529419	2	6	7	5	4	6	8	7	10	9	10	11	12	13	16	14	16	18	22	26	24	26	24	28	0	5	0	5	1	4	2	0	10	8	6	10	9	12	9	10	16	16	0	19	19	19	16	22	1	1	1	1	1	1	1	1	1	1	2	1	1	1	3	3	1	1	1	2	2	2	5	2
63000	-152.138160243964535	-158.993648194923907	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.549204851193766	2	6	5	6	4	7	7	6	9	8	9	12	13	14	16	13	16	17	21	25	23	27	25	28	0	5	0	5	1	4	5	0	10	8	6	10	9	12	13	10	16	16	0	19	19	19	17	20	1	1	1	2	1	1	3	1	1	1	1	2	2	1	2	2	1	2	1	2	1	2	4	1
63500	-154.058017561659170	-160.913505512618542	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.644599119868274	2	6	4	5	4	7	7	6	9	8	10	12	13	14	15	14	17	17	23	24	24	27	25	28	0	5	0	5	1	4	5	0	10	8	6	10	9	12	9	10	16	16	0	19	19	21	17	22	1	1	1	1	1	1	1	1	1	1	2	3	2	1	2	2	1	1	1	1	1	2	5	1
