step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85
5000	-497.774488431113241	-504.629976382072641	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.632522101109168	0	1	2	7	3	3	7	1	6	4	7	7	6	9	6	5	8	7	10	8	9	10	8	10	11	10	12	12	13	10	11	15	13	14	13	14	13	15	13	13	17	13	16	15	15	15	15	16	16	17	18	18	16	17	16	17	15	13	18	18	17	18	18	19	19	21	21	20	22	20	21	21	20	21	22	22	22	24	24	24	25	24	26	26	26	0	1	8	9	8	2	10	1	6	3	9	15	10	9	10	10	11	2	13	15	18	18	15	17	18	18	22	20	25	6	6	25	22	27	24	17	26	28	31	31	32	22	35	40	35	28	35	33	29	39	40	42	58	0	40	32	58	31	49	42	42	53	53	50	50	63	51	56	59	59	64	65	0	68	68	65	49	71	76	74	74	71	70	71	77	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	3	1	1	2	1	1	2	1	1	2	1	3	5	2	2	1	2	2	1	2	2	1	1	1	2	1	1	2	1	2	2	2	2	3	1	1	2	1	1	1	1	2	2	1	1	1	1	2	1	2	2	1	1	1	1	1	1	2	3	2	1	1	2	2	2	1	2
5500	-479.545799629383851	-486.401287580343251	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.592980108222075	-1	2	2	7	4	4	7	5	6	4	6	7	6	9	8	7	8	8	10	8	7	10	10	9	10	9	12	12	11	11	11	15	11	13	14	13	14	13	14	13	17	15	16	17	14	15	14	17	18	17	16	17	16	17	16	15	16	15	19	19	19	18	18	19	19	19	20	19	22	20	20	22	20	21	23	22	22	23	23	23	24	25	26	27	25	0	1	1	11	3	2	10	3	6	3	6	8	3	11	13	10	6	8	15	13	11	21	20	21	18	18	22	20	24	14	18	25	25	22	29	30	26	7	31	31	32	34	35	31	29	20	33	21	35	39	40	42	58	0	40	47	58	29	49	52	52	57	58	50	50	57	40	56	59	49	64	65	0	68	32	65	70	71	50	74	74	71	77	78	77	1	1	1	1	1	1	2	1	1	1	1	1	2	2	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	2	1	2	3	2	1	1	1	1	4	1	3	2	6	2	2	1	1	1	1	2	1	1	2	1	1	1	1	2	1	1	2	4	3	2	1	1	1	1	1	4	1	2	2	3	1	2	2	2	3	2
6000	-484.414736135232715	-491.270224086192115	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.595891821249348	-1	1	2	6	3	4	6	4	6	4	6	6	5	9	8	8	8	8	11	8	8	9	9	9	11	10	12	12	13	11	11	13	12	13	14	12	13	14	13	14	17	15	15	15	16	16	16	15	16	17	17	16	15	18	17	16	16	16	18	18	19	17	18	19	19	21	20	19	22	20	20	21	20	21	23	21	21	23	24	24	25	24	27	26	26	0	1	1	2	3	1	10	3	6	3	2	6	3	7	7	7	4	11	15	3	11	21	6	11	11	21	22	20	24	18	22	25	24	25	18	30	4	28	31	31	32	34	29	31	35	38	35	24	35	39	40	42	29	0	40	32	53	21	49	52	52	53	53	50	50	63	40	56	70	35	50	50	0	68	68	50	59	71	72	74	74	78	49	78	77	1	1	2	3	1	3	2	1	1	1	2	1	1	1	1	1	1	1	2	3	2	1	3	2	3	2	2	2	2	2	1	1	2	1	3	1	3	1	1	1	2	2	1	2	1	1	1	2	1	2	1	1	1	1	2	2	1	4	2	1	1	1	2	1	1	2	3	2	1	3	1	2	1	1	2	2	2	2	2	1	2	1	4	2	2
6500	-490.114257167375285	-496.969745118334686	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.533098356543663	-1	1	1	5	4	3	4	2	6	5	6	6	4	8	8	6	8	7	10	8	9	9	10	10	10	10	11	12	12	10	11	14	12	13	13	13	12	15	14	15	16	15	16	16	16	14	15	18	18	17	17	17	14	17	17	17	16	17	19	18	18	17	18	19	19	19	19	19	23	20	19	22	22	22	21	21	23	23	24	25	24	24	26	26	25	0	1	1	6	8	2	8	3	6	3	2	6	3	11	3	8	11	6	11	7	11	18	20	18	22	11	22	20	24	18	22	25	25	25	29	30	18	20	31	31	32	34	29	31	35	28	25	33	29	39	40	42	24	0	40	41	53	53	49	52	42	53	62	50	50	58	55	56	70	53	50	65	0	68	56	65	49	71	76	81	74	78	77	78	77	1	1	1	1	1	1	2	1	1	2	2	1	2	1	4	2	1	2	2	2	1	1	2	1	1	1	1	2	1	1	1	1	2	1	1	2	2	4	2	2	2	2	3	2	2	1	3	3	3	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	3	1	2	1	2	2	1	2	2	2	1	1	1	2	2	1
7000	-475.280431088452133	-482.135919039411533	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.647100082315005	0	2	2	6	4	4	4	3	6	5	6	6	5	8	7	7	6	8	10	9	9	8	9	11	11	10	11	13	12	12	11	14	12	12	13	14	12	14	14	14	16	14	16	16	15	14	14	18	18	17	18	16	14	16	16	17	15	17	19	18	18	17	18	20	18	20	20	20	22	21	21	22	22	22	21	20	22	23	23	25	24	24	24	24	27	0	1	1	6	3	2	8	3	6	7	6	2	7	11	7	7	2	11	15	15	18	2	15	21	18	18	22	20	24	22	22	33	18	27	29	24	26	19	31	31	32	34	53	31	35	20	33	25	35	39	55	42	33	0	40	32	53	53	35	52	52	53	53	50	50	63	55	56	49	58	50	76	0	68	41	65	70	71	76	81	75	78	77	71	83	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	2	1	1	2	1	2	1	1	2	2	1	2	2	1	2	1	1	1	1	3	3	1	1	1	1	2	1	3	2	2	4	2	1	1	1	1	1	1	1	2	3	1	1	2	2	1	1	1	2	2	2	1	2	1	1	2	2	1	1	2	2	1	2	1	2	2	1
7500	-473.040120001866683	-479.895607952826083	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.611689824754440	-1	1	2	4	3	4	6	4	7	5	6	4	6	9	7	8	8	8	11	8	9	8	10	10	11	10	13	12	12	12	12	14	13	12	13	13	12	14	14	14	17	14	14	16	15	16	15	17	17	17	17	17	14	18	16	17	16	15	18	19	19	17	19	19	20	20	21	21	22	20	20	21	21	22	23	22	22	24	24	25	24	24	26	26	26	0	1	1	2	3	2	10	3	4	3	6	3	10	6	10	10	6	6	15	15	18	6	20	22	22	18	25	20	24	25	22	33	25	22	29	30	26	20	31	31	32	27	29	31	35	28	33	33	35	39	40	42	25	0	40	32	53	53	43	52	52	58	58	50	50	57	55	56	70	49	64	65	0	68	56	72	29	71	76	74	74	71	69	78	77	1	1	1	1	1	2	1	1	2	1	1	1	1	2	1	2	2	2	2	1	1	2	1	1	1	1	1	2	1	1	2	1	1	2	1	1	1	2	2	1	2	1	2	2	1	2	2	3	2	2	1	2	1	1	1	2	1	1	2	1	1	1	2	1	1	3	2	3	2	2	1	1	1	1	4	1	5	2	2	2	2	2	2	2	2
8000	-472.869592727669101	-479.725080678628501	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.693190067922858	0	2	2	6	3	4	5	4	6	5	7	7	5	9	8	7	9	8	11	9	8	10	10	10	10	10	12	11	12	11	11	15	13	14	14	14	13	14	15	13	16	15	14	16	16	15	15	18	17	16	18	17	13	17	16	17	16	15	18	19	19	18	19	19	19	20	18	21	21	20	20	19	21	22	22	21	22	23	23	24	25	24	23	26	26	0	1	1	10	3	2	8	3	6	8	8	4	3	11	7	7	11	2	15	15	6	21	15	21	6	18	22	20	24	18	22	25	30	27	29	30	26	19	31	31	32	34	29	31	29	20	25	25	35	39	55	42	18	0	40	32	53	53	49	52	42	43	53	50	39	58	40	56	59	29	50	39	0	68	68	72	49	71	72	74	74	71	77	82	83	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	3	2	1	2	1	1	1	2	1	1	1	1	2	1	2	1	1	2	2	2	2	2	1	1	1	1	2	2	3	3	4	2	1	1	1	2	1	2	1	1	2	1	1	3	2	2	1	2	2	2	2	2	3	2	2	1	1	1	1	2	2	2	1	2	2	1	1	2
8500	-455.775604685418898	-462.631092636378298	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.706780108096193	-1	1	1	4	4	3	7	4	6	3	6	5	5	10	9	7	8	8	10	8	9	8	10	10	10	11	11	13	12	11	12	15	12	12	13	14	14	14	14	14	16	14	13	16	15	15	14	17	19	17	17	16	15	16	16	17	16	17	18	18	19	17	18	19	19	19	20	20	22	21	20	20	21	22	21	22	22	24	23	24	24	24	25	26	27	0	1	1	2	3	2	10	3	4	3	2	6	10	21	7	10	9	11	15	7	11	6	20	22	18	18	22	20	21	25	27	33	25	27	29	25	27	23	31	31	25	34	29	31	35	28	22	33	29	31	55	42	43	0	31	32	53	53	35	52	52	53	53	50	50	63	55	56	49	49	50	50	0	68	56	72	49	71	76	68	74	71	77	78	83	1	1	1	1	1	1	2	2	1	1	2	1	1	1	1	2	1	1	1	1	2	3	1	1	1	2	2	2	1	1	1	2	1	1	1	2	1	2	1	1	3	1	1	2	1	1	2	2	2	2	1	1	1	1	2	1	1	2	2	1	2	1	2	1	1	1	2	2	2	2	2	2	1	1	2	1	1	2	1	1	2	2	2	1	2
9000	-467.727254673713503	-474.582742624672903	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.719244570736875	0	1	2	6	3	4	7	3	6	5	8	7	5	8	7	7	7	8	10	8	10	10	10	10	12	11	12	11	13	11	11	15	12	13	11	14	13	15	13	13	17	15	15	17	15	16	14	18	18	17	17	16	14	17	15	16	16	16	16	18	19	17	18	20	19	18	19	20	22	19	18	21	21	22	22	22	21	22	23	24	25	23	24	26	26	0	1	1	2	3	2	10	3	6	8	6	6	3	6	10	13	6	10	15	15	11	11	15	11	18	18	22	20	35	18	18	25	21	22	18	33	26	28	31	31	32	34	35	31	29	38	33	47	35	39	55	42	29	0	40	32	53	53	29	52	52	53	53	50	50	58	55	56	59	43	50	65	0	68	56	72	70	71	64	74	74	71	77	78	83	1	1	1	3	1	1	1	1	1	2	2	2	2	1	1	1	1	2	1	1	1	1	2	1	2	2	1	2	1	1	2	1	2	2	1	1	1	2	1	1	2	1	2	2	1	1	1	2	3	2	1	1	1	1	1	1	1	1	2	1	2	1	2	2	1	1	2	2	3	2	1	1	1	1	4	1	1	2	2	1	1	3	1	3	1
9500	-465.199713726951529	-472.055201677910929	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.654091448776237	0	2	3	6	4	4	6	4	7	5	6	7	6	9	8	7	9	7	10	8	9	9	10	11	11	10	12	13	13	12	12	15	11	14	12	14	13	15	14	14	14	14	15	16	15	13	16	17	17	16	18	15	14	17	17	16	17	16	19	19	19	18	18	19	19	20	21	20	22	20	20	22	22	21	21	21	21	22	20	25	25	23	25	26	26	0	1	1	6	3	2	10	1	4	8	6	6	10	11	7	10	6	2	15	10	18	6	20	21	18	17	33	15	35	24	22	33	18	31	24	30	26	28	31	31	33	31	53	31	29	15	25	33	29	39	55	42	35	0	40	32	58	53	49	52	52	58	53	50	50	53	55	56	49	49	64	79	0	68	56	50	70	71	65	74	74	78	70	78	83	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	2	2	1	1	1	2	1	2	2	1	1	2	1	1	2	2	2	1	1	1	2	1	1	1	2	1	1	2	1	1	3	3	2	1	1	1	1	1	2	1	1	1	1	2	2	1	2	1	2	2	2	1	3	2	1	1	1	1	2	3	1	2	1	2	2	1	3	2	1
10000	-465.799060817380564	-472.654548768339964	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.676252805824605	0	1	2	6	4	3	7	4	7	5	7	5	6	9	9	6	8	8	11	8	10	10	9	10	10	10	12	11	12	11	11	15	13	14	13	14	14	14	13	14	17	15	15	17	15	14	15	18	17	18	17	18	13	17	16	16	16	16	18	18	18	18	18	20	19	20	19	19	23	20	19	21	21	21	21	21	21	23	23	24	25	24	26	26	27	0	1	1	6	3	2	10	3	4	3	2	6	10	11	10	10	6	4	17	10	18	18	20	17	17	18	22	15	21	25	25	25	25	27	24	30	26	15	31	31	32	14	35	31	35	19	35	33	29	39	40	42	29	0	31	32	53	53	49	42	42	57	53	50	50	58	55	56	49	59	50	65	0	68	56	65	70	71	50	74	74	71	77	78	83	1	1	1	2	1	1	1	1	1	1	2	1	1	1	2	1	2	1	2	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	2	2	2	2	1	2	1	3	1	2	1	2	2	3	2	3	2	2	1	1	2	1	2	1	1	2	1	1	2	1	1	2	2	2	3	1	1	1	1	1	2	1	1	2	3	1	2	2	3	2	1
10500	-462.750010738883532	-469.605498689842932	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.644097406774418	-1	1	2	6	1	4	3	5	6	5	7	4	5	7	9	7	7	9	10	7	9	9	10	10	11	11	12	11	13	11	11	14	12	14	12	13	13	14	14	13	17	15	16	16	16	15	15	17	17	17	18	17	14	17	17	15	15	17	18	17	18	17	18	20	19	20	19	19	21	19	20	21	22	21	22	20	22	23	23	25	24	24	26	26	27	0	1	1	6	1	2	3	1	6	7	6	2	7	6	10	13	13	11	7	7	11	6	20	22	22	18	18	20	35	18	22	25	18	27	24	30	26	28	31	31	32	34	53	31	24	28	33	25	35	39	40	42	35	0	40	32	53	53	49	42	52	53	53	50	50	63	55	56	59	49	50	65	0	68	68	65	70	71	76	74	74	71	77	82	83	1	1	2	1	1	2	1	3	1	1	1	2	2	1	1	1	1	1	3	2	1	2	2	1	1	1	1	1	1	1	2	2	2	2	1	1	1	1	2	1	2	1	1	2	3	2	1	2	2	2	2	1	1	1	2	1	1	2	1	1	1	2	2	2	1	1	1	2	2	1	2	1	1	1	2	1	1	1	2	2	3	2	2	1	1
11000	-496.827231060458018	-503.682719011417419	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.716325052734929	-2	1	2	7	4	3	7	3	6	4	7	7	5	8	9	7	8	8	10	8	9	8	8	11	10	9	12	12	12	10	10	13	12	12	13	13	13	14	14	14	16	14	15	17	15	16	15	16	16	16	17	19	13	16	16	15	17	16	19	19	18	18	18	19	18	20	19	20	22	19	20	22	22	21	22	21	22	22	24	24	24	24	26	27	27	0	1	1	6	3	1	10	2	6	3	9	9	10	9	10	3	6	11	7	8	18	6	10	18	18	11	18	20	24	18	22	33	25	17	29	30	21	20	31	31	18	34	53	31	29	38	27	25	45	39	40	61	29	0	40	32	58	53	49	61	42	58	53	50	50	57	44	56	70	49	50	65	0	68	68	50	70	71	76	74	74	71	77	78	83	1	2	2	2	2	2	2	1	2	1	1	1	1	1	2	2	2	1	2	2	1	3	2	1	1	1	2	2	1	1	2	1	1	2	1	1	2	3	2	2	3	1	1	3	1	1	1	2	1	1	2	1	1	1	1	1	1	2	1	1	2	1	2	1	1	3	1	2	2	2	3	2	1	1	1	2	1	1	1	1	2	3	2	2	1
11500	-445.475522214812258	-452.331010165771659	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.791268862870406	0	2	2	5	3	4	6	3	5	5	7	5	4	9	8	8	8	8	10	9	9	9	10	10	10	10	12	11	11	12	11	16	12	14	13	13	13	15	14	14	16	15	16	17	14	15	15	17	19	17	18	19	14	17	17	17	17	16	18	19	17	17	18	19	20	21	20	20	22	21	20	21	21	21	22	20	22	23	23	24	25	25	26	25	27	0	1	1	6	3	2	3	3	6	8	6	2	8	4	7	3	11	11	15	15	18	18	20	21	18	18	22	20	24	25	22	33	25	27	29	30	26	20	31	27	33	34	53	39	29	28	37	33	35	39	55	61	29	0	39	41	43	53	35	61	42	58	58	50	50	62	55	56	49	49	50	50	0	68	68	50	70	71	72	74	74	78	70	78	83	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	2	2	2	1	1	1	1	2	1	1	1	3	2	2	1	1	2	1	1	1	1	1	2	1	1	1	1	2	2	2	2	2	2	1	2	2	1	1	1	1	1	1	2	1	2	1	2	1	1
12000	-469.000546934841850	-475.856034885801250	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.628393924849081	-1	1	3	5	4	3	6	5	5	4	7	6	6	8	8	8	9	9	10	9	10	9	10	11	10	10	12	13	12	11	11	14	12	13	13	13	13	12	14	12	17	15	15	17	16	15	15	18	19	17	17	17	14	17	16	17	16	16	17	18	18	16	18	19	19	20	20	19	21	20	20	21	21	21	22	22	22	23	24	24	24	24	25	26	26	0	1	1	2	3	2	10	5	6	3	2	4	10	4	7	8	11	11	15	3	4	8	20	18	4	18	22	19	24	22	22	33	25	27	29	30	26	19	31	31	32	34	53	55	35	20	18	32	59	39	55	42	29	0	40	32	53	53	35	52	42	53	53	50	50	57	55	56	59	29	64	65	0	56	68	65	49	71	76	74	74	78	70	71	83	1	1	2	3	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	2	1	2	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	1	2	2	3	2	1	1	1	2	2	1	3	1	1	2	2	1	1	1	2	2	1	1	2	1	2	3	1	1	1	2	1	1	2	2	1	2	2	1	3	2	1
12500	-513.116716237332412	-519.972204188291812	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.564743766011484	-1	2	2	6	4	4	7	5	7	5	5	7	6	9	9	6	8	7	10	9	10	9	8	10	11	10	12	13	12	11	11	15	9	12	14	14	14	15	15	14	16	13	16	16	15	14	15	18	17	18	17	18	15	18	16	17	16	16	18	19	16	17	18	19	18	21	21	19	22	21	20	22	21	21	22	21	23	22	24	24	24	24	27	26	27	0	1	1	6	3	1	8	1	11	2	6	8	8	11	8	8	2	6	7	7	22	2	8	17	33	18	22	20	22	33	22	22	18	18	29	25	26	46	31	27	32	27	35	31	24	20	26	47	35	39	55	61	35	0	40	32	53	53	49	52	42	53	53	65	34	43	55	56	59	49	65	76	0	68	68	50	70	71	76	74	74	71	77	78	77	1	2	1	2	1	3	1	3	1	1	1	1	1	2	2	1	3	2	2	1	1	3	1	1	1	2	1	3	2	2	2	2	1	5	1	1	2	1	2	1	1	1	1	2	3	2	2	2	2	1	1	2	1	1	2	1	1	1	1	1	2	1	1	1	3	2	2	2	2	2	2	1	1	1	2	2	1	2	2	2	2	2	1	2	2
13000	-469.349017845315359	-476.204505796274759	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.760301695686952	0	2	2	7	4	4	6	4	6	5	7	6	6	9	9	7	7	7	10	7	8	9	9	10	11	10	10	12	12	11	12	15	12	12	13	14	13	14	15	14	16	14	15	16	15	16	14	17	17	16	18	18	14	17	16	17	16	16	18	19	17	17	18	19	19	19	18	20	23	21	20	21	22	22	22	21	23	24	23	23	24	24	26	26	26	0	1	1	9	3	2	10	3	6	3	2	6	10	4	10	10	6	6	14	7	18	21	20	18	26	18	22	19	24	18	27	33	26	27	29	25	26	15	31	31	25	34	53	31	24	28	37	25	45	31	40	61	29	0	40	41	53	53	49	52	34	58	58	50	50	58	40	56	59	49	50	65	0	41	68	65	70	71	72	74	75	71	77	78	77	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	2	1	1	1	1	2	2	1	2	1	1	1	2	1	2	1	1	1	2	2	2	1	1	3	2	1	1	2	2	1	2	1	2	2	1	1	1	2	1	1	1	1	1	1	1	2	2	2	1	2	2	3	2	2	1	1	2	1	2	1	2	1	1	1	2	1	2	2
13500	-465.703688188618912	-472.559176139578312	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.672854596246876	0	2	2	7	4	4	6	3	6	5	6	6	6	9	7	8	8	8	11	9	9	10	9	10	10	11	12	12	12	11	12	16	13	14	13	13	12	15	13	15	16	15	14	16	15	15	16	17	17	17	17	19	16	17	17	17	13	17	18	18	16	18	19	19	19	21	19	20	22	18	21	21	22	21	22	21	22	23	24	25	24	22	26	26	27	0	1	1	6	3	2	10	3	2	6	6	2	8	4	7	10	11	9	15	15	6	18	15	17	18	18	22	20	24	25	21	21	26	27	29	30	21	28	31	31	33	34	29	31	35	28	33	33	29	39	40	61	57	0	40	32	21	53	35	42	42	58	53	50	50	70	55	56	49	35	50	65	0	32	68	50	70	82	72	74	74	71	77	82	77	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	2	2	1	2	1	3	1	1	1	1	1	2	2	1	1	2	3	1	1	1	1	1	2	1	2	2	1	1	2	1	2	2	2	2	2	1	2	1	1	1	1	2	1	2	2	1	1	2	1	1	2	1	2	2	2	2	1	1	2	1	2	2	1	1	2	1	1	2	1	2
14000	-482.348551316576049	-489.204039267535450	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.568781070316380	-1	2	1	5	4	4	6	3	6	5	7	5	6	9	9	7	9	7	10	8	10	10	9	11	11	9	12	13	12	11	11	14	12	14	14	14	13	14	14	14	17	15	16	16	15	16	15	16	18	17	18	19	16	17	16	16	14	15	18	19	17	17	19	19	19	18	21	19	22	20	21	21	21	22	22	21	22	24	24	23	25	24	26	25	27	0	1	1	6	2	2	10	3	6	8	4	2	10	11	10	10	6	6	10	10	17	18	20	21	18	18	22	10	24	18	22	33	18	27	29	30	26	20	31	31	32	34	57	40	29	19	33	33	29	39	40	61	58	0	31	32	33	57	35	42	42	53	58	39	50	58	40	56	59	59	50	50	0	56	56	50	70	71	72	68	80	71	77	78	49	1	2	1	1	1	2	1	1	1	1	1	2	1	1	2	1	2	1	2	2	1	2	1	1	2	2	1	4	1	2	1	1	3	1	2	1	2	2	2	2	2	1	2	1	2	2	1	2	3	2	2	1	1	1	2	1	2	1	3	2	1	1	2	2	1	1	4	2	2	1	2	2	1	3	4	2	1	1	2	2	1	2	2	1	3
14500	-498.949194458698230	-505.804682409657630	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.672561850584213	-1	1	3	5	4	3	6	5	6	4	7	6	5	8	8	7	9	7	10	8	9	9	9	11	11	11	12	13	12	12	12	14	12	13	13	13	13	13	15	15	16	14	14	16	16	16	14	17	18	18	17	16	15	17	13	17	17	16	18	19	18	16	18	19	18	19	20	21	22	20	20	20	21	22	21	21	23	23	23	23	24	24	26	26	26	0	1	1	2	3	2	10	10	6	3	2	2	10	6	10	3	11	5	15	10	4	1	15	11	21	18	21	20	18	25	14	33	25	27	29	30	26	20	31	55	32	34	18	31	43	28	25	25	29	39	55	42	24	0	31	41	53	53	53	52	52	53	58	39	39	63	40	56	59	49	65	65	0	75	56	65	69	71	76	74	74	78	77	78	49	1	1	1	2	1	1	1	1	1	1	3	2	1	2	2	2	1	1	1	1	2	4	1	2	1	2	1	2	2	1	2	1	1	1	1	1	1	2	2	2	1	1	3	2	1	2	2	4	3	2	2	1	2	1	1	1	1	1	1	2	2	1	1	2	2	1	3	2	3	1	1	1	1	1	1	1	1	2	2	1	2	1	1	1	4
15000	-467.601877610332451	-474.457365561291851	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.713290519741435	-1	1	1	5	3	2	6	3	7	6	5	7	4	9	8	8	8	8	10	9	9	10	8	10	10	10	11	13	13	12	12	15	12	12	12	13	14	15	14	15	16	13	15	14	14	14	15	18	19	17	17	16	15	17	14	17	17	17	17	17	17	16	19	18	19	19	19	19	21	20	20	22	19	21	21	21	22	23	23	24	24	25	24	26	24	0	1	1	2	3	2	8	3	4	8	2	11	3	11	7	10	11	11	10	23	18	18	10	21	18	18	22	20	35	25	22	33	25	22	24	30	26	28	31	55	32	34	29	31	35	15	33	33	59	39	40	42	35	0	31	32	53	62	29	52	34	53	53	50	50	58	55	56	49	29	64	76	0	68	56	65	70	71	76	74	74	78	70	78	70	1	1	1	2	1	1	1	1	1	2	2	1	2	3	1	1	1	1	3	1	1	1	2	1	1	1	1	2	1	2	1	1	1	2	1	1	2	1	2	1	1	1	1	1	1	3	2	3	1	1	1	2	2	1	1	1	2	1	2	1	2	1	2	1	1	1	2	1	1	3	1	1	1	2	2	1	1	2	1	2	2	1	1	2	1
