step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	Tinf_111	Tinf_112	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	alpha_111	alpha_112	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110	kappa_111	kappa_112
23000	-311.772833603012486	-310.011456100029193	-1.761377502983301	0.000000142319200	0.000000248233143	1.744199959453566	0.918679250257154	-1	2	4	2	2	4	4	0	6	4	7	4	6	6	5	3	6	6	7	8	6	6	8	8	8	6	7	6	6	8	8	7	7	9	8	9	9	9	9	9	9	9	10	10	11	10	9	8	10	10	13	11	12	11	13	10	11	11	11	13	11	13	13	13	13	13	10	13	13	14	13	12	13	15	15	14	14	13	15	18	18	12	14	15	15	15	15	17	16	13	17	16	17	18	17	18	17	17	18	19	16	18	19	19	20	20	22	17	19	22	24	25	0	1	2	8	1	5	4	1	6	4	21	16	6	3	16	4	2	6	7	9	6	7	22	32	13	12	3	15	6	26	32	21	22	24	28	30	7	32	35	24	26	33	34	34	67	48	21	26	35	20	59	47	47	44	30	23	35	49	39	58	32	59	44	59	42	61	20	52	20	68	44	36	36	60	65	63	57	50	66	108	77	38	59	62	51	90	62	79	63	45	89	74	92	92	85	95	86	57	75	84	83	75	93	88	100	96	94	89	71	108	107	106	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	2	1	1	1	2	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	2
23500	-272.839652415242142	-269.427185383391986	-3.412467031850153	0.000000148093983	0.000001061473470	7.167566479932371	0.986513738191273	0	2	5	3	1	4	3	3	4	4	7	4	6	6	5	5	6	7	8	7	4	5	8	8	7	6	8	5	7	8	6	9	6	8	7	11	8	10	9	9	9	8	10	11	11	11	9	10	11	11	12	11	12	12	13	10	12	12	11	14	10	9	12	12	14	13	11	11	13	13	14	12	15	15	14	14	14	13	15	18	17	14	15	16	16	14	13	15	17	16	16	17	16	19	15	17	15	17	17	18	17	18	20	19	19	22	21	21	20	25	26	24	0	5	7	1	1	2	5	5	2	2	9	8	10	10	10	12	15	33	33	28	8	12	29	26	17	3	15	4	3	17	8	11	4	17	21	40	33	30	31	35	30	26	37	41	41	56	35	24	40	37	49	40	68	41	40	32	62	43	62	70	19	33	61	62	54	64	34	61	57	67	53	48	51	87	46	54	64	61	69	82	84	63	87	74	76	52	46	69	84	77	55	65	75	92	55	73	78	60	87	98	90	79	98	101	89	103	105	102	94	112	112	106	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
24000	-293.154011443703951	-291.313227391639259	-1.840784052064672	0.000000337925925	0.000000056579296	0.167431060555718	0.965545080836347	0	2	3	2	1	3	3	3	5	3	8	5	7	4	5	4	6	7	8	8	7	5	7	8	7	5	6	6	7	6	6	8	7	8	8	10	9	9	10	10	8	7	11	9	9	10	10	10	9	12	12	12	11	11	13	9	11	12	11	14	12	10	11	11	14	13	11	13	14	15	12	12	15	15	16	14	14	13	13	17	18	14	16	15	16	16	16	17	15	15	16	16	16	18	17	15	17	18	17	20	18	18	19	20	20	22	21	21	20	24	25	23	0	1	5	5	1	5	5	5	7	1	31	8	26	7	16	6	22	28	27	30	9	3	9	28	9	4	16	9	26	16	16	7	30	23	25	24	27	22	42	34	28	15	38	30	11	19	24	11	11	36	35	62	26	44	67	28	40	62	44	50	47	49	47	18	52	36	20	58	68	69	47	48	55	68	70	64	68	53	57	74	85	54	79	50	74	89	84	89	77	58	76	82	50	83	69	77	85	87	85	85	87	83	81	102	97	108	102	94	94	109	103	99	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2
24500	-268.202999418818933	-266.755058617784414	-1.447940801034538	0.000001407759027	0.000001351535186	0.960061459290179	0.971025183653875	-1	1	4	2	2	5	4	4	6	3	7	6	5	5	5	3	6	6	7	7	6	7	7	7	7	5	7	6	7	8	7	8	8	7	8	10	9	9	9	8	10	7	9	10	10	11	8	10	10	11	12	11	11	11	13	10	11	10	12	13	12	12	11	12	14	12	11	14	13	14	13	13	15	16	16	12	15	13	14	17	17	15	15	17	16	15	14	17	15	16	15	16	17	18	17	16	16	16	18	19	17	19	20	20	18	22	20	21	21	25	25	24	0	1	4	2	2	8	4	5	14	4	18	26	3	10	10	4	14	3	6	8	13	13	28	28	10	2	14	7	14	28	17	26	17	3	19	35	27	34	31	13	47	13	23	38	39	43	22	17	47	37	49	44	40	37	52	33	23	47	44	54	44	58	43	58	51	46	41	57	67	71	67	53	51	83	62	56	60	62	67	89	89	78	68	89	89	68	60	78	70	79	60	77	90	89	83	71	65	79	97	93	91	98	95	93	93	109	93	104	100	112	112	99	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
25000	-313.390557578213702	-312.023368361793018	-1.367189216420686	0.000000638674798	0.000000316065184	0.494876555464753	0.811911073666612	-1	1	5	3	1	4	4	4	6	3	7	6	6	5	5	4	7	6	7	7	7	5	6	7	6	6	8	6	5	8	7	8	8	9	9	10	9	10	9	9	10	7	10	10	10	9	10	11	11	11	13	12	11	10	12	11	12	13	11	13	11	13	12	12	14	13	12	13	13	14	14	13	14	15	16	13	14	12	15	17	18	15	15	16	16	16	15	17	15	15	17	14	18	18	15	18	17	16	17	19	18	17	19	20	20	20	21	21	19	24	24	22	0	1	4	5	1	2	5	4	14	5	12	10	7	2	10	5	29	8	8	15	28	6	16	29	29	3	28	7	6	26	7	22	11	21	28	12	13	33	31	11	27	18	27	30	11	3	33	46	38	34	78	35	45	40	48	47	36	63	39	61	17	67	36	54	66	37	48	61	48	76	59	53	62	72	77	55	36	35	66	87	102	76	58	92	79	73	68	86	65	55	89	69	86	65	65	58	79	92	98	81	98	65	93	94	96	78	84	101	84	112	107	107	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	3	1	1	1	1	1	1	1	1	1	3	2	2	1	1	1	1
25500	-272.680389324794362	-271.311000314013882	-1.369389010780475	0.000001448352937	0.000000700754337	0.483828436552654	0.950926842017456	0	2	3	3	1	4	4	2	5	5	7	5	6	6	5	5	6	6	7	8	6	5	7	7	7	6	7	6	7	8	7	9	5	8	8	10	8	9	8	10	9	8	11	10	10	10	10	9	10	10	12	10	11	10	13	9	11	12	11	14	11	12	11	11	13	13	11	13	14	14	13	12	14	14	15	13	14	13	15	17	17	15	14	17	17	15	15	17	16	15	16	17	16	18	16	17	16	16	18	19	18	19	20	21	19	22	22	18	19	23	25	24	0	5	8	1	1	2	2	1	2	3	33	7	7	12	6	4	33	16	22	27	16	7	26	15	26	7	12	22	26	24	18	35	3	24	27	34	28	31	31	13	29	24	48	35	30	37	39	24	35	34	40	39	42	38	40	11	45	49	38	71	32	40	56	31	67	59	52	61	62	53	53	34	65	72	68	51	72	72	70	90	70	68	51	95	79	66	70	93	69	83	75	79	76	93	73	77	67	73	91	97	75	90	87	79	96	100	102	95	91	103	110	107	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
26000	-248.336739107419959	-246.103931481941487	-2.232807625478470	0.000000024052868	0.000000071413612	2.969026883333187	0.998016591299930	0	1	4	2	1	5	3	3	4	4	8	5	7	5	6	4	6	6	7	7	6	6	7	8	7	7	8	5	7	6	7	7	7	9	8	10	9	9	9	9	9	9	11	10	9	10	10	9	11	12	12	10	12	12	14	9	11	12	10	11	11	12	12	12	13	13	13	13	14	13	12	13	15	16	15	15	15	13	14	16	17	13	16	16	17	15	15	18	15	16	16	16	18	19	17	18	17	17	17	20	16	17	20	19	18	22	20	20	20	24	26	23	0	1	8	1	1	4	2	4	2	4	6	7	6	16	7	4	6	9	14	16	10	12	9	18	14	10	18	8	6	16	9	15	14	19	14	32	27	33	26	23	29	27	41	19	33	26	33	11	38	47	52	30	52	46	78	32	45	45	32	45	40	52	38	47	38	61	60	49	54	49	56	43	66	77	65	64	67	71	63	86	55	62	78	67	77	72	82	84	68	89	69	69	91	97	67	92	92	76	80	104	79	76	85	85	77	103	88	105	93	106	110	104	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
26500	-271.302435867427789	-269.635562814670493	-1.666873052757287	0.000000692555185	0.000000148404567	0.214285547467543	0.956202976600661	-2	0	3	1	1	5	3	4	5	2	7	5	5	5	5	5	7	6	6	7	6	5	7	7	8	3	8	6	6	8	8	7	7	9	8	10	9	9	9	7	9	8	10	11	10	10	10	11	10	11	10	12	11	11	13	8	11	13	12	14	12	13	13	12	13	14	12	13	14	13	13	13	15	15	15	12	15	13	15	16	16	14	15	15	17	12	15	17	17	15	15	16	18	18	17	18	17	18	17	20	17	18	20	19	19	23	21	20	20	24	24	23	0	1	10	2	1	26	4	7	3	4	13	10	8	7	7	7	15	8	13	13	8	26	28	9	21	5	6	9	6	24	24	14	22	29	29	42	33	17	33	22	25	15	35	19	39	33	31	45	31	36	56	47	38	41	59	9	34	61	56	52	48	49	49	46	61	57	36	47	61	44	52	53	68	63	58	49	70	61	58	91	77	57	63	82	70	42	58	84	75	78	70	75	92	75	79	88	75	92	77	93	75	80	94	92	94	108	102	102	96	112	106	107	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
27000	-278.587452953531056	-277.158785393139340	-1.428667560391718	0.000000623790813	0.000000563256039	0.902956611768290	0.958748752503836	0	1	5	3	2	5	3	2	5	4	8	4	6	4	5	2	5	6	7	7	6	7	8	8	7	7	8	7	7	7	8	9	4	8	8	9	8	10	8	9	9	9	11	10	9	10	10	10	10	12	12	12	11	10	13	11	12	12	11	14	11	12	12	10	13	13	12	14	14	13	13	11	14	14	15	15	12	13	14	16	15	13	14	16	15	14	16	16	17	16	16	16	15	19	17	16	16	16	17	19	17	17	20	20	18	22	20	21	21	24	24	23	0	1	4	1	1	33	2	2	14	4	29	4	17	8	4	2	7	33	6	9	33	6	21	26	15	6	21	6	15	33	18	39	16	21	9	21	15	24	6	28	19	28	40	33	26	37	36	30	27	48	40	49	41	27	53	34	36	49	38	56	45	46	43	35	46	61	54	50	71	44	59	40	59	77	70	52	59	72	67	78	60	51	62	55	58	77	75	83	92	86	86	79	66	95	92	79	83	83	71	92	96	98	105	105	98	103	96	104	100	108	106	109	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
27500	-315.412022598577664	-313.165174499478383	-2.246848099099265	0.000000094749842	0.000000285063325	3.008588907329654	0.884991024912653	-2	1	5	2	1	4	3	3	4	4	7	5	6	6	6	3	7	5	8	8	7	7	8	8	8	6	7	5	6	7	7	8	7	9	7	10	10	9	8	10	9	8	10	11	10	8	8	9	10	12	12	10	10	12	14	10	12	12	11	14	12	11	12	12	14	13	13	11	13	14	13	12	15	15	15	14	15	14	14	17	18	14	15	15	17	16	15	18	16	15	17	16	18	16	17	17	16	16	18	20	17	19	21	20	20	22	21	21	19	24	25	24	0	1	7	2	1	2	5	5	7	4	12	7	4	12	18	2	12	9	13	35	3	5	26	17	13	7	14	16	3	8	18	35	15	21	12	35	32	19	17	28	42	13	35	23	39	16	29	20	20	49	19	32	2	45	56	24	56	39	41	51	41	41	38	37	52	72	47	41	59	71	37	52	69	64	52	61	78	43	63	51	92	49	69	79	82	83	66	97	74	71	77	87	94	65	98	74	76	74	78	91	73	101	102	85	88	108	93	81	92	107	106	100	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	4	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	2	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1
28000	-305.543649090582335	-303.921517949250131	-1.622131141332177	0.000000489853264	0.000000689001007	1.406545710253604	0.933300125009808	-1	1	4	2	1	4	4	3	5	5	7	5	4	5	5	5	6	7	7	7	7	5	7	7	7	6	7	6	6	8	7	8	7	8	8	11	7	9	9	9	9	8	8	10	10	11	9	11	8	12	12	11	12	11	14	11	10	12	11	11	11	12	12	13	13	13	13	13	13	14	14	12	14	15	14	14	15	12	13	18	16	15	14	16	15	15	15	17	17	17	17	15	16	17	17	16	16	18	17	18	15	19	20	18	20	23	22	19	20	24	25	22	0	1	4	1	1	2	8	4	8	8	16	6	2	6	7	8	12	16	9	15	9	8	15	26	15	16	13	13	7	16	10	37	17	17	10	39	17	29	19	23	43	37	22	35	42	32	33	40	25	57	60	32	36	42	79	57	37	22	40	40	38	49	61	54	36	36	62	36	31	78	72	47	45	63	56	78	53	25	52	96	83	83	78	82	76	57	51	69	75	65	87	67	75	93	74	55	82	96	81	99	79	94	100	90	99	68	105	80	94	112	110	102	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	1	1	1	1	1	1
28500	-285.432604344236552	-283.677083268665740	-1.755521075570791	0.000000702952234	0.000001216065309	1.729940172476859	0.935058907045002	-1	1	4	2	1	3	3	3	4	5	7	5	5	6	5	5	7	5	4	8	6	6	8	8	7	7	7	5	7	7	6	8	7	9	7	11	9	8	9	10	9	6	10	9	9	11	9	9	10	9	12	11	12	10	12	10	11	12	11	13	10	12	13	13	12	12	12	13	13	15	12	11	15	15	16	14	14	14	13	17	17	15	15	17	16	14	15	17	16	16	17	16	18	18	16	17	17	17	16	18	17	19	21	18	20	23	22	20	19	24	25	24	0	1	5	2	1	2	5	5	5	8	12	7	4	3	6	7	16	6	8	21	10	9	31	12	15	28	3	8	13	22	4	28	13	27	9	44	35	14	11	23	13	28	26	17	26	37	17	33	26	18	52	43	61	20	36	45	41	36	48	54	44	59	24	58	40	72	37	61	36	64	54	37	79	51	64	67	79	37	30	87	82	66	68	90	78	71	51	86	86	61	74	86	98	96	70	92	73	70	76	95	87	94	102	85	100	107	108	88	98	107	110	107	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
29000	-333.454931644760961	-331.359878127080151	-2.095053517680822	0.000000075707460	0.000000196196804	2.591512170785933	0.780926591175658	-1	1	5	3	0	4	3	3	5	5	7	5	6	5	4	5	7	7	8	7	6	7	7	7	7	6	6	6	7	7	5	9	8	8	7	10	9	9	9	9	9	8	11	8	10	11	10	10	10	11	12	11	11	12	14	9	10	12	11	13	11	11	12	12	13	14	11	13	13	13	14	13	16	16	16	14	15	13	14	16	16	13	15	15	15	15	14	18	16	15	13	15	16	18	18	18	16	17	16	20	18	17	19	20	18	23	21	19	20	23	24	22	0	5	4	2	1	2	1	5	8	4	3	8	6	8	7	4	31	26	18	9	3	3	16	15	9	3	12	7	21	31	4	44	13	6	16	18	28	24	18	28	25	16	32	11	20	48	33	33	18	39	56	48	32	52	17	13	34	36	41	39	38	48	52	35	48	69	39	63	67	54	72	45	79	84	59	46	44	67	82	76	54	52	70	54	68	78	70	74	84	11	36	45	79	80	102	97	77	51	71	101	80	82	80	88	79	112	103	101	94	107	101	95	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	3	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	2	1	1	1	1	1	1	1	1	3	1	3	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	2	1
29500	-278.261965955653920	-276.687551433502392	-1.574414522151509	0.000000532571130	0.000000686900611	1.289781912167292	0.953044255881319	-1	2	4	3	1	5	1	3	5	5	7	6	5	5	4	4	6	6	8	8	7	7	7	7	8	5	7	6	7	6	7	8	8	8	8	11	9	9	8	10	9	9	10	11	10	10	9	11	11	10	12	12	12	10	14	9	11	12	10	12	10	13	13	12	14	12	11	11	12	15	11	13	14	15	13	15	14	14	15	17	17	13	15	16	16	15	15	17	17	15	17	16	16	18	17	17	16	17	16	19	16	17	20	20	19	23	19	20	21	24	25	23	0	5	5	1	1	2	1	2	2	4	14	3	8	8	8	7	26	4	23	9	12	15	6	30	11	4	14	14	3	16	9	17	13	22	30	25	12	33	11	41	20	20	34	47	20	35	24	41	47	39	59	59	43	39	60	30	38	61	33	49	37	40	71	68	69	49	41	43	47	49	43	61	68	69	37	62	66	58	62	86	86	49	72	73	73	58	82	92	70	78	76	64	55	89	83	87	65	85	71	88	73	76	93	105	89	104	81	94	94	109	112	109	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
30000	-287.063638512718001	-285.490468414464885	-1.573170098253095	0.000000577718967	0.000000743357570	1.286711381866549	0.942912676867579	-1	2	5	2	1	4	3	4	5	4	7	5	6	5	4	3	5	6	8	8	7	6	8	8	8	6	7	7	4	8	7	9	7	8	8	11	7	10	9	9	9	8	10	10	10	9	9	10	10	12	12	12	11	12	13	9	10	12	12	13	11	13	12	12	10	13	10	14	14	13	13	11	15	15	15	15	14	14	14	17	17	14	16	16	16	15	16	17	17	15	16	16	15	17	18	17	14	16	17	20	16	19	19	19	19	21	21	20	20	24	26	24	0	5	16	5	1	7	4	16	8	4	12	2	29	10	2	4	16	2	26	22	14	10	22	26	13	3	8	14	4	33	10	25	15	28	9	48	9	21	30	31	25	18	20	19	31	33	22	23	11	32	46	45	56	43	53	21	30	65	65	59	21	63	53	47	46	50	19	63	51	46	52	49	69	62	72	77	63	48	52	74	84	51	78	77	79	60	76	69	68	79	76	69	60	73	99	85	38	66	70	91	75	96	96	81	94	96	102	95	95	106	112	103	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1
30500	-275.376923168708629	-272.924204021665787	-2.452719147042868	0.000000243963529	0.000000881582453	3.613582966697108	0.955595807518195	-1	1	5	3	1	4	3	4	6	5	8	6	6	6	5	4	6	6	7	7	7	7	5	7	8	7	7	6	6	7	6	9	7	8	8	11	9	9	10	9	10	8	8	11	11	9	10	9	10	11	12	11	11	11	12	11	10	13	12	13	11	12	12	12	14	13	11	13	14	14	13	12	15	13	15	14	13	13	15	17	18	14	15	17	14	15	16	17	16	15	16	15	16	18	16	17	16	18	17	19	18	19	20	20	18	22	22	19	20	24	26	23	0	1	8	5	1	4	5	2	8	4	13	16	15	3	7	4	23	16	12	17	3	3	4	3	30	14	18	23	7	18	8	12	17	28	13	43	3	31	43	33	11	20	18	32	18	26	34	25	43	48	41	20	34	41	40	32	22	36	47	51	20	40	57	57	71	36	57	53	61	67	36	36	68	47	66	72	39	55	59	82	69	49	77	92	61	70	92	93	65	36	85	50	76	87	70	70	75	80	65	99	87	88	105	105	89	109	108	96	101	104	110	104	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
