step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87
5000	-252.484199060431592	-261.535042440882933	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998779525180574	0	2	4	5	10	5	8	4	6	9	9	7	10	10	9	7	11	8	9	10	10	12	13	17	7	11	11	14	8	10	11	13	8	11	9	12	12	11	13	11	14	14	13	15	14	11	14	15	13	15	16	12	15	16	17	17	14	12	14	12	14	11	15	14	10	15	15	14	15	15	13	16	16	15	12	15	16	14	18	16	19	14	18	16	20	18	17	0	1	2	3	7	3	9	2	3	12	16	9	18	18	16	3	10	6	16	15	33	65	52	70	2	35	18	22	4	7	15	46	9	9	16	30	7	29	31	30	32	37	65	43	46	33	75	28	27	10	47	15	39	53	76	32	34	27	46	5	15	10	75	60	18	57	52	32	43	82	75	41	28	78	31	75	76	46	48	74	82	21	22	49	84	44	76	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
5500	-264.884115920940701	-273.934959301392041	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993340354260285	-1	2	1	5	9	6	8	5	7	8	9	7	9	10	8	7	10	9	9	8	9	11	11	18	10	10	11	15	9	11	10	11	11	11	10	9	12	10	11	11	14	15	11	13	11	9	15	15	12	15	12	15	14	13	13	16	12	11	14	9	13	13	15	10	13	14	16	14	14	13	15	15	12	16	12	15	12	16	19	17	17	17	18	11	18	19	17	0	1	1	2	12	8	12	3	4	9	9	4	16	13	16	6	15	12	7	8	16	25	11	67	18	16	36	38	12	20	11	29	38	26	8	9	32	10	60	9	65	70	14	35	17	9	68	68	26	41	5	73	77	84	33	52	11	26	55	6	40	43	62	13	64	33	38	40	14	34	70	58	35	54	34	54	35	42	83	28	28	23	78	60	33	56	52	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6000	-239.354237307012482	-248.405080687463823	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999595901232460	0	3	4	5	9	6	8	6	7	8	7	8	6	9	9	9	11	10	8	10	10	12	13	19	11	11	5	11	11	10	10	11	9	8	11	11	12	11	12	12	15	14	13	12	11	14	13	12	14	14	14	12	15	15	17	16	13	13	13	13	13	12	14	14	15	16	16	14	16	11	15	16	14	17	13	13	16	17	19	16	20	16	16	16	18	19	16	0	1	2	2	10	2	27	2	2	8	8	8	3	34	11	10	14	10	4	12	16	20	45	74	18	9	2	14	31	11	7	31	7	13	15	33	18	31	32	70	60	7	21	45	20	35	30	17	58	47	75	16	46	76	83	65	22	28	22	40	39	30	52	52	40	35	68	59	51	18	59	64	59	82	29	32	63	64	59	42	69	43	76	50	83	85	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6500	-263.815717006306215	-272.866560386757556	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996031211845346	0	4	4	6	9	6	7	7	3	8	8	7	9	6	9	8	12	8	9	10	9	12	12	18	10	11	11	9	10	10	11	11	9	9	12	7	11	11	12	13	12	15	11	11	13	13	15	15	14	13	12	15	12	14	16	17	14	13	5	8	13	14	15	15	16	15	15	14	16	13	14	17	16	12	16	16	13	17	18	8	15	15	18	9	18	17	17	0	9	9	2	12	59	59	59	1	12	8	59	80	2	14	6	20	36	7	18	8	84	43	76	18	18	20	12	34	34	21	84	7	2	84	4	21	60	43	44	31	57	84	34	23	35	70	57	46	31	16	62	19	61	61	82	51	34	9	4	44	35	40	68	67	46	46	25	54	29	43	47	52	30	71	67	31	69	37	12	46	62	73	10	49	82	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7000	-258.670038024401606	-267.720881404852946	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.986185655994001	0	4	4	6	9	5	9	7	7	8	6	7	10	10	7	8	11	8	9	9	9	10	11	18	10	11	10	15	11	8	9	13	9	11	12	9	11	9	12	14	15	12	13	13	13	11	15	14	11	15	15	13	14	16	17	16	14	13	11	13	10	12	14	14	13	15	16	16	15	14	12	18	15	16	16	16	15	17	19	17	18	17	19	16	18	18	16	0	1	1	6	4	3	12	6	1	8	3	4	9	33	11	12	38	11	9	8	16	16	61	75	33	20	21	59	31	6	18	17	18	31	19	30	7	9	14	32	53	19	37	62	26	31	57	39	10	48	57	20	5	36	62	51	6	62	15	49	30	61	34	25	62	32	53	28	44	42	20	67	63	48	8	63	48	32	52	67	54	77	80	44	50	28	69	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7500	-266.240140086871634	-275.290983467322974	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996475006907252	0	2	3	6	10	6	9	7	5	9	9	6	9	8	8	9	12	10	8	9	7	12	12	18	11	12	11	15	10	8	11	13	8	7	10	11	13	12	12	14	9	15	12	11	11	11	15	15	14	13	15	14	10	15	16	15	15	9	12	13	12	13	14	14	15	15	16	15	14	11	13	16	14	15	16	15	16	17	18	17	13	16	17	16	17	20	18	0	1	1	3	11	9	14	3	3	21	21	2	30	4	34	14	36	16	21	9	9	41	20	67	35	41	7	71	21	4	14	27	34	6	21	11	22	11	46	70	19	64	10	29	35	58	69	39	20	43	69	26	16	46	51	64	61	8	45	46	34	59	26	32	37	61	26	23	5	18	44	42	60	27	51	32	42	66	62	57	26	76	18	51	84	54	61	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
8000	-254.383371758782232	-263.434215139233572	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.977925694539532	0	4	4	3	10	7	9	6	6	8	8	6	10	8	9	8	11	8	9	6	9	7	13	17	11	11	11	14	11	11	10	12	10	9	11	7	11	11	10	14	15	15	11	15	13	13	16	14	13	13	12	12	11	14	18	17	15	14	14	12	13	12	15	11	12	13	17	15	15	14	14	18	14	16	12	16	16	16	16	13	19	16	18	14	20	16	16	0	1	1	1	18	3	10	3	3	6	9	4	18	8	4	12	16	8	9	3	11	9	32	82	16	19	11	62	21	19	11	33	11	12	19	12	6	15	10	66	32	45	14	31	27	43	66	35	38	13	17	31	34	30	86	57	23	52	60	29	30	13	52	21	64	26	69	46	59	32	80	67	62	58	34	17	45	33	48	64	86	63	74	66	72	54	57	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
8500	-257.068137528957948	-266.118980909409288	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995182265873705	-1	4	3	5	9	6	2	6	5	8	9	9	9	10	8	8	11	10	9	10	9	11	10	19	11	11	10	13	10	11	11	11	11	10	12	10	13	11	11	12	15	16	12	13	11	13	13	14	12	15	16	15	12	15	17	17	14	13	12	11	14	12	14	12	15	13	15	14	15	13	15	16	15	15	15	15	17	12	18	16	14	17	18	16	18	19	17	0	7	1	2	9	2	1	4	3	8	16	10	8	11	6	6	14	11	2	19	16	16	5	79	5	19	9	13	13	10	10	36	23	12	39	9	14	11	19	15	23	57	22	17	18	64	27	21	10	58	69	17	19	44	74	75	23	62	30	34	26	20	62	39	47	39	63	43	59	5	63	32	48	28	39	81	73	38	63	75	28	74	68	26	42	80	66	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
9000	-258.512234558206274	-267.563077938657614	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992522483187314	0	2	4	6	9	5	9	6	7	9	8	7	8	7	9	7	8	10	9	9	10	11	13	18	10	8	9	14	10	11	11	11	10	11	10	11	11	12	13	13	13	12	12	14	12	14	15	13	12	13	15	11	13	14	15	14	13	13	13	12	14	13	14	14	16	15	17	16	15	14	16	17	13	18	15	12	13	16	21	15	17	17	15	16	18	18	13	0	1	2	6	13	1	9	6	8	26	6	3	6	4	2	6	3	10	12	14	10	19	35	83	20	8	14	37	20	5	35	18	13	18	14	18	10	21	34	11	52	31	31	30	21	59	41	30	37	27	77	21	11	23	53	77	43	42	38	30	42	33	62	29	51	39	23	64	21	49	54	50	34	57	7	25	42	70	72	57	78	63	44	50	83	68	52	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
9500	-244.888361339137987	-253.939204719589327	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999055029519396	0	2	3	4	7	7	5	6	6	6	6	9	9	8	8	9	11	10	9	10	9	9	11	18	11	10	10	14	9	11	11	10	10	11	12	12	12	11	12	13	15	15	12	15	13	12	14	13	14	14	14	15	15	16	17	17	15	13	13	13	14	13	11	14	16	16	17	14	15	15	16	14	16	14	15	12	12	14	19	16	18	15	17	16	19	16	17	0	1	1	3	3	10	3	7	7	2	3	15	11	7	8	10	12	6	15	21	5	7	13	56	20	13	14	35	6	12	32	16	14	22	25	33	38	18	33	63	72	62	20	60	33	22	58	18	77	46	48	37	47	53	47	73	78	25	19	29	58	39	12	37	49	75	75	76	45	59	74	17	25	45	62	12	17	60	54	60	73	31	82	62	68	72	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10000	-261.035392952069117	-270.086236332520457	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.989245965482924	0	4	4	2	10	6	8	7	6	9	8	8	8	9	6	9	12	9	10	8	8	10	12	20	10	11	8	13	10	10	9	10	10	9	11	9	11	12	12	13	13	14	13	13	14	14	15	11	13	11	12	15	12	15	18	15	15	14	14	14	13	14	15	14	15	13	17	16	16	13	15	16	14	17	15	7	15	16	20	15	19	15	19	17	12	16	15	0	1	4	1	76	3	15	6	2	7	9	9	15	3	2	11	34	15	13	8	15	34	25	55	13	18	8	17	27	15	76	14	10	76	18	11	25	50	26	35	22	20	35	22	43	48	85	14	17	18	29	33	25	43	78	46	42	23	41	23	51	37	62	39	17	5	52	42	87	50	26	45	17	36	32	9	85	71	57	14	86	51	57	65	10	46	28	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10500	-257.714837298054078	-266.765680678505419	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.985557377600777	0	2	3	5	10	7	8	4	5	7	9	8	9	10	9	8	11	9	7	7	8	11	11	19	8	10	9	15	10	4	7	11	10	10	10	10	11	10	12	13	14	16	12	15	9	12	13	14	14	13	15	14	14	16	17	15	14	13	12	13	14	14	14	13	15	12	15	16	11	10	14	17	15	18	12	11	17	17	15	16	20	15	18	14	18	18	18	0	1	2	30	21	9	31	2	1	8	31	10	31	19	10	10	36	19	9	9	10	45	13	77	10	21	10	50	18	2	4	13	15	13	21	15	36	19	27	17	17	58	69	59	4	18	46	17	70	32	62	33	43	52	61	84	39	69	35	25	75	59	14	34	43	32	49	84	27	27	26	79	63	77	7	13	71	82	53	44	74	61	79	17	42	50	51	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11000	-267.986022789012281	-277.036866169463622	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993255359515403	-1	4	1	5	9	7	8	4	6	5	7	9	9	8	7	8	11	10	10	9	9	11	13	20	10	11	9	15	8	7	11	12	10	10	12	11	12	12	13	13	14	9	13	15	12	13	16	14	13	13	11	11	12	11	17	16	11	12	11	13	13	13	14	14	15	14	14	15	15	13	16	16	14	16	12	10	16	16	14	16	18	17	13	13	18	19	15	0	3	1	8	14	4	2	3	10	8	4	2	16	2	9	6	13	14	7	14	7	19	58	81	13	18	15	39	9	3	19	42	20	20	52	18	16	2	51	76	35	6	36	73	34	76	48	18	17	38	13	15	31	21	71	52	33	57	13	35	51	26	57	32	79	75	57	60	53	52	39	79	62	39	12	27	41	67	54	41	47	65	4	13	47	71	40	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11500	-256.083411405840138	-265.134254786291478	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992131208172194	-2	3	4	1	9	3	7	6	7	8	7	7	8	5	8	8	12	9	8	9	10	11	11	19	7	11	11	14	11	9	9	13	11	7	10	12	12	12	11	13	15	15	13	12	10	13	14	14	13	13	15	15	12	15	16	16	15	12	13	14	14	13	14	13	15	15	13	14	16	15	14	17	12	17	16	16	16	16	19	16	20	15	19	15	19	15	17	0	4	6	1	8	4	3	3	3	34	14	3	14	2	14	25	23	9	7	7	10	18	19	77	14	21	20	38	31	25	9	73	11	14	16	27	45	30	5	58	32	46	44	26	18	18	32	62	29	5	64	22	29	58	71	68	29	39	26	46	30	38	44	53	44	61	18	17	36	67	17	29	15	43	12	51	68	42	84	51	78	49	77	46	69	40	54	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12000	-249.534951686627551	-258.585795067078891	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.980789251055324	0	3	2	6	8	5	9	7	4	8	7	8	9	9	9	7	9	10	7	9	9	12	11	20	10	11	11	13	10	9	11	12	11	10	11	11	13	12	11	11	11	15	13	15	13	13	14	12	14	12	15	14	15	15	13	17	12	12	13	12	12	14	14	14	16	15	12	15	13	14	14	16	15	16	15	14	16	17	17	16	20	17	15	11	19	19	17	0	1	1	6	11	9	5	6	2	8	6	11	10	16	16	9	8	15	2	4	8	36	30	82	30	17	7	84	14	5	7	40	15	13	19	7	50	84	7	17	30	45	41	64	23	29	26	19	46	84	69	26	47	48	22	20	14	23	39	18	36	33	38	37	44	49	17	59	23	57	32	44	32	55	37	84	32	47	51	70	86	80	32	29	52	65	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12500	-258.792774147366799	-267.843617527818139	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994799017641397	0	2	4	6	9	5	8	6	7	8	8	8	9	10	9	8	12	8	9	10	9	12	12	19	11	11	11	14	10	10	10	13	8	10	12	11	9	12	10	11	15	14	13	15	14	13	12	14	14	14	16	13	13	13	18	17	15	14	12	12	12	11	15	14	15	13	14	13	14	11	15	17	14	16	14	14	16	17	20	12	14	15	16	16	18	17	13	0	1	1	3	10	2	4	6	6	8	9	3	10	5	18	3	39	4	9	16	16	40	39	78	10	18	13	29	7	7	19	61	4	15	15	18	33	25	16	13	69	53	40	54	14	40	15	25	15	87	50	70	40	14	49	65	61	35	14	40	13	5	53	23	59	10	18	25	53	10	30	71	62	46	11	23	52	57	86	31	52	66	81	54	78	53	7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13000	-256.684873797250646	-265.735717177701986	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993860235852027	0	2	1	3	9	7	7	7	7	9	7	7	7	10	5	8	9	10	9	10	9	10	12	19	10	4	10	15	9	10	11	13	11	11	11	11	13	11	12	14	14	14	12	11	12	12	12	14	13	13	10	14	13	16	17	16	15	13	13	12	13	13	12	13	15	12	17	15	15	11	15	14	15	17	14	13	16	12	21	16	17	15	18	17	19	17	16	0	3	1	3	16	15	4	15	2	8	4	4	15	13	4	11	9	6	6	10	11	11	70	81	6	3	21	60	11	12	27	38	11	18	21	19	36	6	30	63	46	39	6	18	18	14	22	31	33	30	11	32	63	50	72	37	76	35	43	19	63	44	17	14	37	7	57	53	44	30	45	78	63	56	66	33	68	10	85	52	41	53	55	41	55	69	61	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13500	-247.668065455162434	-256.718908835613774	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998724043420398	0	3	4	6	8	5	9	6	5	9	8	9	9	9	8	7	11	8	7	10	9	11	13	15	11	12	11	15	10	11	10	12	11	11	10	10	13	12	12	11	11	15	12	13	13	13	15	15	13	13	12	14	13	14	16	16	11	13	13	14	13	12	14	12	14	13	17	11	16	14	13	18	16	17	15	15	16	16	20	17	19	16	13	16	18	19	15	0	1	2	3	16	2	4	9	3	9	1	16	11	16	16	6	31	6	4	18	16	20	11	58	29	29	18	44	15	31	15	31	21	20	13	5	40	13	36	12	11	83	20	68	17	43	38	41	39	64	14	40	64	64	71	54	21	4	20	43	22	34	26	13	51	43	28	19	29	59	51	78	70	56	45	45	65	54	81	45	77	65	27	76	58	84	44	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14000	-243.618042013690655	-252.668885394141995	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991015777176974	0	3	4	4	9	7	7	5	6	8	9	9	9	10	9	8	11	9	9	8	8	10	13	19	10	12	11	15	10	11	10	13	9	10	9	10	10	11	12	12	12	14	13	12	13	12	13	13	11	15	15	15	15	15	17	16	15	13	14	13	12	14	12	14	15	15	16	15	15	10	15	14	15	16	15	16	15	17	21	17	19	17	17	14	17	19	13	0	1	2	2	10	8	8	4	2	6	20	20	20	11	16	6	34	10	21	7	4	35	39	67	18	29	5	48	7	13	16	26	20	20	20	18	21	35	31	14	31	63	25	37	5	36	39	19	6	72	47	42	31	45	65	77	32	61	32	17	30	5	16	32	64	32	50	43	48	16	62	60	38	45	42	64	45	60	24	51	52	57	39	63	71	84	25	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14500	-280.383137751494189	-289.433981131945529	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.970209417192715	0	4	1	6	10	7	9	7	6	7	9	9	9	9	8	8	9	10	9	8	8	11	8	19	11	10	11	15	10	11	11	13	11	11	12	10	12	7	13	10	14	14	13	13	14	10	14	14	12	12	14	14	13	12	15	16	13	10	13	14	14	10	15	13	14	10	15	15	15	11	15	15	12	14	15	15	15	11	16	17	19	16	16	15	18	18	16	0	3	1	2	12	4	15	4	2	9	23	16	21	8	9	38	20	9	16	10	6	7	4	76	7	12	46	20	23	7	19	54	14	7	31	17	5	2	34	16	43	59	33	36	25	23	78	22	29	7	38	33	11	11	53	68	37	17	22	32	44	19	27	37	46	15	19	54	60	7	49	74	62	59	23	29	25	40	76	55	32	84	49	36	56	79	72	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
15000	-258.377952832007168	-267.428796212458508	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998626857856204	-1	4	2	5	9	7	9	6	6	9	8	8	10	7	9	7	11	9	10	10	8	12	12	16	11	12	11	15	9	10	10	12	10	11	10	12	13	11	12	13	9	15	13	14	13	13	15	11	14	11	14	12	14	13	16	17	15	9	11	13	9	13	15	14	16	16	16	13	13	12	15	16	14	16	14	13	17	10	14	17	19	16	18	17	20	19	17	0	3	1	3	8	4	14	2	4	1	16	14	61	2	9	4	20	6	11	61	4	6	31	57	10	33	78	76	9	5	29	17	4	31	21	35	33	41	17	25	16	68	34	59	52	27	37	33	36	31	76	15	36	19	47	44	40	11	10	32	6	50	54	48	71	45	75	13	27	61	76	68	8	42	76	27	79	5	36	28	87	60	80	74	82	40	47	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
