step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88
5000	-549.305076917686961	-547.941998814914882	-1.363078102772083	0.000013664115755	0.000007159891217	0.523992283543819	0.515784460125969	0	4	6	8	8	10	11	10	10	12	12	12	12	13	12	13	13	11	15	13	14	12	14	14	15	15	13	14	14	15	15	14	17	15	16	16	18	16	15	13	13	15	15	16	17	14	15	15	15	16	17	14	16	16	17	17	15	16	17	18	17	15	14	13	19	19	18	19	18	18	20	21	19	21	20	21	21	20	24	22	25	28	27	27	28	28	29	33	0	1	2	3	2	4	6	4	3	4	2	1	8	22	4	5	7	6	17	15	22	6	2	13	64	20	6	13	10	32	6	11	6	14	63	46	43	32	40	10	2	23	40	47	62	7	27	18	2	2	38	6	6	48	62	2	41	46	17	63	23	27	2	5	16	6	57	25	35	16	43	17	48	65	42	73	40	33	54	2	74	76	59	81	83	50	82	86	1	2	1	2	2	2	1	1	2	1	2	5	2	1	2	2	1	1	1	1	1	1	6	1	1	1	2	1	1	1	3	1	3	1	1	1	1	2	1	1	5	1	1	1	1	2	1	2	6	4	1	2	3	1	1	6	1	2	4	1	2	1	5	2	3	3	1	3	1	2	3	4	2	1	1	2	3	1	4	6	3	3	5	1	1	6	1	2
5500	-340.658887043777838	-338.954037401854805	-1.704849641923047	0.000017645172718	0.000028355209560	1.606966959995932	0.555348094922047	1	3	6	8	9	9	12	10	10	12	12	12	12	14	13	13	14	12	15	14	13	13	13	13	14	15	13	15	15	15	13	15	17	15	18	13	18	16	15	14	16	15	16	16	17	14	14	15	14	16	17	15	17	17	15	17	16	18	17	18	17	16	16	16	19	17	18	19	17	16	19	19	20	21	20	20	20	19	23	22	23	25	26	26	27	27	30	32	0	1	2	2	1	4	3	2	4	8	4	8	9	10	1	10	24	2	23	13	8	9	4	5	27	21	13	16	15	27	8	12	30	14	33	7	57	27	21	24	9	36	22	12	19	10	24	20	4	2	28	8	26	42	15	39	25	26	28	34	46	9	24	39	11	21	42	66	13	28	43	46	58	68	48	42	13	39	41	72	38	79	77	73	83	81	85	87	1	1	1	2	4	1	3	3	1	1	2	1	2	1	5	1	1	5	1	1	1	1	3	2	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1	1	4	6	1	2	1	1	1	1	1	1	1	1	1	2	1	1	3	2	2	1	3	1	1	3	1	1	2	2	4	1	2	2	3	1	4	3	1	3	1	1
6000	-412.442923835030115	-410.968774507544083	-1.474149327486017	0.000033720197705	0.000034836782076	1.033113221365580	0.649824738627654	1	3	5	7	9	8	10	9	10	12	13	12	11	14	12	12	12	13	14	13	13	12	13	12	15	15	13	15	14	16	15	15	16	14	18	14	18	16	13	14	16	14	15	13	17	14	15	15	15	15	17	16	17	15	16	15	16	18	18	18	18	16	17	17	19	17	18	19	17	18	20	19	20	22	22	21	20	20	24	22	23	27	25	27	26	27	30	31	0	1	2	3	2	4	5	4	3	8	6	8	8	10	1	5	5	6	16	22	5	8	1	2	7	39	7	27	24	12	11	40	27	22	49	22	28	9	16	21	27	10	44	17	14	27	39	10	46	34	50	28	54	21	46	27	18	24	47	18	32	28	33	25	45	31	54	66	29	49	68	48	67	61	38	65	65	60	80	39	56	79	73	81	80	58	76	87	1	1	1	1	2	1	1	1	3	1	2	2	1	1	4	1	1	3	1	1	2	1	6	5	2	1	1	2	1	2	1	1	2	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	2	2	1	2	1	2	3	1	1	2	1	4	3	2	2	2	2	4	5	1
6500	-443.613238387547312	-442.175166025713452	-1.438072361833863	0.000082603921445	0.000028796589926	0.348610446359725	0.497917548389399	0	4	7	8	9	9	11	10	11	12	13	13	12	12	13	14	14	12	14	12	13	12	13	13	13	15	13	16	14	15	14	14	16	15	16	16	17	15	14	14	15	13	14	15	17	15	16	15	16	16	15	16	17	16	16	17	16	19	17	17	17	16	16	16	18	19	18	19	19	19	19	20	19	20	21	19	20	22	23	22	24	27	25	26	28	28	28	32	0	1	2	3	1	2	3	5	4	2	9	2	9	7	13	21	15	2	11	5	9	6	18	7	7	24	3	27	14	39	5	18	15	10	23	43	6	6	18	22	9	7	15	18	3	11	31	10	25	9	8	18	39	16	30	44	18	45	25	15	36	14	16	29	11	27	40	37	6	44	64	48	25	68	28	55	61	67	66	56	46	70	57	80	21	79	58	72	1	2	2	1	4	2	2	1	2	4	1	4	1	1	1	1	1	3	1	2	1	1	1	1	1	1	3	2	1	1	2	1	2	2	1	1	3	2	1	1	2	1	1	2	5	1	1	2	1	3	2	2	1	1	1	2	2	1	2	3	1	2	1	1	3	4	2	1	4	2	2	1	2	1	1	2	1	2	2	4	6	5	4	3	9	2	4	7
7000	-355.649142033668227	-354.093223863840365	-1.555918169827876	0.000081875143240	0.000021368083941	0.260983774748331	0.609564733473774	1	4	6	6	10	10	12	11	10	12	11	12	11	13	12	13	13	12	14	14	13	10	15	12	14	14	13	15	14	15	13	14	17	16	17	14	18	15	13	13	15	15	14	15	18	14	16	15	16	15	17	15	17	16	16	17	16	18	16	18	17	17	16	16	19	17	18	17	18	18	19	21	19	21	21	19	20	20	22	20	24	26	27	26	27	28	29	32	0	1	2	2	3	4	9	4	3	9	4	5	3	18	2	9	15	5	18	8	6	4	16	6	7	40	9	18	11	25	8	27	26	26	29	24	28	6	7	24	39	19	7	7	48	24	26	40	44	40	64	31	57	30	16	20	43	61	20	63	26	7	11	48	59	52	18	40	53	25	70	73	45	58	33	26	69	28	74	8	51	50	32	81	84	84	85	87	1	2	1	2	1	2	1	1	2	1	3	1	3	1	3	2	1	1	1	2	2	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	1	2	1	3	2	1	2	1	1	1	2	2	3	1	3	1	3	2	5	7	1	1	1	1	2
7500	-410.439764377025369	-409.037700571133655	-1.402063805891689	0.000119964214262	0.000047738484462	0.397939375135602	0.629473236365395	0	3	5	9	9	9	11	11	10	12	12	12	12	12	13	14	13	11	14	13	14	14	13	13	14	14	11	16	13	16	14	14	15	14	16	15	18	13	14	14	15	14	15	16	18	14	17	16	15	14	16	16	17	15	15	16	15	18	18	18	18	15	15	17	18	16	18	19	17	17	19	18	19	20	22	21	20	19	24	23	24	27	27	25	26	27	30	31	0	1	2	3	2	3	6	5	6	9	18	1	8	9	13	11	7	6	13	8	11	23	8	10	13	13	6	36	18	24	27	23	24	23	25	22	25	8	10	6	24	8	25	39	21	23	26	31	23	17	46	39	29	22	20	17	31	36	23	15	66	7	20	36	30	25	53	29	16	57	62	54	49	58	44	53	26	7	45	74	75	76	57	30	77	75	86	81	1	1	1	2	4	2	1	1	1	1	1	6	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	2	1	2	1	1	1	1	1	2	1	1	1	1	1	2	2	1	2	1	1	1	1	1	2	1	1	2	2	2	1	3	1	3	4	3	2	1	2	6	4	3	2	1	4
8000	-365.295700795904793	-363.819744031884909	-1.475956764019862	0.000160102303804	0.000050074364419	0.312764796189666	0.628265160944854	1	3	7	8	10	9	11	10	11	10	11	12	12	14	12	14	13	12	15	13	13	13	14	12	13	15	14	15	13	16	12	14	16	15	18	15	18	16	15	15	14	15	15	16	17	14	15	16	16	15	15	14	17	17	17	17	14	17	17	17	17	16	16	16	18	18	18	16	18	19	19	20	19	22	20	19	20	19	24	20	24	28	27	25	27	26	31	33	0	1	1	3	1	4	8	1	8	2	8	5	7	8	8	21	8	8	24	5	15	8	20	8	7	11	9	46	24	23	8	3	18	22	63	31	57	24	25	24	8	24	22	26	14	24	14	39	25	57	21	8	48	42	51	43	12	32	47	32	47	17	32	7	57	48	16	47	8	51	47	44	21	58	37	61	73	47	78	20	66	79	69	79	28	81	82	87	1	1	3	1	3	1	1	4	1	4	1	1	1	2	1	1	2	1	1	1	1	2	1	1	1	3	2	1	1	1	1	4	1	1	1	1	1	2	1	2	2	2	1	1	2	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	3	2	2	1	3	2	2	2	3	2	1	1	1	2	2	3	3	1	5	1	7	1	1	1
8500	-455.984363066872845	-454.622789237664506	-1.361573829208332	0.000092225654051	0.000050078572389	0.543000458001628	0.649883786582533	0	4	5	6	9	9	11	11	11	13	12	11	12	14	12	13	14	12	14	13	13	13	14	12	14	15	14	15	15	15	13	14	14	14	16	15	18	13	13	14	15	16	13	15	16	14	17	15	16	16	16	15	17	16	16	18	14	19	17	16	17	16	16	16	18	17	19	17	18	18	19	20	16	19	21	20	21	20	23	22	24	27	25	25	28	28	29	32	0	1	2	2	2	3	3	6	3	5	2	4	7	15	2	24	20	4	43	12	7	9	22	9	24	40	24	10	43	33	12	21	13	31	41	14	42	9	9	22	10	26	8	22	46	7	60	16	48	19	33	14	34	9	23	27	22	28	30	20	73	27	43	12	54	14	25	11	18	36	73	56	41	64	69	49	50	52	72	35	79	84	42	75	80	81	82	83	1	2	1	1	2	2	3	1	2	3	4	2	1	1	3	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	2	1	2	1	3	1	2	1	1	2	2	1	1	3	3	2	1	1	1	1	1	2	2	2	2	1	2	1	1	3	2	4	2	1	3
9000	-405.844977196090724	-404.438390185877154	-1.406587010213572	0.000086569974681	0.000033795261554	0.390380864477845	0.647812929048290	1	4	6	9	9	10	11	10	10	12	13	12	11	14	12	13	12	12	13	13	14	14	14	13	12	14	11	16	14	16	15	13	16	16	17	15	16	13	15	15	15	15	15	16	17	14	16	15	15	17	17	16	16	15	16	17	14	18	17	17	16	15	14	16	19	18	18	18	17	18	19	19	19	22	21	18	21	21	23	22	24	27	27	25	26	28	31	32	0	1	2	3	2	5	9	5	5	2	18	7	5	15	7	25	6	27	9	7	20	13	10	13	7	10	4	42	27	32	12	10	63	10	32	17	31	18	25	15	20	21	15	21	28	7	12	32	10	39	46	8	26	38	29	19	15	18	12	40	18	7	10	29	33	21	47	69	6	40	69	55	67	21	28	41	48	66	77	19	80	81	80	78	30	82	83	86	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	1	1	2	1	1	1	1	2	1	1	1	2	1	3	3	1	2	3	1	1	1	2	1	1	2	2	1	2	1	3	2	1	2	2	1	4	1	2	2	2	6	1	2	1
9500	-373.139114905575298	-371.635163772690419	-1.503951132884878	0.000112601665075	0.000032871012928	0.291922973835835	0.764542149231957	1	4	5	7	10	10	11	11	10	12	13	12	11	13	12	13	13	11	14	14	13	13	14	13	14	14	13	15	13	16	14	15	16	15	18	15	18	16	14	14	15	15	16	16	17	14	17	16	16	16	18	16	17	16	17	17	15	18	17	17	16	14	15	16	18	17	18	19	17	18	19	19	18	22	19	19	21	22	23	21	24	26	28	24	27	28	30	32	0	1	2	3	2	4	6	9	3	9	18	5	4	12	1	7	12	6	10	9	8	8	5	9	8	27	13	21	13	34	9	39	27	18	48	27	61	25	15	21	14	16	29	57	44	10	49	19	42	25	24	34	36	39	15	64	12	14	50	20	17	8	21	22	31	14	42	69	21	55	30	73	53	54	37	55	37	35	44	42	78	81	74	74	71	82	86	87	1	2	1	1	3	1	1	1	2	1	1	1	2	1	4	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	2	1	2	2	2	1	1	1	2	1	2	2	1	2	1	1	3	1	1	1	2	2	3	1	1	2	1	3	1	1	1
10000	-390.304704227278251	-388.395721654380111	-1.908982572898113	0.000141204792314	0.000021734619557	0.153922676426497	0.688319766101643	1	4	6	8	9	10	11	10	10	13	13	12	10	14	12	13	13	10	11	13	14	14	15	13	13	12	14	15	14	15	11	15	15	14	17	16	17	15	15	15	12	16	16	15	16	14	17	14	15	14	17	16	18	17	16	17	13	19	17	17	17	16	16	15	18	19	17	16	18	18	18	20	19	20	22	20	20	21	23	23	23	26	27	27	28	28	30	33	0	1	2	2	2	4	8	5	4	6	18	31	4	31	2	13	15	4	6	15	15	13	25	2	9	7	19	57	41	8	4	11	57	24	28	28	40	11	20	48	6	17	16	46	29	26	36	11	13	12	48	24	54	42	57	7	6	46	23	29	26	29	26	3	63	47	46	11	27	47	42	58	16	71	16	29	66	51	78	28	53	81	62	76	82	84	83	79	1	2	1	2	3	1	1	1	1	2	2	1	1	2	4	1	1	1	1	1	1	2	1	4	2	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	3	1	1	1	1	3	1	2	4	1	1	1	2	1	1	1	1	3	1	4	2	1	3	1	3	2	2	5	3	1	1	2	4
10500	-397.569160775554110	-396.193795567404663	-1.375365208149456	0.000133528683850	0.000061479635406	0.460422686969642	0.597494709970129	0	4	7	7	6	9	9	11	10	11	12	12	12	13	12	14	13	13	15	14	14	13	13	13	13	14	13	15	14	15	15	14	17	14	18	15	18	13	13	15	14	15	15	16	16	14	16	16	14	15	17	15	17	16	16	18	15	18	18	16	18	17	16	16	17	18	19	19	17	18	19	20	18	21	21	21	20	21	23	21	24	27	27	26	28	28	29	32	0	1	2	5	2	3	4	6	6	5	9	7	9	6	2	15	10	4	34	18	18	2	5	10	15	10	8	29	12	17	12	9	22	11	41	49	64	11	15	38	3	20	18	49	46	15	15	21	18	29	40	24	42	20	41	40	25	18	21	15	18	40	11	21	48	52	61	65	1	55	69	46	38	44	60	46	73	18	80	69	58	75	81	68	83	80	84	87	1	2	2	1	1	1	1	1	1	3	1	2	1	1	3	1	1	3	1	1	1	3	4	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	1	1	1	1	1	1	1	4	1	1	2	3	2	2	4	1	4	1	1	3	3	2	3	1	3	2	1
11000	-351.856821603927756	-350.407886410497895	-1.448935193429852	0.000066278467189	0.000022346138041	0.337155323430432	0.717050131545590	1	4	6	8	8	9	11	10	11	11	13	12	11	13	13	13	13	13	14	12	13	14	15	12	15	13	13	16	15	14	14	12	16	15	17	14	18	14	14	14	15	15	15	15	16	15	15	16	16	16	17	15	17	17	16	17	16	18	17	16	17	16	17	16	19	19	18	17	18	18	20	20	18	21	21	21	21	21	24	22	24	26	27	26	28	28	30	32	0	1	1	3	3	3	6	5	5	5	8	2	6	12	2	6	13	3	27	13	12	20	19	7	26	10	10	25	15	17	21	6	27	30	48	24	64	24	9	12	32	12	18	17	24	26	17	27	26	39	43	19	46	39	36	43	52	32	31	5	47	16	25	31	23	52	33	49	18	51	69	55	45	40	67	58	70	66	67	72	80	45	81	77	81	82	86	86	1	2	2	1	1	2	1	1	1	2	1	4	2	1	4	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	2	1	1	2	1	1	1	1	1	3	1	1	1	3	2	3	1	1	1	1	2	2	1	1	1	1	1	1	1	3	1	2	1	1	3	1	1	4	1	2	2	1	1	2
11500	-450.832858332571107	-449.313036969169957	-1.519821363401149	0.000118239997219	0.000033292980868	0.281571225057477	0.524261183222763	1	3	6	8	9	8	11	10	10	13	12	11	12	12	9	13	12	12	14	12	14	12	15	12	14	15	14	15	14	15	14	14	15	15	16	15	17	16	14	14	15	16	16	14	17	14	16	15	16	15	18	15	18	15	17	16	14	17	16	17	17	15	16	15	17	19	19	18	19	18	19	20	19	21	21	20	20	18	23	20	25	28	27	25	26	29	31	31	0	1	2	3	1	3	15	4	5	18	3	4	7	12	1	13	3	4	22	8	8	4	5	5	4	17	22	22	13	4	24	14	40	10	46	18	49	9	22	11	3	30	40	13	21	13	32	13	40	18	64	20	42	27	34	44	7	6	54	22	20	11	9	22	21	42	20	62	34	46	63	19	58	41	78	41	43	55	47	61	77	84	42	65	60	83	86	84	1	1	1	1	4	1	1	1	1	1	3	1	1	1	2	1	3	1	1	1	2	2	3	1	3	1	1	1	1	3	1	1	1	1	1	1	1	3	1	1	4	1	1	1	1	1	1	2	1	2	2	2	1	1	1	2	2	4	1	3	3	2	2	3	1	2	4	2	2	2	1	3	1	3	2	2	2	1	3	2	3	2	5	4	5	1	1	4
12000	-375.144045572567279	-373.562435084304923	-1.581610488262378	0.000096236327915	0.000023895380442	0.248298963189109	0.517570460248139	1	4	6	8	9	10	12	10	10	12	12	12	11	13	13	13	11	13	14	11	13	12	12	13	14	15	11	14	14	14	15	14	17	14	16	16	18	15	15	15	16	14	16	15	18	14	16	15	16	16	16	15	17	14	16	18	16	18	17	16	18	15	17	16	18	17	19	18	18	18	19	20	20	22	21	21	20	21	23	22	24	26	25	26	27	27	30	32	0	1	2	2	2	4	4	4	5	4	8	5	5	12	2	20	6	12	11	4	10	2	6	8	7	21	8	22	8	15	14	24	64	23	52	21	40	2	32	42	20	7	19	13	24	23	27	18	7	7	28	34	41	6	23	41	39	6	62	8	43	18	40	32	19	54	64	40	8	12	51	43	48	65	72	32	50	66	76	41	74	65	36	64	33	74	86	87	1	2	1	2	3	1	3	1	1	2	1	1	1	1	4	1	1	1	1	1	1	4	1	1	1	2	1	1	3	1	1	1	1	1	1	1	1	6	1	1	3	1	1	1	3	1	2	1	2	3	1	1	1	2	1	1	1	4	1	3	1	1	2	2	2	2	1	1	3	2	1	3	2	2	1	5	3	1	1	3	2	4	4	5	5	2	1	1
12500	-376.889882127326416	-375.299130194383963	-1.590751932942458	0.000192395397003	0.000046965303240	0.244108247760768	0.546623171032090	1	4	6	8	9	9	11	10	10	11	10	12	12	13	13	13	13	11	15	13	14	12	13	11	14	14	14	15	15	14	14	14	16	15	15	16	18	14	14	14	16	15	15	14	16	13	17	14	15	17	17	15	16	15	15	15	16	17	17	17	18	16	16	14	19	17	17	17	19	19	19	19	19	21	21	20	20	22	23	23	25	26	26	26	27	29	30	32	0	1	1	2	2	4	5	6	6	1	4	8	8	8	4	11	13	2	18	7	12	2	6	3	22	8	11	32	39	16	11	16	29	20	10	32	42	2	23	6	1	46	6	20	64	12	17	16	8	29	55	20	26	39	15	16	64	8	42	46	57	31	4	17	50	52	34	28	29	34	35	32	47	72	69	50	73	77	71	69	78	78	69	65	73	83	86	87	1	1	2	2	1	1	1	1	1	5	2	2	1	1	2	2	1	4	2	2	1	3	1	2	1	2	2	1	1	1	2	1	1	1	2	1	1	5	1	3	6	1	4	1	1	1	1	1	2	1	1	1	2	1	1	2	1	3	1	1	2	1	2	1	1	1	1	1	2	2	2	2	1	1	1	2	1	1	1	3	1	2	3	3	5	1	1	1
13000	-406.380869505747796	-404.959577328586136	-1.421292177161644	0.000121026100510	0.000044649204079	0.368922107638650	0.545773902404613	1	3	6	9	8	9	11	11	10	11	10	12	11	13	11	13	13	12	14	13	14	13	14	14	14	15	13	15	14	16	15	15	17	15	18	16	17	15	15	15	16	15	15	15	18	13	17	16	15	16	17	13	17	16	15	16	14	16	16	17	18	16	17	16	17	18	18	17	18	18	19	19	18	21	21	19	20	21	23	22	25	27	25	25	28	27	30	33	0	1	1	1	2	5	4	11	4	4	4	4	4	10	6	9	11	4	8	10	9	13	6	9	6	21	8	52	4	39	4	29	44	8	17	40	19	29	7	57	2	25	16	46	25	10	21	14	13	57	26	4	39	21	12	2	14	38	38	25	59	6	24	21	55	29	64	49	37	19	36	40	59	38	68	67	27	28	54	28	62	81	61	21	19	81	84	87	1	1	3	4	2	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	1	2	2	1	1	1	2	2	1	2	1	1	2	3	1	1	1	2	1	6	1	1	1	1	1	2	2	2	1	1	2	2	1	2	7	1	1	1	2	1	2	1	1	1	1	1	1	1	2	2	2	1	2	2	1	4	5	3	3	3	1	2	5	7	1	1	1
13500	-422.102953290633764	-420.704357918290100	-1.398595372343691	0.000055130083818	0.000022279552231	0.404126942824240	0.516158250247050	0	4	7	8	8	10	12	10	11	11	12	12	11	12	12	14	14	12	14	13	13	13	14	13	14	14	13	15	15	15	13	15	16	16	17	15	18	16	15	13	16	16	15	16	18	14	17	14	15	17	16	12	16	16	17	17	14	17	17	16	17	16	17	16	19	18	18	18	17	18	19	20	18	21	21	20	21	21	22	21	24	28	27	26	27	27	31	33	0	1	2	3	2	2	1	2	2	5	8	6	8	5	2	22	40	1	11	12	13	1	8	7	22	10	9	14	31	27	1	24	24	52	49	15	62	6	6	14	29	20	23	15	19	10	23	22	19	48	13	6	21	39	9	2	21	7	44	24	6	7	7	28	56	30	34	46	48	64	37	35	64	61	58	45	34	43	74	7	80	56	77	44	48	72	71	84	1	3	2	1	2	3	5	2	3	1	1	1	1	2	4	1	1	6	1	1	1	6	1	1	1	1	1	2	1	1	5	1	1	1	1	1	1	3	1	1	1	1	1	3	2	3	2	1	1	1	3	1	3	1	2	7	1	3	1	1	4	4	2	1	1	1	1	2	1	1	1	1	1	2	2	1	2	2	1	5	2	4	4	5	9	3	6	3
14000	-410.012746593449890	-408.614614427745096	-1.398132165704814	0.000077470930513	0.000031374325436	0.404981910361585	0.574278389406278	1	3	7	8	10	10	12	9	10	13	11	12	11	13	10	13	13	11	14	12	12	13	15	14	13	13	13	15	14	15	14	15	16	16	17	15	18	15	14	14	15	16	14	15	18	14	17	14	16	15	16	14	18	16	16	16	16	18	16	16	16	16	15	17	18	18	18	18	19	17	19	20	19	18	21	21	19	22	22	21	24	27	27	26	27	28	30	29	0	1	2	3	2	4	15	3	4	4	8	2	4	12	2	13	6	1	4	15	6	8	22	8	18	21	5	14	25	26	14	19	3	29	14	25	70	25	20	21	46	26	21	19	32	10	25	16	40	10	48	25	42	12	32	24	21	34	48	23	26	24	9	43	38	57	63	9	43	31	66	27	70	57	37	64	56	67	77	67	75	84	81	56	44	54	86	79	1	2	1	1	2	1	1	1	1	3	1	5	1	1	3	1	2	4	3	1	1	3	1	3	1	1	1	1	1	1	1	1	4	1	3	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	2	1	1	2	2	1	1	1	1	3	2	1	1	2	4	4	1	1	3	2	1	2	2	1	2	2	2	1	1	2	4	7	6	1	3
14500	-378.476706053483213	-376.998011250914828	-1.478694802568380	0.000126176636502	0.000039184774001	0.310554910061229	0.611504233968021	1	3	6	7	9	10	11	10	10	12	13	12	12	13	12	13	13	13	13	12	12	11	14	12	14	13	13	16	15	16	14	13	16	16	16	15	18	15	14	14	12	16	15	16	16	14	15	15	14	14	17	14	16	16	15	17	16	17	18	18	17	16	15	17	18	18	18	18	17	19	19	20	16	21	21	20	21	21	24	22	24	27	27	25	26	28	30	33	0	1	1	2	3	3	4	3	4	7	7	9	4	24	4	21	22	12	20	5	6	5	21	6	14	22	5	26	49	36	13	15	40	41	63	25	26	14	13	14	6	23	20	46	55	32	26	52	13	13	18	6	10	27	12	21	39	48	35	73	26	52	40	48	38	30	53	38	27	29	66	58	47	25	30	69	68	54	75	60	32	85	77	78	80	79	82	86	1	1	2	2	3	2	3	2	1	1	1	1	2	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	2	1	1	1	1	2	2	1	1	1	1	1	1	1	2	2	1	1	1	2	1	2	1	1	2	1	1	1	2	1	1	2	4	2	1	2	1	4	2	1	2	3	1	1	6	1	4	2	2	1	2	3
