step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76
10500	-460.251952336022896	-458.693255930190560	-1.558696405832313	0.000117343045902	0.000030455438443	0.259541911574747	0.728483232384267	5	3	6	6	4	5	9	7	9	9	11	10	12	14	12	16	11	16	15	13	17	13	15	15	16	15	16	18	18	17	16	16	20	18	18	19	21	19	21	21	21	21	21	21	22	22	24	23	22	22	24	22	24	26	26	24	27	26	26	26	28	26	27	29	29	27	28	30	30	30	32	31	34	35	36	39	2	0	1	5	2	2	3	3	8	8	3	8	7	17	10	15	9	13	13	17	23	8	15	15	11	20	15	14	27	19	14	7	14	10	30	29	31	27	33	38	36	30	38	16	34	35	29	28	37	30	38	0	42	51	51	45	59	53	49	53	54	37	50	63	57	49	54	61	65	61	62	69	71	71	73	75	1	1	1	1	1	1	3	1	1	1	1	1	2	1	2	2	1	2	1	1	1	4	2	2	2	1	2	2	1	1	1	2	3	4	1	1	2	1	1	1	1	2	1	2	2	2	3	2	1	2	2	1	2	1	1	1	1	1	2	2	1	3	2	1	1	3	1	2	1	1	3	1	2	2	1	2
11000	-506.904848535112080	-505.347503743544507	-1.557344791567568	0.000119446188454	0.000031084808477	0.260241108391776	0.571955170181083	4	2	6	6	4	4	9	8	10	10	10	11	13	14	12	16	14	16	16	13	17	14	16	15	16	16	16	17	17	18	17	18	19	18	19	19	19	21	21	19	21	19	22	21	22	23	23	23	24	22	22	21	24	26	25	24	28	26	27	27	28	26	27	29	28	29	25	31	31	30	31	31	33	35	35	39	2	0	1	5	2	2	3	3	8	8	8	11	12	10	7	15	3	11	13	10	10	15	24	8	17	17	15	10	23	19	20	24	17	24	19	16	31	23	14	16	36	13	15	23	34	35	41	37	33	30	34	0	50	44	43	34	37	53	48	53	55	17	50	58	39	59	38	61	49	61	62	65	72	69	69	75	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	2	3	2	2	2	4	1	1	3	1	1	2	3	1	1	2	2	4	2	1	1	2	2	3	2	2	4	4	2	2	2	1	2	3	2	3	1	1	3	1	3	5	1	2	1	1	5	2	2	3	1	2	2	3	1	3	2	1	3	2	2
11500	-561.299291330728920	-559.564345466642521	-1.734945864086449	0.000167854162404	0.000032438424854	0.193253622008561	0.437018281399605	4	2	5	5	5	4	8	8	10	10	11	11	13	13	14	16	13	16	15	14	16	14	17	15	16	15	15	17	18	18	16	17	19	19	19	18	22	22	22	21	20	21	23	21	22	22	22	23	23	24	23	24	22	24	25	25	26	26	26	26	28	25	27	28	27	29	28	30	31	30	32	30	33	34	36	40	2	0	1	6	6	2	1	3	8	1	4	10	9	9	3	22	10	13	7	11	27	10	15	9	13	17	11	26	15	15	14	24	17	23	24	27	14	27	28	33	15	11	40	33	40	42	42	24	28	53	15	0	30	38	48	40	26	50	39	50	55	51	42	35	28	59	55	65	62	55	37	66	48	72	69	75	1	1	1	1	1	1	2	2	1	3	2	1	2	1	5	1	1	2	2	2	1	2	2	2	2	1	2	1	2	2	2	1	4	1	1	2	4	3	2	1	3	5	2	1	1	1	1	5	5	1	4	1	2	2	2	2	5	1	2	1	2	1	4	3	6	2	1	1	3	2	7	1	6	2	3	2
12000	-563.365274598363499	-561.843859518342015	-1.521415080021532	0.000150513675566	0.000042231233920	0.280580709769844	0.522874171645756	4	3	5	6	5	5	10	7	9	10	8	12	13	13	12	16	11	16	15	13	16	13	17	15	15	15	15	17	18	17	17	18	19	20	20	19	22	20	21	19	21	21	22	20	22	22	23	23	22	23	24	24	22	23	25	26	27	25	26	25	27	27	27	28	28	27	29	29	32	30	33	30	32	32	35	38	2	0	2	6	2	2	11	3	8	9	3	7	1	8	7	15	8	7	13	17	15	15	15	9	10	17	15	20	21	13	17	19	17	31	19	21	38	15	31	24	25	30	16	19	34	15	41	39	39	30	44	0	30	38	51	38	24	50	49	53	51	37	50	63	19	49	61	55	48	67	72	62	37	72	74	69	1	1	1	1	1	2	1	2	1	1	2	2	4	2	1	2	2	4	2	2	2	1	2	3	3	2	2	2	2	2	3	1	4	2	2	2	2	4	2	2	2	2	3	2	1	4	1	1	1	3	1	1	3	3	1	4	7	1	2	1	1	1	2	1	7	2	1	2	4	1	2	2	4	1	2	2
12500	-493.934568917009756	-492.542001487102993	-1.392567429906754	0.000081233925357	0.000033781576600	0.415855524049439	0.460673227518185	4	2	5	7	4	5	9	7	9	10	9	11	12	12	12	16	12	17	15	13	16	14	16	15	17	16	16	17	18	17	18	17	20	20	19	19	21	22	21	20	20	22	22	21	22	21	23	22	23	22	22	24	24	26	25	26	27	25	25	26	29	26	27	28	29	29	28	30	31	28	33	31	33	35	36	39	2	0	1	5	2	5	3	3	8	3	4	7	11	7	11	22	11	19	13	3	15	13	15	11	27	20	13	14	27	13	24	19	31	16	30	29	28	23	33	13	16	30	16	27	40	30	41	31	33	30	44	0	50	51	40	45	33	42	49	53	54	33	42	50	62	49	54	61	48	55	69	57	48	73	71	75	1	1	1	1	2	1	2	1	1	3	2	1	3	2	2	1	1	1	2	3	3	1	3	3	1	1	2	3	1	3	1	1	1	2	1	1	2	4	1	4	2	3	3	3	1	1	2	2	1	2	1	1	2	2	4	2	3	2	2	1	1	2	2	3	1	3	1	1	5	2	1	2	6	1	1	2
13000	-534.890883263298861	-533.405856696185879	-1.485026567112977	0.000150927937210	0.000046123359447	0.305598554512857	0.561192105037899	4	2	5	7	4	6	10	8	9	9	10	11	11	12	13	15	13	16	14	13	16	14	16	15	16	16	16	18	17	16	18	16	17	19	18	20	22	21	21	20	20	21	22	21	22	22	22	22	23	23	23	23	24	25	25	26	26	25	25	26	29	26	27	29	28	29	27	30	30	30	32	31	33	35	36	40	2	0	1	2	2	2	3	3	3	5	8	9	9	8	9	11	10	19	13	7	14	15	15	9	24	17	11	20	16	19	19	13	20	24	19	29	8	21	26	21	27	24	40	23	34	38	24	28	39	37	27	0	50	44	51	44	48	50	49	53	55	28	50	58	62	49	47	67	39	61	72	62	37	72	72	75	1	1	1	1	1	2	2	1	2	3	1	1	1	2	2	2	2	1	2	2	2	1	2	3	1	2	3	2	1	1	2	2	3	1	2	2	5	3	2	2	2	3	1	2	1	1	7	1	1	1	3	1	1	2	1	2	2	1	1	1	2	2	2	2	1	3	2	2	5	1	1	2	8	1	3	3
13500	-515.662092406767215	-514.021622483921874	-1.640469922845292	0.000116456241004	0.000026054913968	0.223731366762297	0.437297909405792	4	3	6	6	4	6	9	7	10	9	10	11	13	13	12	14	12	16	15	13	16	13	17	16	16	15	15	17	17	17	15	15	19	17	19	18	22	20	21	20	21	22	22	21	21	21	23	24	23	22	22	22	24	26	26	27	27	27	24	27	28	24	26	27	27	28	29	30	31	30	32	31	32	34	35	39	2	0	1	5	2	5	8	3	8	3	8	8	12	8	11	15	9	13	13	9	14	11	16	19	17	17	15	14	21	19	14	14	26	14	30	29	31	23	28	23	36	14	38	40	34	35	41	42	28	30	38	0	42	51	51	42	11	50	33	53	54	33	53	30	39	49	43	61	62	61	69	65	57	73	73	75	1	1	1	1	1	1	1	1	1	1	2	2	1	3	1	1	1	1	1	2	1	2	2	1	2	1	2	3	1	2	1	1	2	2	1	1	2	2	3	2	2	5	2	1	2	1	2	1	3	2	1	1	1	3	2	2	6	3	3	2	1	3	1	5	3	3	3	1	3	1	1	3	3	1	2	3
14000	-493.088469229328041	-491.607511530239663	-1.480957699088377	0.000140167518224	0.000043278042384	0.308759425384293	0.646078567544759	5	3	6	7	5	5	10	7	8	9	9	11	12	13	13	16	13	15	15	13	16	14	17	14	16	15	17	17	18	17	18	18	19	20	18	20	21	21	21	20	21	21	20	22	22	23	23	24	23	23	24	23	25	25	25	26	28	25	26	27	28	27	24	27	28	25	27	30	30	30	33	32	32	34	36	39	2	0	1	5	2	2	3	3	3	1	8	7	10	12	11	10	10	20	13	7	22	15	21	13	24	14	18	26	21	19	28	18	17	27	18	29	28	23	26	23	29	30	23	23	39	35	36	20	31	42	44	0	50	44	44	45	26	42	66	50	38	37	42	53	49	49	54	44	65	61	73	69	65	72	71	73	1	1	1	1	1	1	2	1	1	2	1	1	1	1	2	4	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	3	2	2	1	2	3	4	1	2	1	2	2	1	2	1	4	3	1	1	1	1	2	1	2	6	1	1	2	3	3	1	1	2	1	1	4	2	1	1	1	2	1	2	4
14500	-516.543593302948580	-515.080931809370895	-1.462661493577685	0.000153237615132	0.000049669078830	0.324131113548387	0.542815084070656	5	3	6	7	5	6	10	8	10	10	7	11	12	13	13	16	13	16	14	14	16	13	15	15	17	15	16	18	17	18	17	17	20	19	20	19	19	21	21	20	21	21	21	22	23	21	23	23	23	23	23	23	24	25	25	25	28	26	26	26	28	26	26	28	28	27	28	31	31	31	32	30	33	35	35	38	2	0	1	5	2	5	8	3	3	8	3	11	9	12	12	15	12	13	10	14	15	11	15	13	10	17	19	24	22	16	26	13	26	16	30	23	17	23	25	25	21	30	34	19	27	30	36	7	28	42	43	0	30	43	51	48	31	50	49	53	54	39	50	58	28	49	51	61	65	43	69	62	72	72	73	75	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	2	1	3	2	1	1	4	2	1	3	1	1	1	2	1	1	4	2	2	1	2	4	2	2	2	3	2	1	3	5	1	3	7	2	1	1	1	2	2	1	1	6	1	2	2	1	2	2	2	4	2	2	2	2	4	1	2	2	1	1	1
15000	-544.315423760649423	-542.797170693609928	-1.518253067039444	0.000122247760278	0.000034541622817	0.282554238530076	0.420774664603444	4	3	6	7	5	5	9	7	7	9	9	12	13	13	13	17	13	16	15	13	16	13	16	14	16	15	17	17	17	17	18	16	20	19	19	18	21	21	20	21	21	21	22	21	22	23	24	22	24	23	23	24	24	26	24	25	27	26	26	26	29	25	27	28	28	29	26	30	32	30	31	30	33	34	35	38	2	0	1	5	2	2	8	3	3	8	6	6	12	3	11	23	8	13	3	12	24	10	19	11	24	17	15	20	21	11	26	24	28	12	30	29	17	23	28	23	36	19	40	16	34	12	36	31	26	19	38	0	13	51	38	44	59	50	39	50	51	26	42	46	37	62	47	38	37	43	49	57	65	72	73	75	1	1	1	1	1	1	1	1	1	2	2	4	1	4	3	1	3	3	5	1	1	2	1	2	1	1	3	2	1	4	1	1	2	3	1	1	4	2	2	3	2	4	1	3	2	5	3	2	6	3	1	1	7	2	2	2	1	2	3	2	2	4	3	3	4	2	1	4	5	5	3	2	2	2	2	1
15500	-574.050159398958158	-572.289597162459927	-1.760562236498274	0.000192488204554	0.000035869167259	0.186344754695113	0.512665787209897	4	2	6	5	4	5	8	7	10	9	10	12	13	12	13	17	14	16	16	14	16	14	14	15	15	15	17	17	18	18	18	16	19	19	20	19	20	22	21	21	21	21	23	22	23	23	21	23	20	23	22	20	24	23	25	26	27	24	26	27	28	26	27	25	28	28	28	30	31	30	32	31	33	34	35	39	2	0	1	1	2	5	3	3	8	3	3	3	10	11	3	11	14	20	7	10	13	12	3	20	8	14	19	26	15	32	25	10	12	27	19	16	24	16	49	16	23	30	36	27	38	44	21	39	17	40	29	0	42	41	38	45	13	40	48	53	51	48	50	30	48	62	54	36	59	51	62	28	69	65	73	75	1	1	1	1	1	1	1	1	2	2	3	3	3	1	3	3	1	1	3	2	1	1	3	1	2	1	1	2	3	1	1	3	2	1	2	2	3	2	1	3	3	2	3	3	1	1	2	2	4	2	2	1	2	1	2	1	5	1	1	2	4	2	3	2	2	1	3	5	2	5	3	6	1	5	1	2
16000	-512.377597699408625	-510.821250855274229	-1.556346844134340	0.000099306104938	0.000025895070809	0.260760109615081	0.483860848307803	3	2	6	7	5	5	8	8	10	8	10	11	12	13	13	15	12	17	15	12	16	13	16	14	16	14	15	16	18	18	18	17	20	19	19	19	21	20	22	20	21	20	21	22	22	22	23	23	23	23	23	23	25	25	26	26	28	26	26	27	28	27	27	28	29	29	27	31	30	31	33	31	32	34	36	40	2	0	2	6	1	2	3	1	10	5	8	8	5	8	13	22	8	19	13	8	11	3	22	11	24	20	15	26	21	32	28	13	28	21	32	21	31	23	31	27	27	30	23	27	34	35	29	37	33	42	43	0	42	51	51	45	31	53	17	50	51	39	42	32	48	49	51	67	39	54	57	65	69	72	73	71	1	1	3	1	1	1	1	2	1	2	1	2	3	2	1	2	2	1	1	2	3	2	2	1	2	1	1	2	1	1	1	3	2	2	1	1	2	2	2	3	2	1	1	3	2	1	4	2	2	3	1	1	4	1	1	1	5	1	7	2	2	2	3	4	3	3	2	3	5	3	2	1	1	2	3	4
16500	-480.369180915741651	-478.702170161921060	-1.667010753820602	0.000145882448508	0.000031253624250	0.214238412979502	0.524761786729635	4	1	6	5	3	5	10	6	8	9	10	11	13	13	12	17	12	16	14	14	16	13	16	14	16	15	17	17	18	17	17	18	20	19	20	19	21	21	21	19	20	21	22	20	23	22	24	22	23	23	23	23	23	25	25	26	27	26	26	26	28	25	27	28	27	29	28	31	31	30	33	31	33	32	35	40	2	0	1	5	2	1	9	2	3	3	10	11	11	17	11	23	10	15	10	17	24	15	19	7	20	17	13	26	21	19	17	30	13	16	19	29	28	19	24	21	36	30	44	23	27	35	29	37	37	35	23	0	42	51	38	45	48	53	26	30	51	48	50	53	48	57	44	55	59	55	69	57	72	65	73	75	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	3	3	2	1	1	1	2	1	1	2	1	1	2	2	1	4	1	3	1	2	3	2	1	1	2	1	2	3	2	3	1	1	1	3	1	1	1	2	2	2	2	5	4	2	1	2	3	3	1	3	4	2	3	1	2	1	2	1	2
17000	-465.739551395478998	-464.137865948473404	-1.601685447005583	0.000117655208677	0.000028154147965	0.239293680928089	0.665100901150963	5	3	6	6	4	5	8	7	10	9	11	11	13	12	10	16	13	17	15	14	16	13	16	16	15	15	17	16	17	18	17	17	19	18	20	19	20	21	22	21	20	22	22	21	22	22	24	23	24	23	24	23	25	25	25	26	27	26	27	26	27	26	27	28	28	29	29	29	30	31	33	31	34	32	35	39	2	0	1	2	2	2	3	3	8	2	3	10	9	11	10	15	14	19	13	14	22	15	22	19	11	20	22	26	23	19	17	19	14	23	23	29	27	23	28	34	36	30	21	29	38	35	36	31	39	30	43	0	42	23	44	45	62	50	49	50	51	48	50	53	57	59	51	51	62	68	72	65	71	72	71	75	1	1	1	1	1	1	1	1	1	3	2	1	1	1	1	2	1	1	1	1	1	1	2	1	2	1	2	1	1	1	2	1	4	1	2	1	2	2	2	2	1	2	4	3	1	1	4	3	1	3	1	1	2	6	2	2	1	2	2	2	2	1	2	1	1	1	2	2	2	1	1	1	1	1	1	2
17500	-530.322532323121209	-528.640302214493886	-1.682230108627356	0.000143140882520	0.000029938560720	0.209154507033696	0.442915971195606	5	2	6	7	4	4	9	7	8	9	11	11	13	13	14	17	13	16	16	12	16	13	16	14	16	16	16	18	18	18	17	17	19	19	20	19	21	21	22	21	20	22	22	20	22	22	22	23	21	23	22	23	21	24	25	26	26	26	26	27	29	26	26	29	26	28	28	29	32	30	32	31	33	35	35	38	6	0	5	6	2	2	8	1	8	8	5	3	3	6	11	8	10	20	20	9	11	11	22	17	20	13	15	14	23	19	24	11	17	27	32	29	17	15	31	22	36	32	44	34	44	35	36	39	26	30	44	0	18	51	51	45	25	50	28	50	51	48	42	30	49	28	55	55	72	55	72	65	72	69	71	75	1	1	2	2	2	1	1	1	1	2	5	3	3	3	1	6	2	3	2	2	2	1	2	1	3	1	1	3	1	1	2	3	2	2	2	1	3	3	2	5	1	3	1	1	1	2	2	1	2	2	1	1	2	2	2	2	6	2	2	2	3	2	2	6	3	4	1	2	1	2	1	2	1	2	1	2
18000	-480.539166678200388	-479.041679788911154	-1.497486889289246	0.000112886715967	0.000033461550479	0.296417077887389	0.696967713879743	4	3	6	6	5	5	7	7	9	10	10	12	12	14	13	16	14	16	16	12	17	14	17	14	16	16	15	18	18	18	17	16	19	20	20	20	21	21	22	21	19	20	22	21	23	21	23	23	22	23	24	23	24	26	24	26	27	26	27	26	28	26	27	28	27	28	27	31	31	30	33	30	33	35	35	39	2	0	6	5	2	2	3	3	3	3	6	10	10	20	10	15	20	13	13	10	15	11	16	20	9	20	15	17	16	32	14	13	17	21	30	41	28	23	26	23	29	13	16	22	44	35	41	26	37	30	38	0	30	51	43	44	48	53	39	50	54	48	58	50	37	37	51	43	65	54	69	65	57	71	71	75	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	1	1	1	2	3	1	1	3	2	1	2	1	1	2	3	2	2	1	1	1	2	3	2	1	4	3	3	1	1	2	2	1	2	1	1	3	2	1	3	3	1	2	1	1	2	1	2	2	3	1	4	2	2	1	2	3	1	1	2
18500	-514.984608503683489	-513.462863614208459	-1.521744889474976	0.000153483700101	0.000043033265269	0.280376777735201	0.526248966829403	4	2	5	7	4	6	9	7	9	7	9	10	13	13	11	14	14	17	15	11	17	13	14	16	15	16	16	16	18	17	16	17	17	18	20	19	21	21	22	20	20	21	21	20	22	22	21	24	24	23	23	23	24	25	24	26	26	27	27	26	28	27	27	29	27	29	28	31	31	31	32	31	33	34	35	39	2	0	1	5	2	1	10	3	8	5	8	10	9	20	9	22	14	13	13	8	19	10	22	25	7	17	22	14	27	19	17	19	17	9	19	29	33	21	31	16	29	34	27	24	27	35	40	33	33	35	23	0	39	55	44	45	49	42	48	53	40	28	50	58	57	48	44	54	65	55	62	65	71	65	71	75	1	1	1	2	1	1	1	1	2	2	1	2	2	1	1	1	1	2	2	2	1	2	1	1	2	1	2	2	1	1	1	1	2	3	3	1	2	3	3	3	1	2	3	2	2	1	1	3	3	2	3	1	1	1	2	2	1	3	2	1	4	4	2	1	1	2	3	3	3	4	2	1	1	2	1	2
19000	-576.473881714880690	-574.723886195065916	-1.749995519814758	0.000173322722058	0.000032781681162	0.189136662367573	0.405027090363253	4	2	5	7	5	4	10	7	9	9	11	11	11	13	12	16	11	16	15	13	16	13	17	15	16	16	16	18	18	17	18	17	18	18	19	20	21	22	22	21	21	19	22	21	22	23	24	23	21	22	24	23	23	26	23	27	28	26	26	25	29	23	26	28	28	28	28	31	31	31	31	32	33	34	36	39	2	0	1	5	6	2	3	3	3	8	10	9	9	10	10	15	10	24	14	10	9	15	16	20	15	17	11	20	15	19	21	14	20	13	32	22	20	27	14	23	27	30	23	23	27	50	41	20	28	14	50	0	30	13	21	45	49	30	33	53	44	49	39	48	62	39	44	58	66	55	39	69	61	72	73	73	1	1	1	1	1	1	2	1	2	1	1	1	2	2	2	2	1	1	2	3	3	1	1	1	2	1	2	3	2	1	1	2	3	3	1	3	4	3	5	2	2	1	2	3	3	1	1	4	2	4	1	1	2	7	5	3	3	4	3	1	4	1	2	3	2	2	3	2	2	6	4	1	1	1	1	3
19500	-483.716293901522818	-482.067906097790910	-1.648387803731925	0.000110001865856	0.000024289545988	0.220810308977531	0.474188600322699	5	3	6	5	5	5	10	8	10	9	10	12	12	14	13	15	12	15	14	13	17	13	17	15	14	16	16	17	19	16	18	17	18	18	20	19	22	20	20	20	20	21	21	21	22	22	23	23	23	24	23	24	25	22	25	26	26	27	25	26	27	27	27	28	28	28	29	30	32	30	31	32	34	34	35	38	2	0	1	2	2	2	10	3	10	5	3	3	10	20	11	15	11	13	17	17	11	11	16	25	8	20	15	20	19	13	26	11	26	27	30	21	31	28	33	23	36	30	16	23	40	35	29	20	33	42	44	0	50	21	51	45	31	50	48	50	51	57	42	50	37	59	61	51	71	61	48	62	72	37	73	74	1	1	1	1	1	1	1	1	1	2	3	4	1	1	2	1	1	2	1	1	4	1	2	1	3	1	2	3	2	2	1	2	1	1	2	1	2	2	1	2	1	3	3	2	1	1	3	5	2	2	1	1	1	3	1	2	4	2	1	1	2	1	3	3	4	2	1	4	1	2	4	3	1	6	1	2
20000	-543.939851467797212	-542.386329548250387	-1.553521919546769	0.000123844626336	0.000032477281831	0.262242156090653	0.442588038427013	4	3	6	6	5	4	7	8	10	10	10	12	12	14	13	16	13	16	15	12	17	13	14	15	17	16	17	16	18	17	17	18	19	20	19	19	18	21	22	19	20	22	22	20	23	21	22	23	24	23	23	24	23	26	25	26	25	26	27	27	27	26	26	27	29	28	29	31	31	31	30	32	32	33	35	37	2	0	1	6	6	2	3	7	8	5	8	11	11	15	11	15	9	13	13	8	10	13	11	14	24	20	17	1	16	13	8	20	13	10	19	29	26	16	33	16	36	32	15	27	34	30	41	33	39	30	38	0	35	44	51	34	43	53	48	53	54	48	30	35	57	33	44	61	65	54	66	69	71	57	73	73	1	1	1	1	1	1	1	1	1	3	1	1	1	1	2	1	2	3	2	2	3	1	2	1	1	2	2	7	1	3	4	4	3	5	3	1	1	2	1	1	1	3	4	1	1	2	2	2	1	3	1	1	2	3	1	3	2	2	2	3	1	1	4	4	2	5	5	2	1	1	1	1	1	5	2	3
20500	-591.734534691045496	-590.209304011297263	-1.525230679748263	0.000156802114578	0.000043629088557	0.278242985907889	0.452651493468019	5	3	6	6	5	4	9	8	9	9	9	11	12	11	13	15	14	16	15	14	15	14	16	15	16	15	16	18	17	17	18	17	19	18	19	20	21	21	22	20	19	22	21	20	22	21	23	23	23	24	23	23	24	26	24	26	28	26	27	25	28	27	28	29	28	28	27	31	31	30	33	30	32	32	35	40	6	0	1	5	2	2	8	3	3	3	3	11	9	8	1	13	14	15	20	11	10	13	16	13	15	14	12	20	27	21	20	11	17	25	21	15	14	25	20	7	27	24	12	24	40	35	38	31	39	32	23	0	42	37	21	16	48	53	37	42	38	31	39	60	49	49	38	23	59	55	74	59	65	56	71	71	1	1	1	1	1	1	1	1	2	1	2	2	2	2	5	1	2	1	1	2	4	1	1	1	2	2	2	2	1	2	2	5	2	2	2	3	5	3	5	6	2	3	5	2	1	1	1	3	1	5	3	1	1	2	4	8	2	1	3	2	4	4	3	3	2	3	3	8	2	2	1	2	2	4	1	4
21000	-516.225235738072342	-514.752688470262569	-1.472547267809756	0.000116615921169	0.000036801203253	0.315576148471633	0.579221845445267	4	2	5	6	4	4	9	7	9	10	10	12	12	12	14	16	14	16	15	13	17	13	15	13	16	14	17	17	18	16	17	18	19	19	19	19	22	22	21	20	21	22	22	21	22	21	24	23	23	24	23	24	25	25	26	24	26	27	26	27	28	26	26	29	27	27	28	30	32	30	32	31	34	35	36	38	2	0	1	6	2	2	8	3	4	3	7	11	8	10	24	24	14	10	13	10	22	10	15	8	17	20	15	17	21	10	17	18	28	23	30	29	31	27	33	16	36	32	23	21	21	35	41	26	26	42	18	0	50	16	51	45	26	48	49	53	55	31	42	58	49	49	54	61	72	55	62	66	69	72	71	71	1	1	1	2	1	1	1	1	1	2	1	1	2	1	1	2	1	4	2	2	1	2	1	3	1	1	1	1	1	3	1	1	1	2	1	1	2	3	2	1	1	2	3	2	2	1	2	6	5	1	3	1	1	4	2	1	6	3	2	1	1	3	1	1	2	3	1	2	1	2	2	4	1	2	2	4
21500	-535.527706611043982	-533.891658006834973	-1.636048604209064	0.000123018881255	0.000027728150669	0.225397519358625	0.573688288850494	4	3	6	6	4	6	9	8	9	10	11	10	13	13	11	15	14	16	14	11	16	13	16	15	14	13	16	17	18	17	17	17	20	19	20	19	21	22	21	20	21	21	23	20	21	21	24	22	23	23	22	23	24	25	26	26	26	25	27	26	27	27	28	29	28	27	28	31	29	28	32	32	33	35	35	39	2	0	1	5	2	2	3	3	3	8	10	7	8	10	3	13	20	19	20	9	19	15	22	7	7	9	22	20	21	24	24	19	24	24	24	21	31	27	33	23	29	30	16	22	40	35	41	31	39	24	44	0	42	40	51	15	37	38	28	53	38	37	60	58	62	33	56	67	66	55	65	69	71	69	73	75	1	1	1	1	1	2	2	1	1	1	1	1	3	1	2	1	2	1	1	2	1	2	2	2	3	1	2	3	1	1	2	1	3	2	1	2	2	5	1	2	2	3	4	3	1	1	1	3	1	4	1	1	2	3	2	9	3	1	5	2	3	2	1	2	1	3	1	2	1	1	3	2	1	4	1	2
22000	-504.194097570973099	-502.687493422870887	-1.506604148102189	0.000100365637638	0.000029118816048	0.290127345703986	0.465395217568954	4	2	5	6	4	4	8	8	10	10	10	12	12	14	13	15	12	17	14	13	16	14	16	15	15	14	16	17	19	17	17	17	19	20	19	19	21	21	21	18	21	21	23	22	23	22	24	23	22	23	23	22	24	25	25	26	27	25	25	26	28	24	27	28	27	29	27	30	30	30	33	31	32	34	36	38	2	0	1	5	2	2	1	5	6	3	3	9	7	20	10	17	5	19	11	10	17	15	15	20	17	8	15	9	11	19	20	17	20	40	30	21	31	21	26	23	36	30	16	15	27	35	41	28	37	30	38	0	42	51	51	45	14	50	49	50	54	37	42	58	62	59	27	55	48	67	73	65	57	69	73	75	1	1	1	1	1	1	1	2	3	2	3	1	2	1	2	2	3	1	2	1	2	1	2	1	1	2	2	3	3	2	1	2	2	1	1	1	2	2	3	1	1	3	4	4	3	2	2	4	1	3	1	1	2	2	1	2	6	1	2	2	1	1	3	1	2	2	5	2	4	2	1	2	2	3	3	1
