step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	Tinf_111	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	alpha_111	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110	kappa_111
22000	-632.832231213832074	-639.687719164791474	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.681922095437838	0	1	4	5	4	4	4	5	2	5	7	3	6	6	7	5	7	8	5	7	6	9	7	6	10	9	9	9	9	9	10	9	11	12	10	10	10	11	9	11	13	11	12	12	13	13	11	14	11	13	15	12	14	13	13	13	15	14	16	12	14	15	14	14	14	15	15	14	15	18	16	18	16	15	15	13	17	18	17	17	18	18	18	18	19	21	19	21	21	23	22	21	23	22	22	23	23	22	24	25	26	24	29	25	30	31	31	35	35	37	37	0	1	2	9	12	9	9	6	2	5	12	9	2	7	10	6	5	8	9	10	6	3	10	0	17	18	18	17	21	24	24	17	37	18	17	21	24	32	0	28	17	24	37	35	38	60	39	33	26	37	42	32	60	24	60	28	41	31	60	39	47	49	50	52	42	39	49	52	42	51	56	54	63	52	76	31	46	67	76	51	75	74	76	51	77	78	80	81	77	85	78	78	85	0	78	86	75	78	94	96	78	0	100	92	104	104	105	107	107	109	109	1	1	1	2	1	2	1	1	1	1	2	1	3	1	1	1	2	2	1	1	1	3	1	1	2	1	1	2	2	2	2	1	1	2	2	2	2	1	1	1	4	2	1	1	1	1	1	2	2	1	2	1	1	3	1	3	1	2	2	2	1	2	1	1	2	3	2	1	1	2	1	2	2	2	1	2	2	1	2	1	2	2	2	2	1	3	2	1	2	2	2	2	3	1	2	1	3	2	1	1	3	1	2	2	2	2	1	3	1	1	1
22500	-615.920298260729055	-622.775786211688455	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.639261249206833	0	2	4	4	5	4	5	5	3	6	6	5	7	7	7	6	7	7	5	9	6	8	8	7	9	10	9	10	10	9	12	9	11	11	10	12	10	12	10	12	14	13	12	13	12	13	12	12	13	13	16	14	13	11	14	14	12	14	15	11	15	13	14	12	13	15	16	15	14	17	16	16	17	15	14	16	16	18	17	20	17	16	18	19	19	21	21	21	18	22	23	22	22	22	22	23	24	23	24	23	25	25	30	27	31	30	33	36	37	35	39	0	1	2	9	9	9	6	6	2	5	6	6	3	7	10	4	5	8	9	10	9	3	10	0	17	11	18	21	21	24	37	17	24	11	21	29	24	32	0	28	21	31	54	36	15	60	39	24	34	54	37	64	39	24	60	35	29	48	46	39	47	34	50	17	54	53	62	38	65	51	41	58	63	64	54	65	60	67	76	84	69	64	76	51	77	67	51	81	77	85	86	67	89	0	78	67	88	78	94	67	86	0	92	98	106	104	106	107	107	107	108	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	2	1	1	2	2	1	2	2	1	1	1	2	3	3	1	1	2	1	1	3	1	1	1	2	1	2	2	1	1	2	1	2	3	2	1	2	1	1	1	1	1	1	2	1	1	2	2	1	1	1	1	2	2	2	1	3	2	1	1	2	2	2	2	1	3	2	2	1	2	1	2	2	1	1	3	1	3	1	2	2	1	4	1	1	2	1	2	2	1	2
23000	-611.673941188158665	-618.529429139118065	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.598144846238147	0	1	4	5	4	3	4	4	2	5	7	4	6	7	6	8	7	8	6	8	7	8	8	7	9	9	9	10	10	9	11	9	11	12	11	12	10	12	10	12	15	11	12	12	12	12	12	13	13	14	16	14	13	12	13	13	13	14	13	11	16	14	15	13	13	16	15	15	14	18	16	17	16	16	16	16	17	18	17	18	19	16	17	17	20	20	18	22	21	23	22	20	22	22	23	24	24	22	23	24	24	24	30	28	31	31	33	36	36	37	39	0	1	2	9	6	9	9	9	2	5	4	9	3	7	10	19	10	4	9	10	4	13	10	0	17	18	18	21	20	24	24	5	24	18	28	32	24	25	0	29	44	24	33	28	32	60	39	31	18	37	37	64	39	24	46	21	17	42	60	39	47	49	50	38	37	53	49	52	65	69	57	58	63	52	54	65	46	67	76	84	48	52	54	50	77	78	51	81	85	89	86	62	85	0	78	86	88	86	94	92	98	0	98	100	103	101	104	107	107	107	109	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	1	2	1	1	1	1	2	1	1	3	2	2	2	1	2	3	2	1	2	1	2	1	1	2	1	1	1	2	3	3	1	1	2	1	3	3	1	1	1	2	1	1	1	1	2	1	1	1	2	2	2	1	1	2	2	2	2	1	1	2	1	3	2	2	1	1	2	1	1	1	3	1	1	2	3	1	1	1	2	1	1	5	2	1	3	2	2	2	2	1
23500	-606.092186842875435	-612.947674793834835	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.741587861894135	0	1	4	5	4	3	4	5	2	5	6	5	7	6	6	8	6	10	6	8	7	10	7	7	8	9	8	8	10	8	10	9	11	10	10	12	9	11	10	12	14	12	13	13	12	12	11	13	12	13	15	12	12	12	13	12	14	13	14	11	15	14	15	14	13	15	14	14	14	17	16	17	17	15	16	16	16	17	18	19	18	19	19	19	18	20	21	21	21	20	21	19	22	22	22	23	24	23	24	24	25	27	29	28	30	31	33	36	35	35	39	0	1	2	9	9	9	6	9	2	5	7	9	3	7	10	11	5	26	6	10	11	13	10	0	5	27	8	21	6	24	24	25	24	9	28	29	24	32	0	28	36	24	33	20	38	60	39	42	34	33	33	29	39	24	60	16	36	33	46	39	47	49	50	52	42	53	49	52	65	51	36	76	63	64	69	69	46	67	76	51	75	64	76	70	77	67	84	81	77	85	78	67	89	0	86	86	83	86	94	92	95	0	95	100	104	103	104	109	107	107	109	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	2	1	1	2	1	2	1	3	1	2	1	2	4	2	1	1	1	1	2	1	2	1	2	1	1	1	1	1	1	2	1	1	3	1	2	1	1	1	1	2	1	1	1	1	2	1	1	1	2	2	1	2	1	1	1	2	2	1	2	2	3	1	1	1	2	1	2	2	2	2	2	1	1	1	2	2	2	1	2	1	1	3	2	2	1	2	1	1	1	2
24000	-605.603360201573309	-612.458848152532710	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.670953128874097	0	1	5	4	4	4	4	4	3	5	6	5	7	5	7	7	7	8	7	7	6	9	8	7	9	9	9	10	10	9	11	10	9	12	11	12	10	12	11	12	14	12	11	13	12	13	12	13	11	14	15	13	14	12	14	14	15	14	16	12	15	13	15	14	13	16	15	15	15	17	17	18	16	15	16	16	17	17	16	20	19	18	18	18	20	21	19	21	19	22	22	21	22	22	23	24	23	22	23	24	25	26	29	28	32	30	32	36	36	37	39	0	1	2	9	9	9	9	9	2	5	12	4	3	7	10	9	5	8	6	10	6	3	10	0	17	5	19	21	21	24	33	20	24	26	4	21	24	32	0	29	25	24	33	17	32	60	39	43	26	37	54	32	39	24	60	28	44	42	46	39	47	49	50	32	31	53	62	64	65	37	56	58	63	64	51	31	46	49	65	84	75	52	76	70	77	67	70	75	77	85	78	78	89	0	98	98	81	67	94	92	100	0	101	98	106	104	106	107	107	107	109	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2	2	2	1	2	2	1	1	3	1	2	2	1	1	2	2	2	3	2	1	1	1	2	2	1	2	2	1	1	1	1	1	2	1	2	1	2	1	2	1	1	2	1	1	1	1	2	1	2	1	1	1	3	2	2	1	1	1	2	2	2	2	1	2	1	2	1	1	4	1	2	1	2	3	2	2	1	1	1	2	2	1	2	1	1	2	3	1	1	1	2	2	3	2
24500	-631.164245010413310	-638.019732961372711	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.616418170756912	0	1	4	4	4	3	4	5	2	4	6	4	5	7	6	7	6	9	6	9	7	9	8	7	10	8	9	9	9	9	11	10	11	13	9	12	11	12	10	11	13	13	12	12	13	11	12	13	13	14	15	13	13	11	13	13	15	14	15	14	14	14	15	15	13	15	16	14	14	16	17	16	16	16	15	17	16	17	17	20	19	18	19	19	20	20	19	22	20	22	22	21	22	22	22	24	24	23	24	22	26	26	30	27	32	30	34	37	36	37	39	0	1	2	9	9	9	6	6	2	6	7	6	2	7	10	13	5	8	3	10	7	6	10	0	12	11	26	12	21	24	24	17	24	26	4	29	24	25	0	28	29	24	24	28	32	39	39	31	26	37	37	16	39	24	46	32	41	33	60	46	47	49	50	68	54	39	62	32	65	31	41	31	63	64	69	54	46	49	65	51	75	64	51	51	77	67	70	83	77	89	78	67	85	0	67	100	88	78	94	67	100	0	101	101	106	104	106	105	107	107	107	1	1	2	2	1	1	1	1	1	1	1	1	2	2	1	1	1	2	1	2	1	2	1	1	3	1	1	2	1	1	2	2	2	2	4	2	1	1	1	1	2	2	3	2	2	1	1	1	2	2	2	2	2	2	1	1	1	2	1	2	1	1	1	1	1	2	1	2	1	2	2	3	1	1	1	2	3	3	2	3	2	2	3	2	2	2	1	1	2	1	2	2	1	1	3	1	1	3	1	3	2	1	2	1	2	2	2	2	1	2	2
25000	-604.050018147627952	-610.905506098587352	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.646372277685736	0	1	4	4	5	3	4	5	2	5	6	4	6	6	7	8	7	9	7	8	6	9	6	7	9	7	9	9	10	8	11	9	9	12	11	12	11	12	10	12	15	12	11	12	11	12	12	13	13	14	16	13	11	10	13	14	13	15	16	14	15	15	15	13	13	15	16	14	13	17	16	18	17	16	16	17	18	17	16	19	18	18	18	20	20	21	20	20	20	23	20	20	22	22	23	23	24	23	23	24	24	26	28	27	32	29	31	37	36	38	40	0	1	2	9	6	9	9	6	2	4	6	9	3	7	10	11	5	26	11	10	6	3	10	0	17	8	26	21	21	24	24	19	24	26	21	21	24	32	0	29	36	24	33	35	20	39	39	33	18	37	48	45	39	24	46	35	29	37	46	47	47	49	50	17	31	53	49	64	31	48	56	58	63	52	65	79	60	67	69	51	48	74	76	70	77	78	70	69	77	85	67	67	89	0	78	92	88	78	94	78	96	0	100	101	106	104	106	107	107	109	108	1	1	2	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	2	1	2	1	1	3	2	2	2	2	1	1	2	3	1	1	2	2	1	2	2	2	2	1	1	2	1	2	1	1	2	1	2	1	1	3	1	2	2	1	1	2	1	1	1	2	2	1	2	1	1	2	1	1	1	2	1	2	1	3	1	2	3	2	1	1	4	2	2	2	1	2	1	1	2	2	2	1	1	2	2	1	1
25500	-604.322664134473598	-611.178152085432998	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.695734138174824	-1	1	4	4	4	3	5	5	2	5	5	4	7	7	6	7	7	8	6	8	7	8	7	7	8	7	9	9	9	9	11	9	11	11	11	12	10	13	11	12	15	12	12	13	12	12	12	14	11	12	14	12	13	10	14	14	14	14	15	14	16	14	13	14	14	15	16	14	13	17	16	18	16	16	16	16	17	18	17	19	18	16	18	20	19	21	21	22	20	22	23	21	19	22	21	23	23	23	24	24	26	26	28	27	32	31	32	36	35	37	39	0	1	2	6	9	9	6	4	2	5	6	9	3	7	10	11	4	8	12	10	11	11	10	0	5	11	26	21	21	24	24	17	37	18	22	21	24	32	0	21	36	54	24	21	13	39	39	33	18	37	33	32	39	24	46	36	35	42	60	46	47	49	50	52	69	53	62	52	37	31	44	58	63	64	69	69	39	67	31	70	75	45	65	80	77	67	70	81	85	85	95	67	77	0	67	78	88	78	94	86	86	0	101	98	106	104	104	107	107	109	108	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	2	1	1	2	1	1	1	1	1	2	1	1	2	1	2	2	2	1	2	2	1	2	3	3	1	1	2	1	1	1	1	1	1	1	1	2	1	1	2	2	1	1	2	1	2	1	1	2	2	1	2	2	2	1	2	3	2	2	1	1	2	3	1	1	2	2	2	1	2	1	2	1	1	2	3	1	2	1	1	2	1	1	2	1	2	2	2	2	1	1
26000	-648.938745603992857	-655.794233554952257	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.638808537852468	-1	0	4	2	4	3	4	4	5	6	6	4	7	7	7	7	6	9	6	8	7	8	8	6	8	9	8	10	10	9	12	10	11	12	11	9	10	12	11	12	13	10	13	14	13	12	12	14	12	13	15	11	13	12	14	13	14	13	15	13	15	14	14	12	12	14	15	14	15	17	14	16	16	15	15	16	17	18	16	19	18	17	18	19	20	21	20	21	21	23	22	20	20	21	22	22	23	24	23	23	25	27	30	27	31	30	32	36	35	37	39	0	1	1	2	6	4	4	4	12	7	4	4	3	7	17	12	4	17	12	10	4	3	17	0	5	11	17	11	16	24	24	20	42	26	36	21	24	17	0	28	36	24	33	29	32	39	39	33	18	37	42	17	46	24	60	21	36	37	60	46	47	34	50	52	30	39	56	52	65	42	28	58	63	64	48	48	39	62	65	70	75	38	76	51	77	78	51	81	85	85	67	62	77	0	86	92	88	100	94	78	96	0	101	101	104	104	106	107	107	108	108	1	1	3	1	1	1	2	1	1	1	2	1	2	1	1	1	2	2	1	2	2	2	1	1	2	1	1	3	1	2	2	1	1	1	2	1	3	4	1	1	2	2	2	2	1	1	1	2	1	2	2	3	1	2	1	3	2	2	1	1	1	1	1	1	2	1	1	2	1	3	2	1	1	2	1	1	3	2	2	1	2	2	1	2	2	2	2	1	1	2	4	2	2	1	1	1	2	1	1	2	2	1	2	1	2	1	1	2	2	1	1
26500	-625.309208883560473	-632.164696834519873	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.613602050796439	-1	1	4	2	4	3	5	4	4	5	5	4	6	7	7	7	8	10	6	9	6	10	7	7	9	8	8	10	11	9	11	9	12	13	10	10	9	11	11	13	14	12	13	13	12	12	12	13	12	13	14	11	13	11	14	12	14	14	15	14	15	14	14	14	13	16	15	15	15	17	16	17	16	15	15	15	18	18	17	20	17	19	18	18	20	19	20	20	21	23	23	21	23	22	23	23	23	21	24	25	25	25	30	28	32	31	34	36	35	37	39	0	1	2	2	4	4	8	4	4	5	6	4	2	11	10	6	5	26	2	5	9	11	10	0	17	19	19	26	36	24	24	5	54	18	26	21	24	11	0	20	28	24	54	36	20	39	39	33	26	54	37	32	39	24	46	26	44	31	60	46	47	49	50	52	31	53	62	52	42	33	56	31	63	52	65	31	60	67	69	70	75	64	65	51	60	67	70	83	85	89	86	67	85	0	98	98	88	67	94	95	78	0	101	100	103	104	105	107	107	108	109	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	3	3	1	3	1	1	1	1	1	1	1	1	2	3	1	2	1	1	1	3	1	2	2	2	1	2	2	1	1	1	2	2	2	1	1	2	1	3	1	2	1	2	1	1	1	2	1	2	1	2	2	3	2	3	2	2	1	2	2	2	1	1	2	3	2	2	3	3	2	1	1	1	2	3	2	1	1	1	2	2	1	1	3	1	2	2	2	2	1	2	1	1	2
27000	-601.590814977793912	-608.446302928753312	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.668315542871396	-1	1	4	3	5	4	4	5	5	6	6	4	6	6	6	7	7	8	7	8	7	8	8	8	9	8	9	8	10	9	11	10	10	12	10	11	9	13	9	11	15	12	12	14	12	11	11	13	13	14	16	13	12	13	13	12	14	15	15	14	14	15	15	14	13	15	16	14	14	18	16	17	16	16	14	17	17	18	17	18	18	19	18	20	20	21	20	21	20	22	23	20	22	21	22	24	23	21	23	24	25	26	28	27	30	31	33	35	35	37	39	0	1	2	2	12	4	4	6	4	5	9	4	3	7	8	4	5	9	12	10	6	3	10	0	19	8	26	21	21	24	24	5	24	25	28	21	24	32	0	28	44	33	31	25	32	39	39	31	34	37	69	32	39	42	46	28	36	42	60	46	47	49	50	52	31	53	49	52	24	69	56	69	63	52	54	54	60	67	65	51	75	74	31	70	77	67	70	81	77	89	78	67	89	0	78	98	88	67	94	78	100	0	96	86	104	103	105	106	107	108	109	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	3	1	1	1	2	1	1	2	1	2	2	2	1	1	3	1	1	1	1	1	1	1	3	1	1	2	1	1	2	1	2	1	1	1	2	1	1	1	2	2	1	1	1	1	2	1	1	4	2	2	2	1	2	1	2	2	2	2	1	2	1	3	1	2	3	1	2	1	1	3	2	2	1	3	1	1	2	1	3	1	1	2	2	1	2	1	2	1	1	2
27500	-585.222658167123768	-592.078146118083168	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.657429309572080	0	2	5	5	4	5	4	5	6	5	7	3	4	6	7	7	7	7	7	7	6	10	7	7	8	9	8	9	10	8	11	9	11	10	10	12	9	12	9	12	11	12	13	13	13	13	11	13	12	13	15	14	13	12	14	13	14	13	15	14	16	14	14	12	13	15	15	14	14	17	16	17	17	15	15	15	16	18	18	19	17	18	19	19	20	21	21	21	20	22	23	21	22	22	22	24	23	22	23	24	25	27	29	28	32	32	34	37	36	37	40	0	1	13	12	12	12	12	12	6	5	9	2	2	7	10	9	9	8	4	10	12	3	10	0	9	18	18	25	9	24	24	5	24	18	5	28	24	32	0	28	35	24	33	29	32	39	39	54	34	37	37	64	39	24	46	35	36	54	46	46	47	49	50	29	31	53	62	64	65	51	56	58	63	64	43	65	60	67	76	54	75	74	79	51	60	67	84	75	77	85	86	67	85	0	78	92	88	92	94	98	100	0	101	86	104	104	104	107	107	107	109	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	3	1	1	1	1	1	1	2	1	2	2	2	2	2	2	1	2	1	2	1	2	2	1	2	2	1	1	1	2	2	1	2	2	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	2	2	2	2	1	2	2	2	1	2	2	2	1	2	3	4	1	3	2	1	1	2	1	1	2	1	1	1	1	1	1	1	2	3	2	2	3	1	1	1	2
28000	-605.134365034943698	-611.989852985903099	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.632754699847815	-1	1	4	3	4	2	5	5	5	5	6	3	6	7	7	7	7	7	7	7	7	9	8	6	9	9	9	9	11	9	10	10	11	11	10	12	10	12	10	13	14	13	12	13	12	12	11	14	12	13	15	13	12	12	14	13	14	14	16	13	14	14	15	12	14	16	16	13	14	17	16	18	16	16	15	17	17	17	18	18	19	18	18	18	20	19	20	21	20	22	22	21	22	22	22	23	23	21	24	25	25	26	29	27	31	31	33	36	36	37	38	0	1	2	6	6	2	12	6	12	5	4	6	3	7	10	4	5	8	11	10	4	13	10	0	17	18	18	9	35	24	24	17	24	26	28	29	24	17	0	28	29	24	37	36	32	39	39	33	18	37	54	64	39	31	60	28	36	54	46	46	47	49	50	32	24	53	49	32	37	42	56	65	50	64	65	42	60	62	65	73	65	52	69	51	60	62	84	69	77	89	86	67	85	0	67	98	88	78	94	98	96	0	100	100	104	104	105	107	105	108	107	1	2	2	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	2	2	1	1	1	1	1	1	1	1	2	2	2	1	1	1	2	2	1	1	2	3	1	1	1	1	1	2	2	1	2	1	1	1	1	2	1	1	2	1	2	2	2	1	2	2	2	1	2	3	1	2	2	2	1	2	3	2	1	1	3	3	3	2	3	2	1	3	2	1	1	3	1	1	2	1	1	2	1	2	1	1	2	1	2	2	1	2	2	1	3
28500	-612.177926241615069	-619.033414192574469	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.605528799469514	-1	1	3	4	4	5	4	5	5	5	6	3	6	6	6	7	7	9	5	9	7	8	7	8	8	9	8	10	9	9	11	10	10	12	11	11	11	9	10	12	13	12	13	12	12	12	11	13	11	13	15	13	14	12	14	13	13	15	15	12	15	13	15	13	14	16	16	14	13	17	15	16	16	15	15	15	17	17	17	18	19	18	19	18	21	20	20	21	20	22	21	20	22	22	22	23	22	23	24	23	27	27	29	27	31	32	33	36	37	37	38	0	1	2	12	12	12	12	4	12	5	4	2	3	7	10	4	19	8	12	10	4	13	10	0	5	8	17	21	21	24	24	4	24	18	21	6	24	17	0	36	35	24	31	28	32	39	39	33	26	37	37	25	60	24	60	29	28	42	60	39	47	49	50	32	69	53	62	64	31	54	56	54	50	36	65	69	46	67	76	37	75	74	76	31	60	67	84	69	77	89	86	78	89	0	67	92	83	67	94	78	86	0	104	100	104	101	106	107	106	107	108	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	2	1	1	1	1	2	2	1	2	1	1	2	3	1	2	2	2	1	1	1	1	1	2	1	2	1	1	1	1	1	1	2	3	1	2	1	3	2	1	2	2	2	1	1	1	1	1	2	1	1	2	1	2	2	2	1	1	3	1	2	2	1	2	2	4	3	2	1	4	1	1	1	2	1	1	4	2	2	3	1	2	3	1	1	2	2	2	1	2	2	2	1
29000	-601.912279212900216	-608.767767163859617	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.696591737148872	0	1	4	5	5	4	4	5	6	5	6	3	6	6	6	7	7	6	7	9	7	9	7	7	7	9	9	9	10	8	12	8	11	12	10	13	10	13	10	11	13	11	12	13	11	12	12	13	11	14	16	12	12	11	13	13	14	13	16	14	14	13	15	13	14	15	15	14	12	17	15	17	17	15	15	16	18	18	17	19	17	17	18	20	21	21	20	20	20	21	22	20	23	23	22	24	22	23	24	25	26	27	30	28	31	31	33	36	36	37	39	0	1	2	12	12	12	12	6	4	6	6	2	3	7	10	6	5	8	8	10	9	3	10	0	5	18	18	21	21	24	24	17	24	26	11	20	24	32	0	16	29	24	33	21	32	39	39	33	26	31	42	32	39	24	46	25	35	31	46	46	47	49	50	52	69	53	62	52	24	54	41	58	63	64	69	65	59	67	76	51	75	74	76	80	77	78	31	72	77	89	86	78	89	0	67	86	81	92	94	98	100	0	101	101	104	104	105	107	106	109	109	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	2	1	1	1	2	1	1	2	1	3	1	2	1	2	2	2	2	1	2	1	2	1	2	2	1	1	1	1	2	3	2	1	2	1	3	3	1	2	2	1	1	1	1	1	2	1	1	2	3	1	2	2	2	1	1	2	2	1	1	2	1	1	1	2	2	2	2	1	1	1	2	1	1	3	2	2	1	1	1	1	1	2	1	2	2	1	2	2	1	2
29500	-634.002803138706099	-640.858291089665499	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.572810565209620	-2	1	3	5	4	4	4	4	6	6	5	2	6	6	6	7	6	8	6	9	6	9	8	7	10	9	9	8	11	9	11	10	11	11	11	12	10	13	10	12	15	12	13	13	13	12	12	13	12	13	15	14	12	11	13	13	13	14	15	14	15	13	14	15	13	15	16	15	14	17	15	17	17	15	15	16	17	18	17	18	19	18	19	20	19	22	21	21	21	23	23	20	21	22	22	23	23	23	23	23	26	26	29	27	31	32	33	36	36	37	39	0	1	2	7	12	12	12	2	2	5	12	2	2	4	4	4	5	4	12	17	2	3	11	0	17	18	18	4	2	24	24	4	24	18	22	25	24	32	0	28	57	54	54	11	32	39	39	33	34	37	31	38	39	24	46	4	29	33	60	39	47	49	50	52	24	53	62	38	24	48	36	58	50	32	54	54	46	67	76	51	75	74	76	80	77	78	70	76	85	85	86	67	77	0	67	86	65	67	94	78	67	0	101	98	104	104	106	107	107	107	109	1	2	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	2	1	3	4	1	1	1	1	1	2	4	2	2	2	2	2	1	1	2	2	1	2	1	1	1	3	2	1	2	2	1	2	2	1	1	2	1	3	1	2	1	3	1	1	1	1	3	2	1	1	4	2	1	2	2	3	2	2	2	2	1	2	2	2	1	1	1	2	1	3	1	2	1	2	2	1	2	1	5	2	1	2	5	1	2	2	2	2	1	2	1	2	2
