step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87
5000	-264.830345450176480	-273.881188830627821	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.983712225040691	3	6	5	6	7	12	8	10	12	9	10	13	12	11	11	15	11	9	10	13	16	11	16	15	13	13	15	15	13	14	14	14	9	16	12	13	13	16	18	20	18	17	16	17	16	15	17	16	14	15	17	20	22	20	15	20	19	21	18	18	19	19	18	17	18	16	22	19	19	24	24	22	23	20	21	23	21	24	23	29	25	25	28	27	27	26	29	0	1	1	3	1	15	5	7	11	4	18	22	18	11	7	20	33	3	7	22	12	18	28	26	14	17	35	20	18	19	17	8	7	55	22	22	8	15	50	63	66	16	9	48	20	30	16	26	2	26	16	28	38	65	25	30	47	56	64	46	37	44	34	46	21	12	58	38	42	76	77	74	58	65	61	45	52	53	77	86	76	78	52	81	82	79	84	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
5500	-262.815954042762769	-271.866797423214109	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.984275653935004	2	4	6	6	7	14	6	8	12	11	11	8	11	9	10	13	11	11	10	12	15	14	16	16	13	13	10	16	14	13	15	13	14	17	14	14	15	14	18	20	16	18	14	16	17	15	17	18	17	18	19	20	21	19	18	21	18	20	16	19	18	19	19	18	21	20	21	20	20	23	16	20	19	19	25	24	25	24	23	29	24	27	28	27	26	29	28	0	1	1	2	1	25	1	4	15	19	14	5	15	4	8	9	4	14	3	17	9	17	33	35	18	11	12	6	16	11	43	17	30	30	15	20	38	18	46	64	6	59	17	18	6	33	38	34	37	34	23	51	74	28	46	42	47	61	29	36	38	18	50	32	49	61	60	48	48	48	18	42	71	47	70	65	79	70	67	84	70	78	75	78	55	87	84	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6000	-260.055507973181193	-269.106351353632533	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991639965367744	3	5	7	7	9	14	8	10	12	9	10	13	11	9	11	13	11	11	12	13	17	14	6	12	13	14	15	15	14	15	14	13	15	16	15	15	15	16	17	18	13	16	16	16	11	16	15	18	12	17	18	19	22	20	17	20	16	20	18	18	17	18	18	17	20	20	21	19	20	23	24	22	23	16	25	22	24	24	21	28	26	26	25	27	27	31	26	0	1	23	2	7	25	4	14	10	3	7	5	14	7	8	7	14	7	13	8	35	24	1	17	14	24	29	25	9	16	24	14	31	6	41	20	15	16	47	55	17	6	27	24	14	32	19	61	14	38	64	60	54	51	35	50	16	61	74	74	31	57	50	47	63	51	59	38	57	79	44	60	53	37	54	66	72	58	52	85	53	78	67	83	75	82	71	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6500	-280.600533392119985	-289.651376772571325	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.974265236101677	2	5	6	7	8	15	6	10	12	8	11	14	11	10	9	14	10	8	11	11	9	12	17	13	13	13	12	13	13	13	13	13	13	17	14	14	14	16	16	19	17	16	16	18	17	15	10	13	17	15	18	18	21	20	15	20	19	20	18	15	18	16	20	19	17	15	22	19	19	24	23	21	22	19	22	20	23	25	24	29	26	26	23	23	23	31	27	0	1	2	2	4	26	2	21	20	7	47	33	15	21	4	48	3	7	17	47	10	47	43	18	22	17	14	18	8	13	27	14	13	20	33	8	33	66	27	45	22	48	30	16	43	37	15	4	55	26	35	36	61	61	32	59	52	23	39	32	41	55	49	37	39	32	65	45	23	73	72	63	72	45	63	45	67	85	75	87	85	85	67	68	68	78	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7000	-270.436323112666400	-279.487166493117741	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999093950433802	2	5	4	4	8	15	6	9	11	11	12	13	12	11	10	15	10	10	11	12	16	13	18	16	13	13	14	12	9	13	14	8	14	17	15	14	14	14	17	18	15	15	17	18	17	16	16	17	17	12	18	20	21	21	14	19	18	18	16	15	14	20	17	19	19	18	23	19	20	23	23	21	19	20	24	24	24	23	22	28	22	25	25	21	27	30	23	0	1	1	1	3	22	4	32	15	32	17	15	17	29	8	13	8	29	17	15	26	14	60	37	50	11	30	10	32	13	20	3	13	41	55	20	15	10	35	22	22	36	22	31	16	61	16	16	42	17	39	66	62	73	9	23	27	43	36	30	26	56	12	40	30	15	84	63	66	54	40	40	23	49	53	81	81	53	72	79	54	87	78	68	81	85	54	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7500	-261.605638733420392	-270.656482113871732	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993271522699390	2	6	4	7	8	13	5	8	12	10	10	14	12	11	10	15	11	8	11	13	16	13	18	16	12	12	13	10	14	12	15	14	13	17	13	15	13	14	18	19	15	17	15	18	16	15	16	18	13	17	17	20	19	21	17	20	17	18	17	18	13	17	16	18	21	21	22	20	20	24	22	21	22	18	23	23	24	22	24	26	25	25	28	25	26	28	27	0	1	1	2	4	13	3	3	11	4	8	20	17	15	7	6	8	7	8	15	35	9	41	30	11	10	9	4	17	17	49	13	9	31	28	27	11	27	47	41	49	16	61	63	61	9	26	24	11	17	46	36	45	58	32	64	36	50	38	21	30	24	36	41	60	69	23	50	55	65	52	68	57	47	66	65	73	66	67	77	70	79	87	75	84	70	85	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
8000	-272.683473358582717	-281.734316739034057	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.976427975964299	3	5	6	7	8	14	8	9	12	11	8	11	12	9	9	15	12	10	11	12	14	14	16	14	14	12	14	16	13	15	13	13	14	15	15	13	13	15	16	19	15	17	12	17	17	16	16	17	16	17	19	18	19	19	16	18	14	21	16	18	17	19	20	18	21	20	24	19	19	20	22	20	22	18	21	23	24	25	22	20	26	26	21	27	25	24	26	0	1	2	3	2	13	3	4	18	18	1	14	19	4	4	20	14	5	4	10	10	8	32	37	9	8	19	38	10	32	43	18	29	26	36	20	13	6	16	60	27	16	8	22	29	38	37	38	21	47	64	23	46	35	24	23	43	80	27	39	57	56	40	31	40	42	54	30	50	54	83	61	53	33	47	65	40	77	63	46	85	77	52	85	79	79	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
8500	-262.733122857178557	-271.783966237629897	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999229754210791	2	5	4	6	7	14	6	10	11	10	7	13	12	11	11	14	9	9	11	12	17	13	11	16	14	13	12	16	12	15	14	14	15	16	13	14	14	14	16	17	16	18	16	19	15	15	17	18	15	16	18	19	20	21	17	19	18	21	13	18	18	18	19	17	17	20	23	21	20	22	23	22	21	19	24	24	23	23	21	25	23	27	27	25	28	31	28	0	3	1	3	2	15	2	17	7	17	3	27	19	4	5	27	5	11	7	14	24	15	4	45	26	23	18	49	1	59	27	15	32	38	9	29	59	20	27	43	59	55	16	40	35	36	6	36	26	25	40	51	56	42	45	40	41	74	9	40	26	24	40	24	36	44	53	42	52	58	58	48	66	40	72	77	68	30	42	67	73	71	71	76	83	87	80	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
9000	-287.929086051477270	-296.979929431928610	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.973924631437529	3	4	6	5	8	12	7	10	10	9	11	13	12	10	9	14	11	9	11	13	16	14	17	14	12	13	14	14	11	13	13	13	15	16	14	15	14	15	15	18	16	17	17	14	15	16	14	18	12	16	16	17	20	21	17	21	17	20	16	18	15	19	20	16	18	18	22	19	19	24	20	20	17	21	24	23	23	24	23	22	26	25	28	23	23	27	20	0	1	4	1	2	18	3	5	18	5	15	11	29	10	3	49	14	2	8	17	22	6	38	11	19	49	14	19	10	8	29	10	22	27	32	49	11	49	28	51	11	34	46	20	32	49	12	45	29	13	27	27	34	48	36	69	12	57	25	41	20	65	66	36	42	38	36	40	52	67	31	48	61	62	23	21	53	85	48	65	75	70	81	80	62	81	41	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
9500	-251.675783481042117	-260.726626861493457	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995624573614877	3	5	5	6	8	15	8	9	12	11	11	11	12	10	9	14	12	11	12	13	16	13	17	15	13	13	15	15	14	15	14	13	13	17	14	14	15	15	16	17	16	17	16	18	15	13	14	18	16	16	19	18	20	19	18	20	18	20	17	18	19	18	19	14	19	19	24	21	18	24	23	20	23	21	23	22	24	24	23	28	26	27	28	25	26	26	29	0	1	1	2	4	25	2	2	10	8	8	8	14	7	2	26	10	5	10	14	64	18	45	29	14	17	12	25	19	35	9	10	5	28	12	13	64	33	25	28	27	41	20	34	26	8	10	21	64	12	32	59	62	60	49	48	36	63	50	28	48	41	21	20	23	21	73	61	59	74	40	62	63	28	72	53	45	74	53	78	68	75	85	75	70	70	83	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10000	-277.476923319832679	-286.527766700284019	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.983373697140805	3	4	7	6	9	14	7	8	12	10	12	13	11	10	11	11	9	9	12	12	15	14	18	12	13	14	13	15	12	14	15	14	14	13	14	16	14	15	16	15	17	16	16	19	17	10	15	17	16	18	18	18	19	18	17	20	18	20	17	18	17	19	19	19	19	16	24	21	20	25	23	22	23	18	21	24	25	25	22	26	19	22	27	22	21	29	29	0	1	4	2	7	17	4	4	10	17	4	29	18	8	14	8	4	3	13	5	30	25	22	13	9	16	11	9	3	20	32	9	13	13	12	6	34	27	30	19	66	6	25	41	38	8	33	39	21	41	43	59	52	11	31	51	48	39	22	48	40	61	45	74	23	11	79	40	61	76	72	48	41	43	50	60	75	76	60	67	36	58	80	23	62	83	82	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10500	-260.616509503275154	-269.667352883726494	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998792617366074	3	5	7	7	7	10	6	9	9	8	12	13	10	9	8	13	11	11	12	12	15	14	17	16	14	13	15	15	12	14	14	12	14	17	10	10	14	12	18	20	18	14	14	18	16	14	17	17	17	13	18	16	21	20	17	21	13	20	18	19	18	19	17	17	19	19	22	21	18	25	23	19	20	20	23	24	25	24	23	26	22	26	29	26	27	30	29	0	1	7	2	1	8	2	4	4	7	35	13	8	15	2	18	13	9	36	36	57	17	33	27	16	10	19	19	6	12	18	6	32	24	7	4	18	6	49	44	30	6	38	48	30	17	21	33	37	20	48	30	65	48	52	59	11	66	33	64	21	47	42	31	63	47	60	60	34	71	56	21	72	60	51	81	78	79	56	70	74	40	85	78	79	87	82	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11000	-284.482761296463195	-293.533604676914536	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.990843798513043	1	4	6	6	9	14	7	8	10	10	10	11	12	10	10	15	10	11	12	13	17	13	18	15	13	8	15	16	13	13	14	14	15	15	15	15	14	16	18	17	18	17	17	13	15	12	17	18	15	16	17	19	18	21	18	19	15	20	12	18	14	16	19	18	19	21	23	20	18	23	20	20	21	18	22	22	23	26	24	25	24	23	26	28	23	29	28	0	1	2	2	4	29	3	4	5	26	8	26	18	5	8	9	8	7	14	19	57	26	51	61	12	1	25	27	17	26	22	44	20	31	19	20	44	32	24	33	27	19	45	17	44	10	6	51	29	37	19	32	16	69	37	47	6	50	11	50	14	27	51	42	60	51	71	44	42	74	55	55	52	12	56	63	52	81	76	75	85	74	79	83	76	77	83	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11500	-280.946899339436300	-289.997742719887640	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995366167033003	3	6	7	6	8	13	4	10	11	9	10	13	10	8	10	15	11	11	12	13	17	14	17	11	5	13	9	16	14	15	14	14	14	16	14	15	15	15	17	19	16	16	15	17	14	13	16	18	16	16	15	20	21	20	17	19	18	20	18	18	19	20	20	13	18	15	21	14	19	23	22	20	23	21	24	24	24	23	23	29	22	26	26	25	26	26	28	0	25	25	1	4	17	1	14	10	3	5	17	2	2	10	31	14	25	9	13	51	64	49	4	1	17	2	38	11	46	20	26	15	18	7	20	32	33	66	65	31	38	31	26	64	13	68	44	22	36	18	40	58	40	50	55	36	60	23	28	44	28	60	15	22	12	50	12	60	61	52	61	57	52	61	79	58	40	72	87	74	71	71	67	79	78	85	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12000	-256.150828093224618	-265.201671473675958	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.988766484518641	3	5	5	7	9	13	8	9	11	11	12	13	12	11	10	15	11	10	11	12	17	11	17	15	14	13	14	14	14	14	12	13	14	16	15	14	14	12	15	20	17	15	17	18	16	15	16	19	17	17	18	19	21	21	18	17	13	21	18	19	10	16	20	18	19	18	23	20	18	24	23	22	21	20	23	22	23	26	23	28	25	27	27	26	23	29	25	0	1	1	1	4	10	4	7	18	61	61	13	10	8	7	12	5	5	15	61	34	8	46	22	11	13	13	26	11	8	10	9	17	25	27	15	19	17	11	66	24	27	16	34	27	26	42	69	13	24	34	50	63	28	21	16	17	52	62	55	4	9	43	34	56	45	47	29	35	72	54	66	69	56	53	63	54	70	72	75	77	81	67	87	76	87	59	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12500	-299.551323486777733	-308.602166867229073	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998856375854175	2	6	6	4	7	15	7	9	10	9	12	12	11	10	11	14	11	3	11	12	17	9	14	15	12	14	13	15	13	14	14	14	10	15	14	15	13	16	18	17	17	14	13	11	16	16	16	19	17	17	19	16	22	20	18	18	16	19	19	14	18	16	20	19	21	20	23	20	18	22	22	21	20	19	21	16	25	23	14	25	23	18	26	28	27	29	26	0	4	4	1	4	31	4	5	22	1	17	17	5	5	22	27	14	1	10	13	28	2	43	44	13	15	5	30	11	29	19	27	7	31	12	20	22	60	24	52	26	19	20	8	11	30	36	55	26	29	47	13	73	64	29	50	24	50	21	20	57	34	82	30	57	47	54	58	52	56	63	51	56	16	58	36	67	70	44	76	53	24	71	87	83	85	70	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13000	-263.897000377950803	-272.947843758402144	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991689124969995	2	3	4	7	6	15	6	6	10	8	12	14	11	10	9	14	11	10	10	13	17	14	18	15	13	12	13	13	14	15	15	11	12	16	13	15	14	15	16	19	16	17	17	17	17	15	17	17	17	17	14	16	22	20	18	18	17	18	19	18	18	19	20	19	19	21	23	20	19	23	23	20	23	20	24	23	23	26	23	28	26	24	29	27	27	25	28	0	1	2	5	3	27	1	3	4	5	32	9	15	7	10	15	5	15	4	33	24	9	52	27	8	32	19	33	11	12	11	19	32	29	32	35	11	12	22	44	22	52	46	24	38	28	24	41	46	16	15	35	63	44	35	44	6	34	49	16	44	30	44	50	42	72	35	31	44	62	68	64	53	24	70	64	63	64	66	81	73	71	85	82	78	73	81	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13500	-274.563132477963393	-283.613975858414733	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991695289220991	-1	5	7	7	9	14	8	10	10	10	11	14	11	11	10	13	11	10	12	8	15	11	18	15	13	13	15	15	12	14	14	13	11	17	12	16	14	16	17	17	13	17	15	18	16	15	14	17	17	16	18	16	20	19	17	21	16	20	19	18	19	20	19	19	20	20	23	17	19	24	24	22	20	21	24	17	24	25	23	29	23	24	28	28	25	30	26	0	1	2	2	20	26	2	3	20	7	20	16	5	15	7	8	9	3	11	4	41	10	39	30	10	33	32	41	18	26	13	3	10	47	33	24	16	16	6	38	17	35	41	26	37	19	35	24	25	33	55	30	48	42	47	48	27	69	44	28	49	44	45	57	23	10	56	31	36	51	81	65	40	66	56	45	56	82	56	77	65	66	70	70	69	71	53	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14000	-272.443519406242217	-281.494362786693557	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.989920776377477	2	4	7	7	6	15	7	9	11	11	12	14	12	9	11	13	9	11	11	13	15	14	16	15	13	13	14	16	13	14	11	10	14	15	14	14	14	16	17	19	16	17	17	18	14	16	16	16	14	17	17	18	22	21	18	21	18	19	17	19	18	18	17	17	20	21	21	19	18	23	22	18	22	19	24	23	21	26	23	25	26	27	27	24	26	25	25	0	1	5	5	1	29	2	5	14	3	15	11	32	7	32	17	7	8	17	19	37	10	34	15	18	2	26	26	18	29	14	17	29	18	11	11	10	6	48	55	27	18	24	47	25	21	49	36	31	10	33	43	54	50	6	28	28	64	49	35	43	35	18	47	69	40	63	50	28	66	63	63	67	39	66	77	62	76	77	76	80	78	86	25	76	53	79	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14500	-262.042238247506248	-271.093081627957588	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.989043019604069	0	4	6	6	7	11	8	9	12	10	12	12	10	10	11	11	7	11	11	12	17	14	18	15	13	11	14	13	13	14	13	13	15	15	15	16	11	16	17	19	17	18	16	17	15	15	15	13	16	15	18	20	21	21	18	18	18	14	19	19	19	19	19	17	18	20	20	20	18	25	24	19	22	21	23	22	24	26	23	27	23	20	28	27	26	29	28	0	1	2	2	3	13	4	3	4	7	18	16	8	4	13	17	4	5	8	15	27	28	38	30	9	10	29	15	14	32	15	37	32	31	22	19	5	47	35	51	33	36	31	33	58	12	22	12	48	25	64	62	69	62	24	44	6	12	56	50	42	39	42	27	44	63	24	64	21	81	73	30	67	23	52	61	76	81	54	70	73	55	78	78	77	84	84	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
15000	-269.765063483329243	-278.815906863780583	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994994654497004	3	5	6	4	7	12	8	9	11	10	11	12	12	10	9	13	12	11	12	7	14	12	18	15	14	14	15	15	10	14	14	14	14	17	15	15	14	15	16	18	18	17	16	17	17	12	16	19	17	16	17	16	20	21	18	20	19	20	19	18	14	15	19	12	21	21	23	18	19	20	22	20	22	18	25	21	21	26	24	25	25	24	26	27	22	28	28	0	1	1	1	2	5	3	3	3	20	10	11	29	15	3	9	11	29	10	3	19	15	47	37	13	14	32	16	5	6	13	6	9	43	33	33	12	33	46	21	61	62	46	26	31	15	26	44	62	32	36	26	55	68	45	69	60	63	60	43	46	31	44	9	57	57	65	52	28	60	66	68	59	45	85	53	40	80	48	65	67	63	82	85	76	76	81	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
