step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	Tinf_111	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	alpha_111	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110	kappa_111
24000	-595.076922529733110	-601.932410480692511	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.376128975661891	0	2	2	3	5	4	5	5	6	5	8	6	8	7	7	7	6	9	8	7	10	8	9	10	10	11	9	11	12	11	11	11	9	13	12	13	12	13	13	15	14	14	11	12	13	15	15	15	14	10	14	15	12	13	15	14	16	11	16	13	14	16	14	15	16	17	17	16	14	19	18	19	17	18	16	16	19	18	18	17	17	18	18	18	19	20	20	19	21	19	21	20	20	20	23	22	21	21	21	23	27	25	25	24	25	25	27	27	28	29	31	0	1	1	1	3	3	1	3	8	3	7	2	12	10	2	5	6	4	4	7	10	4	20	22	23	21	8	11	21	24	18	33	16	31	2	28	11	58	3	2	22	4	7	9	43	12	4	39	10	1	19	7	23	3	23	3	58	50	35	1	14	7	3	31	35	52	16	64	50	80	62	35	41	68	55	2	37	76	69	4	36	75	80	68	78	38	48	51	88	75	32	7	55	3	25	76	10	72	87	94	87	99	67	68	99	83	85	81	61	74	83	1	1	1	1	2	1	2	2	1	1	1	3	1	1	2	2	1	3	3	1	3	2	1	1	1	1	2	3	1	1	1	1	1	1	6	1	2	1	6	7	3	4	2	3	1	4	7	1	4	4	3	5	2	6	3	4	2	1	1	7	3	5	4	3	2	1	4	1	2	1	1	4	2	1	1	7	4	1	2	7	2	1	1	1	1	4	2	3	1	2	5	7	1	11	7	3	7	1	1	2	3	2	5	5	2	4	4	6	6	5	6
24500	-597.868909591803913	-604.724397542763313	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.371292181043942	1	2	2	3	5	4	5	5	5	5	6	6	8	7	6	6	5	9	8	9	9	9	11	10	10	11	9	9	11	12	10	11	10	12	13	14	10	13	12	14	12	14	12	13	15	15	12	14	15	13	14	16	14	15	15	14	14	14	15	15	16	17	16	15	16	17	16	15	17	18	15	19	17	17	16	16	19	17	17	17	19	17	16	19	18	19	20	18	19	18	19	19	20	22	22	21	21	21	21	22	25	22	23	25	26	23	26	26	28	28	30	0	1	1	3	4	1	2	1	4	3	7	2	12	7	4	5	4	4	17	7	5	17	4	9	7	27	5	11	20	27	18	37	14	5	10	30	16	12	3	27	25	7	1	13	22	44	3	29	31	27	29	39	10	9	44	24	41	30	39	1	10	7	38	50	21	54	9	7	47	64	3	2	38	54	56	4	4	9	35	1	65	25	9	75	63	83	66	18	42	50	54	1	68	83	76	65	25	77	80	89	106	63	42	88	99	25	94	89	102	92	30	1	1	1	1	1	1	1	2	1	2	1	2	1	1	2	1	1	2	2	2	2	2	3	2	2	1	2	2	2	2	1	1	1	2	3	1	1	3	5	4	2	4	5	3	4	1	5	1	3	2	2	3	5	4	1	2	1	1	2	8	4	7	1	1	3	2	4	5	2	2	6	8	2	1	1	7	7	6	2	9	2	2	4	1	1	1	1	5	2	3	2	12	2	4	4	3	6	1	2	1	1	3	5	4	3	5	2	4	3	4	6
25000	-574.240894774215803	-581.096382725175204	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.364518452658124	0	1	3	2	4	4	5	4	5	4	7	6	8	8	5	7	6	9	9	7	9	7	10	10	9	11	11	9	12	12	11	11	10	12	13	14	12	12	14	14	13	12	13	13	14	15	15	14	14	13	15	16	15	15	15	14	15	14	16	14	13	16	15	16	17	18	17	15	15	20	16	20	17	17	17	16	20	18	18	17	18	17	19	18	19	19	19	18	20	19	21	19	19	22	23	22	22	21	22	24	25	25	24	26	24	25	27	26	27	27	31	0	1	2	1	4	4	6	3	10	4	7	10	17	16	3	2	5	11	10	10	3	4	7	21	3	25	18	3	17	25	1	22	16	23	9	31	32	20	4	2	9	28	1	42	28	26	22	30	41	27	24	31	35	16	38	2	19	4	34	3	4	31	13	51	29	29	16	22	4	59	37	10	38	69	43	42	10	41	59	16	61	16	32	53	69	31	73	51	31	81	60	1	60	89	70	67	54	93	65	81	9	63	16	87	28	46	58	67	89	108	86	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	3	1	3	3	2	1	3	1	1	3	3	2	5	1	1	1	3	3	1	1	5	5	5	2	6	1	4	2	6	1	1	1	3	2	1	4	1	5	3	7	2	6	3	2	4	1	3	3	4	4	5	3	3	7	2	1	3	2	9	2	1	5	3	5	4	2	2	5	1	1	4	1	4	11	2	1	1	2	4	1	3	4	9	6	7	3	6	5	7	6	3	1	6
25500	-633.825807061840123	-640.681295012799524	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.405198327434350	0	3	1	2	4	5	4	5	5	6	7	6	6	8	5	7	7	9	8	9	9	8	9	10	10	12	11	11	12	10	11	11	9	12	12	13	11	13	13	14	13	13	11	12	14	15	13	15	14	11	14	16	14	15	15	15	14	15	14	14	15	16	16	14	16	16	16	14	16	17	17	20	16	18	16	14	18	18	19	18	17	16	17	18	18	16	20	18	20	20	20	19	19	21	23	22	21	21	21	24	24	23	24	25	26	25	27	26	28	29	31	0	3	1	1	2	4	1	3	4	4	5	7	2	9	2	6	7	3	12	15	16	3	10	10	23	16	30	19	30	13	15	6	9	11	15	33	16	50	14	8	27	3	3	23	23	41	3	76	14	12	31	41	17	10	53	1	14	2	39	43	32	17	41	34	35	4	48	2	30	62	49	88	59	50	58	27	3	40	55	27	76	28	44	45	86	2	71	86	76	46	43	48	20	13	66	28	70	92	1	90	32	43	10	52	14	84	83	67	90	94	27	1	1	1	1	1	1	1	2	1	2	2	1	2	2	1	1	1	5	1	3	1	4	2	2	1	2	1	1	1	2	2	2	2	3	4	2	3	1	1	5	1	6	4	2	2	1	5	1	2	1	2	1	3	5	1	7	5	6	1	1	1	6	2	1	3	7	1	4	4	1	2	2	1	4	1	2	8	1	1	3	1	4	2	2	1	3	3	1	2	2	5	1	5	7	3	5	3	1	9	2	6	6	9	4	6	5	6	5	5	5	10
26000	-639.316826937154133	-646.172314888113533	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.390848235470462	1	2	3	3	4	5	3	5	4	6	7	4	6	7	5	7	7	9	8	7	8	8	10	10	10	12	9	9	12	12	9	11	10	11	11	13	11	12	14	13	13	12	12	13	14	13	15	14	13	13	14	15	14	15	14	15	16	15	15	13	14	16	16	14	16	17	16	16	17	18	18	20	17	17	15	14	20	17	19	17	17	17	18	19	16	18	18	18	20	19	20	20	19	19	23	22	21	22	21	24	27	24	25	23	25	21	27	25	29	27	32	0	1	1	1	4	2	1	2	2	1	4	2	5	9	4	12	8	10	10	4	13	4	16	31	27	31	17	8	35	23	6	3	9	10	24	19	16	19	2	2	25	4	25	37	9	34	50	43	1	9	30	46	27	28	31	43	41	16	64	16	3	31	26	14	53	25	3	16	40	76	54	31	64	36	9	2	29	55	80	46	48	34	42	40	64	66	26	34	47	47	80	73	67	75	56	52	75	26	75	30	91	73	57	72	102	72	59	10	79	97	44	1	1	1	1	1	1	1	2	1	2	2	1	1	1	1	1	1	2	1	1	1	3	2	1	1	2	1	2	1	1	2	3	3	2	1	2	2	1	7	5	1	5	1	1	4	1	1	1	8	6	1	1	3	2	3	2	1	4	1	3	6	3	3	4	1	5	6	5	3	2	3	5	2	2	5	6	3	2	2	2	1	3	4	3	1	1	3	3	2	2	1	2	2	1	3	3	3	4	2	7	4	4	3	1	1	1	5	10	4	4	8
26500	-589.312469208002312	-596.167957158961713	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.377745491524068	0	2	3	3	5	4	4	5	5	6	7	7	7	7	6	8	7	10	9	8	10	9	11	11	10	11	10	9	12	11	11	12	9	11	12	15	10	13	10	14	13	12	13	12	14	14	14	14	14	13	13	13	13	16	16	15	16	14	15	13	16	17	15	16	17	17	16	15	17	20	18	20	18	17	15	15	18	18	18	17	16	16	16	18	16	18	20	17	19	20	20	18	19	19	23	22	21	21	21	23	26	25	23	25	26	24	28	27	27	28	29	0	1	1	1	1	2	1	2	3	7	3	2	8	5	4	10	7	9	9	9	1	4	37	11	3	13	12	13	22	12	18	19	13	27	2	24	17	11	2	15	17	17	23	21	25	30	3	41	37	13	10	9	4	17	45	25	36	3	48	37	16	26	26	40	60	7	58	3	31	94	46	50	27	85	19	9	36	62	32	24	34	25	25	59	41	25	61	48	42	43	64	25	55	92	80	14	16	57	55	71	103	78	17	99	35	17	83	92	92	23	109	1	1	1	1	2	1	2	1	1	1	2	2	1	1	2	1	2	2	2	2	6	3	1	2	3	1	1	1	1	2	1	2	1	1	6	2	1	3	3	4	3	1	2	1	2	2	5	1	2	5	4	5	4	6	1	2	1	5	1	1	4	3	2	1	2	5	1	6	4	1	3	4	4	1	4	3	1	1	2	4	3	3	3	2	2	2	2	1	4	3	1	4	1	1	2	7	6	2	3	2	2	4	9	2	6	7	5	5	4	8	1
27000	-651.719097894960100	-658.574585845919501	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.405615816226044	0	3	2	3	5	4	5	5	6	6	7	4	7	7	7	6	7	8	6	8	9	10	10	10	10	12	10	10	11	11	9	10	9	13	13	15	11	13	14	15	11	14	13	14	14	14	13	14	14	13	15	15	14	15	15	14	15	14	15	14	16	16	13	13	16	17	16	16	16	19	16	16	15	16	15	15	18	17	18	17	18	17	19	18	18	19	19	18	21	20	19	18	18	21	22	22	22	20	22	23	26	24	24	23	26	24	27	27	29	28	31	0	3	1	1	2	3	3	4	12	6	7	3	6	3	7	8	3	7	7	8	4	7	2	14	21	25	8	16	20	6	15	20	16	14	41	42	16	2	37	7	4	1	2	30	14	9	16	30	13	37	29	46	37	8	63	16	46	37	23	25	2	37	4	21	49	20	55	28	12	88	4	24	11	45	31	43	16	48	65	6	73	26	36	74	24	42	22	68	93	73	39	74	36	58	37	70	91	83	63	69	76	55	92	82	40	59	92	106	92	101	86	1	1	1	2	1	1	2	1	1	1	1	1	1	2	1	1	2	1	1	2	4	3	3	2	1	1	2	2	2	3	1	1	2	3	1	1	2	5	2	7	4	6	5	1	3	3	4	1	4	1	2	1	3	5	1	5	1	1	3	2	6	3	4	2	1	3	1	3	6	1	5	4	5	1	3	1	5	2	1	7	1	2	1	2	4	4	5	1	2	2	3	2	3	3	5	1	2	1	5	3	5	3	3	4	7	7	4	3	5	1	6
27500	-639.897754883703897	-646.753242834663297	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.399309366669831	1	2	3	2	4	4	3	4	5	5	8	7	7	7	6	8	6	9	8	7	8	9	11	11	10	10	9	11	12	11	11	12	9	11	12	15	12	13	14	14	13	13	12	14	13	14	15	14	14	12	14	14	11	15	16	14	15	13	15	13	15	16	15	15	17	18	16	16	16	19	18	19	17	17	16	16	19	18	18	16	18	16	18	17	17	18	20	18	21	20	20	19	18	20	22	22	22	21	20	23	26	21	25	25	24	24	28	25	28	28	31	0	1	4	1	7	1	4	3	5	3	14	10	8	5	2	5	5	7	10	10	12	1	16	10	20	16	13	12	31	10	18	13	13	17	53	38	12	17	25	25	24	27	26	53	13	38	24	43	26	3	37	22	4	29	34	2	35	27	58	3	14	27	3	44	37	7	10	34	17	64	36	85	43	45	58	7	27	47	47	10	55	1	4	54	36	24	48	76	11	31	88	25	82	4	18	61	24	81	73	98	67	64	106	72	70	93	103	13	66	74	103	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	3	1	1	1	5	1	2	1	1	1	2	1	3	1	3	1	2	1	1	3	4	2	2	2	3	2	1	2	1	3	1	2	5	1	3	4	2	2	5	1	1	1	4	4	3	4	1	2	9	8	3	6	2	1	1	3	2	1	5	4	2	2	5	1	5	6	1	1	2	3	1	6	4	1	3	1	6	4	2	5	2	2	1	4	3	1	3	3	3	2	7	6	5	4
28000	-619.476236902566143	-626.331724853525543	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.382645876126749	0	2	1	3	4	3	5	6	5	6	7	6	7	7	7	7	5	8	8	9	9	9	10	10	9	11	9	11	12	12	9	11	10	12	12	13	11	14	12	15	12	14	12	13	14	14	14	14	14	13	15	14	13	14	15	14	16	15	16	13	15	14	14	16	16	16	16	15	17	19	16	17	17	17	17	16	19	17	18	17	17	15	16	18	18	19	20	18	20	18	21	20	20	21	22	21	21	19	22	23	26	24	24	26	25	25	28	27	29	27	31	0	3	1	3	6	3	2	9	4	3	2	4	12	17	9	5	4	10	13	13	1	15	15	18	9	24	16	31	32	25	14	14	7	20	14	33	13	30	4	31	25	29	25	33	14	37	13	41	1	8	49	27	2	31	48	13	48	15	68	3	38	29	2	52	54	40	39	28	13	51	44	1	46	66	48	53	54	55	18	41	40	37	1	52	47	1	65	38	65	52	22	25	29	32	60	46	50	49	87	94	103	44	93	88	4	92	87	76	75	105	109	1	1	1	1	1	1	2	1	1	2	2	1	1	1	1	2	1	1	1	1	5	1	1	1	3	1	2	1	1	2	1	2	2	1	3	1	3	1	5	4	2	2	1	2	4	2	3	1	6	2	1	2	7	2	1	4	1	5	1	6	1	2	5	1	1	1	2	2	3	2	2	7	2	1	1	2	3	1	5	2	2	2	9	2	2	9	2	2	2	3	4	3	4	3	4	3	5	3	1	1	1	5	3	6	11	3	2	3	5	1	1
28500	-609.445548976719351	-616.301036927678751	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.394049137199124	1	2	3	3	4	4	4	5	5	7	8	6	8	7	6	8	6	10	8	8	8	9	8	10	10	11	10	9	13	10	11	10	11	11	12	14	11	13	14	14	12	13	12	13	15	14	13	14	13	13	15	15	14	16	15	13	15	14	16	15	14	17	16	14	15	15	16	16	17	20	17	19	18	17	15	17	19	19	17	17	19	17	19	18	19	18	20	18	19	21	21	20	17	20	23	23	22	21	20	23	27	24	25	26	26	25	28	26	27	28	31	0	1	1	2	3	4	2	4	3	6	12	2	17	3	4	12	4	9	9	15	1	9	4	15	22	13	8	15	25	15	25	11	27	24	24	28	28	33	31	15	3	9	25	22	35	50	14	35	23	13	44	29	7	35	38	9	44	17	48	3	38	25	52	34	23	53	30	4	64	72	36	4	42	51	64	58	48	66	57	24	59	75	7	38	54	48	49	58	93	73	2	64	67	76	46	60	91	74	1	74	71	90	26	90	64	25	89	1	48	59	83	1	1	2	1	1	1	1	1	1	2	1	2	1	1	1	1	2	2	1	1	3	2	3	2	1	2	3	2	2	2	1	1	1	1	1	2	1	1	2	4	3	5	2	2	1	1	3	1	3	2	2	1	6	2	1	4	2	3	1	3	1	2	1	1	3	1	3	5	1	1	2	7	3	1	1	2	3	2	1	3	1	1	7	2	1	1	2	2	1	2	9	4	1	2	4	4	1	2	10	3	4	2	7	3	9	9	5	10	6	8	6
29000	-574.401227968110561	-581.256715919069961	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.294994087541013	0	3	3	1	5	4	4	5	6	6	8	6	7	7	6	8	6	8	7	8	8	10	10	10	9	11	10	10	12	11	11	11	10	13	12	14	9	13	14	14	13	11	12	13	15	13	14	13	13	13	14	14	15	15	15	14	15	14	15	14	15	15	13	15	17	17	16	15	17	19	17	19	16	18	15	17	19	17	18	17	19	16	17	16	17	20	18	19	20	19	20	17	19	21	21	22	22	22	21	23	26	24	23	25	24	23	26	26	28	27	32	0	4	1	1	7	1	3	1	2	4	8	7	8	10	7	3	7	3	2	17	10	7	14	12	1	2	9	12	27	37	17	12	7	20	25	22	12	22	14	7	31	3	17	27	7	23	4	18	7	25	43	14	25	25	29	3	16	30	35	3	37	44	3	50	58	14	10	48	10	87	14	17	36	25	15	14	4	57	84	41	65	41	75	43	27	92	40	87	75	83	17	58	11	92	32	15	74	89	14	95	102	3	85	26	24	74	85	7	100	71	92	1	1	2	1	1	2	1	3	1	2	2	1	1	1	1	3	1	2	3	1	1	3	2	3	6	4	3	3	1	1	2	2	3	2	2	2	2	2	3	4	2	3	3	1	6	1	7	2	5	3	1	3	3	3	2	6	4	1	1	6	2	1	5	1	1	5	5	1	7	1	4	8	1	5	5	6	8	1	1	2	1	3	1	1	3	1	1	1	3	1	9	1	6	2	4	9	2	1	9	1	1	8	3	7	4	1	4	11	3	4	8
29500	-637.607548233644820	-644.463036184604221	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.383095269963739	1	3	2	3	5	5	4	5	5	7	6	6	7	7	6	7	6	8	8	9	9	8	10	8	10	12	10	10	12	11	10	11	11	12	12	15	11	13	13	14	12	13	12	11	14	15	13	14	14	13	14	15	14	14	16	14	15	13	15	14	13	16	16	16	17	17	16	15	16	18	18	20	15	17	16	17	19	18	19	17	18	17	18	19	19	19	20	18	21	19	20	19	19	21	23	23	20	21	19	23	26	24	23	25	26	24	28	24	28	29	32	0	1	1	1	2	4	3	4	7	15	3	4	6	5	1	5	3	9	17	3	7	9	1	12	7	27	24	10	32	20	21	16	24	18	20	47	19	14	9	4	9	16	16	17	24	42	35	33	23	28	30	22	43	13	38	7	47	30	26	9	44	2	25	60	73	73	17	17	4	62	12	31	25	55	53	7	17	35	78	46	34	38	58	28	69	73	66	41	84	52	9	42	20	78	83	73	25	92	36	89	59	71	76	59	29	40	65	2	96	32	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	3	1	2	1	1	4	2	2	4	1	3	1	1	1	1	1	1	2	2	2	3	1	2	2	4	8	5	4	2	3	3	1	1	1	2	2	1	2	1	3	1	5	2	1	2	5	1	6	3	1	1	1	4	5	7	1	5	4	3	1	1	4	7	2	1	2	2	3	2	4	2	2	1	3	2	1	7	4	6	2	3	2	4	1	4	1	5	2	2	4	11	4	5	6	2	7	14
30000	-604.120131216627328	-610.975619167586729	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.348334538319526	1	3	2	3	4	4	4	5	6	6	7	6	7	7	4	7	7	8	8	8	9	8	11	9	10	9	10	10	11	10	11	11	10	12	13	14	12	12	12	15	14	13	11	13	15	14	14	14	13	13	15	15	14	14	15	14	15	14	14	15	15	16	15	16	17	17	16	14	15	20	18	19	18	17	16	15	20	19	17	16	19	17	18	18	18	18	17	18	20	20	21	19	19	20	22	22	19	22	21	23	26	24	23	26	26	24	27	25	27	27	30	0	1	1	1	1	1	3	3	2	5	4	15	9	8	3	4	8	3	3	7	1	13	7	18	18	5	20	7	7	8	2	17	2	10	2	37	8	19	1	31	28	1	13	21	31	34	20	10	31	7	14	7	4	33	31	3	54	7	50	48	3	4	58	22	60	55	9	2	3	83	57	75	67	57	56	4	35	33	15	2	32	51	7	55	63	76	60	69	55	65	2	52	84	79	94	81	64	87	80	90	49	62	67	84	26	55	39	83	69	91	42	1	1	1	1	2	1	1	1	2	1	2	1	1	1	1	2	1	2	4	2	4	1	4	1	1	3	1	3	3	2	6	2	3	2	5	1	4	1	7	1	2	6	1	2	1	1	4	4	1	3	3	5	5	3	1	5	1	7	1	1	6	7	1	3	1	2	4	4	6	1	2	2	1	1	1	5	3	3	6	7	4	1	6	2	1	2	1	1	3	2	8	2	1	1	1	2	2	2	3	1	6	3	5	4	11	4	10	3	6	3	9
30500	-594.550120108682563	-601.405608059641963	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.356767968158613	0	3	3	2	4	5	5	5	5	6	6	4	8	7	6	7	6	8	7	9	9	10	10	11	9	11	10	10	12	10	11	11	11	11	11	13	12	13	12	15	14	13	13	14	13	14	15	15	15	14	14	15	15	15	14	14	15	13	16	13	16	17	16	14	16	15	16	15	17	20	15	20	17	17	17	17	19	16	18	18	15	17	18	19	18	19	19	18	20	21	20	19	19	22	22	23	21	22	21	24	26	23	25	25	25	25	28	25	28	28	30	0	1	4	1	3	4	4	2	3	7	2	4	19	4	1	2	4	16	7	4	19	2	16	22	11	16	2	21	34	10	27	22	2	19	4	27	4	35	22	2	16	24	27	18	3	26	13	58	44	5	14	7	16	19	33	10	58	14	56	9	16	7	16	37	46	3	16	45	14	13	34	80	59	60	40	58	37	41	66	6	24	65	16	10	71	4	41	52	74	91	3	62	75	84	83	90	27	72	87	83	54	40	86	45	2	46	70	3	27	74	40	1	1	1	1	1	1	2	1	1	1	1	1	1	3	3	3	3	1	2	4	2	3	2	1	2	2	5	1	1	2	1	1	2	2	4	1	4	1	1	5	2	2	1	3	4	1	4	1	1	5	3	5	4	5	2	5	1	3	1	6	5	6	3	1	1	5	5	1	3	7	1	2	1	2	1	2	4	1	2	5	2	1	6	6	2	7	2	2	2	1	8	1	1	1	2	1	5	2	1	2	5	4	2	5	7	7	4	8	9	7	5
31000	-689.739979926931369	-696.595467877890769	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.345192642794669	0	3	3	1	3	5	5	5	5	7	6	7	7	7	6	7	6	9	8	8	9	10	8	10	9	11	10	10	12	12	11	12	9	12	13	14	12	13	14	13	14	13	11	11	13	14	15	14	14	13	15	15	13	16	15	14	16	13	16	14	14	17	15	14	16	17	16	16	16	19	17	20	16	16	17	14	19	19	18	16	18	17	18	18	18	20	19	17	20	19	19	18	20	22	20	23	21	22	21	24	27	24	23	26	25	24	27	27	28	29	31	0	4	1	1	1	3	5	5	5	11	1	2	7	1	4	9	8	7	2	2	13	23	1	16	23	23	25	20	3	23	11	20	16	24	43	37	28	28	25	13	30	13	15	16	2	30	13	34	9	24	34	28	25	4	27	4	45	13	1	13	29	74	37	22	17	53	10	14	7	34	24	48	63	13	58	7	13	75	68	16	22	38	42	58	45	92	65	3	91	38	3	44	36	73	37	93	85	92	36	95	36	59	42	70	7	81	57	91	107	90	109	1	2	1	1	2	1	1	1	1	1	2	2	1	4	3	1	1	2	3	2	1	1	3	1	1	2	1	1	4	1	2	2	1	1	1	1	1	1	3	3	1	3	3	2	4	1	5	1	4	1	1	3	2	7	2	6	2	2	7	3	2	1	3	3	4	3	5	6	3	2	5	3	1	4	2	3	6	1	1	4	5	3	3	3	2	1	2	7	1	2	8	4	3	4	5	2	1	3	4	2	8	3	5	3	10	4	4	5	1	4	2
31500	-608.528362200018364	-615.383850150977764	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.346594372345406	1	2	2	2	4	4	4	4	5	6	7	6	7	8	5	7	6	10	8	8	9	8	10	10	9	12	9	10	12	11	10	12	9	11	12	14	11	13	14	15	14	13	10	13	15	15	14	15	14	11	15	14	13	15	14	13	15	15	16	14	13	15	14	15	16	17	16	16	17	19	17	19	18	16	16	16	19	19	19	17	18	17	16	18	17	19	19	17	20	21	21	19	19	21	23	23	22	21	21	22	26	23	25	26	24	23	26	26	29	26	31	0	1	1	1	2	2	2	3	2	15	3	2	10	8	3	4	4	16	13	13	17	1	14	17	5	23	22	22	9	43	22	50	9	31	23	42	12	28	28	17	16	13	16	24	9	34	1	49	13	13	19	14	26	2	29	10	55	16	61	24	2	9	9	44	47	1	16	15	24	85	12	3	53	26	49	4	33	52	49	60	63	61	34	34	36	58	9	45	74	45	17	61	67	58	14	90	59	79	37	90	78	87	87	102	16	65	7	95	76	19	101	1	1	1	1	1	1	1	1	2	1	3	2	1	2	2	2	1	3	1	1	2	3	1	2	3	1	1	1	3	1	1	1	2	1	1	1	2	2	3	6	4	3	2	1	5	2	7	1	3	2	3	3	1	6	1	3	1	3	2	3	6	4	3	1	1	6	3	5	2	1	5	6	3	2	1	6	4	2	3	2	2	3	3	3	1	1	6	1	2	2	9	4	1	4	6	1	4	2	3	1	3	3	4	2	7	3	8	1	6	7	4
