step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90
5000	-216.842472223217214	-215.380390138698345	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.942942210659455	1	0	2	6	3	5	5	6	6	6	8	6	7	7	7	8	8	7	8	9	9	7	8	8	10	10	10	9	8	8	10	9	9	11	10	9	10	11	9	11	13	14	10	12	11	12	12	12	16	14	16	15	14	16	15	16	18	16	13	15	17	16	16	19	19	18	20	20	18	18	22	18	21	21	22	23	24	25	24	25	26	27	27	27	28	28	29	27	32	30	2	0	2	5	1	3	5	7	5	7	22	5	6	7	6	4	14	6	7	4	12	6	12	10	11	24	19	13	12	8	18	17	6	28	13	13	11	17	14	17	34	47	21	27	21	38	38	43	41	40	53	48	48	53	50	55	49	52	32	41	53	55	53	55	63	54	66	61	63	61	64	62	72	65	68	65	76	76	75	75	79	77	80	78	83	84	84	80	90	86	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
5500	-237.581949676174276	-236.119867591655407	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.949497442481641	2	1	3	6	3	5	6	5	6	7	8	8	8	8	8	6	7	6	8	6	7	7	8	10	9	10	9	10	9	8	11	9	9	9	9	9	10	10	10	11	13	14	10	12	12	11	13	12	17	14	17	14	13	17	14	15	19	16	15	16	17	17	16	19	19	21	19	20	19	19	20	21	21	21	22	23	23	24	24	25	25	27	26	28	28	27	29	27	32	31	2	0	2	6	1	3	6	3	5	8	20	16	7	20	6	2	20	3	10	3	9	4	10	30	14	32	30	11	21	20	38	10	14	19	22	23	30	30	29	13	31	53	32	36	40	33	31	11	42	26	63	45	48	41	29	41	62	52	48	52	59	46	52	54	49	70	61	69	49	58	67	65	69	70	73	66	71	74	75	78	66	81	78	75	83	83	85	78	90	82	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1
6000	-255.534574560741561	-254.072492476222692	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.834938753779612	2	1	3	5	4	6	6	4	5	7	6	8	7	7	7	6	8	7	8	8	8	8	8	9	8	9	8	9	8	6	10	8	10	11	11	9	10	10	9	12	13	11	11	11	12	12	12	14	16	12	16	14	15	17	16	13	18	15	16	13	17	17	17	18	19	20	19	20	21	19	21	21	22	20	22	22	24	24	25	24	26	28	27	28	28	28	28	29	31	30	2	0	2	3	1	5	3	1	1	11	5	10	8	11	4	5	30	4	7	18	10	16	8	6	13	12	6	10	6	4	10	16	26	37	27	14	36	29	27	33	27	25	32	36	34	33	38	47	56	31	48	45	40	51	48	34	55	56	52	24	52	49	53	55	61	67	57	64	67	55	64	65	57	67	68	70	76	68	74	68	78	83	79	81	81	73	81	85	90	87	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	1	2	1	2	2	1	1	1	1	2	2	1	1	1	1
6500	-237.414141857687099	-235.952059773168230	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.956944129334655	2	0	2	5	3	5	5	7	7	7	6	6	7	8	7	7	6	8	9	9	9	7	8	7	7	9	9	9	9	9	11	9	10	10	11	10	10	10	10	11	12	12	11	12	11	12	13	12	15	14	16	15	13	14	15	15	18	17	15	16	17	16	16	20	18	20	19	20	20	18	22	21	21	22	20	23	23	24	24	24	26	27	27	26	29	26	28	26	30	32	2	0	2	5	1	2	5	4	6	4	6	4	11	25	5	7	7	4	11	13	10	6	15	11	7	9	24	22	10	13	27	15	30	15	29	32	23	24	27	33	29	37	18	36	18	45	45	36	47	40	54	37	33	47	42	47	55	51	47	42	52	54	56	65	59	60	51	70	67	62	69	68	70	68	70	64	72	71	74	74	74	79	80	78	82	76	83	80	83	87	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
7000	-269.953867359502851	-268.491785274983954	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.813391743651075	0	-1	2	4	3	4	4	5	6	7	7	6	8	7	5	7	6	7	8	9	8	8	8	8	7	9	9	8	9	7	10	9	7	11	10	9	10	10	10	12	12	13	12	9	12	10	12	13	16	13	16	15	14	15	13	13	18	16	15	16	17	15	15	19	20	20	18	20	20	18	21	21	21	21	20	24	24	23	24	25	24	28	27	26	29	29	28	28	32	32	2	0	1	5	3	5	3	7	6	8	8	4	12	15	5	3	15	8	16	16	17	12	14	30	8	30	18	18	24	15	21	22	2	18	13	25	21	22	22	22	37	34	20	28	38	14	21	39	48	45	48	45	40	55	43	45	54	52	50	52	54	55	50	55	63	58	58	67	70	58	65	58	66	70	54	72	78	66	73	81	71	84	80	81	79	84	84	84	86	86	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	2	1	1	1	1	1	2	1	1	2	1	1	1	1	2	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	3	2	1	1	1	1	1	1	2	1	1	2	2	1	2	1	1	2	1	1	1	3	1	1	1	1	1
7500	-231.839848500249985	-230.377766415731116	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.952555409355732	1	0	3	6	3	5	5	6	7	5	7	7	8	7	7	7	8	8	8	8	8	7	9	8	10	10	9	9	9	7	10	9	8	10	10	10	9	10	10	12	12	13	11	13	12	12	13	12	16	14	17	14	14	17	16	13	17	15	15	15	16	16	16	19	19	21	19	20	19	19	21	20	22	21	21	22	21	23	24	25	26	27	27	26	28	28	29	29	32	30	2	0	1	10	1	5	5	3	7	5	8	4	10	6	4	6	14	12	8	11	4	6	21	10	12	11	24	12	7	7	13	13	11	28	33	33	17	29	24	25	43	39	19	46	31	27	38	26	50	42	53	40	47	55	44	31	50	47	53	48	53	52	58	52	54	70	57	69	54	49	65	69	71	65	65	74	68	77	75	78	79	84	76	78	84	78	82	80	85	86	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	2	1	1	1	1
8000	-235.338093992969078	-233.876011908450209	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.940338152959703	2	0	3	5	4	4	6	6	5	6	7	7	7	8	7	6	7	8	9	8	8	7	7	8	9	10	8	8	8	9	11	9	9	10	11	8	9	9	10	11	12	14	12	12	11	13	13	12	16	14	16	16	14	16	15	15	18	16	16	14	16	17	16	18	18	19	19	20	20	19	22	22	21	21	22	22	25	24	25	24	26	25	25	28	27	27	28	27	31	31	2	0	1	6	1	1	6	1	6	5	16	4	8	17	9	5	6	23	28	13	10	8	4	10	12	18	7	11	10	24	28	11	10	27	37	15	7	14	36	37	37	41	33	45	32	44	44	39	50	44	43	56	40	42	60	50	51	60	42	45	43	55	42	49	58	57	65	70	64	57	67	66	66	64	73	68	76	71	78	72	78	75	69	81	81	77	79	82	86	88	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1
8500	-245.491928544937934	-244.029846460419066	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.914788559120061	2	0	3	5	3	5	4	6	6	7	8	8	6	6	8	7	8	6	7	7	8	7	9	9	9	9	8	9	8	9	10	9	9	9	11	9	10	11	9	12	13	14	11	12	11	12	12	12	16	13	15	15	14	16	15	15	18	16	15	16	17	17	17	19	20	21	19	20	20	17	21	22	22	21	22	24	23	24	24	25	26	27	28	27	28	28	29	28	31	32	2	0	1	7	1	1	5	7	7	14	16	13	4	6	6	18	13	6	4	4	22	8	6	17	10	12	22	29	10	10	17	10	19	16	36	21	10	24	27	31	46	46	34	34	15	26	35	32	50	32	47	48	48	42	41	41	42	56	41	12	49	56	59	51	52	69	62	61	57	52	67	69	59	68	69	75	72	75	66	79	75	68	81	76	82	81	81	84	83	87	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	2	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1
9000	-252.710923456736850	-251.248841372217981	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.887644159014171	2	0	3	6	4	6	5	6	5	5	7	7	7	7	8	5	8	8	8	9	8	7	9	9	8	9	8	9	6	8	11	10	10	10	11	8	11	10	10	11	13	12	9	12	12	13	12	12	17	14	14	15	14	15	16	15	18	16	15	16	16	17	16	18	19	20	18	20	20	19	21	21	22	21	21	23	23	24	23	25	27	28	27	26	29	29	28	28	30	30	2	0	2	5	1	16	5	5	5	3	29	9	6	8	10	3	4	13	5	18	14	10	19	8	6	14	7	11	16	6	32	13	22	17	28	10	23	22	6	24	35	34	12	32	37	47	31	21	59	31	48	44	41	41	40	45	61	51	38	46	54	54	56	63	49	70	55	49	64	64	62	68	70	68	68	70	69	76	70	78	80	83	80	78	88	83	81	78	86	87	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	2	1	1	2	1	1	3	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1
9500	-218.473982488522438	-217.011900404003569	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.991511587479984	1	0	2	4	2	5	4	6	6	6	6	7	7	8	8	8	5	7	8	8	9	8	8	8	10	10	8	10	8	8	10	10	8	10	10	10	11	10	9	10	13	13	12	13	10	12	12	13	17	15	17	12	12	16	15	12	18	17	14	17	16	15	17	17	20	21	18	20	20	18	22	21	21	19	22	23	24	24	23	25	25	28	27	27	29	27	28	27	31	31	2	0	2	5	2	5	5	17	4	4	6	4	10	12	12	6	7	6	17	9	23	10	10	8	15	16	9	30	18	10	16	19	12	23	23	13	15	14	20	13	53	37	26	43	16	40	34	52	54	53	62	40	26	42	53	31	64	55	52	55	44	43	50	50	64	70	49	67	64	54	68	65	74	60	73	72	69	75	73	75	78	83	80	80	84	81	80	78	82	87	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10000	-220.851009446262111	-219.388927361743242	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.994858339079281	1	-1	2	6	4	6	5	7	5	5	7	7	7	7	7	8	8	7	8	9	8	8	8	10	8	9	8	9	8	9	10	9	10	9	11	9	10	10	10	11	12	13	10	12	9	13	11	14	17	14	17	15	14	17	16	15	19	15	15	17	16	16	16	19	19	17	20	17	20	18	21	21	22	21	22	22	24	24	23	26	27	28	25	27	28	26	28	28	31	31	2	0	1	3	1	5	3	9	5	5	5	10	9	6	4	6	7	9	6	12	11	18	11	27	6	6	6	8	7	6	11	4	27	14	34	11	17	19	34	16	33	44	36	36	8	40	39	46	52	47	50	42	44	59	59	48	66	44	50	58	50	53	42	61	60	52	57	61	70	68	57	70	69	65	67	74	75	74	71	83	83	81	75	80	79	77	81	80	88	84	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10500	-239.753460862862482	-238.291378778343613	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.937929205699923	2	1	3	3	4	5	5	6	5	7	7	8	8	6	7	7	5	8	8	8	6	8	7	9	10	9	10	8	6	6	9	8	9	9	11	9	10	9	10	12	13	13	12	13	11	12	13	13	15	14	15	15	14	16	14	15	17	17	14	16	16	15	17	19	18	18	18	20	19	18	21	21	21	20	21	22	24	24	24	25	26	26	26	26	29	28	28	28	30	32	2	0	2	2	3	3	1	7	1	7	9	8	21	3	17	5	5	6	14	16	3	29	5	30	32	12	34	23	5	3	23	14	23	13	25	15	18	23	19	33	37	45	37	14	27	25	45	35	50	40	41	41	37	53	43	42	49	50	46	59	42	48	59	57	51	54	51	70	58	54	69	58	58	70	69	65	68	75	73	76	79	78	78	79	87	82	82	83	88	89	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1
11000	-227.741891156610933	-226.279809072092064	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.987426421274469	2	0	2	4	4	5	5	5	7	6	4	7	8	8	7	7	7	7	8	8	8	7	7	9	10	8	9	10	8	7	9	8	10	10	10	9	10	10	10	12	12	14	11	11	11	11	13	12	15	14	15	13	15	17	15	16	18	16	15	14	16	17	15	18	20	20	19	20	19	18	21	21	22	22	22	22	25	24	24	26	24	26	27	25	29	27	28	28	31	32	2	0	2	1	1	5	5	1	7	4	1	7	10	23	8	7	7	11	23	10	12	6	7	19	36	22	30	32	23	8	22	10	21	22	13	12	27	19	36	33	45	46	20	35	17	28	34	28	48	43	42	48	44	51	47	55	49	50	41	45	59	59	40	56	57	70	54	59	57	51	69	55	71	72	70	66	81	76	74	78	73	84	84	76	86	84	86	80	85	89	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11500	-249.860913764449066	-248.398831679930197	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.888716303265079	2	0	3	4	4	5	5	6	6	6	6	8	8	7	7	7	5	8	9	8	7	7	7	8	8	9	9	10	8	8	10	8	9	11	10	9	10	10	11	8	11	14	11	12	11	11	12	13	17	14	16	14	14	17	15	16	19	16	14	16	16	17	16	18	19	20	19	20	20	19	21	20	21	22	21	24	25	24	24	25	25	27	27	27	27	26	29	28	32	29	2	0	1	1	1	1	4	4	17	17	5	8	11	9	10	9	3	10	12	15	5	10	4	17	16	21	15	26	21	15	12	11	14	33	12	16	40	20	18	15	28	47	32	41	40	19	28	46	55	45	52	44	31	63	44	42	51	59	48	53	59	52	50	53	61	64	51	38	67	51	62	70	69	66	57	75	74	74	74	79	74	79	81	81	77	78	78	81	90	81	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2	1	2	1	1	1	1	1	1	2	2	1	1	4	1	2	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	2	1
12000	-216.102794631491918	-214.640712546973049	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.981200452124820	0	-1	2	5	4	5	4	5	7	6	6	7	4	7	7	8	7	6	8	9	8	7	6	7	9	9	10	9	8	7	11	9	9	11	10	9	11	10	11	11	12	13	11	13	11	13	12	13	15	14	17	15	14	15	16	14	17	17	16	16	15	16	16	19	18	20	19	20	20	19	22	21	21	21	21	23	25	23	24	26	27	26	27	27	29	28	29	29	30	31	2	0	1	13	3	3	3	7	8	6	6	23	3	8	4	23	7	13	15	18	23	5	13	11	14	12	30	24	11	23	35	12	22	22	32	11	32	24	25	16	20	43	28	31	28	37	35	39	42	37	55	44	31	47	44	42	50	54	61	42	53	42	52	51	62	57	59	70	58	63	73	64	67	67	66	71	76	73	72	77	82	76	82	77	83	83	81	81	81	88	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12500	-218.303933519237802	-216.841851434718933	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.965964862840836	2	0	3	4	3	5	5	6	6	6	7	8	7	7	6	7	7	7	7	8	8	7	9	9	10	10	9	9	5	8	10	9	10	11	8	9	11	9	11	12	12	14	12	12	11	13	11	13	16	15	16	15	14	17	16	15	18	17	16	17	16	15	15	18	19	20	20	20	20	19	21	22	21	22	22	22	24	25	24	25	26	27	28	28	26	27	29	29	31	32	2	0	1	1	1	4	1	6	5	5	29	9	10	15	6	6	15	6	7	8	29	4	19	16	12	30	30	15	1	19	36	10	30	38	13	30	27	14	36	33	24	48	26	45	38	37	24	37	42	46	50	53	40	56	56	42	59	51	62	55	53	34	46	60	51	54	64	64	64	55	54	73	64	68	54	69	72	72	74	74	78	78	81	80	76	81	82	81	84	84	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13000	-232.037929403714060	-230.575847319195191	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.910801833167226	2	0	2	5	4	5	5	6	6	6	6	8	7	7	4	7	8	7	8	9	8	8	9	8	6	10	8	9	9	8	10	9	10	11	10	9	10	10	9	11	12	14	12	12	12	12	12	13	15	14	17	15	13	17	16	14	18	16	16	16	17	17	16	19	18	20	18	19	21	18	20	20	21	21	22	23	22	24	24	25	26	26	27	26	28	28	27	29	30	30	2	0	2	15	1	3	3	5	6	4	6	18	10	1	3	4	8	25	9	13	25	7	14	9	15	17	4	13	16	9	12	16	27	12	19	19	39	32	16	21	32	44	31	33	27	31	37	31	45	45	49	20	34	59	56	33	59	42	49	40	52	42	42	63	59	65	51	65	64	59	61	62	71	57	69	66	66	77	73	78	78	76	81	78	84	87	84	87	83	86	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13500	-232.530000942511947	-231.067918857993078	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.928614690265938	1	0	3	6	4	5	5	6	7	5	7	7	7	7	7	8	6	7	9	8	9	8	8	7	10	9	10	7	8	8	11	8	9	11	9	9	10	9	10	11	12	14	11	11	11	11	11	13	17	14	16	13	14	14	15	13	19	16	15	16	17	17	17	18	19	19	19	21	21	19	21	21	21	22	21	23	24	24	24	25	25	27	27	27	28	29	28	28	30	31	2	0	1	7	1	3	3	5	5	5	7	17	6	6	7	12	5	6	4	17	28	17	8	7	14	13	36	5	18	15	38	8	15	19	13	15	16	18	35	22	39	56	36	35	38	12	20	31	51	41	42	43	41	56	48	47	61	56	45	59	54	58	51	58	60	61	51	67	64	63	67	61	48	57	70	69	68	72	73	69	79	78	81	79	82	83	76	80	87	85	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	3	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1
14000	-278.652293348039564	-277.190211263520666	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.819320260071313	2	1	3	5	4	5	5	7	6	6	7	5	8	7	6	7	7	7	8	8	9	7	8	9	10	10	10	9	7	9	10	9	10	9	10	8	9	10	10	9	12	12	11	12	11	13	12	14	15	14	17	15	14	17	14	14	18	16	16	16	16	15	17	20	20	19	17	19	20	18	22	22	21	20	22	23	23	24	25	25	26	27	27	27	28	29	29	28	31	30	2	0	1	1	1	3	3	6	5	12	9	3	11	7	5	6	7	7	15	14	7	6	9	36	21	7	28	8	6	14	30	6	16	15	20	5	16	40	21	7	35	31	24	19	24	27	35	12	48	44	56	35	42	60	39	41	60	48	49	46	8	38	48	67	63	55	50	57	57	58	69	70	69	68	54	73	75	71	76	72	77	75	79	79	71	81	82	84	84	88	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	2	1	2	1	2	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	2	1	1	2	1	1	1	1	2	3	3	1	1	1	2	1	1	1	2	1	1	1	1	2	1	1	1	1	2	1	1	1	1	2	1	1	1	2	1
14500	-247.069473955270809	-245.607391870751940	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.944624954073729	2	0	3	5	2	5	5	4	6	7	6	7	7	6	7	6	8	6	8	7	8	7	7	8	9	9	10	9	8	9	11	10	9	9	9	10	10	11	9	11	13	13	11	13	11	11	10	13	15	15	16	16	12	16	15	15	17	17	15	16	14	16	16	19	19	19	18	20	18	19	22	20	21	20	22	23	23	24	25	25	27	27	27	25	29	29	29	26	28	31	2	0	5	1	2	3	3	3	7	4	4	9	11	8	16	8	6	4	11	7	20	7	7	14	9	22	29	9	15	29	13	24	12	22	13	23	39	35	13	28	30	27	26	46	25	28	17	37	44	41	53	61	32	41	41	37	62	50	48	56	40	61	42	52	67	57	56	59	58	69	72	66	58	51	68	73	71	74	75	76	84	78	88	78	82	81	81	80	83	86	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
