step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91
5000	-277.816905379508967	-286.867748759960307	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996681719890472	2	1	4	3	4	4	2	8	5	4	4	5	4	6	7	6	7	7	7	5	9	6	6	10	8	7	9	7	6	6	7	8	9	10	10	8	9	10	8	13	9	10	9	9	7	13	8	11	11	8	8	12	6	9	9	10	11	9	10	10	9	10	8	11	10	8	11	10	9	13	12	8	13	10	12	15	12	12	19	13	15	10	14	11	16	12	16	15	19	16	19	2	0	1	2	1	4	2	45	10	7	2	10	1	9	23	6	13	23	10	5	17	7	20	25	29	3	45	6	4	6	16	14	47	72	25	10	45	61	26	71	45	72	66	53	9	35	23	50	68	10	29	60	12	9	7	28	31	53	51	72	26	15	31	69	58	53	62	69	29	71	37	26	56	30	51	27	20	34	87	48	43	37	52	17	70	18	38	73	85	70	40	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
5500	-281.083067222296734	-290.133910602748074	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995717920519040	2	0	4	2	4	3	3	7	6	3	5	5	5	5	8	6	8	6	8	5	8	5	8	10	8	9	5	7	6	6	6	9	5	9	11	5	8	11	10	12	8	8	10	10	11	9	8	11	9	8	8	13	9	9	11	7	10	11	11	5	8	8	9	13	11	11	13	9	10	12	12	6	13	12	12	19	16	13	19	9	15	13	16	13	16	13	17	14	13	17	18	2	0	1	2	2	4	4	3	6	2	6	5	7	4	18	3	33	20	28	4	16	5	11	53	29	29	1	72	5	1	10	8	10	10	41	3	16	44	14	66	9	72	23	50	68	23	14	34	28	28	72	66	29	56	9	60	37	21	25	1	22	18	20	15	63	69	59	12	21	39	66	6	45	55	38	90	41	57	75	15	78	54	71	57	74	8	85	59	38	38	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6000	-289.159257881052383	-298.210101261503723	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.979324729867625	0	-1	4	1	2	3	3	9	7	4	6	5	3	6	7	6	7	7	9	5	9	5	7	10	8	8	8	5	7	8	6	9	10	5	10	6	10	7	10	13	9	9	11	10	11	13	7	10	11	10	6	12	9	10	8	8	8	8	10	6	8	11	10	7	11	11	13	10	10	9	11	11	14	7	12	14	14	13	20	12	13	13	17	9	13	12	17	15	15	15	18	2	0	4	1	4	4	5	57	16	5	10	3	1	6	34	6	34	36	47	10	25	13	10	42	7	18	60	6	3	12	10	51	26	6	14	10	6	28	13	42	23	15	39	17	61	37	34	17	58	57	7	26	31	26	22	47	11	23	60	5	64	31	38	22	32	63	24	16	42	51	21	53	78	36	62	81	44	75	91	65	71	45	88	47	71	43	15	40	75	72	83	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6500	-277.591115014059369	-286.641958394510709	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999959466325766	2	0	4	1	3	3	3	8	7	4	5	6	5	6	7	6	8	7	9	7	8	6	5	11	8	9	8	8	7	6	8	7	6	7	11	6	8	10	5	14	9	9	12	9	10	14	8	11	3	10	9	11	10	9	11	8	9	10	12	10	10	9	7	10	12	11	12	10	8	13	13	10	12	13	10	16	12	12	18	11	13	9	13	12	11	14	17	16	16	16	19	2	0	4	2	4	2	2	16	22	1	1	49	10	10	13	13	33	14	11	23	33	10	49	47	29	12	9	33	6	6	33	23	13	30	68	2	33	8	3	69	28	34	66	32	19	70	14	53	1	14	28	18	21	34	54	49	23	31	19	19	15	47	39	32	60	25	60	19	22	20	67	26	61	65	51	86	64	53	89	42	68	18	54	50	54	73	71	40	59	46	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7000	-262.759739183897977	-271.810582564349318	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998749938189278	2	0	4	2	3	2	2	3	7	1	6	5	4	5	5	5	7	8	8	7	8	6	6	10	4	8	9	8	7	8	7	6	9	7	11	8	10	9	9	13	7	10	11	9	9	14	8	10	6	9	6	9	10	10	9	11	11	11	11	7	8	10	9	14	12	11	12	9	9	12	9	12	10	12	12	19	15	10	11	11	14	13	18	12	16	15	17	16	18	18	16	10	0	5	2	1	2	10	10	13	2	12	1	4	8	25	25	49	14	31	23	17	15	16	39	6	23	17	49	15	11	16	5	11	22	17	11	21	29	17	65	12	39	38	32	31	65	5	63	12	29	14	31	44	34	60	17	33	38	33	23	23	21	26	58	69	27	57	34	47	50	30	48	33	17	66	90	67	18	68	24	70	59	87	71	59	82	86	67	46	59	81	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7500	-266.631855000765199	-275.682698381216539	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998844174873214	2	1	4	3	3	2	2	5	6	3	5	5	5	5	7	7	4	7	8	7	8	5	7	10	7	8	9	7	6	8	8	8	9	10	8	6	10	11	7	14	9	9	11	9	10	14	8	10	11	9	8	10	10	9	10	11	10	11	9	5	10	10	10	13	8	9	12	7	10	11	10	11	11	12	12	17	14	12	20	12	8	11	18	13	15	15	16	13	13	17	19	2	0	6	6	1	2	2	3	10	2	17	10	2	3	12	12	4	14	20	9	9	4	14	51	11	60	65	13	3	3	14	9	15	25	18	14	23	57	6	70	9	30	37	51	23	84	13	33	65	21	23	31	51	81	26	55	59	63	19	3	44	42	65	52	1	16	70	14	30	33	39	69	41	53	44	85	27	41	91	54	18	53	85	50	40	61	46	25	35	77	90	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
8000	-280.464251091775907	-289.515094472227247	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998605678355944	2	1	4	3	4	3	3	7	6	4	6	5	4	5	6	5	7	5	7	7	6	7	7	9	8	8	6	8	8	8	3	8	8	9	12	6	10	7	9	13	9	9	9	5	12	11	7	11	7	8	8	8	6	9	11	10	10	8	9	11	9	10	9	12	6	10	11	10	9	12	12	10	14	13	11	15	13	13	14	10	14	14	14	9	16	14	17	15	18	15	15	2	0	31	1	2	1	2	44	6	1	7	5	6	31	13	2	15	7	65	14	10	16	14	9	19	21	3	22	49	36	1	8	65	27	32	2	42	65	23	72	23	47	21	3	56	62	5	28	3	15	21	22	14	33	84	29	50	10	18	33	50	69	33	50	44	19	5	25	20	56	75	33	55	62	84	71	46	25	40	24	67	62	64	47	82	59	88	40	74	86	86	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
8500	-290.968443560255594	-300.019286940706934	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998696997974578	2	0	3	2	4	3	3	8	7	3	5	4	4	6	6	2	6	4	9	7	8	5	8	11	8	9	6	9	6	8	8	9	10	6	11	7	10	10	6	13	9	8	11	9	5	13	9	10	10	7	8	12	9	9	8	10	11	9	10	5	9	11	6	12	9	11	11	10	10	10	12	7	12	11	11	15	15	12	20	11	14	6	16	13	16	12	15	12	13	15	19	2	0	1	2	1	16	2	22	27	4	10	1	16	5	11	2	11	10	8	15	29	1	22	69	12	3	5	45	22	29	11	29	53	5	32	29	44	82	3	75	63	63	59	8	16	59	29	41	55	7	14	53	42	23	29	17	42	27	53	12	39	42	18	8	45	9	29	58	30	20	49	13	54	61	32	84	24	66	91	38	40	60	35	68	68	35	80	48	66	29	83	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
9000	-289.371296018256714	-298.422139398708055	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994621765414871	1	-1	3	3	3	3	2	9	4	4	5	5	5	5	8	6	6	8	8	6	9	7	7	11	5	4	8	8	7	4	6	9	8	9	11	7	11	8	9	14	6	10	12	6	9	13	6	10	10	9	6	12	9	10	10	6	11	11	12	10	8	10	8	13	11	11	8	11	7	13	12	10	10	10	12	17	15	10	13	9	10	14	16	12	15	14	16	12	18	18	19	2	0	1	1	1	7	2	23	5	7	5	30	26	3	25	3	10	69	47	11	38	41	12	31	7	2	12	22	56	3	30	16	31	67	62	41	27	17	25	88	30	80	24	13	63	36	9	53	31	18	14	25	47	61	9	12	34	38	58	45	14	38	41	8	34	47	20	80	41	88	26	34	8	61	54	46	22	20	88	18	67	75	34	48	75	59	19	48	83	87	90	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
9500	-262.218640406903660	-271.269483787355000	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995100071809396	2	1	3	3	3	3	2	6	5	3	6	4	5	6	8	7	7	7	8	7	9	4	8	10	6	6	8	9	7	8	8	7	9	8	11	5	10	6	6	14	9	9	12	10	12	9	8	10	10	10	8	11	9	10	9	11	11	10	10	10	10	10	8	11	11	10	13	9	11	12	12	11	13	13	9	16	15	12	19	11	14	13	15	9	15	14	15	16	15	18	20	2	0	1	7	1	7	2	13	5	2	1	7	4	10	16	38	26	26	16	22	29	2	20	15	6	1	16	30	36	32	17	2	20	8	44	10	55	12	2	74	13	18	35	27	68	17	32	19	84	33	14	19	47	30	25	49	84	47	84	68	55	47	36	44	59	47	53	26	53	61	65	53	8	71	19	40	82	15	87	31	67	45	73	27	56	57	67	24	40	85	90	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10000	-266.205577883480203	-275.256421263931543	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.969665659471390	2	0	1	2	3	2	2	4	7	4	6	4	4	1	7	6	8	8	7	6	8	5	7	10	7	8	8	8	6	9	8	8	10	10	10	7	8	10	3	11	6	6	11	9	12	14	9	10	10	10	8	12	9	9	8	10	11	10	11	11	8	6	9	12	10	11	12	10	9	13	13	11	13	11	11	17	15	12	21	11	14	13	15	8	12	12	10	16	16	18	15	2	0	2	3	3	2	2	1	10	6	10	39	1	2	16	22	19	29	62	13	19	8	62	44	11	41	9	23	10	41	25	29	18	16	42	42	20	55	14	34	10	10	47	26	66	59	21	17	31	25	25	48	19	18	23	28	26	31	56	68	41	39	18	21	17	56	74	25	51	80	86	53	48	34	50	59	71	56	90	54	64	57	78	10	66	58	9	74	82	46	46	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10500	-265.475478712307449	-274.526322092758789	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998592134902339	1	0	3	3	3	4	2	7	6	4	5	5	2	6	7	5	8	7	8	7	9	7	7	9	8	9	8	9	7	9	8	7	9	10	11	6	11	10	10	13	9	9	11	10	7	14	7	11	10	9	8	12	4	10	9	10	8	11	12	10	9	11	10	13	12	9	8	8	8	13	12	10	13	10	7	19	15	6	20	9	12	14	18	12	16	14	17	13	16	18	17	2	0	13	1	2	4	1	3	7	13	7	3	2	3	12	3	15	4	14	9	68	53	9	14	16	15	9	47	14	17	22	12	18	21	28	12	24	22	17	65	75	51	28	50	53	34	12	24	17	31	45	48	7	19	51	19	36	44	43	27	4	24	24	55	38	14	16	18	23	63	26	21	28	17	11	89	35	12	87	18	34	73	85	62	42	70	82	45	46	91	46	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11000	-259.970626225640217	-269.021469606091557	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991028919666634	2	1	4	2	4	4	2	8	7	4	6	6	5	5	8	7	7	7	9	6	6	6	8	8	7	9	7	5	7	8	7	9	8	9	12	6	9	11	10	12	8	9	11	9	11	14	8	11	10	9	9	12	8	9	10	10	9	11	10	7	9	10	10	13	10	11	12	11	10	11	10	12	13	10	12	14	15	8	18	11	15	15	17	13	14	13	13	16	19	9	19	2	0	7	2	4	7	2	60	14	2	6	5	5	2	11	11	28	28	8	6	10	10	20	27	5	3	13	1	21	29	10	18	22	9	71	13	47	90	41	38	25	53	62	25	51	87	22	26	61	36	18	49	28	17	24	10	29	56	60	21	60	19	50	38	13	42	59	34	24	50	34	74	15	21	65	68	45	20	81	41	69	84	85	13	45	45	56	84	81	9	79	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11500	-263.896789571257273	-272.947632951708613	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.987520372740439	2	1	4	2	4	3	2	9	7	3	6	5	5	5	7	7	6	5	7	5	8	6	8	9	7	9	7	3	8	8	7	8	7	10	11	7	9	10	10	13	6	9	12	8	11	13	7	11	10	9	8	12	8	10	10	11	11	11	12	11	10	10	10	13	11	7	12	7	9	10	12	8	12	13	10	15	15	6	21	12	12	13	16	12	16	15	14	14	15	19	19	2	0	4	2	1	2	2	9	18	7	3	10	10	1	12	5	3	4	20	3	9	5	22	33	17	17	11	7	11	36	18	31	20	53	63	5	9	44	21	39	10	27	21	15	15	52	22	69	19	16	78	63	25	51	68	27	63	72	65	25	50	72	26	71	34	12	54	78	21	24	55	33	55	29	44	63	40	28	89	34	38	12	73	48	35	82	64	80	67	85	76	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12000	-279.334191896303309	-288.385035276754650	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996738674305188	2	0	4	3	4	1	1	8	4	2	6	6	4	6	6	7	8	7	8	6	9	4	5	8	7	7	9	9	6	8	7	8	10	10	12	8	11	9	8	12	7	8	11	8	11	12	8	11	10	6	9	9	10	8	11	11	9	8	11	10	9	9	7	13	6	10	11	10	11	12	8	12	13	12	8	13	15	11	21	12	14	14	17	14	15	14	17	15	18	17	16	2	0	2	1	4	2	2	31	7	6	13	23	7	5	10	65	12	5	16	10	17	1	5	25	50	11	17	15	9	22	20	29	54	26	28	12	53	12	31	75	23	50	19	50	54	67	11	57	24	10	63	16	21	6	47	34	58	25	25	18	36	15	20	56	13	54	19	27	38	62	11	57	28	21	25	48	69	29	83	71	40	39	64	48	33	40	46	81	83	84	35	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12500	-256.350031369930377	-265.400874750381718	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994197133968188	1	-2	3	3	2	3	1	9	6	3	5	6	5	5	8	7	8	7	9	6	9	5	7	10	7	8	7	8	7	8	7	5	9	10	10	8	7	10	10	13	6	9	11	7	11	13	8	11	9	10	9	12	9	9	11	10	11	11	11	7	9	10	9	13	10	11	11	10	10	13	11	11	14	9	11	15	14	13	22	9	13	13	17	14	13	12	16	13	16	19	17	2	0	5	7	7	7	2	29	13	5	3	11	7	10	31	13	27	41	44	11	26	5	13	36	22	14	11	16	20	9	14	6	47	30	41	20	1	74	37	66	14	32	24	11	61	12	20	68	60	49	26	21	15	12	61	26	63	56	26	22	36	26	23	56	49	26	14	42	80	48	8	24	56	17	25	70	85	65	90	25	75	48	40	24	65	50	77	48	70	91	89	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13000	-277.127238396454402	-286.178081776905742	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.983960792612258	0	-1	4	3	4	3	1	6	6	3	6	4	2	6	7	6	6	8	9	6	8	7	7	8	3	7	7	9	4	9	7	8	8	8	7	8	11	6	7	11	9	9	10	9	10	13	9	10	11	9	6	7	8	7	11	11	9	9	8	10	9	8	8	13	11	11	5	10	10	12	12	5	11	13	11	16	13	13	20	7	15	12	14	14	16	14	15	15	17	19	18	2	0	7	1	10	7	2	7	3	7	12	4	1	72	51	12	6	52	27	3	9	29	8	14	2	72	8	80	4	15	72	27	51	12	17	23	69	67	72	63	26	34	39	34	34	43	35	21	50	63	5	20	20	16	68	39	23	52	17	24	20	22	35	49	59	15	7	35	31	68	48	25	69	75	69	81	75	40	91	67	55	45	78	78	84	70	44	46	83	76	89	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13500	-280.003450771985058	-289.054294152436398	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.983737243431664	2	1	4	3	3	4	2	8	5	3	6	6	3	6	8	6	7	7	8	5	9	6	8	11	7	8	8	8	8	7	6	8	9	10	12	6	9	9	10	13	8	9	5	9	12	11	8	10	11	10	9	12	3	9	8	11	11	11	5	8	7	11	8	13	12	9	11	11	9	5	11	11	13	13	6	19	13	10	17	10	11	14	17	10	14	14	12	16	20	18	19	2	0	1	2	1	10	2	25	1	2	5	13	2	5	36	1	6	20	61	53	60	59	25	33	12	3	31	13	22	31	20	31	41	61	72	4	15	32	69	62	12	29	6	17	80	55	75	32	29	54	75	57	1	55	11	33	69	63	13	70	70	41	20	46	21	41	23	66	47	6	33	36	39	46	6	83	70	8	45	15	66	45	37	55	73	66	71	77	76	86	83	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14000	-289.410165045402891	-298.461008425854232	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.989860134882335	2	1	3	3	4	4	3	9	6	4	6	4	4	5	5	4	8	7	6	5	8	6	7	11	8	9	6	8	8	7	6	8	9	9	11	6	10	10	9	10	8	9	8	6	12	14	9	8	9	9	8	13	10	8	9	10	11	10	10	10	10	8	10	10	11	12	13	7	11	11	13	10	9	12	12	17	15	11	15	12	15	13	14	7	9	12	17	15	8	18	20	2	0	1	1	1	1	2	44	14	7	16	3	3	5	7	7	44	11	16	4	30	5	16	60	36	18	20	20	14	19	14	11	29	41	8	6	33	43	30	23	68	21	19	6	64	24	9	15	32	29	7	55	9	14	43	10	22	54	48	43	25	31	17	32	18	85	24	15	56	34	70	21	68	58	41	24	66	50	82	62	66	35	70	20	68	14	45	21	15	70	79	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14500	-266.062714169196511	-275.113557549647851	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.969918570990276	2	0	4	3	1	4	2	8	6	4	6	4	3	6	7	7	7	7	5	5	6	5	7	11	5	9	8	8	7	9	8	8	10	9	10	7	10	10	9	12	8	10	12	9	12	13	8	10	8	9	7	12	8	10	10	10	11	10	10	10	7	11	9	11	10	12	12	10	9	3	10	10	8	12	9	18	15	10	20	10	13	14	17	14	14	14	17	12	19	18	16	5	0	1	7	2	5	2	19	19	2	25	5	7	13	22	14	22	21	70	10	19	70	25	75	6	8	61	19	25	36	51	36	53	51	75	25	26	23	15	37	25	63	58	49	35	69	13	32	36	29	14	80	16	49	8	17	39	73	34	75	14	37	8	56	15	35	58	69	17	5	34	32	12	54	17	40	84	27	74	50	39	45	77	50	56	80	91	42	91	87	88	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
