step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108
23500	-725.122468763883489	-723.653229036406856	-1.469239727476642	0.000121705060119	0.000038747170100	0.318369425742350	0.505045435576043	1	2	5	3	5	6	5	6	7	6	7	4	9	9	10	8	9	7	10	9	10	13	12	14	14	14	14	14	16	18	15	19	16	17	16	18	17	18	18	19	19	20	19	20	18	18	22	19	19	21	19	20	20	21	20	22	21	20	22	21	22	24	21	21	22	23	22	22	24	24	24	24	23	21	25	25	25	27	23	23	24	24	24	26	26	25	25	25	26	25	23	27	25	26	28	27	25	27	27	27	30	29	29	29	29	29	30	31	0	1	2	0	2	3	2	4	4	2	7	2	1	10	10	11	16	12	10	1	17	7	15	15	12	15	22	6	31	31	27	26	27	28	27	31	27	31	34	10	37	51	29	22	33	37	37	26	39	41	24	29	46	51	31	29	43	28	35	38	30	58	52	51	51	51	58	30	56	50	54	54	28	46	51	38	73	76	38	24	32	58	52	65	59	30	83	54	51	44	40	40	58	75	56	73	73	47	87	80	97	25	46	99	97	78	99	90	1	1	2	1	2	1	1	1	2	1	1	1	3	2	2	1	1	2	3	4	1	3	1	2	4	2	1	4	1	2	1	2	1	2	1	2	1	2	1	7	1	1	2	3	1	1	2	2	1	1	3	2	1	1	2	3	1	3	3	2	2	3	1	1	2	2	1	2	1	2	1	2	5	2	3	2	1	1	2	5	2	2	2	1	2	3	1	2	3	3	2	4	3	1	2	2	1	3	1	2	2	9	7	1	1	1	2	3
24000	-673.071879069320175	-671.417731177734936	-1.654147891585255	0.000126388948715	0.000027645571213	0.218734086275284	0.659858067664348	1	2	5	4	5	6	8	7	8	6	7	6	10	10	10	8	9	8	10	10	10	11	13	13	15	15	13	16	16	17	16	18	17	16	17	16	18	16	18	19	18	20	19	20	18	18	20	21	19	20	19	20	21	22	21	20	21	20	22	21	21	24	21	21	22	21	21	23	25	24	24	24	23	22	26	24	25	27	22	23	25	25	24	26	26	25	24	26	26	25	25	26	27	26	26	28	26	28	27	28	29	29	26	30	28	32	30	29	0	1	2	0	2	5	6	4	4	5	5	5	7	10	10	11	11	5	3	5	11	10	22	20	13	27	15	22	26	27	20	29	20	26	38	27	38	27	34	22	31	32	26	32	30	25	46	35	39	46	24	32	35	46	33	46	51	24	47	33	58	42	35	51	32	51	32	74	63	50	54	54	29	53	69	63	63	76	26	63	73	68	52	72	53	80	43	72	91	56	87	81	103	73	43	86	52	52	87	91	59	67	82	100	97	107	100	105	1	1	1	1	2	1	1	2	2	1	1	1	1	2	2	1	1	1	2	2	2	2	1	2	2	1	1	2	1	2	4	1	4	1	1	2	1	2	1	3	1	1	2	1	1	2	1	2	1	1	2	1	1	2	2	1	1	3	1	2	1	2	3	1	2	1	2	1	2	2	1	1	3	1	1	2	2	2	3	1	2	1	2	1	3	1	2	1	1	2	1	1	1	2	3	3	2	3	1	2	2	4	1	1	1	1	1	1
24500	-772.752326975815095	-771.360288801575621	-1.392038174239475	0.000137141297633	0.000057181555637	0.416953584544948	0.462536862587111	0	2	4	3	5	6	6	7	7	7	7	6	9	10	10	9	7	9	10	11	10	11	13	12	14	14	14	13	15	19	16	18	16	15	17	17	18	17	17	19	19	20	20	21	18	19	21	21	20	21	18	21	21	21	21	21	21	20	21	21	21	24	21	20	22	23	21	22	24	23	25	22	23	22	26	24	24	26	21	24	25	25	24	26	26	24	24	25	27	25	25	23	25	25	26	27	27	27	27	29	29	28	28	30	31	32	29	30	0	1	2	0	2	3	2	4	4	7	3	2	12	2	3	11	7	7	12	14	5	10	21	15	2	20	22	22	15	27	27	34	14	15	29	14	14	22	29	36	29	15	51	31	31	33	35	51	36	38	26	32	33	29	30	39	41	31	35	35	14	79	43	46	38	57	58	41	36	44	80	47	57	29	88	32	65	87	36	72	38	68	42	88	55	43	53	47	62	32	42	52	68	62	86	72	88	90	36	102	33	87	68	56	90	104	69	77	1	1	1	1	1	1	2	2	2	1	2	2	3	3	2	1	1	2	3	1	3	2	1	1	7	1	1	1	3	2	1	1	2	3	1	3	6	2	1	1	3	5	1	2	1	1	2	2	1	3	1	2	3	2	1	3	1	3	2	2	4	2	1	1	3	1	1	2	4	2	1	1	1	3	1	3	1	1	2	1	5	1	2	1	2	2	1	3	2	3	3	1	1	1	1	2	1	1	3	1	6	2	3	4	3	2	2	5
25000	-756.664272149005910	-755.102783208003416	-1.561488941002527	0.000166676777765	0.000043021065756	0.258110735838381	0.519643677176538	0	2	3	5	5	6	6	7	7	5	7	6	8	10	9	9	8	9	11	11	11	12	14	14	15	14	13	15	17	20	15	17	16	16	18	17	16	16	18	19	18	19	18	20	17	18	21	21	20	21	21	20	20	21	21	21	22	20	21	20	20	23	21	21	21	21	21	21	24	23	25	24	23	23	25	25	25	25	24	23	26	26	25	23	26	24	24	24	25	25	23	26	24	27	27	27	27	27	27	28	27	29	29	30	30	31	30	30	0	1	2	0	2	3	2	4	4	3	5	3	5	7	7	11	2	12	7	15	11	10	22	27	15	22	20	18	26	28	27	15	24	31	24	28	31	15	34	23	27	35	36	43	33	25	41	29	38	27	53	43	27	25	41	52	67	33	34	43	32	26	46	46	30	25	44	37	63	32	48	54	26	50	42	42	49	56	38	33	59	71	47	30	73	59	67	54	59	65	44	73	53	73	74	86	26	29	73	91	62	87	35	78	101	102	100	76	1	1	1	1	2	1	2	2	1	2	1	1	1	2	2	2	2	2	2	1	2	2	1	1	3	1	1	3	2	3	1	4	1	1	2	2	1	4	1	2	2	1	1	1	1	2	2	2	2	3	1	1	3	2	1	1	1	2	3	1	1	3	1	1	1	3	1	2	1	3	2	2	5	1	3	2	2	3	3	3	3	1	2	1	1	1	2	2	2	2	1	3	2	2	3	2	6	7	2	3	2	3	4	4	1	1	2	3
25500	-685.007828968788999	-683.388824150708047	-1.619004818080907	0.000121377505128	0.000028168118400	0.232070336020049	0.604097056222501	0	2	3	4	5	5	8	6	7	7	7	6	10	10	9	9	9	9	10	11	11	13	12	13	14	14	14	16	16	17	15	16	16	16	17	19	17	18	18	18	18	18	18	20	19	19	21	20	17	20	20	19	21	20	20	22	21	21	20	21	21	22	22	21	22	22	22	21	24	23	25	23	23	23	26	25	25	27	24	23	26	26	23	26	26	26	24	25	25	25	23	26	27	25	28	26	27	27	27	28	29	29	29	31	30	32	30	30	0	1	2	0	2	3	5	4	4	3	5	2	7	12	10	11	11	12	10	15	11	19	14	15	23	19	24	24	15	27	27	20	20	26	26	31	27	31	34	25	37	32	35	43	33	37	35	33	34	41	32	43	46	37	33	30	38	46	35	30	32	42	51	24	36	59	39	31	48	50	72	54	32	27	56	73	74	91	74	54	59	53	29	53	61	80	91	56	80	36	57	35	96	83	85	37	70	92	74	78	96	78	96	107	97	100	78	97	1	1	1	1	2	1	1	1	2	2	1	2	1	2	1	2	2	1	2	1	1	2	2	2	1	2	1	2	4	2	1	2	2	1	2	2	2	2	1	2	1	1	1	1	1	2	2	2	1	1	3	1	1	1	1	2	2	2	2	2	3	2	1	5	1	1	2	4	2	2	2	1	4	5	2	1	1	2	1	2	3	2	3	3	2	1	1	2	1	2	1	4	1	1	1	4	2	1	2	1	1	1	2	1	2	2	2	2
26000	-735.715431081639963	-734.245915085886963	-1.469515995753020	0.000160492086618	0.000051057916670	0.318133546309174	0.572130208305504	1	3	5	4	5	5	7	6	7	6	6	4	9	8	9	8	9	9	11	10	9	12	12	13	15	14	15	15	17	20	15	19	16	17	17	18	17	16	18	19	18	19	20	21	18	18	21	20	20	19	20	18	20	20	22	21	22	20	22	22	21	22	21	20	23	20	22	22	24	24	24	24	22	22	23	24	24	25	22	23	25	25	25	24	26	25	24	25	25	25	25	25	26	26	26	27	25	27	28	29	29	29	29	31	29	31	30	30	0	1	12	0	12	1	3	4	4	5	3	1	7	10	14	5	7	12	14	15	5	14	19	19	23	24	24	12	27	36	24	26	20	31	24	31	31	31	34	24	20	52	33	51	27	38	32	27	35	35	39	26	52	27	30	28	47	46	54	46	40	52	43	40	36	33	27	27	65	50	52	80	44	49	62	38	80	87	54	32	33	61	74	27	54	67	60	62	44	44	43	41	53	75	82	86	45	47	75	81	75	99	53	100	44	102	102	77	1	2	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	3	1	1	3	1	1	2	1	1	5	2	1	1	2	3	1	2	2	1	1	1	3	5	1	2	1	1	1	1	2	2	1	1	2	1	2	1	3	1	1	1	2	1	2	1	1	2	2	5	3	1	2	3	1	1	2	1	3	1	1	1	2	4	2	2	4	3	1	1	2	2	2	2	3	3	2	1	1	4	2	2	2	3	1	4	1	4	1	1	3
26500	-734.603849071780246	-733.153292524701556	-1.450556547078729	0.000144251358314	0.000048401928991	0.335538809175964	0.607005597207527	1	3	5	4	5	6	6	5	7	7	7	6	9	6	10	8	10	10	10	10	9	11	14	13	15	15	15	15	16	20	15	17	17	15	17	18	18	17	17	19	18	20	19	19	18	18	21	20	19	20	19	21	21	20	20	22	20	21	18	21	20	23	22	21	23	22	21	22	25	23	22	23	20	22	24	24	25	26	24	24	26	26	25	25	26	25	25	25	26	25	25	27	26	27	27	28	27	27	26	28	27	30	27	31	29	30	28	31	0	1	2	0	2	3	2	4	4	14	5	2	7	3	10	11	5	12	10	7	7	10	19	22	23	15	20	23	23	36	23	29	34	15	26	34	29	24	24	28	27	27	29	34	29	24	32	38	39	38	38	43	29	37	38	34	44	36	24	27	31	29	59	27	47	55	36	37	52	50	54	45	26	48	51	73	65	53	63	30	56	31	47	58	72	52	57	31	52	36	55	27	55	47	86	86	78	63	75	67	77	107	62	87	100	100	78	105	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	2	1	2	2	3	1	2	2	1	3	3	1	1	1	1	1	1	2	2	1	1	2	1	2	1	1	1	2	1	2	3	1	1	2	1	2	3	1	2	3	1	1	2	3	3	4	2	3	2	1	2	2	1	2	1	2	2	1	2	2	1	3	1	2	2	4	2	2	2	2	3	4	2	4	2	5	3	3	1	2	1	3	1	3	1	1	1	3	1	1	1	2
27000	-704.492122531319069	-702.871712974011530	-1.620409557307572	0.000137723099893	0.000031883545147	0.231504701620729	0.560496436544240	1	3	4	4	5	6	4	7	8	6	7	6	9	9	10	8	10	8	8	11	10	12	13	14	14	14	15	16	17	18	14	18	16	16	17	18	17	17	17	18	18	18	20	21	18	17	21	21	19	20	21	20	19	19	22	20	22	20	21	21	21	22	21	21	21	22	20	21	25	23	25	23	22	22	24	24	24	26	23	22	26	25	25	26	26	24	24	25	26	25	25	25	27	26	26	27	26	28	26	27	29	29	29	32	31	29	30	31	0	1	2	0	7	3	2	4	8	1	5	1	10	18	10	11	11	5	10	14	11	14	12	22	10	22	31	10	31	31	23	46	24	19	26	31	27	31	24	14	28	39	24	29	33	31	35	38	39	41	54	45	40	29	52	32	54	46	58	36	46	42	36	32	35	43	25	53	79	28	67	80	52	46	57	56	65	91	47	54	63	36	73	70	86	48	51	44	88	65	57	63	71	83	86	61	77	92	44	87	90	78	53	78	51	100	78	77	1	1	1	1	1	1	1	2	1	2	1	3	1	1	3	1	2	1	1	2	2	2	3	1	3	1	1	4	1	2	1	1	1	3	2	2	1	1	3	3	1	1	4	2	1	2	2	2	1	1	1	1	1	1	1	1	1	2	1	2	2	2	1	1	1	1	3	1	1	4	2	1	1	2	1	2	2	1	1	1	2	2	2	2	1	1	2	2	1	2	1	2	1	1	1	3	1	1	3	2	2	3	5	3	6	1	2	3
27500	-738.243427301511929	-736.831194339648732	-1.412232961863154	0.000180272392531	0.000068798716543	0.381637562898269	0.521672985823624	2	3	5	5	5	5	7	7	7	7	7	6	9	8	10	9	9	8	9	11	11	13	14	14	13	15	13	15	16	19	15	18	15	17	16	19	17	17	17	19	19	18	19	19	18	18	22	21	19	20	20	21	20	21	20	19	21	20	21	21	22	22	21	21	22	21	21	22	24	23	24	24	22	22	25	23	25	26	23	23	27	25	24	23	26	24	24	24	26	25	26	25	26	27	28	26	27	27	26	27	28	29	29	30	30	31	30	31	0	1	2	0	2	2	2	4	4	3	5	2	7	10	10	5	7	12	3	7	7	12	20	10	16	25	19	20	26	25	7	26	27	24	33	38	15	35	20	16	33	37	27	29	38	29	37	15	27	32	36	29	46	38	49	33	15	46	35	38	46	67	32	43	51	32	40	32	62	57	56	80	66	46	44	32	65	87	30	59	85	86	37	64	58	60	52	80	59	65	87	40	61	66	58	50	68	63	36	91	83	100	86	85	85	30	95	105	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	3	2	1	2	2	3	4	2	3	2	1	2	2	1	3	4	2	1	1	1	1	2	1	3	6	1	1	3	2	1	1	3	6	2	2	1	2	2	2	1	3	5	1	2	2	2	1	2	1	1	2	2	2	1	2	3	1	1	2	2	3	2	1	2	1	1	1	3	1	3	1	1	1	3	2	1	3	2	3	4	2	1	3	3	1	2	1	3	2	2	5	1	1
28000	-710.648067981698773	-708.926068349026423	-1.721999632672338	0.000139447139597	0.000027462099703	0.196935554089797	0.510692593674546	-1	1	3	5	5	5	7	7	7	6	7	6	9	8	10	8	9	9	11	10	11	11	15	14	14	13	13	15	17	19	16	18	17	16	18	19	17	17	17	17	18	19	18	21	18	18	21	19	20	20	21	20	20	21	21	22	21	20	20	21	20	23	22	22	22	21	20	23	24	24	25	23	22	23	25	24	25	27	21	23	26	25	25	25	25	25	25	26	26	25	26	26	25	26	26	28	26	27	27	28	28	30	30	31	30	31	31	29	0	1	2	0	2	3	5	4	4	3	5	3	7	2	10	10	12	12	12	12	17	14	19	20	19	20	22	19	20	31	27	31	24	24	27	25	27	15	34	19	38	32	24	30	33	29	32	37	39	41	37	29	46	36	38	32	37	46	35	36	46	51	35	33	52	29	39	33	57	50	80	54	43	58	57	37	59	43	43	54	76	73	57	48	74	61	52	74	73	65	75	63	68	83	68	95	62	59	75	91	36	100	85	63	52	91	77	82	1	1	1	1	2	1	1	1	1	2	1	2	1	3	2	1	2	1	3	2	1	2	2	2	1	2	1	2	3	2	2	1	2	1	2	2	2	3	1	3	1	1	2	1	1	1	2	1	1	1	3	2	1	1	2	2	2	2	2	1	1	1	2	2	1	2	1	3	1	2	1	1	3	2	2	4	4	5	2	1	1	2	2	2	2	2	3	2	1	2	1	2	1	1	1	1	2	3	1	1	4	1	2	3	5	2	3	2
28500	-759.064957501834783	-757.593259373597107	-1.471698128237687	0.000132929858127	0.000042043977230	0.316286933743717	0.453597463857239	1	2	4	5	5	6	7	6	7	7	6	6	8	9	8	9	8	8	11	10	10	12	15	12	13	15	15	16	17	18	14	17	14	15	18	18	16	18	17	20	18	19	18	19	18	18	20	19	18	20	19	19	20	19	20	21	19	21	21	21	22	23	22	21	22	19	22	23	24	21	25	23	22	22	25	23	25	26	23	23	27	24	24	25	26	23	24	25	27	26	25	26	26	26	27	28	27	27	27	28	28	28	30	32	29	32	31	30	0	1	2	0	2	3	1	4	4	2	5	5	2	2	5	11	11	12	15	10	17	5	22	15	5	15	24	26	25	27	24	25	20	33	20	27	31	31	34	23	24	38	28	45	20	26	45	31	25	48	45	25	30	31	27	43	20	53	32	36	38	42	47	52	38	22	36	61	47	30	72	56	44	25	67	45	86	87	32	55	52	64	73	22	82	24	73	29	35	34	87	62	29	83	82	46	65	88	86	73	59	99	53	89	56	87	91	100	1	1	1	1	1	1	3	1	1	3	1	1	3	3	2	2	1	1	2	2	1	3	2	2	3	3	1	1	4	2	1	2	2	1	3	2	1	2	2	2	2	1	1	1	3	2	1	3	2	1	1	3	1	2	2	2	6	1	2	2	2	2	1	1	2	4	2	1	3	2	1	1	2	4	2	2	1	2	3	1	4	2	1	6	1	7	1	3	5	4	1	2	4	1	2	3	2	1	2	4	3	1	3	2	4	4	3	1
29000	-756.009052372730366	-754.526762062721104	-1.482290310009208	0.000134911821683	0.000041514362597	0.307714787921451	0.523822607228691	1	2	5	4	3	6	7	7	7	7	6	6	8	9	10	8	8	8	10	10	10	12	14	14	14	12	15	15	17	17	15	17	17	17	18	19	17	17	17	19	19	19	20	19	17	19	21	20	20	20	21	21	21	22	19	21	22	20	22	21	19	23	22	20	22	22	22	22	24	23	24	24	23	22	24	22	26	25	24	23	25	24	25	25	25	26	23	25	26	26	26	26	26	26	26	25	28	26	28	28	29	28	30	32	29	31	30	30	0	1	2	0	2	2	3	4	4	5	5	3	10	10	6	11	11	10	2	14	17	14	15	15	14	10	26	22	28	26	19	19	27	26	28	31	24	27	31	33	32	31	55	29	23	29	39	38	34	24	35	20	58	52	38	20	27	36	35	55	30	47	47	46	51	45	47	61	47	41	54	54	56	58	47	31	76	87	52	54	57	58	73	80	53	85	47	47	44	80	67	52	56	57	26	57	59	52	89	78	43	87	93	100	60	99	100	77	1	1	1	1	1	2	1	2	2	1	2	1	1	1	3	2	1	1	4	1	2	2	1	2	2	3	1	2	2	2	2	4	2	2	1	1	2	1	1	1	1	2	1	2	2	1	2	1	1	3	2	6	1	1	2	5	4	1	2	2	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	4	2	1	1	1	2	2	1	2	2	1	1	2	4	2	3	2	2	3	8	2	3	2	1	2	5	4	2	2	5	1	2	2
29500	-738.823925020697175	-737.291857860623509	-1.532067160073676	0.000135318818636	0.000037100177243	0.274168645696657	0.459263060792338	1	3	4	4	5	6	7	7	7	6	7	6	9	8	10	8	9	8	9	11	11	12	15	13	14	14	14	13	16	18	15	18	16	16	16	19	17	16	17	19	16	19	19	20	19	19	22	20	20	20	20	21	21	20	21	20	21	20	21	22	21	23	22	21	22	22	20	23	25	23	24	23	23	23	26	24	25	26	24	24	27	26	25	25	26	25	24	25	26	23	25	26	27	27	28	27	28	25	27	28	30	29	30	31	28	30	31	29	0	1	2	0	2	2	12	4	4	3	5	2	6	10	10	11	5	2	14	14	11	10	15	22	7	20	15	10	28	27	24	25	28	26	15	31	15	24	34	14	27	32	20	38	38	41	59	24	29	41	38	49	31	30	45	35	38	46	56	57	36	42	53	36	44	43	29	61	90	38	72	54	43	46	32	43	43	87	48	54	98	68	44	40	48	68	67	80	90	43	48	44	53	83	71	44	44	90	89	48	75	89	61	102	44	32	99	77	1	2	1	1	1	2	1	2	1	1	1	1	2	1	2	1	3	3	1	3	3	3	1	1	3	3	2	3	3	2	1	3	2	1	3	2	4	2	1	5	2	1	2	2	1	1	1	2	3	2	2	1	4	1	1	2	2	1	1	1	1	2	1	1	1	2	2	1	1	3	1	1	1	2	4	2	2	2	2	2	1	1	2	4	2	1	1	1	2	3	2	3	3	1	2	3	5	1	1	3	1	2	3	2	3	7	2	2
30000	-723.745790602906595	-722.218911743453873	-1.526878859452769	0.000126884041954	0.000035178290059	0.277247552309435	0.485555980045006	1	3	4	3	5	6	7	6	8	5	7	6	10	8	9	9	10	9	8	11	9	11	15	13	14	14	13	15	15	20	15	18	16	16	17	18	16	17	16	19	18	19	20	20	18	16	21	20	19	20	21	19	18	22	22	21	21	20	21	21	21	22	20	20	21	21	21	23	25	23	24	23	23	21	25	24	24	26	23	23	24	24	25	25	26	26	24	26	27	25	25	26	27	26	27	28	26	27	26	29	28	28	30	32	29	32	30	29	0	1	2	0	2	3	2	4	4	2	5	3	2	10	12	11	11	7	10	10	12	19	6	20	19	22	20	7	26	53	27	29	25	24	29	31	31	31	20	13	28	26	20	32	31	31	35	33	39	41	32	23	46	30	60	24	36	23	32	41	45	35	15	53	40	32	52	43	81	50	30	38	44	52	73	42	65	80	56	27	52	72	73	61	46	82	48	28	90	65	57	43	60	43	30	86	77	43	87	72	56	91	80	75	59	107	102	77	1	1	1	1	1	1	2	2	3	1	1	2	5	1	2	2	2	1	2	3	1	2	5	1	2	2	1	4	1	1	1	2	1	1	1	2	1	1	2	3	2	2	5	1	2	1	2	2	1	1	2	2	1	2	1	4	1	2	2	2	2	3	4	1	1	1	1	1	1	1	2	4	2	1	1	3	3	1	1	3	3	1	1	3	4	1	3	5	1	2	2	2	3	4	3	1	1	3	2	2	4	1	3	2	3	1	2	2
30500	-696.541385495669374	-694.998106893888803	-1.543278601780533	0.000126092291677	0.000033765325522	0.267782630267124	0.579602327152392	0	2	4	4	5	6	7	6	6	6	7	7	9	9	10	8	10	9	11	11	9	13	13	13	14	14	14	16	16	20	15	18	17	17	17	19	18	17	16	19	18	19	19	20	17	18	20	20	20	20	19	19	21	22	22	22	21	20	21	21	20	22	22	22	22	22	21	22	23	23	24	21	21	22	25	22	25	26	24	23	24	25	26	24	27	26	23	26	26	26	26	27	25	24	27	26	27	28	27	28	30	28	29	31	30	31	30	30	0	1	2	0	2	3	2	4	4	3	5	6	2	10	10	11	13	7	12	14	11	20	14	15	10	19	13	22	26	35	24	27	25	39	29	38	38	31	26	22	31	26	29	28	31	29	29	36	34	41	28	38	38	72	72	29	27	15	35	51	35	58	30	58	36	43	34	61	59	47	72	43	52	46	57	51	65	87	57	54	56	61	32	44	74	30	42	56	42	76	87	81	56	56	74	54	81	47	87	78	75	91	93	78	97	102	83	83	1	1	1	1	1	1	2	1	1	1	1	1	4	2	2	1	1	1	3	1	1	1	2	2	4	1	2	2	1	2	1	2	2	1	1	1	1	1	1	2	2	2	2	2	1	1	2	1	1	1	2	1	2	1	1	4	3	4	2	1	1	1	1	1	2	1	3	1	1	1	2	2	1	2	2	2	2	2	1	1	2	2	5	1	4	3	2	2	2	2	2	2	2	1	2	2	3	3	2	1	1	1	1	3	2	2	2	2
31000	-664.920649036069335	-663.408459413760397	-1.512189622308948	0.000110596598838	0.000031678714107	0.286434794917492	0.617011566973003	0	2	4	4	4	6	6	6	7	6	8	6	8	9	10	6	9	9	9	11	10	11	15	13	13	14	14	12	16	19	16	16	15	16	18	19	17	16	15	19	18	20	18	20	17	19	21	20	19	19	20	20	20	21	22	21	22	21	22	22	22	23	20	22	22	22	21	23	25	23	24	22	23	22	26	24	26	26	22	23	26	25	25	25	25	25	24	25	25	24	26	26	24	27	27	27	26	27	28	29	30	28	28	31	30	31	29	28	0	1	2	0	2	3	2	4	4	3	16	2	12	10	19	5	7	12	10	15	17	10	22	20	19	24	25	3	26	28	27	26	24	39	29	31	31	27	26	25	27	43	26	26	24	24	42	46	39	31	49	15	31	51	44	43	30	53	35	45	53	56	43	46	40	44	29	53	79	50	72	54	57	53	73	57	76	57	44	72	47	74	73	57	74	31	67	28	44	65	87	52	30	83	45	58	65	57	87	87	108	91	88	100	88	102	99	97	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	2	2	1	1	2	2	1	2	1	1	4	1	3	1	2	2	1	1	2	1	1	1	4	1	1	2	3	2	3	1	1	3	1	1	6	2	1	1	2	2	1	2	2	2	1	1	2	1	1	2	2	1	3	1	1	1	1	1	1	1	2	1	1	3	2	2	2	1	3	1	7	3	1	1	3	2	2	5	2	2	2	3	2	1	1	1	1	2	2	1	1
