step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92
5000	-727.251430715579090	-725.606687322753828	-1.644743392825219	0.000025072669365	0.000036642305229	1.461444120530894	0.762112334432951	0	2	2	3	5	4	5	5	6	4	5	7	6	7	6	8	11	8	8	10	8	9	11	9	7	9	11	9	10	11	9	11	10	11	10	8	10	11	11	11	11	13	13	12	13	12	12	14	13	13	12	13	14	15	12	15	15	15	13	17	14	16	14	14	16	17	16	16	18	17	18	18	19	19	19	21	18	20	20	21	19	21	24	21	22	21	22	23	24	25	24	24	0	1	1	1	2	3	4	3	1	4	6	6	7	8	10	9	28	11	25	12	13	14	36	15	13	9	16	11	28	28	18	18	19	36	36	15	12	24	25	25	26	27	31	32	34	34	37	43	34	37	37	38	38	64	25	55	43	44	46	42	49	37	39	55	63	56	61	61	60	65	67	67	71	68	69	69	70	67	70	71	77	69	74	79	79	74	78	80	80	82	86	87	1	1	1	2	2	1	1	1	3	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	1	2	2	1	1	1	2	1	2	1	1	2	1	2	2	1	1	2	1	1	1	1	1	2	2	1	1	2	1	2	1	1	2	1	2	1	3	2	1	1	1	1	1	1	1	2	1	1	1	1	2	1	2	1	1	1	1	2	1	1	1	1	1	2	1	2	1
5500	-648.381476227417693	-646.996402103538003	-1.385074123879675	0.000051162052316	0.000038387690485	0.750315688029321	0.814043090273490	0	2	2	2	3	4	5	4	6	4	5	7	7	6	6	8	10	7	9	10	9	7	11	8	8	9	11	8	10	10	10	10	10	12	10	9	9	12	12	11	12	12	12	13	13	13	11	13	14	13	14	14	14	16	11	13	14	14	15	16	15	15	14	14	14	17	17	16	17	18	19	18	20	19	18	22	19	21	20	20	20	21	23	20	22	22	22	22	24	25	24	23	0	1	1	1	2	3	4	3	6	3	3	11	7	8	10	9	28	11	25	12	13	14	36	15	13	16	16	11	28	28	18	18	19	36	36	15	12	24	40	25	26	27	31	32	34	34	37	31	36	37	37	38	38	64	25	25	43	32	46	42	49	50	40	55	55	56	61	61	60	65	67	67	71	68	69	82	70	71	77	71	70	69	86	70	70	74	78	80	88	82	86	78	1	1	1	1	1	1	2	1	2	1	2	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	2	1	2	3	1	1	2	1	1	1	2	2	3	2	1	1	1	2	2	1	2	1	2	1	1	1	1	2	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	1	1	3	1	1
6000	-614.644765285039966	-613.152954305119579	-1.491810979920436	0.000117664152220	0.000035359310754	0.300510479079116	0.720557086103743	0	2	1	4	5	4	6	5	6	6	6	7	6	7	7	8	11	7	8	9	8	9	10	9	7	9	11	8	9	10	9	11	9	12	10	8	10	11	11	11	13	12	12	12	14	12	12	13	12	14	13	14	13	13	13	13	15	15	14	17	14	13	14	16	16	17	16	18	18	17	18	18	20	19	18	22	19	20	21	20	20	21	24	21	20	22	22	22	24	25	24	25	0	1	1	1	2	3	6	3	1	6	3	6	6	8	10	11	28	11	25	10	13	14	10	15	13	9	16	11	6	28	18	18	19	35	36	10	6	24	25	19	26	27	31	32	34	23	37	31	35	4	37	53	38	40	39	40	43	44	46	42	49	37	39	54	19	65	61	61	60	40	67	67	67	68	60	69	70	71	81	71	77	60	74	70	70	74	78	67	80	82	68	87	1	1	1	2	2	1	1	2	3	1	2	2	2	2	1	1	2	1	1	1	1	1	2	1	1	1	1	1	2	1	1	2	1	1	1	1	3	1	1	1	3	1	1	1	1	1	1	1	1	4	1	1	1	1	1	1	2	2	1	2	1	1	2	2	3	1	1	2	1	3	2	1	2	1	1	2	1	1	1	1	1	2	3	2	1	2	1	3	2	2	3	2
6500	-614.832216658882430	-613.269279647010421	-1.562937011872055	0.000208996689334	0.000053790649843	0.257375607308431	0.643572106818808	1	3	2	4	4	4	5	5	7	6	5	6	6	6	7	8	8	8	8	9	8	8	10	9	10	10	12	10	11	11	10	10	9	12	11	9	10	11	12	12	14	11	11	13	13	13	11	14	14	13	13	12	15	14	13	14	15	14	15	17	14	15	15	15	15	16	17	17	19	18	19	18	19	20	19	21	19	20	20	20	20	20	24	20	22	20	22	22	24	25	24	24	0	1	1	1	2	3	4	6	1	3	1	4	7	8	3	6	11	9	13	3	13	14	36	15	19	17	42	9	17	37	18	9	19	23	23	15	11	20	19	19	9	16	31	18	36	34	11	32	35	47	11	24	24	25	25	25	43	32	23	27	36	51	19	55	39	40	49	61	60	25	68	61	67	68	60	69	65	67	63	67	77	75	74	70	79	68	80	71	88	76	74	71	1	1	1	1	1	1	1	1	3	2	1	1	1	1	2	2	2	1	1	4	1	1	1	1	1	1	1	2	2	1	1	3	1	1	1	1	3	1	2	2	4	2	1	2	2	1	3	2	1	1	4	2	2	2	2	2	2	2	2	2	2	1	4	1	1	2	1	2	1	3	2	2	1	1	1	1	1	2	1	2	1	1	2	1	1	2	2	2	1	2	2	2
7000	-691.947422882024284	-690.313604269106463	-1.633818612917810	0.000293234809647	0.000066343700698	0.226247698141595	0.617236245153848	0	2	2	4	5	4	4	5	5	6	5	7	6	5	8	8	8	8	8	9	9	8	11	8	9	10	11	9	10	8	10	12	10	9	11	9	11	11	11	12	13	13	11	12	13	11	11	13	14	13	12	12	14	15	13	14	12	13	14	17	14	15	14	14	14	17	19	16	19	18	19	18	20	19	18	21	20	20	20	20	18	22	24	20	21	19	23	23	23	24	24	23	0	1	1	1	2	3	1	6	3	6	6	6	7	3	4	10	11	12	13	12	7	14	34	4	19	12	16	4	10	1	7	11	19	24	34	10	20	36	25	25	32	27	18	31	23	15	28	43	34	4	28	38	38	64	25	39	43	18	46	42	34	20	40	39	33	55	49	49	75	55	49	61	49	68	60	69	55	72	81	86	54	69	74	55	70	61	80	67	80	82	67	78	1	1	1	1	1	1	1	1	1	2	1	2	1	2	2	1	1	1	1	1	1	2	1	1	1	2	2	3	2	3	3	4	2	1	1	3	1	1	1	2	1	1	1	1	1	1	1	1	2	3	1	1	2	1	2	1	1	2	2	2	3	3	1	1	2	2	2	1	1	3	2	2	3	2	1	1	3	1	1	1	2	1	2	4	1	3	2	2	2	1	2	2
7500	-774.405000333366615	-772.808769555034360	-1.596230778332293	0.000351429139254	0.000084929766229	0.241669676025155	0.416031865563707	0	2	1	3	4	3	5	4	7	3	5	7	5	5	7	7	10	9	9	10	8	8	11	8	9	11	12	9	10	10	10	10	10	11	11	9	11	12	11	12	13	13	12	12	13	12	10	14	15	14	13	14	14	14	14	14	12	15	14	17	13	15	12	14	17	17	18	17	20	18	20	19	19	20	19	21	19	20	21	18	19	21	24	20	22	22	21	23	24	25	23	24	0	1	1	2	4	3	4	6	6	3	2	13	4	8	3	1	28	3	7	10	4	8	16	10	13	31	3	11	15	15	11	9	11	20	16	7	4	20	33	21	37	6	32	9	34	9	11	37	37	18	35	20	16	27	27	7	31	20	34	44	37	47	33	37	21	54	68	23	65	54	67	15	35	67	60	16	63	80	40	61	55	75	49	56	84	74	61	78	68	82	74	88	1	1	1	1	1	1	1	1	2	1	1	1	1	1	3	4	1	3	2	4	3	2	3	3	2	1	6	2	2	1	2	3	3	1	2	2	4	2	1	2	1	5	1	3	1	2	4	1	3	2	2	2	4	1	2	4	1	3	1	3	1	3	2	1	5	2	1	3	2	2	1	7	3	1	1	7	4	1	5	3	2	1	3	2	1	1	4	2	4	2	2	1
8000	-904.956256230916779	-903.381826386414332	-1.574429844502499	0.000681511673091	0.000171539048987	0.251703757631034	0.445811028705982	-1	3	1	4	4	5	6	5	7	5	5	8	7	5	7	7	10	8	8	10	8	8	10	7	9	9	11	10	11	11	9	11	9	11	11	10	11	12	11	11	14	13	13	12	14	13	10	13	13	14	13	13	15	15	13	14	13	14	13	17	14	16	13	15	15	16	19	15	17	17	17	18	19	19	19	19	19	21	20	20	19	21	22	20	22	21	21	22	24	26	24	25	0	1	1	1	1	3	8	3	4	4	5	7	14	1	7	10	16	15	2	21	14	2	1	14	6	16	21	19	3	22	7	26	11	33	10	9	2	14	21	22	19	17	37	25	24	26	19	33	24	20	9	36	42	37	23	22	27	25	6	34	15	49	15	25	7	4	56	23	68	37	42	36	56	34	45	20	51	79	39	65	39	61	46	25	39	59	46	45	61	68	80	36	1	2	1	1	2	2	1	2	1	1	1	1	1	3	1	1	1	1	2	1	2	4	4	1	2	2	2	1	5	1	1	1	2	1	3	1	3	3	1	2	2	2	1	1	3	2	1	2	3	2	3	1	1	3	1	3	2	3	2	2	2	2	2	3	4	7	3	4	1	2	2	5	4	6	2	3	2	1	5	3	4	5	4	4	6	4	3	2	4	6	2	9
8500	-911.895890774249438	-910.294119018854190	-1.601771755395192	0.000755720477011	0.000180811029189	0.239256490579433	0.441107268233570	0	3	2	4	4	5	6	4	5	6	5	7	6	6	8	9	9	6	8	10	7	8	11	8	8	10	11	9	10	10	8	11	10	12	10	9	12	12	10	11	14	12	12	12	14	12	11	11	14	12	13	14	14	14	13	13	15	15	14	18	14	15	15	14	15	18	18	18	19	18	19	19	19	19	17	22	20	18	20	20	18	21	24	21	22	20	23	22	24	26	24	25	0	1	1	3	1	2	2	3	5	5	2	4	5	2	12	3	7	5	7	24	2	1	17	5	5	13	19	24	31	14	3	15	12	4	31	6	24	20	22	30	12	30	30	9	24	19	12	19	50	12	35	46	15	30	40	17	2	33	17	65	30	38	37	30	30	54	3	46	56	50	61	38	57	57	20	27	7	57	25	46	21	45	46	66	75	75	53	38	73	9	78	41	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	5	2	1	1	1	2	3	1	2	2	3	1	1	1	2	3	1	2	5	1	2	2	1	1	1	3	1	1	2	2	2	2	2	1	2	1	1	3	1	1	2	6	5	2	2	2	2	1	2	3	2	7	3	2	2	3	3	2	2	5	5	7	2	7	5	3	3	6	2	2	3	5	6	3	12	3	7
9000	-825.897525227073629	-824.293593290322747	-1.603931936750936	0.000520677830839	0.000124092990661	0.238329698925183	0.404412992066605	0	1	2	3	3	4	5	4	6	5	5	7	6	6	6	9	9	8	7	10	7	8	10	7	9	10	12	9	11	10	9	10	9	12	9	7	11	12	11	11	13	13	11	12	14	12	11	14	13	13	14	13	13	15	13	15	15	13	15	18	15	15	14	16	16	16	19	16	20	17	20	18	18	19	18	20	18	21	17	19	19	22	23	21	22	20	23	22	23	24	23	24	0	1	1	2	2	5	4	1	5	3	3	10	1	3	11	2	18	11	7	12	7	3	3	10	7	33	12	12	17	11	8	18	7	4	3	8	9	15	23	12	6	3	8	18	16	15	35	55	43	6	13	24	43	13	13	39	31	6	49	64	41	46	13	19	46	34	42	45	75	50	68	61	38	36	63	50	56	46	26	55	16	41	55	77	70	49	46	68	45	55	45	16	1	1	1	1	1	1	1	3	1	1	1	1	3	2	1	4	1	1	1	1	1	3	4	1	2	1	2	1	1	2	1	1	2	6	3	2	3	3	1	3	4	4	3	2	3	3	2	1	1	4	5	2	1	4	5	1	3	5	1	2	1	2	3	4	2	2	3	1	1	2	2	1	3	5	2	3	1	4	3	3	5	4	4	3	2	3	5	3	3	4	4	8
9500	-878.455188378498519	-876.746527877605331	-1.708660500893214	0.000652765422080	0.000131123846830	0.200874375993354	0.403679847094169	0	2	1	3	4	4	6	3	6	6	6	6	5	6	6	7	10	9	8	9	8	7	10	8	10	10	11	9	10	11	9	11	10	11	10	8	12	13	12	13	13	12	10	12	14	12	12	14	14	12	13	14	15	12	11	14	15	13	11	17	15	15	11	15	17	16	19	18	20	15	18	15	19	19	18	20	20	20	20	18	19	21	23	21	23	22	22	22	25	25	22	24	0	1	1	2	2	2	13	3	5	3	13	13	4	8	4	15	11	11	15	22	13	15	3	6	19	24	22	9	15	12	11	24	15	29	3	22	31	30	15	32	55	17	15	15	2	36	43	9	17	2	39	59	44	27	7	9	17	35	24	32	34	55	20	25	37	20	55	49	4	63	32	10	59	55	27	57	40	30	39	46	45	55	46	33	25	59	49	68	57	85	68	74	1	1	1	1	1	1	1	1	1	3	1	1	1	1	2	1	3	2	1	2	1	1	5	2	1	1	2	1	3	3	2	3	2	1	4	1	1	1	3	1	1	2	2	3	8	2	1	4	2	5	1	2	1	1	3	3	3	2	2	3	1	2	1	3	3	4	4	2	8	2	4	3	5	2	3	1	4	3	3	3	2	6	5	5	6	5	4	1	5	1	2	3
10000	-888.401422551408928	-886.760689465573932	-1.640733085834949	0.000488430348277	0.000109229143775	0.223632999382497	0.356989016223675	-1	2	1	3	4	4	5	5	6	5	5	7	5	7	7	9	9	8	9	9	8	8	11	7	9	11	12	8	10	10	9	11	7	10	10	10	12	13	11	12	13	12	13	12	14	12	11	13	14	14	13	12	15	16	13	12	15	14	15	17	14	16	15	14	15	16	18	18	20	16	19	16	19	19	18	22	19	20	20	21	18	21	24	21	21	22	21	22	22	23	23	25	0	1	1	1	1	4	2	2	1	3	6	13	4	10	6	15	15	13	7	3	9	8	18	4	33	3	20	10	28	18	10	6	13	15	11	13	2	32	13	21	14	18	32	20	16	29	2	14	20	34	29	24	52	21	10	25	43	44	46	47	36	3	27	42	13	19	49	35	16	37	49	49	26	36	37	50	63	72	48	74	70	50	71	51	70	49	68	61	26	51	73	34	1	2	1	2	1	1	1	2	4	2	1	1	1	1	2	1	1	2	2	3	2	1	2	1	1	5	2	1	2	1	2	3	1	2	3	2	5	1	4	2	2	3	1	1	3	1	5	4	2	3	3	2	1	4	3	1	1	2	2	3	1	8	2	1	5	3	1	4	7	1	3	1	5	4	3	4	2	2	3	1	1	3	2	4	1	6	1	3	6	6	2	7
10500	-837.717063201534643	-836.066536981270133	-1.650526220264550	0.000661733311033	0.000145604368662	0.220034818005862	0.429046893554326	0	2	2	2	4	5	4	4	6	5	6	6	6	6	7	8	10	8	8	8	8	8	8	8	8	10	12	9	10	10	9	10	9	12	10	10	11	12	11	11	12	13	12	13	13	13	11	12	14	12	13	14	15	16	10	14	14	14	15	18	13	14	14	14	17	17	18	18	19	16	18	16	20	18	18	22	20	19	20	20	20	21	22	22	22	22	22	22	23	25	25	25	0	1	1	1	2	8	4	3	5	4	5	8	4	8	6	9	19	11	7	11	10	13	1	13	7	1	32	19	16	15	15	18	21	20	3	24	4	24	21	7	11	16	32	20	50	11	17	40	38	23	40	9	42	27	21	23	35	6	49	64	36	61	50	23	52	44	36	41	13	7	58	23	49	56	56	70	21	56	55	42	60	57	35	80	41	34	44	49	85	75	34	26	1	1	1	1	1	1	1	1	1	2	1	1	3	1	2	1	1	1	2	1	2	1	3	1	1	6	2	1	1	2	1	2	1	2	3	1	5	1	2	4	4	3	1	3	1	4	1	1	1	2	1	5	1	2	1	3	3	5	1	3	2	1	1	4	2	2	5	3	5	8	1	3	3	2	2	3	5	3	5	4	1	3	5	2	4	6	3	3	1	4	6	8
11000	-872.779120700238309	-871.149687259673101	-1.629433440565175	0.000731585553143	0.000166757013956	0.227939183926525	0.385253233645893	0	2	2	4	4	5	5	4	7	5	5	7	6	6	7	8	11	8	7	10	9	9	10	9	8	10	12	10	11	9	9	10	9	11	11	10	11	12	11	11	13	11	13	12	13	13	11	13	15	13	14	12	12	15	14	14	14	13	14	18	15	15	15	14	15	18	19	17	20	17	19	19	18	20	18	22	19	20	21	20	17	21	24	22	22	21	23	22	22	23	25	23	0	1	1	3	2	2	2	3	14	3	3	10	4	3	7	13	9	7	4	25	2	8	30	7	4	11	22	14	10	14	9	33	13	12	15	16	4	29	30	4	21	14	40	9	47	6	7	32	45	1	35	36	21	26	21	6	47	34	15	1	38	22	34	39	13	13	26	40	7	39	7	23	59	65	42	77	48	34	37	81	46	67	75	44	39	65	36	16	23	54	46	75	1	1	1	1	1	2	2	1	1	1	2	1	1	2	1	2	2	1	1	1	3	2	1	2	2	3	1	2	2	1	1	1	2	2	2	1	4	1	1	4	2	2	1	3	1	4	2	3	1	8	1	1	1	3	3	6	1	1	3	8	2	3	3	1	4	6	6	3	7	3	7	5	2	5	6	2	4	4	6	1	4	1	2	3	4	3	7	7	5	4	7	4
11500	-887.773624484676247	-886.199508772670583	-1.574115712005682	0.000710329288986	0.000178900036532	0.251855075253327	0.386677606353350	1	2	2	4	4	4	5	4	6	5	6	6	6	7	8	9	9	7	7	9	9	8	10	9	9	10	11	7	11	10	9	11	9	11	11	8	9	13	11	13	13	12	13	11	13	12	11	14	14	14	13	13	13	15	13	14	14	14	14	18	14	16	13	14	16	16	20	17	19	17	19	19	19	19	18	21	17	18	21	19	19	21	22	22	23	20	22	22	25	25	22	23	0	1	1	1	1	3	4	3	8	6	5	10	4	10	14	22	14	9	13	36	12	8	9	15	19	13	8	9	28	33	11	22	7	11	15	14	22	10	14	19	6	36	26	14	29	26	23	23	18	32	35	32	23	57	11	21	31	39	36	23	42	51	25	10	9	50	23	40	21	42	42	68	46	53	49	73	39	26	25	46	18	62	53	69	54	36	61	81	53	53	59	68	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	2	1	2	2	4	1	3	1	1	2	2	3	1	1	1	6	2	3	3	3	2	2	1	2	1	3	4	2	1	1	2	1	3	1	4	1	4	3	1	3	2	3	5	1	5	2	5	1	2	1	5	3	2	2	3	4	4	2	6	3	4	2	5	6	4	2	6	5	5	3
12000	-884.642100432907796	-883.101185791564035	-1.540914641343753	0.000741271591585	0.000199476234682	0.269100066623990	0.346014789960013	0	3	2	3	2	4	5	4	6	6	5	8	5	6	6	8	10	9	8	9	8	8	11	9	9	10	11	9	10	10	8	10	9	12	10	10	12	12	11	12	13	13	12	12	13	13	11	12	15	13	13	13	15	15	12	14	14	13	14	16	13	15	14	15	16	17	18	17	20	17	20	18	19	18	18	22	19	21	20	19	19	21	22	21	22	21	21	21	24	25	25	22	0	5	1	5	1	5	4	3	13	6	6	14	4	8	6	7	31	10	9	21	13	9	32	31	13	2	25	21	31	1	11	4	1	32	4	12	28	32	32	35	29	34	47	26	26	40	31	35	20	23	21	24	47	4	13	13	17	20	37	6	31	10	13	8	9	19	55	34	16	37	64	33	32	40	33	57	51	34	19	26	39	37	51	75	39	67	40	65	85	66	33	46	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	3	1	1	2	6	2	3	4	2	4	1	3	2	1	2	1	1	1	1	1	1	2	1	3	1	2	2	3	6	3	3	1	1	1	5	3	7	4	4	5	5	3	3	6	3	2	6	3	2	5	3	3	4	4	3	4	6	4	3	5	2	4	2	1	4	8	4
12500	-886.387790744605923	-884.804759263610890	-1.583031480995007	0.000761977831028	0.000188694051475	0.247637193355964	0.355476657235391	1	3	2	3	4	5	5	4	7	5	5	7	5	6	8	9	10	9	8	10	7	9	10	7	8	11	9	9	9	9	9	12	9	12	10	10	11	12	12	10	13	12	13	12	13	11	10	11	14	13	13	14	13	15	12	14	15	14	14	17	13	15	14	14	15	18	19	16	20	17	18	19	18	19	17	22	19	19	20	19	19	18	24	21	23	20	22	22	25	24	24	25	0	1	1	1	1	3	8	3	13	4	2	14	4	6	4	24	13	15	8	30	4	8	29	10	11	29	21	21	12	25	4	35	2	22	24	3	28	29	21	21	37	3	37	28	31	6	1	18	29	21	31	4	20	49	7	36	55	26	47	55	38	43	14	47	9	19	23	61	29	54	55	35	23	50	39	46	6	65	71	53	47	20	78	33	60	81	45	69	15	35	81	68	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	4	1	1	1	2	2	1	1	2	1	1	1	2	1	2	1	4	1	2	4	1	1	3	2	1	6	1	2	2	2	3	2	3	4	1	6	1	1	3	2	2	2	1	2	1	1	5	2	4	6	5	1	3	1	3	5	3	3	2	5	6	1	1	3	4	3	3	6	3	1	4	1	14	7	2	4
13000	-922.564201163913253	-920.916373907280558	-1.647827256632729	0.000734358851849	0.000162303968746	0.221014519451666	0.380287551842891	0	3	1	4	3	4	5	3	5	5	6	7	7	7	7	9	10	7	7	9	7	9	11	8	8	11	11	9	10	10	10	11	8	11	10	9	10	11	12	11	13	13	11	12	13	12	11	13	14	12	10	13	13	16	10	13	14	14	14	15	13	14	13	14	17	17	18	17	20	18	19	16	19	19	16	20	19	20	21	21	19	21	24	20	22	21	22	22	23	23	25	24	0	1	1	5	1	1	4	3	5	3	8	5	4	6	9	14	19	5	6	21	11	18	17	11	6	2	18	7	10	1	1	1	11	28	18	18	14	15	28	51	16	28	20	38	44	30	28	30	23	2	28	28	4	40	21	7	51	51	46	12	37	18	27	37	38	26	51	23	39	55	49	10	38	49	42	30	31	61	12	11	37	12	27	65	40	53	68	61	34	42	35	34	1	2	1	1	1	2	1	1	1	3	2	1	1	1	1	1	1	3	1	1	1	1	1	1	2	4	3	2	2	3	5	6	1	1	1	1	2	3	3	1	2	1	1	1	1	1	1	2	1	5	1	2	3	2	1	4	3	2	1	3	1	4	2	2	4	3	6	2	4	2	2	5	4	3	1	3	4	4	7	8	5	7	7	2	6	6	2	5	5	5	7	4
13500	-899.291580420289051	-897.613671533423485	-1.677908886865513	0.000688377663253	0.000144953875488	0.210573182754614	0.411122196231725	-1	1	1	4	3	3	5	4	6	4	6	8	6	6	5	8	11	6	8	10	8	8	11	6	8	10	12	10	11	11	9	10	10	11	10	9	12	11	9	12	14	13	11	12	13	13	11	12	14	13	14	13	15	15	14	13	14	14	15	14	15	14	14	15	16	18	19	17	18	16	20	18	19	19	18	21	20	20	20	20	19	22	23	22	21	21	22	21	25	26	22	24	0	1	1	5	1	2	2	5	4	3	10	14	5	1	5	14	39	3	13	25	4	7	3	7	3	16	7	1	11	4	11	16	14	10	14	12	12	15	7	35	44	16	32	4	19	37	12	43	15	36	26	35	46	18	20	7	43	20	27	16	14	20	33	44	44	23	35	45	50	33	54	68	44	53	54	17	26	35	58	27	63	81	38	63	44	68	51	17	72	81	68	69	1	1	1	1	2	1	2	1	1	1	1	1	2	3	1	1	2	3	1	1	3	2	4	1	3	1	3	5	2	4	1	1	2	3	2	1	2	3	3	2	1	2	1	4	2	1	2	1	5	2	2	2	1	4	3	3	1	1	1	2	4	2	2	1	2	4	4	2	3	3	2	1	3	2	2	5	5	3	2	4	3	1	5	4	2	3	4	6	3	3	2	4
14000	-915.065776253770309	-913.457772434798812	-1.608003818971465	0.000654297912794	0.000154809175220	0.236603498488073	0.385425216929871	0	3	2	3	3	4	4	4	7	5	6	8	7	5	7	9	10	8	8	9	8	9	11	9	9	10	12	9	11	8	8	11	10	11	10	10	12	12	10	12	13	13	12	9	13	13	12	14	15	13	14	13	14	14	13	14	15	14	14	15	15	14	13	16	16	17	19	18	18	17	19	18	18	17	18	21	19	19	20	20	19	20	23	19	22	21	22	22	21	26	24	24	0	3	1	1	3	3	1	3	14	1	14	5	4	8	1	31	28	9	11	13	4	6	16	13	31	2	25	11	28	11	2	11	20	13	3	12	39	32	31	2	47	36	35	18	32	38	31	21	26	1	44	3	44	35	31	36	55	6	24	4	11	26	32	53	7	52	36	46	51	49	32	36	32	36	49	58	61	48	33	68	53	25	53	21	82	36	48	45	27	27	82	51	1	1	1	1	1	1	1	1	1	3	1	3	3	1	4	1	1	1	1	2	3	2	1	1	1	3	2	1	1	1	3	3	1	1	4	2	1	1	2	5	1	1	1	1	2	1	2	3	3	8	3	6	3	2	2	2	1	3	2	6	5	2	1	2	7	3	5	2	3	1	3	5	5	3	3	3	2	3	5	1	2	6	5	4	2	7	3	3	4	5	2	4
