step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89
5000	-464.017189980611363	-470.872677931570763	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.562916999008415	0	1	2	2	3	6	5	3	2	4	6	6	6	4	4	6	4	5	6	6	6	10	7	6	7	7	7	7	7	7	10	7	8	6	6	8	8	8	9	8	9	9	9	9	9	9	10	10	10	8	11	10	10	9	10	11	11	10	11	11	9	10	11	11	11	12	12	12	12	13	12	12	14	12	13	15	13	14	13	15	15	15	15	14	16	15	16	15	19	0	0	1	2	4	18	3	4	0	5	2	3	9	4	4	5	8	1	7	14	15	9	24	17	24	12	20	20	21	15	40	11	17	17	7	27	21	30	19	15	24	17	35	30	30	30	36	35	39	16	61	50	42	12	44	46	46	46	12	49	30	30	43	54	58	53	51	64	52	63	64	65	49	33	31	71	22	72	62	69	77	0	48	75	69	78	88	84	87	1	1	2	1	1	1	2	1	1	1	2	3	4	2	2	2	1	3	1	2	2	5	1	1	1	1	1	1	1	3	2	1	3	2	1	1	1	1	1	2	3	4	2	1	2	2	2	2	1	1	2	2	1	3	1	2	2	1	2	1	2	3	1	1	1	2	1	1	2	2	1	1	3	3	3	3	3	2	1	3	1	1	2	1	2	1	1	1	1
5500	-472.022488297853101	-478.877976248812502	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.573511230740617	0	1	3	2	3	6	5	3	3	4	6	6	6	3	5	5	5	7	6	6	6	10	7	5	5	7	7	7	7	6	9	7	7	5	8	8	7	7	9	8	8	8	9	9	9	9	9	10	10	9	11	11	11	8	10	10	11	10	11	11	12	11	11	11	11	12	10	12	12	10	12	12	11	12	13	15	12	14	12	15	13	15	14	13	17	16	16	14	19	0	0	1	2	2	7	3	4	0	5	17	3	9	2	10	5	4	19	7	17	15	9	5	4	2	1	20	20	21	15	40	15	17	10	19	27	30	30	7	32	21	33	35	37	37	38	20	43	39	11	41	30	42	7	44	46	46	46	48	49	40	67	12	48	58	33	50	73	67	26	54	65	43	33	40	71	22	72	31	88	77	0	48	52	84	78	88	62	87	1	1	2	1	2	1	2	1	1	1	1	3	2	2	1	2	3	1	1	1	1	4	3	1	2	4	1	1	1	1	1	2	1	1	2	1	1	1	2	1	2	1	1	2	2	2	3	1	1	1	2	3	2	2	1	1	2	1	1	1	3	1	2	1	1	3	1	1	2	2	3	1	2	3	3	2	2	1	1	1	1	1	3	2	3	2	2	2	2
6000	-467.801360771674524	-474.656848722633924	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.643829248852704	0	0	3	2	3	6	5	3	3	4	5	6	6	5	5	6	5	7	6	5	6	10	5	7	7	7	6	6	7	8	10	6	8	8	8	8	8	7	8	9	9	9	9	9	9	9	9	11	10	10	11	11	11	9	10	11	11	8	10	11	12	8	11	11	10	12	12	12	12	13	12	12	14	12	13	15	13	14	14	15	15	15	15	12	14	16	14	16	19	0	0	1	2	2	7	3	2	0	8	10	3	9	10	5	17	10	7	3	4	10	13	5	11	2	12	20	20	21	21	40	15	16	11	26	27	21	21	3	34	34	34	12	37	37	38	27	35	39	40	31	41	11	35	44	46	46	25	43	49	51	24	35	43	46	42	50	35	62	63	64	65	35	34	51	71	22	58	75	79	77	0	48	51	69	78	69	87	88	1	1	2	1	2	1	2	3	1	1	1	1	2	1	1	1	1	2	3	2	2	3	2	2	4	1	1	1	1	1	1	1	2	2	1	1	2	1	2	1	1	1	3	1	1	2	2	2	2	1	1	2	6	1	1	2	1	1	1	1	1	1	2	2	1	2	1	2	3	1	1	2	3	4	2	2	3	3	1	1	2	1	4	1	1	2	2	2	2
6500	-420.140769266552411	-426.996257217511811	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.782704244496839	-1	1	3	2	3	6	4	3	2	4	5	6	5	5	5	6	6	7	6	6	6	10	4	7	5	7	7	7	7	7	10	7	8	8	8	8	7	8	8	8	9	9	9	9	8	9	9	11	10	10	11	10	11	10	8	11	11	10	11	11	12	10	10	10	11	9	12	12	11	12	12	12	13	13	13	15	13	14	14	15	14	15	12	15	17	15	16	17	19	0	0	1	2	4	3	3	4	0	8	5	7	9	8	10	11	5	7	7	10	15	13	4	25	10	6	20	20	21	15	40	15	17	17	6	27	21	37	18	15	40	33	6	55	37	38	36	35	39	66	31	41	42	6	37	58	46	46	35	49	51	40	43	43	58	16	69	48	31	63	54	65	48	42	61	71	22	72	69	79	77	0	48	75	80	78	84	87	88	1	1	2	1	1	2	1	1	1	1	2	2	3	1	1	1	1	2	1	1	1	4	1	2	1	1	1	1	1	1	2	2	1	2	2	1	1	1	1	2	1	1	3	1	1	1	1	2	2	1	1	1	2	2	1	1	2	1	2	1	1	2	1	1	1	3	1	1	1	2	2	1	2	1	1	3	1	2	2	1	1	1	1	2	2	1	1	1	2
7000	-424.379752704243401	-431.235240655202801	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.656563603129530	0	1	3	2	3	6	5	3	3	2	6	6	6	3	4	5	4	7	6	5	5	10	7	6	7	6	7	7	7	8	10	7	8	8	8	8	7	8	9	8	9	9	9	8	9	9	10	11	10	9	11	11	11	10	10	11	11	10	11	11	12	11	11	11	11	11	12	12	12	13	12	12	13	13	13	15	13	14	14	15	15	15	15	15	16	16	16	17	19	0	0	1	2	2	7	3	2	0	2	8	3	9	10	5	17	2	19	7	14	8	13	24	5	24	7	20	14	21	29	40	21	11	8	12	27	15	29	18	11	40	33	35	37	37	38	36	43	39	40	15	50	42	26	44	46	46	46	35	49	52	50	54	43	58	42	41	48	41	63	64	57	54	33	61	71	12	72	75	79	77	0	73	75	80	78	84	87	88	1	1	2	1	2	1	2	2	1	1	2	3	2	1	1	1	1	1	1	2	1	3	1	1	1	1	1	4	2	1	2	2	2	4	2	1	2	1	2	1	1	1	1	1	2	1	1	2	1	1	4	2	2	2	2	1	2	1	2	1	1	1	1	2	1	2	2	1	2	1	1	1	3	2	1	2	2	1	1	1	1	1	1	2	1	1	1	1	2
7500	-447.758210996059972	-454.613698947019373	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.602712351341872	0	1	2	2	3	6	5	3	2	4	5	6	6	4	5	6	5	7	4	5	6	9	7	7	7	7	6	7	6	7	10	7	7	7	8	8	8	8	9	7	9	9	9	9	7	9	10	10	10	10	11	8	10	9	10	11	11	10	11	10	12	11	10	11	11	12	12	11	12	11	12	12	14	13	13	15	12	14	14	15	15	15	14	14	17	15	16	17	19	0	0	1	2	2	3	1	4	0	5	10	7	9	5	10	11	4	12	1	14	15	9	17	4	4	19	20	20	15	21	32	21	16	11	26	27	45	30	12	21	40	33	35	37	15	38	36	39	39	40	41	40	42	35	44	46	46	46	48	39	51	41	54	54	58	53	31	26	51	6	64	57	43	53	61	71	13	72	67	75	77	0	43	31	79	78	84	84	87	1	1	1	1	2	3	2	1	1	1	1	1	2	1	1	1	2	1	2	1	1	6	2	3	2	2	1	2	1	1	2	1	1	2	1	2	1	1	2	1	1	2	1	1	2	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	2	2	1	2	1	1	2	3	1	3	4	2	2	1	2	1	2	2	2	1	2	2	1
8000	-492.237226288244017	-499.092714239203417	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.591494963874742	0	1	1	2	3	5	4	2	3	3	5	6	6	4	5	6	5	7	6	5	5	9	7	5	7	7	6	7	7	6	10	6	8	8	7	8	8	8	9	9	9	9	9	9	9	9	10	8	10	10	10	11	11	10	10	9	11	10	11	11	12	11	11	11	10	12	12	12	12	13	12	12	11	13	13	15	13	14	14	14	15	15	15	15	17	16	16	17	19	0	0	1	2	2	7	1	2	0	4	5	6	9	5	2	11	4	12	7	14	10	13	16	10	5	12	20	20	15	15	40	17	24	23	7	27	15	15	12	38	30	33	35	32	37	15	28	35	39	40	41	40	42	35	41	38	58	46	43	49	31	40	54	48	46	42	52	54	41	35	64	65	48	42	61	71	3	72	61	75	77	0	48	62	79	78	79	87	87	1	1	1	1	2	1	1	1	1	1	2	1	2	1	2	1	1	1	2	1	2	2	1	2	2	1	1	2	2	1	1	1	2	1	2	2	2	3	3	1	3	1	2	2	1	4	3	1	1	1	1	2	2	2	1	1	1	1	1	1	1	2	1	2	1	3	1	2	2	4	1	1	2	2	1	2	5	1	2	1	2	1	3	1	2	2	2	1	2
8500	-421.454008530889894	-428.309496481849294	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.609563391815331	0	1	3	2	3	5	5	3	3	4	6	6	6	5	5	6	6	7	6	5	6	10	7	7	7	7	7	7	7	7	10	7	8	8	8	8	8	8	9	9	8	9	9	8	9	9	10	11	10	10	11	10	11	10	10	11	11	10	11	11	12	11	11	10	11	12	9	12	12	12	12	12	13	12	13	15	12	13	14	14	15	15	14	14	17	14	16	17	18	0	0	1	2	2	3	3	2	0	5	4	7	9	10	5	5	5	12	7	10	15	9	4	16	17	12	20	20	11	15	40	15	16	11	26	27	30	21	6	41	16	33	35	30	38	38	27	43	39	41	67	34	42	35	44	46	46	46	35	39	67	40	43	43	58	42	41	54	52	54	64	57	43	42	62	71	22	72	69	51	77	0	48	75	84	78	84	87	88	1	1	2	1	2	2	2	1	1	1	3	1	3	1	2	2	2	1	1	1	1	3	3	1	1	1	2	2	1	2	1	2	2	2	1	1	1	2	1	1	2	1	1	1	1	1	2	2	1	2	2	2	2	2	2	2	2	1	2	1	2	2	1	1	1	2	1	2	2	1	2	1	2	2	2	2	2	1	2	2	2	1	2	1	2	1	1	1	1
9000	-452.765992800874471	-459.621480751833872	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.680792231648241	0	1	2	2	3	6	5	3	2	4	6	6	6	3	5	5	5	7	5	6	6	10	6	6	7	7	7	7	7	7	10	7	8	7	8	8	8	8	8	7	9	9	9	9	8	9	9	8	10	9	11	11	11	10	10	11	11	10	10	11	12	10	11	11	11	9	12	12	12	13	12	12	12	13	13	15	13	14	14	15	15	15	15	15	17	15	16	17	18	0	0	1	2	4	7	1	2	0	4	17	19	9	2	8	2	5	12	3	14	15	13	16	2	4	19	20	15	21	15	50	15	23	14	12	27	21	30	7	21	40	24	48	37	30	37	36	26	39	40	40	50	66	43	44	58	46	46	48	49	31	41	48	54	58	33	31	43	50	54	64	46	43	66	69	71	22	72	75	75	77	0	43	52	84	78	84	87	87	1	1	2	1	1	1	2	1	1	1	1	1	2	2	2	2	2	1	2	2	1	2	1	2	2	1	1	2	1	2	1	1	2	2	2	1	2	1	2	1	2	3	1	1	1	1	1	1	2	2	2	2	2	1	1	1	2	1	1	1	2	1	2	1	1	1	2	2	1	2	1	2	2	3	1	2	1	2	1	2	1	1	3	2	1	1	1	1	2
9500	-432.370723401139173	-439.226211352098574	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.626911189908964	0	1	3	2	3	6	5	3	3	4	6	6	6	4	5	6	4	7	6	6	6	10	7	6	7	7	4	7	7	8	10	7	8	8	8	8	8	8	9	9	9	9	9	9	9	9	10	10	10	10	11	11	11	10	10	11	11	10	11	11	12	11	11	10	11	11	12	11	12	13	11	12	14	13	13	15	13	14	14	15	15	14	14	14	17	16	15	17	19	0	0	1	2	4	7	1	4	0	4	10	3	9	5	10	4	5	12	3	27	15	9	16	8	24	12	5	20	21	32	41	16	16	8	19	20	15	21	18	34	30	16	35	37	37	38	20	43	19	40	41	31	42	43	44	46	46	46	48	39	38	40	18	12	58	42	31	7	41	63	64	65	43	66	69	71	22	72	75	84	82	0	35	75	84	78	84	84	87	1	1	3	1	1	1	3	1	1	2	2	2	3	1	1	2	1	1	3	2	1	4	1	1	1	1	1	1	1	1	1	1	2	3	2	2	2	2	2	1	1	1	1	1	1	1	3	1	2	1	2	1	2	1	1	2	2	1	1	2	2	2	4	3	1	2	1	4	3	2	1	1	2	2	1	3	3	2	1	1	1	1	4	1	1	2	1	3	3
10000	-499.194901906495602	-506.050389857455002	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.567634641069109	0	1	3	2	3	6	3	3	3	4	6	5	6	5	4	6	5	7	6	6	6	7	7	6	5	7	4	7	6	8	9	7	8	7	7	7	7	8	9	8	9	8	9	9	9	9	10	9	9	10	11	11	10	10	9	11	11	10	11	11	12	10	10	11	11	12	12	12	12	13	10	12	13	13	13	15	12	14	14	14	15	14	15	15	14	16	16	17	19	0	0	1	2	2	7	1	2	0	8	17	7	9	10	2	5	5	6	12	27	15	9	21	17	5	6	5	20	15	21	40	21	17	24	7	27	21	21	12	5	38	16	7	30	15	38	36	26	18	31	41	31	33	48	37	46	46	38	48	49	51	41	35	63	58	53	52	54	51	63	43	65	18	16	52	64	11	72	75	75	82	0	68	75	75	78	84	87	88	1	1	3	1	1	2	1	2	1	1	1	2	2	1	2	1	2	1	1	2	2	3	1	1	1	1	1	1	2	2	1	1	2	1	2	2	1	2	3	2	1	2	3	1	2	1	2	2	1	1	1	2	2	1	2	2	2	2	2	2	1	1	3	1	1	2	1	2	1	1	1	1	4	4	2	2	4	2	1	1	1	1	1	1	1	2	1	1	2
10500	-452.059169384798793	-458.914657335758193	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.533904666458313	0	0	3	2	3	5	5	3	3	4	5	6	6	5	5	6	6	7	4	6	6	9	7	4	6	7	7	7	7	8	10	7	8	7	5	8	8	7	9	9	9	9	9	9	9	9	10	10	9	10	11	11	11	10	10	11	11	10	11	11	12	10	10	11	11	12	12	12	12	13	10	12	13	13	13	15	12	14	14	14	14	15	15	15	17	15	16	17	19	0	0	1	2	4	3	3	4	0	5	5	1	9	10	10	11	10	6	1	14	5	13	16	4	11	35	20	20	21	38	41	14	17	25	3	27	38	15	7	15	21	33	6	37	37	21	36	43	18	41	31	41	42	35	44	58	46	46	54	49	52	41	35	54	58	42	51	48	41	63	35	65	6	33	69	73	12	72	69	75	77	0	48	31	80	78	84	87	87	1	1	3	1	1	1	2	1	1	1	2	6	2	1	1	1	2	2	3	1	3	2	1	2	1	2	1	1	1	1	1	2	2	1	2	1	1	2	2	3	2	1	3	1	1	3	2	1	1	1	1	2	2	4	1	1	2	1	1	2	1	1	5	1	1	3	1	1	2	3	4	1	7	5	1	1	5	2	2	1	1	1	3	2	3	1	1	1	3
11000	-470.876149402273484	-477.731637353232884	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.578799521502977	0	0	2	2	3	6	4	3	2	3	6	6	6	5	4	6	6	7	6	6	6	9	7	7	7	7	6	7	7	7	10	7	8	8	8	8	8	8	9	7	8	8	9	8	9	9	10	11	10	10	11	10	11	10	10	11	10	10	10	11	12	11	11	11	11	12	12	12	9	13	12	12	14	13	12	14	13	14	11	15	15	15	15	15	17	15	16	17	19	0	0	1	2	4	3	3	4	0	4	5	3	9	10	10	5	4	19	3	14	15	9	11	11	11	19	14	20	15	10	41	21	16	29	12	27	30	30	7	16	40	16	35	30	37	21	27	43	39	41	69	69	33	12	44	46	38	46	12	49	69	50	35	54	46	33	31	54	40	68	64	65	68	17	69	71	12	72	31	52	77	0	26	61	84	78	75	87	88	1	1	1	2	1	2	2	1	1	1	1	3	3	2	1	2	2	1	3	1	2	2	1	1	1	1	1	1	2	3	2	1	2	1	2	2	1	1	5	1	1	2	1	1	1	3	3	2	1	2	2	1	2	2	2	2	1	1	1	1	3	1	2	1	2	1	1	2	1	1	1	1	2	5	2	2	7	1	1	4	2	1	4	3	1	1	2	1	2
11500	-500.174163094266646	-507.029651045226046	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.626739543908929	0	0	3	2	3	6	5	3	3	3	6	6	5	5	4	4	5	7	6	5	6	8	7	7	7	5	6	7	7	7	10	7	8	7	8	8	8	8	9	9	8	9	9	8	9	9	9	11	9	8	11	10	10	9	10	11	11	10	11	11	12	11	11	11	11	12	11	11	12	13	12	12	14	13	13	15	12	13	14	15	14	15	14	15	16	16	16	17	19	0	0	1	2	4	7	3	4	0	4	17	7	9	10	10	5	2	12	1	4	15	9	16	16	11	3	20	27	21	14	41	21	17	16	18	27	21	21	18	24	30	33	35	30	37	30	36	43	6	34	52	50	42	3	44	46	46	46	54	49	41	40	18	54	58	53	40	54	51	63	54	65	7	42	31	71	39	72	52	75	77	0	35	75	84	78	84	80	87	1	1	3	1	1	1	2	1	1	1	1	1	2	1	1	1	3	1	4	3	2	3	2	1	1	1	1	1	1	2	2	1	1	3	1	2	2	1	1	2	1	1	1	1	1	1	1	2	3	1	1	1	1	5	2	1	2	1	2	2	2	2	1	2	1	2	2	2	1	1	3	1	5	2	3	2	3	1	4	2	2	1	3	1	1	2	1	2	1
12000	-455.150681127087068	-462.006169078046469	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.666333780110912	0	1	2	2	3	5	5	3	3	4	6	5	6	5	5	6	4	7	6	6	6	10	7	5	7	7	7	7	7	8	7	7	8	8	8	8	8	6	8	9	9	9	9	9	9	8	10	11	10	10	11	9	11	10	10	11	11	10	10	11	11	11	11	11	11	11	12	12	12	13	12	12	14	13	13	15	12	13	14	15	15	13	15	14	17	14	15	17	18	0	0	1	2	4	1	3	4	0	5	24	3	9	10	10	17	8	19	12	24	15	9	11	4	17	12	20	20	15	21	38	24	16	11	7	27	15	10	7	31	31	33	26	37	37	38	36	43	19	31	40	31	42	43	44	58	46	46	12	49	41	41	35	54	46	42	51	54	52	63	64	65	43	33	51	71	32	72	50	84	77	0	73	75	80	78	79	87	88	1	1	1	1	1	2	2	1	1	1	1	2	2	1	1	1	1	1	1	1	1	6	1	2	2	2	1	1	1	2	1	2	2	2	3	1	2	2	1	2	2	1	1	1	1	2	1	2	2	2	2	2	2	1	1	1	2	1	3	1	2	2	2	1	2	2	1	1	3	1	1	1	3	4	2	2	5	1	3	1	2	1	1	1	2	1	1	2	1
12500	-440.367512440439839	-447.223000391399239	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.567638196792693	0	1	2	2	3	6	4	3	3	4	6	6	5	5	5	6	5	7	4	6	6	10	7	4	7	7	7	5	7	7	8	5	8	8	8	6	7	8	7	9	9	9	9	8	9	9	9	10	10	7	10	11	11	10	10	11	11	10	9	11	12	11	11	11	11	11	12	12	12	12	12	12	11	12	13	15	13	14	14	14	15	15	13	15	16	16	16	17	19	0	0	1	2	2	19	3	4	0	5	17	19	9	10	24	24	5	1	3	28	15	9	5	2	17	12	36	24	21	21	50	5	16	11	26	28	32	30	3	50	50	33	39	37	37	38	27	35	7	15	41	41	42	12	44	46	46	46	18	39	51	51	18	54	58	33	51	73	51	63	63	65	35	33	31	71	18	72	69	61	77	0	43	80	79	78	84	87	87	1	1	1	1	2	2	1	1	1	1	1	2	2	1	1	2	1	4	2	1	1	5	2	2	2	1	1	1	1	1	1	2	2	2	1	1	1	1	3	2	2	1	2	1	2	1	2	2	5	1	1	2	2	3	2	2	2	1	2	2	2	1	3	1	1	3	1	1	2	1	1	1	3	2	4	2	4	1	1	2	1	1	3	1	2	1	1	1	2
13000	-475.061726292518017	-481.917214243477417	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.499786182162755	0	1	2	2	3	6	5	3	3	3	6	6	5	5	5	4	6	7	3	5	5	10	7	6	7	7	6	7	6	7	10	7	8	7	8	8	8	7	9	8	9	9	9	9	8	8	10	11	10	8	11	11	11	8	10	11	10	10	11	11	9	11	11	11	11	11	12	10	12	13	12	12	13	13	13	14	13	13	14	13	14	15	15	15	17	16	16	17	19	0	0	1	2	4	3	19	2	0	4	4	3	9	10	8	8	2	1	1	4	10	9	21	4	2	7	20	17	15	21	40	17	11	5	26	27	30	15	7	32	40	33	3	37	25	38	36	54	43	15	61	25	42	18	44	46	46	46	43	49	40	31	54	68	57	42	61	54	61	18	63	65	63	33	51	71	43	72	50	31	77	0	73	80	84	78	79	84	88	1	1	2	1	1	4	2	2	1	1	2	2	2	2	2	1	4	5	2	2	2	5	2	1	4	2	1	1	1	1	2	1	1	2	1	2	1	2	2	1	1	1	6	1	1	1	1	3	1	3	1	3	2	1	1	3	2	2	2	1	1	1	1	1	1	2	2	2	2	4	1	1	2	3	1	2	4	1	5	2	1	1	2	2	1	3	2	2	2
13500	-436.043723560229637	-442.899211511189037	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.635160682640246	0	0	1	1	2	6	5	2	3	4	6	5	6	5	5	6	6	7	6	6	6	10	7	7	7	7	7	7	7	8	10	7	8	8	8	8	8	8	8	9	9	9	9	9	9	9	9	11	10	7	11	11	11	10	10	11	11	10	11	9	10	11	11	11	11	12	12	12	12	13	12	12	14	13	13	15	13	14	14	15	15	13	15	12	16	16	16	17	19	0	0	1	2	2	12	1	4	0	2	10	3	9	10	4	10	10	7	12	14	15	13	10	4	11	12	20	20	15	10	50	4	16	11	26	27	32	21	19	50	50	33	12	37	32	15	27	7	39	21	61	50	33	43	44	46	46	46	43	39	40	40	43	54	58	42	30	43	61	63	64	57	54	42	52	71	22	72	69	31	77	0	48	51	80	78	79	87	88	1	1	1	1	1	1	3	1	1	2	1	2	3	1	2	2	2	2	1	1	1	4	2	4	1	2	1	1	1	3	3	4	2	1	1	1	1	2	2	2	2	1	3	1	2	2	2	3	1	1	1	3	2	1	1	2	2	1	2	1	1	2	2	1	1	2	2	1	2	2	1	1	3	2	2	2	2	1	2	2	2	1	2	1	1	2	1	1	2
14000	-450.245442403064942	-457.100930354024342	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.652070331243989	0	0	2	2	3	6	5	3	3	4	6	5	6	5	5	5	6	7	6	6	5	10	7	7	7	7	7	7	6	8	10	7	8	8	8	8	7	8	9	9	8	9	9	8	7	9	9	11	10	7	11	10	11	10	10	11	11	10	11	11	12	11	8	11	11	12	12	11	10	13	12	12	14	13	13	14	13	13	14	15	14	15	15	15	17	16	15	17	19	0	0	1	2	2	7	3	2	0	4	14	3	9	10	10	2	5	7	1	16	10	9	11	11	11	7	20	20	21	16	50	15	11	23	18	27	21	45	18	50	50	33	35	16	21	38	36	35	39	16	69	50	42	63	44	46	46	46	43	49	51	31	26	19	46	42	51	54	41	63	54	46	48	42	51	71	22	57	75	79	77	0	48	31	79	78	79	87	85	1	1	1	2	1	1	2	3	1	1	1	3	2	1	1	4	3	2	5	1	1	5	1	1	1	2	1	1	1	3	3	1	1	1	1	1	1	1	2	2	1	1	1	2	2	1	1	2	1	2	1	2	2	2	2	2	2	1	2	1	1	1	1	3	1	3	1	1	1	4	2	3	2	4	1	2	2	2	1	1	1	1	2	2	2	1	1	2	1
14500	-462.600237322048201	-469.455725273007602	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.592899558961126	0	1	3	2	3	5	4	3	3	4	5	6	6	4	5	6	5	7	6	5	6	9	6	7	7	6	7	6	7	7	10	6	8	8	8	8	8	8	8	8	9	9	9	8	8	9	10	10	10	9	11	11	11	8	10	11	11	10	11	10	12	11	11	11	11	11	12	12	11	10	12	12	13	13	12	14	13	13	14	14	14	15	14	15	17	16	16	17	19	0	0	1	2	2	7	1	2	0	2	5	6	9	5	10	17	2	12	1	14	15	9	17	11	4	3	20	20	10	15	38	10	16	10	26	27	30	15	12	30	40	33	18	30	32	38	36	43	39	10	41	50	42	19	44	46	46	46	26	39	31	30	43	43	58	42	51	48	41	54	64	65	59	42	52	71	22	72	75	61	77	0	63	62	61	78	62	87	87	1	1	3	1	1	1	2	2	1	3	2	1	2	1	1	1	4	1	4	1	1	3	1	2	2	2	2	1	2	2	2	2	2	1	2	1	1	2	1	1	1	1	2	1	1	1	1	1	1	2	2	2	2	2	2	2	2	1	5	2	2	2	2	2	1	2	1	2	1	1	1	1	2	2	1	2	2	1	2	2	1	1	2	3	2	3	2	1	2
