step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85
5000	-486.960511276915270	-493.815999227874670	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.606936686191261	0	2	1	3	3	4	5	5	7	6	7	7	5	8	6	7	8	8	9	9	8	10	10	10	9	11	11	12	11	12	11	12	10	12	11	12	14	13	14	12	15	15	16	16	16	14	17	16	19	16	19	17	18	19	19	17	16	19	19	21	21	21	23	21	20	21	18	20	21	23	23	22	24	20	22	23	22	25	24	25	25	27	26	28	32	0	3	0	3	3	2	4	1	6	5	7	4	2	13	13	15	4	13	12	17	7	10	2	20	7	4	19	19	18	20	22	35	4	21	19	21	33	29	38	23	21	36	26	33	39	30	24	29	26	30	34	39	37	43	41	41	40	47	42	48	55	65	36	30	33	44	46	51	49	59	49	62	62	55	65	74	67	76	72	76	76	78	79	73	0	1	1	1	1	1	1	1	2	1	2	1	2	2	1	1	1	2	1	1	1	1	2	3	1	2	4	1	2	1	2	1	1	4	2	1	2	2	1	1	2	3	2	3	4	1	1	3	3	4	2	3	1	2	1	2	1	1	1	3	2	1	1	4	3	4	2	2	1	1	2	3	1	2	1	1	2	2	1	1	1	1	2	1	2	1
5500	-487.214876391930886	-494.070364342890286	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.605941113933788	0	3	1	2	5	3	5	6	7	5	7	8	6	8	9	9	6	8	9	8	9	11	9	10	10	11	10	12	11	10	13	14	12	12	10	11	14	13	14	11	15	14	15	15	15	13	17	17	19	17	17	17	18	19	17	18	19	20	20	21	20	21	22	20	20	19	19	21	23	23	22	22	24	22	22	23	23	27	23	26	24	27	26	28	32	0	3	0	3	3	3	2	7	13	3	17	8	6	9	9	17	7	17	18	17	18	13	5	20	18	20	19	35	21	17	22	29	20	25	2	25	22	27	11	23	46	26	16	23	29	25	38	45	33	32	41	38	55	48	39	43	31	29	43	48	48	55	50	48	47	32	41	30	72	58	67	65	76	61	48	54	67	69	75	73	68	83	76	80	0	1	1	1	1	3	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	1	1	3	2	3	1	1	2	3	1	2	1	3	2	1	2	2	2	3	2	1	2	1	1	1	1	3	4	2	3	2	2	3	1	2	3	2	5	1	2	1	1	1	1	2	2	2	3	1	1	1	1	1	1	1
6000	-472.595632218648802	-479.451120169608203	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.639060674351727	0	2	1	2	3	5	5	5	7	8	6	9	7	8	8	8	7	8	9	9	9	10	9	10	10	9	12	13	11	11	12	13	12	13	8	13	12	13	11	13	15	13	16	15	14	14	17	15	19	15	19	18	17	19	17	17	19	20	19	21	19	21	23	21	21	21	20	21	22	23	21	22	23	22	23	22	24	25	24	25	25	26	26	28	33	0	1	0	3	3	3	5	5	6	8	5	18	5	9	6	8	7	11	35	17	18	15	6	18	26	17	19	19	25	4	16	33	20	25	7	11	39	31	7	23	36	12	50	23	11	42	50	33	56	42	32	56	41	48	39	45	47	52	43	36	37	51	66	51	54	52	56	59	62	59	44	62	62	58	62	62	74	69	76	76	75	78	60	80	0	1	1	1	1	2	2	1	1	1	1	2	1	2	1	2	2	1	1	1	2	1	1	2	1	1	1	2	2	1	5	1	1	2	1	2	3	1	1	3	2	2	2	1	5	4	1	1	1	1	1	2	1	1	3	4	1	1	1	1	3	3	1	2	1	1	1	1	2	1	3	5	1	1	1	1	1	1	2	1	2	1	1	1	1	1
6500	-456.912485903943150	-463.767973854902550	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.552718807064622	0	3	1	3	5	4	4	6	6	7	5	8	7	8	8	8	7	9	9	8	8	10	10	11	10	10	12	13	12	11	12	14	11	12	11	12	14	12	13	11	14	14	12	12	15	14	17	16	19	16	18	17	18	20	17	15	20	20	20	21	20	21	23	21	18	21	19	22	22	23	21	23	23	22	23	22	22	27	24	26	26	26	26	28	33	0	3	0	3	3	3	4	7	6	6	7	8	9	9	13	10	11	11	12	7	7	13	10	8	18	12	19	35	25	25	22	36	17	25	19	25	44	19	33	10	18	12	7	10	39	30	43	39	35	42	55	28	56	55	39	8	47	67	50	51	45	55	47	55	45	49	47	55	62	49	49	69	71	58	62	55	58	82	57	76	75	69	69	80	0	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	1	3	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	3	5	1	2	2	2	1	3	1	1	2	1	2	2	4	2	1	2	2	2	2	4	2	1	1	1	3	1	2	1	1	1	1	1	2	2	1	2	2	2	2	2	1	1
7000	-632.777145710551054	-639.632633661510454	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.614046079680204	1	2	1	3	3	4	5	4	8	6	6	9	6	8	9	7	8	8	8	9	6	9	9	10	11	10	11	13	9	10	12	14	11	14	11	10	14	13	14	12	13	14	15	15	15	14	16	17	19	16	17	16	17	19	18	17	20	19	20	21	19	20	23	20	21	21	19	21	23	22	23	22	23	21	23	22	21	26	24	26	25	26	25	28	31	0	3	0	3	3	3	4	1	13	6	7	4	8	8	16	6	7	11	4	7	7	6	5	7	17	20	12	35	7	18	15	41	20	41	16	17	18	23	18	23	17	33	46	23	17	33	41	30	56	43	45	31	43	48	48	37	61	20	43	48	45	45	68	25	62	64	56	64	76	32	59	62	76	67	62	62	67	69	76	73	75	72	69	80	0	1	1	1	1	1	1	1	1	1	1	1	3	1	3	1	1	1	1	3	2	1	3	3	2	2	1	2	1	2	1	1	1	2	1	2	1	2	2	3	2	2	2	1	3	2	2	1	3	1	1	1	1	2	1	1	2	1	4	2	2	2	2	1	3	1	1	1	1	1	4	1	1	1	1	1	1	1	2	1	2	2	3	1	2	1
7500	-454.751697623200528	-461.607185574159928	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.592645065404820	0	3	2	3	4	4	4	5	6	7	6	7	7	7	8	7	7	8	9	9	8	11	10	11	10	11	10	12	12	12	13	13	11	14	10	12	15	10	13	11	15	15	15	15	15	15	17	17	19	17	17	18	18	20	18	17	20	18	20	20	20	18	24	20	20	22	21	21	23	24	23	23	23	22	22	21	23	25	21	25	25	25	26	27	32	0	3	0	3	3	3	4	6	6	8	7	4	6	6	16	9	11	7	12	21	11	16	5	20	18	21	19	19	21	17	22	25	20	25	12	38	25	17	25	10	32	12	33	23	39	39	43	33	43	43	45	43	50	55	42	26	45	41	50	45	37	42	48	55	48	62	58	56	76	59	49	54	76	54	65	62	56	69	62	73	65	72	78	73	0	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	2	1	1	2	1	2	2	2	1	1	1	3	1	1	2	2	2	2	1	4	2	3	1	1	1	3	1	1	1	1	1	1	3	3	2	2	2	2	2	1	3	1	1	2	2	2	1	2	1	2	1	1	1	2	2	1	2	2	3	1	1	2	1
8000	-464.262269291420012	-471.117757242379412	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.626647529749335	1	3	1	3	3	4	5	5	5	8	7	8	8	7	8	7	8	6	9	10	9	10	10	10	9	10	11	12	9	11	12	13	10	13	11	12	15	13	14	12	14	14	16	16	14	14	18	16	18	15	18	17	18	20	17	16	20	19	20	21	20	20	24	21	21	20	20	21	22	21	23	23	23	21	22	22	22	27	21	26	24	25	27	28	31	0	3	0	3	3	5	4	6	5	5	7	4	2	9	9	4	18	7	16	17	7	8	8	17	18	11	16	19	11	7	22	25	17	20	16	29	33	21	36	23	21	33	32	23	12	38	48	36	45	34	52	43	55	39	39	36	52	49	43	51	55	39	59	47	55	42	46	43	62	57	60	62	79	58	65	74	58	82	48	73	65	69	82	73	0	1	1	1	1	1	1	1	1	1	2	1	3	2	1	1	2	1	1	1	1	2	2	2	1	1	2	1	2	1	2	1	2	1	2	2	1	2	2	1	1	2	2	1	4	3	1	1	2	2	1	1	1	1	2	2	2	2	1	2	2	1	2	3	1	3	2	4	2	1	1	1	1	1	1	1	1	2	1	3	2	2	1	1	3	1
8500	-609.662897817432167	-616.518385768391568	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.694364985202183	0	2	1	3	4	5	4	6	8	7	6	9	8	6	9	7	7	7	7	9	9	10	11	10	10	10	11	12	11	12	12	13	11	13	10	12	15	13	13	13	14	15	14	15	15	15	17	17	19	16	18	15	18	20	19	17	19	21	18	22	20	22	23	21	21	21	19	19	23	23	23	23	23	20	22	22	23	25	24	25	26	27	26	26	32	0	1	0	3	2	5	2	3	6	3	7	19	6	7	13	11	11	7	4	17	11	13	8	21	18	20	35	25	16	25	22	26	21	33	19	33	38	29	33	23	30	32	25	23	39	32	44	38	37	43	48	31	9	48	48	32	56	56	43	38	55	45	43	55	54	67	56	56	62	60	75	62	62	55	57	54	58	65	76	73	62	62	78	73	0	1	1	1	1	1	1	1	2	1	2	1	1	2	1	1	1	1	2	2	1	1	1	2	1	2	1	1	2	2	1	1	1	1	1	2	1	2	1	1	1	1	1	1	2	1	1	1	2	2	1	1	2	5	1	1	2	1	2	2	4	1	2	4	1	1	1	1	1	1	1	1	1	1	1	3	1	1	2	1	1	1	3	1	2	1
9000	-523.150580835893948	-530.006068786853348	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.654614883176763	0	2	1	3	3	4	5	4	8	6	6	9	6	8	9	8	7	9	9	10	9	10	10	11	10	11	10	11	12	12	12	13	8	13	12	12	14	13	13	12	14	13	16	15	14	14	16	16	17	15	18	18	18	19	18	17	19	20	19	21	20	21	23	21	21	21	20	21	23	23	23	23	23	19	23	20	23	26	23	25	24	27	27	27	32	0	1	0	3	3	3	4	1	10	3	8	17	3	13	13	17	7	17	16	11	17	14	10	17	33	18	12	19	21	20	9	26	7	24	28	28	17	26	25	23	18	16	30	23	39	25	45	32	50	39	48	47	47	41	47	41	52	37	43	45	47	48	59	53	54	48	56	56	62	43	64	62	62	49	65	53	57	76	54	73	75	80	66	62	0	1	1	1	1	1	2	1	2	1	3	1	1	3	2	1	1	1	1	1	2	2	1	2	2	1	1	1	1	2	1	2	1	2	1	1	1	3	1	2	1	2	2	2	2	1	2	1	1	1	1	1	1	1	2	1	1	1	2	1	4	2	3	3	1	1	2	2	2	1	4	1	1	1	1	1	1	1	4	2	1	1	1	3	4	1
9500	-445.265075656406850	-452.120563607366250	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.725232346795631	1	3	2	3	4	3	5	5	7	8	7	9	5	8	9	9	7	9	9	9	8	11	10	9	10	11	12	12	11	10	12	13	12	11	11	12	15	13	12	11	14	14	14	14	15	15	17	15	19	16	18	18	19	17	18	17	19	19	18	21	21	19	24	21	21	20	19	20	22	23	22	23	24	20	23	22	24	26	24	26	26	26	26	28	32	0	3	0	3	3	3	4	6	13	8	7	7	6	13	9	17	7	7	4	11	4	9	10	11	16	17	21	19	17	11	22	35	16	16	19	20	31	22	18	23	36	16	20	23	39	41	37	39	56	29	20	42	47	48	37	46	47	56	42	45	45	54	71	66	62	62	42	47	62	57	60	69	76	59	65	62	67	76	76	73	65	69	69	80	0	1	1	1	1	1	1	1	1	1	2	1	2	1	2	1	1	1	2	2	1	3	2	1	1	1	2	2	2	2	1	1	1	1	1	1	2	2	1	2	1	1	2	3	1	2	1	1	1	1	2	3	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	3	2	1	1	2	2	1	1	1
10000	-565.474113417936564	-572.329601368895965	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.533163225305850	1	2	1	3	3	5	5	3	6	7	6	8	7	7	8	7	8	9	9	10	8	10	11	11	10	10	12	11	11	12	12	14	11	13	10	10	13	14	13	12	13	14	15	15	15	14	15	17	19	16	19	18	17	18	18	18	18	20	19	21	19	21	24	21	19	21	19	20	21	24	22	23	23	19	22	22	24	27	24	25	24	25	27	28	32	0	3	0	2	3	3	4	1	6	8	7	4	9	6	13	9	7	11	12	21	7	9	12	18	11	18	19	19	20	36	22	23	11	17	12	21	16	19	36	23	33	24	42	38	25	33	13	37	46	43	45	53	37	45	48	37	44	67	50	61	18	51	59	61	42	49	42	61	42	53	58	76	76	39	62	62	53	82	74	73	65	76	82	73	0	1	1	1	1	1	2	1	1	1	1	1	4	1	1	1	1	2	1	1	1	2	2	2	1	3	1	1	1	1	1	1	2	2	2	1	1	3	2	2	1	1	2	1	1	2	1	5	1	2	1	3	1	2	2	1	1	2	1	1	2	4	1	3	1	3	1	2	1	4	4	1	1	1	2	1	1	3	1	2	1	3	2	1	2	1
10500	-679.905044911341292	-686.760532862300693	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.649869821031009	0	2	2	3	3	5	5	5	8	8	7	9	4	8	8	8	8	6	10	9	9	11	10	10	10	10	11	11	11	11	12	12	10	13	12	12	15	13	13	12	14	14	15	14	15	15	16	16	20	16	18	18	15	20	19	16	19	20	19	20	19	21	22	21	20	21	20	21	22	24	22	22	24	22	23	23	24	27	23	25	24	26	25	26	32	0	1	0	2	3	5	4	4	13	2	8	8	3	8	5	8	7	7	17	11	18	10	10	17	11	11	8	19	21	18	9	21	21	36	19	20	32	27	26	23	30	24	30	23	25	29	38	26	61	43	39	50	33	56	45	42	43	46	50	51	48	54	50	48	52	67	51	55	16	69	60	62	75	67	51	68	66	83	74	73	69	76	76	68	0	1	1	1	1	1	1	2	1	2	3	2	1	1	3	2	2	2	1	1	1	1	2	1	1	1	1	2	1	1	2	2	1	1	1	1	1	2	1	1	1	2	1	2	2	3	2	2	2	1	1	3	1	2	3	2	1	2	2	2	2	1	1	2	2	2	1	1	1	7	1	1	1	1	1	3	1	2	1	1	1	1	1	1	2	1
11000	-463.926456801096151	-470.781944752055551	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.623797541502174	-1	2	1	3	4	4	4	5	8	6	5	7	8	6	8	7	7	8	9	10	9	11	11	11	7	10	12	11	11	11	13	13	11	13	12	11	14	12	13	13	14	14	15	14	15	15	17	16	19	17	19	16	19	18	19	18	20	20	20	21	21	21	20	21	20	22	21	22	22	24	21	22	22	21	23	21	22	25	24	25	25	26	25	28	32	0	3	0	3	3	3	4	4	14	5	7	4	6	2	16	2	7	8	12	17	25	13	8	17	8	21	28	16	11	17	22	17	18	33	28	26	9	12	29	23	34	26	7	23	39	42	44	33	41	43	48	39	29	39	54	42	32	48	50	51	48	45	43	47	54	51	53	47	76	59	55	54	76	53	62	57	67	62	72	73	75	78	69	80	0	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	3	1	3	1	2	1	1	3	2	1	1	1	2	2	2	1	3	1	1	1	1	2	3	1	1	1	2	3	2	1	1	1	2	2	1	1	2	3	2	1	2	3	1	2	1	2	3	2	2	1	1	1	2	1	2	1	2	1	1	1	1	1	2	1	2	1	1	2	2	1
11500	-488.413818724118755	-495.269306675078155	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.610003652606987	0	2	2	3	4	5	5	4	6	4	6	7	8	8	8	8	7	8	10	9	8	10	11	10	10	11	10	12	12	11	12	13	10	13	12	12	14	13	13	13	14	15	15	13	15	13	17	16	19	15	18	16	18	19	17	16	20	19	20	22	21	21	24	21	19	21	18	21	21	23	22	22	23	21	22	23	23	27	23	25	25	26	26	27	32	0	1	0	3	3	3	4	3	8	4	7	4	9	9	8	9	7	17	12	21	7	16	15	7	7	17	12	24	20	20	16	25	21	33	19	17	29	15	20	23	29	34	32	23	30	36	20	39	56	36	45	37	43	48	24	41	48	67	49	51	54	54	49	55	45	65	29	65	53	47	64	68	53	43	65	72	58	82	62	73	75	69	69	80	0	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	2	1	1	2	1	4	2	2	2	2	2	1	3	1	1	1	1	2	1	2	2	1	2	1	1	2	2	1	3	2	1	1	2	1	1	1	4	1	2	1	1	2	1	1	3	3	3	1	3	2	1	2	1	1	1	3	1	1	2	1	1	2	1	1	2	1	1
12000	-473.388286794059013	-480.243774745018413	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.621098584950018	0	3	1	2	5	3	3	5	8	6	6	9	5	6	8	8	8	8	9	10	8	10	10	10	10	9	12	13	12	12	13	13	12	14	12	13	14	12	13	12	13	14	16	16	14	15	18	16	19	14	19	16	19	19	18	17	20	21	20	22	20	22	22	20	20	21	19	21	23	24	22	22	23	22	22	20	23	26	23	26	23	24	26	28	32	0	1	0	3	3	3	4	3	13	6	7	17	6	13	13	10	7	7	17	18	7	9	5	21	7	7	19	35	24	17	9	20	25	36	19	18	30	24	17	23	11	36	36	23	25	38	33	11	46	17	30	42	56	32	48	46	47	67	37	51	48	54	47	51	48	76	56	51	57	59	42	65	62	53	65	47	67	82	54	73	68	57	76	80	0	1	1	1	1	1	1	1	2	2	1	2	1	1	1	2	1	2	2	1	2	3	1	2	1	3	2	2	1	1	2	2	2	1	1	2	2	1	1	2	1	4	1	1	3	2	1	2	3	2	3	3	1	1	3	2	1	1	1	4	2	1	1	1	1	2	1	1	1	1	2	4	1	1	2	1	1	2	1	2	1	1	1	4	1	1
12500	-470.138929552051366	-476.994417503010766	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.787261559306592	1	3	1	2	5	5	4	5	7	8	5	8	8	7	8	7	7	8	10	9	8	10	10	10	10	10	11	12	12	12	10	14	11	13	12	13	14	14	13	12	15	15	15	14	15	13	17	17	19	17	19	16	18	18	19	16	19	20	20	19	19	21	22	22	21	22	20	21	23	21	22	21	23	21	23	22	22	26	22	25	25	27	24	28	31	0	3	0	3	2	2	2	3	6	16	7	8	9	6	9	6	11	11	12	11	8	9	5	21	16	17	18	19	33	33	13	35	25	25	19	33	28	28	20	23	34	12	36	23	39	30	46	45	48	52	45	37	45	36	54	42	31	52	48	48	47	54	43	54	54	59	54	55	62	42	68	49	62	55	76	62	52	83	62	73	75	83	65	62	0	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	2	1	2	2	1	2	2	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	3	2	2	1	1	2	2	1	1	2	2	1	2	1	1	3	2	1	1	1	1	2	3	3	1	1	1	1	2	1	1	1	1	1	1	3	1	1	1	1	1	1	4	1
13000	-536.953876524033603	-543.809364474993004	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.594628763985523	0	2	1	3	2	4	4	5	8	7	7	7	6	7	7	7	8	7	9	9	9	10	11	9	10	10	11	13	11	12	11	13	11	13	11	11	15	14	13	13	15	13	15	13	15	14	17	16	18	15	19	17	19	19	18	17	19	20	19	20	20	19	22	21	20	21	20	21	21	22	22	22	24	21	23	21	23	24	23	24	25	26	23	28	33	0	1	0	3	3	5	4	3	13	5	4	2	6	8	8	6	7	8	11	7	7	9	8	11	18	7	19	35	24	36	22	12	7	36	19	20	40	35	26	23	20	26	4	23	39	29	41	39	48	29	47	41	48	32	39	32	43	47	56	52	48	52	50	57	54	47	17	53	62	43	65	62	69	51	65	62	52	54	76	76	75	78	72	73	0	1	1	1	1	1	1	1	2	1	3	2	2	1	2	1	1	2	1	1	2	3	1	4	1	1	2	1	1	1	1	1	3	3	1	1	1	1	1	1	1	2	2	5	1	1	2	1	1	1	3	1	1	1	3	3	2	2	1	1	2	2	1	5	2	1	2	6	1	2	3	1	1	2	1	1	1	3	2	1	1	1	1	1	2	1
13500	-496.793464879722649	-503.648952830682049	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.547521832628557	0	3	1	3	4	3	5	5	8	7	6	6	5	7	8	9	7	8	9	10	8	10	10	10	9	10	11	11	12	11	13	14	11	12	12	11	14	13	13	11	13	14	16	14	15	15	17	17	18	15	18	16	16	19	18	16	19	20	19	21	19	19	23	21	20	22	20	21	22	21	22	21	23	20	22	23	23	25	24	24	25	26	26	27	33	0	1	0	3	3	3	4	6	13	8	7	4	6	13	13	14	4	7	12	11	11	5	5	11	7	11	19	17	11	17	10	30	21	26	25	25	35	24	29	10	25	18	26	23	29	41	45	21	35	41	39	50	42	48	45	29	55	48	52	30	39	47	59	55	62	61	51	67	51	32	58	62	62	41	65	47	56	76	62	74	76	78	80	76	0	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	2	2	1	2	1	4	4	2	2	2	2	1	3	2	3	2	2	1	1	1	1	2	1	2	2	3	4	3	1	2	1	4	2	1	4	1	1	1	1	1	1	2	2	6	2	1	2	2	1	2	2	1	2	4	1	1	3	3	1	3	4	1	2	3	1	1	2	2	1
14000	-406.508350814752930	-413.363838765712330	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.745847275372137	0	2	2	4	4	5	5	6	7	7	6	6	7	7	8	8	6	9	9	10	8	10	10	11	10	8	11	11	11	11	12	12	11	12	12	12	14	13	13	12	14	12	16	15	15	14	17	16	18	16	19	18	19	17	18	16	19	21	20	22	20	19	21	22	20	21	18	20	23	23	23	21	23	22	23	22	23	26	24	25	25	26	26	27	33	0	1	0	3	3	3	4	5	6	5	7	4	6	6	9	12	7	11	4	21	11	13	10	26	21	17	19	19	26	25	13	13	20	29	19	29	33	25	33	23	20	33	25	23	41	24	44	39	48	37	48	50	43	24	38	42	56	67	52	51	48	54	43	55	62	62	56	67	76	53	63	54	62	63	54	62	67	69	76	73	75	69	69	80	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	2	1	1	1	1	2	1	1	2	1	1	2	1	1	2	1	1	2	1	3	3	1	2	1	2	1	1	1	1	1	3	2	1	1	1	1	2	2	1	2	1	1	1	1	1	1	1	1	2	1	1	3	2	2	2	2	1	1	1	2	1	1
14500	-460.983933798355167	-467.839421749314567	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.594541505156186	0	2	2	4	4	4	5	4	7	8	7	8	8	7	8	8	7	9	9	10	8	10	10	10	10	10	11	13	11	12	12	13	11	13	11	10	15	14	12	11	13	13	16	15	16	15	17	16	19	16	18	17	17	18	18	16	19	20	20	21	20	22	24	21	19	21	21	22	23	22	22	22	24	21	21	22	24	26	24	25	26	27	26	28	33	0	1	0	3	3	3	4	3	8	8	7	17	9	6	14	14	7	7	4	11	17	9	8	11	21	21	19	35	17	21	22	13	11	36	20	11	42	9	18	23	33	33	18	23	39	20	28	21	55	25	37	48	46	45	45	12	26	56	48	48	49	52	43	57	37	65	43	66	76	48	53	66	72	54	65	48	50	68	62	76	75	78	69	73	0	1	1	1	1	1	1	1	1	2	2	1	1	1	2	1	1	1	2	2	2	1	1	2	1	1	1	1	1	2	3	1	2	1	2	1	2	1	3	1	1	1	1	4	2	2	3	3	5	1	3	2	1	1	1	1	3	3	2	2	3	1	4	3	1	2	1	3	1	1	3	3	1	1	1	1	3	3	2	1	2	2	1	1	1	1
15000	-587.902148796019560	-594.757636746978960	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.642396632366658	0	1	1	3	4	3	4	5	7	7	6	7	8	8	9	8	7	9	7	9	8	10	10	10	10	11	12	12	8	11	11	14	11	13	10	13	15	13	12	12	13	15	15	16	15	14	17	16	18	15	18	17	17	20	18	17	19	20	19	21	20	21	22	21	21	22	21	21	22	22	21	22	23	21	22	22	22	25	21	25	25	27	27	28	32	0	1	0	3	3	3	4	7	6	6	7	4	9	8	9	1	7	29	4	29	11	16	5	20	18	11	19	35	11	20	9	22	18	20	19	30	34	26	16	23	30	27	33	23	33	38	44	45	47	20	48	45	38	45	21	37	32	56	52	53	57	55	71	61	55	61	46	58	62	59	44	55	62	59	55	62	57	72	54	76	75	78	76	80	0	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	3	2	1	1	1	1	1	2	1	1	2	3	1	1	1	2	2	1	2	2	1	1	1	2	1	1	1	1	4	2	1	1	1	1	3	1	1	1	2	5	1	3	3	1	2	1	2	1	1	2	1	4	1	1	2	3	2	1	1	2	1	1	2	1	1	1	1	2	2	1
