step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	Tinf_111	Tinf_112	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	alpha_111	alpha_112	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110	kappa_111	kappa_112
22500	-1184.721747850019483	-1183.247709223200900	-1.474038626818645	0.000336272890209	0.000105703388922	0.314338122398758	0.462477128239069	2	13	1	5	7	9	8	12	16	16	23	24	20	22	28	22	23	27	24	15	26	25	22	31	27	28	27	24	31	29	37	33	25	30	36	34	41	34	32	23	32	29	38	40	35	33	39	33	34	33	35	46	37	31	39	44	39	33	36	39	44	36	40	41	44	44	43	39	48	41	46	46	40	48	55	54	47	50	42	48	47	54	52	48	51	51	54	49	48	54	49	54	54	61	51	61	60	56	63	58	58	62	71	72	76	70	75	79	70	86	88	98	0	3	0	3	3	4	4	6	6	8	9	9	6	10	28	10	20	11	10	7	16	13	0	6	11	12	2	20	15	21	32	0	6	12	48	30	68	30	23	20	30	11	16	58	41	54	16	42	25	34	30	62	58	27	25	41	46	2	24	17	40	36	45	54	45	34	22	50	47	25	29	54	34	11	16	45	18	62	15	24	45	62	56	66	28	37	61	65	70	13	8	45	27	72	41	87	52	41	72	56	92	76	82	91	60	90	75	76	43	105	103	111	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	2	1	1	1	1	4	2	1	3	2	1	1	1	1	5	1	1	1	1	1	3	2	1	1	4	1	1	1	3	1	1	1	1	1	2	1	2	3	1	3	1	3	3	1	1	2	2	3	3	1	2	2	3	2	1	4	5	4	3	3	2	1	2	3	2	1	4	2	2	1	1	5	8	3	4	3	4	1	3	4	3	2	1	2	2	3	5	5	3	3	5	3	2	3
23000	-1224.903115747248421	-1223.377403660464779	-1.525712086783579	0.000351352420321	0.000097658880417	0.277951352455911	0.485241991516129	1	10	1	6	11	13	12	18	17	8	24	21	18	24	21	25	25	27	21	23	27	23	24	31	30	25	25	28	28	30	33	30	30	30	36	30	42	26	28	30	32	31	41	39	35	32	39	32	33	32	34	46	39	41	41	38	37	37	38	42	41	43	42	41	46	45	47	41	47	45	48	45	43	51	54	50	43	47	51	54	46	43	49	49	48	49	46	50	49	54	54	54	56	60	52	60	59	63	57	63	65	55	73	77	74	70	75	78	82	86	85	94	0	3	0	3	3	10	4	2	6	4	6	4	6	9	5	5	6	5	3	7	5	10	0	22	22	22	19	19	9	20	23	0	26	7	48	12	24	12	23	12	30	27	57	46	28	16	45	25	33	21	34	58	14	26	20	24	7	11	45	50	36	14	2	21	43	22	54	51	62	56	73	61	27	35	59	67	38	20	19	63	61	47	26	57	64	37	33	47	54	59	18	63	8	72	45	69	37	51	60	89	83	85	66	105	83	34	79	100	92	105	105	105	1	1	1	1	2	1	2	3	1	1	4	3	1	1	1	4	1	2	3	1	2	2	1	1	2	1	1	1	3	1	1	1	1	3	1	2	1	2	1	2	1	1	2	1	2	1	1	1	1	1	1	1	2	2	3	1	4	3	1	2	2	3	4	2	1	4	2	1	2	1	1	1	3	2	3	1	2	4	3	1	1	1	5	1	2	2	3	2	1	2	3	4	5	4	1	2	4	4	3	1	2	2	3	1	4	7	4	1	3	2	2	2
23500	-1240.323230972225701	-1238.818664490935817	-1.504566481289906	0.000331085133488	0.000096512650060	0.291504028112159	0.591014170626666	0	10	4	10	10	11	12	16	18	15	22	22	19	22	19	24	23	23	27	15	30	24	26	29	31	28	26	26	30	27	34	25	28	31	32	34	37	34	33	32	35	30	31	39	31	36	38	36	31	33	35	45	30	41	37	38	37	34	41	42	40	26	34	40	47	44	37	43	46	45	47	44	45	50	54	47	48	47	41	51	47	53	50	45	50	49	54	51	51	54	50	53	57	66	58	56	61	58	61	63	64	60	74	79	81	70	69	70	68	85	83	93	0	3	0	3	3	3	2	6	6	6	2	9	8	2	10	4	10	2	5	4	28	2	0	16	13	17	13	7	11	18	23	0	7	19	42	22	19	28	23	7	30	19	10	29	26	24	53	35	17	19	16	37	15	46	13	41	38	22	40	35	58	10	19	24	46	30	30	12	11	27	66	55	44	43	38	61	69	16	8	6	28	59	28	44	25	69	45	55	86	17	66	74	28	90	86	79	93	89	80	98	86	66	80	103	79	102	40	102	88	103	103	94	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	2	1	1	1	1	1	2	1	1	1	1	2	1	1	1	2	2	1	3	1	1	3	2	1	1	1	1	2	1	1	2	2	1	3	1	1	2	1	2	2	1	1	2	3	2	2	3	4	4	1	2	1	3	2	2	1	4	4	4	3	1	2	1	3	1	3	3	1	4	1	1	4	3	2	3	1	1	2	2	2	2	6	2	8	3	4	2	1	3	2	2
24000	-1225.169363172793055	-1223.731471083878205	-1.437892088914761	0.000381431585353	0.000133047337739	0.348810488821808	0.501982271493846	-5	13	2	12	6	12	13	18	19	15	24	21	20	23	30	20	27	25	32	22	28	26	20	31	22	26	22	25	25	20	32	30	28	27	38	37	43	35	30	28	26	30	33	41	30	34	38	34	32	32	30	39	34	38	39	37	40	32	45	41	42	41	39	42	46	41	44	43	45	43	39	46	50	42	56	47	45	52	50	52	43	53	48	49	53	50	52	50	48	49	55	50	57	65	56	61	58	53	63	61	67	64	73	73	73	67	75	76	77	84	86	91	0	5	0	3	3	3	3	7	4	5	8	7	2	10	22	10	10	30	21	10	27	27	0	18	7	7	4	12	3	7	23	0	27	3	48	22	10	26	23	13	5	27	25	4	16	25	42	50	34	8	29	46	25	49	50	46	53	8	50	46	30	11	46	18	13	54	53	63	27	49	24	44	35	41	64	64	62	22	10	64	38	88	54	64	69	18	74	65	64	16	16	62	70	57	62	65	86	89	66	75	62	50	64	91	90	79	59	86	84	103	65	37	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	2	1	3	1	1	1	1	3	2	2	4	1	2	1	4	2	2	3	1	2	1	1	1	3	1	1	2	1	1	1	1	4	2	1	3	2	1	3	4	1	2	1	3	2	1	1	2	3	2	1	1	3	5	1	1	1	2	2	1	3	2	1	2	5	6	2	3	7	2	1	1	1	4	2	4	4	4	3	3	2	4	4	6	2	7	9
24500	-1247.380569697749252	-1245.908376292712319	-1.472193405036889	0.000323598724823	0.000102215721719	0.315871830999032	0.414704618309937	-3	11	1	12	4	5	13	18	17	17	17	23	20	26	26	22	25	23	25	17	25	18	14	30	31	26	26	19	29	30	37	30	21	26	25	32	41	32	32	33	32	30	30	37	30	35	39	34	36	34	38	45	36	30	41	44	33	32	36	39	39	41	38	41	36	44	42	43	36	41	47	44	47	52	54	48	42	49	40	48	40	54	49	47	49	47	50	35	51	52	50	40	50	61	53	58	58	62	63	63	70	65	71	70	77	66	72	79	84	79	86	94	0	6	0	5	3	3	3	5	4	4	3	7	8	12	7	20	5	33	33	4	22	2	0	12	8	5	4	20	15	34	23	0	20	9	8	9	36	17	23	33	18	17	33	8	6	7	9	20	20	28	38	18	45	12	50	33	25	22	7	17	19	4	17	50	41	18	24	44	8	51	2	48	17	45	74	61	50	15	48	27	30	71	92	54	47	92	48	26	13	58	26	33	49	60	12	49	84	65	66	84	74	80	94	94	80	89	68	72	106	105	95	105	1	2	1	1	1	1	2	3	1	1	4	2	1	1	2	1	3	1	1	1	1	1	1	2	2	3	4	1	1	1	3	1	1	1	2	3	1	1	3	2	1	1	1	2	4	2	2	4	3	1	1	2	1	2	1	3	1	3	4	2	1	4	2	1	1	4	2	2	3	1	3	3	5	4	1	2	2	3	1	5	1	1	2	2	2	1	2	2	7	4	5	4	2	5	5	3	2	3	6	4	3	3	2	3	5	3	6	4	2	1	5	3
25000	-1222.126529290745111	-1220.710809259535836	-1.415720031209293	0.000301375825370	0.000113488613296	0.376568403110999	0.419625834167336	0	6	-2	7	10	11	12	17	13	16	23	16	16	25	25	21	21	27	25	23	30	26	23	27	27	26	22	22	23	28	36	29	26	33	37	34	39	36	26	30	33	31	39	39	36	32	38	31	34	38	33	44	38	36	37	43	37	33	39	39	39	30	42	44	47	42	37	37	41	42	44	45	49	48	55	43	50	48	50	53	49	54	48	39	52	45	54	47	49	55	50	49	57	64	49	60	57	52	58	62	67	58	68	78	77	74	76	81	80	87	82	94	0	3	0	3	3	2	4	6	4	5	13	9	7	10	8	10	5	28	20	7	20	17	0	19	5	11	13	2	7	18	23	0	28	29	7	22	16	25	23	11	18	28	28	14	18	26	58	28	28	6	40	59	16	46	33	11	46	10	29	58	42	25	53	33	86	42	10	20	27	61	45	55	57	4	71	27	86	15	54	37	44	43	11	38	34	68	42	19	18	37	41	41	66	96	86	52	46	68	43	81	52	78	56	103	97	97	2	98	103	78	56	74	1	1	1	2	3	1	1	1	2	1	1	1	1	2	1	1	2	1	1	2	1	1	1	1	4	1	2	2	1	1	2	1	1	2	2	2	3	1	1	2	2	2	3	1	2	1	1	2	2	5	1	2	3	1	2	4	1	3	3	2	2	1	1	3	1	2	5	2	2	1	1	2	2	8	2	3	1	5	3	2	1	2	3	1	2	1	3	3	4	3	3	2	4	1	1	2	6	2	2	3	4	1	4	2	4	4	16	5	2	5	7	9
25500	-1246.990210542954628	-1245.546762523960524	-1.443448018994005	0.000320792074542	0.000109967419072	0.342799675551200	0.419173945583939	-1	4	1	7	9	11	12	8	16	14	22	23	14	24	29	26	27	22	23	16	27	20	26	28	29	25	22	28	26	25	34	30	26	27	34	30	36	34	27	31	31	30	33	42	35	32	39	36	31	36	36	44	40	29	39	32	36	38	38	40	43	39	37	41	38	45	43	43	45	39	47	46	45	54	53	53	47	45	50	50	47	42	52	50	48	46	47	42	50	53	56	55	52	66	55	54	61	54	52	59	66	64	68	74	77	72	73	75	81	86	86	94	0	3	0	3	2	2	4	2	4	6	6	20	7	10	30	11	18	7	3	4	18	3	0	13	14	10	7	11	8	27	23	0	14	4	54	16	6	7	23	20	11	29	10	9	9	18	10	24	33	41	20	55	16	13	33	18	25	9	10	42	7	34	27	33	54	7	15	6	43	2	17	49	28	71	67	57	54	6	16	16	34	54	34	65	41	59	26	34	20	82	85	55	59	92	37	69	59	70	61	72	80	44	78	89	89	78	58	81	75	106	72	106	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	5	3	2	4	1	3	1	1	2	1	4	1	2	1	1	2	2	1	3	5	1	2	2	1	3	6	4	1	4	2	1	2	1	1	1	3	2	1	1	5	3	1	2	2	3	5	3	5	3	6	1	3	2	4	3	1	2	3	2	7	4	4	3	3	4	2	4	1	3	3	6	1	2	2	2	2	4	1	6	3	1	3	3	3	5	2	6	4	6	4	3	3	5	4
26000	-1280.024788617685090	-1278.582601116066371	-1.442187501618709	0.000380363369435	0.000130896789115	0.344136159349569	0.410425392862345	-5	6	1	7	11	10	12	16	15	15	18	21	19	25	28	26	24	25	27	21	31	21	23	31	27	26	17	23	30	31	32	25	28	32	34	30	41	36	28	34	33	30	40	37	34	34	36	34	36	37	34	44	36	40	36	43	39	35	38	44	44	42	32	35	41	43	40	38	48	44	42	48	49	52	56	52	46	45	49	49	48	47	46	44	50	47	52	53	50	55	47	55	54	63	58	60	56	60	61	64	69	62	66	74	77	74	73	77	84	86	87	94	0	3	0	3	3	3	2	4	5	3	6	7	2	9	8	5	20	5	3	3	5	6	0	14	20	9	3	5	27	19	23	0	2	16	25	16	15	34	23	19	3	7	33	6	9	11	24	22	34	27	24	37	24	25	63	24	46	20	58	19	12	46	10	29	46	17	36	21	46	38	18	66	54	63	48	54	44	46	68	43	30	11	55	48	71	65	73	56	51	62	37	74	4	17	15	92	81	86	74	86	100	82	48	102	63	47	24	94	10	75	69	106	1	1	1	2	2	2	1	2	1	3	3	2	2	1	2	2	1	1	3	2	4	3	1	2	1	1	2	1	3	1	1	1	4	1	1	1	2	1	1	2	4	3	2	3	3	2	2	3	1	3	1	1	1	2	1	2	1	1	1	2	2	2	3	2	1	5	3	1	2	1	2	1	1	3	4	2	2	2	2	3	3	4	2	2	1	1	1	3	3	2	1	1	6	5	2	1	1	2	2	4	2	3	7	2	8	6	7	3	8	8	4	4
26500	-1252.052192965142240	-1250.580871382737769	-1.471321582404549	0.000319919357502	0.000101287592198	0.316603512176233	0.416988352468665	-1	6	3	12	10	13	10	14	17	15	15	21	18	23	26	20	22	26	30	23	32	18	20	29	28	29	23	22	28	23	31	27	21	26	31	35	41	33	24	33	33	28	39	39	35	35	38	35	33	36	36	44	41	32	37	38	40	37	46	36	44	42	37	32	47	48	44	41	45	39	40	41	47	54	47	47	50	48	48	52	43	49	50	48	52	36	51	51	51	50	47	51	52	57	54	62	61	60	64	65	70	58	66	74	78	74	71	78	81	86	87	97	0	3	0	2	3	3	2	2	5	4	7	13	7	22	28	10	10	30	20	4	27	10	0	34	4	27	9	7	20	13	23	0	6	13	13	20	86	24	23	28	7	20	10	28	3	11	25	42	15	8	10	72	63	7	18	46	86	29	61	42	26	21	11	28	13	45	25	10	13	38	51	26	57	24	41	63	46	16	20	14	63	8	51	62	78	7	51	37	50	41	72	28	72	52	27	75	26	92	40	44	69	78	97	69	46	61	99	89	80	105	91	111	1	1	1	1	3	1	1	1	1	1	1	1	2	1	1	1	1	1	1	3	1	1	1	1	3	2	1	2	1	1	2	1	1	1	2	3	1	1	2	2	3	1	4	2	3	3	2	1	1	4	2	1	1	4	1	1	2	1	1	1	2	1	4	2	5	1	3	3	4	1	1	2	2	3	3	2	3	5	2	5	1	5	2	1	1	4	2	2	3	3	2	4	1	3	4	3	6	2	6	5	3	2	2	6	6	6	2	5	3	2	7	2
27000	-1284.213298572575695	-1282.748386307917144	-1.464912264658658	0.000335596342130	0.000108104856172	0.322127635498057	0.506630667995796	-1	11	2	11	10	8	13	15	19	17	24	23	21	24	29	20	23	28	29	16	31	25	22	28	28	21	24	17	22	27	37	28	26	25	35	32	39	32	29	34	28	32	29	32	37	30	36	37	31	38	28	39	42	32	37	40	34	40	41	41	42	39	39	35	44	42	43	42	40	41	39	43	44	48	53	49	42	49	50	48	44	55	51	49	53	49	52	53	46	56	44	51	56	58	58	55	61	61	51	61	66	59	70	78	81	76	72	76	80	81	85	93	0	3	0	3	6	3	3	6	8	8	7	4	8	12	8	20	10	5	10	2	18	6	0	2	11	2	28	7	2	8	39	0	9	7	42	15	44	8	23	44	7	24	5	14	41	2	29	26	22	24	28	64	18	15	19	16	14	4	43	50	34	19	44	18	71	55	59	28	41	33	4	44	44	22	33	45	71	9	72	16	27	62	80	55	45	66	69	19	52	41	33	14	64	78	38	65	80	50	44	70	100	73	41	71	80	68	102	77	78	103	102	110	1	2	1	2	1	1	1	1	1	1	1	1	1	1	3	2	1	3	2	1	1	4	1	2	1	2	1	1	1	3	1	1	2	1	1	1	1	3	1	1	2	1	2	2	1	2	1	4	1	1	3	1	3	1	2	5	1	4	1	1	3	2	1	1	2	1	1	6	1	2	3	2	1	2	4	2	1	5	1	4	2	2	1	2	3	2	2	4	1	3	3	5	3	1	4	2	2	3	3	2	1	5	7	7	4	5	3	4	4	1	4	1
27500	-1236.598163124490839	-1235.108526125440221	-1.489636999050610	0.000333686917041	0.000100812484144	0.302116981503911	0.553173003031207	-2	10	3	6	5	10	9	17	19	16	14	22	17	23	28	21	23	25	28	19	30	22	25	26	30	28	24	26	20	27	34	25	13	31	36	32	38	33	33	28	31	32	34	43	33	31	34	36	36	38	33	42	36	41	38	46	38	40	44	39	42	42	40	37	44	46	46	44	46	46	43	43	48	45	54	49	48	49	49	53	49	47	48	47	53	43	50	52	46	56	50	52	58	64	47	60	56	60	61	59	60	63	69	78	77	70	73	71	77	82	84	96	0	4	0	3	3	4	4	6	2	4	7	9	7	8	28	8	13	13	3	10	14	13	0	20	24	28	5	11	10	7	23	0	7	7	26	13	41	12	32	27	22	11	14	58	24	19	34	43	46	46	4	25	34	55	18	54	41	30	30	64	19	21	25	30	18	64	6	38	26	50	50	42	19	54	50	52	42	18	64	86	58	6	59	64	30	38	72	58	61	18	86	86	43	24	41	73	57	64	90	30	79	90	85	103	100	97	86	41	102	102	90	19	1	1	1	1	1	1	1	1	1	3	1	1	2	1	1	1	1	2	4	1	1	1	1	1	1	1	4	2	1	3	1	1	1	3	2	3	1	1	1	1	2	4	2	1	1	1	1	1	1	2	3	2	1	1	2	1	1	3	4	1	3	1	1	3	2	2	6	2	3	2	1	2	2	1	2	1	2	5	2	2	2	3	1	2	3	3	1	2	1	6	1	2	3	5	3	2	3	4	2	4	2	3	3	2	1	1	5	4	2	4	3	8
28000	-1256.473772975990869	-1255.014518557793281	-1.459254418197637	0.000333519373509	0.000109137789025	0.327230732886398	0.433158966268612	-2	11	4	5	11	12	9	17	19	16	22	18	21	22	28	24	19	24	19	16	32	23	18	25	27	29	27	26	20	31	32	28	28	28	30	36	38	33	27	31	34	30	40	39	30	36	35	36	28	34	36	38	40	36	37	43	40	37	45	44	44	43	39	40	44	44	31	41	48	41	46	44	49	52	55	47	46	45	44	53	45	53	50	48	54	50	53	48	45	50	46	55	56	60	48	59	56	62	51	63	69	64	74	73	69	74	76	77	79	79	86	100	0	3	0	3	4	4	4	4	5	6	7	6	7	10	3	13	20	9	10	7	17	10	0	11	11	20	18	7	10	18	39	0	11	3	15	12	22	7	23	28	25	25	35	14	28	2	33	42	28	14	35	17	54	4	18	35	46	6	38	25	47	14	45	24	51	57	34	36	47	11	9	46	54	70	70	45	5	4	52	16	38	33	51	49	66	84	44	54	13	41	52	55	80	68	59	84	15	38	45	99	71	97	77	97	90	80	26	80	78	77	110	71	1	1	1	1	1	1	1	3	1	1	2	1	2	2	4	1	1	1	1	1	2	1	1	1	1	4	1	2	1	1	1	1	2	3	1	2	4	3	1	1	1	1	1	2	1	3	2	1	1	2	2	4	1	4	2	3	1	5	3	3	2	4	2	4	1	2	1	2	2	3	4	1	3	2	2	3	6	5	1	4	2	3	2	3	2	1	3	3	3	4	2	2	1	2	1	1	4	5	4	2	4	2	6	2	5	3	8	4	6	4	1	7
28500	-1223.281314762115699	-1221.836431543972367	-1.444883218143378	0.000338996652908	0.000115698396819	0.341296575723182	0.595681620810882	-8	12	4	12	9	9	12	13	16	18	19	18	16	20	30	27	20	24	26	24	26	24	21	27	29	27	22	21	30	29	35	29	23	30	37	32	37	34	29	20	31	32	37	40	34	28	32	32	37	33	36	44	41	40	39	41	35	31	40	37	33	38	36	35	48	46	44	38	49	45	45	43	50	47	52	41	46	47	45	51	47	49	49	44	46	44	51	51	46	54	45	44	56	59	48	58	57	63	51	60	68	61	68	72	79	74	73	77	82	83	88	91	0	6	0	3	3	3	3	3	3	4	13	6	7	3	4	17	4	28	10	8	10	4	0	18	18	17	13	17	40	18	32	0	2	13	42	28	58	41	23	6	24	25	58	63	33	28	21	25	30	24	41	76	29	27	50	62	29	28	68	9	15	24	29	58	86	15	54	20	60	18	10	30	55	24	28	64	20	16	47	53	76	66	26	55	26	54	45	37	72	19	54	46	15	52	85	99	99	85	52	65	69	93	80	103	102	85	103	83	107	102	106	109	1	1	1	2	1	1	2	1	3	1	1	1	1	3	3	1	2	1	2	3	1	2	1	1	1	1	1	1	2	1	1	1	3	3	1	2	2	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	2	3	2	1	2	2	1	3	1	1	1	1	1	3	1	3	3	2	2	1	1	4	5	1	4	3	1	2	1	1	4	1	3	1	3	3	1	4	1	3	4	2	1	2	1	2	1	2	2	1	2	1	2	3	1	3	2	2	4	1
29000	-1230.169992866203984	-1228.723981258903223	-1.446011607300868	0.000301293353500	0.000102478417146	0.340128369760781	0.437295994248986	-2	8	2	13	9	9	12	15	19	13	19	17	21	24	28	25	24	27	26	25	29	25	25	23	22	24	19	22	28	26	36	29	25	28	30	34	40	30	32	33	30	34	34	40	36	34	38	33	38	36	37	41	36	40	37	43	43	39	39	43	45	40	41	40	44	44	44	44	45	45	44	43	35	51	52	50	44	47	48	52	45	50	45	45	46	45	55	52	39	53	46	53	59	61	55	59	62	59	60	62	68	60	65	75	79	63	72	71	79	83	88	95	0	3	0	2	3	3	2	7	5	6	7	6	5	10	11	4	2	24	2	9	27	9	0	27	7	7	5	4	6	13	23	0	13	11	7	12	2	17	23	24	30	18	24	50	28	33	14	28	20	13	7	53	8	27	73	11	6	22	16	45	45	18	5	50	34	40	15	41	11	41	21	49	7	54	66	62	54	53	15	59	33	56	24	13	11	13	73	18	41	62	65	54	69	81	61	52	37	85	86	81	77	88	94	107	68	79	57	65	71	102	108	111	1	1	1	1	1	1	1	1	2	1	2	1	1	2	2	2	3	2	3	1	2	1	1	1	1	2	2	2	3	1	2	1	1	2	4	2	6	1	2	5	1	2	2	1	3	1	2	1	3	3	3	1	3	3	1	3	8	2	2	1	2	2	4	1	3	2	3	3	3	3	3	1	3	2	1	2	1	2	5	3	3	1	4	4	3	4	3	4	2	2	1	3	3	4	1	3	5	3	1	2	5	2	1	1	11	2	3	4	5	4	2	1
29500	-1241.977180668713117	-1240.513108199201270	-1.464072469511959	0.000368394712901	0.000118944026084	0.322871154006258	0.395833990886958	-1	8	2	8	11	11	13	9	20	11	22	13	19	26	28	24	20	19	25	25	32	21	22	23	20	18	15	26	28	32	37	25	30	26	36	32	37	34	33	24	26	27	40	41	34	31	36	34	34	38	24	41	36	40	36	42	37	34	42	40	45	39	40	43	41	41	40	45	46	45	46	44	47	52	56	50	42	50	46	49	45	55	52	49	52	48	52	47	50	52	50	53	50	63	53	53	57	63	61	55	63	63	70	77	77	76	70	77	78	79	87	92	0	3	0	3	2	3	10	3	3	4	7	6	7	17	25	17	10	3	2	11	12	3	0	13	5	7	7	11	6	6	23	0	34	7	29	8	15	20	32	22	11	7	45	19	25	42	38	24	25	45	17	29	6	38	25	49	36	6	15	57	36	36	55	54	41	34	41	45	22	17	45	55	59	88	76	64	55	37	62	70	13	68	78	68	34	49	33	15	58	30	62	67	45	95	65	30	76	65	63	30	73	8	70	103	86	37	75	85	107	102	104	103	1	1	1	1	1	1	1	3	5	1	1	1	1	1	1	1	2	3	4	1	2	4	1	1	2	1	1	1	2	3	2	1	1	1	2	2	2	1	1	1	1	2	1	1	2	1	1	3	2	1	1	2	4	1	4	1	1	4	2	1	1	1	1	1	1	2	3	2	4	4	3	1	1	1	2	2	1	3	1	1	6	1	1	1	3	3	3	3	4	1	2	3	2	3	3	4	1	3	4	3	2	4	4	2	4	11	2	4	1	3	2	4
30000	-1216.420331769700397	-1214.936164481542619	-1.484167288157803	0.000343818763392	0.000105297598186	0.306259021895630	0.492309447615126	-9	8	5	12	11	11	12	14	19	17	22	21	16	23	24	27	21	20	28	21	31	24	21	31	21	27	27	25	24	29	35	25	23	26	36	29	34	32	34	30	32	31	39	42	35	32	39	31	33	33	35	45	40	40	34	42	41	33	41	39	45	42	40	42	47	41	39	43	44	44	47	46	42	52	53	54	38	48	46	53	44	54	50	51	51	47	55	47	52	59	51	53	54	64	53	59	54	63	61	60	70	64	71	76	66	74	72	77	79	85	82	97	0	3	0	3	3	2	3	6	8	8	7	10	7	20	6	22	10	4	10	4	20	14	0	36	4	33	7	11	10	18	23	0	25	18	42	4	24	36	23	14	25	22	10	67	25	14	41	22	2	2	38	73	15	33	11	15	43	20	45	42	46	16	11	26	66	21	34	66	67	43	6	50	49	60	21	69	46	53	64	70	38	8	62	13	57	64	43	64	77	61	47	20	48	60	77	64	7	82	64	74	71	64	82	103	82	103	105	98	63	109	105	103	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	2	1	2	1	1	1	1	1	3	1	1	1	2	1	1	2	1	2	1	1	2	2	2	1	4	1	3	2	1	1	3	3	1	1	2	3	3	3	1	1	2	1	3	3	2	3	2	2	2	1	2	2	6	3	2	2	2	2	2	2	1	1	2	6	1	3	1	1	2	1	2	3	2	4	4	7	2	3	8	1	3	2	5	2	3	1	2	1	2	1	7	2	3	3
