step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81
5000	-633.830912146628975	-640.686400097588376	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.592080020399814	-3	6	5	9	8	25	11	12	11	12	14	9	16	23	16	22	25	28	20	30	33	31	30	30	35	35	36	36	34	40	36	36	46	40	35	38	39	38	32	38	40	45	46	47	50	59	45	57	52	52	57	62	51	61	62	56	59	57	59	66	63	67	68	65	71	56	71	66	68	82	83	79	82	84	90	90	94	94	98	93	104	0	1	1	1	3	19	5	2	5	2	2	1	12	19	10	15	9	11	12	17	8	16	9	12	14	18	22	24	24	38	39	23	35	29	14	0	29	27	0	23	38	39	40	36	32	66	0	41	44	36	49	43	44	46	45	43	0	45	53	46	66	59	45	57	0	53	61	53	64	62	65	64	0	0	73	73	74	0	74	0	75	1	1	1	2	1	1	1	1	1	1	1	3	1	1	1	1	3	2	2	2	4	2	3	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	3	1	1	3	1	2	1	2	1	1	3	1	1	2	2	1	1	1	3	1	1	2	2	2	1	2	2	3	1	1	2	1	2	1	2	1	2
5500	-636.457096701328737	-643.312584652288137	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.597742017024781	0	4	6	11	10	23	11	8	12	20	14	17	19	21	15	21	22	29	21	34	29	29	31	31	33	41	37	34	33	40	39	41	43	45	37	42	38	42	33	40	42	42	47	50	53	60	39	58	52	60	57	61	59	61	57	61	59	58	55	71	65	67	64	68	68	55	66	66	73	78	79	77	82	84	88	88	93	91	97	89	93	0	1	1	2	3	12	3	2	3	15	8	11	3	8	3	3	13	19	8	17	6	10	17	11	6	18	16	24	24	22	39	40	35	29	21	0	29	30	0	20	27	39	40	36	43	49	0	41	36	49	66	45	66	44	43	43	0	45	36	68	59	59	52	57	0	49	46	53	57	60	65	57	0	0	73	73	74	0	74	0	73	1	1	1	1	1	1	1	1	1	1	2	1	2	2	2	3	1	2	2	2	2	1	2	2	2	2	3	1	1	2	1	1	2	1	1	1	1	1	1	1	1	2	2	3	1	2	1	2	2	1	1	2	1	2	3	2	1	1	2	1	2	2	1	3	1	1	1	1	2	2	2	4	1	1	2	2	2	1	3	1	2
6000	-654.069334454597765	-660.924822405557165	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.668676991021285	-6	3	7	10	3	23	6	11	12	17	9	17	16	25	17	26	22	32	22	33	35	32	30	38	32	29	35	34	36	43	39	38	47	44	29	39	41	40	35	37	44	44	49	49	49	58	47	56	47	48	56	61	56	67	60	59	49	58	51	72	66	67	67	67	67	69	67	73	69	65	79	76	80	85	89	90	89	90	95	99	103	0	1	5	2	1	12	5	11	3	5	2	11	5	19	9	9	3	26	8	17	14	16	17	29	14	8	22	26	26	38	39	20	14	29	14	0	29	27	0	20	30	39	40	36	40	59	0	41	36	36	44	43	59	50	45	43	0	45	44	61	59	49	43	57	0	59	44	46	57	59	65	64	0	0	73	73	74	0	77	0	75	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	2	2	1	2	2	2	1	1	1	2	3	1	1	1	1	2	1	3	1	1	1	1	1	1	1	1	3	2	3	2	1	1	2	2	1	1	2	1	3	2	2	1	1	1	1	3	3	4	3	1	2	3	1	3	3	2	1	1	1	2	1	1	1	2	1	2
6500	-653.971284470663136	-660.826772421622536	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.580015288356472	-3	10	2	10	6	23	11	14	9	12	12	18	22	20	19	27	24	29	23	33	29	31	29	34	31	32	39	34	34	41	35	40	37	46	38	40	38	37	32	43	41	47	41	48	47	56	45	53	55	59	57	58	53	63	60	58	58	53	62	69	63	64	69	64	71	67	70	64	71	78	76	79	80	79	88	88	93	91	99	98	105	0	1	1	1	3	8	5	4	5	2	1	8	1	8	4	13	3	12	14	13	19	13	3	26	14	18	16	11	18	38	39	23	21	29	25	0	29	22	0	43	38	39	20	36	40	53	0	38	36	49	53	43	36	49	45	40	0	45	46	61	36	53	55	57	0	53	50	44	57	62	65	64	0	0	73	73	74	0	77	0	76	1	1	1	3	1	2	1	1	1	1	4	1	4	1	1	1	2	2	1	2	2	1	4	1	1	1	3	3	1	1	1	1	2	2	2	1	1	1	1	1	1	2	1	2	1	1	1	2	3	1	1	3	2	1	3	3	1	1	1	1	4	3	3	1	1	2	2	3	2	3	2	2	1	1	2	2	2	1	1	1	3
7000	-647.338925775172925	-654.194413726132325	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.666697480962086	3	5	4	13	9	23	6	13	13	12	8	16	22	19	18	22	22	26	22	34	30	28	30	34	31	41	33	32	26	32	38	42	39	45	33	43	36	37	37	38	44	48	48	51	51	60	49	56	53	55	57	54	59	60	63	56	56	57	55	69	64	67	69	64	69	64	62	71	71	77	77	73	79	85	85	89	92	92	100	94	105	0	1	1	2	3	12	3	11	3	3	2	11	9	8	10	10	3	4	8	23	8	16	17	29	8	14	16	29	12	22	39	20	14	29	6	0	29	30	0	23	38	31	40	36	40	50	0	41	36	36	49	40	50	50	45	45	0	52	44	46	44	46	52	57	0	49	44	36	64	62	65	64	0	0	73	73	74	0	77	0	75	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	3	2	2	1	3	1	1	2	3	3	3	1	1	1	1	2	3	4	2	1	2	1	1	1	1	3	2	2	2	1	1	3	2	2	1	3	1	1	2	1	1	1	2	1	1	1	3	1	1	2	2	4	1	2	2	1	1	1	2	2	2	1	1	1	2
7500	-633.938052350536736	-640.793540301496137	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.632855425590749	-3	2	2	13	9	22	9	12	13	14	5	19	21	22	18	28	21	30	26	33	29	29	30	37	30	41	34	33	37	41	36	41	43	39	36	37	39	37	33	42	45	43	44	50	52	52	46	51	53	49	58	55	57	64	60	60	56	61	63	71	57	68	67	59	68	67	71	68	68	80	78	77	77	81	88	89	92	88	99	96	108	0	1	1	7	3	8	3	11	3	3	2	11	3	12	10	10	10	6	14	9	14	13	17	28	11	18	22	18	8	22	39	17	19	29	21	0	24	22	0	23	38	39	32	36	40	50	0	41	44	36	44	40	46	44	45	52	0	52	46	66	50	44	52	57	0	53	61	46	64	62	65	64	0	0	73	73	74	0	77	0	76	1	1	1	1	2	3	2	2	2	2	1	2	3	1	1	2	1	1	1	2	1	2	2	1	3	2	1	1	5	2	1	3	4	1	1	1	1	2	1	2	1	2	1	3	1	1	1	2	1	2	1	2	1	2	1	1	1	2	2	1	2	2	3	1	1	2	2	3	2	2	2	3	1	1	2	2	2	1	2	1	3
8000	-654.898807537058360	-661.754295488017760	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.526745301010926	0	3	6	6	3	18	11	10	11	7	6	15	20	23	18	28	21	30	26	28	34	35	30	32	33	41	32	33	26	42	39	37	44	43	31	43	37	35	31	40	42	47	47	50	54	54	45	53	50	58	56	62	57	64	62	56	57	59	60	73	61	66	64	69	70	70	60	64	66	80	77	77	81	85	89	85	92	87	99	88	98	0	1	5	2	1	7	3	11	3	5	2	11	3	12	3	15	9	6	12	17	18	27	17	29	19	12	15	29	12	38	39	23	14	18	6	0	29	27	0	32	38	39	40	36	32	36	0	41	36	46	36	45	51	67	45	40	0	43	53	68	50	68	58	57	0	46	36	59	57	62	65	69	0	0	73	73	74	0	77	0	75	1	1	1	1	1	2	2	1	1	1	1	2	2	2	2	2	1	2	2	1	1	1	2	1	2	4	2	1	2	1	1	1	4	2	2	1	2	1	1	1	1	3	2	2	2	2	1	2	1	1	3	2	1	1	1	3	1	2	1	2	1	1	2	2	1	3	3	2	2	3	2	2	1	1	2	1	2	1	2	1	3
8500	-617.155826855295118	-624.011314806254518	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.718442036652285	1	5	4	8	7	22	10	11	11	15	8	18	21	22	15	25	25	30	23	31	35	33	22	39	30	41	37	34	34	41	37	41	39	45	30	41	37	37	33	43	45	43	47	48	50	52	44	54	48	58	54	58	54	65	65	59	57	59	62	72	65	67	62	66	65	67	60	64	68	74	82	76	78	79	88	87	92	91	99	97	104	0	1	1	2	3	8	5	11	2	5	2	11	3	8	9	10	9	12	8	17	19	13	9	29	19	12	22	18	18	38	39	20	35	29	19	0	29	22	0	20	38	39	32	36	32	49	0	41	36	44	44	45	46	50	58	32	0	45	44	66	67	53	52	57	0	46	49	51	57	62	65	69	0	0	73	73	74	0	77	0	76	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	2	2	2	1	1	1	2	2	1	1	3	1	1	1	2	1	2	2	2	1	1	1	1	1	2	1	2	1	2	2	1	1	2	2	1	1	2	1	1	2	2	1	1	2	1	1	3	1	1	1	2	2	1	2	1	2	1	1	1	2	1	3	1	1	1	2
9000	-609.376922991304127	-616.232410942263527	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.682628535205090	-1	6	5	9	9	21	10	7	14	20	13	15	16	23	16	25	22	30	25	32	29	32	24	38	30	39	37	33	35	40	36	42	45	47	30	45	41	35	34	38	43	44	46	50	51	57	48	54	50	56	55	59	57	66	62	57	59	62	62	70	61	66	61	68	67	69	66	70	69	82	82	77	81	81	86	88	93	93	99	95	104	0	1	1	2	3	11	5	2	3	5	8	8	5	8	9	10	3	14	14	9	19	10	17	29	19	12	22	18	28	38	39	40	25	29	19	0	29	22	0	23	38	39	23	36	43	49	0	41	36	36	49	45	44	50	45	40	0	52	46	53	50	53	45	57	0	49	61	59	57	62	65	64	0	0	73	73	74	0	77	0	76	1	1	1	1	1	2	1	1	2	2	1	2	2	2	1	1	2	2	1	2	1	2	1	1	1	4	1	1	1	1	1	1	2	2	1	1	2	1	1	2	2	1	4	2	1	1	1	2	1	1	1	1	2	2	3	3	1	1	1	2	1	2	2	2	1	2	1	2	2	3	3	2	1	1	1	2	2	1	1	1	3
9500	-625.514080366261283	-632.369568317220683	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.683902996636223	-1	6	4	11	10	21	10	8	8	19	12	18	18	23	14	22	23	31	26	32	35	26	27	40	32	40	36	34	31	42	41	38	40	37	27	40	36	37	38	41	39	46	43	50	53	56	41	55	54	59	54	52	53	65	62	59	58	62	60	68	65	66	64	69	71	64	64	65	71	69	82	76	81	83	86	88	95	80	100	99	100	0	1	1	2	3	11	3	2	3	15	8	11	3	8	5	13	10	12	14	17	25	16	5	18	19	18	22	18	6	38	39	20	6	29	12	0	29	22	0	20	38	39	40	36	40	53	0	38	36	44	44	43	44	59	45	45	0	52	53	68	67	53	52	57	0	46	44	53	64	62	65	64	0	0	73	73	74	0	77	0	76	1	1	1	1	1	2	2	1	1	2	1	1	2	2	1	1	1	3	1	2	1	1	2	2	1	1	1	1	3	1	1	1	3	1	2	1	1	1	1	2	1	2	1	2	2	1	1	2	2	2	1	1	1	1	3	1	1	1	2	1	1	2	2	1	1	2	2	3	1	1	2	1	1	1	2	1	3	1	1	1	2
10000	-625.211708470641383	-632.067196421600784	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.634752552180583	-4	6	1	12	3	24	10	12	11	10	10	19	14	21	18	28	20	29	24	27	32	32	24	36	33	38	36	31	35	42	39	35	44	44	36	40	37	39	36	39	45	43	44	49	47	57	44	55	53	58	57	52	53	60	62	49	58	62	63	70	64	66	64	65	72	68	69	67	63	76	82	75	81	78	88	84	89	92	98	94	103	0	1	1	2	3	11	5	11	3	5	2	11	5	8	10	10	9	12	8	23	6	16	17	28	19	18	22	12	18	38	39	20	14	37	21	0	28	27	0	32	38	39	40	36	32	44	0	41	44	44	44	45	44	50	45	32	0	52	36	59	50	46	45	57	0	49	61	59	57	62	65	69	0	0	73	73	74	0	77	0	75	1	2	1	1	1	3	1	1	1	1	1	2	1	2	1	4	1	3	2	1	2	1	1	1	2	2	1	2	2	1	1	1	3	1	1	1	1	1	1	1	2	2	1	2	2	2	1	3	1	2	1	1	1	1	1	3	1	1	4	1	1	1	1	2	1	3	1	1	1	3	2	2	1	1	2	1	2	1	2	1	3
10500	-615.133789069797103	-621.989277020756504	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.708999029848838	-1	6	9	10	3	19	0	11	11	13	8	17	21	24	16	26	25	30	26	31	30	31	28	38	33	42	37	33	36	36	40	40	40	41	36	43	38	40	35	37	44	44	48	48	50	53	43	58	52	58	57	57	55	65	58	61	62	57	60	71	66	62	67	66	71	69	71	64	68	80	79	78	82	87	87	87	94	85	99	97	98	0	1	5	2	7	8	1	11	5	9	2	11	3	8	10	10	13	14	14	17	19	16	17	18	19	24	22	18	12	22	39	20	21	29	19	0	18	22	0	17	27	39	32	36	40	44	0	41	44	44	53	45	36	50	45	45	0	45	46	68	50	53	32	57	0	50	50	46	64	62	65	64	0	0	73	73	74	0	77	0	76	1	2	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	2	1	2	1	2	1	1	1	1	1	1	3	1	1	2	2	1	2	1	1	2	1	2	1	2	1	2	2	1	1	2	1	1	1	1	2	1	2	2	1	2	1	1	2	1	2	1	1	3	2	2	1	3	2	2	1	1	2	1	1	1	1	1	2
11000	-641.616550122124295	-648.472038073083695	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.682831525074550	-1	6	5	11	8	23	2	11	11	17	10	14	16	20	13	23	21	27	24	30	32	31	31	34	32	39	37	33	30	43	39	42	42	45	36	39	39	41	33	38	43	48	47	49	53	57	41	50	55	58	52	57	59	64	64	59	57	61	63	60	66	65	68	64	73	65	69	70	70	79	81	72	81	85	88	84	90	92	93	97	102	0	1	7	7	3	14	1	11	5	9	2	11	5	12	5	13	5	6	8	13	19	16	2	29	6	18	22	29	18	38	39	23	21	26	25	0	24	27	0	23	22	39	40	36	32	49	0	30	36	49	44	45	46	44	45	45	0	32	53	44	60	44	52	57	0	46	61	51	64	60	65	64	0	0	73	73	74	0	77	0	75	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	3	3	2	2	3	1	2	2	1	1	1	1	1	3	2	1	1	1	1	1	1	1	2	3	1	2	2	1	1	1	3	1	1	1	1	2	2	1	1	2	1	2	1	2	3	2	1	2	1	3	2	3	2	2	1	1	2	1	2	1	1	1	3
11500	-616.720738589302755	-623.576226540262155	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.647110171582530	3	6	7	10	9	18	10	13	13	14	11	18	21	22	18	23	26	30	28	24	33	29	31	36	26	35	36	36	36	42	40	41	43	39	34	42	40	37	33	38	43	43	43	50	49	54	42	54	49	57	59	54	54	62	62	54	57	59	63	70	61	66	67	62	71	63	64	67	70	79	84	76	78	85	88	86	94	91	100	99	106	0	1	1	2	3	11	3	11	3	5	2	11	5	8	10	10	20	11	14	13	19	16	17	26	8	18	16	18	18	38	39	40	19	18	6	0	29	22	0	23	38	39	20	36	43	36	0	41	36	36	53	45	49	50	52	43	0	52	53	46	50	46	55	57	0	53	61	67	64	62	65	69	0	0	73	73	74	0	77	0	75	1	1	1	1	1	2	1	1	1	1	1	1	2	2	1	2	1	3	1	1	1	2	1	1	3	1	4	1	1	1	1	1	2	1	3	1	1	1	1	1	1	2	3	3	2	3	1	2	1	2	2	1	1	1	2	1	1	1	2	2	1	2	2	1	1	2	1	1	2	1	2	1	1	1	2	2	2	1	1	1	3
12000	-634.305994055657038	-641.161482006616438	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.504611431728700	0	4	3	13	7	21	8	13	9	13	5	17	17	21	20	25	22	28	25	32	29	28	31	37	30	31	34	34	31	42	36	40	45	40	38	39	39	39	32	41	44	46	44	45	51	47	48	57	52	53	58	60	53	61	59	58	59	58	61	71	62	66	70	63	70	62	69	69	69	78	80	77	80	82	87	89	91	93	95	93	105	0	1	1	2	3	12	3	11	3	9	2	11	9	8	10	17	3	6	6	17	8	5	17	29	19	18	22	29	12	38	39	23	21	29	25	0	29	27	0	23	22	39	20	36	40	36	0	41	46	44	50	45	46	50	45	43	0	45	53	53	44	66	56	57	0	53	61	53	57	62	65	69	0	0	73	73	74	0	77	0	73	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	3	1	1	2	3	4	2	1	1	1	2	1	3	1	1	1	2	1	2	1	1	1	1	1	2	3	2	2	1	1	1	2	1	2	1	3	2	1	2	2	1	1	2	2	2	1	2	1	1	2	1	3	2	2	3	1	1	1	2	2	2	1	1	1	5
12500	-615.099032383570034	-621.954520334529434	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.646522906995752	-2	0	3	10	7	21	5	5	9	17	8	19	19	23	20	26	24	31	21	34	26	34	31	32	34	38	37	33	27	41	39	39	47	47	36	40	35	43	31	37	44	41	42	50	45	56	42	57	52	59	56	55	58	59	62	50	59	58	62	71	63	65	71	63	73	69	72	65	69	77	83	79	81	86	89	89	93	94	96	98	99	0	1	1	1	3	8	3	2	3	9	2	8	3	8	10	10	13	6	8	17	6	16	17	29	14	18	22	29	6	22	39	20	12	37	14	0	29	30	0	17	30	39	40	36	43	49	0	41	44	44	49	43	46	44	40	45	0	52	53	53	50	44	55	57	0	59	61	59	64	62	65	64	0	0	73	73	74	0	77	0	76	1	1	1	2	1	3	1	1	1	1	1	2	2	2	1	1	1	2	2	2	1	2	1	1	2	1	1	2	1	1	1	1	4	3	2	1	1	1	1	2	1	2	2	2	1	1	1	2	1	2	1	2	1	2	3	1	1	1	1	2	1	2	1	1	1	2	2	1	2	1	2	2	1	1	2	2	2	1	1	1	1
13000	-598.246326168287283	-605.101814119246683	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.711065192933449	-1	5	8	10	5	24	11	13	11	16	8	18	22	24	22	25	24	30	18	33	32	28	28	38	27	37	37	35	31	39	38	40	41	43	33	43	38	42	32	33	44	40	45	49	55	60	48	54	50	55	55	59	52	63	59	61	55	62	62	67	64	65	65	61	71	61	68	66	73	81	77	72	76	79	85	86	91	92	96	94	103	0	1	5	2	1	11	5	11	3	5	2	11	9	19	10	10	13	6	8	17	25	16	17	29	14	18	16	29	6	27	39	23	25	29	6	0	29	30	0	17	38	39	23	36	32	53	0	41	36	44	49	40	44	44	45	45	0	45	53	66	46	46	45	57	0	53	61	53	64	62	65	64	0	0	73	73	74	0	77	0	76	1	1	1	1	1	2	1	1	1	2	1	2	2	1	1	2	1	2	1	2	1	1	1	1	1	1	2	1	1	1	1	2	2	1	2	1	2	1	1	2	1	1	3	2	2	2	1	2	1	1	1	4	1	2	1	1	1	1	2	1	1	1	2	1	1	2	1	2	3	3	2	2	1	1	2	1	2	1	1	1	2
13500	-626.645514586389140	-633.501002537348540	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.706996155610776	0	6	7	11	2	19	9	12	9	18	9	17	16	25	16	27	21	28	24	35	32	29	32	32	29	40	33	30	36	37	40	37	47	47	33	43	38	42	35	42	38	45	43	50	51	53	49	56	53	54	59	58	59	66	65	59	50	54	63	68	60	63	67	62	73	68	69	69	73	78	83	72	79	83	86	91	89	89	98	98	103	0	1	5	1	1	11	2	11	5	9	3	8	3	8	5	13	13	6	8	17	25	10	17	18	19	18	16	18	24	22	39	23	21	29	14	0	29	30	0	20	30	39	23	36	40	44	0	30	36	36	50	45	46	61	52	43	0	45	53	59	50	44	45	57	0	53	61	59	64	62	65	64	0	0	73	73	74	0	74	0	76	1	2	1	2	1	1	1	1	1	2	1	1	2	3	2	1	1	3	2	2	1	2	2	1	1	2	2	1	1	1	1	2	2	2	1	1	1	2	1	2	1	2	2	2	1	1	1	2	1	2	1	1	1	1	1	2	1	1	1	1	1	3	2	2	1	2	2	1	2	3	2	2	1	1	2	2	2	1	2	1	2
14000	-648.434974435170716	-655.290462386130116	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.653654156835682	-2	5	5	11	4	22	9	10	7	19	9	17	21	21	19	26	25	25	23	33	27	33	29	35	31	33	35	32	37	36	34	37	44	44	36	45	40	42	30	35	44	48	45	49	54	56	49	52	53	55	56	60	58	65	62	59	57	63	61	72	64	67	66	64	72	60	70	69	69	76	81	77	81	85	85	84	92	92	99	96	107	0	1	1	5	1	11	9	2	3	2	2	11	3	8	2	10	3	12	12	23	14	16	17	28	6	18	16	18	26	22	39	17	35	29	11	0	29	30	0	17	30	31	40	36	40	49	0	41	36	36	44	23	46	50	43	45	0	45	46	59	50	53	45	57	0	46	61	46	57	62	65	69	0	0	73	73	74	0	77	0	76	1	1	2	2	2	2	1	1	1	2	1	1	2	2	2	1	3	1	1	1	1	1	2	1	2	2	1	1	1	1	1	2	2	2	3	1	1	1	1	2	1	3	2	2	2	1	1	2	1	2	1	5	1	2	1	1	1	1	1	1	2	1	3	2	1	1	2	2	3	1	2	2	1	1	2	1	2	1	3	1	3
14500	-627.726062715588000	-634.581550666547400	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.607113695173397	2	7	8	10	6	19	10	10	12	16	12	19	14	24	18	27	20	32	14	34	33	33	31	38	29	38	34	31	37	38	37	39	46	44	34	40	40	41	29	40	43	47	45	49	53	59	47	56	53	59	56	56	55	63	61	60	59	61	62	65	64	66	69	61	72	68	71	69	71	80	85	69	77	77	85	87	87	92	98	96	99	0	1	5	2	1	11	3	2	3	13	8	11	9	19	10	10	9	12	8	16	25	16	17	18	19	12	16	12	28	27	39	23	21	24	25	0	24	30	0	20	30	39	40	36	43	53	0	41	36	53	44	45	44	44	45	45	0	45	53	50	50	46	52	57	0	53	49	53	57	62	65	64	0	0	73	75	74	0	77	0	76	1	1	1	1	1	2	1	1	1	1	1	2	1	2	1	2	2	2	1	1	1	1	2	2	2	3	1	2	1	1	2	2	2	2	1	1	1	1	1	1	1	2	1	1	1	1	1	3	2	1	1	1	2	2	2	1	1	2	1	2	2	2	2	1	1	2	4	2	3	3	2	1	1	1	2	1	2	1	3	1	3
15000	-648.383767737470066	-655.239255688429466	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.557879298448180	-7	3	9	9	3	22	10	7	8	15	14	15	15	25	14	28	24	27	25	34	31	25	27	36	29	40	38	33	35	36	39	34	45	40	38	41	40	42	33	40	43	48	46	49	54	53	46	59	47	59	54	57	58	65	60	54	59	61	63	67	64	63	62	66	67	68	70	72	68	80	80	74	82	85	87	89	93	94	100	97	103	0	1	5	2	1	11	5	2	1	5	8	8	5	11	3	15	3	6	12	17	12	10	13	18	19	18	22	18	18	22	39	23	25	29	25	0	29	27	0	32	30	39	40	36	40	49	0	38	36	36	44	45	44	44	43	43	0	45	46	53	44	50	52	57	0	53	50	59	57	68	65	64	0	0	73	75	74	0	74	0	76	1	2	2	1	1	2	1	1	2	2	1	2	1	2	1	3	3	1	2	2	3	2	2	2	2	2	1	1	1	2	1	2	4	1	1	1	1	1	1	1	2	3	2	2	1	1	1	2	1	3	1	1	2	2	2	1	1	1	2	2	3	1	1	2	1	2	2	2	2	2	2	1	1	1	2	1	2	1	2	1	3
15500	-642.068626788836809	-648.924114739796210	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.672955508600071	-6	5	6	9	-1	23	6	7	3	8	14	17	18	19	16	25	22	31	23	32	31	32	31	35	34	42	33	35	32	37	41	35	45	40	34	40	42	39	33	43	45	41	38	47	53	49	47	53	52	55	50	60	55	63	61	59	59	61	61	72	61	65	65	66	72	68	70	67	74	79	81	78	76	84	86	90	92	95	98	100	100	0	1	5	2	1	14	5	2	5	2	8	11	3	8	2	13	13	6	14	17	19	10	17	29	19	18	16	29	6	22	39	23	21	18	14	0	24	30	0	43	30	39	23	36	40	36	0	27	46	51	44	40	44	61	45	45	0	45	53	68	44	53	45	57	0	46	66	59	64	66	65	69	0	0	73	75	74	0	77	0	76	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1	2	2	2	2	1	2	2	2	1	1	1	2	1	3	2	2	1	2	1	1	1	1	2	1	2	2	2	1	4	2	1	1	3	1	1	2	2	1	2	1	1	2	2	1	1	1	4	1	2	1	1	2	1	1	1	2	1	2	1	1	1	2
