step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110
24000	-284.364808123646526	-282.902726039127629	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.970494856577679	0	1	3	2	3	4	5	5	4	5	6	6	7	6	4	8	6	7	9	5	7	8	9	9	9	10	8	7	9	10	9	11	11	7	9	9	9	10	9	8	8	11	11	12	12	15	10	11	12	10	13	12	12	11	12	13	13	13	13	13	11	12	13	12	16	13	14	14	15	14	15	13	14	15	15	15	16	17	16	16	18	19	18	17	18	16	17	20	17	19	18	20	22	16	19	20	18	20	21	20	19	22	22	21	23	24	23	24	25	27	0	1	1	1	2	5	15	3	4	9	4	9	14	6	3	10	15	11	18	6	8	3	18	34	16	19	9	20	17	19	21	41	29	10	13	14	41	16	28	17	18	23	23	41	47	53	23	30	42	13	42	47	47	25	19	61	33	62	52	44	24	54	61	54	73	44	51	49	73	45	57	32	47	72	67	54	69	94	59	70	89	79	94	80	65	68	71	82	75	97	84	83	88	60	91	101	86	83	91	78	87	97	90	82	85	93	104	105	106	108	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1
24500	-274.856650845902323	-273.394568761383425	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.956429414984989	0	2	2	2	3	2	4	4	5	6	6	6	6	7	8	8	7	7	8	8	8	7	9	8	9	10	9	8	10	10	8	11	10	10	10	8	10	10	9	10	8	10	11	10	11	14	10	12	11	12	14	12	12	12	12	12	12	12	12	13	13	12	14	13	15	15	14	13	13	14	16	15	15	15	15	15	16	17	17	16	18	17	18	15	17	15	17	19	18	19	18	20	23	19	19	18	19	20	21	20	18	21	21	20	23	22	23	25	26	27	0	1	1	1	6	1	3	5	8	8	6	7	5	11	18	18	8	10	14	13	10	8	14	17	14	28	24	11	21	15	12	42	36	23	19	13	24	31	17	27	12	24	42	23	15	59	31	37	29	37	14	40	26	39	34	27	45	42	38	49	26	47	58	42	53	51	53	40	26	69	50	69	32	64	50	46	54	77	86	74	71	76	84	60	71	68	72	85	87	80	73	101	88	85	79	73	89	79	88	101	87	92	94	83	100	104	102	107	108	109	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
25000	-247.754797161063465	-246.292715076544596	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.972740129362694	0	2	2	3	3	4	5	5	6	5	6	6	7	7	7	9	7	7	8	8	7	9	7	8	9	9	9	9	8	10	10	10	11	8	9	10	10	10	10	11	7	10	10	12	12	14	9	11	11	11	12	13	12	11	12	12	14	11	12	12	13	12	14	14	16	14	13	14	14	13	16	14	14	16	15	14	16	18	17	16	17	18	18	18	16	16	20	21	18	19	17	20	22	18	20	20	19	20	20	19	20	21	21	21	23	25	23	25	25	27	0	1	1	2	3	5	4	5	6	2	6	6	9	10	6	9	8	9	14	18	12	18	7	11	13	20	41	23	23	47	19	26	29	23	17	47	34	20	24	35	9	17	15	48	42	61	21	30	27	25	42	33	47	22	36	40	53	39	33	22	50	22	49	59	57	53	49	45	62	35	45	59	70	57	57	62	33	80	73	75	63	80	73	65	70	63	82	97	80	79	86	89	98	91	100	94	65	77	78	91	78	100	90	95	101	107	104	104	107	109	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
25500	-255.832156459877382	-254.370074375358513	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.998815763268944	1	3	2	3	3	5	3	6	5	5	7	6	5	6	8	9	7	8	7	7	7	8	9	9	9	10	9	10	8	9	11	10	10	10	9	7	11	11	9	10	9	11	11	10	10	15	11	9	10	12	13	13	11	12	11	13	14	12	13	12	13	12	13	13	15	12	12	13	13	13	15	14	15	15	15	15	16	17	15	16	17	18	17	18	18	16	19	21	17	19	16	20	23	18	19	19	20	20	20	19	18	22	22	20	24	25	22	24	24	27	0	1	1	1	3	7	1	4	2	7	10	6	2	6	10	11	13	14	9	8	9	10	11	18	21	29	17	48	12	11	30	18	23	16	17	6	26	30	12	30	18	30	27	15	36	52	26	22	30	32	35	43	41	40	23	33	66	34	62	55	37	26	55	47	68	27	48	55	32	66	61	67	64	70	54	59	64	71	59	59	56	73	80	76	77	52	83	96	46	94	59	101	98	74	82	91	82	81	94	89	78	104	92	85	107	105	99	88	103	106	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
26000	-289.123175369731541	-287.661093285212644	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.958769514428470	0	2	3	3	2	5	4	6	6	4	7	6	7	7	8	8	8	6	8	7	6	9	8	8	10	10	9	9	10	10	10	9	10	11	9	8	9	11	8	11	9	9	12	11	12	14	10	11	11	12	12	13	12	11	12	12	14	13	12	12	12	11	14	13	16	14	14	14	14	13	15	15	15	15	16	15	16	18	14	16	16	17	17	16	17	13	19	20	19	19	18	20	22	19	19	20	18	20	19	20	19	21	21	20	22	25	23	24	25	27	0	1	2	1	1	3	3	6	4	2	9	10	12	18	18	8	12	7	20	8	5	12	13	7	24	36	36	15	39	19	20	11	17	37	19	14	18	11	11	32	18	39	33	25	22	38	17	47	32	42	26	47	40	41	48	44	51	30	35	32	25	28	52	48	71	86	54	49	70	50	79	68	34	70	68	69	63	45	45	66	71	65	73	67	74	38	97	97	77	82	75	84	104	76	81	74	80	91	91	95	80	90	101	95	102	93	102	103	93	106	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1
26500	-296.279526849062734	-294.817444764543836	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.880989469128903	0	3	3	2	4	4	5	6	4	6	7	6	6	5	7	8	6	7	7	7	7	8	8	9	10	10	8	9	8	11	9	10	10	9	10	9	10	10	9	9	9	9	12	11	9	13	9	12	11	12	13	11	13	12	12	12	14	13	12	13	13	12	13	12	14	14	15	13	12	13	15	14	14	15	15	16	16	18	17	16	17	18	15	16	17	15	19	21	20	18	18	20	21	18	19	20	19	21	18	21	20	21	22	21	23	24	23	22	26	27	0	4	4	1	3	2	9	5	3	5	6	9	5	4	2	10	4	7	7	6	5	8	7	2	13	18	10	21	21	25	19	22	39	18	23	11	47	15	10	19	27	11	38	24	12	26	22	24	45	49	40	15	44	40	28	41	61	69	35	54	59	39	54	37	58	32	60	59	32	50	59	64	53	63	73	75	57	84	84	51	83	80	46	72	67	53	84	99	82	67	84	95	81	76	91	81	94	95	66	67	99	87	96	92	98	103	93	97	93	106	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1
27000	-264.446915405070342	-262.984833320551445	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.980925079756640	-1	3	3	1	4	5	4	5	5	5	6	7	6	6	7	9	8	8	7	6	7	9	8	9	9	10	8	9	8	10	10	9	10	10	9	9	11	9	10	11	9	10	11	12	11	14	10	12	12	11	13	12	11	11	12	12	11	12	12	13	14	13	13	12	14	15	15	11	14	14	15	15	14	14	15	16	15	18	16	16	18	16	17	17	17	16	20	20	18	19	19	21	23	18	20	19	19	21	20	19	21	21	22	21	22	24	24	26	24	27	0	4	1	1	4	2	2	2	5	7	7	10	7	7	8	18	11	15	6	8	11	27	15	13	21	27	14	23	8	38	12	12	15	22	20	14	24	11	22	26	29	22	31	37	16	64	38	42	42	32	27	34	17	35	42	30	27	50	34	53	54	30	50	53	53	51	61	41	57	45	43	70	59	58	63	66	60	79	74	74	86	65	67	75	71	73	100	90	84	83	78	91	95	86	89	84	67	96	73	81	88	96	95	100	95	105	104	109	103	107	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2
27500	-360.277081440557197	-358.814999356038300	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.727923427952838	0	3	2	2	4	4	4	5	5	5	6	6	7	6	7	8	7	8	8	7	8	6	7	8	9	10	9	10	10	11	9	11	11	10	7	9	10	10	9	11	9	11	9	10	11	15	9	12	10	10	14	12	12	10	11	13	13	12	13	13	12	12	13	13	15	14	14	13	14	13	15	14	13	14	14	15	16	15	15	15	16	17	17	17	17	16	18	21	19	19	17	19	21	18	20	19	18	20	20	19	20	20	21	21	23	25	24	24	25	27	0	4	1	1	3	4	3	3	2	4	7	6	11	2	9	7	14	23	8	12	8	6	4	3	18	41	13	18	36	27	18	43	22	21	11	17	20	27	21	13	11	29	18	13	27	53	20	5	9	21	53	54	50	18	36	42	39	28	30	49	45	28	53	55	67	59	54	40	26	19	55	52	33	34	29	54	56	66	29	64	33	69	67	78	65	10	58	100	87	79	65	71	97	56	96	71	73	92	90	91	96	97	90	90	95	108	85	102	88	101	1	1	1	1	1	1	1	1	2	2	1	1	1	2	1	2	1	1	1	1	1	1	2	3	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	2	1	1	1	1	1	1	1	3	3	1	2	1	1	1	1	1	2	1	1	2	1	1	1	2	1	1	2	1	2	2	2	1	1	2	2	1	2	1	2	1	2	1	1	1	1	5	2	2	1	1	1	2	1	2	1	2	2	1	1	1	1	1	1	1	1	1	2	2	2	3
28000	-256.423038412227243	-254.960956327708345	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.998141568910160	0	1	2	3	4	4	3	6	6	7	5	6	6	7	6	7	7	8	9	7	8	9	8	9	9	9	7	10	9	11	11	9	11	10	8	9	10	10	10	10	9	11	11	9	8	13	10	12	9	10	12	12	13	11	12	12	13	13	12	12	14	11	13	13	16	13	15	13	14	13	14	14	14	16	15	15	16	17	16	16	15	18	17	18	16	15	20	20	18	18	18	20	22	18	19	20	19	20	20	21	20	21	22	21	23	25	23	24	24	26	0	1	1	2	4	3	2	11	6	11	7	5	4	15	4	11	13	14	16	11	8	23	14	9	13	16	12	45	27	25	25	35	36	29	20	18	14	18	18	14	17	21	41	17	14	34	45	19	12	41	30	39	42	29	37	33	28	48	37	32	51	24	62	62	86	62	56	33	62	34	55	37	51	69	72	69	76	77	81	69	61	46	69	74	72	52	91	84	83	83	85	94	104	72	78	94	77	97	90	97	82	82	96	97	93	93	103	105	93	108	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
28500	-308.567733066773030	-307.105650982254133	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.876099705155497	0	1	3	1	3	4	4	6	5	7	5	6	6	6	8	8	7	7	9	8	8	7	7	9	9	7	9	10	8	10	9	10	9	11	8	9	10	10	9	10	9	10	12	11	11	14	10	11	12	11	13	11	12	12	11	12	13	11	12	13	13	12	13	14	16	15	14	13	15	14	15	15	13	14	14	16	16	17	16	17	18	17	17	16	17	17	20	21	19	18	18	20	20	18	17	20	19	20	20	20	21	21	23	20	22	25	23	25	25	27	0	1	1	1	4	2	5	6	3	13	7	6	3	6	22	12	14	6	17	14	3	13	11	9	20	7	22	27	17	15	17	19	23	37	10	26	21	29	10	24	20	16	32	23	38	48	21	19	55	29	50	25	40	31	15	20	43	19	30	56	52	45	50	40	54	44	52	58	30	47	61	67	20	43	62	75	71	61	53	71	83	74	65	73	67	72	90	97	82	80	82	94	94	69	72	76	69	79	86	81	84	90	100	97	87	103	87	103	88	109	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	3	1	1	1	3	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	2	1	1	1	1	1	2	1	1	1
29000	-246.278827841437476	-244.816745756918607	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.994001076991757	1	3	3	3	3	4	5	5	6	6	6	7	7	6	7	9	5	8	8	7	7	9	8	7	9	8	8	9	9	10	9	11	10	10	9	10	11	9	10	10	9	11	11	11	12	14	9	12	11	12	13	12	12	11	11	11	12	12	12	12	13	12	14	13	15	15	14	11	14	12	15	14	13	15	15	15	16	17	17	16	17	18	17	14	17	16	19	20	20	19	18	21	22	19	18	21	19	18	19	21	21	20	21	21	23	24	23	25	25	26	0	1	1	1	1	3	2	3	7	3	17	17	11	3	7	21	3	15	20	7	17	12	15	14	23	10	7	11	13	41	19	36	22	24	13	26	28	12	9	23	12	22	25	36	32	60	26	39	28	34	45	40	40	36	35	36	43	49	28	56	52	44	54	43	51	51	48	18	53	40	48	62	56	37	61	46	65	75	72	67	84	78	71	51	71	65	85	98	90	91	83	87	88	78	86	87	95	86	75	94	94	87	99	82	93	103	103	105	93	109	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
29500	-316.921520647320904	-315.459438562802006	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.848760671038740	1	3	2	3	4	4	5	5	6	7	5	5	7	6	7	7	7	8	8	7	6	7	9	8	10	9	8	9	9	10	11	10	9	10	10	8	11	11	8	11	9	10	11	10	12	15	10	10	11	12	13	13	12	12	12	12	13	13	12	13	14	12	14	13	15	14	13	14	14	12	15	14	15	16	15	15	15	16	16	15	16	18	16	17	17	17	19	19	19	17	18	19	22	18	20	21	18	21	18	21	18	20	21	21	22	23	23	23	25	26	0	1	1	3	1	3	2	2	5	11	6	6	14	8	5	21	21	14	11	9	5	6	5	2	39	16	10	13	17	24	28	11	39	24	33	16	44	34	11	36	13	29	48	41	35	51	7	24	35	38	40	33	4	38	44	44	42	23	30	44	70	26	40	32	64	53	56	59	70	23	70	62	54	71	57	61	61	45	66	62	63	76	65	78	74	63	90	99	83	46	61	85	97	83	87	87	86	89	69	102	80	85	101	88	92	95	89	100	93	109	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	2	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	3	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1
30000	-273.772071059115888	-272.309988974596990	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.970852983487613	1	2	3	2	4	4	4	5	6	6	6	7	7	6	8	9	7	7	9	8	7	8	8	9	8	8	9	9	10	10	10	10	10	11	10	9	10	11	7	10	9	10	11	11	12	14	10	11	12	11	12	12	13	12	13	12	13	12	13	13	12	12	13	13	16	14	14	14	15	12	14	14	15	15	15	14	17	17	16	16	17	18	18	16	18	15	18	20	20	20	16	20	22	18	20	20	18	18	20	21	21	22	21	20	22	26	23	24	24	28	0	1	1	1	2	3	4	5	8	6	6	10	11	3	12	21	8	11	21	9	9	14	10	21	14	6	22	23	23	24	27	36	20	47	21	17	16	31	7	27	39	12	24	33	34	51	20	16	40	26	40	31	52	40	30	32	48	26	44	34	29	42	43	56	75	62	56	56	63	29	61	57	61	50	71	57	64	62	67	72	67	73	80	68	84	68	81	97	83	87	46	82	88	71	85	94	75	63	83	78	99	99	85	94	68	108	101	101	93	109	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	2
30500	-278.817231445618063	-277.355149361099166	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.946708732228972	0	3	2	2	4	2	4	6	5	6	6	7	6	6	7	7	7	7	8	6	7	8	8	8	9	9	9	8	8	10	10	9	8	11	9	9	8	10	10	11	8	9	11	11	12	14	11	11	11	11	13	11	13	10	13	12	14	12	12	13	14	12	14	13	16	13	14	10	14	11	16	15	14	14	15	15	17	17	15	16	18	18	17	15	17	16	20	21	18	20	18	20	22	18	20	19	19	18	19	21	20	21	22	22	23	25	23	26	25	27	0	4	1	1	3	1	3	3	5	5	7	7	9	7	9	10	7	8	15	2	20	12	14	13	16	33	21	20	21	16	42	28	8	31	12	14	13	36	42	28	14	23	36	33	40	59	36	26	26	27	31	29	17	42	50	43	60	43	39	68	36	30	62	56	74	59	45	36	38	22	56	63	59	56	45	61	57	61	55	72	77	76	76	63	71	79	94	90	84	81	63	82	92	71	81	89	85	86	83	90	77	96	99	98	92	105	88	106	105	106	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1
31000	-265.283491504120832	-263.821409419601935	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.975515621412054	0	2	2	3	4	4	4	5	6	6	7	6	5	6	8	8	8	8	8	8	8	9	8	8	10	8	9	9	8	11	11	10	11	9	9	10	11	10	9	10	9	10	11	11	10	14	10	12	12	12	14	11	13	11	12	12	13	11	12	12	12	13	14	13	16	14	13	12	14	13	14	15	14	15	15	14	17	18	16	16	17	17	18	16	16	17	18	20	20	18	19	21	22	18	19	20	20	20	18	20	20	20	22	22	22	25	22	24	24	26	0	1	1	2	2	2	2	2	6	4	14	5	4	6	12	9	8	10	7	11	5	15	12	14	20	10	17	29	14	38	45	21	42	12	15	20	41	20	17	17	15	29	45	19	17	68	34	31	30	32	68	40	61	39	54	31	43	25	32	22	34	50	49	42	73	56	25	42	60	33	30	32	59	66	70	48	84	80	53	64	79	61	76	72	67	84	84	94	83	65	85	89	100	77	99	81	99	94	85	82	99	99	101	101	97	105	96	107	107	105	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
31500	-277.710303814862527	-276.248221730343630	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.993647884542343	0	2	1	3	2	5	3	5	5	7	6	6	6	7	7	8	7	8	8	8	7	8	9	7	8	9	8	9	8	10	11	10	11	10	9	8	10	10	10	11	9	11	10	12	10	14	11	12	12	11	14	11	12	12	10	13	13	12	12	13	14	12	14	12	15	14	13	14	14	14	15	13	13	15	15	16	17	15	17	17	17	19	17	18	18	16	19	19	20	19	19	21	22	19	18	19	19	20	19	21	21	21	22	21	24	26	23	26	26	28	0	1	1	3	3	7	5	7	2	12	6	8	8	8	8	12	9	24	9	12	8	10	14	8	8	20	10	21	12	18	35	23	27	35	14	11	18	22	20	26	21	23	22	38	16	67	30	45	50	26	73	29	43	42	16	47	54	45	18	48	60	30	56	43	44	59	58	31	30	45	54	48	53	72	51	66	65	70	72	73	78	79	86	77	80	66	95	84	82	66	85	98	102	81	78	71	80	95	79	85	77	95	82	99	103	103	92	100	105	107	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
