step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90
1	-3757.747853211456459	-3764.603341162415745	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.921963341783448	2	11	9	19	19	18	14	17	19	17	16	20	25	23	23	24	23	26	25	30	33	33	28	30	32	31	34	33	32	34	35	36	41	38	48	39	42	40	44	43	54	48	42	42	52	46	49	51	45	45	50	47	51	48	50	48	48	52	50	53	54	54	49	56	52	58	55	62	68	55	55	62	58	61	58	64	66	63	72	73	75	77	81	85	89	89	96	102	98	98	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	3	3	3	2	3	3	3	3	3	4	4	4	4	4	4	4	5	5	5	5	5	5	5	6	5	5	6	6	6	7	6	8	6	7	7	7	7	9	8	7	7	9	8	8	8	7	7	8	8	8	8	8	8	8	9	8	9	9	9	8	9	9	10	9	10	11	9	9	10	10	10	10	11	11	10	12	12	12	13	13	14	15	15	16	17	16	16
500	-1005.114411164939497	-1011.969899115898897	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.296915194302980	3	9	9	13	18	15	12	18	21	18	14	21	22	14	23	24	25	27	27	26	32	33	28	30	34	31	34	31	24	31	31	33	41	37	46	32	42	42	43	41	41	50	43	26	53	46	43	53	46	35	50	44	49	46	49	46	45	51	44	50	53	51	44	54	51	47	52	58	62	57	51	62	58	62	42	57	52	51	73	70	76	79	80	86	88	89	94	103	98	99	0	1	1	2	11	3	0	11	11	7	2	2	5	7	2	8	0	16	5	5	20	13	16	11	9	2	11	15	9	18	12	5	16	29	24	29	30	25	32	15	29	19	29	0	36	16	26	59	34	44	9	26	41	0	47	0	0	32	23	49	44	15	32	47	24	75	24	60	44	64	0	59	2	68	26	50	75	59	75	73	44	77	75	77	0	77	66	66	62	62	1	1	1	1	1	2	1	1	2	1	1	2	1	1	4	1	1	1	2	1	1	2	2	3	3	4	4	2	1	1	1	3	4	2	3	1	2	1	2	2	2	4	4	1	5	5	2	2	2	1	5	2	2	1	1	1	1	4	4	1	8	6	2	2	3	2	3	1	5	1	1	3	6	1	2	4	5	2	8	1	10	10	10	9	1	11	14	11	12	8
1000	-933.160542884209349	-940.016030835168749	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.390663854277467	1	7	4	17	17	18	11	16	17	14	14	19	23	22	24	23	19	28	14	31	30	26	21	25	23	30	31	33	31	35	35	32	40	34	48	39	36	39	36	41	54	41	41	34	45	45	36	48	36	41	51	44	47	47	51	45	47	48	47	52	56	54	46	55	47	48	45	55	68	57	51	60	51	61	44	55	59	60	65	73	73	79	83	83	73	87	97	99	99	95	0	3	1	2	11	3	0	2	11	7	2	4	4	7	8	5	0	5	3	15	9	13	5	19	8	13	15	21	25	19	22	16	34	29	21	26	13	20	16	34	42	27	34	0	34	26	8	15	18	44	27	49	45	0	47	0	0	67	25	45	44	47	52	54	24	75	20	73	76	64	0	59	15	68	47	44	75	33	75	78	44	75	75	75	0	79	75	79	85	85	1	1	1	1	1	2	1	2	1	1	1	1	1	2	1	1	1	3	1	3	1	1	1	2	1	1	2	1	1	5	2	3	2	1	3	1	2	2	2	2	2	3	1	1	2	3	4	2	2	1	2	1	1	1	2	1	1	1	4	1	7	5	1	1	3	1	1	1	3	1	1	1	4	2	3	3	2	3	6	2	8	11	9	7	1	7	12	7	9	7
1500	-897.147340156413520	-904.002828107372920	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.386910989945466	3	8	9	20	18	12	1	13	17	8	6	19	24	24	21	19	23	26	23	31	34	33	28	31	28	27	32	27	27	37	33	28	41	39	39	36	42	41	46	40	46	42	41	34	51	41	39	48	44	46	45	42	39	48	52	45	44	52	46	53	52	53	48	58	49	54	46	64	61	51	53	60	51	57	49	61	61	65	69	73	73	72	82	82	73	91	96	101	101	98	0	11	1	8	2	3	0	11	2	7	1	11	4	7	2	2	0	9	2	26	5	8	19	15	11	12	12	16	12	23	2	5	15	29	16	19	24	20	33	11	34	36	22	0	40	23	10	42	8	44	25	25	36	0	47	0	0	67	20	22	44	47	52	55	59	75	49	74	61	54	0	60	34	41	47	50	75	68	75	59	76	75	79	82	0	82	77	82	85	85	1	1	2	1	2	1	1	2	2	2	1	2	1	2	2	2	1	2	4	1	4	3	2	3	6	1	2	1	2	1	4	1	4	1	4	3	1	2	1	4	1	1	1	1	2	2	6	1	6	2	2	2	1	1	3	1	1	1	3	3	5	6	2	2	1	1	1	2	2	1	1	2	2	2	2	2	3	1	5	3	2	4	4	3	1	3	10	7	10	7
2000	-851.631252911428078	-858.486740862387478	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.427143685038350	0	7	9	20	16	18	12	18	17	19	13	19	26	20	23	21	21	25	19	26	26	35	26	29	30	30	32	28	29	35	31	38	40	38	47	41	39	34	42	39	54	39	42	39	51	43	34	46	45	47	44	49	51	47	48	48	44	54	52	52	51	53	48	55	48	58	44	60	70	54	57	63	59	56	54	65	62	63	71	74	72	64	74	87	76	81	96	103	99	97	0	1	1	5	11	1	0	11	3	7	3	9	19	10	19	9	0	9	2	11	16	9	8	21	5	11	24	9	5	16	16	15	16	24	24	26	18	20	19	18	30	21	22	0	35	34	3	30	51	44	21	2	34	0	47	0	0	67	34	49	44	47	32	55	15	75	39	13	76	55	0	49	40	45	56	61	75	45	82	45	76	75	82	86	0	82	83	86	85	85	1	2	2	1	1	4	1	1	1	1	1	1	2	1	1	1	1	1	3	2	1	3	1	1	3	2	1	2	2	2	2	1	2	2	3	1	3	2	5	2	4	2	2	1	1	1	5	2	1	1	4	8	3	1	3	1	1	2	3	1	2	5	2	2	6	1	1	4	1	2	1	4	2	1	2	2	2	2	1	4	1	2	3	2	1	2	7	3	8	5
2500	-774.153472201702243	-781.008960152661643	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.590351860425628	-1	11	8	15	20	16	12	17	18	18	13	22	26	19	19	16	22	26	19	26	32	25	22	27	26	23	32	32	29	31	34	34	40	34	44	38	45	36	44	41	56	44	37	39	43	39	33	50	42	44	45	46	45	46	47	48	49	50	50	53	50	48	43	56	52	58	46	63	67	43	51	56	51	61	54	63	65	60	71	65	67	80	78	86	77	89	96	97	100	98	0	3	1	2	16	3	0	11	11	7	2	5	4	7	9	11	0	23	16	16	9	4	5	2	11	16	19	20	25	23	20	20	16	29	21	29	16	32	32	34	45	27	26	0	23	2	6	51	29	44	35	63	33	0	47	0	0	67	34	43	44	47	32	70	51	75	39	74	76	47	0	60	29	59	56	44	66	59	77	59	76	79	79	83	0	84	84	86	85	85	1	1	2	1	1	2	1	1	1	2	1	1	2	1	1	1	1	1	1	2	2	2	1	3	1	1	3	2	1	1	1	1	3	1	1	2	4	1	2	1	3	2	1	1	2	4	3	2	2	1	1	1	1	1	2	1	1	2	3	2	1	5	2	2	1	1	1	1	1	2	1	1	4	1	1	3	2	1	2	2	1	3	2	1	1	1	2	1	7	4
3000	-705.510066801439962	-712.365554752399362	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.704080095162472	1	10	5	20	19	20	9	16	15	18	14	21	22	21	23	24	22	25	22	31	33	35	26	29	32	29	26	29	33	31	31	34	36	37	46	39	34	39	40	43	56	38	39	40	47	43	48	52	43	44	52	48	51	45	52	46	49	52	49	52	48	52	45	57	51	60	45	58	67	55	56	62	51	61	52	64	64	63	67	75	73	80	77	86	75	91	95	101	95	88	0	3	1	8	11	3	0	11	2	7	2	11	8	10	12	8	0	19	8	8	24	19	18	27	15	5	12	4	27	23	4	26	29	29	27	25	30	29	32	29	34	21	29	0	43	30	54	45	33	44	42	63	43	0	47	0	0	67	26	25	44	47	38	70	45	75	39	36	76	62	0	60	33	53	56	61	75	59	66	78	76	79	79	83	0	84	86	83	85	85	1	1	1	1	1	3	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	2	1	1	3	1	1	1	2	1	1	1	1	2	2	1	1	1	2	2	1	1	1	1	2	1	2	1	1	1	1	2	3	4	1	1	1	1	1	2	1	3	1	1	1	1	2	2	1	2	2	2	2	3	2	3	1	1	1	2	1	3	4	3
3500	-713.929638315491616	-720.785126266451016	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.696871773036190	0	10	7	21	14	18	11	15	21	17	16	20	24	21	17	21	23	21	23	32	29	33	27	27	26	25	34	34	31	35	35	30	42	35	38	40	40	35	41	38	56	40	44	41	52	44	48	50	38	44	51	49	53	46	50	47	45	51	51	51	52	53	46	57	50	55	47	56	66	57	55	59	60	63	52	61	62	59	65	73	73	75	81	84	83	88	91	98	94	96	0	3	1	8	2	3	0	2	15	7	5	11	8	10	5	5	0	8	8	8	24	4	18	15	11	9	9	8	11	18	22	19	49	20	24	29	30	25	38	11	33	21	49	0	40	23	54	34	26	44	49	63	40	0	47	0	0	67	16	43	44	47	29	47	35	75	39	45	76	54	0	60	20	68	56	61	66	41	77	78	76	79	82	82	0	84	86	87	85	85	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	1	1	3	2	4	2	1	1	1	1	2	1	1	2	2	4	3	2	1	1	2	3	1	2	2	1	2	1	2	1	1	1	1	1	6	1	1	1	1	2	2	1	1	1	2	3	1	2	4	2	1	2	2	1	1	2	2	2	1	2	1	1	1	2	2	2
4000	-688.632520312388124	-695.488008263347524	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.702797629043888	1	11	9	19	19	15	10	14	16	16	16	21	25	20	14	19	22	26	21	30	24	29	20	30	29	33	33	28	31	33	32	33	41	36	38	39	42	37	44	40	55	46	41	43	49	43	47	43	39	46	43	47	51	44	50	45	49	52	50	52	50	54	43	55	45	59	49	63	66	55	56	61	56	58	52	60	64	63	69	70	73	76	82	80	85	89	97	101	98	97	0	3	1	8	11	3	0	2	2	7	8	16	4	10	2	2	0	11	2	16	19	13	2	21	8	24	24	5	11	25	22	25	34	29	21	26	30	26	32	29	29	35	13	0	33	23	54	35	29	44	27	63	43	0	47	0	0	67	49	43	44	47	38	47	35	75	39	41	76	47	0	53	34	45	56	44	75	41	66	78	76	79	82	82	0	84	83	86	85	85	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	2	1	3	1	1	1	2	1	1	1	1	1	2	1	2	1	2	1	3	2	1	1	2	2	1	1	1	1	1	1	2	1	1	1	1	1	3	3	1	1	1	2	2	2	1	2	1	2	1	2	2	1	2	3	1	2	2	1	2	2	1	1	1	2	3	1	2	2
4500	-701.882076385781716	-708.737564336741116	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.693564646236608	-3	11	8	18	19	20	12	13	18	16	17	16	22	22	23	21	20	25	24	25	32	31	27	30	30	22	31	34	34	32	37	35	40	38	49	39	40	40	43	45	52	44	42	41	53	45	48	45	44	44	39	46	52	45	50	49	45	54	50	54	48	51	41	57	52	58	46	61	56	54	51	61	56	61	56	65	67	60	68	67	76	76	82	81	83	90	93	97	98	100	0	3	1	2	8	3	0	2	2	7	8	8	4	7	9	2	0	2	5	16	9	4	4	15	16	8	15	22	25	23	22	13	25	25	21	29	30	32	34	33	25	51	33	0	43	30	54	51	26	44	24	63	33	0	47	0	0	67	34	43	44	47	32	47	51	56	32	59	61	62	0	43	49	40	56	61	75	45	75	60	76	79	82	82	0	82	84	84	85	89	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	2	2	2	1	2	1	1	1	1	2	2	2	3	1	2	2	1	1	3	1	1	1	3	2	1	1	2	1	2	1	1	1	1	1	1	1	2	2	1	1	1	2	3	2	2	2	2	1	1	3	2	3	2	2	2	1	2	2	2	2	1	1	1	3	3	3	2	1
