"","type","n","prop.ances.ok","msup.ances","msup.kappa","merr.date","prop.imp.ok","mu.ok","mu1.ok","mu2.ok","merr.pi","time"
"18364687cd","seq-0.75",127,0.0327868852459016,0.0260670731707317,0.244242125984252,0.804527559055118,0,0,0,0,0.720591783092116,1049
