step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24
31500	-170.413826584117572	-177.269314535076944	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.599944433284827	4	10	8	10	12	13	13	15	16	19	20	21	21	20	22	22	25	23	23	25	26	28	30	30	0	3	1	3	2	5	3	7	3	8	6	11	11	10	9	13	12	11	16	18	18	11	22	22	1	1	2	1	1	1	2	1	2	2	4	1	1	1	3	1	2	2	1	1	2	3	1	1
32000	-161.156092600167568	-168.011580551126940	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.739143052122063	5	10	9	11	11	11	12	16	17	18	19	21	21	20	23	22	24	23	24	24	26	29	31	32	0	3	1	3	2	2	3	7	8	8	6	11	11	8	9	13	11	12	16	18	20	11	22	22	1	1	2	1	1	1	1	2	1	1	3	1	1	2	3	1	2	1	1	1	1	5	2	1
32500	-177.886329762988083	-184.741817713947455	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.489101005573479	5	10	9	11	12	13	12	15	16	17	19	21	21	20	24	22	24	24	24	24	26	27	31	32	0	3	1	3	2	2	3	7	3	8	6	11	11	10	9	13	11	12	16	12	20	11	22	22	1	1	2	1	1	1	1	2	3	1	2	1	1	1	3	1	2	2	2	2	2	4	2	3
33000	-158.959248426077892	-165.814736377037264	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.628918641698847	4	10	9	11	11	13	13	15	16	18	18	21	21	20	22	22	24	22	23	24	26	29	31	33	0	3	1	3	2	2	3	7	3	8	6	11	11	10	9	13	12	12	13	18	20	11	22	23	1	1	2	1	1	2	2	1	3	2	3	2	2	1	2	1	2	1	1	1	1	5	1	1
33500	-173.704000777734507	-180.559488728693879	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.622952242183018	5	9	8	11	11	13	12	14	17	18	19	22	21	20	22	23	24	23	23	25	27	29	30	32	0	3	1	3	2	2	3	7	8	8	6	11	11	10	9	13	18	12	13	18	20	11	22	23	1	1	2	1	1	2	2	1	2	2	2	1	2	1	3	1	1	1	1	1	1	5	1	1
34000	-170.105758682569814	-176.961246633529186	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.622806333481632	5	9	10	12	10	12	12	15	16	18	19	21	20	20	22	22	24	24	24	25	26	29	31	31	0	1	2	3	2	5	3	7	7	8	6	11	11	10	9	13	12	11	16	12	20	17	22	22	1	2	1	1	1	1	1	2	2	2	3	1	1	1	3	1	2	2	2	2	1	3	1	1
34500	-178.675339264415612	-185.530827215374984	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.475242865853188	5	9	11	10	11	13	12	15	17	18	19	21	20	19	22	22	24	23	23	22	25	29	30	32	0	1	4	2	2	5	4	7	7	7	6	11	6	10	9	13	11	20	13	11	18	11	22	23	1	2	1	1	1	1	1	1	2	3	3	1	4	1	3	2	3	1	2	1	1	5	1	2
35000	-179.930349378724230	-186.785837329683602	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.554140986799323	4	9	11	10	11	12	12	14	16	17	19	21	20	19	23	23	25	23	24	25	25	27	30	31	0	1	4	2	2	5	4	7	3	8	6	11	11	10	9	13	11	11	16	12	18	11	22	23	1	2	1	1	1	1	2	1	2	2	3	1	1	1	3	1	2	3	1	2	1	3	2	1
35500	-170.783424123109882	-177.638912074069253	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.673177711906989	5	7	11	9	11	12	13	14	16	18	19	21	20	20	23	22	23	24	23	24	26	28	31	33	0	1	4	2	2	2	3	7	7	8	6	11	11	10	9	13	12	12	16	12	18	11	22	22	1	1	1	1	2	2	1	1	2	2	3	1	1	1	4	1	1	2	1	1	1	4	1	2
36000	-181.975420338382207	-188.830908289341579	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.500923185135724	4	9	11	10	11	11	13	16	16	18	18	20	20	21	24	22	22	23	23	25	27	29	31	33	0	1	4	2	2	2	4	7	7	7	5	11	11	10	9	13	11	12	16	18	20	11	22	22	1	2	1	1	1	1	2	2	2	2	3	1	1	2	4	1	2	1	1	1	2	6	1	2
36500	-172.558470143094752	-179.413958094054124	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.585795661885516	4	8	11	10	12	13	11	16	17	18	19	21	20	20	23	22	25	23	24	25	27	28	30	32	0	1	4	2	2	5	4	7	7	8	5	11	11	8	9	13	11	12	16	18	12	17	22	22	1	2	1	1	2	1	1	2	3	1	3	1	1	2	3	1	3	1	1	2	2	1	1	2
37000	-181.983028144991465	-188.838516095950837	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.831617382039863	4	8	11	10	11	10	13	15	17	18	19	21	20	20	21	22	25	22	23	25	26	27	29	31	0	1	4	2	2	2	5	7	8	8	6	11	11	10	9	13	11	11	16	18	20	11	22	22	1	1	1	1	2	1	1	2	1	2	4	1	1	1	3	2	2	1	1	2	1	3	1	1
37500	-169.063457528640043	-175.918945479599415	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.526870352527725	2	9	10	12	11	13	13	15	16	18	20	21	19	20	22	22	22	24	24	23	26	29	31	33	0	1	2	3	2	2	3	7	7	8	6	11	6	10	9	13	11	20	13	12	18	11	22	22	1	3	1	1	1	2	1	1	2	2	3	1	4	2	2	2	1	1	3	1	1	4	1	2
38000	-174.687648899794823	-181.543136850754195	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.479908057301237	5	8	10	12	12	11	13	16	17	18	20	21	21	20	22	23	24	22	23	24	26	29	31	32	0	1	2	3	6	2	4	7	7	8	2	11	6	10	9	13	12	11	13	11	18	11	22	22	1	2	1	2	1	2	1	2	2	1	5	1	5	1	2	1	2	1	1	2	2	5	2	1
38500	-178.449631125343643	-185.305119076303015	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.641736621115264	5	7	10	11	11	13	12	15	16	17	20	22	19	20	21	22	23	24	22	25	26	29	30	33	0	1	2	3	2	5	3	7	8	8	6	11	6	8	9	13	11	11	13	18	20	11	22	23	1	1	1	1	2	1	2	2	1	1	3	1	2	2	2	1	1	1	1	1	1	4	1	1
39000	-177.674606965370458	-184.530094916329830	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.494261513871444	3	9	10	12	12	12	13	15	15	16	19	21	19	20	22	23	24	23	23	25	27	27	30	31	0	1	2	3	2	2	2	7	7	7	6	11	6	10	4	13	12	12	13	18	20	11	22	23	1	3	1	2	1	2	2	1	1	1	4	2	5	2	5	3	2	1	2	1	1	4	2	1
39500	-173.189710407032436	-180.045198357991808	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.774077606233959	4	7	10	12	11	13	13	15	16	18	18	21	21	20	23	22	24	24	23	24	27	28	30	31	0	1	2	3	2	5	3	7	7	8	6	11	11	10	9	13	11	12	13	12	20	11	22	22	1	1	1	1	2	1	1	1	2	2	3	2	2	1	2	1	2	1	1	2	1	4	1	2
40000	-167.661394737004002	-174.516882687963374	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.502483112470952	4	8	9	11	11	13	13	16	15	18	20	22	20	19	23	22	22	22	23	24	25	28	30	31	0	1	2	3	2	2	3	7	7	7	6	11	6	8	9	13	11	11	13	18	20	11	22	22	1	2	1	1	1	3	3	1	1	3	3	1	3	2	5	1	1	1	2	2	1	3	1	1
40500	-175.482995815052476	-182.338483766011848	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.438727215683574	4	8	10	11	12	12	12	16	16	19	19	21	21	21	23	22	25	22	24	25	27	28	29	32	0	1	2	3	2	2	3	7	3	8	6	11	11	10	9	13	18	12	16	18	18	11	22	22	1	2	1	1	2	2	1	2	4	1	4	1	1	1	4	1	2	1	1	2	3	3	1	2
41000	-173.279912825376044	-180.135400776335416	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.498933326026997	5	9	10	11	11	13	13	15	16	18	19	20	20	21	23	21	23	23	23	24	26	29	31	33	0	1	2	3	2	2	4	7	7	8	6	11	11	10	9	13	11	12	16	18	11	11	22	22	1	1	1	1	1	2	1	1	2	2	3	1	1	1	4	1	3	2	1	1	2	4	1	2
41500	-168.210912893695593	-175.066400844654964	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.553564799671304	4	8	10	12	9	13	12	14	14	18	19	21	20	21	22	22	24	23	22	25	25	29	31	32	0	1	5	3	2	2	3	7	4	8	6	11	6	10	9	13	11	12	13	18	18	11	22	23	1	1	1	1	1	2	1	1	1	2	3	1	3	1	3	1	2	1	1	1	1	3	1	1
42000	-172.918250365099055	-179.773738316058427	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.703009937547639	5	8	10	12	10	12	12	15	16	18	19	21	20	19	24	22	24	23	22	24	27	29	31	32	0	1	2	3	2	5	3	7	7	8	6	11	5	10	9	13	11	12	13	18	20	17	22	22	1	1	1	1	1	1	1	1	2	1	3	1	5	1	4	1	2	1	1	1	2	2	1	2
42500	-177.936537962290828	-184.792025913250200	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.517570639615068	5	9	10	11	10	12	12	16	16	19	19	21	19	20	23	22	24	23	24	24	25	28	30	32	0	1	2	3	2	5	4	7	7	7	6	11	6	10	9	13	11	12	13	18	20	17	22	22	1	1	1	1	1	2	1	2	1	3	3	2	2	1	3	2	2	1	3	1	1	2	1	2
43000	-169.229457874859264	-176.084945825818636	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.635776488873133	4	10	11	12	12	11	13	15	17	17	19	21	20	21	23	22	22	24	23	25	27	29	30	32	0	1	2	3	2	2	2	7	8	8	6	11	11	10	9	13	11	12	13	18	20	11	22	23	1	3	1	1	1	1	2	2	1	1	4	1	1	3	2	1	1	1	1	1	1	5	1	1
43500	-180.602352858478383	-187.457840809437755	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.538335752452248	3	7	10	12	11	13	13	14	16	17	18	22	20	20	23	22	24	20	23	24	26	29	30	32	0	1	2	3	2	5	3	7	8	8	6	11	11	10	9	13	11	11	16	18	20	17	22	22	1	2	1	1	2	1	1	1	1	2	2	3	1	2	3	1	2	1	1	2	1	2	1	2
44000	-177.554167952827527	-184.409655903786899	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.579459384758978	5	8	9	11	11	11	12	14	17	19	19	21	20	20	23	22	23	24	24	23	25	28	31	33	0	1	2	3	2	2	3	7	8	8	6	11	11	10	9	13	11	20	16	11	11	11	22	23	1	1	1	1	2	2	2	2	2	3	4	1	1	1	4	1	2	1	1	2	3	5	1	1
44500	-167.265085708045888	-174.120573659005260	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.521038401415361	4	8	10	11	10	13	13	15	16	17	19	21	21	20	23	22	25	24	23	24	27	29	31	31	0	1	2	3	2	5	3	7	7	7	6	11	11	10	9	13	11	12	13	11	18	17	22	22	1	3	1	1	1	2	2	1	1	2	3	1	1	2	4	1	3	2	1	3	2	2	1	1
45000	-162.898175579934446	-169.753663530893817	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.656802137841191	4	8	10	11	11	13	12	15	17	17	18	21	20	20	22	21	24	23	23	23	27	29	31	32	0	1	2	3	2	2	3	7	8	8	6	11	11	10	9	13	11	11	16	12	18	17	22	22	1	2	1	1	1	2	1	2	1	1	3	2	1	2	2	1	3	3	1	1	2	3	1	2
45500	-179.271158446555745	-186.126646397515117	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.628197007619769	5	9	10	11	12	13	13	16	16	17	19	21	20	20	22	22	23	23	24	25	27	29	30	31	0	1	2	3	2	2	4	7	7	7	6	11	11	10	9	13	11	12	16	18	18	17	22	22	1	1	1	1	1	2	1	2	1	2	2	1	1	2	2	1	1	1	1	1	1	2	1	1
46000	-183.217998128781346	-190.073486079740718	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.538892084250897	4	9	11	12	11	11	12	16	17	18	18	20	20	20	21	22	23	23	24	23	26	29	31	32	0	1	2	5	2	2	3	7	7	8	5	11	11	10	9	13	11	11	16	12	12	11	22	22	1	2	2	1	1	1	1	2	2	1	3	1	1	1	2	1	3	2	1	1	3	5	1	1
46500	-167.374316187354850	-174.229804138314222	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.460047892762186	4	9	10	11	11	13	12	15	16	17	19	20	20	21	24	22	25	22	23	24	26	28	29	32	0	1	2	3	2	2	2	7	7	8	6	6	11	10	9	13	11	12	16	18	18	11	22	22	1	3	1	1	1	3	2	1	2	1	3	3	1	2	4	2	2	1	1	1	1	4	1	2
47000	-164.454969855885594	-171.310457806844965	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.584925430288846	4	8	10	11	12	13	13	15	16	19	19	21	19	20	23	21	23	23	22	24	26	30	31	32	0	1	2	3	2	2	4	7	7	8	6	11	6	10	9	13	11	12	13	18	20	11	22	23	1	2	1	1	2	2	1	1	1	1	3	1	2	1	4	1	2	1	2	1	1	5	1	1
47500	-167.419860426716639	-174.275348377676011	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.485873120906083	5	8	10	12	10	13	13	16	16	18	19	21	20	21	23	22	24	24	24	25	27	29	30	32	0	1	2	3	2	2	3	7	7	8	6	11	11	8	9	13	11	12	16	12	20	11	22	22	1	2	1	1	1	3	2	2	2	2	4	1	1	2	4	1	2	1	2	2	1	4	1	2
48000	-177.382496915716587	-184.237984866675959	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.658429832059049	4	7	11	10	11	13	12	15	17	18	19	21	20	20	22	22	25	22	23	24	26	28	30	32	0	1	4	2	2	5	4	4	8	7	6	11	11	8	9	13	12	11	16	18	20	11	22	23	1	1	1	2	2	1	1	3	1	4	3	2	1	2	2	2	2	1	1	1	2	5	1	1
48500	-187.464262783712542	-194.319750734671914	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.511837990604549	4	9	11	10	11	13	13	15	15	16	19	21	20	20	23	21	24	23	24	24	27	27	30	32	0	1	4	2	2	5	4	7	4	7	6	11	11	10	9	13	12	11	16	18	20	11	22	22	1	3	1	1	2	2	2	1	2	1	2	1	1	2	4	1	2	2	1	1	1	4	1	2
49000	-172.171076258280635	-179.026564209240007	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.527541610460988	3	8	11	10	11	11	12	15	17	18	20	21	20	20	21	23	24	24	22	24	27	28	30	32	0	1	4	2	2	2	4	7	8	8	6	11	6	10	9	13	11	11	13	12	18	11	22	22	1	1	1	1	1	2	1	2	2	2	4	1	5	1	2	1	2	2	1	2	2	4	1	2
49500	-163.185334364586254	-170.040822315545626	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.585413584272700	4	9	10	12	12	11	12	16	16	18	19	21	21	20	23	22	24	22	23	24	26	29	30	32	0	1	2	3	2	2	3	7	7	8	2	11	11	10	9	13	11	12	16	18	18	11	22	22	1	2	1	1	2	1	1	2	2	2	4	1	1	1	3	1	2	1	1	1	2	4	1	2
50000	-170.844181023855100	-177.699668974814472	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.587685494375122	5	10	11	12	12	12	13	15	16	19	19	21	21	21	21	23	24	21	24	25	25	28	31	32	0	1	2	3	2	2	3	7	7	8	2	11	11	10	9	13	12	11	16	18	18	11	22	22	1	2	1	1	1	1	1	1	2	2	4	2	1	1	2	2	2	1	1	2	2	3	1	2
50500	-162.974511966748338	-169.829999917707710	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.739831431913696	5	9	10	11	12	12	12	14	17	18	19	21	21	20	22	22	23	23	24	25	26	29	31	31	0	1	2	3	2	2	3	7	8	8	6	11	11	10	9	13	11	12	16	18	18	11	22	22	1	2	1	1	1	2	1	1	1	2	3	1	1	1	2	1	2	1	1	1	2	3	1	2
51000	-178.480487604996426	-185.335975555955798	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.546522772523790	4	8	10	11	11	13	12	14	16	19	18	22	20	21	22	22	25	23	23	25	26	30	31	33	0	1	2	3	2	5	3	7	7	8	6	11	6	10	9	13	12	11	13	18	18	11	22	22	1	3	1	1	2	2	1	1	2	2	2	2	4	1	2	1	2	2	1	2	2	6	1	1
51500	-178.390246739925118	-185.245734690884490	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.481578714051426	4	9	10	12	10	12	12	15	17	18	19	21	20	20	23	22	23	24	24	22	27	28	30	32	0	1	2	3	2	2	3	7	4	8	6	11	6	10	9	13	11	12	13	12	18	11	22	23	1	2	1	1	1	1	1	2	2	2	3	1	4	2	4	1	2	2	2	1	3	5	1	1
52000	-171.047742754475792	-177.903230705435163	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.452721311495095	4	8	10	11	11	12	12	15	17	18	19	21	21	20	23	23	25	23	23	25	26	29	31	31	0	1	2	3	2	2	3	7	8	7	5	11	11	8	9	13	11	12	13	12	18	11	22	22	1	2	1	1	2	2	1	2	1	2	5	1	1	2	2	1	3	1	1	2	1	3	1	1
52500	-168.529587570547477	-175.385075521506849	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.589631031295748	4	9	10	12	10	13	12	15	16	18	18	21	21	20	23	22	25	24	22	24	26	29	30	32	0	1	2	3	2	2	3	7	7	8	6	11	11	10	9	13	18	12	13	12	18	11	22	22	1	2	1	1	1	2	1	1	2	1	2	2	2	1	4	1	1	2	1	2	1	4	1	2
53000	-181.097679294261354	-187.953167245220726	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.443331398330088	5	7	10	11	11	13	12	15	17	17	19	21	18	20	23	23	25	23	24	24	24	29	30	32	0	1	2	3	2	2	3	7	7	8	6	11	6	10	9	13	11	12	13	12	18	17	22	23	1	1	1	1	3	2	2	1	3	1	3	1	2	2	2	2	3	1	4	2	1	3	1	1
53500	-172.367749631033746	-179.223237581993118	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.673471523987069	4	7	9	11	11	12	13	15	16	17	19	21	21	19	22	22	24	22	24	24	26	28	31	32	0	1	2	3	2	5	3	7	7	8	6	11	11	10	9	13	11	11	16	12	20	11	22	22	1	1	1	1	2	1	2	2	2	1	3	1	1	2	2	1	2	2	1	2	1	4	1	2
54000	-179.349860064175829	-186.205348015135201	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.432761132954065	3	10	9	11	11	12	12	16	15	17	18	20	19	20	22	21	24	22	23	25	27	29	30	32	0	3	1	3	2	2	3	7	3	7	6	11	11	10	9	13	11	12	16	18	18	11	22	23	1	1	3	1	1	1	1	2	2	1	3	1	1	2	4	1	2	1	1	2	1	5	1	1
54500	-165.568391012461774	-172.423878963421146	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.744822784847719	4	10	9	11	11	13	13	15	15	19	19	21	20	20	24	22	23	21	24	23	25	27	29	31	0	3	1	3	2	5	3	7	7	8	6	11	11	10	9	13	11	11	16	18	20	11	22	23	1	1	3	1	1	1	3	1	1	2	3	1	1	1	4	1	2	1	1	1	1	4	1	1
55000	-169.359877247276472	-176.215365198235844	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.572934868425105	5	10	9	11	12	12	12	16	15	18	19	21	21	20	23	22	24	22	23	24	26	27	30	32	0	3	1	3	2	2	3	7	7	8	6	11	11	10	9	13	11	11	16	12	18	11	22	22	1	1	1	1	1	1	2	2	2	1	3	1	1	2	3	1	3	2	1	1	2	3	1	2
55500	-174.809186496812885	-181.664674447772256	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.520572014052658	3	10	9	11	11	13	12	15	15	18	19	21	20	19	22	22	25	22	24	24	26	28	30	32	0	3	1	3	2	5	3	7	7	7	6	11	6	10	9	13	11	12	16	18	20	11	22	23	1	1	3	1	1	1	1	1	2	3	2	1	2	1	4	1	3	1	1	1	1	4	1	1
56000	-169.510227892391953	-176.365715843351325	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.636083923216054	4	10	8	10	10	12	12	15	17	19	19	21	21	21	23	23	23	23	24	24	27	29	30	33	0	3	1	3	3	2	3	7	8	8	6	11	11	10	9	13	11	12	16	12	18	11	22	22	1	1	3	1	1	1	2	2	1	2	3	1	1	1	3	2	2	2	1	2	2	4	1	3
56500	-166.202286950340152	-173.057774901299524	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.687214526084585	3	11	10	12	12	12	13	15	15	18	18	20	20	20	22	22	24	23	24	24	26	29	31	32	0	3	1	2	2	2	3	7	3	7	6	11	11	10	9	13	11	12	16	12	20	17	22	22	1	1	3	1	1	1	2	1	2	2	3	1	1	2	3	1	4	1	1	2	1	2	1	2
57000	-178.465769271444572	-185.321257222403943	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.687364562711483	4	10	10	11	11	12	12	15	16	19	17	20	20	20	21	21	22	22	24	24	26	29	30	33	0	1	1	3	2	2	3	7	8	8	6	11	11	10	9	13	12	12	16	18	18	11	22	23	1	2	2	1	1	1	1	2	1	2	2	2	1	1	2	1	1	1	2	1	2	4	1	1
57500	-173.920886882976191	-180.776374833935563	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.514842185730009	4	9	10	12	10	11	13	16	17	18	19	22	20	21	24	22	24	23	23	24	27	27	29	33	0	1	2	3	2	2	4	7	7	8	6	11	11	8	9	13	11	11	16	18	20	11	22	22	1	2	1	2	1	1	1	1	2	1	5	1	1	2	4	2	2	2	1	1	2	3	1	3
58000	-177.318079635313808	-184.173567586273180	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.549317791378486	5	9	10	11	11	13	13	16	16	18	19	22	20	20	23	23	23	22	22	25	25	29	31	32	0	1	2	3	2	2	4	7	7	8	6	13	6	10	9	13	11	11	13	18	18	11	22	22	1	2	1	1	1	1	1	2	2	1	3	1	3	2	4	1	3	2	1	1	1	4	1	2
58500	-174.690446520399831	-181.545934471359203	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.761064490828978	5	9	10	12	11	13	13	15	16	18	19	20	21	20	22	22	24	23	23	24	27	29	31	31	0	1	2	3	2	5	4	7	4	8	6	11	11	10	9	13	11	11	13	18	18	17	22	22	1	2	1	1	1	1	1	2	1	1	3	1	1	2	2	1	2	2	1	1	2	1	1	1
59000	-171.040125784384287	-177.895613735343659	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.630957345727235	3	9	10	12	11	12	12	15	16	16	20	22	19	19	23	23	23	22	23	25	27	29	30	31	0	1	2	3	2	2	3	7	7	8	6	11	6	10	9	13	11	11	13	18	20	11	22	23	1	3	1	1	1	2	1	1	1	1	3	1	4	2	4	3	2	1	2	1	1	4	1	1
59500	-167.174773657167037	-174.030261608126409	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.580902191216620	4	8	10	11	11	12	13	16	16	18	18	21	19	20	23	21	24	23	23	24	26	28	29	32	0	1	2	3	2	2	3	7	7	8	6	13	6	10	9	13	11	11	13	12	20	11	22	23	1	2	1	1	1	2	2	2	2	1	3	1	3	1	3	1	3	2	2	1	2	5	1	1
60000	-160.737168771619878	-167.592656722579250	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.641564539905805	5	8	10	12	10	13	12	15	16	19	19	21	20	20	22	22	23	24	24	23	27	29	31	31	0	1	2	3	2	2	3	7	8	8	6	11	11	10	9	13	11	20	16	12	18	11	22	22	1	1	1	1	1	2	1	2	1	2	3	1	1	1	2	2	2	1	1	1	1	3	1	1
60500	-168.485927275492287	-175.341415226451659	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.545993561376635	5	9	10	11	11	12	13	16	15	18	19	22	20	20	22	22	23	24	24	23	26	27	29	32	0	1	2	3	2	5	3	7	7	8	6	11	11	10	9	11	12	20	16	12	18	11	22	23	1	1	1	1	1	1	2	2	1	2	4	2	1	1	3	2	1	1	1	1	1	3	1	2
61000	-171.072809442681063	-177.928297393640435	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.715765467099587	5	10	11	12	11	12	13	15	16	18	19	21	20	20	21	22	22	22	24	24	26	28	30	32	0	1	2	3	2	2	3	7	7	7	6	11	11	10	9	13	11	11	16	18	20	17	22	22	1	2	1	1	1	1	1	1	2	2	4	1	1	1	2	1	1	1	1	1	1	3	1	2
61500	-173.080819658631640	-179.936307609591012	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.371325717330212	4	9	11	10	11	12	12	15	16	17	18	21	19	20	22	21	24	23	23	24	26	28	30	32	0	1	4	2	2	2	3	7	7	8	6	11	6	10	9	13	11	12	13	11	18	11	22	22	1	2	1	1	1	2	1	2	2	1	2	2	3	1	4	1	2	1	2	3	2	4	1	1
62000	-169.330370623824678	-176.185858574784049	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.614316386644308	4	8	10	9	10	13	12	14	16	18	20	21	20	20	22	23	24	24	22	25	26	29	30	32	0	1	4	2	2	5	3	7	7	8	6	11	6	10	9	13	11	11	13	12	18	11	22	23	1	2	1	1	1	2	1	1	2	2	2	1	3	1	3	2	2	2	1	1	1	4	1	1
62500	-169.615731429488250	-176.471219380447621	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.561211124997003	4	9	10	12	11	12	12	14	17	18	19	21	20	19	23	22	23	22	24	25	26	26	30	29	0	1	2	3	2	2	3	7	7	8	6	11	11	10	9	13	11	12	16	18	18	11	24	22	1	3	1	1	1	2	1	1	2	2	3	1	1	1	3	1	2	1	1	2	2	4	1	2
63000	-173.898331995469562	-180.753819946428933	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.669664224720205	2	8	10	11	10	13	12	16	14	18	20	22	20	20	23	22	25	23	23	25	26	27	31	33	0	1	2	3	2	2	3	7	7	8	6	11	6	8	9	13	11	12	16	18	18	11	22	23	1	3	1	1	1	2	1	2	1	1	3	2	3	2	3	1	2	1	1	2	1	3	2	1
63500	-165.537896726953988	-172.393384677913360	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.550197520098434	4	9	10	11	11	12	13	16	17	18	19	22	20	21	22	23	25	24	23	22	26	28	30	32	0	1	2	3	2	2	4	7	7	8	6	11	6	10	9	13	11	20	13	11	18	11	22	23	1	2	1	1	1	2	1	1	2	1	4	1	4	2	2	2	2	1	2	2	1	5	1	1
