step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13
46000	-34.830241543410565	-30.024918799758183	-4.805322743652382	0.131313573937819	1.990113161000310	15.155426063894147	0.909891431501636	1	4	4	6	6	8	8	7	9	9	11	8	10	0	1	1	2	3	8	5	4	8	8	9	4	6	1	1	1	1	1	1	1	1	1	1	1	1	1
46500	-29.574015647557090	-27.886149422571897	-1.687866224985193	0.166560170294810	0.260808840550496	1.565853589659921	0.991628442345782	0	4	5	6	7	7	7	8	9	9	10	8	11	0	1	2	2	4	3	4	6	6	12	8	6	12	1	1	1	1	1	1	1	1	1	1	1	1	1
47000	-47.184470530784594	-42.634555896782317	-4.549914634002278	0.503345780276617	6.738927351763171	13.388266308818057	0.706207993457493	1	3	5	7	8	7	7	6	9	9	9	9	11	0	1	2	1	8	2	8	1	7	7	2	6	9	1	1	1	2	1	2	1	2	1	1	2	1	1
47500	-35.034558192311465	-33.586711038045870	-1.447847154265598	0.074632358334163	0.071631553490244	0.959792174454901	0.958050482129594	0	5	4	6	8	8	8	9	8	10	10	8	9	0	3	1	2	2	4	4	9	4	8	6	2	5	1	1	1	1	1	1	1	1	1	1	1	1	1
48000	-34.285145387525844	-31.556703052561758	-2.728442334964085	0.217584194101282	0.979849150062958	4.503310335156295	0.693966829219373	1	4	5	5	7	7	7	8	8	9	10	8	11	0	1	2	2	3	4	3	3	5	5	9	3	10	1	1	1	1	1	1	1	1	1	1	1	2	1
48500	-36.132994633396500	-31.167914685800980	-4.965079947595521	0.491463218880692	8.030221106259871	16.339414218115262	0.907100833222820	1	3	5	6	6	8	8	8	9	8	10	7	10	0	1	2	3	2	4	5	4	7	12	12	3	10	1	1	1	1	1	1	1	1	1	1	1	1	1
49000	-30.669164850578500	-29.293718254915571	-1.375446595662928	0.799126951723703	0.563814918378628	0.705538609556954	0.983804927636716	1	4	6	6	8	7	7	8	9	10	10	9	10	0	1	2	2	4	3	4	6	8	5	3	7	5	1	1	1	1	1	1	1	1	1	1	1	1	1
49500	-37.029001425785843	-35.647208385216821	-1.381793040569021	0.898846747868522	0.661525191374366	0.735971057294330	0.799549537876595	1	4	5	6	6	7	7	8	9	10	10	8	11	0	1	2	2	2	2	2	7	6	7	8	5	3	1	1	1	1	1	1	1	1	1	2	1	1	2
50000	-40.520774430234198	-34.020792424391054	-6.499982005843141	0.068861933810348	2.158301820347415	31.342451495648724	0.859946156546369	1	4	6	5	7	7	7	8	9	8	9	7	9	0	1	4	2	2	2	4	3	12	6	10	4	7	1	1	1	1	1	1	1	1	1	1	1	1	1
50500	-38.724718160222295	-36.334337707669292	-2.390380452553003	0.477599020619995	1.635928229164319	3.425317386624114	0.919469501367540	0	5	6	6	8	7	6	8	8	10	10	8	10	0	1	2	2	3	2	2	4	7	3	5	7	9	1	2	1	1	1	1	1	2	1	2	1	1	1
51000	-34.289760931390660	-31.500088249747339	-2.789672681643317	0.765038249454974	3.606562970745391	4.714225691741249	0.727845931511197	0	4	6	6	6	7	8	7	8	9	10	8	11	0	1	2	2	2	4	3	4	3	4	12	3	11	1	2	1	1	1	1	1	1	1	1	1	1	1
51500	-38.118990024086393	-36.595435782691055	-1.523554241395338	0.061309279898024	0.017121493960483	0.279264313476874	0.949827739694665	1	3	4	6	6	8	7	9	9	10	10	6	9	0	1	2	3	3	7	12	4	7	4	7	3	7	1	1	1	1	1	1	1	1	1	1	1	1	1
52000	-36.686287754523413	-34.642169879312384	-2.044117875211031	0.968602393719661	2.379414810659322	2.456544425336190	0.945671627447493	0	4	6	6	8	8	7	9	8	7	10	9	9	0	1	2	2	4	4	2	9	10	3	13	3	5	1	1	1	1	1	1	1	1	1	1	1	1	1
52500	-35.500180106628740	-34.135992904666004	-1.364187201962739	0.340890085989680	0.175329150551247	0.514327514225671	0.731057846489103	1	4	5	7	7	8	6	8	8	10	10	7	10	0	1	2	3	7	4	2	12	7	5	5	3	8	1	1	1	1	1	1	1	1	1	2	1	1	1
53000	-37.948034506256271	-32.715423033334950	-5.232611472921318	0.581235630531857	10.732830176560185	18.465540673649262	0.956295516961454	1	4	6	5	7	6	7	8	7	9	10	8	10	0	1	2	2	6	2	4	6	2	4	12	5	9	1	1	1	1	1	1	1	1	1	2	1	1	1
53500	-38.273660661229293	-33.844162762799598	-4.429497898429697	0.567352576608702	7.152274856263585	12.606402352159305	0.854132861246516	1	4	6	6	6	7	7	7	8	9	10	8	10	0	1	2	1	2	3	5	5	4	6	7	3	6	1	1	1	1	1	1	1	1	1	1	1	1	1
54000	-40.672311366521328	-38.992210897806977	-1.680100468714349	0.927112521024889	1.434298468118473	1.547059753365114	0.854753101830205	1	4	5	6	7	6	7	7	8	9	10	8	9	0	1	2	2	3	3	4	2	4	3	6	8	2	1	1	1	1	1	1	1	1	1	2	1	1	3
54500	-33.264515180049038	-30.246194427922166	-3.018320752126875	0.754136978812869	4.183731885669485	5.547708179295679	0.887710530171031	1	4	5	5	7	7	7	8	7	9	10	7	10	0	1	1	2	4	4	4	6	4	9	6	3	8	1	1	2	1	1	1	1	1	1	1	1	1	1
55000	-39.015788626029810	-35.959457913733686	-3.056330712296124	0.959586341352697	0.054716741358032	0.057021175687953	0.879778609025604	1	4	5	7	6	7	7	7	8	9	10	8	9	0	1	2	2	3	2	2	2	8	9	7	6	5	1	1	1	1	1	1	1	1	1	1	1	1	1
55500	-37.062163538599677	-34.294617531434966	-2.767546007164710	0.916921958572706	4.252157802870731	4.637426078757782	0.993415725371922	1	3	5	7	7	5	6	9	9	9	9	8	11	0	1	1	7	3	2	6	5	7	4	5	6	9	1	1	1	1	1	1	1	1	1	1	1	1	1
56000	-40.143218384126023	-35.619339789012152	-4.523878595113868	0.549985196466938	7.268876838714354	13.216495435529993	0.955889722264312	1	5	4	6	7	7	7	8	8	10	8	8	10	0	3	1	2	4	4	2	7	2	4	7	7	5	1	1	1	1	1	1	1	1	1	1	1	1	1
56500	-32.490731593042923	-30.043180113203007	-2.447551479839916	0.643258112251454	2.314316025926920	3.597803093110835	0.908507833479245	1	4	5	6	7	8	6	7	8	9	9	8	10	0	1	2	3	3	8	3	3	7	8	5	3	10	1	1	1	1	1	1	1	1	1	1	1	1	1
57000	-33.394377180374597	-31.506657474281429	-1.887719706093171	0.231491546614189	0.475902403889442	2.055808995404034	0.950487369834735	1	3	4	6	7	7	7	6	8	9	11	8	10	0	1	2	3	8	3	8	2	8	4	13	8	9	1	1	1	1	1	1	1	1	1	1	1	1	1
57500	-45.821293811212144	-44.250120814266950	-1.571172996945191	0.001120078981065	0.000283696388246	0.253282485468932	0.638127180808641	1	3	5	6	8	7	5	8	7	10	10	8	11	0	1	2	7	9	3	2	4	1	12	8	3	4	1	1	1	1	1	1	2	1	4	1	1	1	3
58000	-31.606656394207722	-29.674301983262801	-1.932354410944922	0.261058782411567	0.566038123368845	2.168240111058473	0.972629732129376	1	4	5	6	7	7	5	8	8	9	10	8	10	0	1	2	2	3	3	2	5	6	12	5	3	10	1	1	1	1	1	1	1	1	1	1	1	1	1
58500	-40.457200443939300	-34.724642084122692	-5.732558359816610	0.721337031673333	16.560451345666451	22.957994139369337	0.885418518227460	1	3	5	6	8	8	5	9	8	10	7	8	10	0	1	2	3	4	7	2	12	4	5	3	11	9	1	1	1	1	1	1	1	1	1	1	1	1	1
59000	-32.286067790963180	-30.750320390769325	-1.535747400193854	0.310272855985093	0.370288752666315	1.193429413896602	0.939195392237182	1	5	3	6	6	7	8	9	8	8	10	8	10	0	3	1	2	2	5	2	10	4	5	10	5	9	1	1	1	1	1	1	1	1	1	1	1	1	1
59500	-34.301483184126475	-32.940032273411340	-1.361450910715138	0.959512778682089	0.571292300569436	0.595398324297586	0.875693973514346	1	4	5	6	8	7	6	7	8	8	11	8	9	0	1	1	2	4	3	2	3	4	8	13	8	4	1	1	1	1	1	1	1	1	1	1	1	1	1
60000	-34.911950877703191	-32.139492052421311	-2.772458825281878	0.158105307516658	0.735888642058548	4.654420864277527	0.921178422550121	1	3	5	6	7	8	7	8	9	9	11	9	10	0	1	2	3	4	5	3	7	4	4	9	7	7	1	1	1	1	1	1	1	1	1	2	1	1	1
60500	-35.563457111376010	-32.136712313539249	-3.426744797836764	0.035872793091942	0.259392061671164	7.230885562948570	0.972062523944450	1	4	3	6	8	8	7	6	8	8	10	7	10	0	1	1	2	8	4	2	2	12	4	10	4	5	1	1	1	1	1	1	1	1	1	1	1	1	1
61000	-34.746276177826054	-33.201396993167045	-1.544879184659013	0.591900389586677	0.719979652317412	1.216386515339468	0.952938018087176	1	5	4	7	7	7	6	9	9	8	10	8	9	0	3	1	7	2	2	3	10	10	4	5	7	10	1	1	1	1	1	1	1	1	1	1	1	1	1
61500	-39.938268374816047	-37.507545328450341	-2.430723046365710	0.224330939187645	0.795619892559301	3.546634697115020	0.886596455400998	0	3	4	6	7	7	8	8	5	9	10	7	11	0	1	2	9	9	9	9	9	3	5	8	4	11	1	2	1	1	1	1	1	1	1	1	1	1	1
62000	-27.981718976635619	-25.920354365382611	-2.061364611253010	0.336098748549197	0.840912350641391	2.501980011146344	0.954931677244200	0	3	5	6	7	7	7	9	8	9	10	8	9	0	1	2	3	4	3	3	6	7	5	13	4	7	1	1	1	1	1	1	1	1	1	1	1	1	1
62500	-37.199736131671216	-32.346623562229382	-4.853112569441834	0.227481962013934	3.526675582790380	15.503099901056576	0.898847407684053	1	4	6	6	6	8	8	9	8	10	11	7	11	0	1	2	2	2	3	3	7	4	8	7	3	10	1	1	1	1	1	1	1	1	1	1	1	1	1
63000	-37.589363863497091	-35.824991069927492	-1.764372793569598	0.115787939099756	0.202802334877253	1.751497923307283	0.953293727244748	1	5	4	6	8	6	7	8	8	10	10	8	10	0	1	1	3	4	3	3	4	6	8	4	4	12	1	2	1	1	1	1	2	1	1	1	2	1	1
63500	-34.655149643895044	-31.920188302071136	-2.734961341823910	0.027550885692472	0.124682278143435	4.525527038773315	0.868660613408684	1	4	5	6	7	7	5	8	9	9	11	7	10	0	1	2	2	3	3	2	4	12	5	10	2	10	1	1	1	1	1	1	1	1	1	1	1	2	1
64000	-42.358900268616964	-40.448812793121832	-1.910087475495135	0.664303938566343	1.402993008916068	2.111974545783841	0.788834283004932	1	3	5	6	6	7	7	8	7	9	8	9	9	0	1	1	2	3	3	4	2	4	6	5	4	9	1	1	1	2	1	1	1	2	1	1	1	1	1
64500	-33.016393406224182	-30.771757388186764	-2.244636018037421	0.860757503833008	0.093076351130560	0.108133069669546	0.912968700076261	0	4	5	6	7	7	8	7	8	9	10	9	10	0	1	2	2	3	3	5	3	8	9	9	5	8	1	2	1	1	1	1	1	1	1	1	1	1	2
65000	-40.227662231935497	-38.831067161531287	-1.396595070404208	0.889650669070365	0.708133848940240	0.795968432958298	0.896063763202231	1	5	4	6	8	7	7	6	7	9	11	7	9	0	3	1	2	9	8	2	2	4	7	13	3	4	1	1	2	1	1	1	1	1	1	1	1	1	1
65500	-41.335449854508006	-38.880060878580707	-2.455388975927296	0.154663092645846	0.560150730767636	3.621747898513145	0.902801765716775	1	4	5	7	6	7	7	8	9	8	10	7	8	0	1	2	3	2	3	5	5	12	4	4	2	1	1	1	1	1	1	1	1	1	1	1	1	1	3
66000	-33.196892824285428	-30.877774670060329	-2.319118154225101	0.456047369702958	1.466451254600052	3.215567837953346	0.769145550481828	0	4	5	6	7	8	7	8	9	9	10	8	11	0	1	2	2	4	3	2	4	5	5	9	4	10	1	2	1	1	1	1	2	1	1	1	1	1	1
66500	-45.325334327376169	-42.602193370682421	-2.723140956693747	0.181256851976772	0.812988624125256	4.485284916177620	0.843939657787551	1	4	4	5	8	8	5	8	7	6	9	9	10	0	1	1	2	9	9	1	9	4	3	9	5	6	1	1	1	1	1	1	2	1	1	1	1	1	1
67000	-41.571250365494251	-38.554918131467446	-3.016332234026808	0.464588510549806	2.573884133408225	5.540137293456148	0.925910437896633	-1	3	5	7	5	7	7	8	8	8	11	9	10	0	1	2	3	2	2	5	3	4	6	9	8	7	1	1	1	1	1	2	1	1	1	1	1	1	1
67500	-30.388912367130462	-28.143941629281631	-2.244970737848833	0.274296500453500	0.823791113679358	3.003286998986019	0.934868321071684	1	4	5	6	7	7	7	8	9	9	11	8	10	0	1	2	2	4	2	4	4	12	6	12	5	12	1	1	1	1	1	1	1	1	1	1	1	1	1
68000	-39.036719474997845	-36.120562238707727	-2.916157236290119	0.087698037696360	0.453062005583245	5.166158986953574	0.937567689021178	0	4	5	6	6	8	8	9	8	10	9	9	8	0	1	2	2	2	3	5	9	4	13	5	7	3	1	2	1	1	1	1	1	1	1	1	1	1	1
68500	-49.671670222664353	-47.718767123332320	-1.952903099332031	0.998617704883056	2.217422259685571	2.220491634429058	0.726870329812460	-1	4	5	6	8	7	7	9	8	9	9	8	8	0	1	2	1	7	3	4	4	3	2	2	7	4	1	3	1	3	1	1	1	2	2	2	3	1	1
69000	-40.417648219599116	-38.461758280572973	-1.955889939026140	0.823069828345201	1.833893075433801	2.228113596535158	0.859341485246900	0	4	5	7	7	8	6	9	7	9	9	8	9	0	1	2	7	2	4	2	5	3	5	7	7	2	1	1	1	1	1	1	1	1	1	1	1	1	3
69500	-36.099122150641008	-33.814154949305731	-2.284967201335277	0.608324634020207	1.896181604629201	3.117055431567833	0.768485635050816	1	4	6	6	8	6	6	8	7	10	10	8	11	0	1	2	2	4	2	2	9	3	9	8	9	12	1	1	1	1	1	1	1	1	1	1	1	1	1
70000	-34.032346036128281	-28.589688378117131	-5.442657658011153	0.597112938485810	12.101918168146193	20.267385595151996	0.919216494652828	0	4	6	6	6	7	7	9	8	9	11	9	10	0	1	2	2	2	3	5	5	3	6	10	6	9	1	1	1	1	1	1	1	1	1	1	1	1	1
70500	-35.036122156235209	-33.432067641482284	-1.604054514752926	0.683730704782400	0.931581913491910	1.362498286205225	0.885045478997746	1	4	5	7	6	7	6	9	9	8	9	8	10	0	1	2	5	3	7	3	5	4	5	4	7	9	1	1	1	1	1	1	1	1	1	1	1	1	1
71000	-47.140533250275510	-43.810449895510104	-3.330083354765409	0.688274602120793	4.686285268105972	6.808743564946371	0.770776912049995	0	2	5	6	6	7	8	5	8	10	8	8	9	0	1	2	1	3	3	4	2	6	12	5	5	11	1	1	2	3	1	1	1	1	1	1	1	1	1
71500	-40.058717932048495	-35.832568677414471	-4.226149254634020	0.093555701775183	1.062521271444162	11.357097977816796	0.841229064663022	1	3	5	6	6	8	7	8	8	8	10	7	11	0	1	2	2	2	4	3	4	5	4	8	5	5	1	1	1	2	1	1	1	1	1	1	1	1	1
72000	-41.613721357217820	-36.790607287012989	-4.823114070204833	0.672518667653341	10.278921812288230	15.284217831684998	0.939398637835357	0	3	5	6	8	8	7	7	8	10	10	9	9	0	1	2	2	8	4	2	3	4	5	9	9	8	1	2	1	2	1	1	2	1	1	1	1	1	1
72500	-34.543335911719502	-32.589562364200539	-1.953773547518963	0.341698572146236	0.759497574734784	2.222712169864563	0.949388608809305	1	4	5	6	7	8	7	8	7	10	10	9	11	0	1	2	2	3	5	4	7	2	4	6	6	10	1	1	1	1	1	1	1	1	1	1	1	1	1
73000	-33.705852298933863	-32.116279698596060	-1.589572600337801	0.372018279195213	0.493690988390658	1.327061104251810	0.751352108794462	0	4	5	6	8	6	6	8	8	10	10	8	11	0	1	2	2	4	3	3	7	7	12	12	4	5	1	2	1	1	1	1	1	1	1	1	1	1	2
73500	-39.494103541871269	-38.021453298787733	-1.472650243083538	0.765464110890930	0.787694127389636	1.029041226338924	0.837606626098711	1	5	3	6	6	6	7	8	8	10	9	7	10	0	3	1	1	3	2	6	6	6	9	4	6	7	1	1	1	2	1	1	1	1	1	1	1	1	1
74000	-38.994976845016112	-34.303638504562770	-4.691338340453346	0.307600982001939	4.413488102056013	14.348094968136961	0.880585110062436	1	3	5	7	6	7	8	8	8	9	10	9	11	0	1	1	3	3	5	4	4	6	6	8	4	8	1	1	2	1	1	1	1	1	1	1	1	1	2
74500	-32.803862849156872	-30.750276815593391	-2.053586033563481	0.871645208927583	2.162948171810681	2.481454781896681	0.910714097496246	1	4	5	6	7	7	7	9	8	8	10	9	10	0	1	1	2	4	3	3	6	7	5	9	5	10	1	2	2	1	1	1	1	1	1	1	1	1	1
75000	-35.019132655277915	-32.038016857821717	-2.981115797456196	0.994383631013622	5.376646292841030	5.407014079023366	0.903240274774215	0	3	5	6	6	7	7	8	8	8	10	8	10	0	1	2	3	3	4	3	5	4	5	9	3	4	1	2	1	1	1	1	1	1	1	1	1	1	2
75500	-36.862644160092636	-34.710973490596096	-2.151670669496536	0.753669923285876	2.068365265975962	2.744391413363338	0.867877790677857	1	3	5	6	7	8	7	8	8	9	10	7	10	0	1	1	2	4	7	2	4	7	4	7	4	9	1	1	2	1	1	1	2	1	1	1	1	1	1
76000	-29.226670308443687	-27.697050327726974	-1.529619980716713	0.520560819925480	0.613188653294567	1.177938542094558	0.990201220144842	1	4	5	6	7	7	7	9	9	9	9	8	10	0	1	1	2	3	3	3	6	7	6	12	5	9	1	1	1	1	1	1	1	1	1	1	1	1	1
76500	-39.967182356990712	-37.281956542277378	-2.685225814713335	0.766079775222889	3.338154188507430	4.357449832866559	0.789420230672309	0	5	4	7	5	7	7	8	8	10	10	8	11	0	3	1	2	3	5	5	6	2	2	8	6	8	1	1	2	1	1	1	1	1	1	2	1	1	1
77000	-36.281846751718632	-33.571311354477018	-2.710535397241618	0.966851408529928	4.295308681939177	4.442573744056575	0.998981710576207	1	3	5	5	7	6	7	8	7	9	8	8	10	0	1	1	2	6	4	4	7	6	5	6	7	7	1	1	1	1	1	1	1	1	1	1	1	1	1
77500	-44.226671242539204	-42.301075736044538	-1.925595506494666	0.725881292155445	1.561459901840857	2.151122943538371	0.730215102296367	1	3	5	6	7	6	7	8	9	10	10	8	10	0	1	1	3	6	3	3	3	12	3	9	7	12	1	1	3	1	1	1	2	2	1	2	1	1	1
78000	-45.113766452997844	-43.681125362242902	-1.432641090754941	0.941918496850169	0.861892747211091	0.915039624015571	0.595770559259987	1	4	5	6	7	7	6	8	9	9	10	8	8	0	1	1	2	7	3	2	7	12	7	9	3	2	1	2	2	2	1	1	1	1	1	2	1	1	3
78500	-40.273764649195890	-37.786542431130776	-2.487222218065117	0.359572094849798	1.337520473623693	3.719756045536311	0.868534311920541	1	3	5	7	6	7	6	8	8	9	9	9	9	0	1	2	3	2	7	1	6	7	7	7	6	8	1	1	1	1	1	1	2	1	1	1	2	1	1
79000	-47.823450015127143	-41.165708591879024	-6.657741423248117	0.111770595267464	3.723676921509397	33.315353761861338	0.719822290633154	1	3	6	5	5	7	7	8	9	10	9	9	10	0	1	2	2	1	5	4	3	6	7	8	6	9	1	1	1	2	2	1	1	1	1	2	1	1	1
79500	-35.955933667532335	-33.030691325236745	-2.925242342295590	0.870739680267865	4.527395428250416	5.199482153905812	0.800978807717373	1	4	5	6	7	8	7	8	7	10	11	8	10	0	1	2	2	2	4	4	3	3	6	13	4	3	1	1	1	1	1	1	1	1	1	1	1	1	2
80000	-43.270243881971616	-35.757947641383183	-7.512296240588436	0.933177797759918	42.639530391701548	45.692825626646076	0.894624093119758	1	3	5	6	8	8	7	7	7	9	10	9	11	0	1	2	2	9	9	4	4	3	7	5	3	8	1	1	1	1	1	1	1	1	1	1	1	1	1
80500	-33.070001627662670	-31.277683487256795	-1.792318140405875	0.752109909508551	1.368658200135775	1.819758233248239	0.917238717783481	1	4	5	6	6	6	7	9	7	10	8	8	9	0	1	2	2	3	2	3	7	3	11	4	5	7	1	1	1	1	1	1	1	1	1	1	1	1	1
81000	-35.343722063410290	-32.659639913354226	-2.684082150056066	0.926533129462444	4.033776097156889	4.353623166715262	0.846094839661367	1	3	4	6	7	8	6	7	8	10	10	7	9	0	1	2	3	7	7	3	7	5	6	9	7	5	1	1	1	1	1	1	1	1	1	1	1	1	1
81500	-36.015349147145812	-27.089404579247937	-8.925944567897879	0.756654228802829	55.748462812904641	73.677593662708176	0.986197900056782	0	5	3	7	7	7	7	8	8	9	10	9	10	0	3	1	2	2	2	2	5	6	7	7	7	9	1	1	1	1	1	1	1	1	1	1	1	1	1
82000	-40.282781984467960	-38.851616842962756	-1.431165141505204	0.200884627015760	0.182920067278828	0.910572750121279	0.995262189189032	0	3	6	6	8	7	7	8	8	7	10	9	8	0	1	2	2	6	3	3	2	7	3	5	6	7	1	1	1	1	1	1	1	1	1	1	1	1	1
82500	-36.656956791747902	-33.956133514435450	-2.700823277312449	0.834398745840252	3.679539431153913	4.409809398081685	0.857546379113673	0	4	5	6	8	6	7	8	8	9	10	8	11	0	1	2	3	3	2	3	7	6	7	6	7	5	1	2	1	1	1	1	1	1	1	1	2	1	2
83000	-45.704648024614073	-40.664897725385401	-5.039750299228675	0.318392561481963	5.385425526955148	16.914420053937803	0.887722041090589	1	4	6	6	6	8	5	7	7	10	10	9	11	0	1	2	2	2	7	2	5	7	5	4	9	12	1	2	1	1	1	1	1	1	1	1	1	1	1
83500	-43.726759450288043	-40.402282583934173	-3.324476866353872	0.755107779206775	5.123198727244770	6.784725132386505	0.759469066581906	1	4	6	7	8	7	8	7	9	9	10	8	10	0	1	2	1	3	2	2	3	6	8	2	2	12	1	1	1	2	1	1	2	1	1	1	2	2	1
84000	-36.217877040523298	-34.499503033108333	-1.718374007414967	0.281061637787464	0.460865791863071	1.639732108198892	0.850941166525907	1	3	5	6	5	7	7	7	8	9	9	8	11	0	1	2	3	1	2	5	5	8	7	6	6	11	1	1	1	1	2	2	1	1	1	1	1	1	1
84500	-41.052145699086083	-38.844209384456860	-2.207936314629225	0.430874871459693	1.249301365752135	2.899452830748339	0.788052238642669	0	4	5	6	8	8	7	8	8	10	10	8	10	0	1	1	2	3	3	3	4	4	4	4	3	8	1	2	1	1	1	1	1	1	1	1	2	2	1
85000	-32.346723393218731	-30.280163650625632	-2.066559742593101	0.220137987487554	0.553805270254023	2.515718784270863	0.860598564840877	0	4	5	6	6	7	8	8	8	8	9	8	10	0	1	2	2	2	3	3	4	6	4	8	4	10	1	1	1	1	1	1	1	1	1	1	1	1	1
85500	-34.078491812057486	-31.424890455024901	-2.653601357032583	0.138720053897072	0.589874108632897	4.252262683451477	0.937763370930312	1	3	5	6	8	7	8	8	7	9	10	6	10	0	1	2	3	12	4	3	4	12	7	8	3	10	1	1	1	1	1	1	1	1	1	1	1	1	1
86000	-42.630663253038136	-39.200221679923281	-3.430441573114857	0.653417175087795	4.735533209578746	7.247335071874212	0.808051440203665	1	5	6	6	4	7	7	8	8	9	10	9	11	0	5	5	5	1	4	4	3	3	4	4	3	9	1	1	1	1	1	1	1	1	1	2	1	1	1
86500	-37.504754146821007	-35.684079621992581	-1.820674524828429	0.025453672640056	0.048091842576203	1.889387172384744	0.941036369428632	1	3	5	6	4	6	8	8	8	9	11	7	10	0	1	5	5	2	5	4	6	4	8	9	5	9	1	1	1	1	1	1	1	1	1	1	1	2	1
87000	-36.261342430217582	-34.340079376445267	-1.921263053772315	0.534714940107747	1.144380103300620	2.140168559849894	0.972812905309984	0	3	5	6	7	6	5	9	8	8	11	7	10	0	1	2	2	3	3	2	5	12	3	9	3	5	1	1	1	1	1	1	1	1	1	1	1	1	1
87500	-43.714591686106118	-41.831935862322993	-1.882655823783128	0.775610038790641	1.584680664835008	2.043140992999392	0.933401829788536	0	3	5	7	6	8	6	7	5	9	10	8	9	0	1	2	5	2	5	9	2	2	9	4	8	8	1	1	1	1	1	1	1	1	1	2	1	1	1
88000	-39.820047472974082	-35.444979877752701	-4.375067595221378	0.520657965161131	6.385029821408629	12.263386423815914	0.917760707620838	1	3	5	6	6	7	8	7	8	9	9	9	10	0	1	2	3	3	4	4	2	5	8	4	9	5	1	1	1	1	1	1	1	2	1	1	1	1	1
88500	-39.090094855196135	-36.166960262078931	-2.923134593117202	0.350156875147939	1.817923706180096	5.191740717391408	0.935741147731982	0	4	5	6	8	7	7	9	7	9	9	7	10	0	1	2	2	4	4	4	6	2	5	4	2	7	1	1	1	1	1	1	1	1	2	1	1	1	1
89000	-29.874641085943590	-28.326814981137613	-1.547826104805977	0.698346395030162	0.854611746157670	1.223764813908374	0.889571166282994	1	3	5	5	7	7	7	9	8	9	8	8	10	0	1	2	2	3	4	3	6	5	5	6	6	11	1	1	1	1	1	1	1	1	1	1	1	1	1
89500	-50.014811679543804	-47.571556652269059	-2.443255027274743	0.801716452086908	2.873919054746939	3.584707594893410	0.675060654855930	0	4	5	5	8	8	8	6	9	8	11	7	10	0	1	2	2	3	8	3	1	6	4	9	3	8	1	2	1	1	1	2	1	3	1	2	1	1	2
90000	-33.614547293949535	-31.294385900338550	-2.320161393610986	0.042088494663358	0.135465918195854	3.218597369171077	0.940622557998635	0	4	6	6	8	8	6	8	8	9	10	7	10	0	1	2	2	3	4	2	7	4	4	6	7	3	1	1	1	1	1	1	1	1	1	1	1	1	2
90500	-39.387907134068072	-36.863659519980942	-2.524247614087133	0.043702007501794	0.167609733437902	3.835286821343889	0.825266424064279	-1	3	5	7	7	8	7	9	8	9	10	9	8	0	1	2	2	2	5	3	7	5	4	6	5	7	1	2	1	2	2	1	1	1	1	1	1	1	1
91000	-30.612210573193639	-29.159715306909863	-1.452495266283778	0.741534796283884	0.247401924064178	0.333634949167597	0.997933982656285	0	3	5	6	7	8	8	8	6	9	10	8	10	0	1	2	3	3	9	3	5	2	8	7	9	6	1	1	1	1	1	1	1	1	1	1	1	1	1
91500	-37.284412567713623	-32.335324554346634	-4.949088013366987	0.831043689281349	13.477931440979408	16.218078080388953	0.915872308129664	1	4	5	6	8	7	6	9	8	9	11	8	9	0	1	2	2	3	3	2	6	6	6	6	6	9	1	1	1	1	1	1	1	1	1	1	2	1	1
92000	-39.778852065561523	-37.784413116714568	-1.994438948846953	0.001849703564236	0.004304486026769	2.327122091343095	0.979270296696371	1	4	5	7	7	7	7	6	6	9	9	9	8	0	1	2	8	8	9	3	2	3	6	3	5	7	1	1	1	1	1	1	1	1	1	1	1	1	1
92500	-34.759228990804985	-32.984996707954714	-1.774232282850273	0.210979634849897	0.374603703434954	1.775544372808630	0.805579352428234	1	5	6	6	7	7	7	8	8	9	10	9	10	0	1	1	2	3	2	2	4	7	8	9	5	6	1	1	2	1	1	1	1	1	1	1	1	1	1
93000	-36.436479294791830	-34.742542319298281	-1.693936975493552	0.256752774841796	0.052738340755965	0.205405144261679	0.953143020654132	0	4	6	6	6	7	6	9	8	9	10	7	11	0	1	2	2	2	2	2	6	7	12	8	4	10	1	1	2	1	1	1	1	1	1	1	1	1	1
93500	-38.757292765688753	-36.094398170298788	-2.662894595389963	0.612680390171315	2.624133724112813	4.283038540500803	0.805848501373799	0	4	5	7	6	8	6	8	9	9	10	9	10	0	1	1	2	2	3	3	7	4	4	12	5	8	1	1	2	1	1	1	1	1	1	1	1	1	1
94000	-39.454244947650672	-36.444782301615504	-3.009462646035169	0.872352501642302	4.810175473223350	5.514027258668544	0.826620252137442	1	5	6	6	7	8	7	9	8	9	11	8	11	0	1	2	2	1	3	4	7	5	6	9	4	10	1	1	1	1	2	1	1	1	1	1	1	1	1
94500	-43.109801019065301	-41.748359288718603	-1.361441730346701	0.227815879188591	0.124261697950858	0.545447922214374	0.563093853201167	1	4	6	6	8	7	7	8	8	9	10	7	11	0	1	2	1	3	3	4	7	3	8	8	4	10	1	1	2	3	1	1	1	1	2	1	1	1	1
