step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56
26000	-279.438415632985595	-277.605780551037526	-1.832635081948056	0.000081411417635	0.000013773868738	0.169188415310139	0.633156763055269	0	1	2	4	5	4	5	5	7	7	8	7	9	9	12	10	12	11	12	12	14	16	18	19	21	21	20	23	23	20	22	21	24	24	24	24	26	25	26	26	26	25	26	25	25	27	27	26	28	28	30	29	30	30	29	32	0	1	1	3	6	3	0	3	7	6	8	8	12	12	13	13	18	13	14	16	20	21	21	23	24	23	23	25	24	24	27	27	32	30	31	27	26	29	45	29	35	26	31	31	32	36	42	44	48	46	47	37	47	26	43	54	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	2	1	1	1	2	2	1	2	2	1	1	2	1	2	3	1	2	1	2	1	1	1	2	2	1	4	1	1
26500	-301.478372329867000	-299.907396598477817	-1.570975731389206	0.000097969022815	0.000024823275224	0.253378818227068	0.621472695254051	0	1	2	3	5	4	2	7	7	8	7	9	10	9	11	11	11	12	13	11	13	16	18	20	21	20	20	22	23	20	21	21	23	24	23	24	27	25	26	26	26	26	27	24	26	28	27	26	29	28	29	30	30	31	31	33	0	1	1	3	3	3	0	4	7	5	3	11	12	8	13	13	13	13	14	11	20	21	22	23	23	23	23	23	25	23	23	27	25	24	31	32	26	29	44	25	35	28	44	31	44	39	42	44	45	36	34	47	47	47	45	54	1	1	1	1	2	1	1	2	2	1	2	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	1	3	2	1	1	1	2	2	1	1	4	1	2	2	2	3	2	1	1	1	1	2	2	2	3	2	2	2	2	2
27000	-286.277442298446260	-284.610984884813490	-1.666457413632767	0.000103788563024	0.000022255168415	0.214427946266104	0.737317457874823	0	1	1	2	5	4	4	6	7	7	8	8	10	10	12	10	11	12	13	11	13	17	19	19	21	21	21	23	22	21	21	20	24	23	23	24	26	25	25	25	27	25	26	25	26	27	27	27	29	29	30	29	30	30	30	33	0	1	1	3	4	3	0	6	7	6	8	8	12	12	16	8	13	13	14	16	20	20	22	22	23	23	32	25	24	24	23	23	23	24	31	27	25	29	31	34	45	26	44	31	31	27	42	43	39	44	47	26	47	47	48	53	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	2	1	1	2	1	1	4	1	1	1	1	1	1	2	1	1	1	2	2	1	1	2	2	2	1	1	1	1	2	3	2	1	1	3	2	2	3	2	2	1	1
27500	-284.435499256013941	-282.878564648586632	-1.556934607427334	0.000103907948772	0.000027063256197	0.260454147318851	0.842843429838556	0	2	1	3	4	4	5	5	7	7	8	8	11	9	10	11	11	12	12	13	14	16	18	19	21	20	22	22	22	21	22	20	23	24	24	25	25	25	25	26	26	25	27	24	26	27	28	28	29	29	29	27	30	30	30	34	0	1	1	3	3	4	0	4	7	3	6	8	12	8	12	15	15	17	16	16	13	21	22	23	23	23	32	23	24	24	32	23	32	30	31	44	28	29	44	36	35	34	39	31	44	34	42	45	45	46	52	42	37	51	43	47	1	1	1	1	2	1	1	2	1	2	2	1	2	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	2	2
28000	-305.067817180389000	-303.091338173970087	-1.976479006418889	0.000108020642812	0.000015375515430	0.142338677406122	0.752322988323449	-1	1	3	1	4	4	4	6	6	7	8	8	10	9	10	10	11	10	12	12	14	17	18	20	21	21	22	21	22	21	21	19	23	24	23	23	26	25	23	25	25	25	25	26	27	27	27	27	29	29	29	29	29	31	30	32	0	1	4	1	4	3	0	6	7	6	8	8	12	11	12	12	18	12	14	16	20	21	22	23	23	23	32	22	24	24	32	22	26	28	31	27	28	30	25	33	35	25	39	39	43	25	42	39	35	26	42	42	42	51	44	47	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	2	1	1	2	2	1	2	1	1	1	1	1	1	1	1	2	2	1	1	1	2	2	2	1	2	1	2	3	3	2	1	2	2	2	2
28500	-331.716810890427041	-330.249057485793230	-1.467753404633794	0.000080252651851	0.000025652493308	0.319646674797342	0.649240621652743	0	2	1	2	4	4	3	6	7	8	8	9	9	10	11	10	12	12	13	13	13	16	18	20	21	20	22	22	23	22	21	20	22	24	24	25	26	25	26	26	26	26	25	25	27	27	27	27	28	28	29	27	31	30	30	33	0	1	1	3	4	4	0	6	7	3	6	8	8	11	16	8	13	13	13	18	16	21	22	23	22	23	32	23	25	24	23	23	25	30	31	33	26	29	44	44	35	26	31	31	39	35	36	40	44	27	42	26	50	47	43	42	1	1	1	1	1	1	1	1	2	3	2	2	2	1	1	2	2	2	2	1	2	1	1	1	3	1	1	2	2	1	1	2	1	2	2	2	2	1	1	1	1	3	2	2	1	2	1	1	2	3	2	2	2	2	4	3
29000	-307.999125194272210	-306.390438042870585	-1.608687151401605	0.000086723856818	0.000020494272248	0.236316430107922	0.655289355648678	-1	1	2	4	4	5	4	6	6	7	7	8	8	7	11	9	11	12	13	13	14	15	18	19	21	20	21	22	22	22	21	20	23	23	24	24	26	25	23	25	26	24	25	24	26	27	28	28	27	29	29	29	30	31	31	32	0	1	1	3	1	3	0	6	7	4	8	11	8	5	16	6	13	13	10	13	20	21	21	23	26	23	23	32	24	24	32	23	32	24	31	32	30	34	31	33	35	23	39	39	43	36	42	44	45	46	37	26	37	51	49	51	1	1	1	1	3	2	1	1	2	2	1	1	1	2	2	2	2	2	3	3	1	1	2	1	1	1	2	1	1	2	1	1	1	2	1	1	2	1	1	1	1	2	1	1	1	1	2	2	1	1	2	4	2	1	2	2
29500	-289.505625476195007	-287.083974140713337	-2.421651335481683	0.000100410415920	0.000009263067708	0.092252059942142	0.653645701103456	0	1	2	3	5	4	4	6	6	7	9	7	9	8	10	11	11	13	11	12	14	16	17	20	20	21	21	22	21	20	21	19	24	23	24	23	25	25	24	24	26	24	27	25	26	28	27	27	28	28	29	30	30	30	29	34	0	1	1	3	4	3	0	3	7	6	8	8	12	8	13	13	13	13	14	16	20	21	22	23	23	24	32	24	24	23	32	23	27	30	31	32	26	34	31	25	35	25	44	39	39	33	37	44	45	36	37	37	37	42	43	54	1	1	1	1	1	1	1	2	2	1	2	1	1	1	1	1	1	2	2	1	2	1	1	2	2	1	1	1	1	1	1	1	2	2	1	2	2	1	2	2	1	2	2	1	1	2	2	1	1	3	2	2	3	3	1	2
30000	-299.846189929485377	-298.280395322909612	-1.565794606575761	0.000069831236366	0.000017872515021	0.255938688062567	0.684912278552088	0	1	2	4	4	4	4	6	5	7	8	6	10	10	11	9	11	12	13	11	14	16	18	20	21	20	22	21	22	22	21	20	23	23	24	24	26	25	25	25	23	25	27	24	26	28	28	27	29	27	30	30	30	30	31	33	0	1	1	3	3	1	0	6	7	3	8	6	16	11	12	8	16	13	14	16	20	21	22	23	23	23	23	23	24	24	32	23	27	30	27	32	25	29	44	32	31	26	39	27	35	27	42	44	39	32	37	42	47	42	49	53	1	1	1	1	1	2	1	1	1	2	1	1	1	1	3	2	1	2	2	2	1	1	1	1	2	1	2	2	1	1	1	1	1	1	1	2	4	2	1	2	1	2	1	1	1	2	2	2	2	2	2	2	1	2	1	2
30500	-304.096850724008164	-302.011839110543917	-2.085011613464254	0.000108589745600	0.000013745748872	0.126584225759430	0.613556980549818	0	1	1	2	3	4	4	6	6	8	7	8	10	10	12	10	11	12	13	12	14	16	18	18	21	20	21	22	22	22	22	21	24	24	24	24	27	23	24	24	26	25	27	25	26	29	28	27	29	29	29	29	31	31	31	33	0	1	1	3	3	3	0	6	7	4	8	8	12	12	13	12	13	13	14	16	20	21	22	21	26	23	23	23	24	27	25	23	25	30	31	28	36	24	31	32	35	26	39	39	44	25	37	39	45	37	42	37	42	26	45	53	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	2	1	1	1	1	3	1	1	3	2	2	1	1	1	2	1	1	1	2	3	1	1	1	2	2	1	1	4	1	1	1	1	2	1	3	4	4	1
31000	-284.516822302757703	-282.874344803906183	-1.642477498851493	0.000091938749094	0.000020500797589	0.222983212100355	0.613939451449152	0	1	1	3	3	5	5	6	6	6	8	8	10	9	11	11	10	13	12	13	14	17	19	20	20	21	22	22	23	22	22	21	23	24	23	24	26	25	25	25	27	23	24	26	27	29	26	28	29	28	30	28	31	30	30	33	0	1	1	3	3	4	0	3	7	5	8	8	12	12	13	13	12	13	14	16	20	21	22	23	23	23	32	25	24	24	32	22	32	30	31	27	25	29	31	36	39	26	31	43	39	40	42	44	39	36	37	37	37	37	39	53	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	2	1	1	2	1	1	1	1	1	1	2	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	1	2	2	2	2	2	2	2	2
31500	-258.313327065732210	-256.408997777193520	-1.904329288538675	0.000075536376492	0.000011691669134	0.154781969656408	0.781879555990483	0	1	2	3	4	5	2	6	6	8	7	8	10	10	11	11	11	9	13	12	14	16	18	19	22	20	22	22	22	21	22	20	24	24	23	24	27	26	25	24	26	25	27	24	26	27	27	28	29	28	29	29	29	30	30	33	0	1	1	3	3	4	0	6	7	4	8	11	18	12	18	18	18	12	14	16	20	21	22	23	23	23	32	23	30	24	32	23	27	30	31	25	42	34	36	27	35	26	39	31	44	27	42	43	45	36	47	47	47	51	48	54	1	1	1	1	1	1	1	1	2	3	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	3	1	1	1	2	2	1	2	1	1	1
32000	-272.212771886202233	-270.512245928084099	-1.700525958118143	0.000078039364111	0.000015869532985	0.203352925355381	0.839299184474715	0	2	2	4	4	5	5	6	7	7	8	7	8	9	12	9	11	10	13	13	14	16	18	19	21	20	19	19	22	22	21	20	23	24	24	24	26	26	25	25	26	25	27	24	26	26	27	27	28	27	29	30	30	30	30	32	0	1	1	3	3	4	0	6	7	4	8	8	12	12	18	13	13	13	14	16	20	20	20	23	28	23	23	23	24	24	27	27	27	30	31	27	26	34	44	33	35	26	39	31	44	36	37	39	48	46	47	47	51	47	49	52	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	2	1	2	2	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	1	1	1	3	1	2	1	1	1	2	1	1	2	2	1	2	1	1
32500	-288.121526033225166	-286.065722282816580	-2.055803750408576	0.000084590065349	0.000011041032993	0.130523991766289	0.652106922411368	0	2	2	3	4	4	4	6	6	7	7	8	10	10	11	10	12	12	12	12	13	17	19	20	20	21	21	23	23	22	22	22	23	25	24	24	27	25	24	26	26	25	26	25	26	26	27	26	28	29	29	29	30	30	30	33	0	1	1	3	3	3	0	5	7	6	8	3	8	12	13	12	13	13	14	12	20	21	22	23	21	23	23	26	24	25	25	27	27	24	31	27	42	29	31	36	35	23	39	39	39	32	25	39	45	47	42	37	42	52	43	52	1	1	1	1	1	1	1	1	1	2	1	3	2	2	1	1	1	1	2	2	1	2	1	1	3	2	1	1	2	1	1	1	1	2	1	1	1	1	1	1	2	3	2	1	1	2	4	1	1	1	2	1	3	1	2	2
33000	-284.346778142954747	-282.046948990873943	-2.299829152080791	0.000114684062227	0.000011783284815	0.102745617712842	0.803634308097341	1	2	2	3	4	4	3	5	6	7	8	9	10	9	11	11	12	12	12	12	13	17	18	19	19	20	21	22	22	21	22	20	23	23	25	23	24	25	26	26	24	26	27	25	26	29	27	28	29	26	29	30	30	31	31	33	0	1	1	3	3	3	0	3	7	4	8	8	12	11	13	13	13	13	14	16	20	21	22	23	23	23	32	30	32	24	32	22	27	24	41	32	26	29	44	37	36	28	39	37	44	50	37	39	45	36	47	47	51	47	49	54	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	2	1	2	1	2	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	2	2	1
33500	-296.358198931838558	-294.679919110758192	-1.678279821080347	0.000093163241340	0.000019606264507	0.210450647971821	0.564582633186022	0	1	2	4	4	5	4	6	7	7	8	8	9	8	11	10	11	12	12	12	13	17	18	19	22	21	22	23	23	20	21	20	24	23	24	23	26	25	25	25	27	24	27	25	26	28	26	27	27	28	29	29	30	30	30	32	0	1	1	3	3	3	0	4	7	4	8	8	8	10	13	12	13	17	14	16	20	20	20	23	26	23	32	25	30	24	32	23	32	24	31	27	42	29	32	29	44	26	39	31	31	48	42	35	44	27	26	47	37	37	50	53	1	1	1	1	1	2	1	2	2	2	1	1	2	1	1	1	1	1	2	1	1	2	3	1	1	2	1	1	2	1	1	1	2	1	2	1	2	1	3	1	1	1	1	2	2	1	1	2	1	2	4	2	2	2	1	1
34000	-303.982382951041927	-302.287683244909715	-1.694699706132236	0.000093893351011	0.000019263675368	0.205165490005233	0.603724048494940	-1	1	3	3	4	2	4	6	6	6	7	7	9	8	11	11	11	12	12	12	13	15	18	19	21	20	21	22	22	21	22	20	23	24	25	24	26	25	24	24	27	25	27	25	27	29	27	27	29	28	29	30	31	31	31	33	0	1	6	6	6	1	0	5	7	4	8	8	12	11	13	13	12	13	14	16	20	20	22	23	24	23	23	27	24	24	32	23	25	24	31	32	34	29	31	26	35	34	44	31	39	36	42	44	45	36	47	47	47	47	49	53	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	3	1	1	1	2	1	1	1	1	1	1	3	2	1	2	2	2	2	1	1	2	2	2	3	1	2	1	2	2	2	2	2	2	2
34500	-328.746241679586774	-326.514727322917565	-2.231514356669231	0.000099616376283	0.000010906041667	0.109480409483856	0.531973034041172	0	2	2	4	4	4	4	6	6	8	8	9	9	10	11	10	12	11	11	13	14	16	18	19	21	20	21	22	23	22	22	22	24	24	24	25	25	26	24	25	26	26	27	25	27	28	27	27	28	28	29	30	29	30	31	30	0	1	1	3	3	3	0	4	7	6	6	8	8	4	16	12	13	13	14	12	20	20	22	23	23	20	23	25	24	24	27	27	32	24	26	27	25	34	31	34	35	23	44	39	35	32	26	39	45	33	42	51	33	42	45	51	1	1	1	1	1	2	1	1	1	2	1	2	1	3	1	1	2	1	1	2	1	1	1	1	2	3	2	1	1	1	1	1	1	2	2	2	3	2	1	1	1	4	1	1	2	3	3	2	1	2	1	1	2	2	2	1
35000	-265.542672784061267	-263.896066275185149	-1.646606508876139	0.000103996204328	0.000023031060915	0.221460591407073	0.811048623692891	0	2	2	4	4	4	4	6	6	8	8	7	9	10	11	10	12	12	12	12	14	16	18	19	21	20	20	22	21	21	22	22	23	24	23	24	25	26	25	24	26	26	27	24	26	27	28	27	28	28	29	29	29	30	30	33	0	1	1	3	3	3	0	6	7	6	8	8	12	10	8	13	13	13	14	16	18	21	22	23	26	23	23	25	24	24	27	27	27	24	25	32	33	34	44	33	35	33	39	31	44	36	37	39	45	46	42	47	47	52	45	53	1	1	1	1	1	1	1	1	1	3	1	1	1	1	3	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	2	3	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	2	1	1	1	2	2
35500	-314.553031782896085	-312.804712829471157	-1.748318953424909	0.000081630209680	0.000015476024212	0.189586971205072	0.706974899115960	0	2	2	3	4	5	4	6	7	7	9	7	9	10	11	11	11	12	12	12	13	14	17	19	22	21	20	23	23	22	21	22	23	23	23	25	26	25	26	25	26	24	26	24	26	27	27	26	27	28	27	30	30	30	29	34	0	1	1	3	3	4	0	3	7	4	8	8	12	8	13	13	12	12	17	16	20	21	21	23	23	23	23	23	32	24	27	23	27	23	27	34	42	29	44	27	32	28	44	31	44	36	42	44	48	46	28	51	47	37	44	53	1	1	1	1	1	1	1	2	2	2	2	1	1	2	1	1	2	3	1	1	1	1	3	1	2	2	2	4	1	2	1	3	1	3	2	1	1	2	1	2	1	1	1	1	1	1	2	1	1	1	2	1	2	3	2	2
36000	-274.022716306825885	-272.131771027390982	-1.890945279434916	0.000106906728266	0.000016816584377	0.157301459413308	0.800203473859238	0	2	2	4	4	4	5	6	6	6	7	8	10	10	11	10	12	12	12	12	14	16	18	19	21	20	21	23	23	21	22	20	23	24	23	24	26	25	24	25	27	26	27	25	26	27	27	26	28	28	29	28	30	30	30	33	0	1	1	3	3	3	0	6	7	4	8	8	11	11	16	12	13	12	14	16	20	21	22	23	23	23	32	25	24	24	27	23	27	30	31	32	25	30	31	36	35	38	39	39	39	37	42	44	45	39	42	42	52	47	49	37	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	2	2	2	1	1	2	1	2	1	1	1	1	1	1	2	2	1	2	2	1	3
36500	-281.782029284235591	-280.291927527843939	-1.490101756391651	0.000075999787385	0.000022934583990	0.301771686205993	0.740136393140506	0	1	2	3	4	4	5	6	7	7	8	8	9	10	12	10	11	13	11	12	11	16	18	19	21	20	21	22	23	22	22	19	23	25	24	24	24	25	25	25	26	25	27	24	25	29	27	27	28	26	29	29	30	30	29	32	0	1	1	3	3	4	0	6	7	6	6	8	12	12	13	13	13	13	14	21	16	21	22	23	26	32	23	23	32	24	32	22	32	25	33	27	26	29	44	27	35	26	39	31	44	50	42	39	48	36	47	47	47	51	48	53	1	1	1	1	2	1	1	2	1	2	2	1	1	1	2	1	1	2	1	1	1	2	2	1	1	1	1	3	2	1	1	2	2	2	1	2	2	1	1	2	1	2	1	1	1	2	1	1	1	1	1	1	2	1	1	1
37000	-308.301337390388937	-306.241339726971887	-2.059997663417069	0.000127648046017	0.000016587322047	0.129945757611876	0.666515280423986	0	1	1	3	5	4	4	5	7	7	7	8	10	9	11	10	11	12	13	12	13	16	17	20	19	19	21	23	22	21	22	21	23	25	23	25	26	24	25	25	26	25	26	24	26	29	27	26	28	26	29	28	31	31	31	32	0	1	1	3	4	4	0	4	7	8	8	11	12	10	16	12	13	13	14	16	20	21	20	25	20	23	23	32	25	23	32	23	27	28	32	35	42	30	44	32	32	26	44	32	36	50	26	39	48	33	52	37	52	52	43	53	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	3	1	2	2	2	2	1	2	1	1	1	1	1	2	1	2	3	4	2	1	1	2	4	1	1	1	1	1	2	2	3	1
37500	-281.519284523234262	-279.716553075150500	-1.802731448083774	0.000080867286436	0.000014227507618	0.175936503435910	0.762110795865900	0	1	3	2	5	4	4	6	7	5	9	8	11	10	12	9	12	13	12	12	13	17	17	19	22	21	19	23	22	22	22	21	24	23	24	23	25	25	26	26	26	25	26	24	26	28	27	28	27	27	28	30	29	30	31	33	0	1	1	1	3	3	0	6	7	4	8	8	16	12	13	12	13	13	14	16	20	21	20	23	27	23	23	26	24	24	27	23	32	24	31	27	26	34	44	32	35	28	44	31	44	36	42	31	45	32	47	42	51	51	39	52	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	2	1	1	1	1	2	2	2	2	1	2	2	1	1	3	1	1	1	1	1	2	1	3	1	3	1	2	1	1	2	1
38000	-299.132740464213953	-297.437913136339148	-1.694827327874781	0.000084319929217	0.000017296162967	0.205125444575238	0.780881033973805	0	1	2	3	5	5	4	6	7	6	7	8	11	9	11	10	10	13	13	13	14	16	18	19	22	20	21	23	19	21	22	21	23	24	24	25	25	25	24	25	26	25	27	26	27	28	27	28	28	28	30	29	30	31	30	33	0	1	1	3	3	4	0	5	7	3	8	8	12	12	17	12	8	13	14	16	20	21	21	22	32	23	22	25	23	23	32	23	27	24	31	28	26	29	31	27	35	26	44	39	44	27	42	39	45	40	47	47	52	53	44	54	1	1	1	1	2	1	1	1	1	3	1	1	1	1	1	1	2	2	2	2	1	1	2	1	1	1	2	1	1	1	1	2	1	3	1	1	2	2	1	2	1	3	1	1	1	3	1	3	1	2	2	1	1	1	2	2
38500	-283.573116885452578	-280.194279288952941	-3.378837596499654	0.000108279002033	0.000005007731498	0.046248408318243	0.792665765920152	0	2	2	2	4	4	2	6	5	8	9	8	10	9	12	11	11	13	12	12	13	15	18	19	21	20	21	23	23	21	22	21	24	24	25	24	26	25	25	24	25	25	26	24	26	29	27	26	28	26	29	29	30	29	30	33	0	1	1	1	4	4	0	3	7	3	12	8	11	12	17	11	12	17	14	13	20	21	22	23	23	23	23	25	30	24	32	23	27	30	31	26	28	29	44	31	32	26	44	32	44	50	37	39	45	36	42	37	37	37	49	54	1	1	1	1	1	1	1	2	2	3	1	1	1	1	1	1	2	1	2	1	1	1	1	1	2	1	2	1	1	1	1	2	1	1	1	2	2	1	1	1	2	2	1	1	1	2	1	1	1	1	2	1	2	2	1	2
39000	-292.483102128663461	-290.986924995467234	-1.496177133196219	0.000071295975702	0.000021199790569	0.297349048955130	0.739398323486684	1	2	2	3	3	5	4	4	7	7	9	8	10	9	11	11	12	12	10	12	13	16	18	20	22	21	22	21	22	22	22	21	22	24	24	25	26	23	25	24	25	25	25	24	26	28	27	27	28	27	30	30	29	31	30	32	0	1	1	3	3	3	0	4	7	6	12	6	12	8	13	13	13	13	14	16	20	21	22	23	32	23	32	23	24	24	32	23	23	25	31	27	26	29	44	28	35	26	44	31	44	36	26	43	45	40	37	47	42	52	39	47	1	1	1	1	1	1	1	1	2	1	1	2	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	2	1	1	2	1	1	2	3	1	1	2	1	2	1	1	1	1	3	1	1	1	2	2	3	1	2	2
39500	-302.752818970717613	-300.926613642709697	-1.826205328007919	0.000081180405332	0.000013849288535	0.170598908420786	0.640345276642437	0	2	2	3	4	5	4	5	6	7	8	7	9	9	11	10	12	13	12	11	13	15	17	19	19	21	22	21	22	22	22	20	24	24	23	25	26	26	25	24	26	24	27	23	25	27	26	27	27	29	30	28	31	30	29	31	0	1	1	3	4	4	0	4	7	6	8	3	11	12	16	12	13	13	14	12	20	21	22	23	23	25	32	25	24	24	32	25	27	24	31	27	26	30	44	27	35	26	44	31	44	36	42	44	36	46	42	47	42	47	49	52	1	1	1	1	1	1	1	1	2	1	2	2	1	1	1	2	1	2	2	2	1	1	1	1	2	2	1	1	1	2	1	1	1	2	1	2	2	2	1	1	2	2	2	1	1	1	2	2	1	2	2	2	3	3	1	2
40000	-264.906552392591550	-263.430043854929693	-1.476508537661861	0.000092057121786	0.000028750920676	0.312316093722503	0.813295619485054	0	2	2	3	4	5	5	6	7	7	8	8	10	10	10	10	11	12	12	12	14	16	18	20	21	20	20	22	23	22	21	22	23	24	24	24	24	25	23	25	26	26	26	25	25	28	27	28	27	28	29	30	31	31	30	33	0	1	1	3	3	4	0	4	7	6	8	8	11	12	12	12	13	16	14	12	20	21	22	23	23	23	23	23	30	24	27	27	25	24	31	32	26	29	31	30	35	37	39	39	39	36	42	44	35	32	42	42	47	47	45	53	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2	1	1	1	1	1	1	1	2	1	1	2	1	2	2	2	2	2	3	2	3	1
40500	-282.689671101013232	-281.099068546394221	-1.590602554619017	0.000086560515934	0.000021135955924	0.244175484582783	0.688650945138599	0	2	2	4	5	4	4	6	6	5	8	8	10	10	11	10	11	9	13	12	14	16	18	19	22	21	21	22	22	21	22	22	24	23	24	24	26	25	25	25	26	25	25	23	26	27	27	27	28	29	29	30	31	30	30	34	0	1	1	3	3	3	0	6	7	3	8	8	18	12	12	12	18	12	14	16	20	21	22	23	23	23	23	27	24	24	27	30	31	24	31	26	36	30	44	32	35	26	44	31	31	36	42	44	44	36	47	42	47	47	45	53	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	2	1	2	2	1	1	1	2	1	2	1	2	1	2	1	2	1	1	3	1	1	2	3	3	1	2	2	1	3	1
41000	-293.184507500386815	-291.643824848205270	-1.540682652181557	0.000072323804477	0.000019471750110	0.269230169109260	0.720365750482571	-1	1	2	4	5	5	4	6	6	7	7	8	10	9	12	10	12	12	13	12	14	16	18	20	22	20	20	23	22	21	21	21	24	23	24	24	26	26	23	25	27	25	27	25	26	29	27	25	29	27	30	30	30	30	31	33	0	1	1	3	3	4	0	4	7	4	8	8	12	12	13	12	13	13	14	16	20	21	22	23	21	23	23	23	24	23	27	27	32	30	31	27	42	29	31	27	35	25	48	39	40	50	37	39	45	35	47	47	37	47	45	42	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	2	1	1	1	1	2	3	1	1	2	1	1	1	1	2	2	2	2	1	2	1	2	2	2	1	1	1	1	1	1	2	2	2	2	2	2	2	3
41500	-279.230984989294882	-277.599762316389160	-1.631222672905735	0.000077335680664	0.000017574212315	0.227245847761069	0.713470101779137	1	2	3	2	4	5	3	5	6	7	7	7	10	10	12	11	12	12	11	12	14	16	19	19	20	21	21	22	22	20	21	22	23	24	24	24	26	25	25	25	26	24	27	23	27	29	27	28	29	27	30	29	30	31	30	33	0	1	4	1	4	3	0	3	7	4	8	8	12	12	13	13	13	13	14	16	20	21	22	21	23	23	23	25	30	23	24	27	27	29	24	32	26	34	44	36	35	26	44	31	31	50	26	39	43	36	52	47	42	51	45	51	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	2	3	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	2	2	1	3	1	2	1	1	2	1	1	3	1	2	1
