step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72
11000	-584.056916295211181	-581.866824961502971	-2.190091333708222	0.000148871616488	0.000016958866382	0.113916049158957	0.697649964986899	0	7	-2	6	5	3	14	15	3	17	15	14	19	18	25	30	24	29	20	23	26	29	31	27	37	28	34	30	36	34	30	36	39	37	25	38	39	42	32	44	34	41	43	37	46	38	47	38	52	44	44	46	43	48	51	54	45	48	54	47	49	53	57	54	60	69	71	74	68	80	79	84	0	1	0	1	1	1	1	6	3	2	9	2	10	9	10	20	10	8	4	19	19	0	35	0	0	21	23	24	39	15	19	31	26	16	19	0	28	48	24	25	26	48	28	21	51	28	25	27	57	20	38	40	26	60	40	51	16	52	50	50	48	58	58	0	47	55	65	63	63	69	69	70	1	1	1	1	1	1	2	2	1	1	1	1	1	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	2	1	1	1	2	1	2	2	1	1	3	1	2	4	1	1	2	1	1	2	2	1	1	1	2	1	1	1	1	3	2	2	1	1	2	1
11500	-561.217590488234237	-558.482550454961256	-2.735040033273021	0.000111498353928	0.000007998199477	0.071733789736941	0.588708587260738	-3	11	3	4	3	4	14	15	9	17	19	13	17	16	24	25	21	26	25	20	28	29	29	27	35	31	32	32	30	31	33	32	39	37	36	38	39	37	42	43	41	42	37	41	43	44	48	45	50	45	42	46	43	48	53	53	50	53	53	52	45	53	54	57	58	69	67	74	74	81	83	82	0	1	0	1	1	1	2	6	3	12	14	4	2	9	12	20	12	12	20	4	16	0	20	0	0	16	16	24	24	17	21	16	26	19	23	0	28	27	29	36	26	23	28	31	27	37	36	38	31	34	38	40	26	51	36	61	50	52	44	54	51	40	52	0	62	55	65	66	47	69	63	66	1	2	1	2	1	1	1	1	2	1	1	1	1	2	2	2	2	2	1	3	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	1	2	1	2	1	2	2	1	3	2	1	2	2	2	1	1	1	2	2	2	2	1	2	3	1	1	2	2	1	1	2	2	1	4	1	5	3
12000	-585.709849391210355	-583.339577472388555	-2.370271918821850	0.000156141177297	0.000015061917112	0.096463452966907	0.676638677303572	-4	8	4	2	7	0	12	18	11	12	13	19	18	8	21	28	30	30	23	25	27	30	27	26	27	33	29	32	31	29	35	30	39	34	36	38	37	34	40	43	31	38	40	31	43	44	49	41	45	47	46	39	45	46	53	50	38	49	47	49	51	58	49	59	62	69	71	74	72	74	81	81	0	1	0	1	1	1	1	1	14	2	9	10	10	3	2	20	12	8	8	19	19	0	19	0	0	41	23	24	24	10	44	21	41	20	23	0	28	27	29	36	21	27	28	19	27	37	52	38	31	57	38	25	26	48	40	48	34	36	31	54	42	55	52	0	47	63	62	65	65	65	63	68	1	2	1	1	1	1	2	3	1	1	1	2	1	1	2	1	2	2	1	1	1	1	1	1	1	1	1	2	1	4	1	1	2	2	2	1	2	1	2	1	1	2	2	2	2	2	2	1	3	2	2	2	2	2	2	2	1	2	2	1	1	1	2	1	2	3	2	2	1	2	5	1
12500	-548.500038670754066	-545.978398822575286	-2.521639848178748	0.000131651149106	0.000011167966538	0.084829996651711	0.746751957603978	-1	14	1	5	3	2	13	13	10	14	19	11	16	14	17	26	24	29	26	24	23	23	28	25	28	33	30	31	35	32	39	31	36	35	34	37	33	39	43	43	40	37	37	38	42	38	48	43	46	47	43	46	46	51	55	55	43	51	55	49	49	56	54	54	61	74	63	78	77	69	77	79	0	1	0	5	1	1	5	6	3	12	14	4	8	9	12	20	10	13	21	21	15	0	19	0	0	19	23	24	24	17	34	21	26	20	23	0	28	27	29	36	34	27	29	26	27	37	36	38	31	41	38	40	33	60	40	38	16	36	44	48	51	52	52	0	55	70	62	70	66	63	70	66	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	2	2	2	1	1	1	1	2	1	2	4	2	2	2	1	1	1	2	1	1	1	1	1	1	2	1	1
13000	-556.777884926883871	-554.559896117358903	-2.217988809525014	0.000090387539613	0.000010023767323	0.110897667599572	0.668335723678567	-2	7	3	5	2	1	10	12	6	17	17	12	17	13	20	29	26	26	25	22	31	32	33	29	33	30	34	33	35	35	38	34	40	33	39	32	38	39	46	42	41	29	42	41	43	41	42	43	45	48	42	45	48	47	48	53	37	53	52	51	54	56	54	57	58	67	71	75	75	81	81	82	0	1	0	1	1	1	1	6	3	12	9	4	4	3	13	20	15	13	20	13	19	0	42	0	0	20	42	24	24	17	21	16	26	20	23	0	28	42	24	36	26	19	28	34	27	37	25	42	41	57	27	47	26	51	52	51	34	52	44	54	48	58	52	0	62	62	65	63	66	66	66	69	1	2	1	1	1	1	2	2	1	1	2	1	3	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	2	1	2	1	2	2	1	1	1	3	2	2	2	1	1	1	2	1	3	2	1	2	2	1	3	1	1	2	1	2	2	1	3	1	2	1	1	2	2	3	1	2	2	1
13500	-571.344533187801744	-569.004343313499476	-2.340189874302277	0.000131408720431	0.000013018689324	0.099070208438254	0.633168993550990	0	12	5	4	6	3	12	17	10	14	14	4	18	14	17	25	25	28	26	20	27	25	33	28	30	32	35	31	34	32	33	36	39	38	37	39	39	34	46	41	45	28	41	40	42	43	49	40	47	45	46	43	50	46	53	50	45	50	52	49	52	59	55	58	62	71	69	67	77	78	76	80	0	1	0	1	1	1	1	2	3	12	9	1	12	9	12	20	15	13	20	15	20	0	42	0	0	20	42	24	24	17	19	16	27	20	23	0	28	42	24	25	33	19	37	31	27	37	52	42	44	44	48	40	44	48	36	48	34	25	44	54	51	58	52	0	62	40	65	58	66	66	63	70	1	1	1	1	2	1	2	1	1	2	1	1	2	1	3	1	1	2	1	1	1	1	1	1	1	3	2	1	1	2	1	1	1	3	1	1	2	2	3	1	2	1	1	2	1	1	2	2	1	1	1	1	2	1	3	1	1	3	2	1	2	2	2	1	1	3	1	2	1	2	5	1
14000	-580.071131681570137	-576.797304146452802	-3.273827535117327	0.000104074764893	0.000005142770755	0.049414195266307	0.616340204233278	0	8	0	2	2	4	12	21	8	16	15	16	18	18	24	26	29	30	26	20	28	28	31	23	35	30	30	32	35	36	34	34	37	38	39	32	30	40	45	37	44	27	41	40	39	42	45	45	48	36	45	40	43	50	56	52	45	52	55	43	50	56	51	51	61	72	70	75	70	78	80	83	0	1	0	1	1	1	1	4	3	4	3	4	10	11	12	20	12	13	20	10	20	0	42	0	0	21	42	24	28	17	21	16	26	31	23	0	24	27	29	36	33	19	28	32	23	37	25	38	34	21	45	40	26	60	63	45	31	52	44	45	38	47	52	0	58	58	65	63	58	63	69	71	1	1	1	1	1	1	2	3	2	2	2	2	1	1	2	2	2	2	2	1	1	1	1	1	1	1	1	2	1	2	1	2	1	1	2	1	1	2	2	1	1	1	1	2	2	2	2	1	2	1	1	1	3	2	1	2	3	2	2	1	3	1	2	1	1	5	2	3	2	4	1	1
14500	-587.105016359151819	-583.915302844443772	-3.189713514708070	0.000121263168598	0.000006326855120	0.052174581885824	0.598160251234107	-4	10	2	2	8	5	5	17	6	8	14	15	17	14	19	26	27	25	23	23	27	28	27	24	35	32	35	31	33	33	36	38	37	39	35	33	39	39	39	40	41	31	42	41	42	37	45	41	46	46	43	48	46	46	52	50	50	49	55	50	53	59	53	60	57	68	70	74	73	76	80	82	0	6	0	1	1	1	1	1	3	4	9	6	12	9	12	20	12	13	10	15	19	0	19	0	0	20	42	24	24	17	21	31	26	16	23	0	46	42	24	25	19	23	28	21	42	28	36	27	31	41	38	36	26	38	52	51	50	25	31	54	38	40	40	0	58	52	62	63	58	66	52	69	1	2	1	2	2	2	1	2	1	2	2	1	1	2	1	1	3	2	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	2	1	1	1	3	2	1	4	1	1	2	1	1	3	1	2	1	1	2	2	2	1	1	1	1	3	1	2	2	3	1	1	4	2	4	4	2	4	2
15000	-588.956892815190486	-586.316352439376828	-2.640540375813674	0.000127092758208	0.000009802575035	0.077129296535029	0.604323864113055	1	4	0	3	6	5	9	16	6	13	18	15	17	15	21	22	28	27	25	24	29	29	31	26	35	29	37	30	38	24	36	34	37	39	36	37	33	38	43	42	42	33	41	34	44	38	49	39	52	47	35	48	45	44	54	47	49	46	43	50	56	58	54	59	62	68	69	69	73	78	76	84	0	1	0	1	1	1	1	10	3	4	14	4	4	9	10	4	13	13	13	13	19	0	16	0	0	19	42	24	28	10	21	16	26	31	23	0	28	51	28	25	26	23	29	21	27	37	25	51	50	19	42	58	26	51	40	48	31	40	44	54	56	58	25	0	63	58	62	63	52	69	58	70	1	1	1	1	1	1	1	1	1	2	1	1	3	1	1	3	2	3	1	1	1	1	2	1	1	2	1	1	1	1	2	3	2	1	2	1	1	1	3	1	2	1	1	1	2	1	2	1	1	3	1	1	2	2	2	1	2	1	2	2	2	3	3	1	1	4	2	3	3	1	5	1
15500	-559.919785534737684	-556.094226977637959	-3.825558557099712	0.000160569862530	0.000005702659854	0.035515131942023	0.683218715025485	-3	11	2	4	1	2	13	12	10	15	14	14	20	16	25	27	28	26	24	22	27	32	29	29	32	31	35	32	37	35	38	36	38	36	37	36	40	40	42	40	39	33	41	39	46	36	47	41	46	42	39	43	48	44	52	55	50	51	45	49	49	57	54	59	57	60	68	72	70	81	77	81	0	6	0	1	1	1	1	4	3	4	9	4	10	11	10	19	10	13	20	12	20	0	19	0	0	21	42	24	24	17	21	21	21	21	23	0	46	42	24	36	26	23	28	21	42	28	36	42	21	34	42	36	41	48	40	61	50	47	44	54	45	58	58	0	52	63	62	65	63	66	63	69	1	1	1	2	1	1	2	2	2	1	1	2	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	2	1	2	2	3	1	2	1	2	2	2	1	2	1	3	1	1	2	2	1	3	1	2	1	1	2	1	1	1	1	3	2	2	2	2	2	2	2
16000	-579.927984549658049	-578.010470108378172	-1.917514441279884	0.000118120790484	0.000017997925699	0.152368821996794	0.612364373519238	-1	6	0	2	4	5	10	14	12	12	16	15	20	12	19	30	24	31	22	23	29	30	29	27	27	31	35	31	36	32	36	31	34	38	33	36	38	42	45	40	42	39	39	41	48	43	40	43	51	45	42	45	42	46	53	53	51	52	57	52	53	61	53	58	59	70	70	73	69	77	82	82	0	1	0	1	1	1	1	7	3	4	3	10	12	3	7	20	12	13	10	15	19	0	19	0	0	15	23	24	28	17	21	21	26	20	19	0	28	27	37	36	33	27	28	31	42	28	36	35	21	41	35	40	33	38	52	38	53	52	41	54	48	63	52	0	55	63	65	69	63	68	70	66	1	1	1	1	2	1	1	1	1	2	2	1	1	3	1	2	2	2	2	1	1	1	2	1	1	2	1	1	2	1	1	1	1	2	3	1	2	2	1	1	3	1	2	1	1	2	1	2	3	1	1	1	2	1	1	2	2	2	2	2	3	1	2	1	1	2	1	1	2	1	1	2
16500	-571.087855510997429	-567.626640238823711	-3.461215272173758	0.000109386043589	0.000004808628499	0.043960164765901	0.638582308061728	-6	10	-3	3	7	3	13	18	8	16	14	7	14	11	18	28	23	32	22	24	28	29	30	27	29	34	33	30	34	33	38	38	39	37	36	35	36	38	41	41	42	39	37	42	46	41	45	40	50	48	45	41	46	45	56	51	47	48	51	48	45	60	56	56	49	70	69	78	74	71	79	83	0	1	0	1	6	1	4	7	3	12	14	4	12	9	12	19	7	4	10	19	19	0	19	0	0	21	23	24	24	2	19	21	26	16	23	0	28	27	29	36	26	27	28	31	27	37	25	38	31	16	38	36	26	48	40	61	32	40	44	48	48	63	58	0	52	63	62	66	70	66	63	70	1	4	1	2	1	1	1	1	2	2	1	1	2	1	2	1	2	4	1	1	2	1	1	1	1	1	1	1	1	5	2	2	1	2	1	1	1	1	2	1	2	2	1	1	2	2	3	1	1	2	1	2	2	1	2	1	2	1	1	2	1	1	1	1	1	3	1	2	1	1	3	3
17000	-572.126287185833121	-569.868688726946175	-2.257598458886998	0.000144811991213	0.000015469970682	0.106827967441595	0.669522721589203	-2	4	3	4	4	0	10	18	7	15	12	15	20	14	22	30	29	25	21	24	25	29	26	27	33	31	31	32	32	35	40	35	40	39	29	34	36	41	45	43	44	36	38	41	44	43	50	43	48	38	46	43	44	45	53	46	52	51	53	52	51	57	55	57	62	72	66	74	72	79	76	83	0	1	0	1	1	1	1	6	3	4	9	4	10	9	12	20	10	12	12	19	19	0	19	0	0	19	23	24	24	8	26	21	26	20	23	0	28	27	29	36	50	27	28	34	27	37	25	38	32	16	38	36	26	42	40	48	50	52	49	54	56	55	52	0	40	40	47	63	65	68	63	70	1	1	1	1	1	1	2	2	1	2	1	2	2	1	1	1	3	2	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	2	1	1	1	1	3	1	1	2	1	1	3	2	4	1	2	2	2	1	3	1	1	1	2	2	1	2	1	1	2	1	2	3	2	2	2	1	3	1
17500	-563.414836589863853	-561.411426347643328	-2.003410242220507	0.000121932235123	0.000016842513450	0.138130113278520	0.679538656850640	1	12	3	4	7	4	13	20	6	18	19	16	16	13	22	25	26	25	21	23	28	31	31	26	36	29	30	29	32	29	41	36	33	35	37	38	34	36	38	39	41	40	42	37	46	43	48	41	47	46	44	45	50	49	55	53	47	53	54	50	53	54	53	55	64	71	70	72	73	79	75	83	0	4	0	1	1	1	1	5	3	4	14	4	2	9	10	19	10	13	2	8	19	0	19	0	0	15	19	24	24	17	32	21	26	20	21	0	28	23	29	25	26	34	39	21	51	37	36	27	33	34	38	40	31	48	47	48	34	52	49	48	48	52	52	0	62	65	65	52	66	66	66	66	1	2	1	1	1	1	2	3	1	2	1	2	1	1	1	1	2	2	2	1	2	1	2	1	1	2	3	1	1	1	1	2	1	2	1	1	1	1	2	1	2	1	1	2	1	2	2	2	2	2	1	1	1	2	1	2	2	2	1	2	2	2	1	1	2	1	1	4	1	2	2	1
18000	-561.692214709037103	-559.309876484423853	-2.382338224613268	0.000124571507941	0.000011890088511	0.095447897419265	0.697701643808868	1	13	4	4	6	6	14	20	9	12	11	16	17	16	23	28	27	27	24	19	28	30	28	27	33	33	33	31	36	35	39	37	35	33	36	34	40	41	46	42	42	36	42	34	38	39	39	44	45	39	46	46	44	45	50	56	44	51	53	48	46	57	51	57	61	63	67	77	73	68	74	71	0	1	0	1	1	1	1	6	3	6	9	4	10	9	10	20	10	7	20	10	19	0	19	0	0	21	23	24	24	17	16	21	26	16	27	0	28	45	29	25	33	27	28	21	23	28	25	42	31	19	38	25	26	48	47	61	20	52	31	54	38	63	52	0	62	58	65	66	72	66	66	70	1	1	1	1	1	1	1	2	1	1	1	2	1	1	2	1	3	2	1	1	1	1	1	1	1	1	2	1	2	2	1	1	1	1	1	1	2	1	2	2	2	1	2	1	2	1	1	1	2	3	1	1	2	1	2	2	2	2	2	1	1	1	1	1	1	2	1	2	1	1	2	1
18500	-570.459544946814390	-568.495710793120111	-1.963834153694289	0.000107904072945	0.000015580418047	0.144391380438521	0.637789974356930	-7	10	-1	-2	6	2	8	16	10	12	15	18	19	15	24	24	29	27	22	17	30	29	27	26	34	35	36	30	30	33	38	36	39	29	37	35	37	39	44	40	38	42	41	37	49	35	44	44	51	47	39	45	46	45	55	51	49	49	53	52	48	56	48	56	61	69	65	77	72	75	80	80	0	7	0	1	1	4	1	6	3	5	9	10	10	3	13	10	12	13	20	7	20	0	16	0	0	21	23	24	24	17	34	21	26	20	23	0	46	27	29	25	20	27	28	34	27	28	25	38	31	16	27	40	32	51	40	61	16	52	44	54	48	58	52	0	55	55	65	66	58	66	63	70	1	1	1	1	2	1	2	2	1	1	1	1	1	2	1	2	2	1	1	2	3	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	1	4	2	2	1	2	1	2	2	2	3	2	1	3	1	2	1	3	1	2	2	1	1	1	1	2	2	1	2	4	1	4	2
19000	-532.276228728234742	-530.253436960226168	-2.022791768008550	0.000102701032246	0.000013888358618	0.135230954492201	0.790471445854185	-5	15	1	1	7	-2	12	15	10	10	17	20	16	11	23	29	30	30	25	21	28	31	29	30	33	32	34	34	32	33	38	33	29	36	35	40	37	37	44	35	43	41	39	42	44	41	44	44	47	49	42	48	46	44	54	55	42	46	54	50	52	50	56	57	57	67	71	78	72	74	81	79	0	7	0	1	1	1	10	10	3	4	14	2	4	9	12	20	12	12	20	10	19	0	19	0	0	33	23	24	24	17	21	21	19	20	23	0	28	27	24	25	26	27	28	31	27	37	25	42	31	16	38	58	33	42	47	61	31	40	44	54	48	58	52	0	62	52	65	69	66	66	69	70	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	2	2	1	1	2	1	2	1	1	4	2	1	2	1	1	1	1	1	2	2	2	1	1	1	1	2	3	1	1	1	2	1
19500	-583.836913432163897	-581.457763074403260	-2.379150357760656	0.000155835069806	0.000014915687456	0.095714574865827	0.670463908911838	-2	9	1	5	4	0	11	11	9	15	15	18	13	15	19	28	28	31	21	25	27	16	30	23	34	33	33	30	26	28	37	37	34	35	38	38	34	37	45	43	38	39	40	39	46	42	49	45	50	46	44	46	50	48	50	50	41	51	50	51	54	49	56	58	55	68	68	78	72	77	79	79	0	5	0	1	1	1	1	5	3	7	9	8	5	9	13	20	10	13	7	19	19	0	20	0	0	30	23	24	24	4	34	21	19	18	23	0	28	34	29	36	26	27	28	21	34	37	25	38	33	16	38	40	44	51	40	48	16	52	44	54	56	52	52	0	62	47	65	63	67	69	69	70	1	1	1	1	2	1	2	1	2	1	1	1	2	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1	4	1	2	2	1	1	1	1	1	2	1	1	2	1	2	2	2	3	2	2	3	2	1	1	1	2	1	3	1	2	1	1	1	1	1	1	2	2	3	1	1	2	1
20000	-576.001133982504484	-574.036227146059105	-1.964906836445329	0.000107185079842	0.000015457725009	0.144215267939571	0.675745429994550	-3	3	4	0	5	3	14	13	11	9	18	17	20	14	11	26	29	29	24	18	27	30	28	26	37	32	32	29	33	33	38	36	35	36	33	35	39	39	44	42	44	40	40	41	44	45	48	43	44	47	43	47	36	46	56	54	48	53	57	49	50	56	54	55	61	72	68	77	70	67	74	77	0	1	0	1	1	1	10	6	3	4	14	15	10	9	10	20	10	12	20	15	19	0	19	0	0	21	23	24	24	17	21	21	26	20	23	0	28	27	29	25	21	27	28	34	42	37	36	38	34	42	42	40	26	51	58	38	41	52	44	54	51	52	36	0	58	62	62	70	55	63	52	70	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	4	1	1	2	2	1	1	3	2	2	1	2	2	2	1	3	1	2	1	1	1	1	3	1	2	4	1	1	1	3	1	1	2	2	1	3	2	3	2
20500	-568.833394464682442	-566.086406357363899	-2.746988107318556	0.000120295290105	0.000008552013878	0.071091842998208	0.712752616378248	-2	12	4	3	6	4	11	17	7	11	17	18	18	15	19	28	27	29	21	23	27	29	26	31	30	32	36	33	33	32	41	36	36	40	36	28	38	38	40	43	38	35	38	38	44	43	47	42	50	45	44	49	49	47	53	49	51	53	54	50	42	58	52	60	60	68	69	66	76	71	72	82	0	1	0	1	1	1	1	6	3	4	14	10	10	3	2	20	12	13	7	12	20	0	19	0	0	16	16	24	24	17	21	21	26	19	23	0	28	42	29	36	26	23	28	21	34	37	36	27	31	34	38	40	19	45	52	61	50	40	44	54	38	58	52	0	62	58	65	58	70	66	47	70	1	2	1	1	2	2	2	2	2	1	1	1	1	1	1	2	2	2	2	1	1	1	1	1	1	1	1	1	1	2	2	2	1	3	2	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	3	1	1	2	2	2	1	1	1	1	1	1	1	2	2	2	1	1	3	2
21000	-560.299669821913540	-558.135898596385687	-2.163771225527800	0.000132213986393	0.000015454203817	0.116887813754041	0.544370189575568	-3	12	-1	4	6	5	9	19	9	14	15	15	21	13	22	28	26	31	21	25	30	29	28	25	35	33	34	33	37	32	35	37	39	37	35	34	39	38	41	39	42	36	43	39	45	40	37	42	51	42	43	43	48	53	51	54	51	51	55	47	48	60	51	57	62	69	68	77	74	78	71	81	0	7	0	1	1	1	1	5	3	1	9	2	12	3	10	20	10	13	10	19	19	0	19	0	0	21	23	24	24	17	21	21	34	16	23	0	28	27	24	25	26	27	28	19	42	28	36	38	31	16	38	40	33	48	40	61	53	52	49	48	48	58	52	0	52	63	65	71	47	71	62	69	1	1	1	1	2	2	2	2	1	3	2	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	2	2	2	2	2	1	2	1	1	2	1	2	1	2	1	2	3	2	2	1	1	3	3	1	1	2	3	1	1	1	1	1	1	1	2	1	1	2	5	1	1	5	2	1	1
21500	-594.304138241559031	-591.372280772354316	-2.931857469204751	0.000175336997353	0.000010896928641	0.062148484378053	0.651390098508960	-2	13	-2	4	8	3	12	19	8	18	19	14	20	15	17	23	19	26	22	26	30	29	28	23	36	30	23	28	34	35	38	35	39	35	37	36	38	33	45	43	41	36	41	42	46	41	46	43	45	39	42	42	49	47	53	45	40	49	52	48	56	60	52	58	60	69	69	74	77	74	77	77	0	5	0	1	1	1	4	5	3	6	9	5	5	3	12	8	5	13	15	19	19	0	27	0	0	19	10	24	28	12	21	21	26	20	23	0	28	27	24	25	50	27	28	31	48	24	36	23	31	34	38	25	26	38	40	51	34	40	44	48	48	55	58	0	47	63	65	55	58	55	52	65	1	1	1	1	2	1	1	3	1	3	2	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	2	2	2	2	1	2	2	3	1	1	2	2	1	1	2	2	2	1	1	2	1	3	2	2	1	1	1	2	1	1	1	1	1	2	2	1	2	4	4	4	2
22000	-537.814855444665909	-534.460363716399797	-3.354491728266166	0.000107811086718	0.000005062428793	0.046956476805198	0.714991751824918	-4	10	5	1	1	6	6	12	12	16	16	17	15	14	22	22	30	26	26	25	28	31	32	25	35	31	30	30	37	34	37	34	35	38	37	35	35	37	43	41	44	40	37	40	39	41	45	41	49	43	44	44	46	44	51	50	47	49	56	52	53	55	52	58	62	71	71	75	69	77	66	81	0	7	0	1	1	1	1	6	3	8	9	7	7	3	10	13	12	13	16	16	19	0	27	0	0	16	19	24	24	17	21	21	26	19	23	0	28	27	29	25	33	27	28	31	27	37	25	38	31	34	42	40	26	42	52	42	50	52	44	54	48	58	52	0	63	71	71	67	58	69	58	70	1	1	1	1	1	1	2	1	1	1	1	1	2	2	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	2	2	1	2	1	2	1	1	1	1	1	2	1	1	2	1	1	3	2	1	1	2	1	2	1	1	1	2	1	4	1
22500	-546.296516475541466	-543.956714572045598	-2.339801903495921	0.000105319380449	0.000010437629512	0.099104547207127	0.743836857276179	-1	6	1	4	8	5	10	16	8	13	12	18	17	15	19	22	25	31	25	27	30	29	32	28	31	32	28	31	33	30	37	35	37	32	36	40	37	38	43	38	41	36	35	39	48	41	43	40	45	46	39	44	48	51	51	53	45	49	54	48	49	57	52	56	58	66	67	79	73	73	76	70	0	1	0	1	2	4	6	6	3	4	9	10	10	3	10	15	12	13	16	16	19	0	27	0	0	21	19	24	24	17	21	21	26	20	23	0	28	42	29	25	33	27	28	19	42	37	25	38	21	34	38	40	26	60	47	61	16	47	49	57	48	58	58	0	63	58	62	71	66	72	66	66	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	2	2	1	1	2	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	2	1	1	2	1	2	2	2	2	1	3	2	1	1	2	1	1	2	5	1	1	1	1	1	1	1	1	2	2	1	1	1	2	1
23000	-585.150353944184303	-583.083728075082036	-2.066625869102315	0.000149296168397	0.000019265268316	0.129040607824839	0.634918658975477	0	11	4	3	5	2	10	20	9	13	15	11	15	13	21	22	25	23	23	26	28	31	30	28	33	35	34	31	34	33	35	38	37	39	38	37	38	41	39	40	38	41	38	33	49	42	49	42	49	48	39	49	43	49	55	54	48	44	51	47	52	55	50	55	63	68	69	76	76	79	76	81	0	1	0	1	1	1	1	2	3	12	9	4	12	9	13	12	5	13	2	19	16	0	16	0	0	19	19	24	24	15	19	26	21	20	23	0	28	27	29	25	19	23	28	19	27	37	40	23	31	34	27	58	34	60	40	48	26	40	44	48	48	52	36	0	63	52	47	67	67	69	67	70	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	3	2	2	1	1	1	2	1	1	2	1	1	1	2	2	1	2	2	1	1	1	1	1	1	3	3	1	1	2	2	2	2	2	2	1	2	1	1	1	3	2	1	3	1	2	2	2	1	2	3	4	1	2	1	1	1
