step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106
23500	-639.044006774617174	-637.294275564415557	-1.749731210201656	0.000199748832025	0.000037793980679	0.189207517738540	0.688031376823999	-1	1	2	2	2	3	3	4	3	0	7	4	6	4	6	6	4	7	7	8	6	8	7	8	8	7	7	7	7	7	7	11	9	10	9	10	9	8	10	10	10	9	9	9	11	11	10	14	10	12	13	12	12	11	11	10	8	13	10	11	13	12	13	11	14	11	12	11	12	12	13	13	12	13	11	13	12	14	15	14	13	16	13	12	16	15	14	16	15	15	16	17	18	17	19	18	16	20	17	23	18	19	20	22	22	24	0	1	10	0	2	3	10	4	3	1	10	4	14	3	4	6	3	17	3	13	6	13	13	21	16	21	14	13	17	14	8	33	19	13	30	26	3	30	22	15	6	8	8	11	44	57	38	39	27	31	43	57	11	33	23	30	10	84	22	28	77	30	73	20	49	31	59	0	59	34	64	38	49	66	12	15	68	41	52	67	46	51	75	37	58	47	18	63	61	60	38	51	83	90	92	83	48	76	65	54	79	0	94	96	79	0	1	1	1	1	1	1	1	2	1	1	3	1	1	1	2	1	2	2	3	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	4	1	1	2	5	2	3	1	1	1	1	2	1	2	3	3	2	1	2	1	3	1	1	1	1	2	1	1	2	2	1	1	1	1	1	2	1	1	2	2	1	4	2	1	1	1	1	1	2	2	3	1	1	2	3	1	2	1	1	2	1	3	2	5	1	1	1	2	3	1
24000	-762.916820843197343	-761.462419909518076	-1.454400933679310	0.000143875579786	0.000047736972847	0.331793435119797	0.546761330768920	0	2	2	2	3	4	3	4	4	3	6	5	5	5	5	6	6	7	6	6	6	8	7	7	8	8	8	7	7	8	11	9	9	10	9	10	9	8	9	10	10	10	9	9	11	10	9	14	10	14	13	11	12	11	10	11	9	12	10	12	13	12	14	11	13	12	12	12	12	13	14	13	12	13	12	13	12	14	15	13	13	14	14	14	15	14	16	17	14	16	16	17	16	18	20	19	20	19	20	22	21	20	21	23	21	23	0	1	1	0	1	10	3	4	3	3	5	7	3	10	4	3	4	14	14	8	6	1	1	19	10	23	13	12	8	17	15	18	18	13	29	12	10	29	6	19	19	57	8	23	47	1	19	66	26	43	66	39	21	37	16	49	29	34	47	22	68	34	59	32	19	31	44	0	59	38	59	32	19	15	8	31	49	61	16	49	36	66	43	69	59	81	77	26	74	71	48	50	75	85	76	92	79	51	51	88	97	0	39	87	38	0	1	2	1	1	2	1	1	2	2	1	2	1	1	2	2	2	1	1	1	1	1	3	4	1	2	1	1	1	1	1	5	1	1	2	1	2	3	1	2	2	2	1	2	1	1	4	2	1	1	3	1	1	2	1	2	1	1	1	1	2	1	1	2	1	3	1	1	1	1	2	2	2	4	3	3	1	1	1	6	2	1	1	3	1	2	1	1	5	1	1	1	2	2	1	3	1	2	4	3	3	1	1	6	4	6	1
24500	-696.629892620293731	-694.928562293795608	-1.701330326498146	0.000184053858139	0.000037382288891	0.203105163181344	0.533882435848795	-1	0	1	1	2	2	3	3	3	4	5	3	4	6	5	6	5	7	7	7	6	8	6	7	8	8	8	7	6	9	10	10	8	9	10	10	8	9	8	9	9	10	11	8	10	11	10	12	11	14	13	11	12	11	12	9	9	12	11	12	11	13	13	11	14	9	13	9	10	13	13	13	12	14	12	13	12	15	13	13	15	16	13	14	15	14	14	17	15	16	16	18	17	15	18	18	19	19	20	22	20	20	21	22	23	24	0	1	1	0	2	3	3	4	6	6	5	4	1	3	4	6	10	23	3	11	1	14	9	11	19	16	2	14	7	19	15	34	16	14	20	21	28	18	17	20	23	56	15	16	19	39	22	19	57	43	75	22	22	44	30	24	16	64	42	57	38	23	39	27	45	15	57	0	28	49	57	57	54	67	66	43	68	68	41	46	84	75	31	60	6	30	67	22	71	35	69	76	51	79	28	78	36	82	93	62	84	0	58	83	74	0	1	1	1	1	2	1	1	2	1	1	2	1	2	2	2	2	1	1	2	1	3	1	1	2	1	1	4	1	2	1	2	1	1	2	1	2	1	1	1	1	1	1	2	1	1	1	1	2	2	1	1	2	2	2	2	1	2	1	1	1	1	3	3	2	3	2	2	1	2	2	2	3	1	1	1	1	2	4	2	1	1	2	2	1	6	2	1	4	1	2	3	2	1	1	4	1	5	1	2	4	3	1	3	3	5	1
25000	-674.324909197088800	-672.681352044236405	-1.643557152852394	0.000225754993547	0.000050249222775	0.222582995776855	0.481782110112945	-1	1	1	1	2	3	4	3	5	4	6	4	6	4	6	6	6	7	7	7	7	8	7	8	9	8	8	8	8	9	10	10	9	10	7	8	9	8	9	8	7	9	10	9	12	10	10	14	10	13	13	11	11	11	11	11	10	12	10	11	13	12	13	10	14	11	12	10	13	13	13	13	11	13	10	13	11	14	14	14	15	15	14	15	16	15	15	16	14	16	17	16	17	16	18	18	19	18	18	23	19	20	20	22	23	21	0	1	1	0	2	3	3	4	8	6	3	3	10	6	8	3	10	16	13	15	11	10	10	14	13	17	14	13	21	19	8	6	16	16	6	17	14	20	15	11	17	23	8	26	21	33	19	24	22	15	66	21	22	33	35	36	23	35	27	21	77	29	43	30	25	9	57	0	25	59	42	47	16	54	8	8	68	61	16	30	63	66	75	61	76	54	22	23	62	60	62	75	80	62	31	92	91	75	72	80	90	0	32	53	79	0	1	1	2	1	1	1	2	1	1	1	3	1	1	1	2	3	1	1	1	1	1	2	2	2	1	1	1	1	1	1	5	4	2	3	2	1	3	1	1	2	1	1	3	1	2	1	1	3	1	4	1	2	1	1	3	2	3	2	1	3	1	1	2	1	2	2	1	1	2	2	2	2	2	1	3	4	1	1	3	2	1	2	2	1	2	3	4	3	1	3	2	4	1	2	4	1	1	3	2	3	2	1	4	6	4	1
25500	-715.840583062149335	-714.274677183430299	-1.565905878719071	0.000249619739573	0.000063873473021	0.255883100954289	0.563395951456828	0	1	3	2	2	4	2	3	5	3	7	3	5	5	7	4	6	7	7	8	6	8	6	6	8	9	7	7	8	9	9	10	8	8	9	10	9	9	10	9	10	10	10	9	12	9	10	13	10	14	13	12	11	11	12	9	9	10	11	12	11	12	13	11	13	12	13	9	12	13	11	14	12	14	12	12	13	14	14	13	14	13	12	14	14	14	15	16	16	16	16	18	16	16	18	17	19	19	19	22	21	18	21	22	20	22	0	1	1	0	2	1	1	4	16	2	5	7	3	10	8	1	3	21	13	17	10	23	6	9	1	33	13	13	9	18	8	34	23	17	19	56	23	25	21	14	3	28	15	9	6	21	22	53	24	43	43	32	20	21	13	13	27	20	49	47	68	33	30	18	64	16	33	0	22	38	18	59	41	76	30	43	25	61	47	71	57	43	43	80	76	70	63	22	53	64	55	80	43	78	50	72	54	92	94	103	88	0	3	45	41	0	1	1	1	1	1	1	1	1	1	1	3	1	1	1	2	3	1	1	1	1	2	1	1	1	6	1	1	1	2	1	3	1	1	1	1	1	1	1	2	2	3	1	1	2	3	2	2	2	2	2	2	1	1	3	3	1	1	1	1	1	1	3	2	2	1	4	3	1	2	2	2	1	1	1	2	1	4	2	1	1	2	1	1	1	1	1	1	4	2	3	2	3	2	1	2	1	5	1	2	1	3	1	8	5	4	1
26000	-699.499657557521346	-697.934962986827600	-1.564694570693747	0.000221233876885	0.000056744208054	0.256489687986141	0.609226926025247	0	1	2	2	3	4	3	4	5	4	6	4	5	5	7	7	5	6	7	7	6	9	7	7	8	9	8	9	8	8	10	10	7	10	8	10	7	7	9	8	8	10	9	10	10	9	10	13	10	14	13	11	12	10	12	9	11	13	11	11	13	13	12	10	13	10	13	13	12	13	13	14	12	13	11	12	11	15	13	14	15	16	13	14	14	15	13	16	15	14	16	17	18	17	19	18	17	19	19	22	19	19	22	22	21	22	0	1	2	0	2	3	3	4	5	3	5	2	6	1	8	6	12	5	6	18	6	37	10	13	2	11	18	15	21	1	4	41	12	18	11	56	1	1	19	11	21	27	4	46	12	23	6	77	37	43	66	17	32	33	47	20	35	63	27	27	25	23	26	39	23	15	33	0	27	35	14	53	11	44	15	30	14	61	22	75	64	66	30	28	30	63	22	45	71	69	79	75	87	71	82	88	90	93	67	86	40	0	62	96	101	0	1	1	1	1	1	1	1	1	1	1	2	1	1	3	2	1	1	2	1	1	1	1	2	1	6	2	1	1	1	4	4	1	1	3	1	1	3	3	1	1	1	2	3	1	2	1	2	1	1	4	1	3	2	1	1	1	2	1	2	1	3	3	1	1	3	1	2	1	2	3	3	1	2	1	2	2	5	1	2	2	2	3	2	2	3	1	1	2	1	1	2	4	3	2	1	1	2	1	2	2	6	1	5	2	1	1
26500	-663.429358443572596	-661.854942142230698	-1.574416301341848	0.000256803711444	0.000064640133394	0.251710277200335	0.565427076949430	-1	1	1	2	2	5	4	4	5	3	6	5	5	5	6	7	6	6	6	7	6	8	7	7	8	8	9	7	7	8	9	10	9	10	8	8	9	8	10	9	10	11	11	9	11	9	10	13	9	14	13	11	11	11	10	10	11	13	11	12	13	12	14	11	13	11	13	13	11	12	14	12	13	13	12	14	12	13	14	13	12	16	14	15	15	15	16	16	15	14	15	18	17	17	17	18	20	19	19	21	20	20	20	21	20	24	0	1	1	0	2	10	3	4	2	3	9	8	1	10	4	14	7	7	6	11	3	1	7	9	6	29	20	3	13	16	4	18	23	33	6	24	20	21	15	24	44	29	8	16	34	20	6	42	26	75	66	55	27	6	38	37	38	54	37	27	28	41	75	25	52	49	27	0	38	55	17	21	23	52	49	75	39	77	41	26	16	51	8	77	69	33	45	74	58	6	27	43	75	58	15	11	71	66	76	91	73	0	91	98	73	0	1	1	1	1	1	1	1	2	2	1	1	1	3	1	3	2	1	1	1	1	2	5	1	1	2	1	1	3	1	1	3	1	1	1	1	1	2	1	2	1	1	2	4	1	1	2	4	1	1	1	1	1	1	4	1	1	1	1	1	1	3	1	1	2	2	1	1	1	1	2	3	3	4	1	1	1	1	1	2	2	2	1	5	1	1	3	3	1	1	4	4	4	2	2	6	5	2	3	2	2	3	1	3	2	3	1
27000	-716.817112203367287	-715.295693995054080	-1.521418208313251	0.000168540924358	0.000047289005885	0.280578773763933	0.622894303671409	-1	0	2	2	2	4	3	4	4	3	6	5	5	5	7	6	6	7	5	7	5	8	6	7	8	8	7	9	8	9	10	10	9	9	8	7	9	7	9	9	8	11	10	10	11	11	9	13	9	12	13	11	12	11	11	10	11	13	10	12	10	13	14	11	12	12	12	12	12	11	14	14	12	13	13	14	13	14	13	13	14	15	14	14	15	16	16	16	15	15	17	17	17	16	19	18	18	18	17	21	20	18	22	21	21	24	0	1	2	0	2	3	1	4	4	1	10	10	1	10	8	21	10	23	10	11	6	3	14	21	17	18	14	29	17	24	15	21	20	23	18	14	12	10	26	20	27	38	15	47	22	14	17	31	38	31	31	32	46	40	12	47	49	20	26	16	29	57	20	17	64	31	9	0	44	40	58	12	44	45	31	43	49	61	7	34	37	43	43	60	69	49	51	79	56	55	89	87	75	76	92	34	87	75	66	40	99	0	26	92	81	0	1	1	1	1	1	1	2	1	1	2	1	1	4	1	2	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	1	1	2	2	1	1	3	2	2	1	1	1	1	1	1	3	1	1	3	1	2	1	1	4	3	1	1	3	1	1	2	1	4	1	1	2	2	2	1	4	2	3	2	2	1	2	2	2	2	2	2	1	1	2	1	1	3	1	2	3	4	1	1	8	2	2	1
27500	-722.456107472062968	-720.961556526401068	-1.494550945661851	0.000245865776606	0.000073395013583	0.298516591435628	0.522129038053811	0	2	2	2	3	4	3	4	5	4	6	4	4	6	6	6	6	6	6	7	6	8	6	7	6	8	8	9	7	8	11	10	10	11	9	7	8	8	7	10	8	10	10	9	10	9	9	13	10	13	13	11	12	10	11	10	10	11	11	10	12	12	11	10	14	10	12	11	12	14	11	13	12	13	12	13	12	14	14	14	14	13	14	14	13	15	14	16	14	12	16	17	17	16	20	18	20	19	19	22	20	19	20	22	23	23	0	1	1	0	2	3	3	4	10	1	5	1	1	3	4	1	10	8	9	15	7	11	6	7	9	13	2	30	8	11	28	21	25	6	41	6	25	18	19	27	14	47	8	16	22	5	23	67	9	31	15	40	32	41	22	19	22	41	24	39	17	60	27	21	13	15	46	0	26	72	30	36	45	58	8	43	26	68	35	25	58	31	15	77	47	73	43	59	71	44	72	43	51	84	51	52	9	66	28	97	64	0	63	92	26	0	1	1	1	1	1	1	1	2	1	2	2	2	3	2	2	4	1	1	1	1	1	1	1	2	1	2	3	1	1	2	1	2	2	3	1	1	1	1	1	1	1	1	4	1	1	2	1	1	3	1	3	1	1	1	1	3	1	2	1	1	2	1	2	2	4	1	1	1	2	1	1	2	1	1	5	2	3	2	3	3	1	1	3	1	2	2	2	2	2	2	2	3	2	1	4	3	6	5	4	1	4	1	6	2	10	1
28000	-664.226483532937095	-662.370701362018053	-1.855782170919069	0.000263773296757	0.000043333171248	0.164281873034390	0.591680309197378	-1	1	2	1	2	4	4	4	5	3	6	5	4	6	5	6	6	6	6	8	7	7	7	6	8	9	8	8	7	8	10	11	9	11	9	9	9	8	10	9	9	10	11	9	11	9	10	12	10	13	13	11	12	10	12	11	10	13	9	11	12	12	11	11	13	10	12	11	12	13	13	14	13	13	11	14	12	15	14	13	14	16	13	14	15	16	15	15	16	15	17	15	18	18	19	18	20	19	19	19	20	20	21	22	21	23	0	1	1	0	2	10	10	4	3	5	9	8	10	6	4	6	7	10	13	13	9	17	13	13	3	20	6	17	15	16	4	23	21	38	23	24	23	22	44	16	14	40	8	14	37	21	38	38	41	66	43	42	34	16	34	37	35	67	9	44	18	33	54	59	44	8	21	0	11	34	38	69	9	6	4	66	28	74	62	63	46	51	8	40	50	58	50	10	76	42	73	43	31	90	92	80	90	8	73	86	90	0	58	101	58	0	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	3	1	2	1	1	1	4	2	1	2	1	1	1	1	1	2	1	1	3	2	1	1	1	2	1	1	1	1	1	3	1	1	1	1	1	1	3	1	1	2	2	4	3	1	4	1	2	1	4	4	6	2	2	1	1	1	3	2	4	2	1	1	1	5	1	1	2	2	4	1	2	2	2	4	2	1	2	1	4	1	3	1
28500	-725.095327734391731	-723.642932958898314	-1.452394775493448	0.000210254302090	0.000070168771811	0.333732870689401	0.447182666837042	0	1	3	2	2	5	3	4	5	2	7	4	6	6	6	7	6	6	7	7	5	8	6	8	7	8	6	9	8	8	10	11	8	11	10	10	10	8	10	9	8	10	8	8	8	10	10	14	11	12	14	11	12	9	11	9	9	12	10	12	13	11	13	11	13	12	13	12	12	13	13	11	13	14	12	12	13	14	13	14	14	13	13	14	15	14	16	16	15	15	16	18	15	16	20	16	20	18	20	21	21	19	22	22	23	23	0	1	10	0	2	10	10	4	1	1	1	7	12	3	8	1	5	21	12	27	10	12	6	18	12	23	3	44	15	16	43	46	13	12	13	3	17	27	16	23	17	41	8	19	13	13	23	75	45	31	31	26	40	6	40	17	14	35	29	45	68	40	64	57	75	59	69	0	13	38	52	36	38	59	4	43	42	69	19	58	34	76	31	6	81	33	31	25	19	35	73	51	43	83	50	53	74	51	69	18	90	0	39	83	32	0	1	1	1	1	1	1	1	1	2	1	3	1	1	1	1	5	2	1	2	1	2	2	1	1	1	1	2	1	1	1	1	1	2	2	1	3	2	1	1	1	1	2	2	1	1	2	1	1	1	1	3	1	1	2	2	1	1	1	1	3	1	1	1	1	1	1	1	1	3	2	1	1	2	2	5	2	2	1	3	1	2	1	2	5	1	3	3	4	3	2	1	2	4	1	5	2	3	2	4	5	4	1	4	6	6	1
29000	-706.639872835827987	-705.056493632588854	-1.583379203239135	0.000297181437950	0.000073545227911	0.247475846466757	0.578521378689638	0	2	2	3	2	4	4	4	4	4	7	4	5	6	7	6	5	7	6	7	7	8	6	8	8	6	9	9	6	8	8	10	9	10	9	10	8	7	10	8	9	11	9	8	10	9	11	13	10	13	14	11	11	10	11	10	9	12	10	11	12	12	13	11	13	10	11	12	12	13	12	13	12	13	12	12	12	15	13	13	15	15	14	15	14	15	15	16	16	15	16	16	17	17	19	18	19	17	19	23	19	19	21	23	22	23	0	1	1	0	1	5	1	4	5	3	29	5	10	6	17	9	9	23	9	23	13	23	6	13	16	12	23	11	6	14	8	37	11	37	17	2	26	2	30	16	40	57	26	29	21	22	44	49	18	76	66	27	32	23	7	40	21	27	35	54	28	41	64	29	28	31	10	0	23	42	40	67	39	68	43	31	38	38	60	64	46	66	4	68	25	27	48	67	72	54	21	4	15	89	76	91	63	51	92	91	91	0	58	97	84	0	1	1	1	1	1	1	3	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	2	4	1	2	2	1	1	1	2	1	1	1	2	1	2	1	2	1	1	2	3	1	1	1	1	1	1	2	1	2	2	1	3	1	3	1	1	1	1	1	3	2	4	4	1	1	3	4	5	1	2	2	1	3	2	2	3	8	4	1	3	1	3	1	2	4	2	1	5	2	4	1
29500	-646.709044600060338	-645.124897394975051	-1.584147205085294	0.000176720812558	0.000043671300739	0.247120302959575	0.654978629378422	-1	1	1	2	3	5	3	4	5	3	7	5	6	5	7	6	5	5	6	7	7	8	7	7	7	9	8	8	7	8	9	11	8	10	10	10	10	8	8	10	10	10	8	9	12	10	10	14	11	14	11	11	11	11	11	11	10	13	11	10	12	13	14	12	13	9	12	9	13	14	13	14	13	12	13	13	12	15	15	14	12	16	13	15	15	15	14	15	16	16	16	17	17	15	18	18	19	19	20	19	18	19	21	23	21	23	0	1	1	0	2	1	1	4	5	3	5	7	1	10	8	10	10	7	12	18	5	23	18	6	3	24	20	18	12	19	8	41	18	33	22	13	28	18	10	8	33	29	15	18	34	30	9	53	47	42	31	37	28	26	30	20	38	26	26	18	68	47	81	36	38	43	38	0	45	20	53	53	28	49	8	31	68	75	73	81	47	87	51	65	55	63	76	48	71	74	48	15	83	65	75	93	101	93	100	47	94	0	58	103	74	0	1	1	1	1	1	3	2	1	1	2	2	1	3	1	1	1	1	1	1	1	3	1	1	1	3	1	1	1	1	1	3	1	2	1	1	2	2	1	2	2	1	1	1	2	1	1	2	1	1	2	1	1	1	1	2	2	1	2	1	2	1	1	1	1	1	1	2	1	1	3	1	2	2	1	5	2	3	1	1	1	1	1	1	1	1	1	1	1	2	1	2	4	2	1	3	1	1	1	1	4	1	1	5	1	4	1
30000	-663.024146066583512	-661.453965611189687	-1.570180455393848	0.000159006308532	0.000040350715379	0.253768015571994	0.543570433441890	0	1	2	1	3	4	4	3	5	3	7	4	5	6	6	6	6	6	6	7	7	8	7	7	9	8	8	8	8	8	10	11	9	11	8	10	9	7	9	10	9	9	10	9	10	11	10	14	9	14	13	11	12	12	11	8	9	13	10	11	12	12	13	10	14	12	13	11	12	13	12	14	12	13	12	13	13	14	14	13	13	15	13	14	15	15	16	16	16	13	16	15	18	17	18	18	20	19	19	23	20	19	22	23	21	24	0	1	1	0	2	3	3	4	5	3	6	4	1	3	4	6	13	12	10	9	14	7	9	13	17	24	10	12	17	5	8	5	11	33	20	56	19	13	38	21	15	9	15	13	6	49	41	75	16	66	66	33	22	14	37	20	13	45	21	33	68	21	21	30	28	15	32	0	38	57	27	71	57	61	31	66	61	61	41	68	64	48	31	66	34	55	48	34	72	40	54	43	43	22	15	72	49	82	88	94	34	0	58	98	58	0	1	1	1	1	2	1	1	1	1	1	2	1	3	2	3	1	1	1	2	1	1	3	1	1	1	1	2	2	1	2	2	3	2	1	1	1	2	1	1	2	2	2	2	2	2	1	1	1	1	1	1	1	3	4	1	1	3	1	1	1	1	1	4	1	3	2	1	1	2	2	1	2	3	1	1	1	1	1	3	1	1	1	1	1	2	2	1	2	1	2	2	2	4	4	8	2	5	2	2	4	5	1	5	2	3	1
30500	-659.743858876695072	-658.233755894187766	-1.510102982507337	0.000190079225110	0.000054704924326	0.287800648881351	0.617016306476506	-1	1	2	2	2	5	4	4	4	3	6	5	4	6	6	6	5	6	6	7	5	8	8	7	8	9	8	6	6	9	11	9	9	10	10	9	9	7	10	9	8	10	11	10	11	10	11	14	10	14	13	12	12	11	11	9	10	13	11	11	12	12	14	10	14	9	11	10	11	13	13	12	13	14	13	11	11	14	14	13	15	15	14	13	14	15	15	17	15	16	16	17	17	17	19	18	18	18	18	22	20	19	21	22	22	23	0	1	1	0	1	13	3	4	1	1	10	8	1	13	8	13	4	2	2	6	3	13	13	21	38	24	21	12	21	22	66	29	14	6	27	20	24	6	18	20	11	30	8	38	6	19	40	72	25	31	66	49	34	18	39	24	6	40	36	30	68	34	84	27	53	15	40	0	41	57	32	42	55	52	76	15	44	77	53	43	84	61	43	39	35	23	84	34	34	65	65	75	42	64	93	80	88	66	82	67	55	0	58	96	9	0	1	2	2	1	2	1	1	1	3	2	1	1	1	1	1	1	1	2	3	1	2	2	2	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	1	3	1	2	2	1	1	1	1	2	1	2	2	1	1	3	2	1	1	2	1	1	1	1	1	1	1	2	2	2	1	1	1	1	2	1	2	1	1	1	3	1	1	3	3	1	3	3	1	1	2	4	3	1	2	1	5	1	5	3	1	3	2	7	1
31000	-651.111553161685379	-649.560596165266361	-1.550956996418990	0.000160257494384	0.000042244613749	0.263604606522779	0.472533293986391	-1	2	2	2	3	5	3	3	4	3	6	5	5	5	6	6	5	7	6	8	6	8	7	7	8	8	8	8	7	9	11	11	10	10	10	8	9	8	8	9	9	11	9	9	11	11	11	13	11	14	12	11	12	12	11	10	9	12	10	11	13	13	13	11	13	12	12	9	12	11	14	14	12	13	10	10	11	14	15	14	15	14	14	14	15	16	15	17	15	16	15	17	18	18	19	19	18	18	19	23	20	19	21	22	23	23	0	1	1	0	2	2	3	4	7	1	5	9	10	9	4	13	10	16	2	13	9	13	9	13	19	19	18	21	11	28	8	39	28	14	23	24	39	23	21	11	29	37	4	38	22	23	44	31	35	51	8	3	17	38	33	36	27	20	15	44	68	45	69	12	3	15	44	0	42	39	57	58	55	26	15	4	68	74	53	77	64	31	76	51	32	3	60	79	65	60	62	31	51	57	76	65	52	82	85	89	67	0	39	94	58	0	1	1	2	1	1	2	1	1	1	2	2	1	1	1	3	1	1	1	3	2	2	1	1	1	1	1	1	1	1	1	3	2	1	2	2	1	1	1	1	3	1	1	3	1	1	2	1	2	1	1	4	4	3	2	1	1	1	2	2	1	3	1	1	3	4	3	2	1	1	1	4	1	1	2	1	4	1	1	1	2	2	1	2	1	2	6	2	2	1	2	1	3	5	5	4	3	2	2	2	4	3	1	9	2	8	1
31500	-679.926000274819557	-678.271953348316742	-1.654046926502791	0.000208072325795	0.000045520010773	0.218770134851329	0.593945961019776	-1	1	2	2	3	5	4	3	5	4	6	5	6	5	6	6	4	6	7	7	7	7	7	7	8	8	8	8	8	9	10	11	8	10	10	6	9	8	10	9	9	11	11	10	12	7	10	14	11	13	13	10	12	10	11	11	11	13	11	11	12	12	14	11	11	11	12	10	12	13	13	13	11	12	11	13	12	14	15	14	15	15	13	15	13	16	15	17	15	14	15	17	17	17	19	18	19	18	19	23	21	20	22	23	22	23	0	1	1	0	2	5	3	4	3	5	1	5	17	3	8	14	5	8	16	4	13	2	12	36	22	6	10	46	12	21	15	6	21	40	27	3	21	46	4	36	16	41	11	17	23	14	23	62	22	43	75	29	14	38	35	37	16	59	41	23	68	12	83	35	40	9	54	0	29	44	21	28	33	40	15	43	68	61	74	66	90	51	15	51	65	33	51	63	54	10	29	31	75	78	92	33	85	51	86	97	60	0	58	102	58	0	1	1	1	1	1	1	1	1	1	1	3	1	1	1	2	1	1	1	1	2	1	3	1	1	1	1	1	1	1	1	2	3	1	1	1	2	1	1	3	1	1	2	2	3	3	1	2	1	2	1	1	1	4	2	1	1	2	1	1	2	1	3	1	1	1	2	1	1	2	1	3	4	1	1	2	2	1	1	2	1	1	1	3	1	1	4	1	1	2	4	3	3	3	1	1	3	4	3	1	2	4	1	5	1	5	1
