step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97
5000	-546.354386591267712	-544.963638681496036	-1.390747909771634	0.000017825632914	0.000007481109494	0.419682685628912	0.740953050762962	1	3	3	4	4	6	4	8	7	6	6	7	7	5	7	8	8	8	9	9	10	9	10	10	11	11	10	12	11	13	13	12	14	14	12	12	13	13	15	13	11	14	13	14	17	15	14	14	16	15	15	15	15	15	17	15	15	18	17	15	16	20	19	16	18	17	17	19	16	18	19	17	19	18	20	20	20	19	20	22	21	19	20	21	23	19	22	21	23	23	21	21	23	26	24	23	28	0	1	1	2	3	4	1	6	2	5	5	14	14	1	14	6	4	5	8	14	17	18	19	22	20	21	18	18	18	41	20	27	43	23	26	41	22	27	29	29	23	41	23	36	56	33	43	26	35	36	36	40	36	34	52	31	34	69	40	40	53	39	46	51	50	54	57	69	51	46	49	40	55	56	58	86	58	55	70	84	73	74	74	72	73	67	79	82	80	87	82	79	73	96	92	79	96	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	2	2	1	2	2	1	1	1	1	1	1	3	1	1	1	2	1	2	1	1	2	1	2	1	1	1	2	2	1	1	1	1	1	2	1	1	2	1	2	1	1	1	2	1	1	2	2	1	2	1	1	2	1	2	2	2	1	2	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	2	2	1	1	3
5500	-509.092804410757367	-507.516804318265315	-1.576000092492033	0.000028776791064	0.000007221546894	0.250950388392718	0.797613135437441	2	3	4	4	5	5	6	5	7	7	7	7	8	7	8	6	9	8	9	9	10	10	11	10	11	11	10	13	13	12	12	11	14	13	13	13	12	14	13	13	11	14	14	14	17	17	15	14	15	15	15	15	15	15	16	15	15	18	18	15	17	20	19	16	17	16	18	19	17	18	20	18	19	19	20	19	18	18	20	21	20	20	20	20	22	19	21	22	22	22	22	22	21	25	25	23	28	0	1	1	2	3	2	2	2	4	5	5	16	2	4	9	6	14	10	8	9	17	18	19	18	20	17	18	24	22	41	20	27	34	23	26	41	18	27	18	37	19	30	34	36	31	33	23	35	35	36	36	40	36	34	52	31	34	69	60	40	53	52	46	51	53	54	57	69	51	46	49	55	55	56	58	67	51	55	70	84	73	45	56	52	73	47	79	74	80	87	82	79	73	96	92	79	94	1	1	1	1	1	1	1	1	2	1	1	1	3	1	1	1	1	1	3	1	1	1	1	1	2	1	2	2	2	1	2	1	1	1	1	1	2	2	1	1	1	1	1	1	3	2	2	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	2	1	1	2	1	1	1	1	1	2	2	2	2	1	2	1	1	1	1	1	1	1	2	2
6000	-540.851297024758196	-539.371495049773443	-1.479801974984747	0.000044651264138	0.000013827290700	0.309672995077527	0.646788781947690	0	2	3	5	4	5	3	7	7	6	6	6	8	6	7	7	9	8	10	8	11	10	9	9	10	10	9	12	11	13	11	12	15	13	13	12	12	14	13	13	11	12	13	14	17	16	15	15	15	16	15	15	15	14	15	16	16	18	17	15	16	19	17	17	17	16	19	18	17	18	17	16	18	18	20	18	20	18	20	22	19	20	19	21	23	21	21	20	23	22	23	22	23	25	26	24	29	0	1	1	1	3	2	1	12	6	5	5	6	4	1	2	6	9	11	23	16	17	24	14	11	20	14	18	10	22	41	20	27	23	23	26	41	18	27	29	29	23	1	23	36	56	33	34	35	35	36	36	40	30	43	40	31	47	69	40	40	53	37	46	51	53	54	57	50	51	46	35	55	55	45	58	34	58	72	70	84	73	56	56	59	73	76	79	74	80	87	56	79	84	79	92	79	94	1	1	2	2	1	1	2	1	1	2	1	1	1	3	2	1	1	1	1	1	1	1	1	2	2	1	1	4	1	1	2	1	2	2	2	1	2	2	1	1	1	5	2	2	1	1	1	2	1	2	1	1	1	1	2	3	1	1	2	1	1	3	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	3	3	2	3	1	1	1	1	4	1	1	3	2	3	2
6500	-527.236309376314921	-525.558187704675788	-1.678121671639097	0.000118200054094	0.000024881451063	0.210502873736719	0.759324772173400	1	3	3	5	5	4	5	7	7	7	6	8	9	6	8	6	9	8	9	8	11	11	10	10	11	11	11	10	12	13	11	13	12	14	13	12	13	15	12	13	13	14	15	14	16	16	15	14	14	15	14	15	15	13	15	16	15	17	17	15	16	20	18	17	17	16	19	17	16	18	20	18	18	19	20	18	19	17	20	21	20	20	19	20	22	20	21	21	23	21	23	22	23	25	24	23	27	0	1	1	2	3	2	2	2	16	11	5	4	5	4	7	4	9	10	16	14	17	18	10	18	20	17	24	12	22	36	20	27	23	33	26	13	4	29	12	39	36	36	34	36	31	34	34	35	37	54	41	29	36	23	22	31	34	69	60	40	36	39	46	51	44	23	57	69	51	46	49	55	78	31	69	57	58	29	70	72	73	56	45	60	73	67	79	82	80	79	82	79	84	96	92	87	96	1	1	1	1	1	1	1	2	1	1	1	2	2	1	3	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	2	1	1	1	2	4	2	2	1	1	1	1	1	2	1	1	1	1	1	1	2	2	2	2	3	1	1	2	1	2	5	1	2	2	2	2	1	1	1	2	1	1	3	3	2	2	3	1	1	1	1	1	2	2	1	1	1	1	1	2	1	1	1	1	1	2
7000	-530.842779902851476	-528.648896267668420	-2.193883635183090	0.000111943000169	0.000012705304860	0.113497984156326	0.627464886116692	1	3	3	4	4	5	6	8	6	6	7	7	8	7	7	5	7	9	11	9	10	11	10	10	10	11	11	12	12	12	12	13	13	13	13	12	12	14	14	13	14	15	14	14	15	14	14	14	15	16	14	16	15	12	16	16	14	18	16	15	17	20	18	16	17	16	18	19	17	18	20	17	19	19	21	18	19	18	20	22	20	20	20	22	21	19	21	18	22	22	23	23	24	25	26	22	28	0	1	1	1	3	1	16	9	2	5	5	16	4	1	6	2	16	14	12	16	17	18	13	18	9	17	18	18	27	23	20	27	30	23	21	22	24	27	10	29	36	30	23	36	25	23	23	35	26	44	30	40	36	23	40	45	34	53	40	18	53	52	46	51	50	54	57	64	42	46	49	59	72	56	69	57	41	72	70	72	72	88	45	73	72	76	79	56	55	79	56	79	52	87	94	79	94	1	1	1	2	1	2	1	1	1	1	1	1	2	3	1	1	1	1	3	2	1	2	1	1	2	2	1	1	1	2	2	1	1	2	1	1	1	2	5	1	1	2	2	1	2	2	2	1	3	2	1	2	2	1	2	1	1	1	2	2	1	2	3	1	1	2	2	2	1	2	2	1	1	2	2	2	2	1	1	3	2	1	2	2	2	1	1	1	3	1	3	2	3	2	1	1	2
7500	-544.807975052973688	-542.122145619390039	-2.685829433583616	0.000107428426725	0.000008000261983	0.074470624084962	0.648495674188855	1	2	3	4	5	5	6	5	7	6	7	7	9	6	7	8	8	9	10	8	9	8	10	10	10	11	10	13	12	12	12	12	15	13	13	13	13	14	13	13	13	15	13	14	17	16	16	15	16	16	14	15	15	15	17	14	15	18	17	15	17	20	17	16	17	17	16	17	16	18	20	19	19	18	20	18	19	18	20	22	21	20	19	22	22	21	21	21	22	22	22	22	24	26	25	24	28	0	1	1	2	3	3	1	3	4	6	5	2	12	4	7	14	6	7	17	4	9	5	4	18	20	17	22	24	18	23	7	27	43	13	26	30	18	27	24	29	30	44	19	16	56	23	34	35	26	36	36	40	41	23	52	31	31	51	52	39	44	29	46	51	64	23	57	44	41	66	49	55	60	56	58	67	44	55	46	72	73	74	56	60	52	76	79	83	78	79	82	79	72	79	79	90	94	1	1	1	1	1	1	3	1	1	1	1	2	1	1	1	1	2	2	1	1	1	1	3	1	2	2	1	1	2	1	2	1	1	2	1	1	2	2	2	1	1	1	2	2	2	4	2	1	2	2	1	1	1	2	2	1	1	2	1	2	1	4	1	2	1	3	1	1	3	1	2	1	2	2	1	1	3	1	2	2	1	2	3	3	5	2	1	1	2	1	1	1	3	4	3	1	2
8000	-579.892906593139514	-577.795889531846683	-2.097017061292789	0.000177266736126	0.000022162239714	0.125021987759085	0.655717099977826	0	2	2	4	3	5	5	8	7	6	7	7	7	7	7	5	8	9	11	9	10	10	11	10	11	10	11	12	12	12	12	12	14	14	13	11	13	14	14	13	13	15	14	14	17	15	16	15	16	16	14	15	13	15	16	16	16	17	18	15	16	19	18	16	17	15	18	19	17	17	19	18	19	18	20	19	19	18	20	20	20	20	19	21	22	21	22	20	22	22	22	22	24	25	26	22	28	0	1	1	1	3	2	4	12	16	1	5	16	6	16	6	2	9	12	13	7	17	18	20	20	10	16	10	24	24	20	26	22	37	23	26	14	11	22	18	27	30	30	20	36	25	43	43	37	43	19	30	40	23	19	37	31	26	51	55	37	53	38	33	36	66	12	46	50	33	46	49	55	40	31	64	34	58	55	70	37	72	74	39	55	55	76	57	45	55	79	83	79	89	70	87	79	96	1	1	1	2	1	1	1	1	1	3	2	1	1	2	1	1	1	1	1	3	1	1	1	1	2	3	3	1	1	1	1	1	1	2	2	2	3	2	2	1	1	1	2	2	2	1	1	1	2	3	1	1	1	2	1	3	3	1	1	1	1	2	2	3	1	3	2	1	2	1	1	1	3	3	2	2	1	1	1	3	1	1	2	2	3	1	3	2	3	1	2	1	1	4	3	1	3
8500	-505.661274237965756	-503.538284400364489	-2.122989837601274	0.000114293747344	0.000013915206072	0.121749495446444	0.647510915493868	1	2	3	4	4	5	3	6	7	7	6	6	9	7	7	6	8	9	10	8	11	10	10	11	11	10	11	12	12	12	13	13	13	12	13	12	13	14	15	13	14	15	14	14	16	17	15	15	15	16	14	15	15	16	16	16	15	17	17	14	17	18	19	16	16	15	18	19	17	19	17	18	20	18	21	19	18	19	21	20	20	19	20	20	23	20	20	21	23	22	19	22	24	24	25	25	25	0	1	1	2	3	1	2	4	2	11	5	4	4	4	4	3	1	10	14	12	17	14	13	18	20	17	18	24	9	23	25	27	23	23	13	23	24	27	37	22	30	41	23	36	20	33	34	35	21	36	36	14	41	43	40	31	43	64	40	40	53	37	46	51	30	19	57	69	44	46	49	55	72	31	69	67	50	72	46	55	72	56	91	72	73	76	70	74	80	87	74	79	73	87	79	94	94	1	1	1	1	1	2	1	1	2	1	1	1	2	1	1	1	3	1	2	1	2	2	1	1	2	1	1	1	3	1	1	1	2	1	2	1	1	2	1	2	1	1	2	1	4	2	1	1	1	2	1	4	1	1	1	1	1	1	2	1	1	2	2	1	2	2	2	1	2	1	1	1	1	3	1	1	1	1	2	2	1	2	1	1	2	1	1	2	1	1	1	1	2	2	2	1	1
9000	-531.702491071159443	-529.065384935685643	-2.637106135473847	0.000132243185458	0.000010227248304	0.077336675372928	0.658323521155344	1	3	3	4	4	6	5	7	8	6	6	6	8	8	8	7	9	8	11	7	11	10	11	11	10	10	11	13	12	11	11	12	13	12	13	13	14	15	12	14	13	15	13	14	16	16	15	14	13	16	14	15	14	15	17	15	14	16	17	14	16	20	18	15	15	14	17	18	18	19	19	18	19	19	19	19	20	19	20	21	21	19	19	21	22	21	20	21	22	23	22	22	23	26	25	23	28	0	1	1	2	3	4	1	2	6	5	5	7	12	12	16	12	8	11	13	2	17	5	12	22	9	4	14	11	18	13	25	27	23	22	26	30	24	32	18	39	30	41	23	41	56	33	23	35	17	44	30	24	41	28	39	31	34	51	39	29	53	78	43	51	53	43	57	58	58	43	49	60	40	56	58	67	69	55	46	72	59	45	56	59	84	76	70	82	80	87	74	70	80	96	70	87	95	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	1	2	3	1	1	2	2	5	2	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	2	2	1	2	2	1	2	1	1	3	2	1	1	2	1	1	1	3	1	1	1	1	1	1	3	3	2	3	2	1	1	1	1	2	2	2	1	2	2	1	1	1	1	1	1	1	1	2	2	3	1	2
9500	-577.552461355368450	-575.087078376861086	-2.465382978507329	0.000142306407227	0.000012649296513	0.088887751150187	0.548231802707951	1	3	3	5	4	6	6	6	8	6	7	7	9	7	7	7	8	8	9	7	10	10	10	10	10	11	10	13	12	10	13	11	13	14	13	13	13	14	13	13	15	15	14	15	17	15	15	15	16	15	14	14	16	15	16	15	14	17	18	15	17	21	17	16	18	17	19	18	17	19	20	19	19	19	21	20	20	17	20	22	21	20	19	22	20	21	21	22	22	23	22	22	24	25	26	23	29	0	1	1	3	3	1	4	4	11	5	5	8	12	7	4	4	7	10	6	4	9	5	13	14	20	17	18	3	24	2	25	6	16	12	21	30	1	27	11	18	23	33	40	36	31	33	23	26	26	36	23	32	36	43	22	25	19	47	22	22	51	78	41	51	41	47	57	36	47	34	49	22	78	45	58	67	41	40	33	78	73	83	45	81	37	76	70	82	59	87	82	70	80	92	94	87	92	1	2	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	4	1	2	2	2	4	4	2	2	5	2	3	3	3	1	1	2	1	1	2	2	3	1	2	2	1	1	4	3	2	1	4	2	2	2	1	1	1	1	2	3	1	2	2	4	1	2	2	1	2	2	4	3	1	1	1	1	4	1	1	1	2	2	1	2	1	2	1	1	2
10000	-612.702481207386654	-610.398542055652229	-2.303939151734403	0.000168494813392	0.000017247394316	0.102361574036846	0.559337842363459	1	2	2	4	4	6	5	7	6	6	6	7	8	5	7	8	9	8	9	8	8	11	10	10	11	11	12	12	13	12	13	12	12	13	13	12	12	14	15	13	15	15	15	14	17	17	15	15	13	15	15	14	16	14	15	16	15	17	18	16	17	19	19	17	17	17	19	18	16	17	20	19	20	19	18	19	19	18	20	20	20	19	21	22	20	20	21	20	23	22	22	23	21	26	26	25	29	0	1	1	2	3	4	5	2	14	5	5	5	6	4	14	3	21	10	14	8	9	24	13	18	9	21	22	18	22	23	20	18	13	8	17	23	18	27	24	18	33	34	54	36	25	33	23	35	26	36	6	25	34	33	29	25	40	69	43	34	51	55	70	44	44	54	33	51	44	34	43	55	55	25	44	57	68	55	34	72	60	56	39	80	72	76	46	82	73	70	74	87	39	90	90	92	96	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	3	1	1	2	1	1	1	1	1	2	2	1	2	1	1	3	2	2	3	2	1	3	1	3	3	1	1	1	1	2	3	2	1	1	2	5	1	2	1	1	4	1	1	1	1	1	2	1	2	2	1	3	1	1	2	3	2	2	4	2	2	1	2	4	1	2	2	3	1	1	1	2	1	2	3	1	1	3	3	2	1	2
10500	-528.753266812630045	-525.673361105582330	-3.079905707047765	0.000140770635549	0.000007899912350	0.056119035896739	0.688586388551803	1	3	3	4	5	6	6	8	7	6	7	8	8	6	4	6	8	8	10	7	10	11	11	9	11	10	11	11	13	13	13	13	13	12	12	11	12	15	14	13	15	15	14	14	17	15	16	14	15	12	13	15	14	13	15	15	15	17	17	15	17	20	18	16	15	15	18	17	17	18	18	17	19	20	21	18	19	17	20	21	20	20	18	21	22	20	22	22	21	23	22	21	23	25	24	22	27	0	1	1	1	3	4	4	14	5	5	10	2	16	4	2	4	9	11	13	16	7	18	19	18	20	17	18	24	21	50	25	27	23	23	26	14	1	27	18	12	30	30	34	50	56	33	34	35	35	36	50	8	50	19	29	31	43	53	40	29	53	52	47	51	50	54	57	36	64	43	49	52	78	31	69	57	58	55	70	72	52	45	56	59	40	76	79	82	72	87	82	79	81	92	92	79	94	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	1	1	2	1	1	1	2	1	2	1	1	1	1	2	4	2	2	2	1	1	1	1	1	2	2	1	2	1	1	2	1	1	1	1	1	1	2	1	2	2	1	2	2	1	1	2	1	2	2	1	1	3	3	1	1	1	1	1	2	1	2	3	4	1	1	1	1	1	1	1	1	3	2	1	1
11000	-567.098326011886229	-565.102152577505990	-1.996173434380211	0.000136408695880	0.000018993531324	0.139239886440565	0.571464014638341	1	2	3	5	5	6	5	8	6	7	7	7	8	5	6	7	9	8	10	8	10	8	11	11	10	10	11	12	10	10	13	13	14	13	13	13	14	14	14	13	13	15	14	14	18	16	14	15	16	16	14	15	16	16	17	15	14	17	17	16	17	20	18	16	17	16	18	17	18	17	20	17	19	20	19	18	19	18	20	21	19	20	19	20	21	20	21	21	22	23	22	22	22	26	26	23	28	0	1	1	3	3	4	2	7	4	5	5	4	12	1	4	2	9	3	22	14	17	4	19	10	20	17	16	11	22	18	25	27	23	23	17	23	27	32	24	28	30	41	34	22	56	33	23	26	39	36	36	40	36	34	40	31	30	64	29	52	53	73	44	51	23	23	52	44	64	46	49	40	72	56	44	57	58	39	70	52	55	56	45	72	24	67	46	83	40	87	82	87	84	96	92	79	90	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	3	2	3	1	1	1	2	1	2	2	1	2	3	1	1	2	1	2	1	3	1	2	1	2	1	1	1	1	4	2	1	2	2	1	1	1	2	1	2	2	2	2	1	3	1	1	1	2	1	3	2	2	2	1	1	3	2	1	2	3	2	2	2	1	3	1	2	1	1	4	1	3	1	4	1	1	1	1	2	2	2	2
11500	-570.560107989059702	-568.417316757406979	-2.142791231652750	0.000145582149849	0.000017374985289	0.119348321940667	0.554447490673483	1	3	3	4	5	3	6	7	6	7	6	5	8	6	7	7	8	8	9	8	10	10	9	10	10	10	12	12	12	12	13	13	15	14	13	11	14	15	14	13	14	14	14	15	18	16	16	14	16	16	14	15	14	14	17	16	15	17	17	16	17	20	18	17	17	16	19	19	18	18	18	18	17	20	20	19	19	18	20	21	20	21	20	22	21	21	22	20	22	23	22	23	23	25	26	24	28	0	1	1	6	3	1	12	6	4	5	5	2	4	3	1	4	15	7	7	14	17	10	15	18	20	17	18	11	18	36	25	22	8	19	7	13	27	32	28	24	30	36	14	36	31	34	34	26	34	36	31	40	36	36	14	31	3	51	37	18	36	78	43	51	33	44	54	50	57	34	49	24	52	25	58	57	69	52	70	73	73	88	45	39	73	76	79	45	60	87	88	70	80	87	94	79	96	1	1	1	1	1	1	1	2	1	2	1	1	2	1	3	1	1	1	1	1	1	2	1	1	1	1	2	2	2	1	2	1	4	3	3	2	1	1	1	1	1	1	3	2	1	1	1	2	1	2	1	1	1	3	5	2	4	2	2	4	3	1	2	2	1	1	2	1	1	2	1	4	1	6	2	2	1	1	1	2	1	1	1	3	2	1	1	1	3	1	1	3	1	2	1	2	2
12000	-539.444300949553281	-537.164440175335699	-2.279860774217625	0.000122027782520	0.000012769526104	0.104644416548208	0.595281687311514	2	3	3	4	5	6	5	7	7	7	6	6	8	7	7	6	8	8	10	7	10	9	10	10	11	10	10	12	11	13	12	12	15	12	12	12	14	15	15	14	14	15	14	14	18	16	15	15	15	13	14	15	15	15	16	16	14	17	18	15	17	20	18	16	15	13	18	18	17	18	19	18	19	19	20	19	20	19	20	20	20	20	20	22	22	21	20	20	22	22	22	22	23	25	25	24	28	0	1	1	1	3	4	1	12	4	5	3	1	16	7	5	4	9	11	6	4	17	18	11	22	20	17	18	22	22	23	25	27	66	23	6	23	24	18	29	29	30	30	34	36	56	66	19	35	35	36	36	40	36	23	40	31	34	64	60	28	53	72	34	50	36	34	57	23	44	46	49	24	40	56	69	57	58	55	33	73	55	56	45	37	81	76	46	45	59	79	56	87	72	70	79	79	95	1	1	1	2	1	1	1	1	2	1	2	2	1	1	1	1	1	1	1	2	1	1	2	1	2	1	1	2	1	2	1	1	1	1	3	1	2	4	2	1	1	1	1	1	1	2	2	1	1	1	1	1	2	2	1	2	1	1	2	2	1	1	4	2	2	1	2	4	1	1	2	4	3	2	1	2	2	1	2	1	2	2	1	4	1	1	2	1	2	1	2	1	2	3	3	1	2
12500	-554.735768500846234	-552.666713882914451	-2.069054617931810	0.000126837010540	0.000016325391543	0.128711576164422	0.570651126951671	1	2	4	5	5	4	6	5	7	7	6	6	8	7	6	6	8	8	10	7	10	9	10	10	9	10	10	13	12	13	13	13	15	13	11	12	12	12	15	13	14	15	14	14	16	16	16	13	15	15	15	14	14	15	16	15	15	17	16	16	15	20	18	15	17	16	18	18	18	18	19	18	19	19	20	19	18	17	20	21	19	20	17	21	22	20	21	22	23	22	23	22	22	25	24	24	25	0	1	2	3	3	2	4	2	15	8	5	2	14	3	4	3	16	5	13	7	17	10	14	22	20	17	18	24	10	13	14	27	12	19	26	23	11	27	28	18	19	43	16	36	43	34	51	35	26	36	34	22	36	34	37	31	30	51	40	28	36	72	46	30	51	54	57	51	58	33	49	29	37	56	64	57	44	55	46	81	55	31	45	73	72	76	70	74	40	79	45	87	39	96	92	92	87	1	1	1	1	1	1	1	2	1	1	1	2	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	2	3	3	3	1	4	1	1	1	3	2	1	2	2	1	5	2	1	1	1	1	2	2	2	2	1	1	2	1	1	1	2	1	2	1	1	1	1	1	1	2	1	1	2	3	3	2	2	2	2	1	2	1	2	2	1	1	2	1	2	1	3	1	3	1	3	1	1	1	3
13000	-633.684737942204151	-631.365874176793568	-2.318863765410637	0.000197135727413	0.000019907931230	0.100985912050008	0.582153209967455	1	2	3	5	5	5	5	7	7	6	7	7	9	8	7	8	9	9	10	8	10	10	11	10	10	10	12	13	12	12	13	12	14	13	13	11	13	15	13	13	15	15	13	14	17	16	15	14	15	14	13	15	15	15	16	15	15	16	17	15	16	19	18	14	18	17	18	18	17	19	20	17	19	19	21	19	20	18	21	22	21	20	20	21	22	20	21	21	22	23	22	22	22	24	25	24	28	0	1	1	2	3	3	2	4	6	5	5	3	12	10	4	3	9	6	6	7	17	18	19	2	6	4	16	24	5	23	25	24	30	23	26	16	22	24	18	16	30	34	23	43	31	33	25	16	26	36	16	28	51	23	20	12	23	50	28	37	19	54	47	29	51	61	57	58	58	47	26	10	59	25	44	34	51	60	70	78	78	72	45	39	52	67	70	31	84	70	88	79	84	87	96	87	90	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	3	1	3	3	1	1	1	1	4	2	2	3	2	3	1	1	1	1	1	2	1	2	2	3	3	2	1	1	1	2	1	1	4	3	2	2	2	1	2	4	4	2	1	2	1	3	3	2	1	2	1	2	1	1	2	6	5	2	4	2	3	3	2	1	2	1	2	1	3	4	1	1	4	1	2	1	1	1	1	1	2	2
13500	-634.325614605459123	-632.106969294091073	-2.218645311368059	0.000193180506700	0.000021409847160	0.110828196518163	0.686357379474102	1	2	3	4	5	4	6	7	6	7	6	8	9	8	8	7	9	8	11	9	10	10	11	11	10	10	11	13	12	12	12	11	13	14	13	13	10	15	15	14	13	14	14	14	16	16	15	14	14	15	15	15	16	15	16	15	14	18	15	13	16	19	18	17	17	16	19	18	15	18	18	18	20	18	19	20	19	19	21	21	20	19	17	22	22	21	21	21	22	21	22	22	23	23	23	25	29	0	1	2	2	3	2	4	2	4	1	5	9	10	9	16	11	9	11	13	12	13	18	8	37	20	9	4	27	22	21	25	37	24	19	9	27	18	1	60	60	8	30	12	23	56	34	41	35	10	23	41	40	57	44	29	33	23	69	27	27	41	28	43	47	50	54	38	69	36	46	48	55	39	43	44	43	69	40	70	81	72	83	56	72	40	57	70	31	73	43	45	27	81	70	79	95	96	1	1	1	1	1	1	1	2	1	3	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	4	2	1	1	2	1	1	2	3	1	1	6	1	1	2	2	2	2	1	1	1	1	3	3	2	1	2	1	1	1	2	2	2	1	2	2	2	1	1	1	3	1	1	1	2	1	4	2	2	3	2	2	2	1	1	1	1	2	4	3	1	3	1	4	3	5	1	3	1	1	2
