step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104
24500	-475.770120284966367	-474.307282689468877	-1.462837595497464	0.000087535219134	0.000028359057723	0.323973116235109	0.738676946004502	0	1	2	2	3	3	4	5	5	5	5	6	6	6	9	5	7	9	7	8	7	7	6	6	8	8	8	8	8	9	8	8	8	8	8	8	9	8	9	9	9	9	9	7	10	11	11	10	11	10	9	10	10	12	11	11	9	11	11	11	11	11	12	10	12	12	14	13	13	13	14	14	14	15	14	14	16	15	12	15	15	14	15	13	16	16	17	17	19	18	17	17	18	20	19	18	18	18	19	19	19	18	19	20	0	1	2	2	4	4	5	6	6	6	5	8	8	10	23	5	12	20	13	13	14	14	8	16	19	17	8	21	21	31	22	22	22	24	24	19	21	21	25	27	22	32	33	11	26	12	57	39	41	33	35	44	44	37	45	25	26	39	39	41	50	51	35	27	46	51	79	50	65	65	79	69	52	71	68	70	67	79	40	84	75	84	82	20	81	82	75	74	85	85	68	0	87	84	85	81	92	92	90	91	93	85	98	103	1	1	1	1	1	1	1	2	1	2	2	1	1	1	2	2	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	2	1	1	1	2	1	1	1	1	4	2	1	1	2	1	1	2	2	1	2	1	1	2	1	1	2	3	2	1	3	2	1	1	1	2	1	2	1	1	1	2	3	2	2	1	1	1	3	1	2	2	2	2	2	1	1	1	5	3	3	1	1	1	2	1	2	1	1
25000	-502.795649621345206	-501.312145738721085	-1.483503882624104	0.000094013235122	0.000028840580320	0.306771491083238	0.643237762085982	-1	1	2	1	2	3	4	5	5	5	5	6	6	6	9	6	7	9	7	6	7	7	7	7	8	9	8	8	9	8	8	8	8	8	8	9	9	9	9	9	8	9	9	8	10	11	11	10	11	10	10	10	10	12	11	11	10	11	11	10	11	11	11	12	12	9	14	12	13	13	15	15	15	15	14	14	14	15	13	12	15	15	16	16	16	16	17	17	19	17	15	17	18	20	19	18	18	18	19	19	16	18	19	21	0	1	2	1	4	4	5	6	6	2	5	6	8	10	23	6	12	19	13	10	14	14	10	16	10	20	20	14	14	22	22	22	22	24	24	19	21	21	25	27	22	32	33	24	19	26	57	39	32	33	44	44	44	37	45	48	25	39	25	32	50	52	53	40	46	44	64	50	65	56	79	65	63	64	68	69	58	77	36	58	68	64	71	26	91	78	43	74	85	85	68	0	68	88	85	85	92	92	102	102	75	85	98	103	1	1	1	1	1	1	2	2	2	3	2	2	1	1	1	2	1	2	1	1	1	1	1	1	2	2	1	2	3	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	2	1	1	1	3	2	2	2	2	2	1	1	1	2	3	2	1	1	1	2	1	1	2	1	1	2	2	1	3	1	2	1	2	1	2	1	3	3	1	5	1	1	4	1	2	1	3	1	2	2	1	2	1	1	1	1	1	2	1	2
25500	-485.518823512269194	-484.000449397185548	-1.518374115083635	0.000073402155676	0.000020734499195	0.282478068995481	0.701712147456414	0	1	2	2	3	4	4	5	5	5	5	6	6	6	9	5	7	9	7	8	7	7	7	7	8	8	8	8	9	9	8	8	8	8	8	9	8	8	9	9	9	9	9	8	9	9	11	9	10	10	10	10	10	10	11	11	10	11	11	11	11	11	12	11	12	12	15	12	13	13	15	15	12	15	14	14	15	14	13	13	15	14	16	16	16	16	17	17	18	17	15	17	18	20	19	18	18	18	18	18	19	18	19	21	0	1	2	2	4	4	5	6	6	6	7	6	8	10	26	7	12	26	8	19	14	14	10	16	13	13	17	21	38	22	22	22	22	24	16	12	21	14	25	19	22	32	33	24	8	19	57	26	42	43	44	44	44	37	36	39	48	48	48	49	50	51	52	19	56	51	79	50	65	56	64	70	35	78	68	65	57	45	40	36	68	80	78	67	91	82	68	67	85	91	68	0	91	88	85	85	92	92	87	87	87	85	98	103	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	2	2	2	2	1	1	1	2	1	1	1	1	2	3	1	2	1	2	2	1	1	1	2	1	1	1	1	1	2	2	2	2	2	2	1	2	2	1	1	1	2	3	1	1	2	2	1	2	3	1	2	1	2	2	2	4	1	4	2	1	2	1	1	2	2	2	2	2	2	1	2	3	2	2	1	1	1	1	2	2	1	2
26000	-503.152331594075633	-501.760653087566652	-1.391678506508983	0.000075141326818	0.000031387042403	0.417706789747213	0.599650636471950	0	1	2	2	3	4	4	5	5	5	5	6	6	6	9	6	6	9	7	8	7	7	7	6	8	9	7	8	9	8	8	8	8	8	8	9	8	9	9	9	9	9	9	7	10	11	11	10	10	10	10	10	9	12	11	10	9	11	11	11	11	11	12	12	12	12	14	12	13	13	13	15	15	15	14	14	16	14	13	15	14	15	16	16	16	16	17	16	17	18	17	17	18	20	19	18	18	18	19	16	19	19	19	20	0	1	2	2	4	4	5	2	6	6	7	6	8	6	23	11	8	8	13	13	14	14	10	5	13	19	13	21	21	22	22	22	22	16	24	19	21	14	25	11	22	32	33	24	19	25	57	39	42	33	53	35	35	37	26	25	25	39	48	49	50	53	53	27	45	44	18	50	65	46	40	69	51	79	68	70	67	71	56	78	68	71	64	78	75	82	68	74	75	91	75	0	81	74	85	81	92	92	90	75	100	85	98	103	1	1	1	1	1	2	1	3	1	1	1	2	1	2	2	1	1	3	1	2	1	1	2	3	2	2	1	1	2	1	1	1	1	2	2	2	1	1	1	1	2	1	1	1	2	2	2	1	1	1	1	1	1	2	2	2	1	2	1	1	1	1	2	4	2	3	4	1	1	2	2	2	3	2	2	1	2	1	2	1	2	2	2	2	1	1	2	1	2	1	2	1	2	2	2	2	1	1	1	2	3	2	1	1
26500	-474.998053841524438	-473.483791672282393	-1.514262169242067	0.000092283294845	0.000026309395695	0.285093805317870	0.758503062880131	-2	1	2	2	3	3	4	4	5	5	5	6	6	6	7	5	7	9	7	8	7	6	7	7	8	9	7	8	9	9	8	8	8	8	6	9	8	9	9	9	9	8	9	9	10	11	9	10	10	10	10	8	10	9	11	11	10	11	10	11	11	11	12	12	12	12	13	12	13	12	14	14	15	15	14	14	15	14	15	15	15	15	14	16	16	16	16	16	19	17	17	16	18	20	17	17	18	18	19	19	19	19	19	21	0	1	2	2	4	4	5	6	6	6	7	8	8	10	6	7	13	19	8	19	14	10	9	35	13	23	12	21	21	31	22	22	22	24	11	19	21	21	25	27	22	22	33	35	26	25	25	39	41	43	44	35	44	37	13	45	47	39	25	49	50	53	51	27	56	62	64	50	65	56	67	65	53	64	68	56	40	67	78	78	68	71	64	78	75	71	68	74	95	85	87	0	87	88	85	85	92	92	90	91	93	95	98	103	1	2	1	1	1	1	1	1	2	1	1	2	1	1	2	1	1	1	1	1	1	1	2	1	2	2	1	1	2	1	1	2	1	1	1	2	1	1	1	2	2	2	1	1	1	3	1	1	1	1	1	2	1	1	3	1	1	2	1	1	1	1	2	2	1	1	1	1	1	1	1	2	2	2	2	2	4	1	1	1	2	1	2	1	1	2	1	1	2	1	1	1	1	2	1	1	2	2	1	2	1	2	1	1
27000	-506.168716429372580	-504.586999846895594	-1.581716582476987	0.000082073887451	0.000020374794921	0.248249419558127	0.580859034914408	0	1	2	2	3	4	4	5	5	5	5	6	6	7	8	6	7	8	7	8	8	6	6	7	7	9	5	8	9	8	8	7	7	8	8	9	9	9	8	8	9	9	9	9	10	11	9	10	10	10	10	8	9	12	11	11	11	10	11	10	11	11	12	12	12	10	13	12	13	13	14	15	14	15	14	14	15	12	15	15	13	15	14	16	16	16	17	17	19	17	17	16	18	20	18	18	18	17	19	19	19	19	19	20	0	1	2	2	4	4	5	6	6	6	7	6	8	10	10	7	12	8	8	13	22	6	10	16	13	13	6	14	21	22	32	22	22	24	24	12	21	21	25	12	22	14	33	52	13	26	39	39	42	41	44	16	24	37	36	48	47	26	48	42	50	52	66	13	46	52	12	50	65	65	78	65	66	64	81	70	58	15	19	67	68	71	64	80	68	82	81	71	85	85	81	0	81	88	85	90	92	92	95	95	93	95	97	103	1	1	1	1	1	2	1	1	1	1	1	2	1	2	3	2	1	3	2	2	2	2	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	2	1	2	2	1	2	1	1	1	2	1	2	1	1	2	1	1	1	1	2	2	4	1	2	3	2	1	1	1	3	4	2	1	1	2	4	5	1	1	1	2	1	2	1	3	3	2	1	2	1	2	2	2	1	2	1	1	1	1	1	1	1
27500	-511.007947212269073	-509.542503650092613	-1.465443562176466	0.000080201776177	0.000025797677367	0.321659676342927	0.670248590794194	0	1	2	2	3	4	4	5	5	5	5	6	6	6	8	6	7	9	6	8	7	6	7	7	7	9	8	8	9	9	7	8	8	8	8	8	8	8	9	9	8	9	9	9	7	11	11	7	11	10	10	7	9	12	11	10	10	11	11	11	10	10	12	12	11	9	15	12	13	12	14	15	15	15	13	14	16	15	13	14	15	15	16	14	16	16	17	17	19	17	17	16	18	20	17	18	18	18	18	19	19	19	19	20	0	1	2	2	4	3	5	6	6	6	7	8	8	10	10	11	12	19	8	45	14	6	10	16	8	19	13	21	21	33	22	22	22	24	16	19	21	14	48	27	31	32	41	52	8	56	57	8	42	33	53	16	52	37	26	25	39	48	39	32	43	44	52	40	56	52	64	50	65	65	64	69	63	84	50	70	58	27	58	64	68	79	82	40	81	71	68	74	95	85	68	0	68	78	85	90	92	92	91	93	93	95	97	103	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	2	2	1	2	3	1	1	2	1	1	1	2	1	2	2	1	1	2	1	1	1	1	2	2	1	1	1	2	2	1	1	2	2	2	2	1	2	1	3	1	1	2	2	1	2	2	2	2	1	1	2	1	1	3	2	4	5	2	2	1	2	1	2	1	2	3	2	2	1	5	1	4	2	1	1	2	2	1	1	1	2	1	1
28000	-517.602766195263257	-516.102106683061379	-1.500659512201885	0.000085988882741	0.000025297054832	0.294189830427301	0.651247804044674	0	1	2	2	3	4	4	5	5	5	5	6	6	6	7	4	7	9	6	8	7	6	7	5	7	9	8	8	9	9	7	8	8	8	7	9	8	8	9	9	8	8	9	9	9	11	11	8	10	10	10	8	10	11	11	10	11	10	9	10	11	11	11	12	11	11	15	12	13	12	13	15	15	15	14	14	16	14	14	15	15	15	16	14	16	15	17	17	19	17	17	16	18	20	19	18	18	18	18	18	18	19	19	21	0	1	2	2	4	4	5	7	6	6	5	8	8	10	10	5	12	8	8	13	14	6	10	16	8	19	25	14	21	31	22	22	22	35	24	13	21	21	8	27	31	31	41	52	19	56	39	25	32	43	52	35	52	37	45	25	39	48	25	42	33	44	52	26	56	44	40	50	56	65	64	76	63	64	68	70	74	64	45	78	68	71	86	64	68	79	75	74	91	75	81	0	61	79	68	90	92	92	91	90	81	91	98	103	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	3	1	2	1	2	1	1	2	2	1	2	2	2	1	2	2	1	2	2	1	1	2	1	1	1	1	1	2	1	2	1	2	1	2	1	2	2	1	2	1	2	2	2	2	2	2	2	1	2	4	2	3	1	1	1	3	2	1	2	1	2	3	1	1	2	1	2	3	1	3	2	2	2	2	1	3	2	3	1	2	2	1	1	3	2	1	2
28500	-519.588349339574620	-518.062198491313552	-1.526150848261103	0.000079971059688	0.000022206858856	0.277686189757970	0.649024880591894	0	1	2	2	3	4	4	5	5	5	5	6	6	7	9	6	7	8	7	8	7	6	7	7	8	9	8	8	9	9	8	7	8	8	8	7	8	6	8	9	7	9	9	9	7	11	11	10	11	10	10	8	10	10	10	11	9	10	11	10	11	10	12	10	12	11	14	13	13	13	13	15	15	15	14	14	15	12	15	14	15	15	16	16	16	15	17	17	18	17	17	16	18	20	19	18	18	18	18	19	19	19	19	21	0	1	2	2	4	5	5	6	6	6	7	6	8	10	23	6	12	36	13	13	10	6	10	16	12	8	36	21	21	41	22	22	22	24	16	8	21	6	8	27	22	32	31	52	12	39	57	36	31	33	52	24	52	37	45	25	39	39	39	22	50	52	44	27	56	44	64	61	65	65	78	69	66	80	68	70	25	27	78	78	68	71	67	20	68	71	81	74	90	85	85	0	81	74	87	90	92	92	90	91	89	89	98	103	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	2	1	2	2	1	1	3	1	1	2	2	2	1	2	1	2	2	1	2	2	1	1	2	1	1	1	2	2	2	2	2	1	1	2	2	3	1	1	2	1	3	1	1	2	2	1	2	3	1	1	1	1	2	2	1	1	1	3	3	2	1	2	2	2	4	2	2	2	2	1	1	1	1	2	3	2	1	2	2	1	2	1	1	1	2
29000	-501.925702260898504	-500.489401805978048	-1.436300454920452	0.000106038087222	0.000037176101367	0.350591965027940	0.646754834664886	0	1	2	2	3	4	4	5	5	5	5	6	6	6	9	4	6	9	7	8	7	6	7	6	8	8	8	8	9	9	8	7	8	8	8	9	9	9	9	9	9	9	9	9	8	11	10	10	11	10	10	10	10	11	11	11	11	11	11	11	11	11	12	12	12	12	15	13	13	13	13	15	15	15	13	14	16	15	14	15	15	15	16	16	16	16	16	16	19	16	17	16	18	19	19	17	18	18	19	19	19	18	19	21	0	1	2	2	4	4	5	6	6	6	5	6	8	10	26	5	8	19	13	13	14	6	10	11	13	13	12	21	14	31	22	22	22	24	24	19	21	21	25	13	32	32	31	35	19	25	39	39	42	31	44	44	44	37	36	27	47	39	27	42	31	51	51	36	36	44	79	50	65	46	27	69	53	64	50	70	48	79	71	18	75	64	74	67	50	82	68	74	102	81	87	0	87	74	102	90	92	92	90	91	85	91	98	103	1	1	1	1	1	2	1	1	1	1	2	2	1	1	1	1	1	2	1	2	1	2	2	1	1	2	2	1	3	1	1	1	2	2	2	1	2	2	1	2	2	2	1	1	1	1	1	1	2	2	1	1	1	2	2	1	1	2	2	2	2	1	2	1	2	2	1	1	1	2	3	1	4	2	2	1	3	1	1	3	2	2	1	1	2	1	3	1	1	1	1	1	2	2	1	1	2	2	3	2	2	1	1	2
29500	-491.541312231752840	-490.150761786238377	-1.390550445514485	0.000070469883355	0.000029604898466	0.420107101886635	0.648951159909229	0	1	2	3	3	4	4	5	5	5	5	6	6	6	6	6	7	9	7	8	7	6	7	7	7	7	8	8	8	9	7	8	8	7	5	8	9	9	9	9	9	9	9	9	10	10	10	10	11	10	10	10	10	12	11	11	11	11	8	11	11	11	12	12	12	12	13	13	13	12	14	15	15	14	11	14	15	15	14	12	15	15	16	16	15	16	17	17	18	16	17	16	18	19	18	18	17	17	19	19	19	19	19	20	0	1	2	2	1	4	4	6	5	5	7	8	8	10	9	11	12	26	8	19	14	10	10	5	8	13	25	21	21	32	22	22	22	35	4	8	28	21	25	27	31	32	33	24	40	36	39	39	42	43	44	44	44	37	45	46	47	39	25	41	33	52	44	27	56	52	40	75	65	56	80	65	52	64	50	70	79	67	19	36	75	71	71	67	68	82	68	84	85	85	85	0	81	88	91	90	92	92	90	91	87	95	98	103	1	1	1	2	3	1	1	1	2	1	1	1	1	1	1	1	1	2	2	1	1	1	2	4	2	1	1	1	1	1	1	2	2	2	1	2	1	2	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	3	1	1	1	2	1	2	2	1	3	3	1	2	2	2	1	1	2	1	2	2	1	2	1	2	4	2	3	1	1	2	1	1	3	1	2	1	1	1	2	1	1	2	1	1	3	2	2	1	1	1
30000	-510.330916971938393	-508.705962164598930	-1.624954807339472	0.000098860509485	0.000022707690715	0.229694251354574	0.610393083157380	0	1	2	2	3	4	4	5	5	5	5	6	6	6	8	6	7	9	7	8	7	5	6	7	8	8	8	8	9	9	7	8	8	8	8	6	9	9	8	9	6	9	9	9	10	11	11	10	11	10	10	10	9	12	11	11	9	11	11	11	11	11	12	10	12	12	13	13	13	13	12	14	13	14	14	14	15	13	15	15	15	15	16	16	16	16	17	17	18	18	17	17	16	20	19	18	18	18	19	19	17	19	19	21	0	1	2	2	4	4	5	6	6	6	5	8	8	22	10	5	12	27	36	19	14	6	10	7	19	36	19	21	21	33	41	31	41	24	24	11	21	19	13	27	22	32	31	35	17	48	57	39	42	31	53	44	35	37	45	48	39	39	48	42	50	53	62	27	46	52	40	50	65	46	40	69	51	67	50	56	25	64	67	67	68	67	13	67	68	82	68	64	85	85	85	0	81	67	91	87	92	92	89	91	81	81	98	103	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	2	1	1	1	2	2	2	1	1	1	2	1	3	1	2	2	2	2	1	1	1	3	1	1	1	2	1	2	1	1	1	2	1	2	2	1	1	1	2	1	2	1	2	3	4	2	2	2	2	2	4	2	2	1	3	3	2	2	1	1	1	4	2	1	1	1	1	2	1	3	1	1
30500	-530.308383091958035	-528.761193498898820	-1.547189593059163	0.000091568284965	0.000024323795197	0.265635587761987	0.610491986155305	0	1	2	2	3	3	4	5	4	4	5	5	6	6	9	6	6	7	7	8	7	5	7	7	8	8	8	8	9	8	6	7	8	8	8	8	8	8	9	9	9	9	9	8	10	11	11	10	10	10	10	9	10	11	11	10	10	11	11	11	11	11	12	11	12	12	15	13	13	11	14	15	15	15	14	14	15	13	15	15	15	15	16	13	15	13	17	17	19	18	17	17	18	18	19	18	18	18	19	19	19	16	19	21	0	1	2	2	4	4	5	6	6	6	7	6	12	22	21	7	12	13	9	8	14	10	10	16	13	8	13	21	14	31	22	31	22	24	16	13	21	21	26	36	30	32	33	24	13	45	57	39	42	43	44	44	35	37	36	26	25	48	26	42	33	44	53	12	56	44	40	61	65	56	18	69	63	78	61	70	48	45	40	71	75	78	82	64	68	40	50	74	81	102	75	0	81	74	102	102	92	92	90	85	93	85	98	103	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	2	1	1	2	2	1	1	2	1	2	3	2	1	3	2	1	1	2	1	2	2	1	1	1	1	1	2	1	1	3	1	1	1	1	1	2	1	1	2	2	1	2	1	2	2	3	3	2	4	2	2	3	2	1	1	4	2	3	2	3	2	2	3	5	1	1	1	1	2	2	3	4	2	4	2	2	1	2	2	2	2	1	1	1	3	1	1	1	1
31000	-562.369066266553773	-560.907651081491395	-1.461415185062340	0.000108810328465	0.000035391151090	0.325255438424721	0.528111530037662	0	1	2	2	3	4	4	5	5	5	4	6	6	7	9	5	7	9	7	8	6	5	7	7	7	8	8	8	9	9	7	8	8	8	8	8	9	9	8	8	9	9	9	8	10	11	11	10	11	10	9	10	9	11	11	9	11	11	11	10	11	11	12	12	12	12	14	12	13	13	15	15	15	14	14	14	16	13	15	15	15	15	16	16	16	16	17	17	19	18	17	17	18	20	18	17	18	18	19	19	19	19	19	21	0	1	2	2	4	4	5	7	6	6	5	6	10	21	12	5	13	6	8	12	6	5	10	16	4	13	8	21	21	22	21	22	31	24	24	8	28	21	8	8	31	22	33	24	13	36	39	39	32	43	44	44	44	37	45	13	48	39	6	32	50	53	44	18	46	62	18	50	65	65	67	76	52	64	68	70	47	40	18	64	68	78	71	74	81	82	42	74	85	42	85	0	68	79	85	85	92	92	93	85	85	85	98	103	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	3	2	2	2	2	1	1	3	2	3	1	3	2	1	3	1	1	1	2	1	3	2	1	2	4	1	1	2	3	2	1	2	1	1	2	1	2	1	2	1	2	7	1	1	1	2	2	1	1	4	1	1	1	1	1	2	2	2	1	4	3	4	1	3	2	1	1	1	1	3	3	2	6	1	1	3	4	2	1	1	1	1	2	2	2	1	1
31500	-518.779750823480072	-517.408249247438448	-1.371501576041654	0.000078742394913	0.000037378039046	0.474687607456371	0.584597706436737	0	1	2	2	3	3	4	5	5	5	5	6	6	7	9	6	7	9	7	8	6	7	7	7	8	9	8	8	9	9	7	8	8	8	8	8	9	9	9	9	9	9	9	8	10	10	11	10	10	10	10	9	10	12	11	11	10	11	11	11	11	11	12	12	11	12	14	11	13	13	15	15	15	15	13	14	13	15	14	15	15	14	16	16	16	15	17	17	18	18	17	17	17	20	19	18	18	18	19	19	19	19	19	21	0	1	2	2	4	4	5	6	6	6	7	8	10	21	23	11	8	13	13	13	8	10	21	16	17	13	12	21	21	31	21	22	22	24	24	13	21	21	36	27	22	32	33	24	19	27	57	39	42	43	44	44	44	37	18	46	25	48	17	49	50	52	52	45	8	51	64	41	65	56	82	70	51	64	68	70	39	79	40	67	68	36	82	78	81	26	68	18	91	50	85	0	81	88	85	85	92	92	85	91	89	91	98	103	1	1	1	1	1	1	1	2	1	2	1	1	1	1	2	1	2	2	1	2	1	2	1	1	1	2	2	1	2	2	1	1	1	1	1	2	3	2	1	1	2	1	1	1	3	1	1	1	1	1	2	1	2	2	2	1	2	1	1	1	1	1	2	2	3	2	2	2	2	2	1	2	5	1	2	1	2	1	2	1	2	4	2	1	1	3	5	6	1	6	1	1	1	2	2	2	1	1	2	2	1	1	1	2
32000	-528.684878618038169	-527.247114523585992	-1.437764094452187	0.000087227793671	0.000030438376872	0.348952731592707	0.574908857827015	0	1	2	2	3	3	4	4	4	5	5	6	6	7	9	6	7	8	7	8	6	7	6	7	8	9	8	8	9	9	8	8	8	8	8	7	9	7	9	9	9	9	9	8	8	10	11	10	11	10	10	10	10	12	11	11	10	11	9	11	11	11	12	12	12	10	15	10	12	13	12	15	14	14	14	14	15	14	15	14	15	15	16	16	16	16	15	17	19	18	17	17	16	20	18	16	18	18	19	19	17	19	19	21	0	1	2	2	4	4	5	6	6	6	7	8	8	21	10	11	12	19	8	13	10	21	10	11	19	45	13	21	38	31	22	22	22	16	24	8	38	10	36	20	22	32	33	24	19	39	57	39	32	43	44	44	44	37	13	46	39	39	25	42	50	66	24	27	56	44	27	43	45	69	27	78	63	64	68	65	48	40	64	27	50	27	82	69	81	64	68	84	85	68	85	0	75	79	85	75	92	92	96	91	87	85	98	103	1	1	1	1	1	1	1	1	1	2	1	2	2	1	4	1	1	1	1	2	1	1	1	2	1	1	2	2	2	1	1	1	1	2	1	2	2	2	1	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	4	1	1	2	1	2	1	1	3	2	1	2	3	1	2	1	3	1	1	2	3	2	5	4	3	3	2	3	1	3	1	3	4	1	2	6	1	1	2	3	2	2	1	1	3	2	2	3	1	1
32500	-523.176808126852279	-521.791255280072050	-1.385552846780245	0.000064225542927	0.000027714558953	0.431519263048426	0.549854191823613	0	1	2	2	3	3	4	5	5	4	4	6	6	5	8	6	7	9	7	8	6	7	7	7	8	9	8	8	7	8	8	8	8	8	7	9	8	8	9	9	9	9	9	8	8	10	11	8	11	10	10	10	10	11	10	11	10	10	11	11	11	9	12	11	11	11	15	12	13	12	14	14	13	14	14	14	16	15	15	15	14	15	15	13	16	16	17	17	18	18	17	17	18	20	19	18	18	18	19	19	19	19	19	21	0	1	2	2	4	4	5	6	6	6	5	8	8	10	10	11	8	45	12	8	14	14	10	16	19	8	19	21	21	22	22	22	22	24	16	13	21	22	25	19	31	22	33	35	13	36	57	13	42	43	44	44	44	37	20	46	48	39	39	22	50	44	44	20	46	53	36	43	65	65	40	70	63	64	68	70	39	36	74	84	50	84	64	18	81	20	68	86	85	68	85	0	75	67	87	85	92	92	85	91	87	75	98	103	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2	2	1	1	1	3	1	2	2	1	1	2	1	2	1	1	1	1	1	1	1	2	1	1	1	2	1	2	1	1	2	1	1	2	2	1	2	2	2	3	2	1	2	1	2	2	1	1	4	2	1	1	5	2	2	1	4	2	1	2	2	2	3	5	1	2	3	2	2	3	2	4	4	1	2	5	1	1	2	3	2	2	1	1	2	2	2	4	1	1
