step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91
5000	-251.693024090559334	-260.743867471010674	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998614659744764	0	3	4	3	4	2	4	4	2	5	6	4	2	8	4	6	5	5	3	7	7	4	10	5	5	6	9	14	8	8	7	7	6	6	9	11	8	7	8	7	6	8	7	12	7	9	10	9	6	9	11	9	8	11	6	9	9	10	8	10	10	8	11	11	9	13	8	10	11	11	15	9	12	14	10	12	12	11	12	13	13	9	12	12	14	11	14	12	16	13	16	0	6	9	13	6	1	9	9	1	6	17	19	1	12	13	15	3	19	1	7	24	13	30	13	19	18	43	73	10	18	18	10	7	7	40	75	26	49	41	49	10	20	12	68	13	30	10	31	9	20	75	41	26	39	5	18	20	32	21	40	37	17	46	47	18	77	22	59	68	57	76	29	78	78	20	27	36	37	23	54	42	49	70	56	76	29	83	60	47	73	58	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
5500	-277.156682590542800	-286.207525970994141	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997555874355687	1	2	4	4	4	2	3	3	3	5	6	5	2	8	6	6	5	4	5	6	5	5	9	5	6	6	8	10	7	7	7	7	6	3	8	11	9	8	7	8	6	7	4	10	6	9	8	8	9	10	7	8	8	8	9	8	10	8	8	10	10	8	10	11	9	11	11	11	12	7	12	10	11	13	10	10	7	13	10	14	13	13	10	11	13	13	14	13	14	14	14	0	1	8	34	2	1	1	6	1	1	17	9	1	77	7	18	9	9	5	43	7	1	15	8	12	43	30	23	15	5	33	19	8	6	42	14	29	51	45	41	12	22	7	52	13	51	42	17	48	59	7	20	25	45	29	21	49	33	77	48	42	20	42	46	24	60	79	58	39	45	28	22	51	26	14	22	15	62	46	63	53	20	56	31	69	66	85	28	83	57	69	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6000	-268.549730344108525	-277.600573724559865	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996894221984472	1	3	2	3	3	4	2	2	4	4	6	4	6	7	6	6	5	6	5	5	6	5	9	5	6	6	9	13	7	7	7	7	7	4	7	12	9	8	8	8	8	7	7	11	9	6	8	8	9	7	9	10	10	11	8	9	6	9	9	9	10	8	10	10	10	11	10	9	10	11	12	11	12	11	11	11	8	12	12	9	15	12	14	12	12	10	13	5	12	10	15	0	7	1	1	3	3	1	1	8	4	9	7	10	2	2	22	34	17	34	7	9	6	57	5	4	22	39	72	5	22	16	17	46	2	15	66	40	9	17	12	10	34	19	29	50	20	32	26	33	4	39	47	41	30	32	29	9	39	18	50	47	88	56	37	45	55	77	38	30	63	63	52	59	26	32	20	26	55	53	50	70	60	84	55	65	39	51	10	63	56	84	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6500	-269.558718458849341	-278.609561839300682	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997842385440264	-1	1	4	4	2	4	2	4	3	4	3	5	5	8	5	5	5	4	4	6	8	4	8	6	6	6	9	8	8	8	7	5	6	7	7	12	9	6	9	8	8	7	7	11	7	10	5	9	7	9	10	8	9	11	7	10	8	9	10	8	5	6	12	10	11	11	11	7	9	11	12	12	12	13	9	11	13	12	12	11	14	7	11	10	14	10	14	9	15	15	15	0	1	9	9	2	11	2	9	5	11	7	2	9	12	5	10	22	9	5	61	47	7	43	15	19	32	55	15	22	38	12	18	22	62	25	53	60	4	55	61	18	13	24	86	32	57	9	42	17	60	37	18	31	50	13	14	61	38	21	35	19	19	76	21	53	58	88	25	38	56	76	86	26	54	28	68	44	70	49	75	27	32	75	82	46	52	73	26	48	36	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7000	-254.366054360907413	-263.416897741358753	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996283984470138	0	3	4	3	3	4	2	3	4	5	5	4	6	8	7	2	6	5	5	6	8	5	6	4	5	7	8	14	6	7	7	7	4	6	9	11	7	7	8	7	6	8	7	12	3	9	9	9	6	5	10	10	10	11	9	8	9	9	9	11	11	8	7	9	11	10	11	10	11	12	14	11	13	11	9	12	12	12	11	14	14	12	13	10	12	12	13	13	13	13	15	0	7	2	1	1	4	1	16	16	24	45	2	19	31	19	1	50	8	16	19	24	33	10	8	7	2	50	87	12	33	24	17	1	11	39	64	49	24	13	18	6	30	33	84	16	63	30	13	9	4	47	15	42	37	21	23	42	40	38	63	51	25	29	41	35	21	48	41	20	47	83	52	74	46	17	37	64	67	56	61	88	72	72	64	67	35	70	60	74	77	81	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7500	-270.651837935428659	-279.702681315880000	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996149533124289	0	2	4	2	3	3	4	4	5	4	4	3	5	8	7	5	6	4	3	6	7	6	9	5	6	5	9	11	6	8	6	3	6	3	8	11	7	8	9	6	6	7	6	11	9	9	8	7	5	10	11	9	9	11	8	10	9	10	9	10	10	7	9	11	8	13	10	5	10	8	14	10	12	12	10	7	13	12	11	13	15	11	13	13	13	10	15	12	9	14	17	0	1	4	1	1	4	19	4	6	12	6	1	8	12	18	10	18	6	4	26	25	68	13	34	18	32	49	53	8	22	3	4	8	4	25	30	33	42	40	4	24	25	24	46	22	32	76	11	3	46	61	38	30	20	76	23	31	42	30	70	39	32	65	52	42	72	55	19	14	9	61	65	58	60	16	7	28	50	72	58	80	39	82	86	61	89	77	56	38	82	64	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
8000	-277.876325774419570	-286.927169154870910	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.988299254468478	1	2	4	3	4	3	4	3	3	5	6	4	6	9	3	5	5	4	5	7	6	4	8	4	6	7	9	13	9	5	7	7	7	6	8	11	9	8	8	6	7	7	7	11	4	9	10	9	10	8	9	7	8	10	8	10	9	8	4	9	7	9	6	6	9	13	10	11	6	11	14	8	8	10	8	13	11	12	7	13	15	12	12	11	13	10	13	12	13	12	17	0	1	4	2	6	2	9	2	2	3	45	2	10	32	1	8	45	2	22	19	9	1	63	4	59	45	41	68	41	4	17	34	64	7	79	16	33	17	20	1	18	30	13	50	9	4	53	73	29	33	16	30	41	75	30	73	38	33	9	31	69	32	59	5	42	88	23	27	9	65	74	79	61	58	13	47	52	86	30	53	88	74	48	72	88	39	70	55	67	24	85	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
8500	-253.980276461829646	-263.031119842280987	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993179442932988	0	2	2	1	3	4	3	4	5	5	6	4	6	8	6	4	6	5	6	5	7	4	10	5	5	7	6	11	7	7	8	8	5	5	8	11	9	7	9	7	8	8	7	12	7	6	9	9	8	10	10	7	10	11	7	9	6	6	9	11	10	8	10	10	10	9	8	10	11	9	12	12	12	13	9	12	10	13	11	11	11	13	14	13	9	12	13	11	14	14	15	0	1	1	1	2	7	2	5	12	12	6	2	6	9	6	7	20	12	16	7	9	5	14	22	12	33	22	85	12	12	45	17	5	16	18	68	35	13	15	27	11	29	46	23	33	16	41	15	27	62	66	18	11	77	15	52	10	16	30	48	41	10	21	41	42	43	13	75	17	29	48	36	59	60	45	50	85	30	77	37	85	47	73	44	52	80	28	65	66	86	61	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
9000	-274.025570535438021	-283.076413915889361	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.974357598703796	1	2	4	3	4	4	2	3	4	4	5	3	6	8	7	5	6	5	4	5	7	5	7	5	5	5	5	11	8	8	7	7	7	5	9	12	8	8	7	8	7	9	8	8	8	7	9	9	7	9	9	9	4	10	6	9	7	9	10	9	10	9	9	10	9	12	11	9	12	12	14	11	13	8	9	10	9	12	11	13	10	12	12	11	10	12	14	7	12	17	16	0	1	4	7	8	8	1	2	2	12	4	1	12	33	2	8	22	5	1	5	53	9	25	4	7	6	7	52	22	20	26	16	3	7	41	68	4	13	19	12	20	23	27	49	16	16	41	3	20	32	15	49	8	32	22	44	55	17	35	39	77	30	88	48	41	88	58	21	76	76	66	38	82	32	55	46	33	57	31	79	47	40	76	46	14	61	69	27	75	68	69	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
9500	-265.289898294480679	-274.340741674932019	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.983496657204711	0	3	4	3	3	4	2	4	3	5	6	2	5	8	6	4	6	6	1	6	3	4	9	5	5	6	6	12	7	5	7	7	7	7	8	12	9	8	9	9	8	7	7	11	8	9	10	10	9	8	10	7	9	9	5	9	10	10	10	9	11	8	11	10	9	9	11	8	11	11	14	11	12	13	10	12	11	11	12	14	14	11	13	7	12	12	15	7	10	14	13	0	19	5	7	7	21	19	19	12	6	22	19	19	22	55	2	3	16	1	16	1	2	50	9	8	25	10	51	30	9	17	12	13	22	27	40	32	6	21	68	34	13	15	50	15	35	35	60	43	88	84	30	14	31	5	88	54	26	15	43	52	42	23	39	45	3	75	17	56	15	28	75	58	49	45	64	62	14	82	83	79	40	85	25	61	61	91	22	37	72	51	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10000	-250.998211744594016	-260.049055125045356	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.980707625945491	1	2	2	3	3	3	3	4	4	4	5	4	5	4	6	6	6	6	5	6	4	6	10	5	5	6	8	11	8	7	7	8	6	6	4	11	9	7	7	7	7	8	8	12	8	10	10	9	10	10	11	7	7	10	7	10	9	8	10	10	9	8	5	10	10	11	9	6	9	11	15	9	13	9	9	12	10	10	12	14	13	12	12	13	14	12	12	12	16	17	16	0	1	1	1	3	2	1	2	1	2	5	6	21	5	19	10	19	5	12	21	7	11	29	6	8	10	26	61	26	22	12	31	35	63	3	61	15	17	14	33	20	20	41	65	68	74	69	18	32	27	42	11	11	58	10	31	32	22	29	37	38	53	6	32	58	47	25	14	27	59	73	53	50	43	30	58	58	61	65	73	83	51	59	37	86	42	23	75	85	89	57	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10500	-283.054320975051894	-292.105164355503234	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.985310956511315	0	2	3	3	4	1	3	4	5	4	6	5	6	7	5	5	5	5	4	6	6	6	10	3	4	7	9	11	8	7	7	7	7	6	8	12	10	7	5	9	8	5	8	12	9	6	10	9	9	5	8	9	9	10	9	10	6	3	10	8	10	8	11	10	11	10	10	7	11	13	14	11	11	13	8	12	9	10	12	7	12	9	13	12	13	12	10	12	14	14	15	0	6	1	2	24	1	6	1	7	2	6	7	24	46	2	10	58	4	3	10	16	12	26	2	1	25	57	32	12	21	9	22	50	3	19	66	35	15	24	29	30	3	31	48	8	9	60	14	14	10	34	38	24	43	12	57	7	6	34	14	35	58	47	8	17	60	77	39	59	63	85	48	87	82	9	28	50	82	16	17	23	80	28	56	36	23	75	87	88	27	65	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11000	-274.096114908437357	-283.146958288888698	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.986652520298317	-1	3	2	4	4	3	2	4	3	5	6	5	6	6	6	6	1	6	6	7	7	4	9	5	6	6	9	13	7	8	8	6	7	7	8	10	10	8	8	9	8	8	7	9	8	5	10	9	9	10	10	9	10	11	8	7	10	8	9	10	11	8	8	9	9	13	8	11	10	11	12	11	13	13	11	11	10	12	10	12	11	12	7	11	10	12	13	14	16	16	13	0	17	1	7	2	17	17	9	17	8	5	9	7	5	7	17	1	6	3	17	6	3	62	4	8	5	11	57	26	19	22	10	32	19	83	59	62	18	8	21	26	32	19	83	33	22	38	55	55	56	33	83	44	32	32	11	63	18	35	59	52	2	8	20	13	36	16	36	45	43	42	64	58	75	55	48	27	68	56	54	65	75	18	79	55	76	82	39	37	81	80	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11500	-261.829804089114361	-270.880647469565702	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996161961234761	0	2	4	2	3	4	3	4	4	5	5	4	5	9	7	6	6	4	6	4	7	4	10	6	3	6	9	13	8	7	6	8	6	7	6	9	10	7	8	8	7	9	7	9	8	8	9	10	10	6	8	1	9	11	8	9	10	9	10	10	11	8	11	8	5	11	6	11	11	8	11	10	12	12	10	12	13	12	9	13	14	11	13	13	13	13	13	12	14	12	16	0	52	2	1	52	5	52	52	4	2	6	5	6	16	9	7	18	5	18	2	13	4	42	11	52	3	45	37	35	33	3	43	2	12	12	38	62	67	11	31	33	31	13	70	41	24	39	16	51	13	35	1	41	70	65	51	62	43	44	62	27	50	46	33	25	14	6	53	60	31	59	58	63	59	14	75	69	41	11	39	86	40	78	40	56	63	46	82	84	58	42	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12000	-254.382397526305397	-263.433240906756737	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.985750157633090	1	3	3	3	3	4	2	3	5	4	5	4	6	8	4	6	6	6	5	6	5	6	9	5	6	5	8	14	8	7	8	7	7	5	7	10	7	8	8	8	6	9	8	11	8	10	10	9	7	7	10	5	6	10	9	3	9	9	8	11	11	8	11	10	11	8	10	9	9	12	12	10	12	13	10	10	11	11	11	12	12	12	12	11	13	11	14	12	15	15	11	0	1	7	7	1	4	1	7	6	7	3	7	6	37	56	5	12	15	2	19	2	4	45	2	6	5	20	82	25	21	53	12	16	1	17	37	15	17	16	53	4	11	11	76	13	62	30	40	20	19	22	12	4	33	22	7	25	40	13	45	69	30	64	57	57	32	21	59	40	61	86	57	68	78	39	42	54	40	43	67	78	47	36	57	60	33	74	65	71	87	51	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12500	-270.497119896607558	-279.547963277058898	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993900115056156	-1	3	2	1	1	3	3	3	5	5	6	3	6	8	7	4	4	5	2	4	8	4	8	5	4	7	9	11	8	5	6	8	7	7	8	11	8	6	9	9	7	9	8	11	9	9	8	9	9	7	9	10	9	11	9	8	10	9	10	11	10	6	10	9	11	11	7	8	7	10	15	10	12	11	8	13	13	9	11	13	14	11	13	13	9	7	15	13	16	12	12	0	4	5	1	1	4	3	4	19	3	18	19	20	26	31	3	19	8	4	4	62	3	41	25	7	30	22	72	62	17	24	86	18	31	20	24	38	9	47	56	11	26	34	15	37	37	18	32	38	30	25	32	14	45	86	13	68	15	51	63	56	9	46	33	26	64	18	34	8	37	47	34	36	42	67	60	55	21	45	70	61	42	82	59	43	20	83	74	87	59	70	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13000	-266.927695918083259	-275.978539298534599	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994034223084527	0	3	3	4	3	1	4	4	4	5	6	3	5	6	7	5	4	6	5	6	8	5	7	4	5	6	7	10	8	7	7	6	6	5	9	11	8	7	9	7	8	6	8	7	9	7	8	8	10	8	9	7	9	10	9	9	9	10	10	11	8	8	9	9	9	11	7	10	9	12	14	9	12	13	11	12	13	11	12	14	14	12	13	13	13	11	14	12	8	16	16	0	6	6	5	6	1	3	6	12	3	25	1	3	12	7	5	5	8	17	25	30	3	13	6	4	9	14	72	16	13	17	2	4	7	50	53	10	19	67	33	18	25	30	33	29	10	38	26	50	40	12	1	24	32	20	22	7	12	21	28	13	15	40	52	34	89	34	62	40	64	77	31	64	66	65	47	75	72	78	82	73	69	76	82	61	43	60	44	20	85	81	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13500	-264.183646510705842	-273.234489891157182	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.989624029891030	0	3	3	1	2	4	4	3	4	5	5	2	3	8	7	5	4	6	6	5	8	2	9	5	5	6	8	11	8	7	8	6	5	7	7	11	10	7	8	8	8	7	5	11	6	7	10	10	10	8	11	10	10	11	7	10	6	10	6	8	9	9	8	9	9	12	11	10	10	13	10	8	13	12	9	11	10	12	11	13	15	9	13	12	11	12	10	11	15	10	15	0	4	22	1	1	4	5	1	3	2	13	4	1	10	10	13	2	24	7	22	30	4	72	13	12	9	19	69	38	32	46	7	5	19	9	90	41	43	33	25	13	57	8	62	7	24	23	60	62	42	46	63	46	82	57	82	24	29	17	26	15	21	55	35	60	44	75	63	72	54	41	16	76	71	60	61	62	88	82	44	52	18	84	76	55	61	42	71	69	61	70	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14000	-272.137957317188068	-281.188800697639408	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.983362142033493	-1	2	4	1	4	3	3	2	5	3	5	5	1	7	4	3	5	5	5	3	7	3	9	6	6	6	7	8	8	2	6	7	6	6	9	12	9	7	8	8	7	8	6	11	5	10	8	9	8	10	11	7	9	10	9	9	10	10	10	10	11	7	9	11	11	13	10	11	11	11	14	9	10	13	10	10	9	12	10	13	15	12	11	11	12	12	13	12	14	12	16	0	1	6	1	6	8	8	1	10	13	7	7	1	19	2	13	8	22	4	2	15	1	21	22	17	10	3	45	9	4	2	3	18	10	32	52	62	9	21	45	20	9	22	54	10	42	11	27	38	23	48	17	41	53	26	34	53	19	35	27	37	45	40	79	75	36	49	77	32	67	86	32	33	55	37	62	49	56	25	88	80	75	79	33	49	75	36	37	87	73	70	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14500	-260.692041109264721	-269.742884489716062	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996090302645333	0	2	4	4	4	1	3	4	4	5	6	5	6	9	7	5	6	5	2	5	5	5	8	6	6	7	8	11	8	7	6	7	7	5	7	10	8	7	9	8	8	7	8	11	8	9	10	9	9	9	11	9	9	10	8	6	9	10	9	11	11	6	10	9	9	11	10	10	12	13	13	11	9	14	10	12	11	12	10	13	13	10	14	11	14	11	15	14	16	11	13	0	1	1	2	2	1	19	19	7	5	16	9	19	22	21	5	9	5	1	1	8	3	11	20	34	34	24	75	26	5	4	17	62	19	16	27	13	16	26	12	5	18	15	11	10	29	43	37	17	40	59	33	4	57	11	12	55	52	42	82	59	4	37	31	30	35	65	62	51	54	77	73	34	44	37	14	36	86	52	86	64	23	76	64	91	67	41	67	69	17	48	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
