"","type","n","prop.ances.ok","msup.ances","msup.kappa","merr.date","prop.imp.ok","mu.ok","mu1.ok","mu2.ok","merr.pi","time"
"4038cb9069","seq-0.25-fixedMu",89,0.0789473684210526,0.0577941176470588,0.560463483146067,0.792626404494382,0,1,1,1,0.467147416972995,400
