step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91
5000	-269.468730217260600	-278.519573597711940	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997359733298553	1	5	3	5	7	5	7	5	3	6	4	7	7	8	3	7	9	5	7	7	8	8	7	6	8	9	7	8	6	12	8	10	11	6	11	9	14	10	9	9	9	9	5	9	6	13	10	12	7	6	11	9	9	11	11	10	7	11	8	9	12	7	10	9	10	12	11	11	13	11	10	8	8	11	10	11	13	13	9	14	12	12	11	8	10	14	13	11	14	15	15	0	15	1	15	4	1	34	9	1	6	3	10	34	27	1	43	34	11	50	18	50	10	18	11	15	19	15	7	8	76	18	17	39	3	17	8	33	59	7	14	14	84	11	29	6	67	31	55	29	43	53	2	21	73	39	13	4	44	50	23	35	43	44	15	41	88	42	32	53	85	52	2	6	28	28	47	20	76	12	35	32	47	63	50	5	74	58	23	88	51	69	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
5500	-251.436884073158865	-260.487727453610205	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.966018095726148	1	5	2	3	8	5	7	4	5	5	7	7	7	6	4	6	7	8	8	5	7	9	7	8	9	7	8	9	7	11	9	10	11	9	11	8	12	10	8	10	10	8	8	9	5	11	9	5	9	9	9	9	9	10	12	10	9	12	11	9	12	10	11	10	10	11	12	11	13	11	9	8	11	12	10	16	16	15	11	13	10	10	12	12	11	12	14	11	10	14	11	0	4	1	3	12	4	8	4	4	4	45	20	45	2	3	2	16	11	11	15	6	17	9	14	26	4	17	42	8	49	42	42	34	39	32	10	41	47	9	44	50	16	29	18	4	29	6	8	11	19	26	36	23	17	56	36	36	40	53	39	81	19	62	39	28	31	36	57	59	40	72	6	22	71	53	87	78	33	65	83	12	25	22	54	44	32	86	71	25	44	47	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6000	-259.174294462175340	-268.225137842626680	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.981617005887108	1	5	2	5	8	3	6	4	3	5	5	7	7	6	5	7	9	9	7	7	8	10	6	6	6	6	7	9	8	11	9	10	9	8	8	11	13	9	10	11	10	9	10	8	8	11	8	13	10	9	7	10	9	10	11	10	6	11	7	8	11	8	9	11	11	11	11	8	13	12	10	6	10	10	10	13	15	15	12	14	12	12	11	8	14	12	12	11	12	16	15	0	1	1	3	12	1	11	9	1	6	6	24	14	8	3	26	68	47	11	24	15	45	2	4	10	6	2	16	26	50	34	29	7	12	24	38	83	20	29	32	50	35	10	59	72	43	4	58	28	20	15	47	59	68	31	18	8	43	8	26	41	25	5	12	28	5	29	2	83	54	72	15	31	34	62	66	68	80	67	59	63	50	75	27	86	64	43	42	56	48	80	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6500	-272.936722126803261	-281.987565507254601	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.986444278819583	1	3	2	4	7	3	7	4	5	6	4	6	6	7	5	6	9	6	3	6	5	8	5	4	8	7	8	9	8	11	8	11	9	10	11	11	13	7	10	6	10	7	9	6	8	12	10	12	10	8	10	8	6	7	10	11	8	12	11	7	9	5	11	9	10	8	11	11	11	11	11	12	10	13	10	14	15	14	12	12	10	13	11	12	12	12	13	11	14	15	14	0	1	1	1	2	1	19	6	19	62	19	24	8	62	8	8	18	24	3	19	4	12	6	3	5	18	11	14	40	51	7	14	27	50	81	22	36	18	25	23	60	8	4	15	26	88	16	47	38	5	15	23	19	4	28	49	60	53	51	19	54	19	64	26	17	7	47	50	40	49	27	59	15	67	17	70	46	67	61	49	31	28	34	36	71	73	30	43	37	84	85	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7000	-260.637908960397567	-269.688752340848907	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.972963182196910	2	5	3	4	6	4	7	5	5	6	7	4	5	8	6	6	6	9	7	5	6	9	6	7	9	7	8	9	9	11	8	10	11	10	6	10	13	9	10	8	6	8	4	8	8	12	10	12	10	10	12	9	9	10	10	11	8	12	10	5	10	7	10	10	8	11	9	10	10	10	8	11	9	9	11	15	16	15	13	14	11	12	12	12	13	14	15	11	14	12	16	0	6	1	1	4	1	4	3	12	9	5	3	4	16	9	9	43	65	4	6	4	65	9	20	44	13	15	2	13	11	60	44	29	38	43	7	56	2	71	10	43	19	1	35	23	69	28	72	25	25	7	7	26	67	57	38	15	68	74	3	29	20	21	45	26	68	4	25	19	53	23	68	10	10	70	46	37	86	30	69	50	67	55	75	81	27	37	61	83	55	33	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7500	-268.628615407676250	-277.679458788127590	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.982522103547563	1	3	3	4	8	5	5	4	6	4	4	7	6	6	6	6	9	7	6	6	7	9	6	6	9	8	5	10	8	11	3	10	10	6	11	11	12	7	10	9	9	3	8	8	9	12	8	13	10	7	12	10	9	10	11	10	7	11	11	8	12	9	11	10	11	9	11	10	12	11	9	11	10	13	10	14	15	9	11	11	13	11	11	13	14	10	15	12	11	14	12	0	1	1	1	19	11	11	31	7	31	2	24	6	10	11	10	47	20	31	10	8	43	11	11	18	38	31	57	15	5	1	53	22	11	32	75	86	7	29	7	16	1	9	13	29	47	20	60	2	3	89	47	16	47	25	13	16	25	26	11	55	57	56	50	56	60	66	18	89	57	19	25	25	30	71	72	28	47	14	47	70	40	40	70	88	12	37	56	33	59	22	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
8000	-265.952045803813462	-275.002889184264802	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999006728753179	1	5	2	5	7	4	7	3	4	5	5	3	6	8	6	7	6	8	6	5	7	9	6	7	7	8	8	10	9	11	7	10	10	10	9	9	12	8	8	11	8	8	10	7	4	11	7	13	7	10	10	8	8	9	10	11	9	9	11	7	12	7	11	10	11	12	11	11	13	11	9	7	11	13	11	8	14	14	11	12	12	13	11	13	13	11	15	11	15	11	12	0	8	1	1	10	3	17	3	12	45	45	1	4	7	20	19	10	47	12	12	6	14	12	11	2	62	60	62	21	38	13	47	20	14	47	7	57	17	23	43	17	13	39	12	8	14	4	80	4	22	76	24	49	41	52	50	2	14	27	23	58	10	47	41	57	58	32	57	86	17	53	11	54	58	18	16	36	68	41	22	54	46	55	28	86	22	81	38	82	32	88	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
8500	-270.510893009149527	-279.561736389600867	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994910882066039	1	4	2	3	7	5	6	5	6	5	5	6	6	7	6	4	8	5	6	5	7	7	6	8	9	8	8	9	8	11	4	10	11	9	12	7	14	10	9	11	11	9	8	9	8	10	9	10	8	10	12	10	7	10	10	6	10	11	3	10	13	9	10	10	10	11	9	10	11	12	11	12	10	9	7	10	14	15	12	10	13	11	9	12	13	13	12	9	14	12	13	0	3	1	1	10	59	11	2	20	4	4	8	16	18	20	1	7	2	10	16	15	8	1	20	49	9	36	19	13	48	3	74	50	22	58	13	85	10	56	12	68	27	16	49	56	42	53	83	14	29	80	83	20	5	88	31	24	88	1	47	48	22	42	39	24	29	45	44	27	83	88	41	15	5	23	27	69	61	50	34	41	27	75	23	60	34	38	26	85	76	60	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
9000	-271.568850320720571	-280.619693701171911	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997959706212384	1	4	2	5	6	3	6	3	5	5	5	6	7	4	4	6	9	7	7	6	7	7	7	6	7	9	8	10	9	12	9	8	9	9	11	10	13	10	7	10	4	8	10	7	9	11	10	8	7	10	13	8	10	8	10	7	10	8	9	10	11	8	9	11	9	11	11	12	14	11	9	12	9	13	11	16	14	15	10	11	10	14	12	9	12	13	10	12	12	15	16	0	6	1	14	15	1	41	1	41	8	8	4	15	6	3	41	23	10	5	14	10	20	9	6	16	19	7	56	27	84	13	23	27	18	25	59	30	63	15	27	3	12	71	12	20	45	59	24	12	2	89	10	65	56	5	14	33	7	21	49	53	49	62	59	25	53	47	21	88	44	13	60	49	61	36	82	38	68	54	58	65	65	73	4	46	47	45	12	55	67	89	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
9500	-255.442700481195573	-264.493543861646913	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.978693901128109	2	5	3	4	8	4	7	5	5	3	6	5	6	9	6	6	6	8	7	6	5	8	6	8	7	8	4	8	9	10	8	10	10	9	10	5	12	10	10	11	8	9	7	9	5	13	9	14	9	10	12	9	8	9	11	8	10	11	8	8	12	9	9	9	9	12	7	10	14	11	7	12	10	10	11	16	15	15	13	13	12	13	12	7	13	13	15	13	14	16	15	0	10	1	1	9	1	2	10	10	1	27	27	27	41	9	6	2	8	45	36	10	19	12	25	2	36	1	13	15	18	9	22	34	5	60	3	65	49	42	33	36	67	16	84	3	73	5	55	20	84	23	56	23	31	49	12	24	84	11	12	74	18	59	22	7	42	15	62	37	60	11	40	84	84	38	72	69	79	39	74	14	50	74	20	37	37	66	58	72	79	86	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10000	-264.552944801490128	-273.603788181941468	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999185215417716	1	3	2	4	8	4	5	4	5	3	6	7	5	9	6	5	6	8	7	7	8	6	5	7	8	7	6	10	4	4	9	10	11	10	12	11	13	9	10	8	11	8	9	8	9	12	9	11	10	10	11	8	8	10	11	8	9	11	10	9	13	9	7	11	9	12	11	12	13	12	9	10	11	10	12	15	14	16	13	14	11	11	11	11	14	12	12	13	14	14	16	0	3	1	1	20	10	30	10	4	1	3	7	30	25	10	6	1	22	30	9	11	23	10	4	24	27	7	5	10	2	26	71	28	5	65	52	32	19	31	7	50	22	53	24	53	65	19	56	27	56	49	15	30	20	49	6	18	25	18	23	68	9	15	62	40	83	47	12	86	31	20	38	31	19	64	51	39	77	48	68	9	5	20	49	81	48	50	84	50	81	85	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10500	-270.062532485020597	-279.113375865471937	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.953141007770565	0	4	2	3	7	5	5	3	6	4	6	5	6	9	6	7	9	9	8	5	7	7	4	7	8	8	8	9	9	11	7	10	5	11	10	7	13	9	7	10	10	7	4	5	6	13	9	14	8	10	10	9	10	11	12	9	9	12	9	8	11	9	11	11	10	11	12	12	14	12	10	11	8	11	10	15	14	15	10	12	11	14	8	8	13	13	8	12	14	15	13	0	4	1	1	10	23	10	3	43	4	23	4	4	6	43	43	20	7	16	2	44	6	3	12	9	21	21	42	22	62	20	36	3	50	19	33	70	31	12	62	36	12	8	43	2	35	60	51	12	26	13	5	52	17	51	25	24	72	24	31	75	21	35	40	83	57	50	40	18	17	27	87	16	19	52	67	40	37	42	36	71	86	16	6	49	75	44	17	46	48	30	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11000	-265.096489147693546	-274.147332528144887	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.988075688774258	0	3	2	5	7	5	7	4	6	6	7	7	4	7	3	6	8	9	6	7	7	9	4	6	7	8	5	9	9	9	8	10	10	8	12	10	11	9	9	5	10	5	8	9	8	12	10	12	9	9	10	9	8	9	11	8	8	11	11	9	13	10	9	9	10	8	12	10	14	11	6	9	10	12	8	15	16	13	12	11	10	12	10	12	13	14	14	11	13	15	16	0	1	1	13	40	2	6	3	8	27	6	16	2	40	1	1	9	66	42	42	24	24	3	15	4	5	23	9	34	75	71	38	57	42	37	39	17	19	8	15	72	3	7	7	11	45	16	58	11	19	30	7	71	9	56	14	12	62	30	17	36	60	45	25	18	16	73	39	55	52	3	75	52	80	24	73	35	88	30	83	75	28	53	33	60	61	83	30	35	87	61	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11500	-263.605556267552174	-272.656399648003514	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.980658527327728	1	3	2	3	8	4	7	4	6	6	6	7	7	6	6	7	9	7	7	7	8	9	4	8	8	8	4	10	6	12	9	11	10	10	9	10	13	9	10	11	10	9	5	9	9	13	10	10	10	10	12	8	10	10	11	9	8	12	11	9	11	10	11	10	10	12	10	11	14	9	6	12	8	12	9	14	13	11	10	10	12	13	8	9	14	13	16	9	12	13	15	0	1	1	3	12	3	8	3	2	27	2	15	71	27	23	14	24	29	6	15	27	24	2	14	14	10	4	56	27	55	19	45	84	17	26	24	39	19	42	70	70	7	23	13	24	66	13	13	88	5	32	10	17	35	5	43	20	79	84	43	12	60	5	60	26	17	75	88	72	29	23	35	14	54	21	62	49	18	21	19	70	61	13	13	66	63	88	20	49	81	85	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12000	-266.326397577520481	-275.377240957971821	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998275910781245	2	5	3	4	7	3	7	5	6	5	7	5	3	8	5	6	8	8	7	6	7	8	7	7	8	8	5	10	7	9	8	9	10	10	11	11	14	10	10	11	11	8	8	7	6	11	9	13	9	9	13	9	10	9	11	11	9	9	10	8	11	10	11	11	9	10	9	10	12	12	10	11	9	8	11	14	16	14	8	13	11	12	9	12	11	12	10	10	15	12	12	0	1	1	1	4	1	45	6	4	1	6	4	1	2	1	13	21	10	6	12	16	16	2	15	24	29	1	65	20	22	6	21	43	47	47	60	80	65	50	28	26	8	6	16	4	88	7	61	44	20	71	5	44	22	5	32	5	42	49	21	62	9	47	57	31	57	29	49	7	87	52	42	79	21	67	90	17	62	2	42	67	85	11	85	58	71	54	74	80	88	30	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12500	-257.055607623522576	-266.106451003973916	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999845437971968	1	5	2	4	7	4	7	2	6	5	6	6	7	8	3	5	8	8	8	6	7	9	7	6	7	8	6	10	9	12	8	11	10	8	10	9	12	8	8	11	10	9	10	8	4	10	9	13	10	9	12	9	9	10	11	11	9	10	10	8	8	9	11	11	11	8	10	11	11	11	6	12	11	12	11	12	12	11	13	13	10	13	11	10	14	13	14	11	14	16	14	0	3	1	8	9	3	6	1	4	4	2	3	9	24	1	1	9	25	9	16	16	5	16	16	16	11	4	26	61	46	24	61	14	16	25	26	73	16	11	43	18	2	19	71	1	29	44	88	22	14	14	19	7	22	9	67	13	17	25	27	24	66	47	22	38	16	19	67	5	29	8	68	49	35	62	84	28	57	24	56	50	76	62	34	69	65	65	71	70	76	81	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13000	-264.753346828641952	-273.804190209093292	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.989222048820298	2	5	3	3	8	4	7	3	6	5	7	6	5	7	5	6	8	9	8	5	7	10	7	8	8	8	6	10	9	11	8	10	7	9	10	11	10	10	10	9	9	7	8	9	8	12	8	12	6	10	11	10	10	9	10	11	4	11	10	8	12	9	10	11	9	12	7	10	10	10	10	10	10	10	11	14	14	16	11	13	11	11	12	13	14	13	14	12	13	15	14	0	3	1	1	33	4	16	1	15	4	9	1	4	13	57	2	23	33	12	3	20	5	6	57	21	42	57	41	12	24	16	25	4	23	45	26	42	17	44	60	21	16	12	67	13	17	23	30	6	19	40	34	25	12	25	73	8	23	19	1	75	33	15	29	43	82	3	5	27	31	43	14	54	17	37	79	89	61	37	79	40	53	71	82	35	30	15	37	66	66	24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13500	-267.766025175304037	-276.816868555755377	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.977775019908964	1	2	2	4	6	5	4	5	5	5	7	7	5	8	6	6	7	7	7	7	4	9	4	6	7	9	8	7	8	11	8	7	10	10	11	9	10	9	10	7	10	9	9	9	6	13	9	12	9	10	12	8	3	10	12	11	10	9	11	9	12	7	10	10	10	11	11	11	14	9	11	10	10	13	11	12	16	14	12	8	13	12	11	12	13	12	11	13	14	16	15	0	1	1	3	23	2	2	4	53	3	16	5	23	24	4	2	45	4	13	15	3	18	3	2	5	9	13	9	18	42	13	45	12	12	36	18	47	24	52	5	44	29	16	19	21	54	12	14	12	70	16	15	2	12	36	26	38	18	64	18	29	13	44	53	28	63	38	47	82	80	65	11	31	57	57	42	46	88	43	8	82	83	17	66	79	33	14	70	74	79	51	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14000	-274.830616409272579	-283.881459789723920	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.985916796988905	1	3	2	4	8	4	6	4	5	6	3	7	6	9	5	6	3	7	7	5	7	8	6	4	8	9	8	8	9	10	9	9	11	9	12	9	12	10	9	10	11	7	9	8	7	9	6	13	9	10	12	5	7	11	12	6	10	11	8	7	12	9	11	10	10	11	11	10	12	11	6	11	8	12	11	9	14	14	11	12	12	12	11	11	13	10	14	10	14	12	13	0	1	1	3	13	1	24	17	3	20	3	9	8	13	24	8	3	47	52	11	3	52	52	2	21	18	47	53	16	26	20	4	57	21	6	25	38	25	5	73	31	56	19	7	10	42	8	76	60	44	63	2	6	26	62	9	5	38	16	15	28	59	19	14	18	76	14	42	50	21	15	36	1	38	62	52	51	67	26	70	70	88	88	30	51	52	33	46	58	26	38	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14500	-249.114399774037054	-258.165243154488394	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997317096449148	2	5	3	4	7	4	7	5	5	5	5	7	4	9	6	6	5	7	8	6	7	7	7	6	8	9	8	10	8	11	8	9	8	10	12	10	13	9	10	10	11	9	5	8	7	12	9	13	10	9	13	8	7	10	12	9	10	11	10	9	12	9	10	10	11	12	6	11	13	11	11	12	10	13	11	16	15	15	12	13	9	14	12	10	14	13	16	10	14	15	15	0	6	1	1	67	3	20	1	1	13	4	11	3	2	6	3	3	43	18	10	16	67	11	4	12	25	53	53	67	62	67	53	17	27	42	24	79	25	45	42	39	7	3	23	17	54	45	88	50	27	34	45	11	53	41	45	23	34	56	25	54	33	13	12	18	39	6	47	70	64	40	28	17	58	15	89	34	35	64	65	5	62	39	15	35	75	70	42	70	85	61	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
