step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13
44000	-98.023858278678418	-104.879346229637790	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.658109574936268	-8	-1	15	15	20	25	24	29	19	29	31	37	57	0	1	2	2	4	3	4	3	4	7	6	6	0	1	1	2	2	1	2	1	2	1	1	1	2	1
44500	-90.970801542705630	-97.826289493665001	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.907812254916868	-1	9	13	12	18	23	21	21	24	23	33	34	51	0	1	2	2	4	3	5	3	5	7	8	6	0	1	2	1	1	1	2	1	1	1	1	2	2	1
45000	-96.579512708420481	-103.435000659379853	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.910771391173342	-2	5	9	14	19	12	21	29	22	29	31	35	55	0	1	2	3	4	3	5	3	5	7	8	11	0	1	1	1	1	1	1	1	3	1	2	1	1	1
45500	-89.169629607100930	-96.025117558060302	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.966148299394805	-3	5	14	12	21	20	25	24	24	31	32	33	53	0	1	2	2	4	3	5	6	5	7	8	8	0	1	1	2	1	2	1	1	1	1	1	1	1	1
46000	-100.884109158631261	-107.739597109590633	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.656016268169383	1	7	14	14	20	25	23	28	25	25	35	36	54	0	1	2	2	4	2	5	3	5	7	8	8	0	1	1	2	2	1	3	1	3	1	1	2	2	1
46500	-116.026619863444111	-122.882107814403483	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.668272228245028	0	3	11	8	24	26	19	29	25	29	36	40	52	0	1	2	2	4	1	4	2	7	7	3	8	0	1	1	2	1	3	3	2	3	1	1	4	3	1
47000	-108.063904654153433	-114.919392605112805	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.588639288918850	0	6	14	11	25	22	18	25	19	30	35	34	55	0	1	1	2	4	2	3	3	4	7	3	8	0	1	1	2	1	3	3	1	2	1	2	4	2	1
47500	-98.462850764792080	-105.318338715751452	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.602589419333086	-1	4	13	9	21	25	19	24	17	25	32	35	54	0	1	2	2	4	3	9	3	4	7	3	8	0	1	1	1	1	2	1	1	2	2	1	4	2	1
48000	-93.830832838332384	-100.686320789291756	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.747889333187071	-2	8	14	14	19	24	25	24	22	28	33	38	58	0	1	2	2	4	3	5	2	5	7	8	6	0	1	1	1	2	1	1	1	2	1	1	2	2	1
48500	-98.487964616456082	-105.343452567415454	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.729821586854973	-4	9	16	12	15	21	18	18	23	23	34	39	51	0	1	2	2	4	8	5	3	4	7	8	6	0	1	2	2	1	1	1	1	1	1	1	2	3	1
49000	-89.415437370181692	-96.270925321141064	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.913690359744861	-3	7	14	11	17	24	23	21	25	28	28	32	57	0	1	2	2	4	3	5	2	5	7	6	8	0	1	1	1	1	1	1	1	2	1	1	1	1	1
49500	-95.825103089805694	-102.680591040765066	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.678214708551374	-2	7	15	13	18	24	22	27	23	28	33	31	54	0	1	2	1	4	3	5	6	4	7	8	8	0	1	1	1	1	1	1	1	1	3	1	2	1	1
50000	-89.477703808047394	-96.333191759006766	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.772587974277398	-1	8	6	15	26	22	23	25	20	27	30	37	55	0	3	1	2	4	3	4	6	4	7	8	11	0	1	1	1	1	1	2	1	1	1	1	1	1	1
50500	-92.720038390495517	-99.575526341454889	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.835946396330826	-2	7	14	11	19	26	23	27	23	28	30	40	56	0	1	1	2	4	3	5	3	5	7	8	11	0	1	1	1	1	2	1	1	2	1	1	1	2	1
51000	-110.017216229239324	-116.872704180198696	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.479498835539316	-5	3	13	15	9	20	20	26	19	32	31	35	55	0	1	2	5	2	2	5	6	5	7	6	3	0	1	2	2	2	1	2	2	2	2	2	2	4	1
51500	-100.290712927082154	-107.146200878041526	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.878592401915482	-2	3	13	6	16	26	22	27	21	28	20	36	53	0	1	2	2	4	3	5	11	5	7	3	8	0	1	1	1	1	2	2	1	1	2	1	2	1	1
52000	-93.183043721767106	-100.038531672726478	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.512002730543028	-9	6	12	10	17	24	24	23	25	29	32	39	57	0	1	2	2	4	3	5	3	5	7	6	11	0	1	2	1	1	2	2	1	2	2	1	1	2	1
52500	-99.069955649071062	-105.925443600030434	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.805811141895945	-1	4	13	9	14	22	24	25	23	27	29	31	56	0	1	2	2	4	3	5	3	4	7	3	8	0	1	1	1	1	1	1	1	2	3	1	2	2	1
53000	-88.537515088068986	-95.393003039028358	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.806264650548146	-2	5	13	10	16	26	24	28	26	29	31	34	57	0	1	2	2	4	2	5	6	5	7	8	8	0	1	1	1	1	1	2	1	1	1	1	1	1	1
53500	-86.813053184530702	-93.668541135490074	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.909833426093331	-5	11	15	14	21	23	23	22	26	28	33	37	57	0	1	2	2	4	3	5	3	5	7	8	8	0	1	1	1	1	1	1	1	1	1	1	1	1	1
54000	-97.784065920030287	-104.639553870989658	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.647419559932124	-1	4	14	14	17	23	21	27	24	30	31	39	56	0	1	1	2	4	3	5	6	4	7	6	6	0	1	1	3	1	1	2	1	1	1	1	2	3	1
54500	-88.216179945900521	-95.071667896859893	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.752088150128978	-2	7	14	11	20	21	24	27	25	30	25	32	51	0	1	2	2	4	3	5	11	5	7	6	11	0	1	1	1	1	1	1	1	1	1	2	1	1	1
55000	-101.642315998160768	-108.497803949120140	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.794958954932178	-1	7	14	10	14	23	24	23	26	29	32	39	54	0	1	2	2	4	2	5	3	4	7	3	11	0	1	1	2	1	1	1	2	2	3	1	2	2	1
55500	-97.261298384176840	-104.116786335136212	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.696398392386399	-6	11	13	15	18	26	22	25	23	30	33	40	55	0	1	2	2	4	3	5	2	5	7	6	3	0	1	2	1	1	1	2	1	3	1	2	2	4	1
56000	-91.107384676062452	-97.962872627021824	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.547454203059714	-3	6	13	10	15	24	19	27	24	29	31	35	53	0	1	2	2	4	3	5	6	4	7	8	11	0	1	2	1	1	2	2	1	1	3	2	1	1	1
56500	-81.776881457955298	-88.632369408914670	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.835689961821913	-1	8	14	15	21	23	24	26	24	31	32	32	55	0	1	2	2	4	3	5	6	5	7	8	8	0	1	1	1	1	1	1	1	1	1	1	1	1	1
57000	-86.834935372629303	-93.690423323588675	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.922292140478562	-1	7	11	13	16	20	22	25	25	27	30	35	53	0	1	2	2	4	3	5	6	7	7	8	8	0	1	1	1	1	1	2	1	1	1	1	1	1	1
57500	-99.357291873295750	-106.212779824255122	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.890420682996867	0	4	12	14	20	19	22	26	27	30	33	37	50	0	1	2	3	4	3	4	3	5	7	8	8	0	1	1	1	1	1	1	1	2	1	2	1	3	1
58000	-103.035755000643775	-109.891242951603147	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.646654964482684	-1	6	9	13	23	26	23	27	22	25	33	38	55	0	1	2	2	9	2	4	3	4	7	8	6	0	1	1	1	1	1	5	2	2	2	1	1	2	1
58500	-93.407371930236124	-100.262859881195496	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.909561768333771	0	11	4	15	23	20	24	28	21	30	24	37	57	0	3	1	2	9	2	4	11	4	7	6	6	0	1	1	1	1	1	1	1	1	1	1	1	2	1
59000	-88.378889648453381	-95.234377599412753	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.907693755838101	-2	4	13	11	15	20	17	26	23	26	34	31	50	0	1	2	2	4	3	5	6	5	7	8	8	0	1	1	1	1	1	1	1	1	1	1	1	1	1
59500	-92.020802127265441	-98.876290078224812	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.747927497756696	0	6	14	10	18	20	23	23	27	29	30	38	54	0	1	2	2	4	3	5	3	4	7	8	11	0	1	1	1	1	1	1	1	2	3	1	1	2	1
60000	-85.723667281351823	-92.579155232311194	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.783048494870410	-6	8	13	11	18	21	22	29	23	28	32	34	56	0	1	2	2	4	3	5	6	5	7	8	8	0	1	1	1	1	2	1	1	1	1	1	1	1	1
60500	-86.866271838166028	-93.721759789125400	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.654688975561391	-2	7	13	13	20	22	24	26	25	29	33	37	58	0	1	2	2	4	3	5	6	5	7	6	8	0	1	1	1	1	1	1	1	1	1	1	3	2	1
61000	-93.749232558787327	-100.604720509746699	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.719746910401758	-1	9	15	15	20	20	23	24	23	29	32	38	54	0	1	2	2	4	3	4	3	5	7	8	8	0	1	1	2	2	1	1	2	1	1	1	2	2	1
61500	-96.966063205737115	-103.821551156696486	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.791632621858255	-4	1	9	12	22	18	24	26	16	28	33	38	57	0	1	2	2	4	3	5	3	4	7	8	11	0	1	1	2	1	2	1	1	3	1	1	1	1	1
62000	-100.040727523185211	-106.896215474144583	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.565582174414877	-6	8	11	10	18	20	22	25	19	28	36	38	55	0	1	2	2	4	3	5	3	4	7	3	8	0	1	2	1	1	1	2	1	2	1	2	4	2	1
62500	-90.525348083505520	-97.380836034464892	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.838533249519606	-2	6	13	11	16	21	20	28	23	26	25	27	54	0	1	2	2	4	3	5	6	5	7	6	11	0	1	2	1	1	1	1	1	2	1	1	1	1	1
63000	-94.618163658495874	-101.473651609455246	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.724488077273918	-1	4	10	9	19	22	25	26	25	31	29	34	54	0	1	2	2	4	3	5	3	4	7	6	8	0	1	1	1	1	2	2	1	2	2	1	2	1	1
63500	-89.056819899937352	-95.912307850896724	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.906884018526006	-5	6	10	14	20	18	22	20	24	28	28	34	48	0	1	2	2	4	3	5	3	5	7	8	11	0	1	1	1	1	1	1	1	1	1	1	1	1	1
64000	-96.190208810880350	-103.045696761839721	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.446379694830143	-5	7	10	13	19	19	25	28	24	30	34	35	58	0	1	2	2	4	3	5	6	5	7	8	6	0	1	2	1	2	1	2	1	2	1	1	1	4	1
64500	-93.445687682514702	-100.301175633474074	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.812402977664773	-3	3	8	10	17	19	22	26	24	27	33	37	57	0	1	2	2	4	3	5	6	5	7	8	11	0	1	1	1	1	1	2	1	2	2	1	2	1	1
65000	-96.564069116237718	-103.419557067197090	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.790314103575671	-6	6	12	12	18	20	22	24	27	30	31	37	52	0	1	2	2	4	3	5	3	4	7	8	6	0	1	1	1	1	1	2	1	2	2	2	1	2	1
65500	-96.434156648187724	-103.289644599147096	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.830923018876251	-4	4	15	14	23	22	20	29	25	22	34	39	56	0	1	2	2	4	3	4	6	5	7	6	11	0	1	1	2	2	1	2	1	2	1	1	1	1	1
66000	-100.152782427116875	-107.008270378076247	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.603978079267087	-2	3	12	14	19	15	21	21	25	28	27	37	58	0	1	1	3	4	3	4	6	5	7	6	11	0	1	2	2	1	1	1	1	1	1	1	2	2	1
66500	-103.973222080242635	-110.828710031202007	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.638363282218542	-4	8	15	11	14	24	20	21	25	30	33	36	57	0	1	2	2	4	1	5	3	5	7	8	3	0	1	2	2	1	1	5	1	1	1	3	3	3	1
67000	-91.357619797694554	-98.213107748653925	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.621002626395318	-2	5	10	11	19	21	24	28	23	30	34	35	53	0	1	2	2	4	3	5	3	5	7	6	6	0	1	1	1	1	1	2	1	3	1	1	2	2	1
67500	-97.213706129336714	-104.069194080296086	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.804088449566718	-1	4	13	9	19	25	17	24	24	24	34	37	58	0	1	2	2	4	3	4	3	5	7	8	11	0	1	1	2	1	2	3	1	1	1	1	1	1	1
68000	-82.030049588425612	-88.885537539384984	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.956721199525507	-2	10	15	13	20	20	23	26	22	28	28	32	56	0	1	2	2	4	3	5	6	4	7	8	8	0	1	1	1	1	1	1	1	1	1	1	1	1	1
68500	-96.949691198440433	-103.805179149399805	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.514448204225578	-3	6	16	8	19	23	22	27	24	29	34	31	58	0	1	2	2	4	2	5	6	5	7	6	8	0	1	2	2	1	1	3	1	1	1	1	3	1	1
69000	-91.416826993862941	-98.272314944822313	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.847764104292227	0	5	12	15	19	24	24	25	23	32	33	39	54	0	1	2	2	4	3	4	3	5	7	8	11	0	1	1	1	2	1	2	1	1	1	1	1	1	1
69500	-98.689307120196233	-105.544795071155605	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.677869894887732	-1	6	17	14	19	23	24	25	26	28	33	40	54	0	1	2	2	4	1	5	3	5	7	3	8	0	1	1	2	1	1	3	1	2	1	1	2	2	1
70000	-81.991714748158472	-88.847202699117844	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.935167570579043	-1	8	14	12	21	22	24	27	27	29	33	37	54	0	1	2	2	4	3	5	3	5	7	8	11	0	1	1	1	1	2	1	1	1	1	1	1	1	1
70500	-90.649797714466914	-97.505285665426285	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.784627046726291	-3	8	14	12	21	27	25	21	26	31	32	38	55	0	1	2	2	4	3	5	3	5	7	6	11	0	1	2	1	1	1	2	1	1	1	2	2	1	1
71000	-80.828348009163449	-87.683835960122821	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.885110916530821	-5	8	15	14	19	23	22	26	23	26	30	34	53	0	1	2	2	4	3	5	6	5	7	8	8	0	1	2	1	1	1	1	1	1	1	1	1	1	1
71500	-95.872217920726271	-102.727705871685643	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.769624237200606	-2	8	14	13	17	19	21	27	23	28	33	35	59	0	1	2	2	4	3	5	6	5	7	6	6	0	1	3	1	1	1	1	1	2	1	2	2	3	1
72000	-97.162365115010161	-104.017853065969533	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.866631729905483	-2	5	12	9	19	13	24	23	25	29	32	41	51	0	1	1	2	4	2	5	6	5	7	8	11	0	1	1	1	1	1	1	1	1	1	1	2	1	1
72500	-103.114634962246186	-109.970122913205557	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.716504328017758	-5	2	9	11	20	16	23	25	26	25	31	36	54	0	1	2	2	4	3	5	3	5	5	8	6	0	1	1	1	1	1	2	1	2	1	1	2	3	1
73000	-83.890836597079726	-90.746324548039098	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.955317523161359	-1	9	14	13	18	21	22	22	23	29	27	31	50	0	1	2	2	4	3	5	3	5	7	8	8	0	1	1	1	1	1	1	1	1	1	1	1	1	1
73500	-99.077431915092518	-105.932919866051890	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.506086080403471	-6	6	14	12	18	25	21	29	27	26	33	40	53	0	1	2	2	4	3	5	3	5	7	3	3	0	1	2	2	1	2	2	1	2	2	1	3	4	1
74000	-101.514228008414818	-108.369715959374190	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.616034569268801	-2	4	13	10	15	25	19	26	24	23	33	36	55	0	1	2	2	4	3	5	2	4	7	8	11	0	1	1	1	1	2	2	2	3	3	1	1	1	1
74500	-91.779517926186358	-98.635005877145730	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.929639148262134	-4	7	14	11	17	19	23	30	21	28	24	38	51	0	1	2	2	4	3	5	11	5	7	6	8	0	1	1	1	1	1	2	1	1	1	1	1	1	1
75000	-99.475290547606008	-106.330778498565380	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.622259218810723	-5	7	11	13	21	21	20	26	22	30	31	37	58	0	1	2	2	4	3	4	6	5	7	8	6	0	1	2	1	1	2	3	1	1	1	2	2	2	1
75500	-89.897651723697649	-96.753139674657021	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.856107500280389	-1	8	11	13	20	27	22	23	23	30	28	38	57	0	1	2	2	4	3	5	3	5	7	8	6	0	1	1	1	1	1	2	1	2	1	1	1	2	1
76000	-83.695534342577176	-90.551022293536548	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.716801015402953	-5	8	12	13	18	24	22	28	23	30	34	35	57	0	1	2	2	4	3	5	6	5	7	8	6	0	1	2	1	1	1	2	1	1	1	1	1	1	1
76500	-89.413995472253958	-96.269483423213330	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.801647069128438	-3	8	15	11	18	25	22	24	22	26	27	36	51	0	1	2	2	4	3	5	3	5	7	8	3	0	1	1	1	1	1	1	1	1	1	1	1	3	1
77000	-100.428299719450052	-107.283787670409424	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.729859856615576	0	5	17	13	16	25	24	23	20	30	29	32	57	0	1	2	2	4	3	5	3	5	7	8	8	0	1	1	2	1	1	1	2	1	1	1	2	3	1
77500	-96.084875961885842	-102.940363912845214	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.689807138193729	-1	7	10	9	15	27	22	24	22	28	30	32	56	0	1	2	2	4	3	5	3	5	7	8	8	0	1	1	1	1	2	2	2	2	1	1	1	1	1
78000	-92.388758358294012	-99.244246309253384	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.636118705163274	-5	6	13	11	17	15	21	26	23	25	32	33	56	0	1	2	2	4	2	5	3	5	7	8	8	0	1	1	1	1	1	2	1	2	1	1	1	1	1
78500	-96.609631344455295	-103.465119295414667	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.874852901512638	-1	2	14	13	11	21	20	28	22	27	35	34	57	0	1	2	5	2	3	5	6	5	7	6	8	0	1	1	1	1	1	1	1	1	2	1	2	1	1
79000	-92.251883843187869	-99.107371794147241	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.602695686338305	-4	3	15	10	19	24	22	25	24	30	27	38	55	0	1	2	2	4	3	5	3	5	7	8	8	0	1	1	2	1	2	1	1	1	1	1	1	2	1
79500	-84.403535973135632	-91.259023924095004	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.868905707150206	-3	9	14	13	20	19	24	29	22	28	27	32	57	0	1	2	2	4	3	5	11	5	7	6	11	0	1	1	1	1	1	1	1	1	1	1	1	1	1
80000	-96.737834122289826	-103.593322073249198	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.787966692081006	-7	9	16	13	20	23	23	24	25	29	22	33	56	0	1	2	2	4	3	5	11	5	7	3	3	0	1	1	1	1	1	2	1	1	1	2	1	3	1
80500	-91.533242938487334	-98.388730889446705	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.689325680852574	-3	8	12	14	19	20	23	27	26	28	30	36	53	0	1	2	2	4	3	5	3	5	7	6	11	0	1	1	1	1	1	2	1	3	1	1	2	2	1
81000	-88.992918077575112	-95.848406028534484	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.837406210634787	-3	5	16	13	18	23	20	27	18	27	33	37	53	0	1	2	2	4	3	5	6	4	7	6	11	0	1	1	2	1	1	1	1	1	1	1	2	1	1
81500	-99.260091575834721	-106.115579526794093	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.662097758719586	-3	8	15	10	16	24	22	19	21	29	34	26	52	0	1	2	2	4	8	5	3	5	7	8	3	0	1	1	2	1	1	1	2	1	1	2	2	2	1
82000	-92.271183910616870	-99.126671861576241	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.852464778775652	-4	6	14	13	17	23	20	27	21	27	31	36	57	0	1	2	2	4	3	5	3	5	7	8	11	0	1	1	1	1	1	2	1	2	1	1	2	1	1
82500	-97.385707622343716	-104.241195573303088	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.642414568586151	-1	7	14	11	19	24	22	24	24	30	27	33	58	0	1	2	2	4	3	5	3	4	5	8	6	0	1	2	1	1	2	2	1	2	2	2	1	3	1
83000	-85.416972264646219	-92.272460215605591	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.867547321212305	-2	3	10	8	19	19	23	26	25	31	31	39	54	0	1	2	2	4	3	5	6	5	7	8	11	0	1	1	1	1	2	1	1	1	1	1	1	1	1
83500	-84.320196296243182	-91.175684247202554	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.910068698103673	-6	9	12	12	22	19	25	26	25	30	34	39	47	0	1	2	2	4	3	5	6	5	7	8	11	0	1	2	1	1	1	1	1	1	1	1	1	1	1
84000	-98.458591005250739	-105.314078956210111	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.722898294154323	-1	5	16	13	26	24	23	21	20	26	34	35	49	0	1	2	2	9	2	4	3	4	7	6	6	0	1	1	2	1	1	3	1	1	1	1	2	1	1
84500	-101.432891724337011	-108.288379675296383	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.709329972243784	-2	7	11	11	17	15	24	29	26	28	29	40	53	0	1	2	2	4	3	5	3	5	7	6	2	0	1	1	1	1	1	1	1	4	1	1	2	3	1
85000	-102.511374735416211	-109.366862686375583	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.821503265280023	-4	7	16	14	20	20	24	26	25	30	29	38	49	0	1	2	2	4	2	4	2	5	7	6	6	0	1	1	2	2	1	2	2	2	1	1	2	3	1
85500	-90.501886902038478	-97.357374852997850	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.798757985125574	0	8	14	11	20	19	21	27	21	27	30	35	56	0	1	2	2	4	3	5	6	4	7	8	11	0	1	1	2	1	2	1	1	1	1	1	1	1	1
86000	-89.994109481833732	-96.849597432793104	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.764529198949900	-3	10	14	14	21	23	24	28	27	29	30	38	56	0	1	2	2	4	3	5	6	5	7	8	6	0	1	3	2	1	1	1	1	1	1	1	1	2	1
86500	-89.270070982753737	-96.125558933713108	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.750401513745977	0	7	10	10	20	24	25	27	26	30	32	35	56	0	1	2	2	4	3	5	3	5	7	8	6	0	1	1	1	1	1	2	1	2	1	1	1	1	1
87000	-98.715427586338322	-105.570915537297694	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.577468262957607	-5	5	11	11	16	20	24	22	24	30	33	35	52	0	1	2	2	4	3	5	3	4	7	8	8	0	1	2	1	1	2	2	1	1	1	2	2	2	1
87500	-89.757172196027724	-96.612660146987096	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.782066942636621	-1	6	14	14	17	21	24	21	22	29	25	37	55	0	1	2	2	4	3	5	3	5	7	8	6	0	1	1	1	2	1	1	1	1	1	1	1	2	1
88000	-112.203075691143766	-119.058563642103138	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.485435194371265	-6	7	12	12	20	21	22	26	22	30	23	38	57	0	1	2	2	4	3	2	2	4	7	2	11	0	1	2	2	1	2	2	2	3	3	1	3	4	1
88500	-89.924352162854177	-96.779840113813549	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.524895234429928	-2	9	11	12	22	26	25	25	25	28	33	32	53	0	1	2	2	4	2	5	3	5	7	6	6	0	1	2	1	1	1	2	1	2	1	1	1	1	1
89000	-84.231912785017116	-91.087400735976487	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.906365123009383	-2	6	15	13	21	23	24	19	26	28	32	39	57	0	1	2	2	4	3	5	3	5	7	8	11	0	1	1	1	1	1	1	1	1	1	1	2	1	1
89500	-99.859384387073334	-106.714872338032706	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.809169206558400	-7	7	12	14	17	26	17	25	20	28	34	36	54	0	1	2	2	4	3	4	3	5	7	8	6	0	1	1	1	1	1	2	1	3	1	1	2	1	1
90000	-102.147456162160267	-109.002944113119639	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.677637743876944	-3	8	10	13	18	22	23	25	24	29	35	37	50	0	1	2	2	4	3	5	2	5	9	8	2	0	1	3	1	1	1	2	1	2	2	1	2	3	1
90500	-90.784627482944316	-97.640115433903688	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.829064158259826	-5	4	14	8	15	23	22	28	22	31	30	38	57	0	1	2	2	4	3	5	6	5	7	8	8	0	1	1	2	1	1	1	1	1	1	1	1	1	1
91000	-81.775672653568890	-88.631160604528262	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.962662718035623	-2	6	12	14	20	18	25	26	26	29	29	32	57	0	1	2	2	4	3	5	6	5	7	8	11	0	1	1	1	1	1	1	1	1	1	1	1	1	1
91500	-104.840959872810075	-111.696447823769446	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.518848815305159	-4	6	12	11	14	22	23	23	22	29	31	35	45	0	1	2	2	4	3	4	3	5	7	8	6	0	1	1	2	1	1	2	1	2	2	1	1	3	1
92000	-90.248077489776108	-97.103565440735480	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.686004969814787	-2	6	11	13	22	23	24	28	22	26	33	38	48	0	1	2	2	4	3	9	6	4	7	6	11	0	1	1	1	1	1	2	1	1	2	1	2	1	1
92500	-89.164350276295963	-96.019838227255335	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.909923549458594	0	7	14	12	17	24	24	28	26	29	33	37	53	0	1	2	2	4	3	5	3	5	7	8	8	0	1	1	1	1	1	2	1	2	1	1	1	2	1
