step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105
25000	-579.196776162622541	-577.734811733428273	-1.461964429194223	0.000052597416024	0.000017081464169	0.324758618582030	0.633244871235313	0	4	5	7	10	12	13	15	16	16	19	19	21	20	21	21	22	22	23	22	23	24	25	26	25	26	28	26	28	27	27	31	29	30	29	32	31	32	33	30	32	33	33	33	33	32	33	34	34	33	33	35	38	34	34	35	35	36	33	36	37	36	36	36	39	38	36	38	37	37	37	38	38	38	38	39	38	38	40	40	39	41	42	40	43	40	42	41	41	42	43	40	41	43	44	43	42	45	45	44	46	45	46	45	47	0	1	2	2	4	5	0	6	8	6	8	10	12	11	11	0	0	12	15	15	17	16	18	21	21	20	0	25	25	28	0	26	30	28	31	26	33	35	32	20	37	37	35	32	37	37	26	37	37	41	35	39	39	46	36	50	35	42	46	44	49	36	36	37	78	50	35	39	54	56	49	42	47	64	49	42	62	58	40	69	75	75	77	69	72	58	78	53	75	89	89	69	86	77	72	68	92	82	93	72	93	84	95	93	102	1	2	1	2	1	1	1	2	1	2	3	2	2	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	2	1	1	3	1	2	1	3	2	2	1	4	1	1	2	1	1	1	4	1	2	1	2	2	3	1	1	1	3	2	1	1	2	2	2	2	1	2	3	2	1	2	2	2	2	2	2	3	1	1	4	2	1	2	3	2	3	2	2	2	2	1	1	2	1	3	2	2	1	2	2	3	2	3	1	2	1
25500	-622.690803935700728	-620.944643853946104	-1.746160081754633	0.000075168796313	0.000014294838368	0.190169845323354	0.587389358027099	1	4	4	8	10	11	12	14	16	16	19	20	20	20	22	21	21	23	23	20	23	24	25	26	26	26	27	27	28	28	27	31	28	31	29	32	31	32	33	29	32	33	34	33	33	32	32	34	34	34	32	36	37	34	34	35	33	37	36	34	35	37	36	36	38	39	37	35	37	37	37	37	37	39	37	40	38	38	41	40	39	40	43	41	43	39	42	40	42	42	42	41	41	42	43	43	43	44	44	45	46	44	45	46	46	0	1	1	3	4	5	0	5	6	8	8	10	10	11	11	0	0	12	15	8	17	16	13	21	21	11	0	25	25	28	0	40	24	29	31	19	33	35	40	26	37	37	57	32	37	37	19	37	45	41	35	36	68	46	47	50	38	42	46	47	45	39	55	48	49	50	43	47	54	56	61	48	55	64	61	48	62	72	53	58	75	75	77	80	58	58	78	39	75	81	82	80	86	77	86	94	80	90	86	93	103	92	86	99	102	1	3	2	1	1	1	1	2	2	1	2	2	3	1	1	1	1	2	1	3	1	2	2	1	1	5	1	1	1	1	1	1	1	1	2	4	1	2	1	2	1	1	1	1	1	1	3	2	1	1	2	1	2	1	1	1	1	2	2	1	1	3	1	2	2	2	2	2	2	1	1	2	1	2	1	3	1	1	2	2	1	2	2	1	2	1	2	3	3	2	1	1	2	3	3	1	1	1	2	2	1	2	3	1	1
26000	-558.458110724843436	-556.988667071288319	-1.469443653555068	0.000066929924121	0.000021296785049	0.318195266599973	0.721194744448951	0	4	6	8	10	13	12	14	16	16	18	21	20	20	20	21	20	22	22	23	24	24	25	26	25	26	27	27	27	27	28	32	29	29	30	33	31	31	33	30	32	33	33	33	32	32	32	34	33	33	33	34	37	35	34	35	35	37	34	35	36	37	37	37	37	38	37	35	39	37	37	37	37	39	38	39	38	40	40	37	40	40	42	39	42	41	41	41	41	41	42	42	42	43	42	43	42	42	44	44	46	45	45	46	47	0	1	2	2	4	5	0	6	6	6	9	13	10	11	9	0	0	13	11	15	17	16	12	21	21	20	0	25	25	25	0	40	30	28	31	40	33	35	32	26	37	37	38	32	37	37	40	37	37	41	35	26	68	46	36	50	38	42	46	32	49	39	36	48	61	50	35	36	80	56	61	42	36	64	61	42	62	65	53	54	75	75	77	46	72	58	61	53	82	75	81	69	86	77	58	53	84	81	86	86	100	97	99	103	102	1	1	1	1	1	2	1	1	2	2	1	1	2	1	2	1	1	2	2	2	2	2	2	1	1	2	1	1	2	1	1	2	1	2	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	4	1	1	1	1	2	2	1	2	1	1	1	2	1	2	2	1	1	2	1	2	2	1	1	2	1	2	2	1	2	1	3	3	3	2	2	2	1	2	1	1	1	2	2	3	1	1	1	1	1	2	1	1	1
26500	-605.160921133399142	-603.439711610856762	-1.721209522542390	0.000104799781545	0.000020662813647	0.197164663343817	0.658779676397920	0	5	6	8	11	12	11	15	17	17	19	20	20	17	21	21	22	22	22	23	24	24	25	26	26	26	27	27	28	28	27	31	30	30	29	32	32	31	33	29	33	33	33	34	33	32	32	35	35	33	32	34	35	34	35	35	35	36	36	36	37	37	35	36	38	39	37	37	38	37	36	35	38	38	37	40	38	39	41	37	39	41	42	40	42	41	41	41	42	42	43	42	41	42	43	43	42	45	44	45	43	43	47	46	46	0	1	2	3	4	4	0	5	8	8	14	6	10	5	11	0	0	13	15	15	17	16	18	21	21	20	0	25	25	28	0	40	30	28	31	40	33	35	32	20	37	33	38	32	37	33	40	50	34	33	35	47	52	46	32	50	35	42	42	32	37	39	47	42	61	70	43	53	80	56	42	42	63	64	37	78	62	61	62	54	75	81	77	80	33	78	65	68	61	78	81	80	58	77	93	79	69	81	86	101	86	97	101	99	102	1	2	1	1	2	1	1	2	1	1	1	4	2	2	1	1	1	1	1	1	1	2	2	1	1	3	1	1	1	1	1	1	2	1	1	2	1	2	1	2	1	2	1	2	1	1	2	1	2	2	2	1	1	1	2	1	2	2	2	2	2	2	1	2	1	1	1	1	1	2	1	1	1	2	2	1	1	2	2	1	1	2	2	2	3	1	2	2	2	1	2	2	2	2	2	1	2	3	2	1	1	1	2	1	2
27000	-602.148844843337997	-600.512175696384020	-1.636669146953947	0.000070109775637	0.000015786065645	0.225162119000795	0.667536971112514	1	4	5	8	9	12	13	13	17	17	18	21	19	20	21	21	22	22	22	23	24	25	25	25	25	26	28	26	28	28	29	32	30	31	30	30	31	32	33	31	32	33	33	33	33	32	32	35	33	34	34	35	37	34	34	35	34	35	36	36	36	38	36	36	37	39	37	37	39	38	36	38	37	38	38	39	39	39	39	40	39	41	42	40	41	41	41	41	41	41	43	41	41	42	44	43	43	42	45	44	46	45	47	46	47	0	1	1	3	4	5	0	5	8	5	6	13	10	11	9	0	0	12	15	15	17	16	18	21	21	20	0	25	28	28	0	36	30	28	31	26	33	35	36	36	37	37	35	36	37	37	36	54	37	41	35	39	39	46	47	50	35	42	54	39	49	53	32	48	49	50	35	39	54	56	58	58	36	64	65	42	53	65	68	61	75	58	77	54	72	42	78	53	75	81	82	54	48	53	86	68	84	75	93	93	87	97	99	93	102	1	1	2	1	1	2	1	2	2	3	3	2	1	1	2	1	1	1	1	1	1	2	1	1	1	3	1	1	1	1	1	2	1	2	1	2	1	2	2	1	1	1	2	2	1	1	1	1	1	1	2	1	2	2	1	1	2	2	1	1	2	1	2	1	1	1	4	2	3	2	1	2	5	2	1	2	1	2	1	1	1	3	2	2	1	5	1	2	2	1	1	3	3	3	1	2	2	2	2	1	2	1	1	2	1
27500	-556.797124278222668	-555.324151452074148	-1.472972826148500	0.000064193211149	0.000020235083088	0.315221543294952	0.658830373549902	0	4	5	7	11	12	12	15	16	15	19	21	19	19	21	20	21	22	22	22	23	24	26	26	25	26	27	26	27	28	27	31	29	31	30	33	31	31	33	30	32	33	34	33	33	32	31	34	35	34	34	35	35	35	35	35	34	36	36	37	37	38	37	38	39	39	37	36	39	37	37	37	35	39	38	38	39	39	40	41	39	41	43	40	42	40	42	42	41	42	42	41	42	42	43	42	43	43	45	44	46	45	47	46	47	0	1	2	3	4	5	0	4	5	5	8	13	10	8	11	0	0	13	15	15	17	16	12	21	21	20	0	25	25	29	0	26	30	28	31	47	33	35	40	26	37	37	38	40	37	37	40	37	37	41	38	39	39	46	26	50	38	42	46	47	49	68	73	48	49	70	57	53	54	56	49	42	32	64	49	42	62	75	53	69	75	81	77	54	76	58	78	68	81	81	81	69	86	53	72	79	80	75	86	93	100	97	104	72	102	1	2	1	1	2	1	1	4	2	2	2	1	2	1	1	1	1	2	1	1	1	2	2	2	1	2	1	1	2	1	1	2	1	3	2	1	1	1	1	3	1	1	2	1	1	1	1	1	2	1	2	1	1	1	5	1	2	2	2	3	2	1	2	2	2	1	2	1	2	2	1	3	2	1	2	2	1	1	2	1	1	1	2	2	2	2	2	3	2	1	2	1	1	3	2	1	1	2	2	1	1	1	1	3	1
28000	-605.105508150120158	-603.349707591395145	-1.755800558724989	0.000093204322215	0.000017484488766	0.187593111030860	0.638468140201681	1	4	5	8	11	13	12	14	16	17	19	20	20	20	21	21	21	21	22	22	22	24	24	25	24	26	26	26	28	27	27	30	29	30	29	33	31	32	32	31	32	32	33	32	32	32	31	35	33	34	34	35	37	35	35	35	32	37	34	36	37	35	36	37	36	39	37	36	38	37	38	37	37	38	38	39	39	39	41	40	39	41	42	40	42	41	41	41	41	43	40	41	41	42	44	43	42	44	45	43	46	45	47	46	46	0	1	2	3	4	2	0	5	6	8	9	10	10	11	14	0	0	10	15	15	17	16	13	21	21	20	0	25	28	28	0	20	30	28	31	47	33	35	40	26	37	37	35	40	37	37	32	49	37	41	35	32	39	46	40	41	35	42	42	36	54	47	47	48	49	50	35	32	54	56	65	42	44	64	65	58	62	65	62	69	75	75	77	69	76	58	65	53	81	82	81	69	58	53	93	79	92	89	93	86	100	97	86	93	102	1	1	1	2	1	4	1	1	2	1	1	2	2	1	1	1	1	2	1	1	1	1	2	2	1	2	1	1	1	1	1	3	1	2	1	1	1	2	1	2	1	1	2	1	1	1	1	1	1	1	2	2	3	2	3	1	2	3	1	2	1	2	3	1	2	2	3	2	1	1	1	3	3	1	1	1	2	2	2	2	1	2	2	1	2	2	3	4	1	1	1	2	2	3	2	2	1	1	2	1	2	1	4	2	1
28500	-607.846975891801549	-606.199146750994601	-1.647829140807002	0.000087444381180	0.000019326417805	0.221013832386063	0.573465007323876	1	3	4	8	10	13	12	14	17	17	18	20	19	19	21	22	21	22	22	23	23	24	25	25	25	27	27	27	27	28	27	31	29	30	29	32	31	31	32	31	32	32	33	33	34	32	33	34	35	34	33	34	35	36	35	36	31	36	37	34	37	37	37	36	38	38	37	35	38	37	38	36	37	39	38	39	39	40	39	41	39	41	42	40	42	40	42	42	42	42	41	42	42	43	43	43	42	45	44	44	45	46	46	46	47	0	1	2	3	2	4	0	5	8	5	6	9	6	9	14	0	0	12	15	19	17	16	12	21	21	20	0	25	25	29	0	20	28	28	31	40	33	35	40	26	37	30	35	40	37	37	36	37	37	41	35	32	39	46	47	50	35	45	46	36	49	68	55	48	59	50	43	40	58	56	72	42	32	64	58	42	62	65	53	69	75	81	77	58	76	72	65	79	75	81	81	69	58	77	72	88	84	82	85	86	99	97	85	99	102	1	1	1	2	4	3	1	2	2	4	2	1	3	1	1	1	1	1	1	1	1	2	2	1	1	2	1	1	1	1	1	3	1	2	1	1	1	2	1	2	1	2	2	1	1	1	1	2	2	1	2	2	2	1	1	1	2	1	3	1	2	1	1	1	1	1	2	2	2	1	1	2	4	2	1	4	1	1	2	2	1	1	2	2	2	3	2	2	2	2	2	2	3	2	4	1	1	2	1	3	1	2	2	2	1
29000	-586.772628880362845	-585.050654245205237	-1.721974635157639	0.000066614413274	0.000013119228720	0.196942794732462	0.581794604359062	1	3	4	7	10	13	13	15	16	16	19	18	21	18	21	22	21	23	23	23	23	25	25	25	25	27	27	25	27	27	28	30	30	30	30	32	31	32	33	31	33	32	34	33	33	33	31	33	34	34	33	36	38	35	36	35	34	36	37	35	36	37	38	35	38	39	38	36	37	38	38	38	37	38	36	39	38	40	40	41	39	40	41	41	42	40	43	42	41	42	42	39	41	42	43	44	41	44	45	45	45	45	44	45	47	0	1	2	2	4	4	0	4	8	8	14	5	10	6	11	0	0	12	15	15	17	16	18	21	21	20	0	21	25	28	0	20	30	28	31	26	33	35	40	26	37	37	35	40	37	37	26	37	37	46	35	39	39	46	44	50	35	42	61	36	30	68	73	48	61	56	57	39	54	56	49	42	32	64	49	42	62	65	68	69	75	75	77	69	76	61	78	53	75	81	82	69	86	77	86	88	92	90	86	87	93	97	93	103	102	1	1	1	1	2	4	1	4	1	1	1	5	2	2	1	1	1	2	2	1	1	2	1	2	1	2	1	1	1	2	1	4	1	2	1	3	1	2	1	3	1	1	2	2	1	1	2	1	2	1	2	2	3	1	1	1	2	2	1	1	5	1	1	1	1	2	2	2	2	2	2	3	2	2	1	2	1	1	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	2	1	1	1	1	2	1	2	2	2	1	1
29500	-578.177847608392312	-576.324193288614651	-1.853654319777647	0.000072871863622	0.000012003607688	0.164722117588207	0.624293672579063	-1	4	5	9	11	13	12	13	16	16	17	20	20	19	20	20	22	22	22	22	24	25	24	25	25	26	28	26	28	28	28	30	29	29	30	32	30	32	33	31	33	33	32	33	33	33	32	34	34	34	34	35	37	34	35	36	33	37	36	36	37	37	37	37	39	40	37	34	36	38	38	36	38	38	37	40	38	40	40	40	39	41	42	39	43	39	43	41	42	43	42	41	41	43	43	42	41	45	44	42	45	45	47	46	46	0	1	2	3	4	5	0	5	3	5	9	9	9	11	11	0	0	12	15	15	17	16	18	21	21	15	0	25	25	28	0	26	30	28	31	26	33	35	47	26	37	37	35	47	37	37	26	45	46	41	38	39	68	46	32	50	35	72	54	40	49	68	55	48	61	50	51	39	54	50	72	42	63	64	49	58	62	65	68	69	75	75	77	54	76	58	78	79	81	82	82	69	86	77	93	79	84	89	58	93	100	97	104	86	102	1	3	1	3	1	1	1	1	6	2	1	3	1	2	2	1	1	1	1	2	1	2	2	1	1	3	1	1	2	1	1	2	1	2	1	3	1	1	1	3	1	2	2	1	1	2	3	1	1	1	1	1	2	1	2	1	2	1	1	2	2	2	1	1	1	3	2	1	1	3	1	2	1	1	2	3	1	1	2	2	1	2	2	3	1	1	2	1	2	1	1	2	1	2	1	1	1	1	3	1	2	2	1	3	1
30000	-592.077346531638682	-590.400942580466790	-1.676403951171946	0.000067948134220	0.000014341934716	0.211071795870359	0.545634549425332	0	4	5	8	11	13	12	14	16	15	18	20	20	19	21	21	20	23	22	22	23	25	26	25	24	26	27	26	28	28	28	30	30	30	30	31	31	32	34	31	32	33	32	33	33	33	33	34	33	35	33	33	36	35	35	36	34	36	36	33	36	36	36	36	38	38	36	38	38	38	37	37	37	38	36	38	38	40	40	40	38	41	42	40	42	39	42	40	41	42	42	40	41	43	41	43	43	43	44	45	42	46	47	46	47	0	1	2	3	4	5	0	3	5	8	8	10	8	11	4	0	0	13	11	15	17	16	18	21	21	20	0	25	25	28	0	20	30	28	31	26	33	35	40	26	37	37	35	36	37	37	40	37	37	41	38	40	39	46	44	50	38	42	54	26	49	36	36	48	71	50	43	53	46	56	49	42	63	64	49	42	53	65	53	46	75	81	62	69	72	72	65	53	75	81	81	54	86	77	86	79	69	82	93	93	72	97	100	93	102	1	2	1	2	1	1	1	3	2	1	3	2	2	1	6	1	1	1	1	1	2	3	2	1	1	2	1	1	2	1	1	4	1	2	1	3	1	1	1	3	1	1	2	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	4	2	3	3	1	1	2	3	1	3	2	2	2	1	2	2	2	1	1	2	5	2	2	2	1	2	1	2	2	2	2	2	2	1	2	1	2	3	1	2	2	3	2	2	2	1
30500	-607.170261854927276	-605.662257959469571	-1.508003895457731	0.000068215682213	0.000019727358508	0.289190958276052	0.556826289055886	1	4	6	8	11	12	13	14	15	17	18	21	21	19	21	21	22	21	23	23	23	25	26	26	25	26	27	27	27	28	28	30	30	30	31	33	31	29	33	31	32	33	33	34	33	32	31	34	34	34	32	36	38	35	35	35	35	36	36	35	36	35	37	35	39	38	36	37	38	38	37	36	36	39	38	38	39	39	41	41	39	41	43	39	40	42	42	41	41	42	42	42	40	42	43	43	42	45	45	45	44	44	45	46	47	0	1	2	2	4	3	0	6	5	5	9	10	10	11	11	0	0	10	15	15	17	16	12	21	21	20	0	25	25	28	0	26	30	28	38	26	33	31	19	26	37	37	35	40	37	37	20	37	37	41	38	36	52	46	36	50	35	42	48	32	37	39	55	48	72	41	38	36	54	56	61	42	47	64	72	72	62	61	68	84	75	75	94	69	76	93	72	68	81	81	75	69	72	88	93	88	69	89	86	101	93	69	93	101	102	1	2	2	1	2	3	1	1	2	2	1	3	2	1	1	1	1	3	2	1	1	2	3	2	1	2	1	1	2	1	1	2	1	2	2	3	1	1	5	3	1	1	1	1	1	1	4	2	2	1	2	2	2	1	1	1	3	2	1	1	2	1	1	1	1	3	4	2	2	2	1	2	3	2	1	1	2	2	2	1	1	2	1	1	1	2	2	2	1	1	2	3	2	1	1	1	2	1	2	1	2	3	3	1	1
31000	-564.798965290441629	-563.326168987833853	-1.472796302607803	0.000056603728265	0.000017851033158	0.315368504955873	0.694756813645866	1	3	5	9	10	12	13	12	16	16	19	19	20	20	20	21	21	22	22	23	23	24	25	26	25	26	28	26	27	27	28	31	29	30	31	29	31	30	33	32	32	33	33	34	33	33	33	33	35	34	33	34	38	35	35	36	34	36	35	35	34	35	38	36	38	38	36	37	37	38	38	37	36	38	38	40	38	38	40	40	40	40	42	41	43	41	42	41	42	42	43	39	41	41	43	44	42	43	44	45	46	45	46	46	46	0	1	2	3	4	5	0	5	8	8	9	10	10	11	11	0	0	13	15	15	17	16	18	21	21	20	0	25	25	28	0	36	30	30	38	20	33	31	32	26	37	37	35	40	37	37	32	37	61	41	35	40	62	46	47	50	35	42	46	39	37	39	73	48	46	50	35	62	54	56	49	42	36	64	49	42	62	49	68	69	75	75	94	54	93	72	78	53	75	75	82	69	72	77	86	79	92	82	86	93	99	80	86	99	102	1	1	1	1	1	1	1	1	2	2	1	2	2	1	1	1	1	1	1	2	1	2	1	1	1	2	1	1	2	1	1	1	1	1	1	2	1	2	1	3	1	1	2	1	1	1	2	1	1	1	2	1	2	1	1	1	2	1	1	1	1	2	1	2	2	2	2	1	1	1	2	2	3	1	1	2	2	1	2	2	2	1	1	2	2	1	2	2	2	3	1	1	2	1	1	2	2	2	2	2	1	2	2	1	1
31500	-609.862295847540736	-607.965241392700477	-1.897054454840247	0.000086907233736	0.000013569911093	0.156142481003188	0.578850513945944	0	4	5	8	10	13	12	15	16	17	18	20	20	18	21	22	21	22	20	22	23	25	24	24	25	26	28	26	28	27	28	30	30	30	31	32	31	29	32	29	33	32	32	33	33	33	30	34	34	35	34	35	36	35	36	34	35	35	37	36	33	37	37	37	38	38	38	37	38	37	36	37	38	39	39	39	38	36	41	40	38	41	42	40	42	40	42	40	41	42	42	41	42	42	42	43	43	42	43	45	44	46	47	46	47	0	1	1	2	4	5	0	3	6	8	5	10	10	6	19	0	0	13	14	15	17	16	18	21	21	20	0	25	25	28	0	26	29	28	38	47	33	31	47	20	37	37	38	32	37	37	40	61	61	48	35	47	52	46	44	41	35	42	54	36	37	52	55	48	49	50	51	53	46	56	61	61	36	64	78	46	62	61	68	54	78	81	53	54	86	49	78	53	81	82	78	69	86	77	86	79	92	89	86	86	86	84	93	93	102	1	2	3	2	2	2	1	3	1	1	4	2	2	2	1	1	1	1	1	1	1	2	2	1	1	2	1	1	2	1	1	2	1	2	1	2	1	1	1	3	1	1	2	2	1	1	1	1	1	1	2	4	1	1	2	1	2	2	1	1	1	1	1	1	1	1	2	1	2	2	2	2	3	2	2	3	1	2	2	2	1	2	4	3	1	2	3	2	2	1	3	2	1	2	1	2	1	1	2	3	2	3	2	3	1
32000	-572.701328095126655	-571.027275891878730	-1.674052203247974	0.000071362389275	0.000015118531582	0.211855737105673	0.654835496249028	1	4	6	9	10	11	12	15	17	16	19	20	19	19	20	22	20	22	23	21	23	24	25	25	25	27	27	27	27	28	27	31	30	30	31	33	31	29	33	32	32	33	34	33	34	33	32	35	35	35	33	35	36	35	35	36	35	37	36	36	34	37	37	37	38	40	36	38	39	38	38	37	37	39	38	40	39	39	40	40	37	39	43	41	43	40	42	41	41	42	42	41	42	42	43	42	42	44	44	45	45	46	46	46	47	0	1	2	3	4	4	0	6	8	8	8	10	10	8	11	0	0	12	15	15	17	16	18	21	21	20	0	25	25	28	0	26	30	28	38	32	33	31	32	26	33	37	38	32	37	37	26	61	37	41	38	40	47	46	47	50	35	42	46	32	33	53	55	48	61	70	35	53	54	56	49	42	47	64	81	72	62	49	53	69	61	75	77	80	76	72	78	62	75	75	81	69	86	77	72	53	69	91	86	76	93	97	93	99	102	1	1	1	2	1	2	1	2	1	1	2	2	1	2	1	1	1	1	2	1	1	2	2	1	1	3	1	1	1	1	1	2	2	1	2	1	1	1	1	2	1	1	2	1	2	1	2	1	2	1	3	2	2	2	2	1	2	2	2	2	2	1	1	1	2	1	3	2	2	1	2	2	2	2	1	2	1	3	2	1	2	1	2	1	2	2	2	2	2	1	4	2	1	2	2	2	1	1	2	2	1	1	2	1	1
32500	-582.906885305593846	-581.139412311789897	-1.767472993803914	0.000080901278350	0.000014931198585	0.184560724996377	0.675387707306649	-1	3	6	8	10	13	13	15	16	16	18	20	20	19	21	21	22	22	22	23	23	23	25	26	25	27	28	26	28	27	28	30	29	30	30	33	31	29	33	32	32	33	33	33	33	33	32	34	35	34	33	34	35	36	35	35	33	37	36	36	34	37	38	37	39	39	36	36	38	38	37	38	37	39	38	39	39	39	39	41	37	40	42	41	43	39	43	40	41	43	42	42	41	41	43	43	42	42	44	45	45	44	45	47	46	0	1	1	2	4	4	0	5	6	5	9	10	9	11	14	0	0	13	15	15	17	16	18	21	21	20	0	25	28	28	0	26	30	28	38	32	33	31	32	32	37	37	35	40	37	37	32	37	61	41	35	39	36	46	47	50	38	42	46	40	33	53	55	48	49	56	43	53	54	56	37	45	32	64	81	42	62	48	53	69	59	75	77	69	76	58	78	53	75	89	82	69	86	77	86	79	84	82	86	86	86	84	93	101	102	1	3	2	2	1	3	1	2	2	3	1	2	2	1	1	1	1	1	1	1	1	2	2	2	1	2	1	1	2	1	1	1	1	2	1	2	2	1	2	1	1	1	2	1	1	1	1	2	1	1	1	1	1	2	2	1	2	2	2	2	3	1	2	1	2	2	1	1	1	2	2	2	4	1	1	3	1	2	2	2	1	2	2	2	2	1	2	2	2	1	1	2	2	1	2	2	1	1	2	3	2	1	2	2	1
33000	-579.108077792069025	-577.691858192170571	-1.416219599898420	0.000058263536224	0.000021898987616	0.375860942123184	0.672264347175749	-1	5	2	8	10	12	12	14	16	16	18	20	20	19	21	21	22	22	22	23	24	25	25	26	26	27	27	27	27	28	27	32	29	30	31	32	31	30	34	31	32	32	33	33	33	33	31	33	33	34	33	35	36	35	36	33	34	36	37	36	36	37	36	35	38	40	38	38	38	37	37	37	38	39	39	40	38	40	40	40	38	41	42	41	42	39	43	41	42	41	43	41	42	42	43	43	42	44	43	44	44	44	46	45	45	0	3	1	3	4	5	0	6	6	8	6	10	8	11	14	0	0	12	11	15	17	16	18	21	21	20	0	25	25	28	0	26	30	28	38	40	33	31	32	26	37	37	35	32	41	37	20	37	37	49	38	47	39	46	32	41	38	42	54	36	49	53	47	48	72	70	43	53	54	56	49	49	63	64	81	58	62	65	68	54	61	81	77	69	76	49	76	53	75	75	82	54	86	77	72	88	69	90	86	76	93	97	99	93	102	1	1	1	3	1	1	1	1	1	1	3	2	3	1	2	1	1	1	3	1	1	2	2	1	1	2	1	1	1	1	1	2	1	2	1	1	1	1	1	3	1	1	2	1	1	1	4	1	2	1	2	2	2	1	2	1	2	2	1	2	2	1	2	1	1	2	2	2	1	2	2	2	2	2	1	2	1	1	1	3	1	2	2	2	1	3	2	2	2	2	2	3	2	2	4	1	1	2	2	2	1	1	1	2	1
