step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104
24000	-633.911694577711273	-632.329702536977493	-1.581992040733780	0.000101765729557	0.000025250203220	0.248120888333607	0.562222101905885	0	1	2	2	2	3	4	4	3	4	5	4	5	5	4	6	7	5	8	6	6	10	7	10	7	7	6	7	7	8	8	8	7	6	7	6	9	9	10	8	9	9	10	11	11	10	10	10	11	13	10	12	11	9	12	11	14	12	8	10	11	14	12	10	10	16	12	14	13	16	12	14	13	12	14	14	13	14	14	14	15	14	16	14	16	13	17	17	17	17	15	16	19	17	18	19	18	19	19	20	16	21	21	20	0	1	1	2	2	3	3	2	4	6	5	6	7	8	9	5	6	9	10	10	10	20	12	32	18	14	14	15	12	5	20	20	10	10	12	15	10	17	40	26	18	11	30	14	64	34	18	18	47	51	40	34	37	17	22	26	50	59	5	59	42	45	59	32	27	58	42	28	44	76	46	53	59	65	53	64	64	50	61	52	22	71	91	74	64	52	44	78	82	83	72	84	85	86	72	89	50	82	91	85	76	94	86	89	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	2	1	1	3	2	1	1	1	1	1	1	3	1	1	1	1	2	1	2	1	2	1	2	3	1	3	1	2	3	3	1	1	1	3	1	1	2	2	1	2	3	2	1	2	2	1	2	2	3	2	2	1	1	2	3	2	2	2	2	1	2	1	3	2	1	1	2	1	2	1	2	1	1	1	2	2	3	1	3	3	2	2	1	2	4	2
24500	-656.539723249342842	-654.994037947048014	-1.545685302294788	0.000117350849048	0.000031268916987	0.266456674501288	0.518811685060551	-1	1	2	2	3	3	4	4	2	4	6	4	5	3	6	6	4	4	6	6	7	10	6	8	8	8	7	6	8	8	8	7	7	8	8	7	8	8	7	10	9	10	10	10	12	7	10	11	9	11	11	12	10	9	12	11	13	11	8	11	12	14	12	11	12	15	12	14	13	16	13	15	12	13	15	15	13	14	14	14	15	15	17	14	14	13	16	17	14	18	17	17	17	17	17	18	19	17	18	19	19	20	20	20	0	1	1	1	1	3	3	1	2	6	5	6	7	2	18	5	3	9	10	10	8	34	12	6	16	8	14	9	8	16	32	20	10	46	12	18	10	11	8	26	27	30	9	30	64	10	11	47	36	41	8	10	29	37	38	8	50	11	11	11	42	52	30	31	56	49	60	43	58	80	53	10	30	27	71	45	45	65	42	52	33	52	22	65	64	52	69	56	52	95	86	65	72	86	86	98	65	89	52	93	76	94	99	89	1	1	2	2	2	1	1	2	1	1	2	1	1	1	1	2	1	1	1	1	2	1	1	2	2	2	2	2	2	1	1	1	1	1	2	2	2	1	2	1	1	2	3	1	1	1	2	1	1	2	3	4	1	1	2	4	1	4	1	2	1	1	2	1	1	2	1	2	1	1	3	5	2	3	1	2	1	1	2	1	5	2	3	1	1	1	2	4	2	1	2	3	1	2	2	1	2	2	3	2	2	2	2	3
25000	-585.760503287814345	-584.086643614007585	-1.673859673806710	0.000103496170186	0.000021932926483	0.211920174854852	0.711019585475896	0	2	2	2	3	3	4	4	4	5	4	5	4	5	6	6	6	7	7	6	6	9	7	7	6	7	7	5	7	6	8	8	7	8	9	6	9	9	10	9	9	9	8	10	12	8	12	11	10	12	11	12	11	10	11	11	12	11	11	9	12	14	12	11	11	15	12	14	11	16	12	14	13	12	15	14	13	13	14	15	14	15	18	15	15	15	15	17	16	16	14	16	17	17	16	18	18	17	18	18	19	20	21	21	0	1	1	1	1	3	3	1	4	5	2	6	3	8	9	5	6	28	10	10	10	10	12	3	11	14	14	9	12	5	21	20	12	10	23	9	10	23	26	26	27	30	15	42	64	10	15	18	26	41	41	46	12	33	37	40	41	42	8	16	44	45	30	37	41	61	58	18	30	81	53	34	59	65	81	45	45	65	67	52	46	71	72	74	77	37	69	84	82	72	53	74	85	95	72	89	78	82	72	93	76	94	94	89	1	1	1	1	2	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	2	2	1	1	1	1	2	1	1	1	2	2	2	2	1	2	1	1	2	1	1	1	2	3	2	1	2	1	2	3	1	1	1	2	2	3	2	2	1	3	1	1	2	1	4	2	1	1	3	1	1	1	1	1	2	1	2	2	1	2	2	1	3	2	1	1	1	1	2	1	1	1	1	3	1	2	1	2	2	1	3
25500	-572.957015032006211	-571.326905748348850	-1.630109283657324	0.000127049487124	0.000028926217176	0.227676772498416	0.707348865298594	-1	1	2	2	3	3	3	4	4	4	5	4	5	4	6	6	5	5	8	6	6	8	6	8	7	7	8	7	7	7	7	8	8	8	8	8	7	8	10	8	9	9	10	11	11	8	12	10	10	13	9	12	11	9	10	11	14	12	9	11	11	14	12	10	12	15	12	14	13	15	12	14	11	11	14	13	13	13	14	15	13	15	17	12	16	15	17	17	17	17	15	16	18	16	18	19	18	18	18	19	18	20	20	19	0	1	1	2	2	3	3	2	5	6	5	6	7	2	9	5	1	4	10	10	10	21	10	23	11	14	14	15	12	11	10	20	17	10	23	4	10	17	26	14	40	30	15	30	31	37	15	26	40	41	27	46	21	33	38	26	41	61	11	42	30	76	16	21	36	73	60	47	61	81	33	52	59	51	64	32	64	74	63	81	53	76	75	74	77	53	44	78	82	53	53	84	85	86	94	89	88	89	72	93	76	94	86	89	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	2	3	1	1	1	1	1	1	2	2	1	2	1	2	1	2	2	1	3	1	2	2	2	1	1	2	3	2	1	2	2	1	2	1	2	2	1	1	2	2	1	2	1	2	1	2	2	1	2	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	2	2	1	1	2	2	2	1	1	1	1	1	1	2	1	3	2	2	1
26000	-585.086393383760992	-583.587982259202477	-1.498411124558512	0.000102373651918	0.000030278426634	0.295763861767365	0.664452156685794	-1	2	1	1	3	3	3	5	4	5	5	4	5	5	5	7	6	7	7	6	7	9	7	10	7	7	7	7	8	7	7	8	9	7	9	7	7	6	10	9	9	10	10	11	10	9	11	10	10	13	10	12	11	11	11	12	13	12	10	10	12	13	12	12	10	14	13	14	12	16	12	13	12	12	14	14	13	12	14	13	14	15	17	14	15	14	16	16	17	17	15	16	17	17	19	19	19	18	19	18	19	21	19	21	0	1	1	1	2	3	3	2	2	6	3	6	2	2	9	5	6	15	10	10	10	37	12	17	5	14	4	15	12	8	20	20	37	10	23	15	10	6	26	26	14	16	15	40	31	34	18	28	27	51	40	34	22	20	17	26	51	44	30	30	30	64	42	45	27	58	44	56	44	80	24	53	60	65	37	45	31	65	42	52	52	71	72	74	77	72	69	78	82	91	33	84	85	86	86	89	88	75	91	76	77	94	94	98	1	2	1	1	1	1	1	2	1	1	2	1	1	1	1	3	2	1	1	1	1	1	1	2	2	1	3	1	2	1	1	1	1	1	1	1	1	1	2	2	2	2	2	1	2	1	3	1	1	2	1	2	1	2	2	4	2	1	2	2	2	1	1	2	1	1	1	2	1	1	1	1	1	2	6	2	3	1	2	1	1	2	2	1	1	1	2	2	1	1	3	1	1	2	2	1	2	1	2	2	3	2	1	1
26500	-605.224235151220341	-603.496537139919610	-1.727698011300702	0.000105542892007	0.000020612353155	0.195298354658610	0.644859793245431	-1	2	1	1	4	3	5	4	3	4	6	4	4	5	5	7	6	6	6	7	6	8	6	10	8	7	7	6	8	7	6	8	9	8	7	8	7	8	10	9	9	9	11	10	11	9	11	10	10	13	11	12	11	11	12	11	13	11	10	11	11	14	11	9	12	14	12	12	12	15	13	15	13	12	14	15	14	14	15	15	14	15	18	14	16	13	17	16	16	17	16	16	18	17	19	19	19	19	19	19	19	19	20	20	0	1	1	1	2	3	6	1	4	3	5	6	3	4	9	3	6	15	10	21	12	17	12	29	11	14	8	9	12	8	10	17	37	21	21	28	17	6	14	18	27	30	28	42	64	10	18	8	14	41	26	34	22	22	38	14	51	44	42	42	44	45	30	31	49	44	42	47	44	52	53	52	60	41	53	64	64	27	42	52	46	71	91	74	77	53	69	65	82	91	72	74	77	86	86	82	88	89	91	77	77	86	102	89	1	1	2	1	1	1	1	2	1	1	1	1	2	3	1	3	2	1	1	1	1	1	1	1	1	1	2	2	2	2	1	2	1	1	1	1	1	2	3	2	1	1	3	1	1	2	1	3	2	2	2	2	2	1	2	3	1	1	1	1	1	2	2	1	1	2	2	1	1	2	2	2	1	1	1	3	2	4	3	2	2	2	2	2	1	1	2	2	1	1	1	2	2	1	2	2	2	1	2	3	4	2	1	2
27000	-657.296684384024729	-655.682544509676745	-1.614139874348004	0.000124384089439	0.000029112353726	0.234052070946995	0.599353761326103	-1	2	1	1	3	3	3	3	4	4	5	4	5	4	6	5	5	7	7	6	6	9	7	9	6	7	6	3	8	6	7	8	8	8	8	6	9	10	10	9	8	9	10	8	12	9	10	9	10	11	10	12	12	10	12	11	13	11	11	12	9	11	13	11	12	16	12	15	13	15	13	14	11	12	12	14	13	13	14	14	14	16	18	14	16	16	17	16	16	18	13	17	19	17	16	18	17	18	19	19	17	20	20	20	0	1	1	1	1	3	2	1	28	6	8	6	7	1	28	2	6	28	17	10	3	32	12	7	5	27	14	4	12	5	21	20	10	10	12	9	10	17	21	26	27	36	15	30	31	33	36	9	40	41	41	20	46	24	33	26	51	30	61	61	30	31	61	31	51	60	42	43	58	46	37	52	24	27	32	37	62	65	60	45	37	76	91	74	77	91	73	51	71	91	75	84	85	91	76	89	78	82	83	101	76	83	72	82	1	2	2	1	2	1	1	1	1	1	1	1	1	2	2	2	1	2	1	1	3	1	2	3	2	1	1	1	1	1	1	2	2	2	3	1	2	2	2	1	1	2	2	1	3	1	3	3	1	1	1	3	1	1	2	2	1	2	1	2	1	2	2	2	1	3	1	2	1	2	2	1	2	3	2	3	1	1	1	1	1	2	2	1	2	2	3	3	2	2	1	2	2	1	2	1	2	1	1	1	1	1	2	2
27500	-599.841141471658489	-598.014557925009285	-1.826583546649167	0.000106151626456	0.000018100481153	0.170515344484591	0.578403791426714	0	2	2	2	3	3	4	4	3	5	6	4	5	5	5	6	7	7	7	7	7	8	6	9	7	7	7	7	7	7	8	7	8	6	9	7	9	9	10	9	10	9	10	11	11	9	11	9	8	12	10	12	11	9	11	12	12	12	11	11	10	14	13	11	12	15	11	15	12	15	11	14	11	12	14	14	14	13	15	15	14	14	17	14	15	15	17	17	16	18	15	16	19	16	19	18	17	18	19	19	19	20	20	20	0	1	1	1	2	3	3	1	4	6	5	6	7	1	9	5	6	15	10	10	10	12	12	33	11	14	14	15	12	16	20	10	10	10	23	9	22	29	14	26	27	30	36	5	20	34	36	28	26	41	27	46	33	10	22	40	27	61	61	30	30	32	61	31	41	61	42	47	60	62	32	53	61	27	53	37	46	65	60	81	52	71	91	78	76	72	66	41	71	91	72	74	77	86	94	89	78	82	91	62	62	86	99	82	1	1	1	1	1	1	1	2	1	1	2	1	1	2	1	2	2	2	1	2	1	1	1	1	1	1	2	1	2	1	1	1	2	1	2	2	1	2	3	1	2	2	1	3	2	2	2	1	1	1	2	2	2	1	1	2	3	1	1	2	2	4	2	1	1	2	1	3	1	1	2	2	1	2	1	3	3	1	3	1	1	1	2	1	1	1	1	3	2	3	1	2	2	1	2	1	2	3	2	3	2	3	1	2
28000	-664.833919736648454	-663.314993912944033	-1.518925823704389	0.000117832167315	0.000033244170312	0.282131535632413	0.624974126034232	-2	1	3	2	2	1	5	2	3	4	6	5	5	5	6	6	5	5	7	7	6	7	6	9	8	7	7	7	9	8	6	8	9	9	9	6	9	9	10	10	10	9	10	10	11	9	10	10	10	12	8	13	11	9	11	11	13	12	10	11	11	11	12	10	11	15	12	14	11	15	12	13	12	13	14	14	13	13	14	13	14	14	16	14	15	14	16	15	17	18	15	15	17	16	18	20	17	18	20	19	20	20	19	21	0	1	6	1	2	1	3	1	8	8	5	8	8	4	9	18	3	2	10	10	10	10	7	19	36	14	13	9	6	16	10	20	19	19	23	9	22	22	8	26	27	30	15	30	20	32	25	51	51	18	1	34	33	20	18	39	41	61	16	42	11	19	61	20	51	58	60	47	44	52	35	53	42	43	53	64	45	65	67	34	34	37	71	65	77	53	44	65	82	83	53	84	85	86	91	98	65	82	91	76	77	94	86	96	1	2	1	2	1	1	1	2	1	1	2	2	2	1	1	1	1	3	2	2	1	2	1	1	2	1	1	2	3	1	1	1	1	1	2	2	1	1	4	2	1	1	2	1	2	1	1	1	1	3	3	2	2	1	3	1	2	1	1	1	2	2	1	2	1	2	1	1	1	1	2	1	1	1	1	2	1	2	1	1	2	2	2	1	1	2	3	2	2	2	1	1	1	1	2	1	4	3	2	3	2	2	3	1
28500	-629.009216098699085	-627.358987126231114	-1.650228972468009	0.000114843066565	0.000025281814453	0.220142279454979	0.654242482271235	-1	2	2	2	1	3	4	5	3	5	5	5	4	5	4	7	6	6	7	7	7	9	7	9	7	7	7	6	7	7	8	8	7	8	9	8	8	9	9	10	9	9	10	11	10	10	12	9	10	11	10	12	10	9	8	11	14	11	9	11	11	12	13	12	10	14	12	14	13	15	12	15	12	12	14	15	14	11	14	12	15	16	18	13	15	15	18	18	16	16	13	16	18	17	19	18	19	18	19	18	20	20	20	20	0	1	1	5	1	3	2	2	4	6	5	6	3	4	9	11	6	9	10	10	10	10	12	37	11	14	14	9	6	5	20	33	10	21	29	15	29	33	26	14	26	11	18	11	31	34	48	15	26	41	27	34	17	37	33	14	78	42	16	42	8	45	73	31	26	59	61	36	44	80	53	53	30	78	37	45	45	27	67	37	80	75	53	78	64	91	44	78	91	75	53	74	76	86	94	82	88	82	86	85	93	75	94	96	1	2	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2	1	1	1	2	1	1	1	2	1	2	2	3	1	1	2	1	1	2	1	1	2	2	1	1	2	2	1	2	2	3	2	1	1	2	2	1	1	4	2	1	1	1	3	1	1	2	1	2	1	3	1	2	1	2	2	1	3	2	3	2	2	2	2	1	4	1	1	2	3	2	3	2	2	3	2	1	1	1	1	2	3	2	1	3	1	1
29000	-608.268622273075380	-606.473837250732686	-1.794785022342699	0.000117164465615	0.000020833459231	0.177813803200376	0.635841619251054	0	1	2	2	4	3	5	3	3	5	5	5	5	3	5	5	6	6	7	6	6	10	7	9	7	7	7	6	8	7	8	8	8	9	6	5	8	10	9	8	8	9	9	10	11	9	9	9	10	12	10	12	11	11	12	12	14	12	10	10	11	12	12	11	11	15	12	14	13	16	13	14	12	12	14	15	13	13	15	14	13	15	16	13	15	15	17	17	15	18	17	17	19	16	17	20	18	18	18	17	16	21	20	21	0	1	1	1	4	3	8	2	4	6	5	6	3	2	9	5	6	9	10	6	10	10	12	17	18	14	14	9	12	18	20	10	20	10	12	2	10	33	40	14	27	11	1	30	31	19	15	15	43	41	27	46	10	37	24	43	50	60	30	30	44	64	44	22	51	63	60	47	42	22	19	52	44	51	31	77	64	65	58	22	46	53	52	74	22	75	58	65	75	91	83	84	100	72	86	98	88	82	53	101	85	95	99	82	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	2	1	2	1	2	2	1	2	1	1	2	1	2	2	1	1	2	1	2	4	1	2	1	2	2	1	2	2	2	2	1	1	1	1	2	2	1	1	1	1	1	1	1	1	3	2	3	3	1	1	1	3	2	1	2	1	2	2	2	2	1	2	1	2	3	1	1	1	2	2	2	1	2	1	2	5	1	1	2	1	4
29500	-583.166829696870195	-581.438108697571238	-1.728720999298913	0.000099882393542	0.000019477788548	0.195007226566724	0.664029620931461	0	3	1	2	3	3	4	4	4	4	6	4	5	5	6	6	6	6	6	7	6	9	6	8	8	7	7	7	8	7	8	5	8	7	8	8	8	9	9	8	9	10	10	11	12	10	11	10	9	12	10	13	11	8	10	11	14	11	10	10	11	14	13	10	11	15	12	13	12	16	12	13	13	12	12	15	13	14	15	13	14	16	17	14	15	14	17	17	16	17	15	16	17	17	18	19	18	18	20	18	19	19	20	21	0	1	1	1	1	3	3	1	4	6	5	3	7	5	9	5	6	9	10	32	10	37	12	8	11	14	14	9	23	16	32	10	10	21	23	18	34	17	40	26	27	16	36	16	64	31	18	28	26	41	41	37	22	10	38	26	51	30	16	30	30	45	61	31	51	61	42	36	61	81	53	37	44	65	24	77	64	65	58	33	46	71	72	74	45	37	44	78	71	72	22	78	85	86	86	98	92	82	72	85	85	91	91	96	1	2	1	1	2	1	1	2	1	1	1	1	1	1	1	2	2	1	1	2	1	1	1	2	1	1	1	1	1	1	2	1	2	1	1	1	1	2	1	1	1	2	1	3	1	1	2	1	1	2	1	3	1	2	1	2	2	2	2	1	2	1	1	1	1	3	1	2	1	1	1	3	1	1	2	2	2	2	2	2	2	2	1	1	1	4	3	1	2	3	2	2	1	2	3	1	1	1	3	1	2	2	2	1
30000	-590.256156700551514	-588.660197132630628	-1.595959567920868	0.000086740578100	0.000020972930188	0.241789144681005	0.669313611455232	-1	2	2	1	3	3	3	5	3	5	5	4	4	2	5	6	4	7	8	6	6	9	7	7	7	7	8	6	9	7	8	8	8	8	9	6	8	8	9	10	9	9	10	9	12	10	10	10	10	12	11	12	10	9	10	10	12	10	11	10	10	14	11	11	12	14	12	13	13	15	13	14	12	13	13	14	14	14	15	15	14	15	17	14	15	14	17	17	17	17	16	17	17	17	18	20	17	17	19	19	18	20	21	20	0	1	1	1	2	3	3	2	4	6	5	6	7	1	1	5	6	28	10	10	10	33	12	17	5	8	15	9	23	11	20	20	10	10	12	9	10	24	26	8	27	30	36	30	64	20	18	36	27	41	56	64	22	37	23	18	41	42	61	42	30	45	44	31	27	58	61	43	44	46	34	75	61	65	53	45	45	65	61	81	52	75	91	74	64	71	42	74	82	91	72	84	85	86	94	82	78	82	90	93	77	94	95	82	1	2	2	1	1	1	1	2	1	1	1	1	1	1	4	2	1	1	2	1	1	1	1	1	2	1	2	2	1	1	1	1	2	2	2	2	2	1	1	2	1	2	2	1	1	1	1	2	1	2	1	1	1	1	1	2	2	1	1	1	2	1	1	2	3	2	2	1	2	4	1	1	1	1	2	2	1	1	2	1	1	1	1	1	2	1	3	2	1	1	1	2	1	1	1	2	2	1	1	1	1	2	2	2
30500	-601.804525955591771	-600.206489331192870	-1.598036624398887	0.000105197629063	0.000025339735977	0.240877443751365	0.605110261740128	0	2	2	2	3	3	3	5	4	4	5	4	5	4	6	5	6	7	7	6	6	8	7	9	7	7	7	6	9	7	8	7	8	8	7	8	6	9	9	9	9	9	10	12	11	8	11	8	10	13	10	12	10	10	12	11	12	11	11	11	11	14	13	10	12	15	12	14	12	15	13	14	11	11	12	15	12	13	14	14	15	16	18	14	15	15	17	17	17	17	15	17	17	16	19	19	19	17	19	19	19	20	21	20	0	1	1	1	1	3	3	2	4	6	5	6	7	1	9	5	6	9	37	10	10	23	12	17	11	14	2	9	12	16	32	20	10	10	12	9	10	23	27	26	26	16	18	30	46	10	15	15	26	41	41	10	37	37	38	26	51	30	30	30	30	64	61	31	41	16	59	43	61	53	53	53	42	27	53	62	31	41	67	22	52	71	91	74	62	37	63	65	71	91	71	74	85	86	86	82	88	52	91	93	93	94	95	89	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2	1	1	2	2	1	4	1	1	1	2	2	2	2	1	1	2	2	1	2	1	2	1	3	2	1	2	2	1	3	2	2	1	2	1	2	2	2	2	2	2	2	2	5	1	1	1	1	2	2	1	1	1	1	1	3	1	3	2	2	2	2	1	3	3	2	2	1	1	3	1	1	2	1	1	3	2	2	1	2	1	2
31000	-589.907218959617239	-588.242381607753146	-1.664837351864037	0.000097501286761	0.000020961296155	0.214984815596984	0.650414978728798	0	1	3	2	4	2	4	4	4	5	5	5	5	3	5	6	6	7	7	6	7	9	4	9	7	7	8	7	8	7	8	8	9	8	9	8	8	9	9	10	9	9	10	10	10	9	10	8	11	12	11	12	11	11	12	12	14	11	8	10	12	12	12	11	11	15	12	15	12	16	13	14	13	13	14	14	11	13	13	14	14	14	17	15	14	15	17	17	17	17	16	16	17	16	18	20	18	18	19	19	18	20	19	20	0	1	6	1	2	1	3	1	4	6	5	23	7	1	9	11	10	15	10	10	10	10	6	31	5	14	26	9	23	8	21	20	10	10	29	9	20	19	26	26	27	59	15	30	37	34	26	18	26	41	41	17	33	22	38	40	50	30	30	30	44	45	30	45	26	67	42	43	44	81	53	53	60	65	77	31	31	65	42	34	22	71	53	74	45	52	69	78	82	91	72	50	85	86	86	89	65	82	91	77	76	86	83	82	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	2	3	1	1	1	2	1	2	3	2	1	1	2	1	1	2	1	2	1	1	1	1	2	1	2	1	2	1	1	2	1	3	1	1	2	1	1	2	1	2	1	1	2	1	2	1	2	2	1	2	1	2	1	1	2	3	2	1	2	2	2	1	3	1	2	1	2	2	2	1	1	2	2	1	1	1	3	2	3	2	2	2	1	3
31500	-620.605446822217914	-619.161104822720972	-1.444341999496961	0.000093751908313	0.000032050131117	0.341861106543864	0.512055030660148	0	3	2	2	2	3	5	4	4	4	6	4	5	4	6	6	7	7	7	6	5	8	6	8	8	7	7	7	8	7	8	7	8	8	9	7	6	9	10	9	9	9	8	11	10	10	10	9	10	13	10	13	11	10	12	10	14	11	11	11	12	12	13	11	10	16	13	14	13	15	13	15	13	12	15	13	12	13	14	15	14	15	18	14	15	14	17	15	16	17	16	16	19	17	19	18	17	18	19	18	19	20	19	20	0	1	1	1	1	3	8	5	4	6	4	6	3	2	9	1	6	11	10	10	10	37	12	11	5	14	14	9	23	8	20	10	10	32	23	9	10	17	11	26	27	16	4	30	32	34	8	18	26	51	41	34	47	32	38	40	41	42	30	16	42	45	30	45	41	58	42	47	60	33	53	53	42	65	71	77	45	65	67	81	52	71	91	65	76	71	61	74	82	72	85	74	85	86	86	89	50	82	72	85	85	86	94	82	1	2	1	1	2	1	1	1	1	1	2	1	1	1	1	2	2	1	1	2	1	1	1	1	2	1	1	1	1	3	1	1	2	1	1	1	1	1	2	1	1	1	2	2	1	1	5	2	2	2	1	2	1	2	3	1	2	1	1	3	2	1	3	1	1	2	1	3	1	3	2	2	2	2	1	1	2	1	1	1	1	1	2	2	2	1	2	2	1	1	1	2	2	2	2	1	2	2	2	2	2	2	1	2
32000	-618.662088628756919	-617.129427161724607	-1.532661467032298	0.000087969175446	0.000024087818948	0.273821129117282	0.599682200262517	0	2	2	3	3	3	4	4	4	4	4	5	5	5	5	5	5	6	8	7	7	8	7	7	8	7	7	7	8	8	6	5	7	7	8	7	9	8	9	10	9	9	11	12	11	9	12	11	9	13	11	11	11	9	10	11	14	11	9	11	11	13	13	12	11	15	12	14	13	16	12	14	13	12	14	14	14	14	15	15	14	14	17	15	15	15	18	16	17	18	16	14	18	17	18	18	18	18	20	19	20	20	20	21	0	1	1	1	2	3	3	1	4	3	5	6	7	1	4	5	6	9	6	32	10	10	12	17	11	14	8	15	23	5	32	10	12	10	12	9	22	17	36	26	4	25	41	16	31	34	36	15	14	56	41	34	20	22	38	26	51	30	30	16	30	45	42	45	41	61	42	43	30	81	33	53	42	65	37	64	45	41	59	53	52	53	91	92	76	53	69	50	82	91	71	74	85	86	94	82	78	82	91	93	100	95	91	89	1	1	1	1	1	1	1	2	1	1	1	2	1	2	1	2	1	1	3	1	2	2	1	2	1	1	2	1	1	2	1	1	1	1	2	2	1	1	1	2	3	1	1	3	2	1	2	3	2	2	1	2	2	1	1	2	1	2	1	3	2	1	1	1	1	2	2	1	2	1	3	1	2	1	3	2	2	2	2	2	1	1	1	1	1	2	3	1	2	1	3	1	2	2	1	1	1	2	2	1	1	2	3	2
