step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103
23000	-789.189213385155767	-796.044701336115168	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.672236614820333	0	6	11	9	9	15	9	14	14	11	23	21	23	19	21	19	19	19	22	10	31	22	32	27	19	22	29	26	28	26	36	30	27	28	34	29	34	34	36	30	42	33	34	38	35	40	40	34	37	36	37	42	37	41	39	43	41	44	44	42	42	50	49	48	51	46	52	50	51	47	51	50	46	49	56	54	63	46	62	64	63	60	68	77	81	83	86	72	85	82	86	87	94	95	91	106	89	91	98	96	99	95	104	0	1	7	2	2	5	1	4	4	2	6	3	4	4	16	8	8	9	4	0	30	8	17	15	20	7	18	22	18	22	30	26	20	22	17	25	28	7	40	11	21	33	29	29	32	37	43	25	21	29	21	40	43	45	29	30	50	43	50	50	30	53	55	59	60	21	78	41	53	55	78	41	61	73	73	0	70	29	31	82	71	76	81	88	84	84	85	0	85	88	85	84	92	97	86	94	89	90	93	97	102	97	102	1	1	1	1	1	2	2	1	1	1	2	2	2	2	1	1	1	1	2	1	1	2	2	1	1	2	2	1	2	1	2	1	3	1	2	1	2	2	1	1	2	1	1	2	1	1	1	3	1	2	1	2	1	1	3	3	1	1	1	1	2	2	2	1	2	2	1	2	2	2	1	1	1	1	1	1	2	3	3	1	1	1	1	1	1	2	1	1	1	2	1	2	2	1	1	2	1	2	1	2	2	2	2
23500	-806.454254041165655	-813.309741992125055	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.629165688529434	-2	5	11	9	13	11	14	15	16	14	19	20	23	15	21	23	19	20	22	23	35	27	27	26	28	27	32	28	27	26	36	28	31	34	28	32	34	39	29	32	41	35	36	40	40	40	38	35	36	36	37	36	38	42	36	41	41	46	42	44	45	49	47	51	49	48	47	48	44	52	50	51	53	52	53	54	62	55	57	60	65	57	69	79	83	86	86	71	85	83	88	90	96	94	90	105	89	94	97	97	100	95	102	0	1	1	2	2	4	3	6	3	2	9	5	14	6	8	8	10	3	14	0	30	8	17	16	20	7	18	22	18	16	16	7	20	22	16	25	28	26	18	29	30	33	27	40	26	37	39	36	30	27	30	40	43	26	27	30	50	47	50	43	51	44	39	59	60	56	27	61	43	55	59	61	56	31	41	0	63	57	49	82	71	76	78	88	84	85	84	0	84	88	85	86	90	97	90	94	89	90	84	97	89	97	94	1	1	2	1	2	1	1	1	1	2	1	1	1	1	1	2	1	1	2	1	2	2	1	1	1	2	3	1	2	1	2	4	1	2	1	1	1	2	2	1	2	1	2	2	2	1	2	1	2	1	2	1	1	2	1	2	1	1	1	2	2	2	2	1	1	2	2	1	1	2	1	2	2	2	1	1	3	2	3	1	2	1	2	2	1	1	2	1	2	2	2	1	2	1	2	3	1	2	1	2	3	2	1
24000	-837.336932316145294	-844.192420267104694	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.613363023810474	-1	7	11	7	11	15	8	17	14	13	22	11	19	22	21	21	20	16	26	17	33	27	27	28	27	24	29	25	26	29	26	29	27	32	33	31	32	32	31	30	40	39	36	39	36	30	34	37	34	35	34	35	39	40	42	38	38	48	45	39	41	48	49	44	50	48	48	44	46	47	51	47	53	54	52	54	54	56	60	60	73	57	65	78	81	83	87	76	84	86	87	89	103	92	89	102	87	95	89	94	93	96	98	0	1	1	1	2	5	1	2	2	5	9	2	5	5	8	6	8	4	6	0	31	15	17	17	20	7	18	8	18	31	8	26	20	8	22	33	8	7	29	5	30	33	47	18	32	28	39	25	30	27	30	27	29	45	52	37	50	43	57	47	49	53	55	57	60	38	57	61	47	55	57	49	56	41	56	0	70	71	73	82	78	76	78	88	84	84	86	0	85	88	85	84	90	97	86	101	89	99	88	97	97	101	102	1	1	1	2	1	1	1	2	1	1	2	1	2	2	1	1	1	1	1	1	2	1	1	3	2	2	3	2	2	1	1	2	2	1	1	1	3	4	1	3	2	2	1	2	1	2	1	2	1	1	1	2	1	1	2	1	1	2	1	1	2	2	1	1	2	2	2	1	3	1	2	1	1	2	4	1	2	1	1	1	2	1	2	1	1	2	1	1	1	2	2	2	2	2	1	2	1	2	2	2	1	1	1
24500	-793.999985407856343	-800.855473358815743	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.738678026205036	-1	8	7	2	12	9	16	19	11	17	20	17	28	20	21	14	21	27	22	23	32	18	30	27	30	26	30	28	25	29	32	29	31	32	34	32	28	38	35	32	35	37	37	34	35	41	40	36	25	36	35	38	34	42	42	39	38	45	43	46	43	49	53	50	49	48	49	53	52	52	53	51	49	52	55	54	57	57	63	61	63	61	66	79	82	86	87	77	88	83	88	86	100	94	91	98	90	95	89	96	102	98	105	0	4	1	1	2	4	3	16	4	6	9	1	6	2	16	6	8	29	5	0	30	16	17	16	20	7	24	22	11	8	30	26	20	49	49	25	22	26	27	29	30	33	40	18	32	37	43	25	16	27	31	40	27	32	39	30	39	50	57	47	31	53	18	59	47	56	59	61	62	55	67	31	56	73	74	0	70	57	74	76	29	76	78	88	84	84	85	0	85	88	92	84	90	97	92	94	89	99	88	97	97	97	100	1	1	1	1	1	1	2	1	1	1	1	3	1	2	2	1	1	1	1	1	1	1	1	3	1	2	1	2	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	2	2	1	1	2	2	1	1	1	2	1	1	1	1	1	1	2	2	3	1	2	2	1	2	1	1	1	3	1	1	1	1	1	2	1	1	3	2	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	2	1	2	2	2
25000	-802.694476258464647	-809.549964209424047	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.681254232792511	0	7	13	7	11	15	17	16	17	14	21	18	21	13	20	25	19	25	24	20	35	21	33	25	28	25	32	29	28	26	36	30	30	29	34	30	31	28	30	34	39	37	34	35	37	43	39	39	40	35	40	38	36	38	38	43	42	50	46	45	39	43	49	51	52	46	48	49	53	47	54	50	46	54	55	53	63	58	59	60	70	66	63	79	81	85	89	75	88	81	90	85	99	92	88	102	86	93	94	96	98	94	102	0	1	1	1	4	4	1	5	5	5	14	4	9	5	9	8	8	11	5	0	30	8	17	17	20	12	18	22	18	8	30	38	20	9	24	25	28	26	18	29	30	33	39	18	32	37	44	25	30	39	31	44	43	32	39	21	39	47	57	47	30	53	55	59	47	21	50	56	53	57	64	41	31	56	73	0	78	57	75	76	83	80	57	88	84	84	85	0	86	88	92	84	87	97	92	97	85	87	88	97	97	97	94	1	2	1	2	1	2	2	1	2	1	2	3	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	2	1	2	2	1	1	1	1	1	2	3	1	1	2	1	2	1	2	2	1	1	1	1	2	1	2	2	1	1	2	4	1	2	1	2	1	1	1	3	1	1	2	1	2	1	1	1	3	1	1	1	2	3	1	1	2	2	1	1	1	1	2	1	2	1	2	1	1	2	2	2	2	1
25500	-804.750260998437739	-811.605748949397139	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.758953126150844	-2	8	12	11	14	15	15	19	18	12	21	19	21	22	22	22	23	25	21	19	36	23	29	27	29	28	29	27	30	26	35	31	29	31	30	31	29	40	30	35	32	33	33	39	36	36	35	41	30	37	40	38	37	40	35	35	42	41	46	42	44	50	50	50	47	44	50	51	48	51	47	47	53	52	50	53	58	54	59	56	71	60	67	78	82	85	87	73	87	83	84	84	103	93	90	108	88	96	97	97	95	92	105	0	1	1	2	4	5	3	5	2	2	9	3	4	4	8	8	19	11	6	0	49	8	17	17	20	12	18	22	18	16	15	26	20	22	17	25	14	45	18	27	30	33	39	29	32	37	43	25	30	39	56	40	43	32	39	17	50	43	57	47	51	53	55	57	60	56	59	31	53	55	57	41	61	72	21	0	70	50	66	76	83	80	57	88	84	84	84	0	92	88	84	88	99	97	84	97	84	87	87	97	97	97	101	1	1	2	1	1	1	1	1	2	1	1	2	1	2	1	1	1	1	2	1	2	1	1	1	2	1	1	1	1	1	2	1	2	2	1	1	1	1	1	2	2	1	1	2	1	1	1	2	1	1	1	1	1	2	1	2	1	1	1	2	1	3	2	2	1	2	1	2	1	4	1	2	2	1	2	1	1	2	3	1	1	1	3	2	1	1	2	1	1	2	2	2	1	2	2	2	2	2	2	3	2	1	2
26000	-801.817746309367180	-808.673234260326581	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.615200475276606	-1	2	7	7	12	13	16	16	15	17	22	14	22	22	20	13	19	22	20	22	34	20	27	25	28	25	30	27	31	26	27	31	33	32	30	31	33	37	37	35	40	32	35	39	31	41	35	40	37	36	38	41	39	40	41	40	43	51	47	42	41	46	50	52	47	42	49	47	51	51	50	51	52	53	55	52	58	55	58	56	69	64	71	74	82	85	87	71	89	84	87	83	96	94	90	102	88	92	95	96	97	94	101	0	1	1	2	4	2	3	5	5	5	9	1	5	6	8	4	16	16	4	0	30	8	17	17	20	7	18	22	18	8	12	7	20	23	17	25	28	7	27	29	30	20	27	40	7	37	27	25	30	27	21	18	43	38	29	30	50	43	57	47	49	53	55	59	60	21	59	61	53	52	57	66	66	72	73	0	55	64	74	76	78	80	78	88	84	84	85	0	92	84	92	84	90	97	92	94	86	90	90	97	102	97	94	1	1	1	1	1	2	1	1	1	1	1	3	2	1	1	2	1	2	2	1	2	1	2	1	2	1	3	1	2	2	2	2	2	1	2	1	1	3	1	1	3	2	1	1	2	2	1	2	2	1	1	3	1	1	2	2	1	3	1	1	1	1	2	1	2	1	1	1	2	3	2	2	2	1	1	1	3	1	1	1	2	2	2	1	1	2	1	1	2	2	1	2	2	2	2	1	1	1	3	2	1	1	2
26500	-793.846030322246293	-800.701518273205693	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.695144922647295	-6	7	9	10	12	13	14	15	15	15	21	17	18	19	20	27	20	24	21	23	36	20	28	22	26	26	31	27	25	25	35	31	27	34	34	33	32	38	32	36	41	33	35	38	37	35	39	38	37	40	35	34	39	35	38	43	42	43	46	43	44	47	51	51	51	46	47	47	41	52	50	50	54	51	53	55	62	55	62	60	71	63	67	76	80	81	86	72	84	84	83	87	100	91	89	100	85	95	95	94	96	92	95	0	1	2	2	4	2	3	5	4	5	9	3	6	6	8	8	8	11	5	0	30	8	8	17	20	7	29	22	18	14	30	7	20	22	17	25	28	32	29	52	49	33	39	27	32	37	43	36	30	39	23	27	39	26	39	21	50	43	57	47	30	69	55	67	60	61	59	41	53	55	59	21	66	31	41	0	70	50	75	76	59	76	78	88	84	84	85	0	85	88	85	84	90	97	84	100	86	90	92	97	97	97	102	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	2	1	1	2	1	2	1	1	1	1	2	2	1	1	1	2	2	1	3	2	1	1	1	1	1	1	2	1	1	1	1	1	1	3	1	1	1	1	2	1	1	1	1	2	1	2	2	3	1	2	1	1	1	1	2	1	1	1	4	2	1	2	2	2	2	3	1	2	1	1	2	1	1	1	2	1	2	2	2	1	2	1	2	2	2	2	2	1
27000	-823.874653944952001	-830.730141895911402	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.713832290420196	-6	3	9	8	6	12	17	15	12	18	18	20	26	19	21	20	14	24	14	20	34	24	31	21	28	28	30	29	30	30	34	25	30	34	28	31	33	40	36	35	40	39	31	33	39	41	37	34	39	32	38	40	38	32	40	41	41	47	43	38	35	45	49	49	48	49	50	50	48	52	48	38	54	51	52	59	64	52	62	61	64	64	67	78	84	84	88	71	84	85	81	89	99	95	88	101	88	95	94	96	99	94	106	0	1	5	2	1	4	5	17	5	2	19	19	14	6	8	8	2	11	4	0	30	16	17	8	20	12	11	13	18	16	17	7	20	30	17	25	28	26	44	27	61	33	18	29	54	28	43	25	21	18	21	40	27	26	27	21	50	27	50	43	30	53	55	59	60	41	57	56	53	63	50	31	56	41	66	0	70	57	75	76	78	80	78	88	91	88	85	0	84	88	84	86	99	97	84	97	89	90	90	97	97	97	97	1	1	1	1	2	1	2	1	1	1	1	2	2	1	1	1	3	2	2	1	1	1	3	2	2	1	2	1	1	1	2	2	1	1	2	1	1	2	1	1	1	2	1	1	1	2	2	1	1	2	1	1	2	1	2	2	1	2	2	1	1	2	2	1	2	3	2	2	1	1	3	1	2	2	1	1	1	1	2	1	2	1	2	2	1	2	1	1	2	2	1	1	1	2	2	2	1	2	1	2	2	2	4
27500	-809.670778510663808	-816.526266461623209	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.624740459262908	-4	8	4	11	14	15	14	14	15	16	18	20	27	19	19	26	18	24	25	26	30	24	30	23	29	25	29	24	30	28	34	28	33	32	31	33	32	39	35	36	41	35	31	38	31	36	39	40	33	37	37	39	40	41	42	39	43	41	47	44	42	50	48	50	50	46	51	52	54	52	50	49	54	52	55	58	62	49	60	62	70	65	68	81	84	85	84	73	86	86	82	88	98	93	89	102	89	91	92	97	99	96	96	0	3	1	2	4	4	1	4	2	2	9	3	14	6	8	8	8	12	14	0	19	14	17	17	20	12	18	12	18	22	21	12	20	22	12	25	28	45	43	29	51	33	18	18	26	22	43	25	21	39	22	40	39	32	39	49	50	27	57	47	31	53	44	59	60	41	64	49	53	44	57	49	56	56	66	0	70	39	72	76	59	76	78	88	91	84	84	0	85	88	84	86	98	97	86	94	89	90	88	97	97	97	94	1	1	1	1	1	1	2	1	1	2	1	3	2	1	1	2	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	2	2	1	1	1	2	1	1	1	1	1	2	1	3	1	2	1	1	2	1	1	2	1	1	1	2	1	1	2	3	2	1	2	2	1	3	3	2	1	1	2	2	3	1	1	3	2	1	4	3	2	2	1	1	1	1	1	2	1	1	2	1	1	1	1	1	2	2	2	1	1
28000	-799.590262128740619	-806.445750079700019	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.718908781623168	0	8	9	10	12	3	15	18	15	12	18	16	26	17	20	22	22	19	26	17	35	26	32	24	28	25	31	26	26	31	37	29	30	32	29	32	28	29	35	36	40	37	39	34	30	39	38	39	34	38	39	36	41	42	42	40	39	48	43	45	42	49	51	48	50	48	48	51	48	52	50	50	47	52	56	56	60	58	61	60	65	65	68	81	82	85	85	77	85	84	88	87	101	91	93	95	88	92	90	96	99	95	107	0	6	1	2	6	1	1	10	10	2	7	3	5	2	8	8	8	14	4	0	30	16	17	8	20	3	18	14	18	16	49	26	20	13	17	25	15	12	27	29	21	33	27	18	7	37	29	36	30	29	21	18	47	45	39	31	27	47	50	47	49	53	39	59	47	56	59	61	47	55	57	61	56	56	74	0	70	39	73	76	71	80	81	88	84	84	88	0	84	88	85	84	99	97	99	97	89	99	88	94	97	94	102	1	1	2	1	1	1	2	1	1	1	1	1	3	3	1	1	1	1	2	1	1	1	2	1	2	2	2	1	2	2	1	1	2	1	1	1	1	3	1	2	1	1	3	2	1	1	1	1	1	1	1	3	1	2	2	1	1	2	1	2	1	1	2	1	1	2	1	2	1	2	2	2	2	2	1	1	1	3	3	1	3	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	2	1	2	2	2
28500	-825.645349416724798	-832.500837367684198	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.644617801067035	-2	3	11	9	11	14	16	18	16	17	20	20	25	17	20	30	22	24	24	21	35	26	29	25	24	27	33	28	31	29	36	27	29	31	36	30	34	39	31	34	34	39	40	39	30	41	39	30	33	37	36	41	34	38	40	43	42	47	47	43	41	47	52	49	48	48	45	45	49	50	50	48	50	51	48	56	65	56	60	59	72	64	62	79	82	86	88	75	87	80	90	90	99	91	92	103	90	92	93	94	97	97	106	0	1	1	2	4	5	3	2	5	2	9	3	5	6	5	15	6	3	9	0	49	17	17	17	20	3	39	8	18	13	49	13	20	22	22	25	17	4	9	39	30	20	53	29	32	37	39	25	30	39	30	40	39	32	39	31	55	43	57	47	31	43	55	50	60	61	57	61	62	50	50	21	61	61	41	0	70	39	56	76	52	80	50	88	84	84	85	0	85	88	86	88	99	97	92	101	89	90	90	94	97	94	101	1	1	2	1	1	1	2	2	1	2	1	2	2	1	2	2	2	2	1	1	1	1	2	1	1	2	1	2	1	1	1	1	2	1	2	1	1	4	2	1	2	3	1	1	1	1	1	2	1	2	1	2	1	2	2	2	1	1	1	1	1	2	2	2	2	2	1	1	1	3	2	3	3	2	4	1	2	3	3	1	6	1	4	1	1	2	1	1	1	1	1	3	1	1	1	2	1	1	2	1	2	2	1
29000	-800.377339633993756	-807.232827584953156	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.688453617286811	-2	4	12	8	11	15	16	14	11	14	16	21	25	19	20	24	18	18	19	23	23	26	30	24	27	28	32	27	27	31	29	28	28	27	34	33	32	38	34	36	41	37	40	33	34	43	39	37	37	33	36	39	38	42	40	40	39	45	45	47	36	47	50	45	43	46	47	48	48	53	47	44	52	55	49	55	61	59	52	59	68	65	67	77	81	83	83	75	87	83	89	90	100	95	88	105	91	95	95	95	98	96	106	0	1	1	2	2	9	1	4	4	4	9	3	14	4	17	8	8	11	5	0	14	3	24	17	20	19	18	8	18	31	16	7	20	22	23	25	28	26	18	27	30	20	44	18	32	5	44	25	30	18	31	40	39	45	50	30	50	47	50	65	31	53	55	57	39	61	64	61	53	55	64	49	21	68	41	0	70	71	56	76	78	80	78	88	84	84	85	0	86	88	87	84	90	97	90	100	89	90	88	97	94	97	101	1	1	2	1	2	1	2	1	1	1	1	1	1	2	1	1	1	1	2	1	1	2	1	1	1	1	2	1	1	1	1	2	1	1	1	2	1	2	2	1	2	3	1	2	1	4	1	2	1	2	1	1	1	2	2	2	1	2	4	2	2	2	1	1	2	2	1	1	1	2	1	1	5	1	2	1	1	2	2	1	1	2	2	1	1	1	1	1	1	2	1	2	1	1	1	2	1	2	2	1	1	2	1
29500	-816.604135727854896	-823.459623678814296	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.583761393573938	-3	10	6	6	11	12	15	17	15	17	17	12	21	13	22	26	19	23	23	23	34	21	30	23	27	21	33	25	27	28	37	27	30	33	31	31	33	36	36	35	40	34	40	31	32	34	38	40	36	40	36	39	35	39	43	38	43	44	41	48	42	48	49	48	41	47	50	50	45	51	46	49	52	54	50	49	60	58	61	59	60	64	66	77	80	83	86	75	84	86	87	86	105	93	90	98	87	94	91	95	101	99	101	0	3	1	1	4	2	3	5	5	5	9	1	5	4	8	8	8	11	13	0	30	8	17	4	20	7	29	22	18	16	30	7	20	16	16	25	28	45	44	44	56	33	53	18	32	28	44	36	30	39	5	44	44	32	39	30	50	43	47	65	21	53	55	59	47	56	57	56	53	55	57	51	61	75	56	0	70	64	73	76	50	76	64	88	84	84	85	0	85	86	85	84	90	97	90	97	89	90	88	97	97	94	94	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	2	3	1	2	2	1	1	1	2	2	1	1	1	1	2	1	1	1	1	1	2	2	1	2	2	3	2	1	3	1	1	3	1	2	1	2	1	2	2	2	1	2	1	2	1	2	2	2	1	3	2	1	2	1	2	2	2	2	2	2	3	1	1	2	2	1	1	1	1	2	3	2	1	2	1	1	3	3	2	2	1
30000	-800.802611729373439	-807.658099680332839	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.576324015784070	0	9	9	7	12	10	17	16	17	13	20	18	26	16	21	28	20	27	15	20	31	24	29	27	30	28	28	27	31	28	34	26	31	32	32	32	35	31	33	31	40	38	36	37	33	42	39	38	38	39	40	42	41	39	42	41	33	45	45	47	39	45	48	48	41	49	50	49	49	45	52	50	52	48	56	54	65	54	50	59	70	64	68	79	83	85	86	76	86	85	90	89	100	89	91	107	96	95	96	98	98	98	106	0	4	1	1	2	4	3	6	5	5	14	3	8	4	8	8	8	11	5	0	30	8	17	17	20	7	11	9	18	8	21	7	20	22	23	25	28	7	18	27	21	33	39	27	7	37	43	33	31	57	31	40	43	32	18	31	27	43	50	65	30	53	55	59	47	56	57	30	43	55	55	49	41	16	79	0	70	59	56	76	67	76	78	88	84	84	85	0	85	88	85	84	92	89	86	102	94	90	84	94	94	94	100	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	2	1	2	1	1	1	1	2	1	1	2	1	2	1	2	1	2	2	2	1	1	1	2	1	1	2	2	1	2	2	1	1	1	1	1	1	2	1	2	2	1	1	1	2	2	2	1	2	1	1	2	2	2	2	1	2	2	3	3	1	1	2	2	2	2	3	2	4	1	1	1	1	1	1	2	2	2	2	1	2	2	2	2	3	2	3	2	1
30500	-792.018535669147809	-798.874023620107209	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.702721865917032	0	4	12	9	12	14	15	18	16	13	20	14	23	21	17	26	21	22	17	24	34	26	30	26	28	22	30	30	32	26	36	28	32	32	33	33	35	40	33	30	38	30	38	38	28	41	36	39	36	39	31	34	39	41	42	40	41	47	45	43	40	48	48	48	50	48	49	47	42	51	52	47	53	49	53	56	64	57	62	65	69	64	71	80	83	85	87	75	85	82	89	90	105	87	90	107	99	97	95	92	94	93	107	0	1	1	2	4	3	3	2	1	4	9	1	9	19	5	14	8	11	4	0	30	5	17	17	20	7	18	22	18	8	51	7	20	22	23	25	16	45	18	18	21	20	47	27	26	37	39	25	21	39	30	40	47	45	39	21	29	43	50	47	49	69	55	59	60	31	59	56	53	55	57	61	41	56	21	0	70	50	75	76	59	76	55	88	84	84	85	0	85	88	85	85	92	89	86	102	94	90	88	94	94	94	100	1	1	2	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	2	2	2	2	2	1	1	1	1	2	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	2	2	1	1	1	2	1	2	3	2	2	1	3	2	1	2	2	2	4	1	1	1	1	1	1	2	1	3	3	1	1	2	2	2	2	2	2	2	2
31000	-773.635174694999591	-780.490662645958992	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.733901987190302	1	9	13	13	15	14	16	16	12	16	21	17	27	21	21	29	19	24	23	24	27	21	33	25	28	27	26	24	32	29	33	30	29	32	36	31	33	37	30	37	37	33	36	35	36	41	32	37	37	37	37	32	39	42	39	37	37	48	45	43	38	42	47	50	48	41	48	42	53	42	46	46	43	50	55	54	61	56	59	62	60	61	72	81	83	84	87	77	86	84	87	85	99	92	88	107	98	92	90	97	100	94	108	0	1	1	2	2	2	3	6	2	2	9	3	22	4	17	15	8	11	6	0	8	8	17	17	20	7	18	22	27	21	21	7	20	26	16	25	28	26	18	52	31	20	47	27	32	37	39	36	30	39	31	39	43	45	29	30	39	43	57	39	30	53	55	71	60	56	50	31	53	55	57	61	66	73	41	0	70	64	66	76	67	76	78	88	84	84	85	0	85	88	85	86	99	89	86	97	102	90	92	94	100	94	96	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	2	1	2	2	1	1	2	1	1	2	2	1	1	1	1	2	2	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	2	1	2	1	1	2	1	1	1	1	1	2	2	2	1	2	2	1	1	2	1	2	2	2	1	2	2	4	1	1	1	1	1	1	2	1	1	1	1	1	2	1	2	2	1	1	1	1
