"","type","n","prop.ances.ok","msup.ances","merr.date","prop.imp.ok","mu1.ok","mu2.ok","merr.pi"
"5b08b6a695","zuper",91,0.611111111111111,0.59125,3.45302197802198,NA,0,1,0.0117512778785508
