step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104
24500	-266.972384301020043	-265.330218873186936	-1.642165427833085	0.000001118584577	0.000001627757028	1.455193520027585	0.925682030376497	0	2	3	4	5	5	5	6	7	7	7	8	10	9	8	9	9	7	8	9	10	7	10	9	9	10	10	9	14	8	9	9	10	9	11	10	10	12	11	12	9	12	13	15	12	11	13	14	12	11	13	12	11	14	13	12	14	13	14	13	13	15	13	14	14	15	14	17	16	14	14	13	16	13	16	16	18	15	17	17	17	17	18	17	19	17	17	18	17	20	19	20	25	20	23	25	23	25	27	28	29	29	31	34	0	1	2	3	3	1	3	4	5	7	6	18	17	9	18	9	9	4	22	18	31	5	15	18	18	8	8	10	40	7	9	11	30	18	16	20	15	32	17	33	18	50	39	43	27	25	45	49	27	21	40	34	24	42	34	37	51	39	53	49	45	52	36	43	45	71	53	44	54	42	72	53	70	13	66	44	79	59	75	47	75	66	79	78	69	44	48	76	65	84	68	85	95	55	92	97	91	97	93	96	99	99	101	103	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	2	1	1	1	1	1	1	1
25000	-278.141420555195907	-276.773663401303224	-1.367757153892692	0.000000877425666	0.000000431550258	0.491836829157980	0.863509189141965	-1	1	3	4	4	6	6	6	7	7	7	8	9	8	8	8	8	9	7	9	10	7	11	9	11	9	10	10	13	10	10	8	12	9	12	10	10	11	11	12	10	11	13	16	12	12	13	13	12	11	11	13	11	15	13	12	13	13	12	14	13	15	14	12	15	15	14	15	15	16	14	14	15	15	17	16	17	15	17	14	18	16	17	15	18	18	17	19	19	20	20	20	24	21	22	24	24	26	27	29	30	31	32	35	0	1	2	2	2	4	4	4	7	5	7	8	7	8	6	7	22	14	7	7	17	8	16	12	24	11	32	12	24	11	15	19	50	12	28	24	10	18	41	21	6	24	42	51	31	53	37	50	19	12	18	41	13	45	50	18	42	51	50	61	51	64	45	30	39	35	40	55	43	63	64	42	43	49	67	67	78	47	55	56	80	67	62	64	78	82	70	86	62	86	81	76	95	54	90	95	95	93	96	99	99	101	101	103	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	2	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1
25500	-259.782782720524096	-258.194345582863889	-1.588437137660193	0.000000011740568	0.000000015547750	1.324275810166992	0.965341432575704	1	2	3	4	4	4	5	6	7	6	6	7	9	8	7	9	10	9	8	9	10	9	11	9	11	8	11	10	11	10	9	9	10	10	11	12	10	13	12	12	11	12	13	15	13	11	12	14	10	11	13	12	12	14	13	12	13	13	13	13	14	14	12	12	13	15	14	16	16	16	15	15	15	14	16	16	16	16	18	15	19	17	16	18	18	18	18	19	19	18	20	20	25	19	23	24	24	26	28	26	29	31	33	35	0	1	2	2	2	1	2	4	8	5	5	7	8	8	7	12	26	19	15	11	20	10	13	15	28	10	37	22	19	22	9	10	14	24	37	21	26	36	37	14	30	20	30	60	35	16	32	23	13	18	41	23	20	31	50	18	40	41	23	27	49	64	37	17	52	38	53	67	39	71	38	61	51	60	59	54	58	59	68	52	70	44	74	78	68	68	77	68	71	69	85	87	95	77	91	95	95	96	100	96	98	101	102	103	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
26000	-251.219952310631555	-249.304333880627723	-1.915618430003833	0.000000027193266	0.000000057810624	2.125916928007138	0.966625188298567	-1	1	2	4	4	6	6	7	7	7	6	9	10	8	8	10	9	8	9	9	8	9	10	9	10	9	10	10	12	9	9	10	11	8	11	11	11	13	11	11	10	11	13	15	11	11	12	12	12	11	12	13	11	14	11	13	12	13	14	13	13	15	14	13	14	16	15	16	16	15	15	15	15	15	16	15	18	16	16	15	17	15	18	17	19	19	18	19	19	17	21	21	24	20	23	25	25	26	27	27	29	31	33	35	0	1	1	2	2	5	3	5	11	5	4	10	17	10	11	26	8	11	34	9	11	7	34	15	18	21	18	26	41	34	9	14	20	7	22	19	26	47	19	31	24	14	42	59	25	27	40	16	16	19	23	45	31	48	20	23	28	46	61	37	40	42	51	57	53	62	65	37	57	65	61	51	38	56	65	37	63	63	43	43	69	50	66	74	90	79	78	81	84	67	88	85	95	79	94	95	95	93	93	96	100	100	102	103	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1
26500	-263.615364587519480	-261.928340634405515	-1.687023953113969	0.000000086133543	0.000000134696940	1.563815144743219	0.954082743606752	1	2	2	4	4	5	6	6	7	7	7	8	10	7	9	9	10	7	8	9	9	8	11	10	11	8	9	9	13	10	7	9	10	9	12	11	11	13	11	11	11	12	12	16	13	12	11	13	11	12	13	12	12	14	11	13	13	13	13	12	13	15	13	14	14	15	14	15	16	15	14	15	16	15	15	15	18	16	17	15	18	17	17	17	18	17	16	18	19	17	21	19	24	22	22	24	24	26	26	28	29	30	32	35	0	1	1	3	2	1	5	4	6	6	6	8	19	7	11	10	34	4	7	10	9	8	27	8	32	7	9	22	20	22	8	11	7	9	37	15	16	36	13	13	15	13	40	34	35	37	26	43	15	36	28	23	30	59	33	16	47	30	36	34	24	43	60	42	45	59	23	29	70	50	35	29	71	17	61	45	73	46	45	48	83	80	80	68	44	54	54	86	85	66	77	81	91	89	89	95	91	96	97	93	99	100	102	103	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
27000	-259.224399678764712	-257.551523933971055	-1.672875744793677	0.000001050928568	0.000001607474144	1.529575076018515	0.987761649885113	-2	1	4	4	3	3	6	6	7	6	6	8	9	8	8	10	10	10	8	9	8	8	10	6	10	10	11	6	10	8	7	8	10	10	10	9	10	12	11	11	10	11	13	15	12	11	12	13	12	11	12	12	12	15	12	13	13	12	13	13	14	14	13	13	14	15	14	15	15	15	16	16	15	16	16	16	18	15	17	14	16	15	17	18	18	18	17	19	19	19	21	20	25	21	23	24	25	26	27	28	29	30	32	34	0	1	5	2	2	2	3	4	3	4	3	9	30	8	8	21	32	22	24	12	8	8	21	3	13	9	36	6	36	8	11	3	15	12	19	9	22	21	16	32	30	26	51	47	37	33	18	52	17	18	12	35	29	48	25	38	47	23	55	50	22	50	27	25	25	62	43	48	56	43	65	62	56	61	82	73	87	57	61	53	60	59	76	54	81	82	44	85	87	76	77	90	96	90	91	95	96	93	97	98	99	100	102	103	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
27500	-278.240744370900586	-275.545062199444601	-2.695682171455988	0.000000159808764	0.000000701962528	4.392515830012131	0.906978607163851	0	1	3	5	3	4	5	6	8	6	6	8	8	7	8	10	9	9	8	8	9	8	10	9	11	8	11	7	13	9	9	9	12	9	11	12	10	13	11	10	11	11	12	16	12	11	11	12	11	12	12	12	11	14	12	12	14	13	13	13	14	14	13	13	14	14	14	15	13	14	15	12	16	15	16	16	18	16	14	16	17	17	16	17	19	18	16	20	19	19	19	21	24	22	23	24	23	25	27	27	29	30	32	34	0	1	2	3	2	5	6	4	8	7	6	7	8	11	11	9	13	12	11	28	9	11	26	14	30	11	17	4	49	8	28	12	16	22	30	17	20	51	34	9	40	13	23	70	35	34	34	47	20	37	26	23	24	43	18	24	56	27	40	47	45	39	25	43	50	33	45	60	39	45	72	32	59	33	58	51	83	66	55	54	75	78	65	71	79	75	70	86	87	43	76	91	95	92	92	44	92	95	93	98	99	100	102	103	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	1	1	1	1	1	4	1	1	1	2	1	2	1	1
28000	-240.225226444248847	-238.863485151233164	-1.361741293015676	0.000000161972993	0.000000087498879	0.540206596720181	0.943329245431784	-1	1	1	4	5	5	5	6	7	8	7	9	9	8	7	10	9	10	9	8	9	8	11	10	9	9	11	8	13	9	10	9	11	10	11	11	10	11	11	11	11	12	13	15	13	11	12	13	11	12	12	13	11	14	12	12	13	12	13	13	14	15	13	13	13	14	15	16	15	14	15	16	15	15	16	15	17	17	17	17	19	17	16	17	18	18	16	18	19	19	20	20	24	21	23	25	25	23	27	27	29	30	32	34	0	1	1	2	3	4	4	4	8	15	6	15	20	8	7	11	15	10	14	11	11	8	32	28	11	9	13	15	39	9	28	11	25	17	31	31	22	34	24	25	28	33	33	51	41	12	36	35	25	34	46	46	31	46	46	36	46	19	46	38	63	37	16	23	47	19	29	70	52	42	60	64	50	63	70	64	70	72	67	76	84	62	54	67	87	76	65	77	80	77	90	88	92	86	92	93	93	94	97	93	99	99	102	102	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2
28500	-268.532750739120445	-266.519123735595997	-2.013627003524469	0.000000151187012	0.000000359350303	2.376859615840265	0.968408318758116	1	2	3	4	5	5	5	7	8	7	6	8	9	9	8	8	9	7	8	8	10	7	10	9	11	7	11	9	13	9	9	8	12	9	10	12	11	12	10	11	11	11	13	15	12	11	11	13	10	11	12	13	11	15	9	13	13	13	12	13	13	14	13	12	15	14	14	17	13	14	14	15	15	14	16	16	15	16	17	17	18	17	17	16	18	18	17	17	19	19	20	21	23	21	21	23	24	26	27	28	28	30	31	33	0	1	1	2	2	3	4	6	22	2	6	8	15	15	6	8	12	11	18	18	26	7	20	11	21	11	22	20	36	18	16	22	21	15	8	28	31	21	9	39	31	31	41	56	39	14	34	53	15	23	39	46	14	33	19	42	40	35	30	41	49	55	59	39	29	33	36	77	59	27	38	71	61	45	65	70	33	70	62	44	76	73	65	54	83	68	65	78	86	77	79	81	91	91	89	94	96	97	98	98	99	98	101	103	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1
29000	-268.445441953633406	-266.972172457127101	-1.473269496506277	0.000000450178563	0.000000141794979	0.314974969745093	0.915283150485902	-1	1	3	4	4	5	6	6	7	7	6	9	10	8	8	10	10	10	8	9	10	8	11	8	10	9	10	10	13	8	9	9	11	9	11	11	10	13	10	12	10	11	13	13	12	11	13	13	11	11	12	12	12	15	12	12	13	13	13	13	11	13	13	12	13	13	14	16	15	15	15	15	14	13	15	14	17	16	17	17	16	17	18	17	18	18	17	19	20	16	20	20	23	22	22	23	24	27	27	29	29	29	32	35	0	1	2	3	3	4	4	5	6	11	5	10	15	8	8	20	12	34	11	9	34	7	20	11	34	8	31	32	28	4	24	15	25	14	12	13	31	17	24	50	20	34	42	52	61	34	23	36	19	17	25	21	26	63	16	46	33	35	33	40	31	23	56	13	36	33	38	51	22	29	57	58	65	32	65	48	72	73	69	81	48	68	70	72	87	90	70	62	80	48	85	80	92	86	89	95	94	97	97	99	95	98	101	103	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	2	1	2	1	1	1	1	1	1	3	1	1	1
29500	-244.871803530341623	-243.433220347805246	-1.438583182536372	0.000000637030323	0.000000594213892	0.932787451873681	0.984356919207104	1	2	3	5	5	4	5	6	6	7	6	8	9	8	8	9	7	10	7	9	9	9	10	9	11	8	9	9	13	9	9	8	11	9	11	12	11	12	11	10	11	12	13	14	13	11	12	13	10	11	12	12	10	14	12	13	12	13	13	12	14	14	14	13	14	15	15	16	16	15	16	16	15	16	15	15	17	16	17	16	19	17	17	18	18	18	17	17	20	20	20	20	25	21	23	25	21	26	28	28	30	30	32	33	0	1	2	6	3	2	6	6	4	9	5	8	14	4	9	14	4	16	5	11	8	12	15	19	30	17	10	32	18	19	32	8	21	19	30	53	23	49	31	12	24	50	42	25	57	12	41	22	11	20	37	27	13	42	35	24	18	40	25	20	36	33	52	33	36	29	29	65	63	57	59	56	59	60	58	64	72	44	62	54	86	80	54	69	74	88	67	70	79	83	88	84	95	89	92	95	89	93	98	93	99	99	101	103	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
30000	-308.844728113591486	-306.603526661061323	-2.241201452530172	0.000000823572459	0.000002464666837	2.992653301422434	0.848864831004064	0	2	3	5	4	4	5	6	8	7	6	9	8	9	9	8	10	9	7	9	9	8	11	9	9	10	11	10	14	10	10	10	9	9	11	12	11	12	12	11	11	12	13	16	13	11	10	13	11	12	10	12	12	14	12	13	14	14	14	11	12	14	13	13	15	15	14	16	15	13	16	14	13	14	14	13	17	15	15	17	19	16	16	17	18	17	17	19	18	19	20	20	24	19	23	23	24	26	26	28	28	30	32	34	0	1	1	3	2	1	6	5	11	4	7	13	4	10	22	8	19	9	4	19	11	4	30	9	8	20	30	15	36	19	22	12	4	16	51	15	47	25	51	21	51	41	37	48	53	6	21	39	24	23	9	26	17	76	15	31	70	39	60	34	26	56	27	46	70	54	30	69	72	41	29	60	38	50	60	38	62	64	54	69	89	74	70	78	82	55	68	85	82	46	81	88	96	54	88	91	80	97	97	98	99	101	102	103	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	3	1	1	1	2	2	1	2	1	1	1	1	1	1	1
30500	-289.398977060703203	-287.757338398187585	-1.641638662515600	0.000000852770239	0.000001239856377	1.453916095996930	0.897531624746460	-1	1	2	4	4	5	3	6	6	6	7	7	10	8	8	9	8	10	8	9	7	8	10	10	10	9	9	9	13	9	9	9	11	8	11	11	10	12	11	10	10	12	13	14	12	10	12	12	11	12	12	11	12	13	13	13	10	13	14	13	13	15	13	13	14	15	14	17	16	15	15	15	16	15	15	13	16	14	16	16	18	16	17	18	17	18	18	19	19	19	20	21	24	21	21	24	25	26	28	27	29	30	31	36	0	1	2	3	7	5	2	4	2	5	10	8	28	10	8	11	9	28	8	17	6	11	8	14	17	22	12	8	13	15	21	19	16	8	32	32	32	57	22	14	34	46	38	46	23	6	57	23	32	36	36	27	28	23	52	33	26	25	55	45	23	44	49	35	64	56	47	69	55	33	76	29	29	51	56	39	59	42	75	44	74	78	78	45	69	73	65	81	79	44	90	90	94	91	68	92	93	93	97	98	98	100	101	103	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	2
31000	-281.690543825073064	-279.902989855440353	-1.787553969632713	0.000000661755062	0.000001196517755	1.808097623145704	0.900421199787699	0	1	3	4	3	6	5	7	7	7	7	6	10	8	9	9	10	9	8	10	10	7	10	10	9	8	11	9	12	10	9	9	11	10	8	10	11	12	10	11	10	11	14	14	13	12	12	14	11	12	13	12	11	15	13	12	12	13	13	14	12	13	11	11	14	16	14	16	14	15	15	15	14	14	15	15	16	16	18	16	19	16	17	17	18	18	17	20	19	20	20	20	25	20	23	24	24	26	27	28	29	30	32	35	0	1	1	1	2	4	2	6	7	12	12	4	15	8	8	8	19	9	10	10	35	7	15	18	9	12	26	14	24	22	11	7	32	9	6	8	21	63	16	34	25	9	29	50	49	24	13	50	28	39	36	39	15	59	23	39	31	61	53	57	41	40	30	36	56	54	46	74	50	60	60	62	50	46	64	29	23	75	77	74	80	48	46	54	78	82	70	86	66	60	86	79	95	77	94	91	81	93	96	98	99	101	100	103	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2	2	1	1	1	1	1	1	1
31500	-266.754443080983151	-264.721293448365657	-2.033149632617516	0.000000093706047	0.000000227498296	2.427786709703186	0.934770295598308	1	2	3	4	5	4	6	6	7	7	7	9	9	8	9	9	10	8	7	8	9	8	10	8	9	9	10	9	13	8	9	9	10	9	11	11	10	12	11	12	12	12	12	16	11	11	12	13	11	11	11	13	11	14	11	13	13	12	13	13	13	14	12	13	15	15	15	15	13	15	15	16	14	15	17	15	17	16	17	16	17	17	17	17	19	18	16	19	19	20	20	18	25	21	23	24	21	26	28	29	28	30	32	34	0	1	2	2	2	3	6	6	5	7	8	11	10	11	24	10	12	5	6	7	11	9	32	8	19	22	15	22	46	8	9	18	25	9	13	21	30	17	26	55	55	17	33	73	15	37	23	15	17	32	30	13	13	55	21	49	51	36	33	39	42	58	45	47	47	27	73	60	46	73	42	54	51	52	66	56	67	62	68	65	68	66	87	72	77	70	67	72	83	82	88	75	95	89	97	91	88	93	94	101	98	93	100	99	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	3	1	1	3	1	2
32000	-255.847825407920340	-254.058551188653297	-1.789274219267030	0.000000085825239	0.000000015374535	0.179137691079506	0.964405180139109	1	2	4	5	3	5	5	6	7	7	6	6	8	8	8	9	9	9	9	10	9	7	10	9	10	7	10	9	12	10	9	9	11	8	11	11	10	12	11	11	10	11	14	16	12	11	12	12	11	11	11	12	10	15	13	13	10	13	13	13	12	12	12	13	14	14	14	16	16	15	16	15	16	14	16	15	17	15	16	16	18	16	18	18	17	18	17	20	19	19	20	20	23	21	23	25	22	26	27	29	29	30	32	34	0	1	2	5	2	3	2	3	6	4	3	6	8	10	26	22	10	26	26	34	7	7	19	26	17	7	16	10	35	22	13	10	23	22	18	21	15	30	34	14	31	28	61	76	20	27	41	41	24	31	27	16	13	60	39	51	26	51	50	48	17	41	31	40	55	55	33	67	70	55	67	64	74	38	52	56	43	64	55	67	44	56	79	80	73	70	72	90	85	73	86	83	89	91	91	93	86	93	95	99	99	96	100	102	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1
32500	-254.233714926326968	-252.377024444831591	-1.856690481495374	0.000000271793732	0.000000537729514	1.978447074247273	0.978223156116982	0	2	4	5	4	3	6	6	6	7	4	7	9	8	8	9	9	8	9	9	8	8	10	9	10	10	10	10	13	9	9	10	11	9	11	10	10	12	11	11	11	10	14	15	12	11	12	12	11	11	12	11	12	14	13	13	14	13	14	13	13	14	13	12	13	15	15	16	16	15	15	15	14	14	16	15	17	15	18	13	19	18	17	16	17	17	17	20	19	18	21	20	25	20	23	23	24	26	27	28	29	29	32	35	0	1	2	5	2	2	11	11	3	8	2	11	21	4	8	8	10	10	12	10	7	7	34	14	31	18	20	4	27	15	10	22	34	9	20	12	19	25	19	24	26	15	48	64	13	13	27	42	30	28	26	15	19	33	25	33	47	49	29	19	40	28	46	24	50	80	48	62	73	57	61	58	56	46	29	80	66	45	71	53	87	70	78	76	71	78	44	81	82	85	90	79	96	82	92	92	96	93	97	99	99	99	102	103	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1
