step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88
5000	-489.988775370216672	-498.336653652168764	8.347878281952088	0.000016854007270	0.000017662225071	1.047954043687317	0.993279543050265	-1	1	1	4	6	4	6	8	8	9	9	9	10	10	10	10	11	11	10	12	12	11	14	14	12	13	11	12	16	12	12	12	12	12	15	13	13	14	13	14	13	12	14	13	14	11	13	13	14	16	14	14	14	14	16	15	15	16	13	15	13	17	13	16	16	18	16	15	20	17	18	16	17	17	15	16	19	17	20	17	18	18	18	19	19	18	20	22	0	1	1	3	6	2	6	5	7	7	4	7	8	7	12	8	14	14	8	14	15	15	37	15	27	27	13	17	57	13	18	46	14	22	22	34	15	15	18	20	21	15	12	25	61	16	19	31	39	63	39	31	32	22	36	37	39	41	42	24	25	37	17	43	53	56	57	41	71	57	72	57	58	58	37	32	43	29	84	67	58	45	67	71	37	65	78	84	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
5500	-460.526440382248438	-468.080289099370191	7.553848717121737	0.000025981500603	0.000015060550804	0.579664394061239	0.996053501360272	1	2	6	3	7	4	7	8	9	8	8	9	10	9	10	11	11	11	12	10	11	12	13	12	12	15	12	12	16	9	13	14	18	15	14	13	12	14	13	11	16	16	13	13	14	15	13	14	15	14	15	16	15	17	16	14	15	17	13	14	13	16	16	14	17	17	15	18	18	14	16	17	18	19	17	15	19	16	21	17	20	15	19	19	19	19	18	21	0	1	2	1	6	2	6	5	7	7	4	10	8	7	12	8	14	20	30	14	15	12	37	15	13	27	16	17	57	8	18	19	20	22	22	22	15	24	40	14	21	24	24	25	61	19	27	31	70	28	70	31	32	22	36	23	70	41	15	15	25	37	28	43	53	56	39	41	71	39	70	51	58	58	62	32	43	57	84	67	58	45	67	71	62	65	78	84	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6000	-427.947507666068645	-432.878732229222976	4.931224563154311	0.000051798260601	0.000020629548644	0.398267208293988	0.994510539934257	-1	3	2	4	6	4	6	8	9	7	9	9	10	8	10	11	10	12	10	10	11	11	14	14	12	15	11	11	16	11	13	13	16	14	13	13	13	14	12	11	12	16	15	13	15	13	13	15	13	16	14	14	14	17	15	15	13	16	17	16	14	18	14	16	15	19	16	14	22	20	14	15	17	18	15	14	17	17	20	17	19	18	18	17	20	16	19	22	0	3	1	2	6	2	6	5	7	7	4	7	8	10	12	13	14	40	8	14	12	12	37	15	30	16	13	17	51	8	40	27	20	22	22	22	15	12	20	14	21	24	24	25	61	16	13	31	39	63	39	31	32	34	36	23	39	41	42	24	25	23	17	43	53	56	72	41	70	51	39	57	58	58	23	32	43	39	84	67	58	45	67	72	62	65	78	79	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6500	-417.486081027610282	-418.456532974411061	0.970451946800771	0.000088273427524	0.000017561540485	0.198944812467330	0.999960121576970	1	3	4	3	6	5	7	8	9	8	9	9	10	9	10	11	11	11	13	12	11	11	14	12	11	12	9	12	16	13	14	13	16	14	14	13	12	15	12	11	14	13	14	13	15	10	13	15	14	14	14	16	15	16	14	14	15	16	17	14	13	17	17	16	17	15	16	17	18	19	19	16	17	19	18	15	18	15	21	18	18	17	18	19	20	19	17	22	0	1	2	1	6	2	6	5	7	7	4	10	8	10	12	46	14	14	27	40	12	15	37	15	8	13	8	17	39	26	18	26	20	22	22	22	15	24	14	14	21	15	24	25	61	27	13	31	39	28	39	31	32	34	36	37	51	41	42	12	25	23	28	43	53	56	51	41	72	57	72	57	58	81	62	32	43	51	84	67	58	61	67	29	62	65	78	79	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7000	-419.222319325862145	-418.803421530985077	-0.418897794877043	0.000102829961015	0.000022689484416	0.220650520451693	0.978242983055924	1	3	2	3	6	4	5	8	7	7	10	8	10	9	10	10	10	12	9	10	12	12	14	12	11	12	10	12	16	13	13	14	18	14	14	13	12	15	12	14	15	18	15	13	15	15	13	15	14	16	13	16	15	19	14	13	14	16	15	14	14	17	15	16	17	15	16	17	22	19	17	16	18	18	15	18	18	17	21	17	19	16	19	18	20	18	20	23	0	3	1	3	6	1	6	5	7	7	4	10	19	10	12	19	14	20	8	14	15	12	37	15	16	13	19	17	57	16	14	30	40	22	22	22	15	24	14	18	21	24	15	25	61	30	16	31	39	63	39	31	32	34	36	37	39	41	24	24	25	23	28	43	53	56	39	41	70	71	57	51	58	58	37	32	43	57	84	67	58	45	67	71	62	65	78	79	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7500	-409.892236068024999	-412.734697124335526	2.842461056310500	0.000071781714888	0.000021545805868	0.300157301923741	0.959997310661345	1	2	3	4	5	4	7	8	8	9	8	9	10	9	10	10	10	12	12	12	11	11	14	14	12	14	12	12	16	13	13	13	20	15	14	12	12	13	13	11	15	13	15	14	14	16	13	14	14	17	14	15	15	19	16	14	15	16	16	15	13	17	14	16	16	18	16	18	20	19	17	16	18	18	15	19	18	16	22	18	18	17	17	18	19	19	18	24	0	1	2	1	6	3	6	5	7	7	4	7	8	7	12	8	14	40	16	40	15	12	37	42	16	27	13	17	51	27	20	27	18	22	22	22	15	15	18	14	21	15	42	25	61	30	19	31	39	63	39	31	32	34	36	37	51	41	24	24	25	37	28	43	53	56	39	41	71	72	51	57	58	58	23	32	43	39	84	67	58	61	67	29	62	65	78	79	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
8000	-427.495415896166094	-427.789257597068513	0.293841700902405	0.000091034771016	0.000011166800567	0.122665223874643	0.987059303263330	-1	2	1	3	5	4	6	9	9	7	7	9	10	8	10	10	11	13	13	10	12	12	14	14	12	12	12	12	16	11	14	14	17	14	13	13	13	14	12	12	15	11	12	13	15	17	13	15	13	13	13	16	15	15	14	15	15	17	13	16	14	19	17	15	17	19	16	17	19	18	14	16	18	19	17	18	17	17	22	17	19	18	18	17	21	19	18	23	0	3	1	3	6	2	6	5	10	7	4	10	8	10	12	8	14	40	16	14	15	42	37	42	13	16	13	17	71	13	40	8	20	22	22	22	15	42	20	20	21	12	15	25	61	8	16	31	39	17	39	31	32	22	36	37	39	41	15	24	25	23	17	43	53	56	71	41	70	72	39	57	58	58	23	32	43	29	84	67	58	45	67	72	62	65	78	79	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
8500	-433.806979536683798	-436.151424351636138	2.344444814952364	0.000075338727214	0.000017022484928	0.225946011530632	0.997290899997625	-1	2	4	3	6	4	6	9	8	9	7	8	11	9	9	11	10	10	10	12	12	12	13	12	12	15	12	11	16	13	12	11	19	13	14	13	12	14	13	13	14	12	15	14	15	16	13	14	15	14	14	14	14	14	15	14	15	16	15	13	13	16	11	16	17	15	14	16	20	19	18	16	17	19	17	17	17	16	21	15	17	20	18	18	17	19	19	23	0	1	2	1	6	2	6	5	7	7	4	7	8	7	12	19	14	14	8	18	12	15	37	15	8	30	16	17	51	19	18	19	14	22	22	22	12	42	20	14	21	15	42	25	61	13	27	31	39	17	39	31	32	22	36	37	39	41	42	24	25	37	17	43	53	56	39	41	39	72	57	51	58	58	62	32	43	51	84	67	58	45	67	72	62	65	78	79	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
9000	-422.299321586522240	-424.844314186123484	2.544992599601225	0.000073225412637	0.000016249185714	0.221906372792171	0.998900025677009	-1	1	4	3	7	5	7	8	8	8	8	9	11	9	10	10	10	10	12	13	11	12	13	15	11	10	9	11	15	11	13	14	19	15	13	13	12	15	12	13	14	14	15	13	15	15	14	15	15	14	14	15	15	14	15	14	15	15	16	16	13	17	12	16	16	15	16	17	20	14	13	14	17	16	18	17	18	16	22	18	19	18	18	18	18	18	19	24	0	1	2	2	6	3	6	5	7	7	4	7	16	10	12	27	14	14	30	18	15	15	37	42	27	8	8	17	70	26	18	19	40	22	22	22	15	15	14	18	21	12	42	25	61	26	13	31	70	17	39	31	32	22	36	37	71	41	42	15	25	23	28	43	53	56	51	41	57	39	39	39	58	58	62	32	43	57	84	67	58	45	67	29	62	65	78	79	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
9500	-423.956161659437555	-427.235961932412579	3.279800272975048	0.000068104727329	0.000025003462029	0.367132547331108	0.993369375479681	1	2	2	4	7	6	7	8	9	8	7	9	10	8	10	10	10	13	12	12	12	12	12	12	11	11	11	12	15	13	14	13	16	13	15	13	10	15	12	13	15	15	13	13	14	13	13	15	15	16	15	16	15	14	16	13	14	16	16	16	12	16	14	15	16	15	17	17	19	20	16	17	18	19	19	16	15	16	23	18	18	19	18	19	18	19	18	22	0	1	1	2	6	1	6	5	10	7	4	10	8	7	12	8	14	20	27	14	15	15	37	12	16	16	13	17	39	19	40	27	40	22	22	22	12	24	14	20	21	15	12	25	61	27	8	31	57	63	57	31	32	22	36	37	39	41	42	42	25	23	28	43	53	56	71	41	51	71	51	51	58	81	62	32	43	29	84	67	58	45	67	51	62	65	78	84	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10000	-429.422815033928032	-430.473578858528128	1.050763824600094	0.000088188286281	0.000019636529451	0.222665960291077	0.986045219485770	0	2	5	2	7	4	5	8	7	7	10	9	11	9	10	9	11	11	13	12	12	11	13	14	12	10	10	12	16	12	12	13	14	14	15	13	12	15	13	12	14	11	15	13	15	14	13	14	14	14	15	15	15	15	15	14	15	16	15	17	14	15	16	16	16	16	17	17	17	19	17	17	17	19	15	15	17	17	22	18	19	16	19	19	17	18	19	23	0	1	2	1	6	1	6	5	7	7	4	10	27	10	12	8	14	14	30	18	15	12	37	42	8	16	16	17	39	16	14	27	40	22	22	22	42	24	40	14	21	15	42	25	61	13	30	31	39	17	39	31	32	22	36	23	39	41	42	12	25	37	28	43	53	56	51	41	51	51	51	29	58	58	37	32	43	57	84	67	58	61	67	71	23	65	78	79	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10500	-413.594936130922008	-415.726240210879723	2.131304079957710	0.000077867643278	0.000018865470746	0.242276123322993	0.985917403862134	1	3	6	3	7	6	7	9	9	8	7	8	10	9	9	10	11	12	13	12	10	11	14	15	11	12	11	12	15	12	14	14	16	13	14	12	13	13	13	14	14	14	15	13	15	13	11	15	14	16	14	16	15	17	14	14	15	16	15	15	14	17	14	16	17	18	16	18	18	20	16	15	17	19	19	17	17	17	22	18	18	17	19	19	19	19	19	22	0	1	2	1	6	2	6	5	7	7	4	7	8	7	12	8	14	14	30	14	12	12	37	42	8	13	16	17	51	13	18	16	40	22	34	22	15	12	18	18	21	15	15	25	61	30	16	31	39	28	39	31	32	34	36	37	51	41	42	42	25	23	28	43	53	56	39	41	29	57	29	51	58	81	62	32	43	29	84	67	58	45	67	51	62	65	78	84	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11000	-417.156523620472910	-418.975899157110348	1.819375536637424	0.000081249560193	0.000020681950426	0.254548460034290	0.991295726097212	1	3	6	3	6	5	6	8	7	8	5	9	10	9	10	10	10	12	11	10	12	12	14	11	12	11	9	12	15	10	12	12	17	15	13	13	12	14	12	13	15	15	13	14	15	14	12	14	14	17	14	14	14	18	16	14	13	17	17	17	14	16	16	15	15	16	17	18	21	19	17	16	18	18	16	16	16	17	21	18	19	18	19	17	19	17	18	24	0	1	1	1	6	2	6	5	7	7	4	10	27	10	12	8	14	14	27	14	24	12	37	12	27	27	8	17	51	8	20	13	18	22	22	22	12	15	20	20	21	24	15	25	61	19	8	31	57	28	39	31	32	34	36	37	39	41	42	42	25	23	28	43	53	56	29	41	51	29	29	51	58	58	23	32	43	29	84	67	58	45	67	72	62	65	78	79	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11500	-422.676169679642328	-423.274144170263867	0.597974490621542	0.000089379269055	0.000012714319556	0.142251326184777	0.997676083384508	0	2	3	4	6	5	7	9	9	8	6	9	10	8	10	10	10	10	13	9	12	12	13	16	11	14	11	12	14	13	12	13	15	14	15	13	12	14	11	11	15	14	15	13	15	13	14	15	14	15	13	14	14	15	15	14	14	17	17	14	13	16	13	16	16	18	16	17	20	18	19	15	18	19	17	19	17	17	21	17	18	17	18	19	21	18	18	22	0	1	2	3	6	3	6	5	10	7	4	7	8	7	12	8	14	14	13	14	12	12	37	42	13	19	16	17	51	8	40	27	20	22	22	22	15	12	20	14	21	15	12	25	61	27	19	31	51	63	39	31	32	34	36	23	51	41	24	15	25	23	17	43	53	56	57	41	70	29	51	51	58	58	37	32	43	72	84	67	58	45	67	29	62	65	78	79	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12000	-422.369121428990979	-424.524498603570180	2.155377174579221	0.000079288138342	0.000028501090478	0.359462223145325	0.998484505097688	1	2	5	4	7	4	7	8	9	8	6	9	11	9	10	11	11	11	10	11	12	12	14	12	11	15	11	12	15	9	13	14	19	14	15	13	13	13	12	14	14	16	15	14	15	13	13	15	13	13	14	16	15	13	15	15	15	16	17	13	13	18	12	16	17	18	16	17	19	14	16	15	18	19	15	20	17	18	21	18	18	18	19	19	20	20	20	23	0	1	2	2	6	2	6	5	7	7	4	7	19	7	12	30	14	14	8	14	12	15	37	12	30	8	30	17	51	8	20	16	40	22	34	22	24	15	20	18	21	24	24	25	61	16	27	31	39	28	39	31	32	22	36	23	70	41	42	12	25	23	17	43	53	56	57	41	71	39	57	39	58	81	23	32	43	71	84	67	58	61	67	57	62	65	78	84	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12500	-425.184351826132684	-427.627552206120356	2.443200379987678	0.000076084568656	0.000024757061588	0.325388735526817	0.998402712106874	0	2	6	4	6	4	5	7	8	7	6	9	9	9	10	10	10	12	11	11	12	11	14	12	11	14	12	12	16	12	13	13	19	14	15	13	13	14	13	13	14	10	13	14	15	15	10	14	14	14	15	15	14	17	14	15	14	16	16	13	14	15	11	15	16	18	16	15	18	18	16	17	18	17	18	15	18	18	21	17	20	20	18	19	19	17	19	24	0	1	2	2	6	1	6	5	10	7	4	10	8	7	12	8	14	14	13	14	15	15	37	12	13	30	16	63	51	16	18	30	40	22	34	22	15	24	20	20	21	12	24	25	61	26	8	31	39	63	57	31	32	34	36	23	39	41	42	15	25	37	17	43	53	56	57	41	71	29	51	39	58	58	62	32	43	71	84	67	58	61	67	51	62	65	78	79	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13000	-424.208806450463499	-426.334941627474734	2.126135177011233	0.000079331352780	0.000026378530091	0.332510781262257	0.993317203932493	0	2	3	4	7	5	7	9	8	9	6	9	11	8	10	10	11	13	11	10	12	12	13	11	11	15	12	12	12	13	13	14	17	14	14	13	12	14	11	13	14	18	13	13	15	16	13	14	13	17	14	15	15	16	15	13	15	16	16	14	14	15	16	14	17	14	16	18	21	14	15	16	18	19	19	20	17	16	21	17	19	16	18	18	19	19	18	23	0	1	1	2	6	3	6	5	7	7	4	7	16	7	12	8	20	20	8	14	15	12	37	12	16	30	8	17	39	16	20	30	18	22	22	22	15	15	14	20	21	24	24	25	61	26	16	31	39	28	29	31	32	34	36	37	51	41	12	15	25	23	17	43	53	56	57	41	72	29	29	71	58	58	62	32	43	71	84	67	58	61	67	71	62	65	78	79	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13500	-412.100367093236741	-414.334476690544591	2.234109597307874	0.000077956483090	0.000023935146855	0.307032153148803	0.997161085804372	-1	3	0	3	6	4	6	8	8	8	5	9	10	9	10	10	10	11	11	11	12	12	14	12	12	10	11	12	15	12	13	13	15	14	14	13	12	15	12	13	13	14	15	13	15	15	13	15	14	15	13	15	14	18	15	14	14	16	15	16	14	17	16	16	16	16	16	14	20	15	16	16	17	19	19	15	17	17	21	18	19	19	18	18	21	19	20	23	0	1	1	3	6	3	6	5	7	7	4	7	8	10	12	8	14	14	8	14	15	15	37	15	16	8	8	17	51	13	20	27	40	22	22	22	15	15	20	18	21	24	42	25	61	13	19	31	39	28	39	31	32	34	36	37	51	68	15	42	25	23	28	43	53	56	57	41	72	51	57	70	58	58	62	32	43	71	84	67	58	45	67	72	62	65	78	84	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14000	-428.984203507097050	-430.795437124280397	1.811233617183363	0.000082549377924	0.000028014460833	0.339366104716212	0.987847085245182	0	1	4	3	7	6	7	8	9	8	5	9	11	9	10	9	11	10	11	12	12	12	14	14	11	10	10	12	14	13	11	12	16	13	15	13	12	14	13	14	14	12	15	13	14	13	13	12	15	13	15	15	14	19	15	15	15	16	13	14	13	19	16	16	15	18	17	16	20	19	17	16	17	17	18	20	17	18	21	18	18	19	18	19	16	19	19	24	0	1	2	2	6	3	6	5	7	7	4	7	8	7	12	8	18	14	16	14	15	15	37	42	16	8	8	17	39	13	14	27	40	22	22	22	12	15	20	20	21	12	24	25	61	16	16	31	39	17	39	31	32	22	36	37	29	41	42	42	25	23	17	43	53	56	72	41	71	72	51	39	58	58	37	32	43	29	84	67	58	45	67	51	23	65	78	84	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14500	-411.988774197062980	-414.994955192455620	3.006180995392655	0.000070033593491	0.000020471495865	0.292309659467865	0.986085448148163	0	1	3	4	5	4	6	8	9	7	9	9	10	8	10	10	11	10	13	10	11	12	14	16	12	12	11	12	14	12	12	14	16	14	13	13	13	12	12	14	14	14	15	13	15	12	14	14	15	16	14	14	15	18	15	14	14	17	16	15	14	17	13	16	17	19	16	16	17	16	18	16	18	19	18	17	16	17	22	18	19	17	18	17	20	19	19	24	0	1	2	1	6	3	6	5	10	7	4	7	8	7	12	8	20	14	16	14	12	15	37	42	27	13	8	17	39	13	20	27	40	22	22	22	15	15	20	14	21	12	42	25	61	8	30	31	29	28	39	31	32	34	36	37	39	68	42	42	25	23	28	43	53	56	29	41	57	29	72	29	58	58	62	32	43	51	84	67	58	45	67	72	62	65	78	79	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
