step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89
5000	-497.402003070995136	-504.257491021954536	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.641715174619353	0	1	4	1	3	3	3	3	4	3	6	5	5	5	7	4	5	6	5	6	4	7	7	6	7	7	8	8	7	8	8	8	9	6	8	9	8	8	11	10	9	9	10	9	11	8	9	9	10	10	10	11	12	11	13	11	10	13	11	11	11	12	13	12	11	13	14	14	14	13	10	13	15	16	16	16	17	17	18	20	19	20	19	22	23	21	23	26	25	0	1	5	1	4	2	4	4	2	1	3	3	7	7	7	2	6	19	16	9	10	12	6	3	4	19	22	13	1	10	12	18	24	6	26	35	8	21	48	25	30	21	35	18	28	17	34	22	23	34	12	19	40	44	28	46	47	48	22	47	29	45	39	48	15	45	56	59	60	59	47	65	56	18	67	61	58	68	71	77	77	77	77	81	74	83	86	84	87	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	2	1	1	2	1	4	2	1	2	3	3	2	1	1	2	1	1	3	2	1	2	1	3	1	1	1	1	2	1	2	2	3	3	1	2	3	1	1	2	2	1	2	1	1	1	2	1	2	1	2	1	1	1	2	6	1	3	2	2	2	2	1	2	1	2	2	1	1	2	1
5500	-495.138234126896066	-501.993722077855466	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.659330264740430	-1	1	5	1	3	3	2	3	4	4	6	5	5	4	5	4	4	6	5	7	7	8	6	8	8	9	7	7	8	8	9	7	9	7	7	8	8	6	11	9	7	10	9	9	11	9	8	9	11	12	12	12	11	10	11	10	11	13	10	11	12	12	13	13	13	14	14	14	14	14	13	13	15	17	16	16	16	17	17	19	17	18	20	21	21	23	22	24	26	0	1	5	1	2	1	1	1	6	4	16	16	7	7	7	6	6	10	8	23	10	12	6	11	18	35	12	13	18	38	12	8	24	12	19	35	18	2	48	25	16	30	35	41	13	17	34	12	46	34	59	29	40	9	28	46	47	39	12	47	37	55	39	59	28	55	56	64	60	64	47	45	67	44	67	61	63	68	71	82	63	81	80	82	74	83	83	80	88	1	1	1	1	1	2	2	2	1	1	1	1	2	1	1	1	1	1	2	1	2	1	2	1	1	1	1	2	1	1	3	2	1	1	1	1	1	3	2	1	2	1	1	1	3	2	1	2	1	2	1	3	1	3	2	1	2	1	2	1	2	1	2	1	2	2	2	1	2	1	2	1	1	4	2	3	2	2	2	1	2	1	1	2	2	2	2	1	2
6000	-514.661449283795605	-521.516937234755005	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.584253299660413	0	1	4	2	2	2	3	3	5	3	6	6	6	4	5	3	5	6	5	7	6	8	5	7	7	8	8	7	7	9	8	6	10	6	7	9	9	8	11	9	9	10	10	10	10	9	9	9	12	11	11	11	11	10	14	11	11	13	12	11	11	12	13	13	11	13	14	14	13	13	13	14	16	16	16	16	17	18	18	20	17	18	20	22	23	20	23	25	25	0	1	5	2	1	2	2	5	4	2	23	3	15	7	7	2	6	8	8	9	23	16	6	8	23	35	12	13	19	21	12	3	24	3	19	35	29	21	48	25	23	22	26	6	13	17	34	22	46	34	31	29	40	37	66	46	47	48	27	41	29	45	48	51	45	45	56	59	60	22	50	65	67	8	56	8	48	70	76	82	58	63	82	80	76	82	86	58	80	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	3	2	1	1	1	2	1	1	2	2	1	2	1	1	1	2	1	1	1	2	1	1	4	2	2	1	1	1	3	2	2	1	1	1	1	1	1	2	1	2	1	2	1	1	2	2	1	1	3	1	2	1	6	3	6	3	2	1	2	2	2	1	1	3	1	2	7	2
6500	-512.463105073605902	-519.318593024565303	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.628528099135418	0	2	4	2	2	3	3	4	4	3	7	3	5	4	6	4	5	7	5	7	5	7	5	7	7	7	6	8	8	9	8	7	9	7	8	9	8	9	10	9	9	9	6	10	10	9	10	9	11	11	11	11	11	11	11	12	11	13	12	12	12	12	13	14	12	13	14	15	14	12	12	14	15	14	17	16	16	17	18	18	18	19	20	22	22	22	22	25	25	0	1	2	1	1	5	1	4	2	1	19	2	7	7	7	4	6	8	1	9	10	12	6	3	19	43	3	15	8	21	22	19	24	12	43	26	3	1	22	25	8	21	19	29	28	17	34	12	46	34	22	41	25	41	45	46	47	48	27	47	37	55	22	39	45	45	56	19	60	48	47	65	56	3	56	52	48	68	71	64	58	58	81	80	74	80	83	86	87	1	1	2	1	1	1	1	1	1	2	1	1	2	1	2	1	1	2	3	2	1	2	2	2	1	1	2	1	2	2	1	1	2	2	1	1	2	4	2	2	2	1	1	1	1	2	1	3	1	2	2	1	2	1	1	2	1	2	3	1	2	1	3	2	1	2	1	3	1	2	1	1	2	4	2	2	3	2	2	2	2	2	1	3	4	2	1	2	1
7000	-521.301860683797941	-528.157348634757341	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.497381207910358	0	2	4	2	4	2	3	4	4	3	7	5	6	5	6	4	5	6	5	6	7	7	6	8	7	9	8	7	7	9	8	7	8	7	7	9	8	6	11	9	9	9	8	9	9	9	9	9	10	10	11	11	11	9	13	12	11	13	10	11	13	12	14	14	11	14	15	14	14	12	13	13	15	17	16	16	17	17	19	19	19	17	19	22	22	23	22	25	25	0	1	2	1	4	1	1	4	2	2	3	3	7	7	7	2	6	8	8	10	38	12	6	10	2	35	12	15	19	10	12	10	11	12	19	35	18	10	48	25	3	21	8	8	28	23	34	12	23	34	12	37	40	4	13	46	47	48	31	47	8	45	39	12	45	55	46	22	60	51	47	62	46	44	56	52	64	51	71	77	48	58	82	51	74	83	80	80	86	1	1	1	1	1	1	2	1	1	1	1	1	2	1	2	1	2	1	1	2	1	1	2	3	3	1	2	1	1	3	2	1	1	2	1	1	1	1	1	1	3	1	2	3	1	1	2	2	2	1	4	1	1	4	3	1	2	2	1	1	5	2	2	4	2	1	3	3	1	1	2	1	3	6	1	3	2	3	2	1	5	2	2	5	2	2	2	2	1
7500	-507.265676190676345	-514.121164141635745	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.590671869854034	0	1	2	1	2	3	3	3	5	3	5	3	4	5	6	4	6	6	5	5	7	8	5	7	6	7	7	7	8	9	9	7	9	6	6	9	8	7	12	9	9	9	9	8	11	9	9	10	11	12	11	11	11	11	13	11	12	13	10	10	11	12	13	13	13	13	14	15	14	12	14	11	15	16	16	15	16	18	18	18	19	20	19	22	22	22	22	24	24	0	1	1	1	4	5	3	1	2	2	3	3	7	7	7	6	9	5	8	2	4	3	6	9	1	35	12	13	19	21	27	11	11	12	19	35	19	9	48	25	44	38	26	8	28	23	34	27	46	60	27	29	40	44	28	46	47	48	27	34	19	45	48	61	62	45	56	64	60	59	57	28	56	54	67	52	39	68	71	39	77	58	80	63	74	83	83	81	86	1	1	1	1	1	1	1	1	2	1	2	1	1	1	2	1	1	3	1	2	3	3	2	1	2	1	2	2	2	1	1	1	3	1	1	1	1	1	1	2	1	1	1	3	2	2	1	1	2	1	2	2	1	2	4	1	2	2	2	2	2	1	1	1	1	1	2	1	2	1	1	3	2	2	1	2	2	2	2	2	1	4	1	5	2	2	2	2	1
8000	-517.753433158179973	-524.608921109139374	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.673595138442453	0	1	1	1	4	3	3	2	3	3	5	5	5	4	7	3	6	6	5	4	6	6	6	7	7	9	7	7	7	8	9	7	9	8	8	8	8	9	11	10	8	9	7	8	10	8	8	8	10	11	11	12	12	10	13	11	12	12	11	11	13	13	13	11	14	12	14	13	14	14	13	11	14	16	15	15	17	17	18	18	19	19	20	22	23	22	23	23	25	0	1	1	1	2	2	3	2	4	2	5	20	7	7	7	2	5	20	5	4	10	12	6	11	5	43	12	13	19	5	12	5	11	22	43	43	29	32	48	25	8	30	19	18	15	17	12	12	17	34	22	29	40	44	66	46	47	39	31	34	29	72	48	22	45	72	56	64	60	58	64	45	56	64	56	52	63	59	71	63	77	63	80	77	74	83	83	86	83	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	3	2	1	2	1	1	2	1	1	1	2	2	2	2	1	1	1	1	2	2	1	2	1	1	1	2	1	2	1	2	2	2	2	1	2	1	2	2	1	1	2	2	1	2	4	2	1	2	2	1	1	1	1	1	2	2	2	2	2	2	3	2	3	1	3	2	2	2	1	3
8500	-512.782804444146109	-519.638292395105509	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.668286416228207	0	2	4	2	3	4	1	2	3	4	6	6	6	5	5	4	5	7	4	7	6	8	6	7	7	8	7	7	8	9	9	7	9	7	6	7	8	8	12	9	10	8	9	9	10	8	9	9	10	10	11	12	10	7	13	11	12	13	12	12	11	10	13	14	12	14	15	13	14	13	13	14	16	16	16	16	17	17	17	18	19	20	20	23	23	23	22	24	25	0	1	1	1	1	2	1	1	1	9	15	3	7	7	7	5	6	6	8	9	10	12	6	5	5	35	12	15	19	21	12	9	24	12	19	35	19	21	48	25	37	21	35	16	13	17	34	22	46	34	12	10	40	6	65	17	47	39	22	50	29	13	39	59	28	55	46	59	60	51	34	55	67	29	67	44	39	59	71	77	58	80	80	77	74	83	80	82	80	1	1	1	1	1	1	1	1	2	1	1	1	2	2	2	1	1	1	1	2	1	2	1	2	2	1	1	2	2	2	1	2	1	1	1	1	2	1	1	1	1	1	2	2	3	1	1	1	1	2	2	3	1	2	1	3	1	1	2	1	1	2	1	1	2	1	2	1	1	1	3	1	1	2	1	2	2	3	2	1	3	1	1	3	2	2	2	2	3
9000	-499.995015504998776	-506.850503455958176	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.660899567961707	0	1	4	1	3	3	3	4	3	4	6	6	6	5	6	4	5	6	6	5	6	6	5	8	7	8	7	7	7	10	7	6	10	7	7	9	9	8	11	9	7	8	9	9	11	9	9	9	11	11	12	11	12	9	12	11	11	13	11	11	12	12	14	12	12	13	15	14	14	10	12	14	16	17	15	15	15	18	18	17	20	20	21	23	22	23	22	25	25	0	1	4	1	4	4	2	4	1	5	3	3	7	7	7	4	6	8	8	10	10	1	6	11	16	22	22	13	8	22	12	3	24	12	18	29	19	21	48	25	19	21	26	41	13	17	34	12	46	34	59	37	40	8	13	46	47	39	22	47	29	13	48	39	45	45	56	22	60	12	34	65	67	29	46	41	63	68	71	63	80	80	80	81	74	83	77	86	83	1	1	2	1	1	1	1	1	1	1	1	1	2	1	2	1	2	1	1	1	1	3	1	1	2	1	1	1	2	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	2	2	1	2	1	1	1	1	1	3	3	1	1	2	3	1	2	2	2	1	1	1	2	3	2	1	2	1	1	4	2	3	1	1	3	1	2	2	2	2	2	1	3	1	2
9500	-512.894218414430838	-519.749706365390239	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.623850594958590	-1	2	4	1	2	4	2	2	3	4	6	5	6	4	6	4	5	5	5	7	5	8	7	7	7	7	6	8	8	8	8	8	9	7	7	9	7	8	11	10	9	10	8	9	10	9	9	9	11	11	10	12	11	10	12	12	11	13	11	11	10	12	13	13	13	13	14	14	15	13	13	14	14	17	16	16	16	18	17	19	20	18	20	22	22	22	20	24	26	0	4	4	1	1	5	4	4	2	5	3	5	7	7	7	5	6	2	5	21	1	12	6	21	21	18	12	13	37	10	12	15	24	12	4	43	19	21	12	25	35	21	26	19	15	17	34	12	46	47	12	61	40	44	45	46	47	39	22	47	19	45	48	3	28	45	49	51	60	59	47	62	56	41	56	52	58	68	71	77	77	63	80	77	74	83	77	82	87	1	1	1	1	2	1	1	1	1	1	1	2	2	2	2	1	1	1	2	1	4	2	2	1	1	1	1	2	1	3	1	1	1	1	2	1	1	2	3	2	1	2	1	2	2	2	1	2	1	1	2	2	1	1	2	2	1	1	2	1	2	1	2	4	2	2	1	2	2	1	2	1	2	2	2	2	1	2	2	2	2	2	1	2	2	1	2	3	2
10000	-531.228990758487384	-538.084478709446785	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.524466639911240	0	1	2	2	2	3	3	3	1	3	5	5	6	5	6	4	5	6	5	5	6	7	7	7	7	9	7	4	7	9	8	7	8	8	6	9	8	8	11	9	8	9	7	9	9	9	9	9	10	12	10	12	11	11	14	11	10	13	11	11	12	12	13	11	14	13	15	14	14	14	13	13	16	17	16	16	16	18	17	18	18	19	19	21	20	22	23	26	26	0	1	2	1	1	2	3	1	1	2	3	3	28	7	7	4	6	8	6	9	16	3	3	11	12	35	12	7	19	21	12	18	24	12	16	43	29	21	48	25	18	27	35	18	13	17	34	27	46	34	5	37	40	37	13	46	47	39	22	34	29	45	59	22	72	45	56	52	60	59	34	62	46	18	67	52	58	63	71	58	58	81	77	77	74	82	77	86	86	1	1	1	1	1	2	1	1	1	1	1	2	1	2	2	2	1	2	1	2	1	2	2	1	1	2	2	1	1	1	2	1	1	2	2	1	1	1	2	1	2	1	1	2	2	2	1	1	1	2	3	2	2	2	4	1	1	1	2	2	2	2	1	2	1	2	2	1	2	2	3	1	4	5	1	3	2	3	2	2	2	1	2	3	1	2	3	2	2
10500	-507.307594064156092	-514.163082015115492	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.613427670169024	-1	1	5	2	3	3	3	4	4	4	5	5	5	5	6	3	5	7	5	7	6	8	6	8	7	9	7	7	8	8	8	7	10	6	7	6	8	8	11	9	6	10	9	8	10	9	9	9	11	11	11	8	11	10	13	10	10	11	11	11	11	12	14	13	12	14	14	15	15	14	14	14	15	16	15	16	16	17	18	19	19	20	20	20	23	23	22	24	25	0	1	5	1	2	4	4	1	4	4	2	4	7	7	7	1	6	5	4	11	8	12	6	41	8	35	12	13	19	21	11	4	24	12	36	8	19	21	22	25	1	38	29	18	13	41	12	27	46	34	27	4	25	44	45	46	47	48	27	47	18	45	59	51	45	65	56	22	60	64	47	65	46	44	56	44	63	63	71	39	77	77	77	77	74	83	80	86	81	1	1	1	2	1	1	1	3	1	1	2	1	1	1	2	2	1	2	1	1	2	2	2	1	3	1	2	1	2	1	1	2	1	1	1	1	2	1	2	2	5	1	1	1	2	2	2	2	1	2	2	2	2	1	2	1	1	1	2	1	2	1	2	1	1	1	2	3	2	1	2	1	3	3	3	4	1	1	3	5	2	2	2	2	2	2	2	1	3
11000	-495.342437482154367	-502.197925433113767	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.642660107614372	0	1	4	1	2	3	3	3	4	3	6	5	6	5	7	4	5	6	5	6	5	6	4	6	6	8	7	8	7	8	8	6	9	8	7	9	8	9	12	9	9	9	9	10	10	10	9	9	12	12	11	12	10	11	14	12	10	13	11	11	11	13	13	14	12	14	14	14	15	13	13	14	15	17	15	17	16	17	18	20	20	19	20	22	22	22	22	24	26	0	1	5	1	4	2	4	2	4	4	3	3	7	7	3	2	23	8	8	3	10	12	6	3	3	35	4	7	19	27	12	3	24	22	19	26	19	30	48	25	8	27	35	2	13	17	34	27	46	34	44	18	40	41	45	46	47	48	22	44	37	65	48	51	45	62	56	22	60	27	47	65	67	41	46	52	58	68	71	63	77	77	82	77	74	77	83	87	88	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	1	1	1	1	1	1	2	1	4	3	1	1	1	1	2	1	1	1	1	1	2	2	3	1	1	5	2	2	1	1	1	2	1	3	1	1	1	1	1	2	3	1	2	1	2	1	2	1	1	3	2	3	2	1	1	4	2	4	1	1	2	3	2	2	1	2	2	3	2	1	1
11500	-463.322867873834241	-470.178355824793641	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.664228247165301	0	2	2	1	3	4	3	3	4	3	6	5	6	5	6	4	6	6	5	5	5	7	6	8	7	8	7	8	8	7	8	7	9	7	6	8	8	8	12	10	10	9	10	8	10	9	9	10	10	10	10	11	12	9	13	10	10	13	11	11	13	12	13	14	12	14	14	14	13	13	12	13	15	17	15	16	16	17	17	20	19	18	19	23	21	22	23	26	25	0	1	1	1	4	2	3	4	2	1	5	3	7	7	7	2	6	8	2	9	10	3	6	18	18	35	12	13	18	21	22	12	24	12	19	35	18	21	48	25	44	21	35	8	13	17	34	22	17	34	12	19	40	18	65	46	22	51	31	47	29	45	48	59	45	55	46	59	60	59	47	65	56	41	56	61	63	70	71	82	77	77	77	83	74	80	86	87	87	1	1	1	1	1	1	1	1	1	1	2	2	2	1	2	1	1	2	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	2	1	2	2	2	1	1	2	1	3	3	1	2	1	1	1	1	1	1	2	1	2	1	1	1	3	2	1	1	1	1	3	3	2	1	2	2	2	2	2	1	2	2	2	1	1	2	1
12000	-501.988657021043934	-508.844144972003335	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.648253124268923	1	2	2	2	3	4	3	3	3	3	5	5	5	4	6	4	6	6	5	6	5	7	5	8	7	9	7	8	7	9	6	8	10	7	7	9	7	7	12	10	9	9	8	10	11	9	9	9	10	12	11	12	12	8	13	11	11	10	11	12	12	13	12	12	12	14	13	12	15	14	13	13	15	16	17	16	16	17	18	19	19	20	21	23	21	20	23	25	25	0	1	1	1	2	4	3	4	1	1	3	3	7	7	7	2	6	8	8	5	10	12	6	11	5	43	12	13	19	38	12	11	24	12	19	43	19	21	48	5	29	38	35	18	28	17	12	22	46	34	22	29	40	8	45	49	47	48	27	47	29	45	48	22	28	55	56	22	60	68	47	45	46	54	56	29	63	59	71	77	58	77	86	82	74	81	83	81	83	1	1	1	1	1	1	1	1	1	1	2	2	2	1	2	1	1	2	1	1	1	1	1	1	2	1	1	2	1	2	1	1	1	1	2	1	1	1	2	2	1	1	1	2	2	2	2	1	1	2	2	2	2	3	1	1	1	1	2	2	3	1	2	2	2	1	2	2	2	1	2	1	4	4	3	4	2	2	3	2	3	2	1	2	2	1	1	4	1
12500	-515.699735344731494	-522.555223295690894	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.582029316729771	0	2	4	2	3	3	3	3	4	3	7	5	6	5	6	4	5	7	6	6	5	7	6	8	6	8	8	7	8	8	8	8	10	6	6	8	9	9	11	9	10	9	9	7	11	10	10	9	11	9	11	12	11	10	13	12	11	11	12	12	11	12	13	13	10	14	15	14	14	13	13	13	15	15	17	16	15	17	17	19	18	17	20	22	23	23	22	26	25	0	1	10	1	4	4	2	1	2	4	3	3	7	7	7	1	6	8	6	9	10	12	6	3	5	35	12	15	19	23	18	11	24	12	8	19	29	21	44	25	18	30	35	5	28	17	34	27	46	34	27	37	40	44	28	46	34	48	39	47	37	65	58	22	13	55	56	22	60	39	34	65	46	41	73	52	48	59	71	82	82	68	81	82	74	83	83	86	86	1	1	1	2	1	1	1	2	1	1	2	1	2	1	1	1	1	2	2	1	1	2	2	3	2	1	2	1	1	1	1	1	1	1	2	1	1	2	2	2	1	1	1	2	2	3	3	1	1	2	1	2	1	1	2	1	2	1	1	2	1	1	1	2	3	1	2	4	1	1	3	1	2	2	1	2	2	2	2	1	1	2	1	3	4	2	1	1	1
13000	-472.139139327981468	-478.994627278940868	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.731470164077414	0	1	3	1	2	3	4	3	4	4	5	5	5	5	6	4	6	6	4	6	6	7	6	6	7	7	7	8	7	10	8	8	9	7	6	8	6	7	10	10	9	10	10	8	10	8	9	9	12	11	12	10	11	11	13	10	10	12	12	11	12	12	13	11	12	11	14	15	13	14	14	13	14	14	14	15	16	17	18	19	20	18	20	21	22	21	21	24	25	0	1	5	1	4	4	3	1	4	5	3	9	7	7	7	4	6	9	8	9	10	12	6	8	21	35	12	13	37	10	12	18	24	12	19	26	16	21	48	25	29	21	26	23	28	17	34	22	46	34	64	8	40	44	13	46	47	64	22	47	29	45	39	22	45	28	56	59	60	59	47	65	56	54	56	54	58	68	71	82	82	77	82	82	74	83	83	82	86	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	2	1	1	2	1	1	1	2	1	2	2	1	2	1	1	1	1	1	1	2	1	2	2	1	1	1	1	1	2	2	1	4	1	2	5	1	1	1	2	1	2	1	2	2	1	1	2	1	1	2	3	1	2	1	2	2	2	1	2	1	1	1	1	1	3	1	1	3	1
13500	-500.770240969550230	-507.625728920509630	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.628164529848652	0	2	4	1	2	3	2	4	4	3	6	6	6	5	6	5	5	5	6	6	7	7	5	6	4	8	7	7	8	8	9	6	10	8	7	9	8	9	11	9	9	8	9	9	10	9	8	8	12	12	8	10	11	10	13	11	11	12	11	11	12	12	13	12	12	14	15	14	14	13	13	14	16	14	17	16	16	16	18	18	19	19	20	21	23	23	22	25	24	0	1	2	1	4	4	4	2	5	4	3	3	7	7	7	2	6	2	8	8	18	12	6	6	5	35	12	13	19	21	22	3	24	12	19	26	8	10	48	25	8	21	35	23	13	17	12	12	56	51	12	29	40	41	45	46	47	39	22	34	29	45	48	32	45	45	56	59	60	12	60	65	56	54	73	61	63	59	71	39	77	77	82	77	74	83	77	86	83	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	3	1	1	1	2	3	2	2	2	1	1	2	2	2	1	1	1	3	1	1	1	1	2	1	1	1	2	2	1	1	2	3	1	2	2	1	2	4	2	1	3	1	1	1	1	2	2	3	2	2	1	2	5	2	3	1	2
14000	-529.004124798403495	-535.859612749362896	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.638529003401039	0	1	2	1	3	4	4	4	3	3	6	5	5	5	6	5	5	5	5	5	6	7	7	7	8	5	8	7	7	9	9	7	10	8	7	7	8	8	11	9	9	7	10	9	11	9	10	9	11	12	11	11	11	11	13	11	11	12	11	12	12	12	13	13	14	13	14	14	14	12	14	14	14	15	15	15	17	17	18	19	17	20	20	22	22	22	23	26	26	0	1	1	1	1	5	3	10	4	2	12	3	7	7	7	9	6	8	8	9	10	3	6	5	5	5	12	13	19	21	27	3	24	12	26	26	8	12	48	25	5	21	26	5	28	17	34	27	46	34	32	19	40	18	45	46	47	31	27	47	11	13	48	37	45	62	56	58	60	59	47	45	56	5	56	43	58	68	71	63	64	81	77	83	74	83	83	84	86	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	2	4	1	1	1	1	1	1	2	2	1	2	1	3	2	2	1	2	1	2	3	2	2	2	1	1	2	2	3	1	3	1	1	1	2	1	1	3	3	2	2	2	1	2	1	1	1	1	2	1	3	2	2	3	2	2	2	2	2	1	1	4	2	2	2	2
14500	-514.777317858104766	-521.632805809064166	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.690350465200670	0	1	3	1	3	3	3	4	4	3	6	5	5	5	4	4	5	6	5	6	7	7	6	6	7	8	7	7	7	10	9	7	8	7	8	9	8	9	11	9	9	9	9	9	10	9	9	9	10	12	9	12	11	8	13	11	12	13	11	11	10	12	13	13	13	12	13	14	14	13	13	11	16	17	15	14	16	18	18	19	19	17	19	22	22	23	22	23	26	0	1	1	1	2	1	2	2	4	2	6	10	15	7	7	5	6	1	3	9	18	1	6	5	5	29	12	13	8	21	12	23	24	12	19	35	19	21	48	25	10	21	35	54	28	17	34	12	46	47	22	61	40	23	66	46	47	39	22	47	37	13	39	27	72	45	46	59	50	31	22	45	67	31	67	37	58	68	71	82	82	58	64	82	74	81	81	81	88	1	1	2	1	1	1	1	2	1	1	2	1	1	1	1	1	1	3	1	1	1	3	2	1	2	1	1	1	2	2	3	1	1	1	2	1	2	1	2	2	3	1	1	1	2	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	3	2	3	1	1	2	1	1	2	4	1	2	4	1	2	2	2	2	2	2	1	3	2	3	2	2	2	1
