step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94
8500	-500.125650860470955	-506.981138811430355	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.497105773712658	1	2	2	4	3	3	4	6	3	4	4	7	5	4	7	4	6	7	6	6	8	5	5	6	7	8	8	6	10	9	6	6	8	8	7	9	9	7	8	8	9	6	9	10	8	9	9	11	10	8	8	9	9	9	10	10	9	10	10	11	10	11	10	12	12	12	10	12	12	14	13	14	13	13	14	15	14	15	16	16	16	20	19	19	17	18	21	18	23	20	19	22	21	22	0	1	1	1	1	1	3	16	1	9	9	8	1	5	10	1	13	42	1	6	17	2	1	1	42	14	1	7	10	20	9	1	6	11	32	35	17	10	1	19	9	16	6	51	10	9	9	9	1	19	13	12	27	10	28	41	20	19	0	57	9	40	24	9	54	10	27	20	20	62	37	57	22	67	1	0	56	61	58	77	71	86	35	48	68	0	51	51	88	83	55	82	64	90	1	1	1	2	1	1	2	1	2	1	1	1	1	1	2	1	1	1	2	2	1	1	2	3	1	1	3	1	3	2	1	3	2	2	1	1	2	3	2	1	2	1	2	1	1	3	4	5	4	1	2	2	1	2	3	1	2	1	1	1	3	2	2	4	1	3	1	3	4	2	2	2	3	1	5	1	1	2	3	1	2	1	6	3	2	1	5	5	3	1	6	1	7	1
9000	-535.129177302991934	-541.984665253951334	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.622877784736425	0	1	2	5	4	3	5	6	4	3	5	7	5	4	5	5	6	7	7	6	6	6	4	7	6	8	9	7	9	6	8	7	9	9	7	9	7	9	7	8	8	8	10	10	9	9	10	10	6	10	8	10	8	9	10	11	9	9	10	11	11	13	11	10	12	12	11	12	11	13	12	14	14	13	14	13	15	15	17	16	17	19	16	19	18	18	19	19	21	21	17	20	20	21	0	1	1	1	1	2	3	9	2	3	23	9	1	3	9	10	6	7	13	5	1	10	1	13	2	1	15	5	19	3	4	13	12	28	21	11	10	18	7	17	1	22	26	34	53	24	46	1	14	40	5	14	30	13	49	47	35	12	0	13	36	69	43	35	54	53	32	24	41	69	31	66	52	59	24	0	34	18	37	34	33	86	56	24	75	0	12	56	79	84	24	83	53	88	1	1	1	2	2	1	1	1	2	1	1	1	3	1	1	1	1	1	1	1	2	1	2	1	2	4	2	1	1	2	1	1	1	1	1	2	3	1	1	1	3	1	1	1	1	1	1	5	1	1	2	3	1	1	1	1	1	1	1	2	1	1	1	1	2	3	2	2	2	1	2	2	2	1	3	1	4	4	6	5	5	1	2	5	1	1	3	4	1	1	4	1	5	1
9500	-459.773221995032145	-466.628709945991545	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.544029391334176	1	3	2	4	4	3	3	6	3	3	4	8	5	5	6	4	7	5	6	7	7	6	6	6	6	8	8	7	9	8	8	7	8	7	8	8	9	8	8	7	9	6	10	9	12	9	9	11	10	7	8	11	9	9	10	10	8	9	10	11	11	13	11	11	10	13	11	12	12	13	13	14	12	12	14	15	14	13	16	15	17	20	17	19	18	18	19	18	22	20	17	21	20	19	0	1	1	10	1	1	1	9	1	3	1	16	10	10	11	10	13	7	7	5	1	18	5	4	2	21	15	1	10	19	20	7	34	5	24	15	57	11	1	25	25	11	30	21	32	9	15	1	9	10	24	25	34	4	8	8	17	2	0	20	7	63	43	44	12	51	54	12	35	43	61	62	52	30	42	0	57	7	12	7	1	78	79	69	80	0	58	78	92	88	1	90	80	85	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	1	3	1	1	1	1	1	1	4	3	1	1	2	1	2	1	1	1	2	3	1	2	1	1	1	3	2	2	3	2	2	1	2	1	2	1	2	1	3	1	2	4	1	1	1	1	3	1	1	2	2	2	1	1	2	3	1	3	3	3	6	5	3	1	3	1	1	8	3	1	1	6	1	3	1
10000	-490.280713074418259	-497.136201025377659	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.582130087941596	1	3	3	4	5	4	4	6	4	2	5	8	5	4	6	6	6	6	6	5	4	6	5	5	7	7	9	7	8	7	8	7	9	8	8	8	7	6	7	8	8	5	9	10	12	9	9	10	7	8	8	10	9	9	10	10	10	9	9	11	11	13	11	9	10	12	12	12	8	11	13	13	14	14	13	13	14	15	15	17	16	19	18	19	17	17	20	18	21	20	19	22	19	19	0	1	1	2	1	10	1	14	1	1	14	42	3	10	9	6	6	10	11	2	1	6	1	2	8	3	25	9	2	7	16	18	25	10	26	8	13	14	1	8	22	3	34	69	11	17	10	35	1	24	19	20	26	25	16	51	17	29	0	59	11	58	11	28	11	30	54	32	22	37	19	54	47	44	1	0	31	29	55	66	57	10	74	30	45	0	26	5	94	82	86	85	81	80	1	1	1	1	2	2	2	1	2	1	1	2	1	1	1	1	1	2	1	1	2	1	2	1	1	2	2	1	3	2	1	1	1	3	1	1	1	1	2	1	2	1	1	1	2	1	2	1	2	1	1	2	1	1	2	1	2	1	1	1	4	3	2	1	2	3	1	2	1	2	3	2	3	2	8	1	3	2	2	2	3	9	2	7	2	1	4	4	1	1	1	3	2	1
10500	-531.658674129349833	-538.514162080309234	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.482064201202589	1	2	3	2	5	4	4	4	4	4	3	6	5	5	7	5	6	4	7	5	7	3	5	6	6	7	8	6	10	8	8	7	8	9	8	8	8	7	7	8	7	8	9	8	12	9	10	10	10	7	9	11	8	8	10	11	9	9	9	12	10	12	12	11	11	12	10	12	10	13	11	15	13	13	14	14	14	15	14	16	18	19	18	19	17	19	21	17	22	19	19	21	21	21	0	1	1	1	1	1	4	22	3	4	2	5	1	10	16	3	8	1	23	6	1	1	22	2	7	3	1	18	1	17	12	13	13	5	17	22	17	5	14	26	5	20	13	17	36	1	1	28	1	14	50	9	10	26	21	59	41	4	0	48	57	58	58	37	40	47	57	36	33	23	34	45	36	65	61	0	67	75	40	61	56	79	72	78	69	0	36	30	83	79	79	84	16	86	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	2	1	2	1	1	3	1	1	2	1	2	2	2	3	1	1	1	1	3	1	2	1	1	1	1	1	2	2	1	2	3	3	2	5	1	1	4	2	1	1	1	1	3	1	1	1	1	2	2	2	1	1	2	1	4	1	2	3	1	3	1	3	1	3	3	4	3	2	2	3	1	9	5	2	2	2	1	8	1
11000	-474.956871658020191	-481.812359608979591	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.576408046752686	1	2	3	4	5	4	5	6	3	4	5	7	4	4	5	4	6	6	5	7	6	6	3	7	8	8	8	8	8	9	8	5	7	7	8	8	8	8	7	9	8	6	10	10	11	9	8	11	9	8	9	11	8	9	10	10	10	9	7	11	11	13	11	11	11	12	11	12	12	13	11	15	13	12	15	14	14	14	17	16	17	20	19	20	19	18	21	19	22	18	18	22	20	20	0	1	1	1	16	1	14	10	1	9	16	15	1	1	1	2	15	9	1	2	14	16	1	9	6	7	9	14	10	50	32	14	11	5	10	22	8	18	7	33	22	32	31	37	42	33	1	24	26	1	29	1	12	20	50	39	41	41	0	36	1	40	24	14	54	36	51	34	42	46	56	61	34	55	57	0	45	74	17	75	24	86	75	20	38	0	52	64	82	72	20	93	79	80	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	2	1	1	1	1	3	2	2	2	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	2	4	4	1	4	1	3	1	1	1	1	1	1	1	1	4	3	2	4	1	1	1	3	3	2	1	2	2	2	3	1	1	1	6	1	6	1	1	4	5	1	3	5	1	2	3	2	2	2
11500	-548.275082315210966	-555.130570266170366	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.546192555602238	0	2	2	4	4	3	5	6	4	3	4	6	6	5	7	5	7	7	7	7	8	6	5	7	7	7	8	8	10	7	9	7	6	8	8	9	9	8	7	8	8	6	10	7	11	8	10	7	10	10	8	8	9	9	10	10	9	9	10	11	11	13	12	11	12	13	11	12	11	13	11	14	12	12	15	14	14	15	17	16	14	19	17	20	18	18	21	17	21	19	19	21	21	21	0	1	1	1	1	1	6	1	2	2	3	23	4	2	9	3	6	5	42	42	9	11	1	33	2	42	30	18	33	12	20	1	16	5	13	22	35	20	12	8	12	4	46	16	6	44	12	1	30	51	7	33	44	25	38	15	7	12	0	52	57	36	48	57	54	51	10	54	42	65	38	64	42	31	61	0	26	77	25	61	55	86	75	17	81	0	58	64	83	67	72	91	45	85	1	1	1	2	2	2	1	2	1	1	1	1	1	2	2	1	1	1	1	1	3	1	2	1	3	1	1	1	1	1	1	4	1	2	1	1	1	1	1	1	1	1	1	1	5	1	2	3	2	1	2	1	1	1	1	1	3	1	1	2	2	1	3	2	2	2	5	1	3	1	1	1	3	1	2	1	3	1	4	3	1	1	1	5	2	1	5	3	1	3	2	1	4	1
12000	-466.565133634275753	-473.420621585235153	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.650626296773199	1	3	2	3	5	2	4	3	4	3	4	6	4	5	7	5	7	7	6	6	7	6	4	6	8	7	8	7	8	9	7	8	7	9	9	8	7	9	7	9	7	7	10	11	12	10	8	11	10	9	8	10	7	10	9	9	9	9	10	10	11	12	10	9	10	13	12	12	11	13	11	14	12	12	14	15	14	12	16	15	17	19	18	20	19	18	21	18	22	20	19	21	21	21	0	1	1	1	13	1	3	3	2	6	3	11	1	13	13	13	9	1	13	13	1	16	1	23	2	8	1	14	12	37	12	53	10	5	42	28	16	18	1	37	14	16	32	21	65	47	16	35	22	33	14	33	14	64	17	5	41	41	0	36	54	56	11	24	32	1	25	25	41	62	58	48	59	34	67	0	60	40	37	73	32	86	77	81	77	0	1	40	85	82	79	91	86	90	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	1	3	1	2	1	3	3	4	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	2	1	1	2	1	2	1	1	2	1	1	1	2	1	1	1	1	1	1	2	1	1	4	2	2	1	1	1	1	1	1	1	1	1	1	3	1	2	1	2	1	3	1	8	3	1	1	2	1	2	1
12500	-431.334636170398369	-438.190124121357769	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.577846308634700	1	2	3	4	4	3	4	6	3	3	4	6	5	5	7	5	7	6	7	6	7	6	6	7	8	7	9	7	9	8	8	7	7	9	7	9	9	7	6	8	8	8	9	9	12	10	9	10	8	9	8	10	10	9	10	10	10	10	9	11	12	13	10	11	12	12	11	13	11	13	11	14	13	14	13	14	14	14	16	16	18	19	18	20	18	18	21	18	22	21	20	21	19	21	0	1	1	1	1	2	9	7	1	1	3	14	1	7	22	2	14	4	9	2	2	14	7	13	8	10	35	5	30	12	14	4	16	9	5	13	11	22	7	23	12	18	39	7	5	35	24	51	1	9	12	12	36	21	47	19	11	36	0	30	35	71	11	28	58	67	37	53	41	60	54	54	34	70	1	0	34	57	1	65	64	86	78	35	80	0	74	40	53	75	82	86	51	85	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2	3	1	1	1	1	2	1	1	1	1	3	1	1	4	1	1	2	1	1	1	1	1	2	2	5	1	1	1	2	3	1	2	1	1	1	1	3	1	1	1	2	1	3	2	1	1	1	1	2	2	1	3	2	1	7	1	3	1	7	2	5	1	2	4	1	1	3	5	6	4	1	1	5	1
13000	-479.027247435237712	-485.882735386197112	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.596313034352738	1	2	2	4	3	3	4	4	4	4	4	5	5	5	6	6	8	6	6	6	7	7	3	6	7	8	9	7	9	8	8	7	8	8	9	8	8	8	8	9	9	6	9	11	12	9	10	10	9	10	8	10	10	10	9	10	9	10	9	9	11	12	10	9	11	12	10	12	11	13	13	14	13	13	14	14	14	14	16	15	17	19	17	21	17	17	20	15	22	20	20	22	17	21	0	1	1	1	1	2	23	3	1	2	2	5	11	11	9	11	20	12	7	11	9	12	1	6	9	8	15	6	10	42	9	1	24	16	18	14	15	14	11	23	9	13	28	59	35	25	39	25	42	24	16	1	34	14	24	34	51	31	0	32	53	56	11	33	40	56	26	7	9	65	68	68	27	60	69	0	71	24	1	75	30	86	88	60	77	0	74	60	86	57	79	83	36	90	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	3	1	2	4	1	2	1	2	1	2	2	2	2	1	1	1	2	1	1	1	1	3	1	5	1	2	2	1	1	1	1	1	1	2	2	1	1	1	2	4	4	1	1	1	2	2	2	1	1	3	5	1	4	1	2	5	1	1	2	3	2	5	2	2	3	1
13500	-475.763740711713183	-482.619228662672583	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.572533217431909	1	2	2	3	5	3	4	6	3	4	5	7	5	5	6	5	7	6	7	6	6	5	6	5	7	6	7	7	10	8	9	7	8	8	8	9	9	8	5	7	9	7	9	9	11	8	8	10	9	9	8	11	9	9	11	11	10	9	10	11	11	14	11	10	12	12	11	12	11	13	12	14	12	11	15	14	12	14	17	16	15	19	17	21	17	18	22	19	22	20	18	21	20	21	0	1	1	1	1	1	6	3	3	9	6	3	4	4	1	6	9	13	1	9	22	6	1	1	7	10	11	1	17	27	25	11	9	10	5	25	12	20	1	22	17	8	46	19	24	15	1	28	1	47	16	51	5	19	36	33	1	22	0	50	41	65	28	1	54	47	38	20	54	29	60	67	41	11	77	0	63	70	56	81	40	86	58	81	80	0	83	1	75	91	16	82	82	82	1	1	1	1	2	2	1	2	1	1	1	2	1	1	2	2	1	1	2	2	1	1	2	3	2	1	1	2	2	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	2	1	3	2	3	1	1	1	2	1	1	1	4	1	1	1	1	1	2	3	2	2	1	3	1	1	1	2	1	2	1	1	1	1	2	1	3	1	3	2	1	1	3	9	4	1	4	1	1	1
14000	-424.687399010788397	-431.542886961747797	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.596498406276033	1	3	2	3	2	4	5	7	3	4	4	7	6	4	6	5	8	5	6	6	6	6	5	6	7	7	8	7	10	8	8	7	9	8	8	8	9	9	6	8	8	7	7	11	11	9	9	11	9	10	8	10	9	9	10	11	7	8	6	10	11	13	10	11	12	11	10	12	12	13	12	15	14	14	14	13	13	13	15	15	16	20	17	18	18	18	20	18	23	20	19	21	21	21	0	1	1	1	1	4	14	14	1	5	9	23	14	9	1	10	21	14	11	14	9	5	10	18	18	9	10	9	26	23	20	14	32	5	19	26	30	42	7	25	12	11	13	42	51	7	13	33	1	43	7	1	20	43	25	36	11	3	0	59	20	61	22	42	54	1	59	7	55	48	45	49	69	43	34	0	55	29	1	64	24	86	74	69	81	0	14	48	92	75	79	90	91	79	1	1	1	1	1	1	1	1	1	1	1	1	2	1	3	1	1	1	1	1	2	2	1	1	1	2	2	1	2	1	1	2	1	3	1	1	1	1	1	1	1	2	1	2	1	2	2	1	3	2	2	3	2	1	1	2	1	3	1	1	2	1	2	2	2	4	1	3	1	1	1	3	1	2	2	1	2	2	5	2	5	1	2	3	1	1	5	3	1	3	2	1	1	3
14500	-491.003149440174354	-497.858637391133755	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.602491639435240	1	2	3	4	4	4	5	6	2	3	5	6	4	5	6	6	8	7	5	6	6	7	5	6	6	8	7	7	10	7	8	6	8	8	8	8	7	8	8	8	7	8	8	10	11	9	9	11	9	8	8	10	7	9	11	10	9	8	7	11	11	13	12	10	10	9	12	12	11	13	13	13	12	14	15	14	14	14	16	15	17	19	19	20	17	17	20	18	22	20	19	22	20	21	0	1	1	9	10	2	9	9	1	1	3	9	9	3	9	4	16	16	10	13	10	5	9	6	4	23	9	14	9	4	1	9	12	24	32	16	23	12	11	32	14	6	30	31	17	1	22	28	11	10	37	36	5	24	33	24	11	4	0	57	12	54	1	53	7	58	56	38	30	55	61	73	61	63	57	0	12	64	26	57	77	86	76	81	76	0	12	17	82	78	79	84	80	83	1	1	1	1	1	1	2	2	1	2	1	2	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	1	3	2	2	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2	2	2	3	2	1	1	2	1	1	2	2	2	1	1	2	2	3	2	3	1	1	2	2	1	1	1	1	1	3	1	4	2	3	4	1	1	1	2	1	1	4	7	1	3	1	1	2	2
15000	-453.845769505010480	-460.701257455969881	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.667090297384881	1	3	2	5	3	3	5	7	4	3	4	8	6	4	5	5	8	5	6	6	7	6	4	6	6	5	8	6	9	8	8	7	9	8	9	9	8	8	7	7	7	7	9	11	11	9	9	9	10	9	7	10	9	10	10	10	9	10	10	11	11	13	12	11	10	12	12	13	11	12	12	13	11	14	14	14	14	14	14	17	16	19	19	20	18	17	20	18	22	21	17	19	21	20	0	1	1	2	1	1	14	24	3	1	1	24	4	1	10	2	6	5	14	11	14	15	10	11	23	10	20	14	1	14	24	18	51	20	19	8	22	24	14	13	24	4	42	59	35	9	25	51	11	11	4	14	4	47	31	25	41	43	0	33	29	66	58	1	7	35	36	55	57	64	69	64	52	66	61	0	50	72	17	39	33	86	62	75	78	0	78	43	87	47	12	80	22	80	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	3	1	1	1	1	1	1	1	1	1	1	1	4	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	2	2	1	4	1	1	4	2	1	1	2	1	1	1	1	1	1	1	5	3	2	1	2	1	1	1	1	1	1	2	1	3	1	2	4	3	1	4	5	2	1	3	3	1	4	2	1	7	1
15500	-494.930788471651681	-501.786276422611081	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.548250616706471	1	2	3	5	5	3	4	6	4	4	4	7	6	4	6	5	6	6	6	5	7	7	5	6	8	8	8	7	8	9	7	8	8	8	8	8	8	8	7	9	7	8	9	9	11	9	10	10	7	9	8	11	9	9	10	11	8	10	9	11	11	13	9	10	11	12	11	12	12	13	11	14	13	13	14	15	13	13	16	15	17	19	18	21	18	16	22	19	22	19	20	21	17	21	0	1	1	1	9	1	2	20	2	3	6	14	7	3	1	2	14	1	11	3	16	7	1	7	14	16	1	24	11	7	4	1	3	11	49	16	6	1	1	18	1	13	15	14	44	25	46	22	1	23	20	37	31	32	37	63	1	51	0	38	30	61	9	25	32	55	58	48	17	66	20	4	43	40	67	0	37	26	30	37	75	86	54	75	52	0	80	32	88	83	79	90	32	80	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	1	2	2	1	2	3	3	1	2	3	1	4	2	1	1	2	2	3	3	1	2	1	2	2	1	1	1	1	4	2	1	1	1	1	1	2	3	1	1	3	1	1	1	1	2	1	1	1	4	1	3	5	2	2	1	1	2	3	3	3	2	1	4	4	4	1	3	5	1	1	3	1	2	4
16000	-564.657437170670050	-571.512925121629451	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.555436115437287	0	2	1	3	3	3	4	6	3	4	3	7	4	5	5	5	7	5	6	7	7	6	5	6	8	8	7	7	9	8	8	5	8	7	8	8	9	8	8	8	7	7	10	10	9	8	7	9	9	8	7	9	9	10	11	10	9	8	8	10	12	14	10	12	11	11	11	13	11	13	13	14	13	14	13	14	13	14	16	17	17	19	18	19	18	18	21	16	23	21	20	21	21	22	0	1	1	1	1	1	5	5	2	9	3	32	9	9	1	13	10	5	7	14	11	10	2	14	17	22	14	18	14	18	14	1	24	7	34	24	8	13	24	19	5	18	30	50	58	11	14	1	36	9	10	11	59	23	26	35	41	24	0	49	35	71	36	60	7	60	39	40	33	20	67	63	6	64	69	0	50	61	56	68	70	86	55	41	81	0	56	64	79	86	14	84	7	25	1	1	1	1	2	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	3	1	2	1	1	2	1	1	2	2	2	1	2	1	1	1	1	2	1	4	1	3	2	3	1	2	2	2	1	1	1	1	4	1	1	2	5	1	1	3	1	3	1	2	4	1	1	1	2	1	3	2	1	1	4	7	1	1	5	2	4	1	6	1	6	6
16500	-434.351499708864480	-441.206987659823881	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.476154199692039	1	2	2	4	5	4	3	6	4	3	5	7	5	4	6	5	7	4	6	5	7	5	6	5	6	7	7	8	10	7	8	7	9	8	7	8	7	8	8	8	8	8	10	11	12	8	9	9	9	10	8	11	8	8	8	10	7	9	9	11	11	13	12	12	11	11	11	11	11	13	12	13	14	13	14	13	15	15	16	16	16	18	17	17	19	18	21	19	22	21	20	21	20	21	0	1	1	1	10	2	1	7	2	1	7	24	7	3	11	10	20	2	11	7	10	1	10	9	20	3	7	25	17	13	25	11	34	9	19	4	16	7	25	23	24	23	24	11	17	25	1	10	24	10	23	1	9	21	13	38	10	19	0	17	41	49	60	34	17	7	39	20	40	68	33	58	44	26	43	0	68	50	11	53	75	25	78	12	73	0	12	44	91	84	36	41	1	91	1	1	1	2	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	2	2	2	1	1	3	1	1	2	1	1	1	1	3	1	2	1	2	1	1	2	1	2	3	2	1	2	3	2	3	1	4	2	1	2	1	2	1	1	2	3	2	1	2	1	4	1	2	2	1	2	2	1	3	3	1	2	2	6	4	1	3	1	3	2	1	6	3	1	3	6	6	10	1
17000	-486.850514083050427	-493.706002034009828	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.494699713976620	1	2	2	4	4	4	5	7	4	3	4	8	5	4	5	5	8	7	5	6	5	5	4	5	8	7	8	6	10	9	8	7	8	6	9	9	7	8	7	9	6	7	9	11	10	8	10	10	10	8	8	10	10	10	10	10	9	10	10	11	11	12	11	11	10	12	12	11	10	14	10	14	13	13	13	14	14	14	14	15	17	19	18	21	19	17	22	16	22	20	19	21	20	20	0	1	1	1	1	1	10	16	1	3	10	21	1	2	14	2	3	22	23	24	1	1	1	4	10	7	15	23	13	22	22	34	5	9	8	32	16	22	16	19	21	4	25	13	42	7	7	1	21	1	10	14	22	36	46	51	16	46	0	39	51	33	53	30	11	33	71	19	1	17	22	52	61	35	44	0	59	66	53	43	30	86	59	41	77	0	52	70	94	80	79	82	12	86	1	1	1	1	2	2	1	1	1	1	1	2	2	1	1	1	3	1	1	1	3	3	1	1	2	1	2	1	3	2	1	1	3	2	1	1	1	2	1	2	1	2	1	3	1	2	3	6	3	4	2	4	2	1	1	1	2	1	1	2	2	2	1	1	2	1	1	2	4	3	3	2	2	3	1	1	2	1	1	3	3	1	4	7	1	1	7	1	1	3	3	1	7	1
17500	-512.243938771678586	-519.099426722637986	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.542857434070372	0	2	3	4	5	4	5	5	2	3	4	7	5	5	6	5	6	7	7	6	8	6	5	6	7	7	9	7	8	8	8	7	8	9	6	8	9	9	6	8	8	8	9	11	12	9	10	10	9	8	8	10	10	9	10	11	9	9	9	12	11	13	11	9	10	13	8	12	11	13	11	14	14	13	12	14	14	13	16	16	17	19	17	20	18	17	21	18	23	20	19	21	18	22	0	1	1	9	10	9	6	9	1	1	3	20	1	3	11	11	4	10	9	7	11	9	9	7	5	8	1	11	13	28	18	14	13	25	6	39	18	25	9	15	10	22	32	18	38	67	40	51	14	9	13	9	33	31	23	29	1	35	0	54	33	49	58	28	25	54	11	57	43	31	13	55	58	42	9	0	53	47	1	74	56	67	78	81	76	0	52	64	68	79	60	86	58	84	1	1	2	1	2	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	1	1	1	4	1	1	1	1	1	2	1	1	1	1	2	1	1	4	1	1	3	2	1	1	1	2	2	1	3	1	1	2	2	6	1	1	3	1	2	1	2	1	2	2	2	1	3	2	2	3	3	5	1	3	1	6	1	2	4	2	1	2	1	5	3	5	2	3	2	4	1
