step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77
10500	-403.783884915030740	-412.834728295482080	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994618939592036	2	6	9	14	21	22	17	33	33	35	28	27	29	31	32	37	28	39	26	39	31	37	50	42	30	38	44	34	41	40	44	42	32	41	48	45	46	52	53	61	55	47	48	51	53	50	56	53	49	56	59	61	47	60	57	54	55	74	58	64	59	62	61	57	70	64	68	65	71	55	68	60	65	66	86	69	80	0	1	2	3	2	4	3	17	14	25	6	6	6	6	13	17	6	15	7	13	17	28	29	25	5	11	21	25	26	13	24	26	6	26	34	34	24	53	43	51	43	30	20	13	42	37	31	49	10	44	56	70	29	42	41	37	49	66	48	61	18	56	35	35	55	46	55	54	74	49	66	23	63	39	69	60	58	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11000	-397.455160130114677	-406.506003510566018	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998456980341511	5	12	12	19	15	23	18	28	33	23	30	26	32	26	29	39	35	35	33	25	35	36	52	39	34	35	46	34	33	38	47	39	42	42	49	34	43	56	58	58	48	48	50	44	57	50	53	52	48	57	64	61	56	59	61	50	53	69	68	61	65	63	66	61	67	62	68	56	67	57	68	56	62	71	79	76	78	0	1	1	3	3	7	2	10	6	4	10	4	15	10	10	11	15	10	20	7	13	12	32	15	4	11	28	6	10	36	37	18	21	9	26	13	16	49	41	23	37	44	27	34	49	34	44	42	16	31	60	56	56	23	23	37	37	62	66	23	40	40	53	72	55	57	55	42	39	41	70	22	53	51	71	60	71	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11500	-407.759041894116478	-416.809885274567819	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991907995346319	7	11	13	23	25	21	21	33	31	36	32	32	27	32	29	38	30	35	25	42	36	34	52	30	25	35	43	38	45	37	42	46	37	47	54	46	40	57	54	53	52	45	47	53	57	50	50	51	54	57	58	67	56	48	62	56	58	66	74	68	62	49	60	64	63	63	61	64	67	61	70	59	70	69	88	77	80	0	1	1	3	6	3	3	13	5	5	25	4	25	24	4	26	4	25	2	8	19	25	33	5	6	25	21	24	31	11	18	18	12	20	36	10	21	46	14	43	34	16	21	47	47	31	27	32	33	39	48	39	34	37	40	34	34	29	72	38	49	42	38	35	50	51	45	70	67	53	66	53	67	68	77	59	71	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12000	-402.441308474645155	-411.492151855096495	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996529963645221	7	11	11	25	27	17	20	29	31	29	25	32	28	32	31	40	33	38	25	39	30	38	42	43	35	32	41	41	41	37	44	46	41	42	51	50	43	55	56	57	51	48	39	51	50	50	52	52	47	56	57	62	51	60	60	44	47	60	74	61	67	61	57	60	59	66	67	61	63	60	60	61	65	67	88	69	80	0	1	1	7	6	1	2	6	5	4	6	4	19	13	11	17	21	8	7	10	19	9	18	19	26	2	14	30	18	19	27	22	25	14	32	49	11	53	53	48	34	56	14	24	49	31	24	24	16	41	30	64	43	36	47	9	56	48	67	65	62	31	37	47	53	70	60	57	58	40	53	34	71	60	77	69	59	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12500	-427.810442307018604	-436.861285687469945	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.982159963000375	8	10	13	23	13	19	23	25	34	28	19	32	20	31	34	37	32	39	30	38	32	33	53	43	23	42	37	41	42	29	38	43	35	42	50	43	34	47	58	59	57	46	27	51	55	56	47	49	53	54	55	60	50	56	60	51	52	68	61	63	65	55	65	65	58	64	58	55	67	59	59	62	57	72	90	69	76	0	1	2	6	2	3	2	13	17	13	2	10	1	4	21	14	10	43	43	22	8	3	18	15	11	17	21	30	22	25	10	16	10	12	42	18	30	28	42	38	50	33	1	28	23	35	20	18	26	34	53	35	36	49	23	53	26	66	52	46	51	47	40	65	57	62	35	56	59	38	48	44	48	69	74	66	69	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13000	-418.559550963436948	-427.610394343888288	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.982592700744209	8	11	13	20	20	15	23	17	35	27	21	33	29	28	23	30	32	33	37	42	33	34	43	42	34	27	37	39	38	33	40	44	41	41	53	47	48	53	57	54	55	46	47	45	59	42	48	50	48	52	52	59	54	55	63	48	57	63	74	64	65	60	58	62	56	51	69	62	66	59	61	61	64	69	75	71	79	0	1	2	8	8	2	3	3	21	6	6	10	7	11	6	14	26	13	22	16	26	14	16	12	10	4	17	13	14	16	9	28	27	26	24	34	23	47	50	66	66	31	33	19	43	12	34	46	28	32	31	42	31	42	57	12	35	48	45	62	32	65	38	57	66	49	35	46	64	39	56	39	53	69	76	73	75	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13500	-414.066655345197717	-423.117498725649057	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.953409932496139	9	11	15	22	24	15	26	31	24	31	26	29	31	32	32	39	26	33	36	39	38	36	42	45	33	39	40	33	46	38	36	44	42	46	51	45	47	56	56	54	57	48	46	50	56	42	47	50	53	48	63	43	55	51	54	46	60	71	66	65	67	53	63	62	56	58	71	58	68	62	55	65	64	71	90	72	75	0	1	1	1	2	1	4	12	6	9	5	5	4	9	7	25	9	5	28	14	10	13	31	21	7	14	31	11	18	25	8	31	26	27	56	52	33	42	40	29	26	24	33	33	56	20	32	30	48	46	68	22	30	24	44	12	68	60	68	68	51	56	71	39	36	49	66	62	63	48	42	45	66	38	69	72	45	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14000	-420.718555982702753	-429.769399363154093	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.958158202203186	4	11	16	25	22	21	15	33	33	30	26	30	26	29	33	38	28	37	21	28	33	26	50	44	34	30	41	43	41	37	41	44	43	45	49	51	46	49	57	49	52	39	38	50	52	48	48	56	40	54	56	62	49	55	61	51	53	65	71	61	65	60	64	55	51	64	70	56	71	63	63	61	65	73	83	67	80	0	1	2	5	3	3	2	13	19	19	7	22	5	22	19	26	5	25	3	5	2	19	24	30	13	22	20	16	15	21	21	18	18	20	49	33	28	28	40	15	24	26	4	43	65	21	32	23	15	38	38	54	27	38	40	43	35	56	71	54	60	57	18	46	29	52	61	36	73	36	62	68	50	73	63	62	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14500	-420.890640857830647	-429.941484238281987	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999318871744748	8	12	14	23	27	20	20	26	28	36	26	28	27	33	34	31	36	33	35	32	35	39	54	40	33	30	45	32	42	36	40	37	40	44	39	49	33	56	53	59	49	45	38	51	55	53	52	55	34	43	63	61	49	54	55	52	61	67	71	65	62	58	64	50	67	60	64	56	63	54	64	52	69	65	81	78	72	0	1	2	7	4	2	2	4	7	9	1	4	7	16	4	9	11	4	11	13	12	15	53	32	13	8	18	12	49	26	10	25	17	26	14	50	11	39	53	34	29	49	37	21	72	18	37	64	11	18	40	42	31	56	44	50	54	44	63	47	55	70	56	34	61	47	40	72	54	64	62	43	51	54	77	77	60	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
15000	-407.431739691457949	-416.482583071909289	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994524608376583	6	12	12	18	24	19	24	30	35	23	19	30	28	31	25	34	27	36	32	40	33	31	47	41	34	39	37	39	44	39	45	47	42	37	50	47	47	53	58	46	49	47	45	51	48	53	56	47	48	55	50	61	39	58	62	56	54	69	74	61	57	52	63	62	62	58	70	58	62	63	66	64	67	66	87	75	69	0	1	1	3	11	2	6	11	19	3	2	7	5	15	11	12	4	17	17	34	17	7	16	22	17	14	13	22	8	25	25	16	27	5	32	20	20	37	38	53	22	33	14	31	27	42	46	30	48	32	34	35	5	44	54	35	40	68	77	29	40	21	39	46	38	31	39	57	54	36	54	66	65	60	67	58	56	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
15500	-387.133654464457948	-396.184497844909288	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998581544918561	7	10	12	19	23	18	26	34	34	27	28	31	27	28	32	36	32	39	39	40	37	35	45	41	31	37	34	41	44	39	42	43	36	33	43	46	44	57	56	51	56	47	44	48	53	46	55	57	49	51	58	64	51	55	61	48	59	70	73	64	67	60	65	63	67	65	65	63	64	60	68	64	72	67	82	74	77	0	1	1	1	4	2	5	7	25	4	3	13	3	5	14	12	14	34	12	25	12	11	18	22	11	9	7	16	16	27	33	34	15	10	14	30	9	42	46	24	49	30	30	28	37	30	49	36	23	42	54	40	31	46	49	30	45	74	64	41	48	48	62	45	47	39	48	29	51	41	68	70	52	54	61	58	67	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
16000	-407.654828812924563	-416.705672193375904	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.984770576020934	1	11	15	27	27	21	16	31	35	34	19	27	29	25	33	37	30	35	31	41	34	39	47	40	33	34	45	40	41	35	41	45	40	43	50	48	45	53	48	51	50	50	46	44	56	48	54	54	52	49	59	55	52	54	58	56	55	68	64	58	52	59	58	61	48	64	66	58	67	60	58	63	70	70	78	69	73	0	1	2	6	3	3	2	5	17	13	2	11	6	6	5	5	7	14	5	9	7	10	20	19	13	14	16	26	12	14	30	22	15	9	31	20	15	23	34	44	20	43	26	31	22	22	44	22	36	30	38	65	39	36	23	23	41	66	35	40	37	39	48	32	17	60	62	35	70	47	46	60	49	70	64	72	60	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
16500	-396.937958928454123	-405.988802308905463	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999876155586468	3	8	15	20	24	16	22	36	34	35	27	30	33	27	33	35	29	37	34	39	38	39	48	44	27	30	43	33	37	34	45	36	41	44	42	44	40	55	53	57	54	44	48	42	59	47	46	57	49	51	58	57	50	57	50	55	57	75	72	57	62	59	62	56	66	64	70	53	68	52	62	64	73	61	78	74	76	0	1	2	6	7	2	6	28	5	14	3	4	11	4	17	25	5	19	5	16	13	15	36	15	3	3	18	17	15	25	10	17	10	13	9	29	18	55	47	70	27	9	34	8	70	30	32	33	46	44	47	49	31	50	34	50	33	69	72	24	41	39	40	47	40	52	66	23	52	42	56	62	69	70	65	67	66	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17000	-398.375901081452469	-407.426744461903809	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997087306598335	7	10	13	23	24	15	20	34	33	32	27	31	28	30	25	40	32	39	31	41	36	30	47	45	34	34	44	29	44	39	45	45	43	41	49	38	47	53	56	50	53	40	46	50	56	55	50	54	52	53	63	64	55	47	56	53	62	70	71	63	62	58	57	64	69	59	71	60	71	51	70	62	65	73	90	58	78	0	1	1	3	7	1	6	12	28	15	7	4	15	28	7	8	15	10	28	28	11	5	26	16	17	28	9	15	12	25	8	36	21	25	43	9	19	27	47	27	27	19	20	27	27	32	16	29	34	54	47	18	31	17	33	37	62	51	73	53	53	46	44	46	66	56	73	41	64	34	52	62	44	51	67	56	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17500	-403.314142306637166	-412.364985687088506	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996029200795156	8	12	12	18	21	21	23	30	35	33	22	32	27	28	27	41	20	28	36	38	35	32	52	44	35	32	49	38	44	35	42	48	42	44	49	47	44	53	51	52	50	49	44	53	57	54	45	54	48	46	62	62	51	60	62	47	61	71	74	57	66	57	52	67	61	57	68	59	60	60	66	61	65	67	87	59	79	0	1	1	3	1	2	4	15	12	5	2	7	7	6	5	26	1	17	6	12	12	5	29	12	14	6	33	9	9	12	30	31	25	25	43	31	8	37	33	32	34	10	20	33	39	16	16	49	43	43	50	46	43	60	45	31	44	72	51	38	45	39	47	55	23	37	51	41	31	30	60	66	57	54	77	53	61	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
18000	-401.481412042747024	-410.532255423198364	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.975076329101989	6	12	15	27	27	19	24	34	34	30	21	34	24	33	29	35	31	33	33	39	35	39	47	43	31	35	43	39	45	40	39	43	45	46	46	46	45	40	49	55	52	44	45	52	57	54	51	52	52	54	62	61	53	60	62	57	56	66	69	60	61	62	63	61	62	60	67	61	58	62	64	54	69	70	75	71	80	0	1	1	7	11	2	3	4	18	6	3	13	11	4	7	25	5	4	5	12	15	5	43	12	7	25	21	14	8	25	8	22	14	8	28	27	9	10	27	39	39	18	16	43	46	39	35	39	32	36	46	49	20	53	50	53	23	54	39	49	56	45	47	57	56	24	50	69	53	60	44	41	55	67	74	58	62	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
18500	-420.167713921268216	-429.218557301719557	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.984134141345187	5	11	10	17	22	19	22	36	38	31	30	25	30	30	33	33	26	38	29	28	36	31	53	44	28	40	45	32	38	40	36	48	38	46	52	51	43	54	57	47	46	41	48	48	61	56	59	52	49	43	59	65	48	55	57	55	51	62	71	65	64	58	50	62	64	63	61	60	71	60	69	63	73	68	87	76	79	0	1	1	2	2	2	4	3	10	19	12	6	25	7	6	11	7	16	12	5	28	7	33	16	7	20	29	5	11	10	11	50	22	37	24	37	18	42	41	26	9	16	24	19	51	40	30	49	50	16	35	55	27	36	54	49	37	35	68	67	55	27	53	56	46	55	39	49	72	48	72	43	64	52	59	72	59	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
19000	-405.592830872917204	-414.643674253368545	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995638270984507	6	10	12	23	25	20	16	25	34	25	17	31	33	29	29	41	26	19	35	39	29	32	46	39	36	43	44	39	42	35	44	41	41	35	47	47	38	46	55	52	47	49	43	50	53	53	53	47	51	53	63	57	56	61	62	52	59	71	64	63	63	50	64	63	51	58	70	58	67	53	63	57	68	71	76	72	81	0	1	1	3	11	11	2	6	10	11	3	8	14	10	7	37	6	3	12	12	7	21	37	30	10	19	16	25	24	12	20	30	24	12	29	32	9	32	38	32	31	32	9	36	36	38	38	28	48	42	44	70	48	45	66	30	39	53	47	46	47	20	70	47	16	36	59	62	66	42	72	62	40	52	74	71	58	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
19500	-400.527854872720582	-409.578698253171922	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994759780267924	2	6	14	19	23	19	17	30	28	35	27	26	30	33	28	40	27	34	26	44	34	31	46	40	36	37	40	38	41	38	47	41	43	44	48	45	46	53	57	57	51	48	47	53	52	51	47	50	55	54	64	62	49	60	56	58	58	73	64	58	64	62	55	65	64	59	67	61	63	61	63	65	70	67	83	76	74	0	1	1	2	7	3	3	4	6	13	5	6	5	19	5	18	5	22	5	25	11	19	15	30	11	8	26	14	25	15	33	13	27	29	33	25	29	42	46	33	47	16	10	36	47	26	28	23	48	31	63	50	12	46	45	48	63	54	38	48	66	45	23	42	44	45	49	44	39	46	55	63	74	61	61	72	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
20000	-406.862063938603796	-415.912907319055137	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.977244980071739	7	13	11	21	24	16	21	31	29	36	27	29	34	33	36	38	32	33	26	41	38	39	49	44	27	31	37	29	45	40	43	38	43	46	40	49	38	53	55	52	50	47	47	52	57	41	49	50	49	55	61	59	57	53	63	53	54	66	67	62	67	58	66	58	68	67	57	60	67	53	65	58	73	64	91	66	82	0	1	1	3	2	3	6	25	7	28	4	11	12	7	28	17	12	25	5	22	17	8	30	16	5	25	25	4	16	14	25	18	18	11	5	33	14	23	47	47	31	37	13	42	48	9	24	42	21	23	53	54	40	23	68	24	24	62	44	72	41	70	52	47	71	51	49	53	52	24	52	43	58	51	77	64	66	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
20500	-399.043979892784478	-408.094823273235818	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.981799515119667	7	13	15	25	24	18	26	23	30	24	30	28	34	32	33	39	32	34	34	38	34	39	45	44	29	34	38	34	41	27	42	43	43	38	48	49	44	54	52	59	55	45	46	47	55	51	55	56	52	51	54	62	52	59	62	52	57	75	53	65	63	62	56	67	64	62	64	58	57	62	69	59	58	68	82	75	79	0	1	1	3	6	1	3	2	10	6	10	8	8	4	8	28	5	9	25	15	10	19	20	34	8	9	17	10	21	10	14	28	22	14	22	20	34	33	23	68	50	22	18	29	44	31	29	33	33	42	43	51	35	36	59	32	49	64	16	47	73	68	59	47	68	69	41	53	35	38	39	63	38	70	58	55	65	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
21000	-423.956598985046298	-433.007442365497639	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999431188498710	9	12	16	21	26	17	24	33	30	32	25	29	33	25	33	40	33	33	34	38	32	36	42	45	32	39	40	38	44	39	35	39	39	43	49	48	46	43	56	54	55	44	48	51	58	52	53	57	52	54	53	56	53	58	61	45	57	73	56	58	69	63	58	63	62	65	73	55	59	47	59	63	68	66	75	64	78	0	1	1	3	3	3	3	12	11	5	4	7	12	4	5	22	7	6	9	25	12	13	32	30	11	12	7	12	18	21	7	15	28	18	43	34	32	16	34	44	36	27	16	56	70	43	36	70	36	24	56	53	34	42	57	12	35	66	16	46	76	45	52	63	71	63	65	70	31	17	41	71	41	44	54	57	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
21500	-400.892271284019444	-409.943114664470784	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993871743828815	5	10	11	22	24	18	17	31	31	33	28	28	23	32	32	38	28	38	34	38	36	33	54	42	34	36	46	35	45	35	38	45	43	40	40	44	34	53	56	47	55	43	50	44	55	42	54	49	52	53	61	61	51	60	62	55	54	72	76	63	69	57	53	63	69	58	70	63	64	63	61	64	67	69	87	71	78	0	1	1	6	7	1	3	5	6	12	13	4	7	4	13	10	5	25	8	9	22	17	48	10	8	11	46	12	10	4	8	22	37	19	30	35	14	27	38	15	42	20	36	15	24	8	27	21	27	24	54	41	15	47	63	29	20	64	74	23	68	42	35	41	39	47	60	54	53	39	48	41	56	64	59	54	58	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
