step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10
9500	-32.526646293152382	-39.382134244111754	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.952693274715867	0	1	3	1	3	3	5	5	6	9	0	1	1	1	2	4	5	6	7	9	1	1	1	1	1	1	1	1	1	1
10000	-38.424024420238737	-45.279512371198109	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.872827850146786	1	2	4	2	3	4	5	6	5	9	0	1	1	1	2	4	5	6	5	9	1	1	1	1	1	1	1	2	1	2
10500	-36.238671293727577	-43.094159244686949	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.908172452756659	1	2	3	2	4	3	3	6	6	9	0	1	1	1	7	4	2	6	5	9	1	1	1	1	1	1	1	1	1	1
11000	-41.280327117344150	-48.135815068303522	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.520233033053765	0	2	4	2	4	4	3	5	6	10	0	1	1	1	7	4	2	4	5	9	1	1	2	1	1	1	1	2	1	2
11500	-42.800987871769138	-49.656475822728510	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.900647771956833	-1	1	3	0	3	3	5	6	5	10	0	1	1	1	2	4	5	6	5	9	1	1	1	1	1	1	1	2	1	2
12000	-42.202198308922853	-49.057686259882225	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.750695570793820	0	1	4	1	4	3	2	4	6	10	0	1	1	1	7	4	2	4	5	9	1	1	2	1	1	1	1	2	1	1
12500	-36.321182513208115	-43.176670464167486	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.709391277357832	0	2	5	2	3	3	4	5	5	9	0	1	1	1	2	4	5	6	5	9	1	1	2	1	1	1	1	1	1	2
13000	-40.234201077546061	-47.089689028505433	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.827698424836171	0	1	3	1	3	3	5	6	6	8	0	1	1	1	2	4	5	6	2	9	1	1	1	1	1	1	1	1	2	1
13500	-41.675906104381340	-48.531394055340712	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.569065634501703	0	2	4	1	3	3	5	5	5	8	0	1	1	1	2	4	5	4	5	9	1	1	2	1	1	1	1	2	1	3
14000	-44.077219668880517	-50.932707619839888	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.742210139493329	0	2	5	2	3	3	5	5	6	10	0	1	1	1	2	4	5	6	5	9	1	2	2	1	1	1	1	1	2	2
14500	-39.127680484047360	-45.983168435006732	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.641607702479777	0	1	4	1	3	3	4	6	5	9	0	1	1	1	2	4	2	6	5	9	1	1	2	1	2	1	1	2	1	2
15000	-41.480028209891927	-48.335516160851299	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.731675662718547	0	1	5	2	4	4	3	4	5	9	0	1	1	1	7	4	2	4	7	5	1	1	2	1	1	1	1	1	1	2
15500	-35.821097851235947	-42.676585802195319	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.979161972500858	1	2	4	2	3	4	4	6	5	9	0	1	1	1	2	4	5	6	7	9	1	1	1	1	1	1	1	1	1	2
16000	-37.735129533313966	-44.590617484273338	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.748555659362326	0	1	4	2	2	3	4	5	6	10	0	1	1	1	2	4	5	4	7	9	1	1	2	1	1	1	1	1	1	2
16500	-39.472164254370369	-46.327652205329741	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.893987328893921	0	1	4	2	3	4	4	5	6	8	0	1	1	1	2	4	5	6	5	9	1	1	2	1	1	1	1	1	1	2
17000	-44.376670200829992	-51.232158151789363	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.827900355906162	-1	2	3	1	3	3	5	4	5	9	0	1	1	1	2	4	5	4	2	9	1	1	2	1	1	1	1	1	2	2
17500	-37.772875395512415	-44.628363346471787	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.612771504817888	0	1	4	2	3	3	4	6	5	9	0	1	1	1	2	4	5	4	7	9	1	1	2	1	1	1	1	2	1	2
18000	-37.301615451576318	-44.157103402535689	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.707018583066631	1	2	4	2	3	4	4	4	5	9	0	1	1	1	2	4	5	4	7	9	1	1	2	1	1	1	1	1	1	2
18500	-44.914208822245357	-51.769696773204728	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.929263092207281	0	2	5	2	3	3	5	5	4	9	0	1	1	1	2	4	5	4	5	5	1	1	2	1	1	1	1	1	1	3
19000	-37.438805843385850	-44.294293794345222	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.663898707885578	0	1	3	1	3	3	4	5	6	9	0	1	1	1	2	4	5	6	5	9	1	1	2	1	1	1	1	1	1	2
19500	-49.920760337587488	-56.776248288546860	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.869597504707458	-1	1	4	2	3	3	4	5	5	10	0	1	1	1	2	4	5	6	5	9	1	2	2	2	1	1	1	1	2	2
20000	-45.656800273821361	-52.512288224780733	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.777603428732566	0	1	4	2	3	3	2	6	5	9	0	1	1	1	7	4	2	3	2	9	1	1	2	1	1	1	1	1	2	1
20500	-42.891308107268721	-49.746796058228092	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.859826412345595	0	2	5	2	4	1	3	5	6	8	0	1	1	6	7	1	2	6	5	9	1	1	2	1	1	1	1	2	1	1
21000	-45.069235126139432	-51.924723077098804	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.809544940715890	-1	1	2	2	3	1	4	6	6	10	0	1	1	6	2	1	5	6	5	9	1	1	1	1	1	1	1	2	1	2
21500	-40.227991534217495	-47.083479485176866	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.837522623913018	0	1	4	2	3	1	4	5	5	9	0	1	1	6	2	1	5	6	7	9	1	1	2	1	1	1	1	2	1	2
22000	-39.235866816868793	-46.091354767828165	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.950607775878537	0	1	3	2	3	1	4	4	5	9	0	1	1	6	2	1	5	4	7	9	1	1	1	1	1	1	1	1	1	2
22500	-42.466209088386144	-49.321697039345516	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.621208599674792	-1	1	5	2	3	1	5	6	5	9	0	1	1	6	2	1	5	4	5	9	1	1	3	1	1	1	1	2	1	2
23000	-43.376601689498230	-50.232089640457602	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.788054174521032	0	2	5	2	4	1	5	5	5	9	0	1	4	6	2	1	5	6	5	9	1	1	1	1	1	1	1	2	1	2
23500	-43.086775980446333	-49.942263931405705	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.922289455156805	0	2	3	2	4	1	5	5	6	9	0	1	4	6	2	1	2	4	5	9	1	1	1	1	1	1	2	1	1	1
24000	-42.885270933580344	-49.740758884539716	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.596342054228248	0	1	3	2	3	1	5	5	5	8	0	1	1	6	2	1	5	4	5	9	1	1	2	1	1	1	1	2	1	2
24500	-45.405080668872351	-52.260568619831723	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.613300619831788	-1	1	3	2	3	3	2	5	5	10	0	1	1	1	7	4	2	6	7	9	1	1	2	2	1	1	1	1	1	2
25000	-38.477215039841710	-45.332702990801081	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.849577210441972	0	1	4	1	4	2	3	4	5	9	0	1	1	1	7	4	2	6	7	9	1	1	1	1	1	1	1	1	1	2
25500	-38.423083780318741	-45.278571731278113	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.926108704206648	0	2	5	1	4	3	3	5	5	9	0	1	1	1	7	4	2	6	5	9	1	1	2	1	1	1	1	1	1	2
26000	-36.883033425065463	-43.738521376024835	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.553666454331784	0	1	4	2	3	4	4	5	5	9	0	1	1	1	2	4	5	4	5	9	1	1	2	1	1	1	1	1	1	2
26500	-39.872225110822896	-46.727713061782268	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.564711879431908	0	2	4	1	3	3	5	5	6	9	0	1	2	1	2	4	5	6	7	9	1	1	1	1	1	1	1	1	1	2
27000	-50.331147389714644	-57.186635340674016	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.791892425357748	-1	2	4	1	3	3	3	6	6	8	0	1	2	1	2	4	2	4	7	9	1	2	1	1	1	1	1	3	2	2
27500	-37.274700032160453	-44.130187983119825	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.765644506860533	0	1	3	1	3	3	5	5	6	9	0	1	1	1	2	4	5	4	7	9	1	1	1	1	1	1	1	2	1	2
28000	-42.138677201274845	-48.994165152234217	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.785251855231986	0	1	4	1	4	3	5	3	5	7	0	1	1	1	2	4	2	4	5	9	1	1	2	1	2	1	1	1	1	1
28500	-37.709399794798642	-44.564887745758014	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.715573569504101	-1	1	4	1	3	3	5	5	5	9	0	1	1	1	2	4	5	6	5	9	1	1	2	1	2	1	1	1	1	2
29000	-51.301836194156323	-58.157324145115695	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.886021759904771	0	1	2	2	4	3	2	5	6	9	0	1	1	1	7	4	2	4	7	9	1	1	2	2	1	1	1	2	1	1
29500	-41.662706048833044	-48.518193999792416	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.831923428198686	0	1	2	2	2	4	4	6	3	9	0	1	1	1	2	4	5	6	5	9	1	1	1	1	1	1	1	1	1	3
30000	-45.320506471719270	-52.175994422678642	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.550881238919525	-1	1	3	1	3	4	4	5	6	9	0	1	1	1	2	1	5	4	5	9	1	1	2	2	1	2	1	2	1	1
30500	-38.903762239167833	-45.759250190127204	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.767298185116004	0	1	3	1	3	4	4	5	5	8	0	1	1	1	2	4	5	6	7	9	1	1	1	1	1	2	1	1	1	2
31000	-34.404897614665906	-41.260385565625278	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.988676232902446	0	2	3	2	3	4	4	6	5	9	0	1	1	1	2	4	5	6	5	9	1	1	1	1	1	1	1	1	1	1
31500	-37.667878103231345	-44.523366054190717	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.900565973891569	-1	1	4	2	3	3	4	5	5	9	0	1	1	1	2	4	5	6	7	9	1	1	2	1	1	1	1	1	1	2
32000	-49.574969281783964	-56.430457232743336	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.671043115471843	-2	1	2	1	3	4	5	4	6	10	0	1	1	1	2	4	5	4	7	9	1	2	2	2	1	1	1	2	1	2
32500	-38.503356903933771	-45.358844854893142	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.883279171081778	1	2	4	2	3	4	5	5	6	8	0	1	1	1	2	4	5	4	5	9	1	1	2	1	1	1	1	2	1	1
33000	-40.556158193959774	-47.411646144919146	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.793224576446321	0	1	4	1	3	3	5	5	5	10	0	1	1	1	2	4	5	6	5	9	1	1	2	1	1	1	1	1	2	3
33500	-38.253396008333823	-45.108883959293195	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.807422075500563	0	2	3	1	3	4	5	5	6	9	0	1	1	1	2	4	5	6	7	9	1	1	2	1	1	1	1	1	1	1
34000	-51.515680401130616	-58.371168352089988	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.822833711116629	-1	1	2	2	2	4	4	6	5	7	0	1	2	1	2	3	5	6	5	9	1	2	1	1	1	1	1	1	2	1
34500	-35.785117461579283	-42.640605412538655	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.875687620118880	0	1	2	2	3	3	4	5	5	8	0	1	1	1	2	4	5	6	5	9	1	1	1	1	1	1	1	1	1	2
35000	-36.619572154639727	-43.475060105599098	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.915814553343302	0	1	4	1	3	2	5	5	5	9	0	1	1	1	2	4	5	6	5	9	1	1	2	1	1	1	1	1	1	1
35500	-37.963738413377840	-44.819226364337212	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.970779863312583	0	2	2	2	3	3	5	4	5	10	0	1	1	1	2	4	5	4	5	9	1	1	1	1	1	1	1	1	1	2
36000	-35.036678543515151	-41.892166494474523	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.964945221725137	1	2	4	2	4	3	3	4	6	9	0	1	1	1	7	4	2	4	5	9	1	1	1	1	1	1	1	1	1	1
36500	-39.168021007732854	-46.023508958692226	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.931225706559664	0	1	4	2	3	4	4	5	4	10	0	1	1	1	2	4	5	6	5	9	1	1	1	1	1	1	1	1	1	2
37000	-36.511308190199124	-43.366796141158495	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.857264495712583	0	1	2	1	3	3	4	5	6	9	0	1	1	1	2	4	2	6	5	9	1	1	1	1	1	1	2	1	1	1
37500	-61.025810544133009	-67.881298495092381	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.593763042331217	-2	1	4	2	4	3	3	6	5	9	0	1	4	1	2	2	2	4	7	7	1	1	2	3	1	1	1	1	1	4
38000	-36.128145663205558	-42.983633614164930	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.950971510770042	0	1	4	1	4	3	5	5	6	8	0	1	1	1	2	4	5	6	7	9	1	1	2	1	1	1	1	1	1	1
38500	-43.842618316522383	-50.698106267481755	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.920951441690686	0	2	4	2	3	2	4	5	5	9	0	1	4	1	2	1	5	6	5	7	1	1	1	2	1	1	1	1	1	2
39000	-39.663833735411167	-46.519321686370539	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.713124146120434	0	1	4	1	3	4	4	5	5	9	0	1	1	1	2	4	5	6	5	9	1	1	2	1	2	2	1	1	1	2
39500	-37.479265612484340	-44.334753563443712	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.914292214907786	0	2	4	2	3	4	4	5	6	10	0	1	1	1	2	4	5	4	7	9	1	1	1	1	1	1	1	1	1	2
40000	-33.834909716647189	-40.690397667606561	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.695171140430488	0	1	4	1	3	3	5	5	5	9	0	1	1	1	2	4	5	6	5	9	1	1	2	1	1	1	1	1	1	2
40500	-37.112902010768991	-43.968389961728363	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.732541884716435	1	2	5	2	3	3	4	5	6	10	0	1	1	1	2	4	5	6	7	9	1	1	2	1	1	1	1	1	1	2
41000	-40.357395202354908	-47.212883153314280	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.654126540201187	0	1	4	2	3	4	4	6	5	10	0	1	1	1	2	4	5	4	5	9	1	1	2	1	1	1	1	3	1	2
41500	-41.407211889385252	-48.262699840344624	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.728516226772574	-1	1	4	2	3	4	4	6	6	9	0	1	1	1	2	4	5	6	5	9	1	1	2	1	1	1	1	1	2	2
42000	-37.337637593127489	-44.193125544086861	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.853770194397939	0	1	4	1	3	3	4	5	5	9	0	1	1	1	2	4	5	6	5	9	1	1	1	1	1	2	1	1	1	2
42500	-47.943624124088416	-54.799112075047788	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.701944551341790	-1	0	2	2	2	3	5	6	5	9	0	1	1	1	2	4	5	6	5	9	1	1	1	1	1	1	1	2	2	2
43000	-44.631716154447794	-51.487204105407166	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.975473286110850	-1	1	3	1	3	3	4	4	5	8	0	1	1	1	2	4	5	4	7	9	1	1	2	1	1	1	1	2	1	2
43500	-47.442650466418286	-54.298138417377658	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.762532407664521	0	2	1	2	1	4	4	6	6	8	0	5	1	1	1	4	5	6	5	9	1	1	1	1	1	1	1	1	2	1
44000	-38.461824384292932	-45.317312335252304	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.963171676839341	0	2	3	2	1	3	4	5	6	9	0	5	1	1	1	4	5	6	7	9	1	1	1	1	1	1	1	1	1	1
44500	-52.596657705368912	-59.452145656328284	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.370635457998120	0	2	4	2	1	3	4	5	6	9	0	5	1	1	1	4	5	4	7	5	1	1	2	1	1	1	3	2	1	3
45000	-47.800758970930048	-54.656246921889419	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.789805286169301	0	2	4	1	1	4	4	6	6	9	0	5	1	1	1	4	2	6	7	5	1	1	1	1	1	1	1	1	1	3
45500	-45.710448985243033	-52.565936936202405	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.913833692225430	0	2	4	2	1	4	4	6	6	9	0	5	1	1	1	4	5	4	7	9	1	1	2	1	1	1	2	1	1	2
46000	-51.271306001876972	-58.126793952836344	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.887736865333689	0	2	3	1	1	3	3	5	4	10	0	5	1	1	1	4	5	4	7	7	1	1	2	1	1	1	1	2	1	3
46500	-46.146886385953358	-53.002374336912730	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.566924285733429	0	2	5	2	1	3	4	5	6	8	0	5	1	1	1	4	5	6	7	9	1	1	3	1	1	1	2	1	1	2
47000	-38.681246031896855	-45.536733982856227	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.958656327209707	0	2	4	2	3	3	5	6	5	9	0	1	1	1	2	4	5	4	5	9	1	1	1	1	1	1	1	1	1	2
47500	-46.102361279663128	-52.957849230622500	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.701042016191011	0	1	4	1	2	3	5	6	4	8	0	1	1	1	2	4	5	6	5	7	1	1	3	1	1	1	2	2	1	2
48000	-35.570572821271682	-42.426060772231054	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.888752085086169	0	2	3	2	3	3	4	4	6	8	0	1	1	1	2	4	5	6	7	9	1	1	1	1	1	1	1	1	1	1
48500	-42.976064143743869	-49.831552094703241	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.682133982813465	-1	1	4	0	4	2	2	5	6	9	0	1	1	1	7	4	2	6	5	9	1	1	2	1	1	1	1	2	1	1
49000	-39.087858695545151	-45.943346646504523	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.812532313065612	0	1	4	2	4	3	2	5	4	9	0	1	1	1	7	4	2	6	7	9	1	1	2	1	1	1	1	1	1	2
49500	-37.735973247821285	-44.591461198780657	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.884345868087329	0	1	4	1	3	3	5	4	4	9	0	1	1	1	2	4	5	6	5	9	1	1	2	1	1	1	1	1	1	2
50000	-43.004719296889519	-49.860207247848891	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.788003027017859	0	2	3	2	3	1	5	4	5	8	0	1	1	6	2	1	5	6	5	9	1	1	2	1	1	1	1	1	1	2
50500	-43.785205748297258	-50.640693699256630	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.786251299456126	0	2	4	2	3	1	5	4	6	7	0	1	4	6	2	1	5	6	5	9	1	1	1	1	1	1	1	1	1	1
51000	-48.969181114660159	-55.824669065619531	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.866675377407513	0	1	3	2	2	1	4	6	5	9	0	1	1	6	2	1	5	4	5	7	1	1	2	1	1	1	1	1	2	2
51500	-44.714019671162873	-51.569507622122245	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.745086321679142	-1	2	4	2	3	1	4	6	6	9	0	1	1	6	2	1	5	6	7	9	1	1	2	1	1	1	1	2	1	2
52000	-40.056127794385183	-46.911615745344555	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.623635022850661	0	1	5	1	4	3	3	5	5	10	0	1	1	1	7	4	2	6	5	9	1	1	3	1	1	1	1	1	1	2
52500	-40.237464861723844	-47.092952812683215	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.488044788419908	0	1	4	1	3	3	5	5	6	10	0	1	1	1	2	4	5	6	5	9	1	1	2	1	1	1	1	1	1	3
53000	-43.094710108662142	-49.950198059621513	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.879467772465011	0	1	4	2	3	4	5	5	5	9	0	1	1	1	1	4	2	6	5	9	1	1	2	1	2	1	2	1	1	2
53500	-42.074634715503826	-48.930122666463198	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.727543822272199	0	1	3	1	3	3	4	5	6	8	0	1	1	1	2	4	5	4	5	9	1	1	1	1	2	1	1	2	2	1
54000	-44.739600365260777	-51.595088316220149	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.492568929145223	0	1	4	1	4	4	3	5	6	9	0	1	1	1	7	4	2	6	7	9	1	1	1	1	1	2	1	1	2	2
54500	-40.900407129059602	-47.755895080018973	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.898482301458089	0	1	3	1	3	3	4	6	5	9	0	1	1	1	2	1	5	6	5	9	1	1	2	1	1	1	1	2	1	2
55000	-41.253197056507183	-48.108685007466555	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.840853929815197	0	1	4	2	4	4	5	4	6	9	0	1	4	1	2	4	2	4	7	9	1	1	1	1	2	1	2	1	1	2
55500	-36.618859054634456	-43.474347005593827	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.783954204828036	0	2	5	1	3	3	5	5	5	10	0	1	1	1	2	4	5	6	5	9	1	1	2	1	1	1	1	1	1	2
