step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81
5000	-752.540111876943456	-760.338383570148267	7.798271693204827	0.000016565046021	0.000041304757728	2.493488860576294	0.986831305950692	2	8	7	11	11	17	14	20	21	25	24	24	33	20	28	28	24	29	30	36	27	25	36	29	25	36	28	35	31	37	33	32	39	39	36	33	38	40	43	40	41	43	34	39	40	36	49	45	44	52	48	49	47	46	40	51	45	45	46	50	48	55	49	60	48	62	55	54	57	54	58	54	59	65	57	63	72	69	67	77	73	0	1	1	2	3	1	5	3	6	7	3	6	24	7	9	9	8	9	11	24	9	9	13	9	9	9	14	12	18	24	24	10	16	18	13	9	22	26	32	24	18	30	27	31	31	32	37	38	38	28	37	44	58	19	36	58	38	44	33	58	48	39	58	50	41	52	58	53	50	59	56	45	70	71	67	68	73	76	70	81	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
5500	-702.867720261294608	-709.638428518733235	6.770708257438586	0.000026637693535	0.000067852866298	2.547250054083268	0.997330803615042	2	5	9	8	12	15	17	22	21	23	23	20	32	24	26	26	32	29	32	33	33	31	39	26	31	32	29	37	40	36	35	28	34	41	37	41	35	38	42	31	38	40	41	38	41	44	43	43	43	51	44	48	44	51	47	51	45	45	49	47	46	53	47	62	51	59	50	56	58	55	59	58	66	66	60	65	72	72	68	76	72	0	1	1	2	3	1	5	3	6	7	3	6	24	7	9	9	8	24	11	24	9	9	13	9	9	24	14	12	18	24	24	7	16	18	13	24	22	26	32	24	18	30	27	31	31	32	37	38	38	28	37	58	44	19	36	58	38	44	33	44	48	39	44	50	41	52	58	53	50	59	56	45	70	71	67	68	73	76	70	81	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6000	-643.201787694358586	-645.823210145820099	2.621422451461480	0.000075264493730	0.000048104056266	0.639133459645800	0.989378411307321	0	5	11	11	13	13	17	20	18	25	23	20	28	24	29	29	26	29	30	38	28	30	29	26	30	29	29	35	41	35	34	34	37	40	40	37	37	37	39	31	40	41	35	39	40	49	47	42	46	54	43	47	47	59	46	51	46	43	49	52	51	47	48	62	51	58	56	55	60	53	58	58	63	65	65	66	78	73	68	81	76	0	1	1	2	3	1	5	3	6	7	3	6	9	7	9	9	8	9	11	24	9	9	13	9	24	24	14	12	18	24	24	10	16	18	13	24	22	26	32	24	18	30	27	31	31	32	37	38	38	28	37	44	44	19	36	58	48	44	33	58	48	39	58	50	41	52	58	53	50	59	56	45	70	71	67	68	73	76	70	81	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6500	-624.178600374200073	-623.449292758052934	-0.729307616147189	0.000108712181783	0.000051822197391	0.476691724341805	0.978447695982169	0	2	10	13	13	11	16	19	21	19	19	24	30	24	30	27	30	30	34	34	31	25	38	25	27	33	31	32	40	34	33	35	36	37	36	37	36	37	39	35	39	43	35	40	42	43	46	43	46	52	50	48	45	40	43	50	41	45	50	50	46	47	51	58	50	55	50	57	57	55	56	51	66	66	61	64	71	73	68	75	78	0	1	1	2	3	1	5	3	6	7	3	6	24	10	24	9	8	9	11	24	9	9	13	9	9	24	14	12	18	24	24	7	16	18	13	9	22	26	32	24	18	30	27	31	31	32	37	38	48	28	37	44	44	19	36	44	38	44	33	58	38	39	58	50	41	52	58	53	50	59	56	45	70	71	67	68	73	76	70	74	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7000	-621.754167551929640	-622.772922214677351	1.018754662747737	0.000091269932521	0.000045173194373	0.494940591329046	0.999568840442929	1	4	9	12	12	17	17	17	23	23	25	25	36	21	29	28	22	31	32	34	31	32	40	27	31	32	28	35	35	33	31	32	37	37	40	36	40	35	40	35	42	38	36	41	42	38	47	45	51	42	48	46	45	51	46	52	41	49	48	49	40	50	55	55	53	59	55	54	54	55	57	51	61	65	65	58	74	69	60	73	75	0	1	1	2	3	1	5	3	6	7	3	6	24	7	24	9	8	9	11	24	9	9	13	9	9	9	14	12	18	9	9	10	16	18	13	24	22	26	32	24	18	30	27	31	31	32	37	61	48	28	37	44	44	19	36	44	38	44	33	44	38	39	58	50	41	52	58	53	50	59	56	45	70	71	67	68	73	76	70	74	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7500	-643.089031294959682	-640.788928678540628	-2.300102616419018	0.000124474804563	0.000062816082435	0.504648974188307	0.991570406858981	2	3	8	13	11	16	16	21	21	20	24	20	33	21	27	27	31	29	33	25	25	27	39	24	26	29	31	40	39	36	30	31	34	36	41	41	37	36	47	37	43	41	34	40	42	46	43	42	44	48	49	47	49	49	44	54	46	44	45	50	45	51	56	55	50	51	49	55	54	56	59	52	64	66	54	64	78	67	72	70	73	0	1	1	2	3	1	5	3	6	7	3	6	24	7	9	9	8	24	11	9	9	24	13	9	9	24	14	6	18	24	24	10	16	18	13	24	22	26	32	9	18	30	27	31	31	32	37	38	48	28	37	44	58	19	36	44	48	44	33	58	38	39	58	50	41	52	58	53	50	59	56	45	70	71	67	68	73	76	70	74	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
8000	-625.520490012283972	-623.423196499211485	-2.097293513072471	0.000122013764780	0.000047195262288	0.386802770763037	0.998648717276045	2	5	7	13	14	15	16	16	23	23	22	24	31	22	29	27	21	28	33	37	31	27	37	28	25	32	26	33	36	40	32	32	29	37	38	34	37	37	44	29	42	44	35	40	43	42	44	45	47	49	40	48	48	55	39	51	45	46	51	52	42	51	53	60	47	56	52	53	58	54	58	54	62	65	65	60	76	67	69	76	71	0	1	1	2	3	1	5	3	6	7	3	6	9	7	9	9	8	9	11	24	24	9	13	9	9	9	14	12	18	24	9	7	16	18	13	24	22	26	32	9	18	30	27	31	31	32	37	61	61	28	37	44	58	19	36	44	38	44	33	58	38	39	58	50	41	52	44	53	50	59	56	45	70	71	67	68	73	76	70	81	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
8500	-628.281158643635763	-625.877134528178544	-2.404024115457239	0.000124342014574	0.000038217518286	0.307358043194250	0.990493599484194	2	5	9	12	14	12	16	11	22	23	24	16	32	23	27	27	23	31	31	35	28	31	39	28	31	32	27	29	37	36	35	34	35	38	37	33	42	38	42	35	42	42	37	39	43	44	48	41	44	48	46	45	46	48	39	49	44	48	45	55	51	50	51	59	58	53	53	56	56	50	56	47	60	65	62	64	67	74	58	81	77	0	1	1	2	3	1	5	3	6	7	3	6	24	7	9	9	8	24	11	24	9	9	13	9	9	24	14	6	18	24	24	10	16	18	13	24	22	26	32	24	18	30	27	31	31	32	37	38	48	28	37	44	44	19	36	44	38	44	33	58	48	39	44	50	41	52	58	53	50	59	56	45	70	71	67	68	73	76	70	81	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
9000	-623.994046439231624	-622.316108280214053	-1.677938159017581	0.000117747832646	0.000044279975736	0.376057671224107	0.992289329671491	4	8	11	10	12	12	19	20	20	23	21	19	31	23	27	25	30	30	34	37	27	31	41	27	30	30	31	39	34	39	36	29	36	36	40	36	39	35	46	34	44	41	37	41	41	44	44	40	43	52	43	48	46	42	45	48	45	44	49	50	40	52	52	58	54	54	53	57	57	54	59	56	64	62	65	64	71	69	66	74	67	0	1	1	2	3	1	5	3	6	7	3	6	9	7	9	9	8	9	11	24	9	24	13	9	24	9	14	12	18	24	24	7	16	18	13	24	22	26	32	9	18	30	27	31	31	32	37	38	61	28	37	44	58	19	36	44	61	44	33	44	38	39	58	50	41	52	58	53	50	59	56	45	70	71	67	68	73	76	70	74	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
9500	-623.432450123984609	-620.440008382434144	-2.992441741550416	0.000130758889297	0.000046884763466	0.358558899655830	0.987704384337756	2	6	8	12	12	14	17	20	23	24	19	25	33	26	27	25	27	31	34	36	29	28	35	28	30	33	29	38	39	37	33	31	35	41	36	33	40	38	43	28	42	43	37	41	42	45	45	41	51	50	49	48	48	51	42	48	48	48	48	51	47	47	52	56	56	58	55	57	56	54	58	66	65	64	59	61	73	67	77	75	70	0	1	1	2	3	1	5	3	6	7	3	6	24	7	9	9	8	9	11	24	24	9	13	9	24	24	14	12	18	24	24	10	16	18	13	24	22	26	32	9	18	30	27	31	31	32	37	38	48	28	37	44	44	19	36	44	38	44	33	58	48	39	58	50	41	52	58	53	50	59	56	45	70	71	67	68	73	76	70	81	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10000	-631.488124366493025	-628.351265532557022	-3.136858833935952	0.000131801786015	0.000041920488636	0.318057060559089	0.990090616487548	2	6	10	12	13	17	19	18	22	21	22	29	38	25	30	27	29	33	31	37	29	32	39	29	30	32	32	39	39	39	32	30	36	42	39	41	37	38	42	38	41	40	38	42	39	41	44	41	48	50	45	49	45	44	46	50	46	49	44	49	44	48	53	60	46	56	53	54	60	52	57	51	57	65	60	66	74	70	70	76	76	0	1	1	2	3	1	5	3	6	7	3	6	24	10	9	9	8	24	11	9	9	9	13	9	9	24	14	6	18	24	9	10	16	18	13	24	22	26	32	24	18	30	27	45	31	32	37	38	38	28	37	44	44	19	36	44	48	44	33	44	38	39	44	50	41	52	58	53	50	59	56	45	70	71	67	68	73	76	70	74	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10500	-632.185134019525663	-630.362672309040704	-1.822461710485008	0.000119210369621	0.000045124926719	0.378531891663021	0.994289069166182	4	7	11	12	13	16	16	17	19	23	19	25	34	24	23	24	23	27	30	30	30	30	41	23	32	33	30	36	38	39	29	31	31	34	42	35	38	37	34	22	40	43	35	40	37	37	46	41	48	53	43	49	47	52	42	53	45	45	49	52	39	42	52	62	49	58	48	54	59	55	58	46	65	62	53	67	73	73	61	79	73	0	1	1	2	3	1	5	3	6	7	3	6	24	7	9	9	8	9	11	24	24	24	13	9	24	24	14	12	18	24	9	10	16	18	13	24	22	26	32	9	18	30	27	45	31	32	37	38	48	28	37	44	44	19	36	58	61	44	33	58	38	39	58	50	41	52	44	53	50	59	56	45	70	71	67	68	73	76	70	81	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11000	-622.630610246998572	-621.528452115817117	-1.102158131181451	0.000111346976179	0.000034429650448	0.309210466502992	0.996235693756602	2	7	7	10	9	16	18	14	22	22	21	25	34	25	27	26	25	28	35	33	29	33	40	28	24	35	30	35	36	36	35	32	33	37	41	36	38	39	47	36	37	44	39	40	37	41	47	41	51	53	46	48	48	42	45	52	48	46	42	50	50	51	50	62	47	60	54	55	58	55	58	55	66	66	62	68	75	71	70	74	73	0	1	1	2	3	1	5	3	6	7	3	6	24	10	9	9	8	9	11	24	9	24	13	9	9	24	14	6	18	9	9	10	16	18	13	24	22	26	32	24	18	30	27	45	31	32	37	38	48	28	37	44	44	19	36	58	48	44	33	44	38	39	58	50	41	52	58	53	50	59	56	45	70	71	67	68	73	76	70	74	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11500	-626.058442728864861	-623.986863760177357	-2.071578968687545	0.000121306625884	0.000040313914508	0.332330688573311	0.992895939866593	2	4	9	10	15	15	19	15	23	24	21	24	36	25	28	26	25	31	31	32	27	33	41	29	28	34	31	38	39	28	36	34	36	39	38	36	39	39	43	31	45	40	41	41	42	39	46	40	43	53	45	45	48	34	44	50	45	44	44	49	48	48	54	62	48	51	49	54	56	51	58	51	58	69	58	69	74	72	66	78	79	0	1	1	2	3	1	5	3	6	7	3	6	24	7	9	9	8	9	11	9	9	24	13	9	9	24	14	12	18	9	24	10	16	18	13	24	22	26	32	9	18	30	27	31	31	32	37	38	38	28	37	44	58	19	36	58	48	44	33	58	38	39	58	50	41	52	58	53	50	59	56	31	70	71	67	68	73	76	70	74	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12000	-626.233572356508603	-621.965749608992496	-4.267822747516140	0.000141983334931	0.000035201068885	0.247923947565343	0.995230114168627	5	6	7	9	13	16	19	18	21	25	19	24	35	23	30	28	28	32	28	32	26	31	37	25	30	33	30	34	39	35	31	33	38	38	40	36	38	38	47	34	44	41	38	37	43	45	46	43	52	45	46	47	47	50	40	50	44	43	48	52	47	51	55	59	53	61	55	54	58	53	54	48	68	63	62	62	75	72	74	78	74	0	1	1	2	3	1	5	3	6	7	3	6	24	7	24	9	8	24	11	24	9	24	13	9	24	9	14	12	18	9	24	10	16	18	13	24	22	26	32	9	18	30	27	31	31	32	37	38	38	28	37	44	44	19	36	58	38	44	33	58	38	39	58	50	41	52	58	53	50	59	56	45	70	71	67	68	73	76	70	81	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12500	-639.022133615909411	-637.261654971467692	-1.760478644441741	0.000118278362923	0.000040284003431	0.340586413573486	0.998003879812411	1	4	6	7	12	13	16	20	23	23	21	17	33	24	25	25	30	32	31	40	28	29	42	31	28	29	30	36	39	34	34	26	39	40	38	38	36	35	47	34	38	45	38	40	46	42	39	38	51	56	43	46	46	46	44	52	46	47	43	51	41	53	56	58	42	59	56	51	59	56	57	61	66	65	64	66	70	72	68	80	75	0	1	1	2	3	1	5	3	12	7	3	6	9	7	9	9	8	9	11	24	9	9	13	9	9	9	14	12	18	24	24	7	16	18	13	24	22	26	32	24	18	30	27	31	31	32	37	38	38	28	37	44	44	19	36	44	38	44	33	44	38	39	58	50	41	52	58	53	50	59	56	45	70	71	67	68	73	76	70	74	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13000	-627.069044588660972	-626.117596355554724	-0.951448233106299	0.000110768719789	0.000047287842051	0.426906098950261	0.994886596771532	3	9	7	14	11	15	17	15	22	24	23	25	32	25	29	27	26	31	30	34	29	30	37	26	28	36	31	30	36	38	30	32	33	39	35	34	34	41	41	29	43	43	35	37	44	44	40	45	52	45	41	46	45	44	41	49	46	42	44	46	46	44	48	57	53	53	51	58	54	51	56	50	57	65	61	64	65	72	73	81	76	0	1	1	2	3	1	5	3	6	7	3	6	24	7	9	9	8	9	11	24	9	9	13	9	9	24	14	6	18	24	9	10	16	18	13	24	22	26	32	9	18	30	27	31	31	32	37	38	38	28	37	58	44	19	36	44	38	44	33	44	38	39	58	50	41	52	58	53	50	59	56	45	70	71	67	68	73	76	70	81	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13500	-620.881475906709056	-618.935366190361719	-1.946109716347285	0.000120670685461	0.000050332098162	0.417102944018635	0.993007899825166	4	6	10	10	14	11	20	21	20	25	23	22	34	23	23	23	31	28	27	32	31	25	37	29	29	32	32	32	37	37	33	34	36	36	39	38	34	38	40	34	42	43	40	40	44	43	42	43	52	51	41	50	48	44	48	51	46	45	46	43	48	44	52	61	47	57	49	53	57	53	60	60	62	69	64	64	75	70	63	74	83	0	1	1	2	3	1	5	3	6	7	3	6	24	7	9	9	8	9	11	24	9	9	13	9	9	24	14	12	18	24	9	10	16	18	13	24	22	26	32	24	18	30	27	31	31	32	37	38	61	28	37	58	44	19	36	58	38	44	33	44	38	39	44	50	41	52	44	53	50	59	56	45	70	71	67	68	73	76	70	74	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14000	-624.362685600189593	-623.094206113069959	-1.268479487119625	0.000113550974118	0.000041157764402	0.362460689764668	0.995150911111075	-2	4	9	11	12	12	19	15	23	25	22	27	30	22	28	27	32	30	28	33	27	29	38	27	27	36	26	31	39	37	34	32	38	39	37	34	33	41	46	37	40	43	35	38	44	43	44	45	45	49	47	46	45	45	44	46	49	45	50	49	47	52	55	58	53	61	50	49	58	54	57	51	64	64	64	60	70	71	71	70	76	0	1	1	2	3	1	5	3	6	7	3	6	9	7	9	9	8	9	11	9	9	24	13	9	9	24	14	12	18	9	24	10	16	18	13	9	22	26	32	24	18	30	27	31	31	32	37	38	38	28	37	44	44	19	36	44	38	44	33	58	38	39	58	50	41	52	58	53	50	59	56	45	70	71	67	68	73	76	70	74	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14500	-631.628509124394327	-629.013408849236839	-2.615100275157507	0.000127463112710	0.000056253689441	0.441333090377660	0.974464073726338	0	6	10	8	11	17	16	22	22	23	19	27	34	25	30	28	33	30	29	36	29	31	41	25	26	35	28	36	39	38	33	31	38	39	41	34	41	37	39	27	37	43	35	39	43	38	45	45	50	53	51	49	44	43	39	48	40	43	47	51	53	52	48	62	46	54	51	53	59	53	58	52	64	68	56	67	75	70	65	78	78	0	1	1	2	3	1	5	3	6	7	3	6	24	7	24	9	8	9	11	24	24	24	13	9	9	24	14	12	18	24	24	10	16	18	13	9	22	26	32	24	18	30	27	31	31	32	37	38	48	28	37	58	44	19	36	58	38	44	33	58	48	39	44	50	41	52	58	53	50	59	56	45	70	71	67	68	73	76	70	74	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
15000	-635.389300511717465	-632.770697733557540	-2.618602778159917	0.000126727123730	0.000041520336146	0.327635749344757	0.984437370752342	3	6	9	13	15	17	19	20	21	25	18	27	33	25	31	28	25	30	31	29	29	26	38	25	29	27	31	38	38	36	33	28	37	41	42	36	36	35	47	31	43	41	37	43	43	38	42	37	45	48	47	47	48	41	42	53	45	45	49	48	46	50	49	50	53	51	50	56	59	55	56	53	67	66	60	66	78	71	67	79	75	0	1	1	2	3	1	5	3	6	7	3	6	24	7	24	9	8	9	11	24	24	9	13	9	9	9	14	12	18	9	24	7	16	18	13	24	22	26	32	9	18	30	27	31	31	32	37	38	48	28	37	44	58	19	36	58	48	44	33	44	38	39	58	50	41	52	44	53	50	59	56	45	70	71	67	68	73	76	70	81	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
15500	-630.623024945545922	-627.890899485816362	-2.732125459729533	0.000127919074096	0.000042597722932	0.333005247522665	0.986459413057503	2	4	6	10	13	9	17	18	24	24	23	17	34	23	32	26	23	30	31	35	31	32	41	27	31	33	31	34	37	35	35	34	40	36	38	39	37	37	38	31	38	43	40	39	40	40	42	43	46	54	42	45	47	42	42	52	41	47	47	52	49	51	51	61	55	56	50	57	58	54	59	43	69	67	69	64	74	68	67	70	79	0	1	1	2	3	1	5	3	12	7	3	6	24	7	24	9	8	9	11	24	24	9	13	9	9	24	14	12	18	9	24	7	16	18	13	24	22	26	32	24	18	30	27	31	31	32	37	38	38	28	37	44	44	19	36	58	38	44	33	44	48	39	58	50	41	52	58	53	50	59	56	31	70	71	67	68	73	76	70	74	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
