step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78
10000	-383.709982007417977	-390.565469958377378	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.681332655824314	0	5	6	7	7	8	9	9	10	10	10	11	12	9	13	11	12	13	11	12	12	14	15	15	15	13	15	15	16	14	15	15	14	16	17	16	18	19	20	19	18	21	21	18	22	22	24	20	23	23	23	21	24	25	25	28	24	25	26	26	26	27	27	28	28	28	29	30	30	30	30	31	34	33	35	35	39	41	0	0	2	2	2	3	4	4	14	7	14	10	8	5	19	8	11	12	11	16	9	17	16	17	18	19	26	17	12	26	17	15	0	32	26	31	27	34	31	34	34	44	48	36	40	43	43	38	52	38	46	44	0	43	46	63	0	51	49	55	57	50	0	47	63	63	63	58	66	66	67	0	70	69	74	73	0	0	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2	1	1	1	1	2	2	1	2	1	2	2	1	1	1	1	1	2	1	2	2	3	2	1	1	1	2	1	1	2	1	1	2	1	1	1	2	1	1	1	2	1	1	1	2	1	1	1	1	1	2	1	1	1	1	2	2	1	1	1	1
10500	-412.575789374669341	-419.431277325628741	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.828952102629035	-1	5	6	8	7	7	9	10	10	10	10	11	11	8	14	11	12	13	11	12	12	13	15	15	16	13	13	15	15	15	15	15	14	17	17	17	17	21	21	20	18	20	21	18	21	22	23	20	24	23	24	22	25	24	25	27	24	25	25	26	27	26	26	28	27	28	29	30	30	30	31	30	32	34	35	33	39	42	0	0	2	2	2	3	4	4	14	7	14	7	8	5	19	8	14	12	11	13	14	11	16	26	12	19	19	17	12	26	22	26	0	26	15	31	19	15	36	34	34	44	48	36	40	48	43	34	52	45	46	44	0	46	46	63	0	43	52	55	57	50	0	47	63	65	63	64	66	66	67	0	66	76	69	69	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	2	1	2	3	2	1	1	2	1	1	1	1	1	1	2	3	2	1	2	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	2	1	1	2	2	1	2	1	1	1	1	1	1	1	1	2	1	2	2	1	1
11000	-405.908401038347620	-412.763888989307020	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.733439586669351	0	5	7	8	7	8	7	11	10	10	10	10	13	9	13	13	11	12	13	13	12	13	14	15	15	12	13	15	15	15	15	15	15	16	18	17	17	20	20	19	19	18	22	20	23	23	24	21	23	24	23	22	25	25	25	28	24	26	26	26	25	25	26	29	29	27	30	30	31	30	31	30	33	33	35	33	39	41	0	0	2	2	2	3	2	4	14	7	5	7	8	5	26	8	11	12	26	8	14	17	16	17	18	11	26	17	7	15	17	27	0	15	32	31	27	34	36	34	37	31	48	42	32	43	46	40	52	41	43	44	0	46	48	63	0	47	52	47	57	38	0	54	63	63	63	47	66	66	65	0	66	69	69	65	0	0	1	1	1	2	1	1	1	2	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	3	1	2	1	1	1	1	1	2	2	2	2	1	1	1	1	3	1	1	1	1	3	1	1	1	1	2	1	1	1	2	1	1	2	1	2	2	1	2	2	2	2	1	1	2	1	2	2	1	1
11500	-363.177102083637408	-370.032590034596808	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.835496047950277	1	5	6	7	7	8	8	10	9	10	10	11	11	11	14	12	12	12	13	13	13	13	13	15	15	12	14	15	15	15	15	15	14	16	17	17	19	18	21	20	18	20	21	21	23	22	23	20	24	23	23	22	24	25	24	28	24	26	26	27	26	27	26	28	28	29	30	30	31	31	31	31	34	33	34	35	39	40	0	0	2	2	2	3	4	4	5	7	9	10	8	9	19	8	11	12	26	13	14	17	16	17	12	11	26	22	18	15	22	27	0	27	30	31	32	34	36	38	34	36	48	42	38	43	43	41	52	40	43	42	0	46	46	63	0	46	49	55	57	45	0	58	63	65	65	64	66	66	65	0	66	69	70	70	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	2	1	1	2	1	2	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	1	1	1	1	1	1	1	2	1	2	2	1	1
12000	-372.011522133909011	-378.867010084868411	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.815296920532572	0	5	6	7	7	7	9	10	9	8	10	10	12	11	13	12	12	11	13	13	14	14	14	15	15	12	13	15	16	15	14	14	14	16	17	16	18	20	19	19	18	19	22	20	21	23	24	21	23	23	24	22	23	25	24	28	23	24	26	26	27	27	26	27	29	28	28	29	31	30	31	31	33	33	34	34	40	41	0	0	2	2	2	3	4	4	5	4	9	10	8	9	26	8	11	12	26	13	14	17	16	17	18	11	26	17	18	19	17	26	0	15	32	31	27	34	36	34	34	36	48	42	40	43	46	41	52	45	46	44	0	58	48	63	0	46	52	55	57	45	0	58	63	63	63	64	66	66	67	0	70	69	69	70	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	2	2	1	1	1	1	2	2	1	3	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	2	1	3	1	1	1	1	1	1	2	1	1	1	1	3	1	1
12500	-414.958206529782274	-421.813694480741674	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.679519230952091	0	5	6	7	7	8	8	10	8	9	9	11	12	12	13	12	12	13	11	12	13	13	14	16	16	14	14	15	16	16	14	16	14	16	17	16	19	20	20	18	17	18	21	20	22	23	24	19	23	23	24	22	24	25	26	28	23	25	26	26	27	25	26	28	28	29	27	30	31	30	31	31	34	32	34	32	39	42	0	0	2	2	2	3	4	4	5	7	9	10	4	9	19	8	11	12	11	8	14	17	16	22	18	15	11	22	12	26	17	15	0	14	26	31	27	40	36	34	34	31	48	42	34	43	43	41	52	38	46	44	0	43	58	63	0	43	52	58	57	50	0	47	63	67	63	60	70	66	67	0	70	66	69	70	0	0	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	1	1	1	1	2	2	2	1	3	1	3	1	1	1	1	3	2	1	2	1	2	1	1	2	1	1	2	1	2	1	1	1	1	1	1	2	1	1	1	2	2	1	2	1	1	2	2	1	1	1	1	1	2	1	2	1	2	1	1	1
13000	-395.226691410092087	-402.082179361051487	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.718192415645154	0	4	7	7	6	8	9	9	9	10	10	11	12	11	13	13	13	13	12	13	13	14	13	15	14	14	14	15	15	15	15	15	15	16	17	16	18	20	18	18	18	20	22	21	22	22	24	21	23	23	23	22	23	25	24	28	25	26	26	26	27	27	27	29	28	29	30	30	31	30	32	31	32	33	35	34	38	41	0	0	2	2	2	2	3	4	5	7	9	7	8	9	19	8	11	12	11	13	14	17	13	22	18	15	19	17	12	15	17	26	0	27	15	31	15	40	36	34	34	36	48	42	34	48	46	41	52	45	46	44	0	46	43	63	0	46	52	55	57	45	0	54	63	65	63	58	70	66	67	0	66	69	73	66	0	0	1	1	2	2	1	2	2	1	1	1	1	2	2	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	3	1	2	2	1	1	1	3	1	1	2	1	2	2	1	1	1	1	1	2	1	1	1	2	2	1	1	2	1	2	1	1	2	3	1	1	1	1	2	1	1	2	1	1
13500	-412.898096275790863	-419.753584226750263	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.692826837189441	1	4	6	7	7	7	9	11	9	10	10	11	11	12	13	13	12	13	11	13	12	13	14	16	15	14	13	15	14	15	15	15	13	16	16	16	19	20	20	20	18	19	21	20	22	22	24	20	22	23	23	23	24	25	26	28	25	25	26	27	27	27	27	28	28	28	29	29	31	31	31	30	33	34	34	34	39	40	0	0	2	3	2	3	4	4	5	7	9	4	4	7	19	13	11	12	11	13	11	17	8	22	29	19	19	17	7	19	22	27	0	15	26	31	26	34	36	34	34	36	48	42	34	43	46	41	42	38	43	49	0	43	48	63	0	43	49	58	57	45	0	47	63	63	63	47	66	66	67	0	69	73	69	69	0	0	1	1	1	1	2	1	1	2	2	1	1	2	2	2	1	1	1	1	1	2	2	1	2	2	1	2	1	1	3	2	1	1	1	2	1	1	2	2	2	2	1	2	1	1	2	1	2	1	2	1	1	1	1	1	2	1	1	3	2	1	2	2	1	2	1	1	1	2	2	2	1	1	1	1	1	2	1	1
14000	-397.268048862026205	-404.123536812985606	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.676496375555005	0	4	6	7	8	7	8	10	10	10	10	11	12	12	13	12	12	12	12	12	13	13	14	16	16	14	13	15	14	15	15	15	14	17	17	17	19	21	21	19	18	19	22	21	23	22	24	20	22	24	23	23	24	25	26	28	23	26	26	25	26	28	27	26	29	29	29	30	30	31	31	31	34	34	35	33	40	42	0	0	2	2	2	3	4	7	5	7	5	10	8	11	11	8	11	12	11	4	14	17	8	17	29	19	11	22	18	27	17	26	0	26	27	31	34	40	36	41	34	31	48	42	38	48	48	34	42	45	46	49	0	47	47	63	0	43	52	48	57	45	0	47	63	63	63	47	66	66	67	0	66	69	70	70	0	0	1	1	1	1	2	1	1	1	1	1	2	1	1	1	3	1	1	1	1	1	1	1	2	2	1	1	2	1	1	1	2	1	1	2	3	1	1	1	2	1	1	3	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	2	1	3	2	3	1	1	1	1	1	2	1	1	1	1	2	1	2	1	1	1
14500	-415.764795978788584	-422.620283929747984	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.748095771133587	-1	4	6	8	7	7	9	10	9	10	11	11	12	10	14	12	13	13	12	12	11	13	13	14	16	13	14	15	15	15	15	15	14	17	18	17	18	19	20	19	17	19	21	21	21	23	24	20	22	24	23	24	24	26	25	28	22	24	26	25	27	27	27	28	29	28	29	30	30	31	31	31	32	34	34	33	39	42	0	0	2	2	2	2	6	4	5	4	9	6	8	4	19	8	21	10	11	8	9	21	16	17	12	19	19	17	12	26	22	26	0	27	15	31	32	34	24	34	32	28	48	42	38	48	43	41	44	45	43	49	0	47	48	63	0	43	52	48	57	45	0	58	63	63	63	64	66	66	65	0	66	73	73	70	0	0	1	1	1	2	1	2	1	1	1	1	1	2	1	1	1	1	1	2	1	1	2	1	1	1	2	1	1	1	2	1	1	2	1	1	2	1	1	1	4	1	1	2	1	1	1	1	2	2	1	3	1	1	1	1	3	1	1	2	1	2	2	2	1	2	1	1	2	1	1	2	1	1	2	1	1	1	1	1
15000	-404.003538562138715	-410.859026513098115	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.759026642371103	0	4	6	6	7	7	8	10	9	10	10	11	12	11	13	12	12	13	12	13	13	13	15	16	15	13	15	16	16	16	15	15	11	16	18	16	18	21	21	20	18	19	21	21	22	23	25	20	23	24	23	24	23	25	25	27	23	25	26	27	26	26	25	26	26	27	30	29	31	29	31	32	32	33	34	34	38	40	0	0	2	2	2	3	4	3	5	7	9	10	8	9	11	8	11	12	11	13	9	17	16	22	12	19	26	17	12	19	22	26	0	19	32	31	34	34	36	34	34	24	48	42	38	43	43	34	44	45	43	49	0	43	48	63	0	43	52	55	57	50	0	43	63	63	63	64	70	66	65	0	66	69	69	73	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	1	2	2	2	1	1	2	2	2	1	1	1	2	2	1	1	2	2	2	1	1	1	1	1	1	2	2	1	2	1	1	1	2	2	2	1	2	1	1	2	1	1	2	1	1	2	2	1	1	2	1	2	1	2	1	1	1
15500	-450.638803983119487	-457.494291934078888	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.684136623259502	-1	5	6	7	6	7	8	9	10	8	9	11	12	12	14	11	12	12	11	13	14	13	14	16	15	13	15	14	15	16	15	15	15	16	18	16	17	19	19	19	18	20	21	21	20	22	25	20	23	24	23	24	22	25	23	27	24	26	26	26	26	27	25	27	29	28	29	31	29	30	31	32	31	34	34	34	39	40	0	0	2	2	2	3	5	4	5	4	5	10	8	9	19	8	11	9	11	13	14	11	16	22	12	19	19	17	12	22	22	19	0	19	15	22	24	32	31	34	30	36	48	42	38	43	46	41	44	45	43	49	0	43	48	63	0	46	52	47	57	50	0	47	63	63	63	64	66	66	67	0	67	69	73	70	0	0	1	1	1	1	1	1	1	2	2	1	2	2	2	1	2	1	1	1	1	1	1	2	2	2	1	1	3	2	2	1	1	2	1	2	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	2	1	1	1	2	2	2	1	2	2	1	2	1	1	1	2	2	2	2	1	2	1	1	1	2	2	1	1	1
16000	-406.596642719880549	-413.452130670839949	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.737903985192188	1	5	6	8	7	7	9	10	10	10	10	11	12	12	13	11	13	12	12	13	13	13	14	16	14	13	14	15	15	15	15	15	14	16	17	16	18	19	21	19	19	20	21	21	22	22	24	20	24	23	24	23	25	26	24	26	25	24	26	26	27	24	25	28	29	28	29	31	31	31	31	31	33	33	34	33	40	41	0	0	2	2	2	3	4	4	5	7	5	10	8	6	19	8	11	12	9	13	14	11	13	22	18	19	26	22	18	15	22	15	0	15	27	31	27	34	36	34	34	24	48	42	40	43	43	34	52	38	46	42	0	46	48	63	0	43	49	55	57	45	0	54	63	63	63	64	67	66	67	0	70	65	73	66	0	0	1	1	1	1	2	1	1	2	2	1	2	1	1	2	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	2	1	3	1	1	2	1	2	3	1	2	1	1	1	2	2	1	1	2	1	1	2	1	1	1	2	2	2	2	1	1	1	1	2	2	1	3	1	1
16500	-440.923144898952330	-447.778632849911730	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.720109675693171	0	5	6	8	7	7	9	11	9	10	9	11	10	11	13	13	12	12	13	13	12	13	15	16	16	14	14	14	15	15	15	16	14	15	18	16	19	19	20	18	17	19	21	20	20	22	24	19	23	23	23	23	24	25	24	28	25	25	27	26	27	27	26	28	29	27	29	31	30	30	30	31	32	33	34	33	39	41	0	0	2	3	2	3	2	7	5	7	5	7	7	9	11	8	9	12	11	8	5	11	16	22	18	15	15	17	12	27	22	19	0	27	32	31	27	34	31	34	15	36	48	42	40	43	46	40	42	45	43	44	0	43	46	63	0	46	52	55	57	50	0	46	63	63	63	64	65	66	67	0	67	70	73	70	0	0	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	2	2	1	1	2	2	1	1	2	2	1	1	1	2	1	1	2	1	1	1	1	4	2	2	2	1	2	1	1	1	1	2	1	3	2	2	1	1	2	1	1	1	2	1	2	2	2	1	3	2	1	1	1	1	2	1	1	1	2	1	2	1	1
17000	-366.668678575496074	-373.524166526455474	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.823309993770168	-1	5	7	8	7	8	9	11	9	10	9	11	12	11	13	12	12	12	11	13	13	13	14	16	16	12	14	15	15	16	15	15	15	17	16	17	19	20	20	19	18	20	22	21	22	23	24	20	22	24	24	23	23	26	25	27	25	24	25	26	27	27	25	28	28	29	29	31	31	30	31	30	33	33	35	35	40	41	0	0	2	2	2	3	4	4	5	7	5	10	8	11	26	8	11	12	11	13	14	17	16	17	18	19	15	17	12	15	22	15	0	27	32	31	34	40	36	32	34	31	48	42	38	43	43	34	42	45	43	49	0	58	48	63	0	43	49	55	57	50	0	54	63	65	65	64	70	66	67	0	70	69	73	73	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	2	2	1	1	1	2	1	1	1	1	2	1	1	1	1	2	2	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	2	1	1	1	1	2	1	1	1	1	1
17500	-396.204185063708564	-403.059673014667965	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.800544703305627	0	5	7	8	7	8	7	10	10	8	11	11	12	12	13	12	13	13	12	12	14	12	14	15	16	14	15	16	15	15	14	16	12	17	17	16	17	19	20	20	18	18	21	20	22	23	25	20	22	24	24	24	25	26	26	28	24	25	27	27	27	25	26	28	29	27	29	30	30	31	31	32	32	33	34	33	39	42	0	0	2	2	2	3	2	4	5	7	9	4	8	9	19	8	22	12	11	8	14	11	16	22	29	19	15	22	12	15	22	19	0	27	27	24	32	34	36	38	34	31	48	42	40	43	43	41	44	45	43	49	0	58	58	63	0	51	52	55	57	50	0	58	63	63	63	64	66	66	65	0	70	70	65	73	0	0	1	1	1	2	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	2	1	1	2	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	2	1	1	1	2	2	1	1	1
18000	-401.961486240753459	-408.816974191712859	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.792544082349920	1	5	6	7	7	8	8	10	9	9	11	11	12	11	13	12	13	12	12	13	13	12	13	14	15	13	15	16	14	15	15	14	14	16	17	16	18	21	19	20	18	19	21	21	22	23	23	20	22	23	21	24	25	26	25	28	24	26	26	24	26	26	27	28	29	28	29	31	30	29	31	31	32	33	34	32	40	41	0	0	2	2	2	3	4	4	5	7	9	10	8	9	19	8	22	12	11	8	9	11	8	22	29	19	26	22	18	26	22	19	0	19	32	31	27	40	36	41	32	36	48	42	40	43	48	41	44	37	48	49	0	46	48	63	0	43	52	43	57	45	0	46	63	63	63	58	70	66	65	0	70	69	74	70	0	0	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	2	1	2	1	1	1	1	3	1	1	2	1	1	2	1	1	2	1	1	1	2	2	1	2	1	1	2	2	1	2	1	1	1	1	2	1	1	3	1	1	2	2	1	2	1	1	1	2	1	1	1	1	2	2	1	2	1	1
18500	-430.744849101112493	-437.600337052071893	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.658212691452423	0	4	6	6	8	8	10	10	9	9	10	11	12	10	13	12	12	12	13	11	13	14	15	14	16	12	15	14	15	15	15	15	13	16	17	16	17	20	21	19	18	18	21	20	22	22	24	20	23	24	23	24	24	24	25	26	24	25	26	24	27	26	25	27	29	28	29	30	29	30	32	31	32	33	35	35	40	41	0	0	2	2	3	2	4	2	5	4	5	7	8	9	26	8	11	12	26	8	5	17	16	17	10	11	19	17	18	19	22	19	0	26	19	31	27	34	36	34	34	31	48	42	38	43	46	40	42	40	48	49	0	46	60	63	0	46	52	48	57	50	0	58	63	63	63	46	63	66	67	0	66	70	73	70	0	0	1	1	1	1	1	1	1	3	1	2	1	1	1	1	1	1	2	1	1	1	2	2	2	2	3	2	1	1	2	1	1	1	1	2	2	1	1	2	2	2	1	2	1	1	1	1	2	1	3	3	2	1	1	1	1	1	1	2	1	1	2	1	1	1	2	1	2	3	2	2	1	1	2	2	2	3	1	1
19000	-371.775787934258346	-378.631275885217747	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.756106471388415	1	5	6	7	7	8	8	11	10	9	11	11	13	10	13	12	12	13	12	12	13	13	15	16	15	14	14	14	15	14	15	16	15	16	17	16	19	20	19	19	18	19	22	20	21	23	24	21	23	24	24	24	24	25	24	28	25	25	26	27	26	28	26	28	29	28	29	30	31	30	31	31	33	33	35	34	40	40	0	0	2	2	2	3	4	4	5	7	14	10	8	5	19	8	11	12	11	8	9	17	16	22	12	15	19	17	18	15	17	27	0	26	27	31	27	34	31	34	34	31	48	42	38	43	43	40	42	38	46	49	0	47	48	63	0	46	52	55	57	50	0	58	63	63	63	64	70	66	67	0	66	69	69	73	0	0	1	1	1	2	1	1	1	2	2	1	1	1	1	2	1	1	1	2	1	1	2	1	2	2	2	1	1	1	1	1	1	1	1	1	1	1	3	2	2	2	1	2	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	1	1	1	2	1	1	2	1	2	1	1	1
19500	-380.263365976651130	-387.118853927610530	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.881606934507058	-1	5	7	7	7	8	8	10	9	9	11	10	12	11	14	12	12	11	13	13	13	14	15	16	14	12	15	16	13	15	16	15	15	16	16	17	17	20	20	19	17	20	22	21	22	23	23	21	22	24	23	24	24	25	25	27	24	24	26	27	26	27	26	28	28	29	29	30	31	31	31	31	33	33	33	35	39	40	0	0	2	2	2	3	4	4	5	7	9	10	8	9	11	4	11	12	11	8	9	19	16	17	29	11	19	22	18	19	17	26	0	27	32	31	15	34	36	34	27	36	48	42	38	48	48	41	44	45	43	49	0	58	43	63	0	47	52	55	57	50	0	47	63	65	65	64	66	66	67	0	70	69	69	73	0	0	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	1	1	2	2	2	1	2	2	1	1	2	1	1	1	2	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1
20000	-400.913469135121090	-407.768957086080491	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.681384336926565	0	5	7	7	7	8	9	10	10	10	9	11	11	12	13	11	12	12	12	12	13	14	14	14	15	13	15	15	16	15	15	15	15	16	15	16	18	21	19	20	19	20	22	21	22	23	24	21	23	24	23	24	22	25	25	28	24	26	26	27	25	28	25	28	27	28	29	30	31	31	31	31	33	33	35	35	39	41	0	0	2	2	2	3	4	4	5	7	5	10	4	9	19	8	11	12	11	13	9	17	16	17	12	19	15	17	18	26	24	15	0	26	15	31	27	34	36	34	34	36	48	42	40	43	48	41	42	40	43	49	0	47	48	65	0	46	52	55	57	50	0	54	63	65	63	58	66	66	67	0	66	69	70	69	0	0	1	1	1	1	1	1	1	1	2	1	2	1	3	1	1	1	1	1	2	1	2	1	2	1	2	1	1	1	2	1	1	2	1	1	2	1	2	2	2	2	2	2	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	2	1	1	1	2	1	3	1	1	2	1	1	1	1	1	2	1	2	3	1	1
20500	-407.573015695438698	-414.428503646398099	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.803655811502394	1	5	6	7	7	7	9	10	9	10	11	11	12	11	14	13	12	13	12	12	14	13	14	15	15	13	15	14	14	15	15	15	13	15	17	16	18	19	19	20	18	18	21	21	22	23	25	23	21	24	23	23	24	26	26	27	25	24	24	26	27	26	26	28	29	28	28	31	30	31	31	32	33	34	33	35	37	41	0	0	2	2	2	3	4	4	5	7	9	10	8	9	19	8	11	12	11	8	9	17	16	17	18	19	19	22	12	26	17	15	0	19	32	31	32	24	36	41	34	36	41	42	40	43	43	34	42	45	43	49	0	58	48	63	0	43	52	58	57	50	0	58	63	63	63	64	65	66	65	0	69	70	69	66	0	0	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	2	1	1	2	1	2	1	2	1	1	3	1	1	1	1	1	1	2	1	1	1	1	1	2	5	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	2	1	4	1	1
21000	-434.988301693024937	-441.843789643984337	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.685210009378939	1	4	5	8	7	7	7	11	10	9	9	10	13	12	13	12	11	11	11	11	12	13	13	15	15	14	15	15	15	15	15	15	14	16	16	16	17	21	21	19	18	20	21	21	22	23	24	19	22	24	23	23	24	26	24	27	25	26	26	26	27	28	26	28	28	28	29	30	30	29	30	31	33	34	34	33	39	39	0	0	2	7	2	3	2	4	5	7	5	7	8	9	19	5	11	12	11	7	5	17	16	22	18	15	19	22	18	15	17	15	0	15	26	31	32	37	36	34	34	31	48	42	37	48	43	26	42	38	43	49	0	47	43	63	0	43	49	47	57	45	0	58	63	63	63	64	70	66	65	0	70	69	69	70	0	0	1	1	1	1	1	1	2	1	2	1	1	2	1	1	1	2	2	1	1	2	3	1	1	1	2	1	2	1	2	1	2	1	1	1	1	1	1	2	4	2	1	3	1	1	2	3	2	1	2	1	1	1	1	1	2	1	1	2	2	1	1	2	1	1	1	1	2	1	1	1	1	1	1	2	2	1	1	1
