step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109
24500	-1035.935222516703561	-1042.790710467662848	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.399098411205248	1	3	5	3	4	3	6	5	3	5	6	5	6	5	5	7	7	8	6	8	8	8	7	7	7	9	11	11	7	11	11	10	9	12	9	10	14	11	12	9	9	11	9	13	12	12	14	11	11	12	12	15	15	14	13	14	15	12	13	15	14	15	14	17	16	17	16	18	15	16	17	18	20	21	20	16	18	17	22	21	19	21	25	22	24	23	24	22	24	22	24	26	22	26	25	26	27	24	27	28	28	27	29	30	30	29	32	31	31	0	1	4	1	1	1	4	1	1	9	12	4	4	2	6	6	12	4	4	11	19	9	10	1	12	23	6	19	12	4	5	12	1	15	21	12	6	4	36	6	14	22	18	1	15	6	22	1	11	36	6	0	58	16	13	59	27	36	22	58	3	4	4	57	31	22	21	53	36	47	4	67	62	12	65	44	55	6	66	75	65	66	98	61	78	82	62	70	38	44	88	6	65	98	73	52	96	68	90	85	10	6	100	75	90	95	104	100	96	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	2	2	2	2	1	1	3	1	3	1	1	3	3	1	3	4	2	3	4	1	3	6	4	1	3	2	2	1	6	3	4	2	5	2	2	4	1	2	5	4	1	2	1	1	2	4	6	5	1	2	4	2	1	2	2	6	1	2	6	2	2	3	4	3	1	1	2	1	4	4	1	3	6	6	3	1	11	3	1	3	7	1	4	2	3	14	9	1	4	5	2	1	2	2
25000	-654.963762629535381	-661.819250580494781	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.372995171456612	1	3	4	4	4	3	5	6	4	5	4	5	6	6	5	8	6	8	7	9	8	9	8	7	8	10	11	11	9	11	10	10	10	10	9	11	13	11	11	11	10	12	9	9	12	13	13	11	12	14	12	15	15	13	13	15	13	13	13	15	14	16	14	16	15	15	17	17	16	16	18	19	20	20	18	18	20	19	21	22	21	22	23	21	23	23	25	21	24	22	24	23	25	28	26	26	25	25	26	28	28	28	29	31	30	29	32	32	32	0	1	6	1	1	1	1	4	1	6	1	6	1	2	11	11	11	6	4	5	4	19	4	6	2	19	4	14	4	8	13	6	11	18	4	20	2	6	26	6	44	33	13	10	4	1	28	44	4	13	6	0	35	21	29	41	34	36	16	46	26	11	10	53	50	21	62	59	50	36	50	67	46	64	50	70	60	14	67	61	38	75	82	1	11	32	41	12	72	62	73	11	76	83	91	89	77	82	62	88	4	78	100	95	87	87	99	95	105	1	1	1	1	2	2	2	1	1	1	2	1	3	2	1	3	1	4	2	3	1	1	3	3	2	2	3	3	2	3	3	3	5	1	1	1	5	6	1	4	1	1	1	2	3	6	1	2	4	4	4	1	3	3	2	2	1	1	3	1	3	7	3	1	1	2	1	2	1	3	2	1	4	2	2	1	2	5	2	5	4	2	1	9	9	9	5	8	3	3	2	11	5	2	1	1	4	1	5	4	13	4	1	2	3	2	3	4	1
25500	-1043.070841363482486	-1049.926329314441773	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.403355103161510	2	4	5	3	4	4	6	6	4	6	5	6	6	6	6	7	6	7	7	9	8	9	8	8	8	9	10	11	7	10	11	10	11	9	8	11	14	10	12	11	10	11	10	12	11	12	12	11	13	14	13	14	15	11	14	15	14	13	13	16	14	16	15	17	17	16	17	17	17	17	18	18	20	19	19	18	19	19	18	21	21	20	25	22	21	21	24	22	24	23	25	25	23	27	27	27	26	25	27	29	27	27	29	30	30	29	30	33	33	0	1	4	1	1	1	1	6	1	4	5	9	1	4	4	4	4	1	12	23	17	2	6	9	10	12	1	7	1	18	4	6	6	25	4	12	32	4	41	6	10	1	11	4	6	14	11	6	10	1	1	0	36	34	45	41	54	3	47	41	6	34	19	58	10	14	4	44	43	47	26	59	74	70	54	36	67	53	47	75	78	54	40	50	67	12	67	12	82	62	88	4	76	70	91	90	91	74	92	88	68	67	26	95	57	94	82	97	95	1	2	1	1	1	1	3	1	1	2	1	2	3	1	2	2	1	3	1	1	1	2	2	2	1	2	3	3	3	2	2	2	3	1	3	2	2	3	1	3	2	2	3	5	3	3	3	3	4	7	7	1	2	1	2	4	1	3	1	3	4	4	3	2	5	5	8	3	2	3	4	4	1	1	3	3	1	2	3	1	1	4	7	5	1	6	3	8	1	2	2	9	2	5	1	3	1	3	1	4	5	4	7	1	8	1	4	3	3
26000	-1056.742981215622194	-1063.598469166581481	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.331556358214698	0	3	4	3	4	4	5	5	3	6	5	6	5	5	6	8	6	9	5	9	7	7	7	7	9	8	11	11	8	9	10	9	10	11	9	10	14	11	13	11	11	11	10	12	13	12	10	11	12	13	12	14	14	14	13	14	13	11	14	14	15	15	15	16	16	15	17	18	16	14	15	19	19	22	19	18	19	20	21	23	17	21	23	21	24	22	24	21	24	24	25	26	24	26	26	26	25	25	27	28	28	26	29	30	29	30	32	32	34	0	1	4	1	4	9	4	4	1	8	2	3	4	3	4	14	14	6	4	10	17	10	14	14	4	23	26	13	21	4	19	14	24	36	4	5	19	4	15	23	47	21	15	14	4	26	21	1	4	21	14	0	57	57	17	4	18	23	20	40	23	47	1	34	26	2	47	62	32	51	50	1	62	72	50	26	62	73	37	50	52	78	82	49	44	36	1	78	41	4	72	62	77	87	90	76	87	85	72	85	90	68	67	102	73	67	101	91	102	1	1	1	2	1	1	1	1	2	1	1	1	1	1	2	2	1	2	2	1	1	1	2	1	3	1	1	3	1	4	3	3	3	1	3	3	2	4	3	2	1	2	2	4	4	2	2	4	4	3	5	1	1	1	5	5	1	1	2	3	4	3	9	3	6	5	3	2	5	1	2	8	2	1	4	4	2	1	3	3	2	1	1	4	5	6	9	1	6	12	3	5	3	1	1	3	1	1	3	2	3	4	8	2	5	11	2	3	6
26500	-988.806377151915740	-995.661865102875140	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.359396308117148	0	2	4	3	4	4	6	5	5	6	5	5	7	6	6	6	5	8	4	9	8	8	9	7	8	7	9	9	8	10	10	7	11	11	9	11	13	11	11	11	10	10	9	12	12	11	13	12	12	14	11	14	13	12	13	14	14	12	11	15	14	16	16	17	15	16	17	16	16	14	17	18	21	21	20	17	19	18	22	19	21	20	23	20	23	22	24	22	24	23	25	25	24	25	26	26	27	25	27	29	27	25	30	31	28	29	33	32	34	0	1	4	2	4	2	1	4	1	2	5	2	5	2	1	1	1	1	1	8	12	7	10	1	4	3	3	14	14	4	5	12	22	29	4	31	51	1	42	7	15	4	25	21	20	27	4	6	7	10	1	0	28	20	59	46	54	21	12	14	27	60	37	50	1	34	47	59	61	55	65	47	67	68	26	50	71	47	74	61	50	59	73	49	4	77	47	78	71	1	73	85	44	85	74	91	73	93	59	94	59	90	94	73	59	59	105	89	105	1	1	1	1	1	1	4	1	3	2	1	2	1	3	3	2	3	4	2	2	2	2	2	4	2	1	3	2	1	2	5	1	3	2	3	1	1	4	1	2	1	4	1	1	2	2	6	4	2	4	3	1	2	1	1	2	1	2	3	5	2	1	2	2	6	3	2	2	1	1	1	2	4	3	8	1	1	1	1	3	4	4	1	4	9	1	5	3	3	9	2	1	4	1	3	1	2	1	7	3	9	2	3	4	8	9	3	5	2
27000	-849.233822689091085	-856.089310640050485	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.319591190070609	2	4	5	3	4	4	5	6	4	5	5	6	6	6	7	8	5	9	6	9	7	8	8	8	7	8	9	10	9	11	11	10	10	10	9	12	13	8	12	12	11	8	10	13	12	11	13	9	12	13	9	14	14	13	13	15	15	12	13	14	14	15	16	16	16	17	18	17	16	16	18	18	20	22	19	17	19	20	22	20	20	22	23	21	22	22	24	22	23	25	24	25	24	27	27	27	26	24	26	29	27	25	28	29	30	29	31	32	33	0	1	4	1	4	1	4	6	1	4	9	4	1	17	12	6	1	6	4	25	5	5	10	4	6	12	6	25	6	1	32	4	1	16	1	28	27	25	28	12	11	4	7	20	23	21	6	1	1	12	6	0	27	45	30	37	3	25	4	44	49	29	23	37	37	6	68	4	32	46	4	4	72	59	6	4	70	4	35	27	60	53	7	1	78	50	25	22	66	49	28	91	70	62	74	87	81	55	11	78	47	28	57	91	104	1	106	99	94	1	2	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	3	2	1	1	2	2	2	2	1	3	2	3	6	1	3	5	1	4	2	2	1	1	2	4	1	2	1	2	2	4	3	6	2	2	1	1	1	1	1	5	2	4	1	2	2	4	1	2	6	1	7	3	2	6	6	1	4	5	6	2	9	6	5	4	3	8	9	1	3	11	6	3	11	9	1	3	6	2	1	4	5	8	4	7	7	8	2	1	13	2	2	4
27500	-813.735864357121955	-820.591352308081355	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.310758659578639	2	4	4	4	4	3	4	4	4	6	6	6	6	6	7	7	6	6	6	9	9	8	8	7	9	10	11	10	8	8	9	10	11	12	9	11	14	11	12	11	10	12	8	12	11	12	13	11	13	13	12	14	13	14	13	12	13	14	13	15	14	16	13	16	16	16	17	17	16	16	18	18	21	21	20	19	20	19	21	23	18	21	25	21	24	23	24	21	23	22	23	26	25	28	25	27	27	24	27	28	27	26	30	29	28	30	32	33	32	0	1	6	1	6	1	1	1	6	5	6	5	5	7	11	4	6	1	4	14	3	4	15	1	10	18	14	21	3	12	13	11	10	29	43	35	6	1	19	43	10	6	1	6	4	43	43	6	4	11	22	0	20	33	21	11	27	1	56	56	1	55	25	55	10	38	43	58	16	39	23	1	62	68	51	41	71	4	44	69	19	36	75	43	68	71	72	57	70	68	71	78	20	93	82	85	46	71	74	85	6	79	88	105	83	56	104	97	94	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	3	2	2	2	2	1	2	2	2	2	1	1	1	2	1	2	1	1	1	6	5	2	2	3	3	4	5	5	2	2	3	5	3	3	1	2	1	2	5	1	7	1	2	5	2	2	1	6	3	3	2	4	2	5	5	3	2	5	6	1	6	4	4	4	6	2	5	3	3	3	4	3	2	3	4	9	2	2	1	6	3	4	2	14	3	7	1	1	8	1	3	2
28000	-807.969882550926854	-814.825370501886255	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.393990341835097	1	3	4	3	5	3	5	4	5	4	5	6	6	6	7	7	7	7	6	9	7	9	7	7	8	9	9	10	8	11	8	8	11	12	8	12	14	11	13	11	9	11	9	11	13	10	13	12	11	13	12	13	14	14	12	15	13	12	13	15	14	15	14	16	16	16	18	17	15	15	17	19	20	21	19	18	20	19	20	22	21	22	24	21	23	21	23	21	25	23	25	25	23	27	26	26	26	25	26	27	27	28	28	29	28	30	31	31	33	0	1	6	1	6	1	4	4	4	6	2	4	4	4	1	4	1	9	3	24	13	18	4	4	10	35	10	32	4	11	6	3	10	13	14	35	6	10	41	5	8	4	10	5	34	6	44	6	10	46	1	0	43	38	30	38	5	4	10	44	1	28	4	37	34	13	58	66	39	59	50	70	53	63	61	65	44	59	58	6	79	48	28	21	73	69	37	6	80	1	83	67	82	88	4	20	77	85	81	85	55	93	88	105	92	95	77	73	105	1	1	1	1	1	1	1	1	1	1	1	2	3	2	3	2	4	1	1	1	1	1	2	2	2	1	2	1	3	3	2	2	5	4	1	2	5	4	1	3	3	5	3	3	1	4	1	3	3	1	6	1	2	2	1	2	5	3	5	2	6	3	5	1	2	4	4	1	1	1	2	4	5	3	3	1	5	4	3	11	1	5	7	5	2	2	5	7	2	6	1	4	1	3	11	7	3	1	2	2	11	2	3	1	2	2	6	4	3
28500	-658.057239804525125	-664.912727755484525	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.397052747917645	2	3	4	4	4	4	6	6	4	6	6	5	6	6	6	6	7	8	7	9	9	8	8	9	8	10	10	11	7	10	10	9	8	11	9	10	15	10	13	11	10	12	9	10	12	12	13	11	12	14	13	14	15	13	12	14	14	13	14	15	14	15	15	15	17	17	18	16	17	15	16	18	21	22	19	19	19	19	21	22	21	22	24	20	23	22	24	22	24	25	24	25	24	26	25	26	25	24	26	28	27	27	29	30	28	29	31	31	33	0	1	1	1	1	1	12	4	1	4	3	6	4	12	3	4	12	8	1	18	10	16	1	9	13	33	10	10	1	17	4	15	1	12	4	9	31	4	38	22	16	4	4	11	43	40	12	4	16	1	12	0	21	23	20	25	32	34	1	14	11	6	34	58	32	46	47	28	61	59	57	44	68	47	69	57	33	57	78	4	31	64	80	49	78	2	78	1	73	53	86	88	74	22	4	87	37	70	62	85	34	87	100	102	92	102	105	99	105	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	2	3	1	1	2	2	2	1	3	1	3	3	2	3	2	3	2	2	2	4	2	1	2	1	4	3	3	6	3	1	3	3	1	3	3	1	5	3	4	5	2	1	6	3	3	3	2	1	1	5	3	4	2	3	4	2	1	10	5	4	1	4	3	5	2	10	1	7	1	1	1	9	7	1	6	4	5	2	5	2	1	1	1	1	3	2	3
29000	-719.649285950309377	-726.504773901268777	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.391046863745425	2	4	5	3	3	4	5	3	4	5	5	5	6	5	7	7	7	7	7	10	7	7	9	7	8	10	8	10	8	10	9	9	8	12	10	12	14	9	12	11	11	11	10	11	12	13	13	10	13	12	11	14	14	13	12	12	15	13	14	15	14	15	15	16	16	15	18	18	16	15	18	19	20	22	19	19	19	19	20	22	21	21	24	21	24	22	22	21	23	25	24	25	24	25	26	26	26	26	27	28	26	27	30	31	30	30	29	33	33	0	1	1	1	1	5	1	1	1	2	1	8	1	4	1	1	4	4	6	1	11	10	22	4	4	27	14	5	11	11	21	3	11	19	16	27	25	19	31	21	31	1	16	11	11	4	11	1	4	21	15	0	44	33	9	4	34	22	14	22	20	58	19	50	61	4	56	44	61	43	32	10	47	73	3	6	68	59	67	20	62	72	66	57	88	75	44	39	43	87	76	87	76	9	47	78	80	89	78	85	68	92	100	102	102	102	91	106	96	1	1	2	1	1	1	1	1	1	1	2	1	2	1	2	2	2	3	2	3	1	1	1	2	4	1	1	3	3	3	1	2	1	2	2	1	3	1	1	3	1	4	2	3	4	4	4	2	3	2	2	1	1	3	5	5	1	4	5	5	1	1	4	2	1	6	3	6	1	3	3	10	3	1	5	9	1	2	1	6	3	1	4	5	2	1	6	4	7	2	3	3	2	10	11	3	2	1	2	3	4	1	1	1	1	2	2	1	4
29500	-917.209288119781945	-924.064776070741345	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.348090845194607	1	3	4	4	4	3	5	5	5	6	5	5	6	6	5	7	6	8	6	9	8	7	8	8	8	9	9	11	9	10	10	10	10	11	8	11	14	11	12	12	9	11	11	13	12	12	13	9	12	12	13	14	14	13	11	13	14	13	12	13	14	14	16	16	17	16	16	18	16	16	17	19	19	21	19	19	19	20	19	21	17	20	24	21	24	21	23	22	25	23	24	25	24	24	27	27	26	25	28	27	26	25	29	31	30	29	32	31	33	0	1	1	1	6	1	1	1	6	8	6	6	5	2	1	4	4	9	5	9	14	8	1	8	11	9	1	25	1	17	25	12	6	16	3	24	29	19	19	3	15	11	22	11	15	6	6	12	4	23	21	0	59	45	22	41	24	21	6	1	50	46	4	8	61	2	19	62	20	37	50	4	59	62	28	61	81	40	67	66	43	61	16	49	60	75	68	20	93	73	82	67	88	14	59	89	49	68	101	78	72	74	88	92	106	22	101	97	95	1	1	2	1	1	1	2	3	1	1	1	1	1	1	1	2	1	2	2	2	1	1	3	1	2	2	4	1	3	1	1	3	4	3	2	1	3	2	2	3	1	2	2	4	3	4	5	1	5	2	4	1	1	1	2	2	2	2	4	6	1	1	7	5	2	10	4	2	2	1	2	7	2	5	3	3	1	5	1	3	2	3	9	6	7	1	3	8	1	1	1	6	1	10	12	2	4	6	1	4	3	2	4	3	1	6	3	2	2
30000	-709.431344794213601	-716.286832745173001	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.305625538386092	2	3	5	4	4	3	6	5	4	6	5	4	6	5	7	7	7	7	6	9	8	8	9	8	8	9	10	10	8	10	10	10	8	11	9	10	14	12	13	9	11	11	9	13	13	13	13	11	12	14	12	14	15	14	12	13	14	13	14	15	15	15	14	15	13	17	17	18	15	14	18	18	19	22	19	16	19	18	21	21	21	20	23	22	23	20	23	21	24	25	25	22	24	27	26	27	26	25	28	29	28	27	29	31	30	27	33	32	32	0	1	2	6	1	1	1	4	6	4	2	6	1	2	1	1	4	6	6	10	13	15	14	4	15	8	15	23	4	6	2	40	1	11	6	17	21	1	15	6	4	12	1	26	20	15	43	1	41	12	4	0	5	17	20	41	13	25	1	56	13	41	4	49	55	43	39	47	31	32	50	41	68	67	21	55	37	41	39	65	76	27	50	43	55	6	43	14	78	87	93	1	85	85	55	90	40	84	95	92	87	73	95	78	59	82	95	62	104	1	1	1	1	1	1	2	1	1	2	2	1	3	1	3	2	1	2	1	2	1	1	3	3	1	3	2	1	2	2	4	1	3	3	2	1	4	6	3	3	4	3	4	3	2	3	1	4	1	5	3	1	5	4	2	1	4	3	7	1	3	1	5	1	1	4	1	2	3	2	3	4	1	2	4	3	2	4	4	3	2	7	3	7	4	8	7	8	3	1	1	8	1	2	7	1	10	1	1	3	2	3	2	8	7	3	4	9	1
30500	-703.256635344088636	-710.112123295048036	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.367778515829209	1	4	5	3	5	3	5	5	3	5	3	5	5	5	5	7	6	8	5	9	7	9	8	9	9	7	10	10	8	11	10	11	11	12	8	11	12	12	13	10	11	11	10	12	12	12	12	10	12	12	12	14	15	13	14	13	15	13	14	15	14	14	16	16	14	17	18	17	15	15	16	17	20	21	19	18	20	19	21	23	20	21	24	20	23	22	23	23	24	24	24	25	23	27	24	26	26	25	25	28	28	27	29	30	31	29	33	33	33	0	6	4	1	1	1	6	6	1	11	1	1	11	11	6	4	6	10	4	7	5	8	14	12	1	8	13	2	10	11	12	12	12	42	10	48	1	20	42	1	22	1	18	40	10	6	48	11	6	25	1	0	28	38	45	40	56	4	1	44	1	47	11	52	4	4	34	40	11	56	10	54	68	6	50	27	41	47	75	76	7	8	65	49	78	61	78	78	93	68	82	59	55	80	68	95	75	82	95	74	102	73	100	101	78	101	105	101	97	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	2	2	2	1	2	2	2	2	2	5	1	1	3	1	4	3	4	3	1	1	1	6	1	1	4	1	6	1	2	4	3	1	4	4	1	6	1	3	1	1	2	1	4	6	3	9	1	7	1	5	6	6	3	5	1	6	2	3	6	4	3	5	5	1	3	5	8	5	5	2	4	3	2	1	4	2	5	4	2	2	1	3	2	1	2	1	4	1	1	6	1	1	3	2
31000	-737.768449560911108	-744.623937511870508	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.461905824478088	2	4	5	4	4	3	4	5	5	6	6	6	7	5	6	7	5	9	7	10	8	7	8	5	6	9	10	10	7	10	9	10	9	12	10	12	12	10	12	10	10	9	9	13	13	11	13	11	12	13	12	15	14	14	14	14	14	12	13	15	14	16	14	14	16	17	17	16	15	16	17	18	20	20	19	18	20	20	22	22	20	21	23	21	23	21	24	22	25	24	25	24	24	28	25	25	26	25	25	27	27	26	30	30	31	28	32	31	33	0	1	1	1	1	1	1	1	6	6	5	24	1	5	6	14	1	6	2	21	8	7	1	1	2	17	1	31	6	6	3	10	1	32	6	16	4	10	29	15	12	4	29	20	32	11	10	11	6	10	11	0	31	50	18	20	28	1	31	38	34	44	1	51	50	13	44	59	31	57	69	67	70	62	50	65	21	6	68	78	56	62	52	6	78	11	62	78	84	73	92	74	80	80	90	58	72	88	1	88	78	87	85	102	95	102	101	99	101	1	1	2	1	1	1	1	1	1	1	1	1	3	1	2	1	1	2	2	1	2	1	2	1	1	2	4	1	1	3	3	1	3	1	4	3	5	3	2	2	2	2	1	1	2	1	2	2	5	2	4	1	3	1	3	2	2	4	3	4	1	2	5	1	2	5	2	1	2	1	1	1	2	1	2	2	6	7	3	1	3	3	3	6	1	8	4	1	2	2	1	2	1	2	1	6	5	1	8	3	4	1	3	2	2	1	2	5	4
31500	-643.453018539204891	-650.308506490164291	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.374248376678422	2	3	4	3	5	4	4	6	5	6	5	5	5	5	7	7	4	7	6	9	9	9	9	8	8	10	11	10	6	8	9	10	10	11	10	11	13	11	12	11	11	12	11	13	13	13	14	10	12	12	13	15	14	14	12	14	14	11	13	15	14	16	15	16	16	16	15	17	16	16	17	18	17	20	19	19	18	18	21	21	21	19	24	21	23	23	23	21	22	23	23	25	24	26	27	26	26	24	28	29	27	28	29	30	30	29	31	31	34	0	1	1	1	1	2	1	4	4	6	2	2	4	2	1	1	4	1	2	5	25	19	1	4	12	3	14	16	4	8	14	4	1	13	29	26	36	1	26	23	20	24	29	1	1	1	48	4	1	22	50	0	36	31	35	41	41	19	1	38	50	57	5	50	1	28	59	1	50	53	23	60	1	1	61	71	60	44	55	75	75	69	45	23	88	1	46	68	42	59	34	90	68	87	1	82	74	90	92	85	92	60	68	99	101	87	101	106	104	1	1	1	1	2	1	1	1	1	1	1	1	1	1	3	3	1	2	2	2	1	1	4	2	2	3	3	2	2	1	2	4	4	3	2	1	2	4	2	1	1	2	2	5	4	7	1	4	7	2	1	1	1	2	2	1	1	2	4	3	1	1	5	2	5	4	1	7	2	1	4	2	8	6	2	1	1	3	4	1	1	2	4	4	1	9	6	2	4	4	6	1	3	2	10	3	2	1	3	3	1	8	6	1	2	4	2	1	2
32000	-743.891214692483572	-750.746702643442973	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.314611538894548	2	3	4	3	4	4	6	5	5	6	6	6	6	5	7	8	7	6	7	9	8	7	6	8	8	6	9	10	9	10	11	10	10	11	9	11	14	11	11	9	10	10	10	11	12	13	13	12	12	14	11	15	13	14	13	14	14	13	13	16	15	13	15	15	15	16	17	17	16	15	16	19	18	22	20	18	19	20	21	22	19	21	24	21	24	21	25	23	24	22	23	25	24	27	26	25	27	26	27	26	27	27	28	31	30	28	32	33	33	0	1	1	1	1	1	4	1	6	2	5	3	4	1	4	14	14	6	12	11	11	14	6	12	19	9	4	29	6	26	40	22	6	10	6	27	6	1	19	22	17	6	6	14	43	34	31	12	4	1	1	0	11	20	24	25	45	22	4	1	20	14	4	58	6	6	62	59	61	6	12	14	1	43	77	65	43	1	69	61	36	81	75	1	73	22	14	74	45	12	75	74	68	57	93	66	72	85	73	74	72	43	100	99	92	95	105	102	105	1	1	1	1	1	1	2	2	1	1	1	1	1	2	3	2	1	1	1	1	1	1	1	2	1	1	3	1	4	3	1	2	2	3	2	1	6	5	2	1	2	3	3	2	1	2	1	2	2	6	5	1	3	2	3	2	1	3	5	6	2	5	5	1	7	5	1	2	1	7	4	11	4	8	1	2	5	4	3	3	4	1	2	11	3	9	10	1	7	5	2	2	2	8	1	4	4	1	4	3	4	11	1	3	3	2	2	2	1
