"","type","n","prop.ances.ok","msup.ances","msup.kappa","merr.date","prop.imp.ok","mu.ok","mu1.ok","mu2.ok","merr.pi","time"
"59f23bfc35","R-4-fixedMu",196,0.619791666666667,0.388665803108808,0.675988520408163,0.802104591836735,1,1,1,1,0.26607996820601,2637
