step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99
5000	-264.630534322929691	-263.168452238410794	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.849565049831618	-1	2	3	3	5	1	5	3	3	4	5	7	4	8	5	5	7	6	5	8	5	9	6	7	7	9	6	5	9	9	7	8	7	10	8	10	10	10	11	9	8	10	13	10	10	9	10	11	9	8	9	8	12	11	11	11	11	12	12	12	13	12	13	13	10	12	14	12	12	13	14	16	13	14	14	16	17	16	16	14	17	15	17	17	15	19	18	17	20	18	21	21	24	26	27	26	28	27	29	0	6	2	6	8	1	8	6	6	8	8	11	2	12	3	4	23	19	3	16	3	31	11	19	16	52	28	3	18	24	3	10	7	40	27	52	25	23	30	24	27	52	22	32	40	24	46	22	18	23	32	27	34	52	24	45	41	48	11	29	48	55	60	69	20	20	56	29	55	42	38	74	44	59	48	67	72	71	80	55	78	59	63	76	73	90	76	76	90	78	89	89	92	93	94	93	94	96	98	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
5500	-248.097517450437266	-246.635435365918397	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.942709076642713	-1	1	4	2	5	2	3	3	4	5	5	7	4	8	7	6	5	5	6	7	8	9	7	6	7	9	7	7	10	9	9	7	6	9	8	10	7	11	11	9	9	10	12	10	9	8	9	10	9	10	11	11	11	11	9	12	9	12	13	13	12	12	13	12	11	12	14	13	12	14	14	15	14	15	14	15	16	15	15	15	15	15	16	15	17	18	20	19	19	20	21	22	23	25	28	25	29	27	28	0	1	2	1	8	2	2	2	4	4	7	18	6	10	5	5	6	13	17	18	16	46	5	6	24	15	33	19	45	21	27	17	17	25	15	26	6	29	30	27	46	47	44	14	37	24	46	47	32	41	50	30	40	55	46	36	16	54	36	39	45	38	41	34	40	54	63	39	40	43	62	73	69	67	58	60	70	59	73	43	68	59	81	69	82	72	86	86	85	88	90	90	91	93	98	91	96	96	98	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1
6000	-235.975125612497123	-234.513043527978255	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.938794925156260	0	2	4	3	4	3	5	3	4	4	4	7	6	7	6	5	7	6	7	6	8	7	7	5	7	10	6	6	9	9	9	7	7	9	9	10	9	10	10	8	9	9	13	10	9	9	11	11	9	8	11	11	11	11	11	11	11	12	11	12	13	11	12	12	11	12	14	14	11	15	13	16	14	14	14	15	15	16	16	16	15	15	17	17	17	19	19	17	19	19	21	21	24	26	27	26	28	28	30	0	1	4	2	4	2	6	1	2	2	2	7	4	13	7	6	16	4	7	24	15	3	20	5	10	50	16	5	25	17	19	27	27	25	22	17	17	46	22	20	22	32	56	49	14	28	34	34	22	7	34	28	30	45	42	46	34	31	40	36	58	29	34	41	35	59	60	39	45	52	53	68	60	66	43	73	56	71	71	74	51	73	76	73	77	83	84	74	88	68	72	87	92	93	94	93	94	96	98	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1
6500	-254.497751078820698	-253.035668994301830	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.943219465187621	0	2	4	4	5	2	4	3	4	2	5	7	6	7	6	4	6	5	4	9	7	9	7	6	6	9	6	7	8	9	8	7	7	10	10	9	10	11	11	7	8	9	11	9	8	8	10	11	8	9	12	10	12	11	9	11	11	10	12	13	14	11	12	12	11	12	14	13	12	15	13	17	14	14	14	15	17	15	15	15	15	16	17	18	17	19	19	18	17	20	20	21	24	25	27	26	28	27	29	0	1	10	8	6	1	6	10	6	1	9	15	7	15	11	6	9	19	6	28	11	14	15	10	8	29	11	15	15	31	27	11	2	41	44	31	26	22	55	9	4	23	49	15	24	5	44	30	23	14	46	28	65	14	12	36	22	22	12	51	63	30	65	35	31	62	69	39	47	69	69	80	51	53	64	74	69	61	39	53	73	73	78	70	81	85	79	83	61	72	77	90	92	93	93	94	94	96	97	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1
7000	-258.121120480245281	-256.659038395726384	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.902825945422849	0	3	4	3	5	1	5	1	4	4	6	7	5	8	6	5	6	6	7	8	7	8	6	6	7	9	6	6	10	10	8	8	7	10	8	10	9	10	11	9	9	9	12	9	8	8	10	11	9	10	11	10	10	12	10	11	12	9	12	13	11	12	12	12	11	12	14	13	12	14	13	17	13	13	14	15	15	16	14	15	14	15	17	18	18	18	16	18	19	19	22	20	24	25	27	26	29	27	28	0	6	2	8	3	1	3	1	6	2	10	28	4	27	5	8	5	13	15	17	27	15	7	7	7	18	5	3	41	32	23	18	28	31	23	20	14	21	58	24	22	15	52	35	15	17	17	42	20	45	49	44	22	48	46	40	36	31	29	39	34	38	61	38	44	49	63	43	34	60	65	80	56	62	69	60	68	81	64	81	49	56	80	57	76	76	76	78	72	82	86	84	91	85	96	94	98	94	95	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	3	2	1	1	1	1	2	1	1	2	3	1	1	1	1	1
7500	-244.678409040578430	-243.216326956059561	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.974326635035074	0	2	4	3	4	1	4	3	5	5	6	7	5	8	6	5	6	6	6	9	7	7	7	6	8	9	6	6	9	9	8	8	8	11	7	10	9	10	11	9	10	9	12	10	9	10	11	11	9	10	11	10	11	12	9	12	12	11	12	11	13	12	12	13	12	11	13	12	13	14	11	16	14	14	14	13	16	15	15	15	15	14	17	18	18	18	17	15	17	19	22	21	25	24	27	27	29	27	30	0	1	6	6	1	1	2	6	8	5	13	7	5	28	9	7	3	8	16	18	13	10	10	16	18	35	8	9	28	16	22	28	28	14	11	40	32	26	21	23	32	27	26	31	35	33	50	41	32	30	26	40	42	48	32	34	60	50	71	40	50	40	26	34	51	20	66	39	48	59	29	75	64	64	65	47	80	67	61	34	59	56	67	64	78	87	78	57	78	83	90	90	94	91	93	93	96	94	95	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
8000	-306.688532653252537	-305.226450568733640	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.866036213756354	0	3	4	4	4	2	4	3	4	5	6	6	5	7	7	6	6	5	6	7	6	7	7	6	7	10	7	6	9	9	8	8	8	11	9	11	8	9	12	9	10	8	12	10	6	10	10	12	9	9	10	10	12	8	10	11	11	12	12	13	14	11	12	11	11	11	14	13	12	13	12	14	14	13	12	15	16	15	13	16	16	16	17	16	18	16	19	17	19	19	21	21	24	26	28	26	29	27	29	0	6	6	8	8	1	6	6	8	8	6	7	6	11	13	7	7	7	4	12	3	17	10	3	7	28	3	5	16	22	24	24	19	40	25	40	13	54	37	37	9	16	40	30	4	50	32	34	27	24	28	35	41	14	27	25	4	66	30	53	46	35	44	52	29	54	58	35	64	51	29	66	58	22	26	68	67	68	39	59	72	73	76	73	82	35	85	80	83	72	88	87	89	91	96	90	98	94	94	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	2	1	1	1	1	1	1	2	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	2	1	2	1	1	1
8500	-290.179571135277570	-288.717489050758672	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.835787822677891	0	2	4	4	4	2	3	3	4	4	5	5	5	7	6	5	6	6	6	8	8	8	7	6	7	9	6	6	9	9	8	7	7	9	10	10	9	10	11	9	9	8	12	10	8	10	11	12	9	9	12	9	10	12	11	11	10	11	12	11	13	11	12	12	11	12	14	14	11	13	10	15	15	13	12	15	14	14	15	15	16	16	17	17	17	19	17	17	19	19	21	21	26	23	27	26	28	26	28	0	1	8	2	2	1	2	2	2	2	8	3	4	15	3	7	5	12	16	15	32	18	11	4	19	25	10	10	33	15	16	27	18	14	34	23	33	22	40	22	25	19	44	29	17	37	49	35	18	42	22	22	22	62	46	34	20	26	32	37	51	36	52	62	25	47	66	74	37	48	52	22	59	69	38	75	48	57	43	68	47	78	50	57	82	84	81	79	87	73	86	90	88	88	96	89	98	94	93	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	3	1	1	1	2	1	2	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	3	1	3	2	1	1	1	1	1	1	1	1	5	2	1	3	1	1	1
9000	-272.502490876565219	-271.040408792046321	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.892657910065983	-1	1	1	4	4	2	4	4	4	5	6	8	6	7	7	3	7	6	6	8	7	8	8	6	7	9	5	6	8	9	8	7	7	10	9	11	9	10	12	8	8	10	10	9	9	10	10	12	9	10	10	8	10	12	10	11	11	11	13	13	13	12	10	13	9	12	14	13	12	15	13	16	15	12	14	15	16	15	15	15	17	13	17	17	18	18	19	17	20	20	21	22	24	27	27	26	29	26	29	0	1	1	6	6	2	6	6	2	8	8	18	8	13	6	2	27	5	7	24	10	24	24	9	18	32	16	8	19	52	21	27	4	52	28	35	28	20	36	15	13	44	33	17	31	32	41	30	11	20	22	28	29	47	31	35	40	63	58	58	58	55	23	69	41	55	71	42	40	68	57	39	64	63	71	75	80	48	68	82	80	38	59	71	81	73	68	72	84	87	73	91	89	98	96	85	95	93	98	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	1	3	1	1	1	1	3	1	1	1
9500	-231.445784398073329	-229.983702313554460	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.990778999385224	0	3	3	4	5	1	4	4	5	4	6	7	5	7	6	6	6	6	5	8	7	8	7	7	8	9	7	7	10	10	8	7	7	11	9	10	7	9	10	8	10	9	12	10	9	9	10	12	10	8	12	11	11	11	9	11	11	11	12	13	14	11	12	13	11	11	14	13	13	12	14	16	14	14	14	15	17	15	14	15	16	15	17	17	15	18	20	18	18	19	21	21	25	26	27	25	29	27	29	0	1	6	2	10	1	3	2	3	2	10	5	3	5	4	7	2	10	3	32	5	16	7	15	9	28	9	18	40	20	14	19	5	47	17	31	5	16	35	12	55	16	36	5	12	12	20	38	40	19	58	50	42	49	33	50	35	41	57	56	56	42	50	47	30	50	43	57	48	55	43	75	52	43	64	64	72	79	64	52	79	68	82	81	61	78	84	81	72	77	88	89	91	96	94	92	98	96	98	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10000	-257.355929287120546	-255.893847202601648	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.938150535721969	0	2	2	4	5	3	4	4	3	5	5	6	6	8	6	6	7	7	6	8	7	9	7	7	7	9	7	5	9	8	9	7	7	10	9	10	10	10	12	8	10	8	11	10	9	8	10	12	8	8	11	9	10	12	11	10	12	11	12	11	12	12	13	10	12	12	14	11	13	13	14	16	14	15	13	15	16	14	16	16	16	15	17	17	17	18	19	18	18	20	21	21	26	27	27	25	28	27	29	0	1	1	3	9	3	2	2	1	6	4	11	7	21	8	8	10	13	10	13	13	18	10	11	12	21	15	3	49	11	46	4	10	17	17	49	20	46	34	18	46	7	40	32	17	19	22	34	15	10	52	24	32	44	56	52	29	17	51	34	31	51	37	46	64	34	54	52	66	54	57	73	69	78	55	58	69	57	82	71	67	73	72	76	72	82	88	84	70	83	87	89	96	96	93	90	93	96	93	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1
10500	-266.119758062366714	-264.657675977847816	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.860208686263548	-1	2	3	3	3	1	4	4	5	3	5	8	4	7	6	5	5	7	6	8	8	8	6	5	8	8	5	5	8	9	8	7	7	9	9	10	9	10	12	8	8	9	13	10	10	9	9	11	10	8	11	10	9	12	10	11	10	11	12	12	13	11	11	12	11	11	14	13	12	14	12	16	14	14	13	15	16	14	15	15	17	16	17	17	19	18	20	18	19	19	20	21	25	26	27	23	29	26	27	0	1	2	2	2	1	6	6	13	6	7	27	5	15	16	4	5	16	16	19	14	18	24	3	9	27	4	4	33	14	17	9	24	7	23	41	28	37	57	11	24	40	35	37	33	18	15	45	41	14	53	22	14	44	50	37	25	42	25	44	65	41	44	55	41	53	39	55	57	68	44	67	65	68	30	60	61	52	64	52	67	78	77	73	86	81	88	67	86	81	83	86	96	93	93	92	99	90	93	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	2	1
11000	-256.196717921649963	-254.734635837131094	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.904716811629401	-1	2	4	3	3	1	5	4	5	4	5	8	5	7	6	6	6	7	7	9	7	8	6	7	6	9	6	7	8	9	8	8	8	10	8	10	9	10	11	8	10	7	12	10	10	9	11	12	8	8	12	10	10	12	11	11	10	10	12	12	14	10	11	13	12	10	14	13	12	14	13	16	13	13	15	14	16	14	14	16	16	15	17	17	18	18	19	18	20	20	21	22	25	27	28	26	28	26	29	0	6	4	6	6	1	5	2	8	4	3	25	4	9	13	13	7	23	16	33	13	17	13	15	7	24	3	13	25	29	9	18	16	32	28	21	24	29	26	24	30	25	53	31	22	35	52	41	18	27	66	11	29	62	36	37	12	37	47	62	59	32	32	53	56	46	43	39	21	51	56	67	54	50	79	60	68	53	69	57	79	78	70	78	83	75	88	81	87	85	90	89	92	93	93	91	98	90	94	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	3	1
11500	-248.759724996648970	-247.297642912130101	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.936374301587704	0	2	2	4	4	2	3	3	4	4	5	8	4	7	6	5	6	6	6	9	7	9	7	5	8	10	6	6	10	8	6	5	8	9	8	9	8	10	12	8	9	8	13	10	9	9	10	11	9	9	12	10	12	10	10	10	11	11	12	12	13	11	12	13	11	11	13	14	12	14	13	17	14	13	14	15	16	15	15	15	15	16	16	17	17	18	20	17	19	19	22	21	25	25	26	24	28	28	29	0	1	1	8	6	1	1	3	8	2	4	18	2	16	3	8	16	13	13	33	10	31	9	13	15	40	8	16	42	31	9	10	18	21	23	18	28	12	26	32	23	17	52	20	35	35	12	49	25	19	22	35	55	28	40	45	45	33	62	26	39	49	44	62	45	20	53	69	46	69	65	81	60	62	51	29	79	59	70	61	63	80	43	80	83	78	83	79	88	77	87	89	91	96	94	91	95	95	94	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1
12000	-233.646277218201703	-232.184195133682834	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.999284516748751	-2	2	4	4	3	3	4	3	4	4	5	7	6	7	7	5	5	7	7	8	8	9	8	7	6	9	6	6	9	9	8	8	7	9	9	10	9	10	12	8	9	9	12	11	9	9	10	11	7	9	11	10	12	12	10	12	11	10	12	12	13	11	12	13	11	11	15	13	12	14	11	15	15	14	15	14	17	15	16	15	14	14	18	17	18	16	18	18	18	19	21	22	25	24	27	24	28	27	30	0	1	8	8	2	2	5	2	6	8	5	16	8	9	13	6	3	27	16	11	19	21	12	17	10	32	17	4	14	33	12	25	17	24	25	31	19	26	52	28	14	49	65	20	21	14	41	32	9	21	42	46	21	62	35	58	52	34	55	50	48	46	36	47	26	41	61	22	29	56	31	43	59	54	68	53	75	59	75	68	56	43	79	86	67	75	77	80	67	84	83	87	94	92	94	92	93	93	97	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12500	-250.994273703348824	-249.532191618829955	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.902494552034078	-1	3	3	2	5	1	4	3	4	5	5	7	5	7	6	6	5	7	6	9	7	9	7	7	6	9	7	5	7	9	8	8	8	10	9	10	7	8	12	8	8	8	12	9	9	9	10	11	9	9	12	9	12	11	9	12	11	10	13	12	13	12	11	12	11	12	13	13	11	15	14	16	14	14	15	15	15	16	16	15	16	14	17	17	18	18	19	18	20	19	22	20	25	26	27	25	28	28	30	0	6	6	6	8	1	4	6	4	3	3	10	3	28	9	8	4	28	3	18	17	14	17	3	11	12	13	3	11	27	19	17	16	29	18	30	16	16	45	19	19	15	69	40	27	25	23	44	38	24	47	14	36	46	42	47	46	42	53	58	31	12	52	34	26	20	53	63	52	51	43	74	63	49	51	66	53	70	75	68	63	43	79	77	78	78	72	78	86	59	92	88	91	96	96	87	95	94	98	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1
13000	-249.780584384888385	-248.318502300369516	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.964672830095259	0	2	3	3	5	3	4	3	5	5	5	7	4	7	7	5	7	7	7	8	7	8	7	6	6	10	6	6	9	9	7	6	8	11	9	11	10	10	11	7	8	9	12	10	10	9	9	10	10	9	9	10	10	10	9	12	11	11	12	12	13	11	12	11	11	11	14	13	13	13	11	16	12	14	15	15	15	14	15	16	16	14	17	17	18	17	20	18	19	19	21	22	23	26	26	25	28	27	29	0	1	2	2	8	2	4	2	3	8	3	24	2	28	32	6	3	3	16	28	5	27	25	4	13	18	8	5	33	21	7	16	28	35	19	29	18	15	14	5	21	40	44	22	31	25	20	41	20	31	22	22	12	41	23	54	35	48	58	64	37	55	37	55	51	42	51	58	54	39	46	68	51	58	73	61	69	60	56	68	58	62	80	79	84	79	88	80	88	81	83	90	91	91	96	92	94	96	98	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
13500	-235.614482337624111	-234.152400253105242	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.965112862507294	-1	1	3	4	5	2	5	3	4	5	4	8	6	7	7	4	6	6	6	6	7	8	8	6	6	9	4	7	10	10	7	7	7	10	9	8	9	10	12	8	8	10	13	9	9	9	11	12	8	8	11	9	11	10	11	11	11	12	12	12	13	10	13	12	11	10	15	13	11	14	13	16	13	13	14	15	17	15	15	15	15	15	17	17	17	17	17	18	19	19	21	21	23	26	26	25	27	27	29	0	1	6	6	8	2	16	2	2	8	8	10	9	17	11	3	3	5	16	9	10	20	25	7	4	17	2	5	22	49	25	5	11	12	32	17	33	23	54	7	17	25	69	36	18	33	54	69	10	13	45	12	26	32	62	37	22	69	34	30	47	45	51	46	66	15	43	47	38	69	55	60	55	42	34	73	67	63	73	39	74	69	67	82	82	72	67	72	77	87	90	90	91	96	96	93	96	96	97	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
